en,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											Well, I think about this all the time.
											I spend most of my waking hours
											trying to determine
how deep we can go into the Earth
											and still find something,
anything, that's alive,
											because we still don't know
the answer to this very basic question
											about life on Earth.
									","
											En effet, je pense à ça tout le temps.
											Je passe la plupart de mes journées
											à essayer de déterminer jusqu'à
quelle profondeur on peut aller sur Terre,
											et trouver encore quelque chose,
n'importe quoi, qui soit vivant,
											car on ne connaît pas encore
la réponse à cette simple question
											concernant la vie sur Terre.
									","
											Durmadan bunu düşünüyorum.
											Uyanık olduğum saatlerin çoğunu
											Dünya'nın ne kadar
derinine inebileceğimizi
											ve hâlâ canlı bir şey bulabileceğimizi
saptamaya çalışarak geçiriyorum
											çünkü Dünya üzerindeki yaşamla ilgili 
bu çok temel sorunun cevabını
											hâlâ bilmiyoruz.
									","
											Eu passo o tempo todo a pensar nisso.
											Passo a maior parte das horas 
em que estou acordada
											a tentar determinar até que profundidade
podemos penetrar no planeta
											e ainda encontrar qualquer coisa com vida,
											porque ainda não temos resposta
a esta pergunta tão simples
											sobre a vida na Terra.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So in the 1980s, a scientist
named John Parkes, in the UK,
											was similarly obsessed,
											and he came up with a crazy idea.
											He believed that there was a vast,
deep, and living microbial biosphere
											underneath all the world's oceans
											that extends hundreds of meters
into the seafloor,
											which is cool,
											but the only problem
is that nobody believed him,
											and the reason that nobody believed him
											is that ocean sediments
may be the most boring place on Earth.
									","
											Dans les années 80, au Royaume-Uni,
le scientifique John Parkes
											était tout aussi obsédé que moi,
et il a eu une idée folle.
											Il pensait qu'il y avait une vaste
et profonde biosphère microbienne vivante
											sous tous les océans du monde,
											s'étendant sur des centaines de mètres.
											C'est génial, mais le seul problème,
c'est que personne ne l'a cru,
											et personne ne l'a cru parce que
											la sédimentation océanique est sans doute
la chose la moins intéressante sur Terre.
									","
											1980'lerde Birleşik Krallık'ta
John Parkes isimli bir bilim insanı
											benzer şekilde buna takmıştı
											ve çılgın bir fikirle çıkageldi.
											Dünyanın bütün okyanuslarının altında
deniz tabanına yüzlerce metre yayılan,
											uçsuz bucaksız, derin ve canlı
											mikrobiyal bir biyosfer
olduğuna inanıyordu,
											ki bu müthiş,
											ama sorun şu ki
kimse ona inanmadı
											ve kimsenin ona inanmamış
olmasının nedeni
											okyanus sedimentlerinin Dünya'daki
belki de en sıkıcı yer olmasıydı.
									","
											Nos anos 80, um cientista
chamado John Parkes, no Reino Unido,
											também tinha a mesma obsessão
											e apareceu com uma ideia louca.
											Acreditava que havia uma biosfera
microbiana ampla, profunda e com vida
											no fundo de todos os oceanos do mundo
											que se estendia por centenas
de metros no fundo do mar.
											Era uma ideia muito fixe
											mas o problema é que 
ninguém acreditou nele.
											Não acreditaram nele
											porque os sedimentos do oceano
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											devem ser o sítio
mais enfadonho do planeta.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											There's no sunlight, there's no oxygen,
											and perhaps worst of all,
											there's no fresh food deliveries
for literally millions of years.
											You don't have to have a PhD in biology
											to know that that is a bad place
to go looking for life.
									","
											Il n'y a pas de lumière, pas d'oxygène,
											et surtout,
											il n'y a pas de nourriture fraîche
sur place depuis des millions d'années.
											Pas besoin d'être docteur en biologie
											pour savoir qu'il y a mieux comme
endroit pour vivre.
									","
											Güneş ışığı yok, oksijen yok
											ve belki de en kötüsü,
											abartısız milyonlarca yıldır
taze besin temini yok.
											Buranın yaşam aramak için kötü bir yer
											olduğunu anlamak için biyolojide
doktora yapmanıza gerek yok.
									","
											Não há luz solar, não há oxigénio
											e, talvez o pior de tudo,
											não há fornecimento de comida fresca
durante, literalmente, milhões de anos.
											Não é preciso ter
um doutoramento em biologia
											para saber que é um sítio mau
para procurar vida.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											Mas, em 2002, Steven D'Hondt
convenceu bastantes pessoas
											de que havia qualquer coisa
e partiu em expedição
											neste navio de perfuração,
chamado JOIDES Resolution,
											juntamente com Bo Barker Jørgensen
da Dinamarca.
											Finalmente, conseguiram obter
boas amostras virgens
											no subsolo marinho profundo,
											sem qualquer contaminação
dos micróbios da superfície.
											Este navio consegue perfurar
milhares de metros no fundo do oceano
											e a lama extraída aparece em núcleos 
sequenciais, uns atrás dos outros
											— núcleos muito compridos com este aspeto.
											São transportados por cientistas,
como eu, que vão nesses navios
											que os processam no navio
e depois os enviam para terra,
											para os laboratórios,
para estudo posterior.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											But in 2002, [Steven D'Hondt] had
convinced enough people
											that he was on to something 
that he actually got an expedition
											on this drillship,
called the JOIDES Resolution.
											And he ran it along with
Bo Barker Jørgensen of Denmark.
											And so they were finally able to get
											good pristine deep subsurface samples
											some really without contamination
from surface microbes.
											This drill ship is capable of drilling
thousands of meters underneath the ocean,
											and the mud comes up in sequential cores,
one after the other —
											long, long cores that look like this.
											This is being carried by scientists
such as myself who go on these ships,
											and we process the cores on the ships
and then we send them home
											to our home laboratories
for further study.
									","
											Mais en 2002, Steven D'Hondt
a convaincu assez de gens
											qu'il tenait quelque chose,
pour qu'il parte finalement en expédition
											sur ce bateau de forage,
appelé le JOIDES Resolution.
											Il a dirigé ça avec le Danois
Bo Barker Jørgensen.
											Ils ont finalement pu obtenir
											de purs échantillons venant
des profondeurs sous-marines,
											certains sans contamination
venant des microbes en surface.
											Ce bateau de forage est capable de forer
des milliers de mètres sous l'océan,
											la boue remonte à la surface
en carottes régulières,
											de longues, très longues carottes
qui ressemblent à ça.
											Elles sont transportées sur des navires
par des scientifiques,
											puis sont traitées, et envoyées
chez nous dans nos laboratoires
											où on les examine davantage.
									","
											John, 2002'de
JOIDES Resolution isimli
											bu sondaj gemisinde bir sefer yaptığı
ve bir şey keşfettiği konusunda
											yeterince insanı ikna etti.
											Bunu Danimarka'dan Bo Barker
Jørgensen ile birlikte yürüttü.
											Sonunda bazıları yüzey mikropları
											tarafından kirletilmemiş, el değmemiş
											derin yüzeyaltı
numuneleri toplayabildiler.
											Bu sondaj gemisi okyanusun 
binlerce metre altını delebiliyor
											ve çamur birbiri ardına sıralı
karotlar halinde çıkıyor.
											Şuna benzeyen uzun mu uzun karotlar.
											Benim gibi bu gemilere giden
bilim insanları tarafından taşınıyor
											ve bu karotları gemide işliyoruz,
ardından ileri tetkik için
											ülkemizdeki laboratuvarlara
gönderiyoruz.
									","
											Quando John e os colegas
											obtiveram estas primeiras preciosas
amostras virgens do fundo do mar,
											observaram-nas ao microscópio
											e viram imagens muito parecidas com esta,
											que foi obtida numa expedição mais recente
											pelo meu aluno doutorando,
Joy Buongiorno.
											Podemos ver matéria opaca no fundo.
											É lodo. É lodo oceânico do fundo do mar.
											Os pontos verde vivo tingidos
com tinta fluorescente verde
											são micróbios reais, vivos.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So when John and his colleagues
											got these first precious
deep-sea pristine samples,
											they put them under the microscope,
											and they saw images
that looked pretty much like this,
											which is actually taken
from a more recent expedition
											by my PhD student, Joy Buongiorno.
											You can see the hazy stuff
in the background.
											That's mud. That's deep-sea ocean mud,
											and the bright green dots
stained with the green fluorescent dye
											are real, living microbes.
									","
											Quand John et ses collègues
											ont obtenu ces précieux premiers
échantillons venant du fond des océans,
											ils les ont placés sous un microscope,
											et ont vu des images
qui ressemblaient à ça.
											Elles ont été prises
lors d'une récente expédition
											par mon doctorant, Joy Buongiorno.
											On peut voir une masse
trouble à l'arrière-plan.
											C'est de la boue.
Elle vient du fond de l'océan,
											et les points vert brillant
tâchés de vert fluorescent
											sont de vrais microbes vivants.
									","
											John ve meslektaşları
											bu değerli el değmemiş ilk derin
deniz numunelerini aldıklarında
											onları mikroskobun altına koydular
											ve hemen hemen buna
benzer görüntüler gördüler.
											Bu, doktora öğrencim
Joy Buongiorno tarafından
											yakın zamanda yapılan
bir seferde çekildi.
											Arkadaki bulanık şeyi görebilirsiniz.
											Bu derin okyanus çamuru
											ve yeşil floresan boyasıyla
renklendirilen parlak yeşil noktalar ise
											gerçek, canlı mikroplar.
									","
											Mas tenho de vos dizer
uma coisa muito trágica sobre micróbios.
											Têm todos o mesmo aspeto
ao microscópio,
											quer dizer, à primeira vista.
											Podemos encontrar os organismos
mais fascinantes do mundo,
											como um micróbio
que respira urânio, literalmente,
											e outro que faz combustível para foguetes.
											Misturamo-los com a lama do oceano,
											colocamo-los no microscópio
											e são apenas pequenos pontos.
											É muito frustrante.
											Não podemos usar o aspeto deles
para os separar.
											Temos de usar o ADN,
como uma impressão digital,
											para dizer quem é quem.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											Now I've got to tell you
something really tragic about microbes.
											They all look the same under a microscope,
											I mean, to a first approximation.
											You can take the most fascinating
organisms in the world,
											like a microbe that literally
breathes uranium,
											and another one that makes rocket fuel,
											mix them up with some ocean mud,
											put them underneath a microscope,
											and they're just little dots.
											It's really annoying.
											So we can't use their looks
to tell them apart.
											We have to use DNA, like a fingerprint,
											to say who is who.
									","
											Mais je dois dire quelque chose
de tragique sur les microbes.
											Ils se ressemblent tous
avec un microscope,
											enfin, à première vue.
											On peut prendre le plus fascinant
des organismes au monde,
											un microbe qui respire littéralement
de l'uranium par exemple,
											et un autre qui produit du propergol,
											on les mélange avec de la boue,
											on les met sous un microscope,
											et ce sont juste des petits points.
											C'est vraiment agaçant.
											On ne peut pas les différencier
par leurs apparences.
											On doit utiliser l'ADN,
comme une empreinte,
											pour dire qui est qui.
									","
											Şimdi size mikroplarla ilgili
üzücü bir şey söylemek zorundayım.
											Mikroskop altında hepsi aynı görünüyor.
											Yani ilk bakışta.
											Dünyadaki en büyüleyici
organizmaları ele alabilirsiniz.
											Mesela uranyum
soluyan bir mikrobu
											ve roket yakıtı yapan bir mikrobu alın,
											biraz okyanus çamuruyla karıştırın,
											mikroskobun altına koyun,
											yalnızca küçük noktalar olarak görünürler.
											Cidden sinir bozucu.
											Onları ayırt etmek için
görünüşlerini kullanamayız.
											Kimin kim olduğunu söylemek için
											DNA'yı kullanmamız gerek.
									","
											Vou contar-vos como os distinguimos.
											Inventei uns dados e vou mostrar
dados que não são reais.
											Isto é para ilustrar qual será o aspeto
											se várias espécies não estivessem
relacionadas umas com as outras.
											Vemos assim que cada espécie
											tem uma lista de combinações
de A, G, C e T
											que são as quatro subunidades do ADN,
											misturadas aleatoriamente
e nenhuma é parecida com outra qualquer.
											Estas espécies não têm
qualquer ligação entre si.
											Mas este é o aspeto real do ADN
											a partir de um gene
que estas espécies partilham.
											Tudo se alinha perfeitamente.
											As probabilidades de ter
tantas destas colunas verticais
											em que todas as espécies têm um C
ou todas as espécies têm um T, por acaso,
											são mínimas.
											Por isso, sabemos que todas estas espécies
deviam ter um antepassado comum.
											São todas aparentadas.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											And I'll teach you guys
how to do it right now.
											So I made up some data, and I'm going
to show you some data that are not real.
											This is to illustrate
what it would look like
											if a bunch of species
were not related to each other at all.
											So you can see each species
											has a list of combinations
of A, G, C and T,
											which are the four sub-units of DNA,
											sort of randomly jumbled,
and nothing looks like anything else,
											and these species
are totally unrelated to each other.
											But this is what real DNA looks like,
											from a gene that these species
happen to share.
											Everything lines up nearly perfectly.
											The chances of getting
so many of those vertical columns
											where every species has a C
or every species has a T,
											by random chance, are infinitesimal.
											So we know that all those species
had to have had a common ancestor.
											They're all relatives of each other.
									","
											Je vais vous expliquer
comment les distinguer.
											J'ai inventé des données, je vais vous
en montrer certaines, fictives.
											Ça illustrera à quoi ça ressemblerait
											si plusieurs espèces
n'étaient pas de la même famille.
											Donc vous pouvez voir que chaque espèce
											a une liste de combinaisons
en A, G, C et T,
											qui sont les 4 sous-unités de l'ADN,
											une sorte de désordre aléatoire, où rien
ne ressemble à rien d'autre,
											et ces espèces n'ont
aucun lien entre elles.
											Voilà à quoi ressemble un vrai ADN,
											à partir d'un gène
que ces espèces partagent.
											Tout s'aligne presque parfaitement.
											Les chances d'avoir autant
de colonnes verticales
											où chaque espèce a un C, ou un T,
de manière aléatoire,
											sont minuscules.
											Donc on sait que toutes ces espèces
devaient avoir un ancêtre commun.
											Ils ont tous un lien de parenté.
									","
											Şimdi size bunun nasıl
yapıldığını öğreteceğim.
											Bazı veriler uydurdum ve size gerçek
olmayan birkaç veri göstereceğim.
											Bir grup tür birbiriyle hiç
akraba olmasaydı
											ne olacağını örneklemek için.
											Görüyorsunuz, her türün
											A, G, C ve T kombinasyonları var,
											bunlar DNA'nın dört alt birimi.
											Rastgele karıştırılmış,
hiçbir şeye benzemiyor
											ve bu türler birbirleriyle
tamamen alakasız.
											Ancak gerçek DNA buna benziyor,
											bu türlerin paylaştığı
bir genden yola çıkarsak.
											Her şey neredeyse kusursuz şekilde sıralı.
											Her türün gelişigüzel olarak
C'ye sahip olduğu
											ya da T'ye sahip olduğu bu dikey
sütunlardan daha fazla elde etme
											şansı son derece düşük.
											Tüm bu türlerin ortak bir ataya 
sahip olmuş olması gerektiğini biliyoruz.
											Hepsi birbiriyle akraba.
									","
											Agora vou dizer-vos quem elas são.
											As duas de cima somos nós e os chimpanzés,
											que, sabemos, estão relacionadas...
obviamente.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So now I'll tell you who they are.
											The top two are us and chimpanzees,
											which y'all already knew were related,
because, I mean, obviously.
									","
											Je vais donc vous l'expliquer.
											Les deux premiers sont les humains
et les chimpanzés,
											qui sont, comme vous les savez,
de la même famille, car... évidemment.
									","
											Şimdi size kim olduklarını söyleyeceğim.
											Üstteki ikisi biz ve şempanzeler,
											ki akraba olduğumuzu hepiniz
biliyordunuz zaten, heralde yani.
									","
											(Risos)
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											Mas também estamos relacionados
com coisas com que não nos parecemos,
											como com os pinheiros e a giárdia,
que é uma doença gastrointestinal
											que apanhamos se não filtrarmos
a água quando fazemos caminhadas.
											Também estamos relacionados com bactérias
como a E.coli e a Clostridium difficile
											que é um agente patogénico terrível,
oportunista, que mata muita gente.
											Mas também há micróbios bons,
como o Dehalococcoides ethenogenes
											que se encarrega de limpar
o nosso lixo industrial.
											Se eu agarrar nestas sequências de ADN
											e depois as usar, as semelhanças
e as diferenças entre elas,
											para fazer uma árvore da vida
de todos nós,
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											But we're also related to things
that we don't look like,
											like pine trees and Giardia,
which is that gastrointestinal disease
											you can get if you don't filter
your water while you're hiking.
											We're also related to bacteria
like E. coli and Clostridium difficile,
											which is a horrible, opportunistic
pathogen that kills lots of people.
											But there's of course good microbes too,
like Dehalococcoides ethenogenes,
											which cleans up
our industrial waste for us.
											So if I take these DNA sequences,
											and then I use them, the similarities
and differences between them,
											to make a family tree for all of us
											so you can see who is closely related,
											then this is what it looks like.
											So you can see clearly, at a glance,
											that things like us and Giardia
and bunnies and pine trees
											are all, like, siblings,
											and then the bacteria
are like our ancient cousins.
											But we're kin to every
living thing on Earth.
											So in my job, on a daily basis,
											I get to produce scientific evidence
against existential loneliness.
									","
											On a aussi un lien avec des choses
ne nous ressemblant pas,
											comme des pins, ou Giardia - une espèce
responsable d'une maladie intestinale
											présente dans de l'eau
non filtrée en randonnée.
											On a aussi un lien avec des bactéries
comme E. coli ou Clostridium difficile,
											un agent pathogène affreux
et opportuniste qui peut être mortel.
											Mais il y a évidemment des bons microbes
comme le Dehalococcoides ethenogenes,
											qui nettoie les déchets
industriels à notre place.
											Si je prends ces séquences ADN,
											que j'utilise les similarités
et les différences entre elles
											pour faire un arbre généalogique
afin de voir qui a le plus de liens,
											voilà ce que ça donne.
											Donc vous pouvez voir, en un coup d'œil,
											que les choses comme nous :
Giardia, les lapins, les pins,
											sont tous comme des frères et sœurs,
											et les bactéries sont comme
nos cousins lointains.
											Mais on est parents avec toutes
les choses vivantes sur Terre.
											Donc tous les jours, dans mon travail,
											je dois trouver des preuves scientifiques
réfutant la solitude existentielle.
									","
											Benzemediğimiz şeylerle de akrabayız,
											mesela çam ağaçlarıyla ve yürüyüş
yaparken suyunuzu arıtmazsanız
											kapabileceğiniz gastrointestinal
hastalık olan Giardia ile.
											E. coli ve birçok insanı öldüren
korkunç, fırsatçı patojen
											Clostridium difficile
bakterisiyle de akrabayız.
											Endüstriyel atıklarımızı bizim yerimize
temizleyen Dehalococcoides ethenogenes
											gibi iyi mikroplar da var tabii ki.
											Eğer bu DNA dizilimlerini alır
											ve kimin yakın akraba olduğunu
görebilin diye aile ağacımızı
											oluşturmak için
aralarındaki benzerlikleri
											ve farklılıkları kullanırsam
											ortaya şuna benzer bir şey çıkar.
											Açıkça görüyorsunuz, ilk bakışta
											biz, Giardia, tavşanlar ve çam ağaçları
											tıpkı kardeş gibi
											ve bakteriler ise eski kuzenlerimiz gibi.
											Ancak Dünya üzerinde yaşayan
her canlı şeyle akrabayız.
											O yüzden mesleğimde her gün
											varoluşsal yalnızlığa karşı
bilimsel kanıt üretmem gerekiyor.
									","
											para vermos quem está
estreitamente ligado,
											é isto que aparece,
											Vemos, claramente, de imediato,
											que coisas como nós:
a giárdia, os coelhos e os pinheiros
											somos como irmãos
											e as bactérias são
como nossos primos afastados.
											Mas somos da mesma família
de todos os seres vivos na Terra.
											A minha tarefa diária, no trabalho,
											é encontrar provas científicas
contra a solidão existencial,
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
","
","
","
",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
"
											So when we got these first DNA sequences,
											from the first cruise, of pristine samples
from the deep subsurface,
											we wanted to know where they were.
											So the first thing that we discovered
is that they were not aliens,
											because we could get their DNA to line up
with everything else on Earth.
											But now check out where they go
on our tree of life.
											The first thing you'll notice
is that there's a lot of them.
											It wasn't just one little species
											that managed to live
in this horrible place.
											It's kind of a lot of things.
											And the second thing that you'll notice,
											hopefully, is that they're not
like anything we've ever seen before.
											They are as different from each other
											as they are from anything
that we've known before
											as we are from pine trees.
											So John Parkes was completely correct.
											He, and we, had discovered
a completely new and highly diverse
											microbial ecosystem on Earth
											that no one even knew existed
before the 1980s.
									","
											Quand on a reçu ces premières
séquences ADN
											lors de la première croisière, de purs
échantillons venant du fond de l'océan,
											on voulait savoir où elles étaient.
											D'abord, on a découvert
qu'elles n'étaient pas extraterrestres,
											car leur ADN pourrait s'aligner
avec celle de toute autre chose terrestre.
											Maintenant, regardez où elles vont
sur notre arbre de vie.
											D'abord, vous allez remarquer
qu'elles sont partout.
											Il n'y avait pas juste une espèce
											qui avait pu vivre dans ce lieu horrible.
											Il y en avait plein.
											Ensuite, vous allez remarquer,
											je l'espère, qu'elles ne ressemblent
à rien de ce qu'on a vu avant.
											Elles ont autant
de différences entre elles,
											qu'avec le reste des espèces,
											que les hommes en ont avec les pins.
											Donc John Parkes avait raison.
											Il avait découvert, et nous aussi,
											un tout nouveau écosystème
microbien diversifié sur Terre
											dont personne ne connaissait
l'existence avant les années 80.
									","
											Bu el değmemiş numunelerin
											ilk DNA dizilimlerini derin
yüzeyaltından çıkardığımızda
											nerede olduklarını bilmek istedik.
											İlk bulduğumuz şey
dünya dışı olmadıklarıydı
											çünkü DNA'larını Dünya
üzerindeki her şeyle eşleştirebildik.
											Ama bakın bakalım
hayat ağacımızda neredeler.
											İlk fark edeceğiniz şey
onlardan bir sürü olduğu.
											Bu berbat yerde
											yaşamaya çalışan
bir tür değilmiş.
											Onlardan epeyce var.
											İkinci fark edeceğiniz şey ise
											daha önce görmüş olduğumuz
hiçbir şeye benzemedikleri.
											Daha önce bildiğimiz
herhangi bir şeyden,
											bizim çam ağacından
farklı olduğumuz kadar
											birbirlerinden farklılar.
											John Parkes tamamen haklıydı.
											O ve biz, Dünya üzerinde 1980'lerden
önce kimsenin varolduğunu bilmediği
											tamamen yeni ve oldukça çeşitli
											bir mikrobiyal ekosistem keşfettik.
									","
											Quando recebemos as primeiras
sequências de ADN,
											a partir das primeiras amostras virgens
do subsolo marinho,
											quisemos saber onde é que elas estavam.
											Primeiro descobrimos
é que não eram extraterrestres,
											porque o ADN delas se alinhava
com tudo o resto no planeta.
											Mas agora reparem onde se situam
na nossa árvore da vida.
											A primeira coisa em que reparamos
é que há imensas,
											não havia apenas uma pequena espécie
											que conseguira sobreviver
neste local terrível.
											São muitas coisas.
											A segunda coisa em que reparamos
											é que são diferentes
de tudo o que já conhecíamos.
											São tão diferentes umas das outras
											como são diferentes de tudo
o que já conhecíamos,
											tal como somos diferentes dos pinheiros.
											Então, John Parkes tinha toda a razão.
											Ele, e nós, descobrimos um ecossistema
microbiano no planeta
											totalmente novo e muito diversificado
											que ninguém sabia que existia
antes dos anos 80.
									",This deep-sea mystery is changing our understanding of life,Karen Lloyd,13:08,"biodiversity,animals,biosphere,biology,microbiology,nature,oceans,science"
