en,pt,fr,de,title,speaker,duration,tags
"
											MT: We are intrigued by the possibility
											of creating a mechanical version of ourselves.
											We build them so they look like us,
											behave like us, and think like us.
											The perfect robot will be indistinguishable
											from the human,
											and that scares us.
											In the first story about robots,
											they turn against their creators.
											It's one of the leitmotifs of science fiction.
									","
											MT: Intriga-nos a possibilidade
											de criar uma versão
mecânica de cada um de nós.
											Construímo-las para que
se pareçam connosco,
											se comportem e pensem como nós.
											O robô perfeito será uma réplica
											das pessoas,
											o que nos assusta.
											No primeiro conto acerca de robôs,
											eles sublevam-se contra
os seus criadores.
											É um dos temas recorrentes
da ficção científica.
									","
											MT : Nous sommes intrigués 
par la possibilité
											de créer une version mécanique 
de nous-mêmes.
											On les a construits de sorte
à ce qu'ils nous ressemblent,
											se comportent comme nous 
et pensent comme nous.
											Le robot parfait ne sera 
pas différent de l'être humain,
											et cela nous effraie.
											Dans la première histoire de robots,
											ils se retournent contre leurs créateurs.
											C'est l'un des leitmotivs
de la science-fiction.
									","
											MT: Wir sind fasziniert 
von der Möglichkeit,
											eine mechanische Version 
von uns selbst zu erschaffen.
											Wie bauen sie so, 
dass sie wie wir aussehen,
											sich verhalten 
und denken wie wir.
											Der perfekte Roboter wird nicht
											vom Menschen zu unterscheiden sein,
											und das macht uns Angst.
											In der ersten Geschichte über Roboter
											wenden sie sich gegen ihre Erschaffer.
											Das ist eines der Leitmotive 
von Science Fiction.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: Ha ha ha. Now you are the slaves
											and we robots, the masters.
											Your world is ours. You —
									","
											EDI: Ah ah ah.
											Agora vocês são os escravos 
e nós, os robôs, os senhores.
											O vosso mundo pertence-nos. Vocês...
									","
											EDI : Ha, ha, ha. 
Vous êtes maintenant les esclaves
											et nous, les robots, sommes les maîtres.
											Votre monde est le nôtre. Vous -
									","
											EDI: Ha ha ha. 
Jetzt seid ihr die Sklaven
											und wir Roboter die Herren.
											Eure Welt ist unsere. Ihr ...
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: As I was saying,
											besides the faces and bodies we give our robots,
											we cannot read their intentions,
											and that makes us nervous.
											When someone hands an object to you,
											you can read intention in their eyes, their face,
											their body language.
											That's not true of the robot.
											Now, this goes both ways.
									","
											MT: Estava eu a dizer
											que, para lá dos rostos e
corpos que damos aos robôs,
											Não sabemos adivinhar-lhes as intenções,
											o que nos perturba.
											Quando alguém nos dá uma coisa,
											conseguimos perceber-lhes as
intenções pelos olhos, pelo rosto,
											e pela linguagem corporal.
											Não é assim com os robôs.
											E isto também é válido para eles.
									","
											MT : Comme je le disais,
											outre les visages et les corps
que nous donnons à nos robots,
											nous ne pouvons pas lire leurs intentions,
											et cela nous rend nerveux.
											Lorsque quelqu'un vous tend un objet,
											vous pouvez lire son intention 
dans ses yeux, sur son visage,
											via son langage corporel.
											Ce n'est pas vrai pour le robot.
											Cela va aussi dans les deux sens.
									","
											MT: Wie ich bereits gesagt habe,
											abgesehen von den Gesichtern 
und Körpern, die wir ihnen geben,
											können wir nicht ihre Gedanken lesen
											und das macht uns nervös.
											Wenn Ihnen jemand einen Gegenstand gibt,
											können Sie die Absicht dahinter 
in seinen Augen, seinem Gesicht,
											an seiner Körpersprache erkennen.
											Bei einem Roboter ist das nicht so.
											Das ist in beide Richtungen so.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: Wow!
									","
											EDI: Uau!
									","
											EDI : Wow !
									","
											EDI: Wow!
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: Robots cannot anticipate human actions.
									","
											MT: Os robôs não conseguem
prever os atos das pessoas.
									","
											MT : Les robots ne savent pas 
anticiper les actions des humains.
									","
											MT: Roboter können 
menschliche Handlungen nicht vorausahnen.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: You know, humans are so unpredictable,
											not to mention irrational.
											I literally have no idea
											what you guys are going to do next, you know,
											but it scares me.
									","
											EDI: Pois; vocês, humanos,
são tão imprevisíveis,
											já para não dizer irracionais.
											Não faço qualquer ideia
											do que farão em seguida,
											o que me assusta.
									","
											EDI : Vous savez, 
les humains sont si imprévisibles,
											pour ne pas dire irrationnels.
											Je n'ai littéralement aucune idée
											de ce que vous allez faire par la suite,
											mais cela m'effraie.
									","
											EDI: Menschen sind so unberechenbar,
											nicht zu vergessen irrational.
											Ich habe wirklich keine Ahnung,
											was Sie als Nächstes tun werden,
											aber es macht mir Angst.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: Which is why humans and robots find it difficult
											to work in close proximity.
											Accidents are inevitable.
									","
											MT: Por isso é que os robôs e
as pessoas têm dificuldade
											em trabalhar intimamente.
											Os acidentes são inevitáveis.
									","
											MT : C'est pourquoi 
les humains et les robots
											rencontrent des difficultés
à travailler ensemble.
											Les accidents sont inévitables.
									","
											MT: Deshalb ist es für Menschen 
und Roboter schwierig,
											Seite an Seite zu arbeiten.
											Unfälle sind unvermeidbar.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: Ow! That hurt.
									","
											EDI: Au! Isso dói!
									","
											EDI : Ouille ! Ça fait mal.
									","
											EDI: Au! Das hat weh getan.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: Sorry. Now, one way of persuading humans
											that robots are safe
											is to create the illusion of trust.
											Much as the Victorians
											faked their mechanical marvels,
											we can add a layer of deception
											to help us feel more comfortable
											with our robotic friends.
											With that in mind, I set about teaching EDI
											a magic trick.
											Ready, EDI?
EDI: Uh, ready, Marco.
											Abracadabra.
									","
											MT: Desculpa. Bem, uma forma de
convencer as pessoas
											de que os robôs são seguros
											é criando a aparência de confiança.
											Tal como os vitorianos
											forjavam as suas
maravilhas mecânicas,
											podemos acrescentar uma
camada de ilusão
											para nos sentirmos mais à vontade
											com os nossos amigos robóticos.
											Com esse propósito, ensinei ao EDI
											um truque de magia.
											Pronto, EDI?
EDI: Hum; pronto, Marco.
											Abracadabra.
									","
											MT : Pardon. 
Une façon de persuader les humains
											que les robots sont inoffensifs
											est de créer l'illusion de la confiance.
											Tout comme les Victoriens
											ont truqué leurs merveilles mécaniques,
											nous pouvons ajouter un brin de duperie
											pour nous aider à nous sentir mieux
											avec nos amis les robots.
											Avec ça en tête, j'ai enseigné à EDI
											un tour de magie.
											Prêt, EDI ?
EDI : Euh, prêt, Marco.
											Abracadabra.
									","
											MT: Tut mir leid. Eine Methode,
Menschen zu überzeugen,
											dass Roboter sicher sind,
											ist, eine Illusion des Vertrauens
zu erschaffen.
											So wie die Viktorianer
											ihre mechanischen 
Wundermaschinen vortäuschten,
											können wir eine Schicht 
an ""Täuschung"" drauflegen,
											um ein angenehmeres Gefühl
											in der Nähe unserer 
Roboterfreunde zu haben.
											Daher habe ich EDI
											einen Zaubertrick beigebracht.
											Bereit, EDI?
EDI: Hm, bereit, Marco.
											Abrakadabra.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: Abracadabra?
									","
											MT: Abracadabra?...
									","
											MT : Abracadabra ?
									","
											MT: Abrakadabra?
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: Yeah. It's all part of the illusion, Marco.
											Come on, keep up.
									","
											EDI: Sim. Faz parte do truque, Marco.
											Vá lá, acompanha.
									","
											EDI : Oui, 
cela fait partie de l'illusion, Marco.
											Allez, continue.
									","
											EDI: Ja. Das ist alles 
Teil der Illusion, Marco.
											Komm schon, halt dich ran.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: Magic creates the illusion of
											an impossible reality.
											Technology
											can do the same.
											Alan Turing, a pioneer of artificial intelligence,
											spoke about creating the illusion
											that a machine could think.
									","
											MT: A magia é a ilusão
											duma realidade impossível.
											A tecnologia
											pode fazer o mesmo.
											Alan Turing, pioneiro da
inteligência artificial,
											falou em criar a ilusão
											de que uma máquina
conseguiria pensar.
									","
											MT : La magie crée l'illusion
d'une réalité impossible.
											La technologie
											peut faire la même chose.
											Alan Turing, un pionnier 
de l'intelligence artificielle,
											parle de créer l'illusion
											qu'une machine peut penser.
									","
											MT: Magie erschafft die Illusion
											einer unmöglichen Realität.
											Mit Technik
											ist das genauso möglich.
											Alan Turing, ein Pionier 
der künstlichen Intelligenz,
											sprach darüber, 
die Illusion zu erschaffen,
											eine Maschine könne denken.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: A computer would deserve
											to be called intelligent
											if it deceived a human into believing
											it was human.
									","
											EDI: Um computador merece
											ser apelidado de inteligente
											se levar uma pessoa a acreditar
											que é humano.
									","
											EDI : Un ordinateur mériterait
											d'être qualifié d'intelligent
											s'il a trompé un homme
											en lui faisant croire
qu'il était humain.
									","
											EDI: Ein Computer verdiene es,
											als intelligent bezeichnet zu werden,
											wenn er einen Menschen 
damit täuschen würde,
											ihm zu suggerieren, er sei ein Mensch.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: In other words, if we do not yet have
											the technological solutions,
											would illusions serve the same purpose?
											To create the robotic illusion,
											we've devised a set of ethical rules,
											a code that all robots would live by.
									","
											MT: Por outras palavras,
se ainda não possuímos
											as soluções técnicas,
											as ilusões serviriam para isso?
											Para criar a ilusão do robô,
											inventámos regras éticas,
											um código de conduta
para os robôs obedecerem.
									","
											MT : En d'autres termes,
											si nous ne possédons pas encore 
de solutions technologiques,
											pourrions-nous substituer cela 
par l’illusion ?
											Pour créer l’illusion d'un robot,
											nous avons élaboré
un ensemble de règles éthiques,
											un code auquel tous les robots
devraient répondre.
									","
											MT: Wenn wir also noch nicht
											die technischen Möglichkeiten haben,
											wären Illusionen hier dienlich?
											Um eine Roboter-Illusion zu schaffen,
											erdachten wir uns eine Reihe 
an ethischen Regeln,
											ein Gesetz, nach dem 
alle Roboter leben würden.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: A robot may not harm humanity,
											or by inaction allow humanity to come to harm.
											Thank you, Isaac Asimov.
									","
											EDI: Um robô não pode
fazer mal à humanidade,
											nem permitir mal à humanidade
pela sua inação.
											Obrigado, Isaac Asimov.
									","
											EDI : Un robot 
ne peut pas nuire à l'humanité,
											ou par inaction, 
porter préjudice à l'humanité.
											Merci, Isaac Asimov.
									","
											EDI: Ein Roboter kann 
der Menschheit nichts anhaben,
											oder die Menschheit durch Nichtstun 
zu Schaden kommen lassen.
											Vielen Dank, Isaac Asimov.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: We anthropomorphize our machines.
											We give them a friendly face
											and a reassuring voice.
									","
											MT: Damos forma humana
às nossas máquinas.
											Damos-lhe um rosto amigável
											e uma voz reconfortante.
									","
											MT : Nous avons humanisé nos machines.
											On leur a donné un visage sympathique
											et une voix rassurante.
									","
											MT: Wir vermenschlichen unsere Maschinen.
											Wir geben ihnen freundliche Gesichter
											und eine angenehme Stimme.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: I am EDI.
											I became operational at TED in March 2014.
									","
											EDI: Sou o EDI.
											Comecei a funcionar
no TED em março de 2014.
									","
											EDI : Je m'appelle EDI.
											Je suis devenu opérationnel
à TED en mars 2014.
									","
											EDI: Ich bin EDI.
											Ich wurde bei TED im März 2014 eingesetzt.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: We let them entertain us.
											Most important, we make them indicate
											that they are aware of our presence.
									","
											MT: Deixamos os robôs
divertir-nos.
											Acima de tudo, fazemo-los demonstrar
											que reconhecem a nossa presença.
									","
											MT : Nous les laissons nous divertir.
											Plus important encore,
											nous faisons en sorte 
qu'ils soient avisés de notre présence.
									","
											MT: Wir lassen sie uns unterhalten.
											Und das Wichtigste, wir entwickeln sie so,
											dass sie sich unserer Anwesenheit 
bewusst sind.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: Marco, you're standing on my foot!
									","
											EDI: Marco, estás a pisar-me!
									","
											EDI : Marco, tu te tiens sur mes pieds !
									","
											EDI: Marco, du stehst auf meinem Fuß!
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: Sorry. They'll be conscious of our fragile frame
											and move aside if we got too close,
											and they'll account for our unpredictability
											and anticipate our actions.
											And now, under the spell of a technological illusion,
											we could ignore our fears
											and truly interact.
									","
											MT: Perdão. Eles são conscientes
do nosso corpo frágil
											e desviam-se se ficarmos
demasiado perto,
											e terão em conta a nossa
imprevisiblidade

											e anteciparão os nosso atos.
											E agora, sob o encantamento
duma ilusão tecnológica,
											podemos esquecer os nossos medos
											e interagir de verdade.
									","
											MT : Désolé. Ils seront conscients
de notre corps fragile,
											et se déplaceront 
si nous nous rapprochons trop d'eux,
											et ils prendront en compte 
notre imprévisibilité
											et anticiperont nos actions.
											Et maintenant, envoûtés par
une illusion technologique,
											nous pouvons oublier nos peurs
											et interagir réellement.
									","
											MT: Tut mir leid. Sie sind sich 
unserer zerbrechlichen Gestalt bewusst
											und entfernen sich, 
wenn wir zu nah kommen,
											und sie werden unsere 
Unberechenbarkeit kalkulieren
											und unsere Handlungen vorausahnen.
											Und nun, unter dem Bann 
einer technischen Illusion
											könnten wir 
unsere Ängste ignorieren
											und wahrhaftig interagieren.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											(Music)
									","
											(Música)
									","
											(Musique)
									","
											(Musik)
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											Thank you.
									","
											Obrigado.
									","
											Merci.
									","
											Vielen Dank.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											EDI: Thank you!
									","
											EDI: Obrigado!
									","
											EDI : Merci !
									","
											EDI: Vielen Dank!
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											(Music)
									","
											(Música)
									","
											(Musique)
									","
											(Musik)
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											MT: And that's it. Thank you very much,
											and thank you, EDI.
EDI: Thank you, Marco.
									","
											MT: E é tudo. Muito obrigado.
											Agradeço-te, EDI.
EDI: Agradeço-te, Marco.
									","
											MT : Voilà, c'est tout pour moi. 
Merci beaucoup, et merci EDI.
											EDI : Merci Marco.
									","
											MT: Das war's. 
Vielen herzlichen Dank.
											Danke, EDI.
EDI: Danke, Marco.
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
"
","
","
","
","And for my next trick, a robot",Marco Tempest,6:18,"entertainment,magic,robots,technology"
