en,tr,fr,es,pt,title,speaker,duration,tags
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											With big data and machine learning,
											that's not how it works anymore.
											So to imagine that,
											think of all the data
that Facebook has on you:
											every status update you ever typed,
											every Messenger conversation,
											every place you logged in from,
											all your photographs
that you uploaded there.
											If you start typing something
and change your mind and delete it,
											Facebook keeps those
and analyzes them, too.
											Increasingly, it tries
to match you with your offline data.
											It also purchases
a lot of data from data brokers.
											It could be everything
from your financial records
											to a good chunk of your browsing history.
											Right? In the US,
such data is routinely collected,
											collated and sold.
											In Europe, they have tougher rules.
									","
											Şimdi büyük veri ve makine öğrenimi ile
											işler artık böyle yürümüyor.
											Bunu anlamak için
											Facebook'un sizinle ilgili
sahip olduğu tüm verileri düşünün:
											Yazdığınız her durum bildirisi,
											her bir Messenger sohbeti,
											oturum açtığınız her konum,
											yüklediğiniz tüm fotoğraflar.
											Bir şey yazmaya başlayıp
sonra vazgeçip silerseniz
											Facebook bu silinenleri de
saklayıp analiz ediyor.
											Çevrimdışı verilerinizle sizi
gitgide eşleştirmeye çalışıyor.
											Ayrıca veri acentalarından da
çok fazla veri satın alıyor.
											Finansal kayıtlarınızdan
tarama geçmişinize kadar
											her şey bu veri setinde olabilir.
											ABD'de bu tür veriler
rutin olarak toplanıyor,
											karşılaştırılıyor ve satılıyor.
											Avrupa'da daha sıkı kurallar var.
									","
											Avec le big data
et l'apprentissage des machines,
											ça ne marche plus comme ça.
											Pour l'imaginer,
											pensez à toutes les données
que Facebook a sur vous :
											tous les status tapés,
											toutes les conversations Messenger,
											tous vos lieux de connexion,
											toutes les photos
que vous avez téléchargées.
											Si vous tapez quelque chose,
changez d'avis et le supprimez,
											Facebook le garde et l'analyse également.
											De plus en plus, il essaye
de vous relier à vos données hors ligne.
											Il achète également des données
auprès de courtiers de données.
											Ce pourrait être n'importe quoi,
de vos documents financiers
											à votre historique de recherche.
											Aux Etats-Unis, de telles données
sont systématiquement collectées,
											comparées et vendues.
											En Europe, les règles sont plus strictes.
									","
											Con big data y aprendizaje automático,
											ya no funciona más así.
											Así que, para imaginar eso,
											piensen en todos los datos
que Facebook tiene sobre Uds.:
											cada actualización de estado
que jamás hayan escrito,
											cada conversación en el Messenger,
											cada lugar desde donde accedieron,
											todas las fotografías que hayan subido.
											Lo que comenzaron a escribir y borraron
porque cambiaron de opinión;
											Facebook guarda y analiza eso también.
											Cada vez trata de aproximarse más
a los datos de tu vida fuera de línea.
											También adquiere muchos datos
de los corredores de datos.
											Podría ser cualquier cosa,
desde registros financieros
											hasta una buena parte
de tu historial de búsqueda.
											En EE. UU. esos datos
son habitualmente recolectados,
											cotejados y vendidos.
											En Europa tienen reglas más estrictas.
									","
											Com a grande quantidade de informações
e a aprendizagem de máquinas,
											já não é assim que funciona.
											Para imaginar isso,
											pensemos em todas as informações
que o Facebook tem sobre nós:
											cada atualização de estado
que escrevemos,
											cada conversa no Messenger,
											cada local em que acedemos ao Facebook,
											cada fotografia que carregámos
para a plataforma.
											Se começamos a escrever uma coisa
e mudamos de ideias e a apagamos
											o Facebook guarda essas informações
e também as analisa.
											Cada vez mais, tenta
fazer a correspondência
											entre nós e as nossas
informações ""offline"".
											Também compra muitas informações
a corretores de dados.
											Pode ser qualquer coisa,
desde registos financeiros,
											até uma boa parte
do nosso histórico da Internet.
											Nos EUA estas informações
são rotineiramente recolhidas,
											reunidas e vendidas.
											Na Europa, há regras mais restritas.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So what happens then is,
											by churning through all that data,
these machine-learning algorithms —
											that's why they're called
learning algorithms —
											they learn to understand
the characteristics of people
											who purchased tickets to Vegas before.
											When they learn this from existing data,
											they also learn
how to apply this to new people.
											So if they're presented with a new person,
											they can classify whether that person
is likely to buy a ticket to Vegas or not.
											Fine. You're thinking,
an offer to buy tickets to Vegas.
											I can ignore that.
											But the problem isn't that.
											The problem is,
											we no longer really understand
how these complex algorithms work.
											We don't understand
how they're doing this categorization.
											It's giant matrices,
thousands of rows and columns,
											maybe millions of rows and columns,
											and not the programmers
											and not anybody who looks at it,
											even if you have all the data,
											understands anymore
how exactly it's operating
											any more than you'd know
what I was thinking right now
											if you were shown
a cross section of my brain.
											It's like we're not programming anymore,
											we're growing intelligence
that we don't truly understand.
									","
											Yani aslında olan şey,
											tüm bu veriler harmanlanarak
bu makine öğrenimli algoritmalar -
											onlara bu yüzden öğrenen 
algoritmalar deniyor -
											daha önce Las Vegas'a gitmek için 
uçak bileti alan insanların
											özelliklerini nasıl
ayrıştıracaklarını öğreniyorlar.
											Var olan verilerden bunu öğrendiklerinde
											bunu yeni insanlara 
uygulamayı da öğreniyorlar.
											Böylece, yeni bir bireyle
karşılaştıklarında
											onun Vegas'a bilet alıp almayacağını
sınıflandırabiliyorlar.
											Olsun diye düşünüyorsunuz,
alt tarafı Vegas'a uçak bileti teklifi.
											Görmezden gelebilirim.
											Ancak asıl sorun bu değil.
											Asıl sorun şu ki
											biz bu karmaşık algoritmaların
nasıl çalıştığını artık anlamıyoruz.
											Bu sınıflandırmayı nasıl yaptıklarını
artık anlamıyoruz.
											Dev matematik matrisleri,
binlerce sıra ve sütun,
											belki de milyonlarcası...
											Ve tüm verilere sahip olsalar bile,
											ne programcılar,
											ne de bunları inceleyen biri
											bunun tam olarak nasıl 
işlediğini anlayabiliyor.
											Tıpkı size beynimden bir kesit göstersem
											ne düşündüğümü anlayamayacağınız gibi.
											Sanki artık programlama yapmıyoruz,
											tam olarak anlayamadığımız 
bir bilinç geliştiriyoruz.
									","
											Ce qu'il se passe alors c'est que,
											en fouillant toutes ces données,
											ces algorithmes d'apprentissage
des machines —
											ils sont appelés algorithmes
d'apprentissage pour cette raison —
											ils apprennent à comprendre
les caractéristiques des gens
											ayant déjà acheté
des billets pour Las Vegas.
											Quand ils l'apprennent
de données existantes,
											ils apprennent aussi comment
l'appliquer à de nouvelles personnes.
											Face à une nouvelle personne,
											ils peuvent classifier
											si cette personne a des chances
d'acheter un billet pour Las Vegas ou pas.
											Bien. Vous vous dites qu'une offre
pour acheter des billets pour Las Vegas,
											vous pouvez l'ignorer.
											Mais le problème n'est pas là.
											Le problème,
											c'est que nous ne comprenons plus vraiment
											comment fonctionnent
ces algorithmes complexes.
											Nous ne comprenons pas
comment ils font cette catégorisation.
											Ce sont d'énormes matrices,
des milliers de lignes et colonnes,
											peut-être même des millions,
											et ni les programmeurs,
											ni quiconque les regardant,
											même avec toutes les données,
											ne comprend plus
comment ça opère exactement,
											pas plus que vous ne sauriez
ce que je pense en ce moment
											si l'on vous montrait
une coupe transversale de mon cerveau.
											C'est comme si nous ne programmions plus,
											nous élevons une intelligence
que nous ne comprenons pas vraiment.
									","
											Entonces, lo que ocurre es lo siguiente:
											al procesar todos esos datos,
esos algoritmos de aprendizaje automático,
											y por esto se llaman
algoritmos de aprendizaje,
											aprenden a entender
las características de la gente
											que compró boletos 
a Las Vegas anteriormente.
											Una vez que aprenden esto
de los datos existentes,
											también aprenden cómo aplicarlo
a un nuevo grupo de gente.
											Entonces, si se encuentran
con una persona nueva,
											pueden clasificar si esa persona
compraría un boleto a Las Vegas o no.
											Ahora bien, Uds. están pensando:
											""Una oferta para comprar
boletos a Las Vegas... Puedo ignorarlo"".
											Pero el problema no es ese.
											El problema es
											que ya no comprendemos realmente
cómo funcionan estos algoritmos complejos.
											No entendemos cómo categorizan.
											Son matrices gigantes,
miles de filas y columnas,
											quizá millones de filas y columnas,
											y ya ni los programadores
											ni nadie que los analice,
											aun teniendo todos los datos,
											comprende cómo operan exactamente;
											no más de lo que Uds. sabrían
lo que estoy pensado en este momento
											si les enseñaran
una disección de mi cerebro.
											Es como que ya no estamos programando;
											estamos creando inteligencia 
que no comprendemos totalmente.
									","
											Então o que acontece é que,
ao remexer em todas estas informações
											os algoritmos de aprendizagem
destas máquinas,
											— é por isso que são chamados,
algoritmos de aprendizagem —
											aprendem a detetar
as características das pessoas
											que já compraram
bilhetes para Las Vegas antes.
											Quando aprendem isto a partir
de informações já existentes,
											também aprendem
como o aplicar a novas pessoas.
											Se lhes apresentarem uma nova pessoa,
											eles conseguem classificar se essa pessoa
											poderá comprar um bilhete
para Las Vegas ou não.
											Ok, vocês estão a pensar:
											""Uma oferta para comprar
um bilhete para Las Vegas?
											""Consigo ignorar isso"".
											Mas o problema não é isso.
											O problema é que já não percebemos
como funcionam estes algoritmos complexos.
											Nós não percebemos como estão
a fazer essa categorização.
											São matrizes gigantes,
milhares de linhas e colunas,
											talvez milhões de linhas e colunas.
											E já nem os programadores
											nem alguém que olhe para aquilo,
											mesmo que tenha todas as informações,
											percebem como, exatamente,
é que aquilo funciona,
											tal como vocês não saberiam
em que é que eu estou a pensar agora,
											se eu vos mostrasse um corte
transversal do meu cérebro.
											É como se já não estivéssemos a programar,
											estamos a desenvolver inteligência
que já não percebemos verdadeiramente.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											And these things only work
if there's an enormous amount of data,
											so they also encourage
deep surveillance on all of us
											so that the machine learning
algorithms can work.
											That's why Facebook wants
to collect all the data it can about you.
											The algorithms work better.
									","
											Üstelik bu mekanizmalar yalnızca
müthiş miktarda veri varsa çalışıyor,
											dolayısı ile hepimizin üzerinde kapsamlı 
bir gözetleme de teşvik ediliyor ki
											makine öğrenimli algoritmalar
işini yapabilsin.
											Bu yüzden Facebook, hakkınızda
toplayabildiği tüm veriyi istiyor.
											Algoritmalar daha iyi çalışıyor.
									","
											Ces choses fonctionnent seulement
s'il y a un énorme volume de données,
											elles pourraient donc aussi encourager
une surveillance intensifiée à notre égard
											afin que les algorithmes
d'apprentissage marchent.
											C'est pour ça que Facebook veut
collecter toutes les données sur vous.
											Les algorithmes marchent mieux.
									","
											Y estas cosas solo funcionan
con una enorme cantidad de datos,
											así que también fomentan una
vigilancia profunda de todos nosotros
											para que los algoritmos
de aprendizaje funcionen.
											Por eso Facebook quiere acumular
todos los datos que pueda sobre Uds.
											Los algoritmos funcionan mejor.
									","
											Tudo isto só funciona se houver
quantidades enormes de informações.
											Então, eles também encorajam
uma forte vigilância sobre todos nós
											para que os algoritmos
de aprendizagem funcionem.
											É por isso que o Facebook recolhe
todas as informações possíveis.
											Os algoritmos funcionam melhor.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So let's push that Vegas example a bit.
											What if the system
that we do not understand
											was picking up that it's easier
to sell Vegas tickets
											to people who are bipolar
and about to enter the manic phase.
											Such people tend to become
overspenders, compulsive gamblers.
											They could do this, and you'd have no clue
that's what they were picking up on.
											I gave this example
to a bunch of computer scientists once
											and afterwards, one of them came up to me.
											He was troubled and he said,
""That's why I couldn't publish it.""
											I was like, ""Couldn't publish what?""
											He had tried to see whether you can indeed
figure out the onset of mania
											from social media posts
before clinical symptoms,
											and it had worked,
											and it had worked very well,
											and he had no idea how it worked
or what it was picking up on.
									","
											Şu Vegas örneğinin biraz üstüne gidelim.
											Ya anlamadığımız bu sistem
											mani döneme geçmek üzere olan
bipolar insanlara
											Vegas bileti satmanın 
daha kolay olduğunu anlarsa?
											Bu insanlar çok para harcamaya
ve dürtüsel kumarbazlığa meyilli oluyor.
											Bunu yapabilirler ve söz konusu kriteri 
seçtiklerinden haberiniz bile olmaz.
											Bu örneği bir grup
bilgisayar bilimcisine verdim,
											sonra içlerinden biri yanıma geldi.
											Rahatsız olmuştu ve şöyle dedi:
''İşte bu yüzden yayınlayamadım.''
											''Neyi yayınlayamadın?'' dedim.
											Mani halinin ön belirtilerinin
klinik semptomlardan önce
											sosyal medya paylaşımlarından
anlaşılabilirliğini incelemişti
											ve işe yaramıştı,
											gerçekten işe yaramıştı
											ama nasıl işe yaradığı veya ne tür 
bilgi topladığını o da bilmiyordu.
									","
											Allons un peu plus loin
avec cet exemple de Las Vegas.
											Et si le système
que nous ne comprenons pas
											déterminait qu'il est plus simple
de vendre des billets pour Las Vegas
											aux gens bipolaires qui sont sur le point
d'entrer dans la phase maniaque.
											De telles personnes ont tendance
à dépenser et parier de façon compulsive.
											Ils pourraient le faire, vous ignoreriez
que c'était là leur conclusion.
											Une fois, j'ai donné cet exemple
à quelques informaticiens
											et après, l'un d'eux est venu me voir.
											Il était préoccupé : « C'est pour ça
que je n'ai pas pu le publier ».
											J'ai dit : « Publier quoi ? »
											Il avait essayé de voir s'il l'on pouvait
détecter le début d'une manie
											d'après les posts sur les réseaux sociaux
avant les symptômes cliniques
											et ça avait fonctionné,
											ça avait très bien fonctionné,
											et il n'avait aucune idée de comment
ça marchait ou ce que ça détectait.
									","
											Así que continuemos
con el ejemplo de Las Vegas.
											¿Qué pasaría si ese sistema 
que no entendemos
											aprendiera que es más fácil
venderle boletos a Las Vegas
											a gente bipolar a punto de entrar
en un episodio maníaco?
											Esa gente tiende a gastar de más
y a apostar compulsivamente.
											Podrían hacerlo y no tendríamos
ni idea de que se fijaron en eso.
											Di este ejemplo una vez a un grupo
de científicos de la computación
											y después, uno se me acercó.
											Estaba afligido y dijo:
""Por eso no pude publicarlo"".
											Yo le pregunté: ""¿Publicar qué?"".
											Él había tratado de ver si realmente
se podría predecir el arranque maníaco
											en publicaciones de redes sociales
antes de los síntomas clínicos,
											y había funcionado,
											había funcionado muy bien,
											y no tenía idea de cómo funcionaba
o qué había descubierto.
									","
											Vamos forçar um pouco
o exemplo de Las Vegas.
											E se o sistema,
que nós não compreendemos,
											estivesse a captar que é mais fácil
vender bilhetes para Las Vegas
											a pessoas que são bipolares

											e estão prestes a entrar na fase maníaca?
											Essas pessoas tendem a gastar demais
e a serem jogadores compulsivos.
											Eles podiam fazer isso,
e nós não faríamos a ideia
											que era esse o critério
que estariam a usar.
											Uma vez, dei este exemplo
a um grupo de cientistas informáticos
											e no final, um deles veio ter comigo.
											Estava perturbado e disse:
											""Foi por isso que eu não pude publicar.""
											E eu: ""Não pôde publicar o quê?""
											Ele tinha tentado 
perceber se seria possível
											apercebermo-nos do início
de uma fase de mania
											a partir das publicações nas redes sociais
antes de haver sintomas clínicos,
											e tinha conseguido.
											Tinha funcionado muito bem.
											Ele não fazia ideia
de como é que tinha funcionado
											ou como é que lá tinha chegado
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Now, the problem isn't solved
if he doesn't publish it,
											because there are already companies
											that are developing
this kind of technology,
											and a lot of the stuff
is just off the shelf.
											This is not very difficult anymore.
									","
											Yayınlamadığı zaman problem çözülmüyor
											çünkü zaten bu teknolojiyi geliştiren
											halihazırda şirketler var.
											Bunun pek çoğu satışa hazır.
											Artık bunu yapmak çok zor değil.
									","
											Le problème n'est pas résolu
s'il ne le publie pas
											car il y a déjà des entreprises
											qui développent ce genre de technologie
											et beaucoup de choses existent déjà.
											Ce n'est plus très compliqué.
									","
											El problema no se resuelve
si él no lo publica,
											porque ya hay compañías
											que están desarrollando
este tipo de tecnología,
											y muchas de estas cosas
ya están a la venta.
											Esto ya no es tan difícil.
									","
											O problema não fica resolvido
se ele não o publicar,
											porque já há empresas
a desenvolver este tipo de tecnologia,
											e há muita coisa já disponível.
											Isto já não é muito difícil.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Do you ever go on YouTube
meaning to watch one video
											and an hour later you've watched 27?
											You know how YouTube
has this column on the right
											that says, ""Up next""
											and it autoplays something?
											It's an algorithm
											picking what it thinks
that you might be interested in
											and maybe not find on your own.
											It's not a human editor.
											It's what algorithms do.
											It picks up on what you have watched
and what people like you have watched,
											and infers that that must be
what you're interested in,
											what you want more of,
											and just shows you more.
											It sounds like a benign
and useful feature,
											except when it isn't.
									","
											Tek bir video izlemek için YouTube'a girip
											bir saat sonra 27 video izlediğiniz
oluyor mu hiç?
											YouTube'ta sağ tarafta
											''Sıradaki'' diye bir sütun var
											ve otomatik yeni video başlatıyor.
											Bu bir algoritma,
											ilgilendiğinizi ve kendi başınıza
bulamayacağınızı düşündüğü
											videoları seçiyor.
											Editör bir insan değil.
											Algoritmaların işi bu.
											Sizin ve sizin gibi insanların
izlediklerini derliyor,
											ilgi alanlarınızın bunlar olduğu
											ve daha fazlasını görmek istediğiniz
çıkarımını yapıyor,
											daha fazlasını gösteriyor.
											İyi, faydalı bir özelllik gibi görünüyor
											ama öyle değil.
									","
											Vous arrive-t-il d'aller sur YouTube
pour regarder une vidéo
											et, une heure plus tard,
d'en avoir regardées 27 ?
											Vous voyez cette colonne
que YouTube a sur la droite,
											qui dit « A suivre »
											et qui se lance automatiquement ?
											C'est un algorithme
											qui choisit ce qu'il pense
qui pourrait vous intéresser
											et que vous ne trouveriez pas seul.
											Ce n'est pas un humain,
											ce sont des algorithmes.
											Il considère ce que vous avez regardé
et ce que d'autres comme vous ont regardé
											et il déduit que ce doit être
ce qui vous intéresse,
											ce dont vous voulez voir plus
											et vous en montre plus.
											Ça semble être une fonction
bénigne et utile,
											mais ça ne l'est pas.
									","
											¿Les ha pasado entrar a YouTube
para ver un video en específico
											y una hora más tarde vieron 27?
											¿Vieron que YouTube tiene 
una columna a la derecha
											que dice: ""A continuación""
											y que reproduce algo automáticamente?
											Es un algoritmo
											que elige lo que cree que les interesaría 
y que quizá no encuentren por sí mismos.
											No es un editor humano.
											Eso hacen los algoritmos.
											Se fijan en lo que han mirado
y lo que la gente como Uds. ha mirado,
											e infiere que eso debe ser
lo que les interesa,
											y de lo que quieren más,
											y entonces les muestra más.
											Parece una herramienta benigna y útil,
											excepto cuando no lo es.
									","
											Já aconteceu irem ao Youtube
com intenção de ver um vídeo
											e uma hora depois, já viram 27?
											Sabem, o YouTube tem
aquela coluna à direita,

											que diz ""A seguir""
											e começa automaticamente outro vídeo?
											É um algoritmo a escolher
o que acha que nos pode interessar
											e talvez não encontremos sozinhos.
											Não é um editor humano.
É o que os algoritmos fazem.
											Vê o que já vimos e o que pessoas
como nós já viram,
											e presume que aquilo deve ser
do nosso interesse,
											aquilo que queremos ver mais,
e mostra-nos mais.
											Parece uma funcionalidade benigna e útil,
											exceto quando não é.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So in 2016, I attended rallies
of then-candidate Donald Trump
											to study as a scholar
the movement supporting him.
											I study social movements,
so I was studying it, too.
											And then I wanted to write something
about one of his rallies,
											so I watched it a few times on YouTube.
											YouTube started recommending to me
											and autoplaying to me
white supremacist videos
											in increasing order of extremism.
											If I watched one,
											it served up one even more extreme
											and autoplayed that one, too.
											If you watch Hillary Clinton
or Bernie Sanders content,
											YouTube recommends
and autoplays conspiracy left,
											and it goes downhill from there.
									","
											2016'da o zaman aday olan
Trump'ın toplantılarına
											destekçilerini araştırmak üzere
akademisyen olarak katıldım.
											İşim gereği sosyal akımları inceliyorum,
yani araştırıyordum da.
											Sonra toplantılarından
biri hakkında yazmak istedim,
											o yüzden de toplantıyı 
YouTube'da birkaç kez izledim.
											YouTube, beyaz ırk üstünlüğü ile ilgili
											radikallik seviyesi giderek artan 
videolar önermeye
											ve onları otomatik oynatmaya başladı.
											Eğer bir tane izlediysem
											YouTube daha marjinal bir tanesini buldu
											ve onu da otomatik yürüttü.
											Hillary Clinton veya Bernie Sanders
ile ilgili içerikler izlerseniz
											YouTube komplocu solcuları
öneriyor ve oynatıyor,
											ondan sonra da gittikçe kötüleşiyor.
									","
											En 2016, j'ai été à des rassemblements
du candidat Donald Trump
											pour étudier en tant que chercheuse
le mouvement le soutenant.
											J'étudie les mouvements sociaux,
alors j'étudiais ça aussi.
											Puis j'ai voulu écrire quelque chose
au sujet d'un de ses rassemblements
											alors je l'ai regardé sur YouTube.
											YouTube a commencé à me recommander
											et à lancer automatiquement
des vidéos de suprématistes blancs
											étant de plus en plus extrémistes.
											Si j'en regardais une,
											il m'en recommandait une
encore plus extrême
											et la lançais automatiquement.
											Si vous regardez du contenu
d'Hillary Clinton ou Bernie Sanders,
											YouTube recommande et lance
des vidéos gauchistes de conspiration
											et plus ça va, plus ça empire.
									","
											En 2016 asistí a actos electorales
del entonces candidato Donald Trump
											para estudiar, como académica,
el movimiento que lo apoyaba.
											Estudio los movimientos sociales,
así que por eso lo estudiaba también.
											Quise escribir algo 
sobre uno de sus actos,
											así que lo miré varias veces en YouTube.
											YouTube comenzó a recomendarme
											una lista de reproducción de videos
de supremacistas blancos
											en orden de extremismo creciente.
											Si miraba uno,
											me llevaba a otro incluso más extremo
											y se reproducía automáticamente.
											Si miran contenido sobre
Hillary Clinton o Bernie Sanders,
											YouTube les recomienda y reproduce
conspiraciones de izquierda,
											de ahí hacia abajo.
									","
											Em 2016, fui a comícios
do então candidato, Donald Trump
											para estudar, como especialista,
o movimento que o apoiava.
											Eu estudo movimentos sociais,
então estava a estudar isso também.
											Depois, quis escrever qualquer coisa
sobre um dos comícios dele,
											portanto vi-o umas vezes no YouTube.
											O YouTube começou a recomendar-me
											e a reproduzir automaticamente
vídeos de supremacia da raça branca
											por ordem crescente de extremismo.
											Se eu visse um,
											aparecer-me-ia outro ainda mais extremo
											que também se reproduzia automaticamente.
											Se virmos conteúdos de Hillary Clinton
ou de Bernie Sanders,
											o YouTube recomenda e reproduz
vídeos de conspirações de esquerda,
											e a partir daí só piora.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Well, you might be thinking,
this is politics, but it's not.
											This isn't about politics.
											This is just the algorithm
figuring out human behavior.
											I once watched a video
about vegetarianism on YouTube
											and YouTube recommended
and autoplayed a video about being vegan.
											It's like you're never
hardcore enough for YouTube.
									","
											Bunun yalnızca siyaset olduğunu
düşünebilirsiniz ama değil.
											Bu siyasetle ilgili değil.
											Bu sadece insan davranışını
anlayan algoritma.
											Bir kez YouTube'ta vejeteryanlıkla
ilgili bir video izledim
											ve YouTube vegan olmak hakkında
bir video önerip oynattı.
											YouTube için hiçbir zaman
yeteri kadar cüretkar olamıyoruz.
									","
											Vous pensez peut-être
que c'est de la politique, mais non.
											Il ne s'agit pas de politique.
											Ce n'est qu'un algorithme
déterminant le comportement humain.
											Une fois, j'ai regardé une vidéo
sur le végétarisme sur YouTube
											et YouTube a recommandé et lancé
une vidéo sur le fait d'être végétalien.
											Vous n'êtes jamais
assez extrême pour YouTube.
									","
											Quizá estén pensando 
que se trata de política, pero no.
											No se trata de política.
											Es solo el algoritmo
entendiendo la conducta humana.
											Una vez miré un video
sobre el vegetarianismo en YouTube
											y YouTube me recomendó y reprodujo
un video sobre veganismo.
											Uno nunca es lo suficientemente
extremo para YouTube.
									","
											Podemos pensar que isto é política,
mas não é.
											Não se trata de política.
											Isto é só o algoritmo a desvendar
o comportamento humano.
											Uma vez, vi um vídeo
sobre vegetarianismo no YouTube
											e o YouTube recomendou e reproduziu
um vídeo sobre ser vegan.
											É como se nunca fôssemos
duros o suficiente para o YouTube.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risas)
									","
											(Risos)
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
