fr,tr,de,en,es,title,speaker,duration,tags
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Ou ce tableau-ci, des années 1740, de Greenwich Village.
											Voici deux étudiants au King's College (qui deviendra Columbia University)
											assis sur une colline, surplombant une vallée.
											Je suis donc allé à Greenwich Village, j'ai cherché cette colline,
											sans jamais la trouver. Ce palmier non plus.
											D'ailleurs que fait-il ici ce palmier?
											(Rires)
									","
											1740'lardan, Greenwich Village'in
resmedildiği tablo.
											King's College'den iki öğrenci — sonradan
Columbia Üniversitesi oldu —
											bir tepede oturup vadiyi seyrediyorlar.
											Ben de Greenwich köyüne gidip
resimdeki tepeyi aradım.
											Fakat tepeyi bulamadım.
Palmiye ağacını da bulamadım.
											O palmiye ağacının orada işi ne?
											(Kahkahalar)
									","
											Oder dieses Bild des Greenwich Village aus den 1740ern.
											Hier sieht man zwei Studenten im King's College — was später Columbia University wird —
											auf einem Hügel sitzend und über das Tal schauend.
											Und so bin ich runter ins Greenwich Village gegangen, um nach diesem Hügel zu schauen.
											Ich konnte ihn nicht finden. Und ich konnte die Palme nicht finden.
											Was macht die Palme überhaupt hier?
											(Lachen)
									","
											Or this painting, from the 1740s,
from Greenwich Village.
											Those are two students at King's College —
later Columbia University —
											sitting on a hill, overlooking a valley.
											And so I'd go down to Greenwich
Village and I'd look for this hill,
											and I couldn't find it.
And I couldn't find that palm tree.
											What's that palm tree doing there?
											(Laughter)
									","
											O este cuadro, de 1740, de Greenwich Village.
											Esos son dos estudiantes del King’s College (que luego se convirtió en la Columbia University),
											sentados en una colina con vistas a un valle.
											Así que fui al Greenwich Village y busqué esa colina;
											pero no la encontré y tampoco encontré esa palmera.
											¿Qué hace allí una palmera?
											(Risas)
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											C'est au cours de ces recherches que je suis tombé sur une carte.
											C'est la carte que vous voyez ici.
											Elle se trouve dans un Système d'Information Géographique
											qui permet de zoomer.
											Cette carte ne date pas d'Hudson, mais de la révolution américaine,
											170 ans plus tard, elle a été dressée par des cartographes militaires britanniques
											pendant l'occupation de New York.
											C'est une carte remarquable. Elle est aux Archives Nationales de Kew.
											Elle fait 3 mètres de long et 1 mètre de large.
									","
											Bu araştırmalarım sırasında,
tesadüf sonucu bir harita buldum.
											Burada gördüğünüz haritayı buldum.
											Coğrafi bir bilgi sisteminde çizilmiş,
											ben de yakından bakabiliyorum.
											Bu harita, Hudson zamanından değil,
Amerikan devriminden kalmış;
											170 yıl sonra New York şehrinin
işgali sırasında İngiliz
											askeri haritacıları çizmişler.
											Kaydadeğer bir harita. Burada, Kew'deki
Ulusal Arşivler'de saklanıyor.
											Üç metre boyunda ve bir metre eninde.
									","
											Während dieser Erkundungen, bin ich auf eine Karte gestoßen.
											Und zwar die Karte, die Sie hier sehen.
											Sie ist einem geografischen Informationssystem angelegt,
											die es mir erlaubt rein und raus zu zoomen.
											Diese Karte stammt nicht aus Hudsons Zeit, sondern aus der Zeit der Amerikanischen Revolution
											170 Jahre später, erstellt von Kartographen des Britischen Militärs
											zur Zeit der Besetzung von New York City.
											Es ist eine außergewöhnliche Karte. Sie befindet sich in den Nationalarchiven hier in Kew.
											Sie ist drei Meter lang und einen Meter breit.
									","
											So, it was in the course of these investigations
that I ran into a map.
											And it's this map you see here.
											It's held in a geographic information system
											which allows me to zoom in.
											This map isn't from Hudson's time,
but from the American Revolution,
											170 years later, made by
British military cartographers
											during the occupation of New York City.
											And it's a remarkable map.
It's in the National Archives here in Kew.
											And it's 10 feet long and
three and a half feet wide.
									","
											En fin, fue en medio de esas investigaciones que me topé con un mapa,
											el mapa que ven aquí.
											Forma parte de un sistema de información geográfica,
											que me permite hacer acercamientos.
											Este mapa no es de la época de Hudson, sino de los de la Revolución Americana,
											170 años después, hecho por cartógrafos del ejército inglés
											durante la ocupación de la ciudad de Nueva York.
											Es un mapa sorprendente. Está en los Archivos Nacionales de Kew
											y mide 305 metros de largo y 107 de ancho.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Si je zoome sur le sud de Manhattan,
											vous pouvez voir l'étendue de New York de l'époque,
											juste à la fin de la révolution américaine.
											Voici Bowling Green. Et voici Broadway.
											Et voici le City Hall Park (le Parc de l'Hôtel de Ville)
											La ville s'étendait donc jusqu'à City Hall Park
											Un peu au-delà, vous pouvez voir des éléments de paysage
											qui ont disparu, qui n'existent plus.
											Voici le ""Collect Pond"" (étang de récupération de l'eau), la source d'eau potable de New York
											pendant ses 200 premières années,
											et pendant des milliers d'années pour les Indiens.
											Vous pouvez voir les prés de Lispenard
											descendant ici à travers ce qui est aujourd'hui Tribeca,
											et les plages qui remontent depuis le Parc de Battery
											jusqu'au niveau de la 42ème rue.
									","
											Manhattan'ın aşağısına yakınlaşırsam,
											New York'un Amerikan devriminin
tam da sona erdiği
											dönemki büyüklüğünü görebilirsiniz.
											Burası Bowling Green.
Burası da Broadway.
											Burası ise City Hall Park.
											Yani temelde şehir,
City Hall Park'a doğru yayılmış.
											Bunun hemen ötesinde de,
											yok olmuş özellikleri ve kaybolmuş
şeyleri görebilirsiniz.
											Burası; ilk 200 yılında New York'un,
ayrıca ondan önce
											binlerce yıl boyunca,
											Amerikan yerlilerinin tatlı su
kaynağı olan Collect Pond.
											Buradan, şu anda TriBeCa olan yerden geçen
											Lispenard Çayırları'nı,
ayrıca Battery'den başlayıp
											42. caddeye kadar uzanan sahilleri
											görebilirsiniz.
									","
											Wenn man in den Süden Manhattans reinzoomt,
											sieht man die Ausdehnung von New York City wie es einmal war,
											am Ende der Amerikanischen Revolution.
											Hier ist Bowling Green. Und hier ist der Broadway.
											Und das ist City Hall Park.
											Die Stadt vergrößerte sich also bis City Hall Park.
											Und nur etwas weiter können Sie Landschaftselemente sehen,
											die verschwunden sind, Dinge, die verloren gegangen sind.
											Das ist der Collect Pond [ein Auffangbecken], New York Citys Frischwasserquelle
											während der ersten 200 Jahre,
											so wie vorher für Indianer für Jahrtausende.
											Sie können die Lispenard Wiesen sehen,
											die hier durchlaufen, was heute Tribeca ist,
											und die Strände von Battery Park hochlaufend
											bis hin zur 42. Straße.
									","
											And if I zoom in to lower Manhattan
											you can see the extent
of New York City as it was,
											right at the end of the American Revolution.
											Here's Bowling Green.
And here's Broadway.
											And this is City Hall Park.
											So the city basically extended
to City Hall Park.
											And just beyond it you can see features
											that have vanished,
things that have disappeared.
											This is the Collect Pond, which was
the fresh water source for New York City
											for its first 200 years,
											and for the Native Americans
for thousands of years before that.
											You can see the Lispenard Meadows
											draining down through here,
through what is TriBeCa now,
											and the beaches that
come up from the Battery,
											all the way to 42nd St.
									","
											Si hago un acercamiento del bajo Manhattan
											pueden ver cuán extensa era Nueva York
											justo cuando finalizó la Revolución Americana.
											Aquí está Bowling Green y aquí Broadway,
											y este es el City Hall Park.
											Básicamente, la ciudad llegaba hasta el City Hall Park.
											Un poco más allá pueden ver elementos
											que ya no están, que han desaparecido.
											Esta es la Collect Pond, la laguna que surtió de agua a Nueva York
											durante sus primeros 200 años,
											y a los indígenas norteamericanos durante miles de años antes.
											Pueden ver las praderas de Lispenard
											desapareciendo por aquí abajo, por lo que ahora es Tribeca,
											y las playas que suben por el Battery
											hasta la calle 42.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Cette carte a été dressée pour des raisons militaires.
											Ils ont dessiné les rues, les bâtiments, les fortifications
											qu'ils ont construites.
											Mais aussi des choses ayant un intérêt écologique,
											et un intérêt militaire : les collines,
											les marais, les ruisseaux.
											Voici la Colline de Richmond (Richmond Hill), et Minetta Water
											qui coulait en traversant Greenwich Village.
											Ou le marécage à Gramercy Park, juste là.
											Ou Murray Hill. Et voici Murray's House
											sur la colline Murray, il y a 200 ans.
											Voici Times Square
											les deux ruisseaux qui s'unissaient pour former une zone humide
											sur Times Square, tel qu'il était à la fin de la révolution américaine.
									","
											Bu harita askeri nedenlerle hazırlanmıştı.
											Yolların, binaların ve inşa ettikleri
											tahkimatların haritasını çıkarıyorlar.
											Ama aynı zamanda ekolojik 
açıdan ilgili yerleri,
											askeri açıdan ilgili yerleri, tepeleri,
											bataklıkları, dereleri 
haritaya yansıtıp ekliyorlar.
											Burası Richmond Tepesi ve eskiden
											Greenwich Köyü'nden geçen Minetta Deresi.
											Hemen burada yer alan Gramercy
Parkı'ndaki bataklık.
											Murray Tepesi. Murray'in aynı adlı
											tepe üzerindeki evi, 200 yıl önce.
											Times Meydanı burada,
											Amerikan Devrimi'nin sonundaki hâliyle,
Times Meydanı'nın
											olduğu yerde birleşerek sulak
bir alan oluşturan iki akarsu.
									","
											Die Karte wurde für militärische Zwecke angefertigt.
											Sie kartographierten die Straßen, die Gebäude und die Befestigungsanlagen,
											die sie erbauten.
											Aber sie kartographierten ebenfalls Dinge von ökologischem Interesse
											sowie militärischem Interesse: die Hügel,
											die Sumpfgebiete, die Ströme.
											Das ist Richmond Hill und das Minetta Water,
											der durch Greenwich Village floß.
											Oder der Sumpf hier bei Gramercy Park.
											Oder Murray Hill. Und hier ist Murray's Haus
											auf dem Murray Hill vor 200 Jahren.
											Hier ist der Times Square,
											die zwei Ströme flossen zusammen und bildeten ein Feuchtgebiet
											in dem Gebiet von Times Square, zum Ende der Amerikanischen Revolution.
									","
											This map was made for military reasons.
											They're mapping the roads,
the buildings, these fortifications
											that they built.
											But they're also mapping
things of ecological interest,
											also military interest: the hills,
											the marshes, the streams.
											This is Richmond Hill,
and Minetta Water,
											which used to run its way
through Greenwich Village.
											Or the swamp at Gramercy Park, right here.
											Or Murray Hill.
And this is the Murrays' house
											on Murray Hill, 200 years ago.
											Here is Times Square,
											the two streams that came
together to make a wetland
											in Times Square, as it was
at the end of the American Revolution.
									","
											Este mapa se hizo por razones militares.
											Mostraba las carreteras, los edificios, estas fortificaciones
											que construyeron;
											pero también mostraba cosas de interés ecológico,
											así como de interés militar: las colinas,
											los pantanos, los arroyos.
											Esto es Richmond Hill y Minetta Water,
											cuyo curso discurría por Greenwich Village.
											O el pantano en Gramercy Park, justo aquí.
											O Murray Hill. Y esta es la casa de Murray,
											en la Colina Murray, hace 200 años.
											Aquí está Times Square,
											los dos arroyos que se unieron para formar un pantano
											en Times Square, tal como era al final de la Revolución Americana.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											J'ai trouvé cette carte remarquable dans un livre.
											Et je me suis dit: ""Si j'arrive à la géo-référencer,
											si je fais correspondre cette carte à celle de la ville actuelle,
											je pourrais retrouver tous ces éléments de la ville,
											disparus aujourd'hui,
											avec les repères, rue par rue, que les gens connaissent,
											la géographie que les gens utilisent pour aller au travail, pour aller chez eux,
											ou quand ils vont au restaurant.""
											Nous avons pu la géo-référencer après un long travail,
											ce qui nous permet de mettre les rues modernes sur cette carte,
											puis les bâtiments, puis les espaces verts.
											ce qui nous permet de zoomer sur l'endroit où se trouve ""Collect Pond"".
											Nous pouvons mettre en évidence Collect Pond et les ruisseaux,
											et voir où ils se trouvent dans la géographie actuelle de la ville.
											Il est amusant de replacer les éléments de la ville actuelle
											par rapport à l'ancienne topographie.
									","
											Bu enteresan haritayı bir kitapta gördüm.
											Kendi kendime, ""Aslında, bu haritanın
coğrafi referansını bulursam,
											bu haritayı şehrin bugünkü
hâliyle eşleştirebilirsem,
											şehrin şu an kayıp olan
											o özelliklerini bulabilirdim.
											İnsanların blok blok bildiği
yerleşimlerdeki,
											işe gittikleri ve yaşadıkları yerlerdeki
ve yemek yemeyi
											sevdikleri yerlerdeki bileşenlerini.""
											Biraz uğraştıktan sonra coğrafi
referansları bulabildik.
											Bu da bize şehrin modern caddelerini,
											binalarını ve açık alanlarını, 
yakınlaştırarak
											Collect Pond'un yerini görebilecek şekilde
yerleştirme imkânı verdi.
											Collect Pond'u ve akıntıları
sayısallaştırabiliyoruz
											ve şehrin bugünkü coğrafyasında aslında
nerede olduklarını görebiliyoruz.
											Gördüğünüz gibi şehirdeki bileşenlerin,
eski topografiye göre
											nerelerde olduğunu görmek
oldukça eğlenceli.
									","
											Ich habe diese außergewöhnliche Karte in einem Buch gefunden.
											Und dachte bei mir: ""Wenn ich diese Karte georeferenzieren könnte,
											wenn ich diese Karte auf das Raster der heutigen Stadt legen könnte,
											könnte ich die verlorenen Elemente
											der Stadt finden,
											in der Block-Geografie, wie die Menschen sie kennen,
											die Geografie, wo die Menschen auf Arbeit gehen und wo sie leben
											und wo sie gern essen.""
											Und nach einigem Arbeitsaufwand waren wir in der Lage, sie zu georeferenzieren,
											was es uns ermöglicht, die neuzeitlichen Straßen auf die Stadt zu legen
											sowie die Gebäude und die freien Flächen,
											so dass wir dahin zoomen können, wo sich der Collect Pond befindet.
											Wir können den Collect Pond und die Ströme digitalisieren
											und ausmachen, wo sie sich in der Geografie der heutigen Stadt befinden.
											Es macht Spaß, herauszufinden, wo Dinge sind
											in Bezug auf die alte Topografie.
									","
											So I saw this remarkable map in a book.
											And I thought to myself, ""You know,
if I could georeference this map,
											if I could place this map
in the grid of the city today,
											I could find these lost features
											of the city,
											in the block-by-block
geography that people know,
											the geography of where people
go to work, and where they go to live,
											and where they like to eat.""
											So, after some work
we were able to georeference it,
											which allows us to put
the modern streets on the city,
											and the buildings, and the open spaces,
											so that we can zoom in
to where the Collect Pond is.
											We can digitize the Collect
Pond and the streams,
											and see where they actually are
in the geography of the city today.
											So this is fun
for finding where things are
											relative to the old topography.
									","
											Así que encontré este sorprendente mapa en un libro
											y pensé: ""Si pudiera referenciarlo geográficamente,
											si pudiera colocar este mapa en el cuadriculado de la ciudad actual,
											podría encontrar estos elementos perdidos
											de la ciudad.
											en esa geografía de manzana por manzana que la gente conoce,
											la geografía donde la gente trabaja y vive,
											y donde le gusta comer"".
											Tras un poco de trabajo logramos referenciarla,
											lo que nos permitió colocar todas las calles modernas,
											los edificios y los espacios abiertos,
											y podemos hacer un acercamiento del lugar donde está la Collect Pond.
											Podemos digitalizar la Collect Pond y los arroyos,
											y ver dónde están ahora, en la geografía de la ciudad actual.
											Es divertido ver dónde están las cosas
											con relación a la topografía antigua.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Mais j'ai pensé à une autre utilisation de cette carte.
											Si l'on enlève les rues, les bâtiments,
											et les espaces verts,
											cela nous donnerait cette carte.
											Si nous enlevons les éléments du 18ème siècle
											nous pouvons remonter le temps.
											Nous pouvons faire remonter la carte à ses fondamentaux écologiques :
											les collines, les ruisseaux,
											l'hydrologie de base et les côtes, les plages,
											tous ces aspects primaires qui sont l'essence du paysage écologique.
									","
											Ama bu haritayla ilgili başka bir
fikrim daha vardı.
											Caddeleri ve binaları uzaklaştırırsak
											ve açık alanları da çıkartırsak,
											artık şöyle bir harita elde ediyoruz.
											18. yüzyıldaki bileşenleri çıkardığımızda,
											zamanda geriye doğru gidebiliyoruz.
											Ekolojik temellerini görecek şekilde
geriye gidebiliyoruz:
											Tepelere, nehirlere,
											temel hidrolojisine ve kıyılara,
kumsallara,
											ekolojik topografiyi oluşturan
temel ögelere.
									","
											Aber ich hatte noch eine andere Idee für diese Karte.
											Wenn wir die Straßen und Gebäude wegnehmen
											und die Freiflächen wegnehmen,
											erhalten wir diese Karte.
											Wenn wir die Elemente aus dem 18. Jahrhundert herausnehmen,
											können wir die Zeit zurückdrehen.
											Wir können zurückgehen bis zu den ökologischen Ursprüngen:
											zu den Hügeln, zu den Strömen,
											zur einfachen Hydrologie und der Küste, zu den Stränden,
											den elementaren Aspekten, die die ökologische Landschaft ausmachen.
									","
											But I had another idea about this map.
											If we take away the streets,
and if we take away the buildings,
											and if we take away the open spaces,
											then we could take this map.
											If we pull off the 18th century features
											we could drive it back in time.
											We could drive it back
to its ecological fundamentals:
											to the hills, to the streams,
											to the basic hydrology
and shoreline, to the beaches,
											the basic aspects that
make the ecological landscape.
									","
											Pero se me ocurre otra idea con este mapa.
											Si quitamos las calles y los edificios,
											y los espacios abiertos,
											podríamos tomar este mapa,
											si quitamos estos elementos del siglo XVIII,
											y retrocederlo en el tiempo.
											Podemos devolverlo a sus fundamentos ecológicos:
											a las colinas, a los arroyos,
											a la hidrología y costa original, a las playas,
											los aspectos esenciales que conforman el paisaje ecológico.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Puis, si nous rajoutons des facteurs comme la géologie, du sous-sol
											et de la surface, ce que les glaciers ont laissé,
											si nous dessinons la carte de la composition du sol
											en fonction des 17 types de sol,
											tels que définis par le Service National de Conservation du Sol;
											si nous modélisons numériquement l'altitude
											de la région, nous connaîtrons la hauteur des collines,
											et nous pourrons en calculer les pentes.
											Nous pouvons en connaître l'aspect.
											Nous pouvons calculer l'exposition au vent en hiver —
											et donc savoir dans quelle direction soufflent les vents froids sur la région.
											Les zones blanches sur la carte sont les zones protégées du vent.
									","
											Ardından, jeoloji, 
kaya yatakları jeolojisi,
											buzulların bıraktığı yüzey jeolojisi gibi
haritaları eklersek,
											Ulusal Koruma Hizmetleri
tarafından belirlenen
											17 toprak sınıfının
											toprak haritasını yaparsak,
											tepelerin ne kadar yükseklikte
olduğunu bize söyleyen,
											yüzeyin dijital bir yükselti
modelini yaparsak,
											eğimleri hesaplayabiliriz.
											Yönleri hesaplayabiliriz.
											Kış rüzgârına maruziyeti ölçebiliriz —
											böylece kış rüzgârının hangi
yönden estiğini buluruz.
											Haritadaki beyaz alanlar kış rüzgârından
korunmuş bölgelerdir.
									","
											Wenn wir nun geologische Karten hinzufügen, den Untergrund
											und die Oberflächengeologie, das was die Gletscher zurückließen,
											wenn wir eine Bodenkarte erstellen
											mit den 17 Bodenklassen,
											die vom National Soil Conservation Service (Bundesbehörde für Bodenschutz) bestimmt wurden,
											und wir ein digitales Höhenmodell
											mit der Topografie erstellen, um festzustellen, wie hoch die Hügel waren,
											dann können wir die Neigungen der Hänge bestimmen.
											Wir können den Blickwinkel berechnen.
											Wir können die Richtung des Winterwindes bestimmen,
											d.h. wo die Winterwinde in der Landschaft entlangwehen.
											Die weißen Flächen auf dieser Karte sind die von den Winterwinden geschützten Orte.
									","
											Then, if we added maps
like the geology, the bedrock geology,
											and the surface geology,
what the glaciers leave,
											if we make the soil map,
											with the 17 soil classes,
											that are defined by
the National Conservation Service,
											if we make a digital elevation model
											of the topography
that tells us how high the hills were,
											then we can calculate the slopes.
											We can calculate the aspect.
											We can calculate the
winter wind exposure —
											so, which way the winter
winds blow across the landscape.
											The white areas on this map
are the places protected from the winter winds.
									","
											Luego, si agregáramos mapas, por ejemplo geológicos, de geología estructural,
											y de superficie , lo que quedó tras los glaciares;
											si hacemos el mapa de suelos,
											con los 17 tipos de suelos
											establecidos por el Servicio Nacional de Conservación de los Suelos,
											y hacemos un modelo de elevación digital
											de la topografía, que nos dice cuánto medían las colinas,
											entonces podremos calcular las pendientes,
											la orientación,
											y la exposición al viento invernal.
											Es decir, en qué dirección del paisaje sopla el viento en invierno.
											Las zonas blancas del mapa son zonas protegidas de los vientos invernales.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Nous avons compilé les informations sur les lieux de vie des premiers habitants, les Lenape,
											et nous avons créé une carte montrant où ils ont probablement habité.
											Les zones rouges sur la carte indiquent les endroits
											les mieux adaptés à la vie humaine à Manhattan,
											des endroits près de l'eau,
											des endroits près du port actuel, pour la pêche,
											des endroits protégés du vent.
											Nous savons que des Lenape s'étaient établis
											ici, vers le Sud, près de ""Collect Pond"".
											Nous savons qu'ils y ont pratiqué l'horticulture,
											qu'ils faisaient pousser de beaux champs de maïs, de haricots, de courges,
											le jardin des ""Trois Sœurs"" (Three Sisters Garden).
									","
											Lenape denen Amerikan yerlilerinin

											yaşadığı bölgelerin 
verilerini birleştirdik.
											Böylece, nerede olmuş olabilecekleri
konusunda bir olasılık haritası yaptık.
											Haritadaki kırmızı bölgeler,
											Manhattan'da insan yaşamına
en uygun bölgelerdir.
											Suya yakın yerler,
											balıkçılık için limana yakın yerler,
											kış rüzgârlarından korunmuş yerler.
											Burada, Collect Pond'un yakınında
											bir Lenape yerleşimi olduğunu biliyoruz.
											Bir çeşit bahçe yetiştirme sistemi
kurduklarını biliyoruz.
											Böylece o güzel mısır, fasulye ve kabak
bahçelerini yetiştirdiler.
											Buna ""Üç Kız kardeş"" bahçesi deniyor.
									","
											Wir haben alle Informationen darüber zusammengetragen, wo die Lenape-Indianer waren.
											Wir erstellten eine Wahrscheinlichkeitskarte, wo sie gewesen sein könnten.
											Die roten Flächen auf der Karte deuten auf Orte hin,
											die für menschliches Leben am besten geeignet sind auf Manhattan,
											Orte, die nahe am Wasser liegen,
											Orte, die nah am Hafen sind, zum Fischen,
											Orte, die von den Winderwinden geschützt sind.
											Wir wissen, dass es eine Lenape-Siedlung gab
											hier unten am Collect Pond.
											Und wir wissen, dass sie eine Art Gartenanbau betrieben,
											dass sie wunderschöne Gärten mit Mais, Bohnen und Kürbissen anpflanzten,
											den ""Drei-Schwestern"" Garten.
									","
											We compiled all the information
about where the Native Americans were, the Lenape.
											And we built a probability map
of where they might have been.
											So, the red areas
on this map indicate the places
											that are best for human
sustainability on Manhattan,
											places that are close to water,
											places that are near the harbor to fish,
											places protected from the winter winds.
											We know that there was a Lenape settlement
											down here by the Collect Pond.
											And we knew that they
planted a kind of horticulture,
											that they grew these beautiful gardens
of corn, beans, and squash,
											the ""Three Sisters"" garden.
									","
											Recopilamos toda la información sobre dónde estaban los indígenas norteamericanos, los Lenape,
											y construimos un mapa de probabilidad sobre dónde podrían haber estado.
											Las zonas rojas del mapa indican los lugares
											más adecuados para la sostenibilidad humana en Manhattan,
											lugares que están cerca del agua,
											sitios cerca del puerto, para pescar;
											lugares protegidos de los vientos de invierno.
											Sabemos que había un asentamiento de los Lenape
											aquí abajo, al lado de la Collect Pond,
											y sabemos que desarrollaron un tipo de horticultura,
											que cultivaron estos preciosos jardines de maíz, alubias y calabacines:
											los jardines de las ""Tres Hermanas"".
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Nous avons donc modélisé l'emplacement possible de ces champs.
											Puis les emplacements successifs des champs, qui ont changé de place.
											On pourrait penser que les anciens champs sont abandonnés.
											Mais en fait, ils sont devenus des prairies habitables
											par des oiseaux de prairie et des plantes.
											Et ils sont devenus des terres regorgeant d'arbustes,
											ces terres se sont ensuite intégrées dans la carte des communautés écologiques.
											Au final, Manhattan possède 55 types d'écosystèmes différents.
											Vous pouvez les comparer à des quartiers aussi différents
											les uns des autres que Tribeca, l'Upper East Side ou encore Inwood —
											nous avons donc ici la forêt, les zones humides
											et les communautés marines, les plages.
									","
											Biz de bu tarlaların nerede olabileceğine
dair bir model yaptık.
											Eski alanlar, arkadan gelen alanların da.
											Bunları terk edilmiş 
olarak düşünebilirdik.
											Fakat, aslında buralar çayır kuşları

											ve bitkiler için çayırlık doğal ortamlar.
											Bunlar, daha sonra çalılık
alanlara dönüştüler
											ve tüm ekolojik toplulukların
haritasına karıştılar.
											Anlaşılan o ki Manhattan'da,
55 farklı ekosistem tipi vardı.
											Bunları, TriBeCa, Yukarı Doğu Yakası
											ve Inwood gibi birbirinden farklı
komşular olarak düşünebilirsiniz.
											Buralar, ormanlık, sulak alanlar,
											deniz toplulukları ve sahillerdi.
									","
											Wir haben ein Modell gebaut, welches zeigt, wo diese Felder gewesen sein könnten.
											Die alten Felder und die nachfolgenden Felder, deren Lage sich veränderte.
											Wir könnten glauben, dass sie verlassen sind.
											Aber sie sind vielmehr bewohnbares Weideland
											für Weidevögel und -pflanzen.
											Sie sind später zu Buschland geworden,
											und haben sich dann in die Karte der ökologischen Gemeinschaften integriert.
											Es stellt heraus, dass Manhattan über 55 verschiedene Ökosysteme verfügte.
											Sie können sich diese als Wohnviertel vorstellen,
											so unverkennbar wie Tribeca, die Upper East Side und Inwood,
											sind die Wälder und die Feuchtgebiete
											und die marinen Gemeinschaften, die Strände.
									","
											So, we built a model that explains
where those fields might have been.
											And the old fields, the successional fields that go.
											And we might think of these as abandoned.
											But, in fact, they're grassland habitats
											for grassland birds and plants.
											And they have become
successional shrub lands,
											and these then mix in
to a map of all the ecological communities.
											And it turns out that Manhattan
had 55 different ecosystem types.
											You can think of these as neighborhoods,
											as distinctive as TriBeCa
and the Upper East Side and Inwood —
											that these are the forest and the wetlands
											and the marine communities, the beaches.
									","
											Construimos un modelo que explica dónde podían haber estado esos huertos
											y los huertos antiguos, los que les sucedieron.
											que podríamos pensar que están abandonados,
											pero, de hecho, estas praderas
											son hábitats de aves y plantas
											y se han ido convirtiendo en tierras de arbustos,
											que luego se mezclaron en un mapa de todas las comunidades ecológicas.
											Resulta que Manhattan tenía 55 tipos diferentes de ecosistemas.
											Pueden imaginarlos como vecindarios,
											tan bien delimitados comoTribeca, el Upper East Side e Inwood...
											y que estos son los bosques y los pantanos,
											y las comunidades marinas, las playas.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Le chiffre 55 est énorme. Au niveau régional,
											Manhattan présente plus de communautés écologiques
											par hectare que le parc de Yosemite,
											celui de Yellowstone, ou Ambaselli.
											C'était vraiment un paysage extraordinaire
											qui renfermait une biodiversité également extraordinaire.
									","
											55 büyük bir sayıdır.
											Alan başına bakıldığında Manhattan,
											Yosemite, Yellowstone ve Amboseli'den
											daha fazla ekolojik topluluğa sahipti.
											Gerçekten de sıradışı bir biyolojik
											çeşitliliği sürdürmeye muktedir
sıradışı bir coğrafyaydı.
									","
											Und 55 ist viel. Anteilsmäßig
											hatte Manhattan mehr ökologische Gemeinschaften
											pro Hektar als der Yosemite-Park,
											als der Yellowstone-Park, als der Amboseli-Park.
											Es war wirklich eine außergewöhnliche Landschaft,
											die eine außergewöhnliche Artenvielfalt ermöglichte.
									","
											And 55 is a lot. On a per-area basis,
											Manhattan had more ecological communities
											per acre than Yosemite does,
											than Yellowstone, than Amboseli.
											It was really an extraordinary landscape
											that was capable of supporting
an extraordinary biodiversity.
									","
											55 es bastante. En un cálculo por área,
											Manhattan tenía más comunidades ecológicas
											por hectárea que Yosemite,
											que Yellowstone y que Ambaselli.
											Realmente era un paisaje extraordinario,
											capaz de dar cabida a una biodiversidad increíble.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
