en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											But back then,
											I worried about the tone people used

											when suggesting I might be a feminist.
											The feminist label was an accusation,
											it was an ""F"" word, and not a nice one.
											I was labeled a woman
who doesn't play by the rules,
											who expects too much,
											who thinks far too highly of myself,
											by daring to believe I'm equal —
(Coughs) — superior to a man.
											You don't want to be that rebel woman,
											until you realize that you
very much are that woman,
											and cannot imagine being anyone else.
									","
											Pero en aquel entonces,
											estaba preocupada por el tono
que estaba usando la gente
											al insinuar que podría ser feminista.
											Ser etiquetada como 
feminista era una acusación,
											una palabra tabú y desagradable.
											Me etiquetaron como una mujer 
que no sigue las reglas,
											que pide demasiado,
											con alta autoestima
											y se atreve a creer que es igual
o superior a un hombre.
											Nadie quiere ser esa mujer rebelde,
											hasta que se da cuenta de que
en realidad es esa mujer
											y no puede imaginarse ser otra persona.
									","
											Ancak o zamanlar,
											feminist olduğumu ortaya attığımda
											insanların kullandığı tondan 
dolayı endişeleniyordum.
											Feminist etiketi bir suçlamaydı,
											bir ""F"" kelimesiydi ve hoş olmayanı.
											Kurallara göre oynamayan,
											çok fazla şey bekleyen,
											erkeklerle eşit — (Öksürük) — 
daha üstün olduğuma
											inanmaya cüret ederek kendini fazlaca iyi 
gören bir kadın olarak görüldüm.
											O asi kadın olmak istemezsiniz,
											ta ki o kadın olduğunuzu fark edinceye dek
											ve başka biri olmayı düşünemezsiniz.
									","
											Aber damals beunruhigte mich 
der Tonfall der Leute,
											wenn sie andeuteten, 
dass ich eine Feministin sein könnte.
											Als Feministin bezeichnet zu werden 
war ein Vorwurf.
											Es war ein F-Wort und zwar kein nettes.
											Ich wurde als Frau bezeichnet,
die sich nicht an die Regeln hält,
											die zu viel erwartet,
											die zu viel von sich selbst hält,
											weil ich es wagte zu glauben, gleich — 
(Husten) — besser als ein Mann zu sein.
											Nieman will diese Rebellin sein,
											bis man merkt, dass man 
genau diese Rebellin ist
											und sich nicht vorstellen kann, 
jemand anderes zu sein.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											As I got older, I began to accept
											that I am, indeed, a feminist,
and a proud one.
											I hold certain truths to be self-evident:
											Women are equal to men.
											We deserve equal pay for equal work.
											We have the right to move
through the world as we choose,
											free from harassment or violence.
											We have the right to easy,
affordable access to birth control,
											and reproductive services.
											We have the right to make choices
about our bodies,
											free from legislative oversight
or evangelical doctrine.
											We have the right to respect.
									","
											Con el tiempo, a medida que fui
creciendo, empecé a aceptar
											que soy, de hecho, feminista,
y además, orgullosa de serlo.
											Para mí, ciertas afirmaciones
son irrefutables:
											las mujeres son iguales a los hombres.
											Merecemos el mismo sueldo 
por el mismo trabajo.
											Tenemos derecho a viajar por 
el mundo como lo deseemos,
											libres de acoso o violencia.
											Tenemos derecho a usar
de manera fácil y accesible
											los anticonceptivos
y los servicios reproductivos.
											Tenemos el derecho de decidir
sobre nuestros cuerpos,
											sin necesidad de controles
legislativos o doctrinas evangélicas.
											Tenemos el derecho al respeto.
									","
											Yaşlandıkça, gerçekten bir feminist
											olduğumu kabul etmeye başladım 
ve gururluydum da.
											Belli gerçeklerin aşikâr 
olduğunu kabul ettim:
											Kadınlar erkeklerle eşittir.
											Eşit iş için eşit ücreti hak ediyoruz.
											Dünyada istediğimiz gibi serbestçe 
dolanma hakkımız var,
											taciz veya şiddet olmadan.
											Doğum kontrolü ve 
üreme sağlığı hizmetlerine
											kolay, ucuz erişim hakkımız var.
											Kendi bedenlerimizle ilgili 
seçimler yapma hakkımız var,
											kanunların gözetimi veya 
evanjelist doktrinden bağımsız olarak.
											Saygıya hakkımız var.
									","
											Als ich älter wurde, akzeptierte ich,
											dass ich tatsächlich eine Feministin bin,
und zwar eine stolze.
											Ich erachte bestimmte Wahrheiten 
als selbstverständlich:
											Frauen sind Männern ebenbürtig.
											Wir verdienen gleiche Bezahlung 
für die gleiche Arbeit.
											Wir haben das Recht uns unabhängig
in dieser Welt zu bewegen
											ohne Angst vor Belästigung oder Gewalt.
											Wir haben das Recht auf leichten, 
bezahlbaren Zugang zu Empfängnisverhütung
											und Reproduktionsdienstleistungen.
											Wir haben das Recht 
über unsere Körper zu bestimmen,
											ohne staatliche Aufsicht 
oder kirchliche Doktrin.
											Wir haben ein Recht auf Respekt.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											There's more.
											When we talk about the needs of women,
											we have to consider
the other identities we inhabit.
											We are not just women.
											We are people with different bodies,
											gender expressions, faiths, sexualities,
											class backgrounds, abilities,
and so much more.
											We need to take into account
											these differences and how they affect us,
											as much as we account for
what we have in common.
											Without this kind of inclusion,
our feminism is nothing.
									","
											Hay más.
											Cuando se habla de las 
necesidades de las mujeres,
											hay que tener en cuenta
nuestras otras identidades.
											No somos solo mujeres.
											Somos personas con un cuerpo diferente,
											expresión de género,
religión y sexualidad,
											condición social, 
habilidades y mucho más.
											Tenemos que tener en cuenta
estas diferencias y cómo nos afectan,
											de la misma manera que importa
lo que tenemos en común.
											Sin este tipo de inclusión,
nuestro feminismo no es nada.
									","
											Daha fazlası var.
											Kadınların ihtiyaçları 
hakkında konuştuğumuzda,
											yaşadığımız diğer kimlikleri 
de düşünmek zorundayız.
											Sadece kadın değiliz.
											Farklı bedenleri,
											cinsiyet dışavurumları, inançları, 
cinsellikleri, sosyal tabakaları,
											yetenekleri ve daha pek çok 
şeyi olan insanlarız.
											Bu farklılıkları ve bizleri
											nasıl etkilediğini hesaba 
katmak zorundayız,
											ortak yanlarımızdan 
sorumlu olduğumuz kadar.
											Böyle bir dâhil etme olmadan, 
feminizmimiz bir şey değil.
									","
											Und noch mehr.
											Wenn wir über die Bedürfnisse 
von Frauen reden,
											müssen wir all die anderen Identitäten
bedenken, die wir leben.
											Wir sind nicht nur Frauen.
											Wir sind Menschen 
mit verschiedenen Körpern,
											Geschlechtsidentitäten, 
Glauben, Sexualitäten,
											aus verschiedenen Schichten, 
mit anderen Fähigkeiten und mehr.
											Wir müssen diese Unterschiede 
und wie sie uns beeinflussen
											genauso berücksichtigen 
wie unsere Gemeinsamkeiten.
											Ohne diese Art der Einbindung 
ist unser Feminismus gar nichts.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											I hold these truths to be self-evident,
but let me be clear:
											I'm a mess.
											I am full of contradictions.
											There are many ways in which
I'm doing feminism wrong.
									","
											Para mí, estas verdades son
evidentes, pero para ser clara:
											soy un desastre.
											Estoy llena de contradicciones.
											Hay un montón de cosas que 
hacen de mí una mala feminista.
									","
											Bu gerçeklerin aşikâr olduğunu 
kabul ettim, ama açıkça söylemeliyim:
											Darmadağınım.
											Tezatlarla doluyum.
											Pek çok şekilde feminizmi 
yanlış yaşıyorum.
									","
											Ich halte diese Wahrheiten
für selbstverständlich,
											aber um ganz deutlich zu sein:
											Ich bin vermurkst.
											Ich stecke voller Widersprüche.
											Ich mache so viele Dinge falsch 
mit meinem Feminismus.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											I have another confession.
											When I drive to work, I listen
to thuggish rap at a very loud volume.
											(Laughter)
											Even though the lyrics
are degrading to women —
											these lyrics offend me to my core —
											the classic Yin Yang Twins
song ""Salt Shaker"" —
											it is amazing.
											(Laughter)
											""Make it work with your wet t-shirt.
											Bitch, you gotta shake it
'til your camel starts to hurt!""
											(Laughter)
											Think about it.
											(Laughter)
											Poetry, right?
											I am utterly mortified
by my music choices.
											(Laughter)
									","
											Tengo otra confesión.
											Cuando conduzco al trabajo, escucho
música rap pandillera a todo volumen.
											(Risas)
											Aunque la letra degrada a las mujeres
											y me ofende profundamente,
											el clásico ""Salt Shaker""
de los Yin Yang Twins
											es increíble.
											(Risas)
											""Hazlo realidad con tu camiseta mojada.
											¡Perra, dale, muévete hasta 
que te duela la concha!""
											(Risas)
											Piensen en ello.
											(Risas)
											Pura poesía, ¿no?
											Estoy completamente mortificada
por mis gustos musicales.
											(Risas)
									","
											Başka bir itirafım var.
											Arabayla işe giderken, çok yüksek sesle 
sert rap dinliyorum.
											(Gülüşmeler)
											Sözleri kadınları küçümsediği hâlde —
											bu sözler beni derinden incitiyor —
											klasik Yin Yang Twins 
şarkısı ""Salt Shaker"" —
											inanılmaz.
											(Gülüşmeler)
											""Islak tişörtünle devam et.
											Salla sürtük, ta ki
ağrıyıncaya kadar deven!""
											(Gülüşmeler)
											Bir düşünün.
											(Gülüşmeler)
											Şiir, değil mi?
											Müzik seçimlerimle tamamen 
mahcup oluyorum.
											(Gülüşmeler)
									","
											Ich muss noch etwas gestehen.
											Wenn ich zur Arbeit fahre, 
höre ich sehr lauten, aggressiven Rap.
											(Gelächter)
											Obwohl die Texte Frauen erniedrigen —
											diese Texte beleidigen mich zutiefst —
											wie der Klassiker der Ying Yang Twins 
""Salt Shaker"" —
											der ist großartig.
											(Gelächter)
											""Zeig, was du hast 
in deinem nassen T-Shirt .
											Schlampe, schwing deinen Hintern,
bis er schmerzt!""
											(Gelächter)
											Denken Sie drüber nach.
											(Gelächter)
											Poesie, nicht wahr?
											Meine Musikwünsche 
beschämen mich zutiefst.
											(Gelächter)
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											I firmly believe in man work,
											which is anything I don't
want to do, including —
											(Laughter) —
											all domestic tasks,
											but also: bug killing, trash removal,
lawn care and vehicle maintenance.
											I want no part of any of that.
											(Laughter)
											Pink is my favorite color.
											I enjoy fashion magazines
and pretty things.
											I watch ""The Bachelor""
and romantic comedies,
											and I have absurd fantasies
about fairy tales coming true.
									","
											Creo firmemente en el trabajo del hombre,
											que es todo lo que yo no
quiero hacer, incluyendo...
											(Risas)
											todas las tareas domésticas,
											pero también matar insectos,
la recogida de basura,
											el cuidado del césped y el
mantenimiento de maquinaría.
											No quiero tener nada que ver con eso.
											(Risas)
											El rosa es mi color favorito.
											Disfruto de las revistas de 
moda y de las cosas bonitas.
											Puedo ver ""The Bachelor""
y las comedias románticas,
											y tengo fantasías absurdas de los
cuentos de hadas que se hacen realidad.
									","
											Kesinlikle erkek işine inanıyorum,
											bunlar yapmak istemediğim 
her şey, şunlar dâhil —
											(Gülüşmeler) —
											bütün ev işleri,
											bunun yanında, böcek öldürme, çöpü 
götürme, çimlerin bakımı ve araç tamiri.
											Bunları hiçbir şekilde istemiyorum.
											(Gülüşmeler)
											Pembe en sevdiğim renk.
											Moda dergileri ve güzel 
şeylerden hoşlanıyorum.
											The Bachelor (Bekâr)'ı ve romantik 
komedileri izliyorum.
											Peri masallarının gerçeğe dönüştüğüyle 
ilgili saçma fantezilerim var.
									","
											Ich glaube fest an Männerarbeit,
											was alles umfasst, was ich nicht 
machen will, wie —
											(Gelächter) —
											alle Arten von Hausarbeiten,
											aber auch: Käfer töten, Müll wegbringen,
Gartenpflege und Fahrzeugwartung.
											Damit will ich nichts zu tun haben.
											(Gelächter)
											Pink ist meine Lieblingsfarbe.
											Ich liebe Modemagazine und schöne Dinge.
											Ich sehe mir ""The Bachelor""
und romantische Komödien an
											und habe absurde Vorstellungen davon,
dass Märchen wahr würden.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											Some of my transgressions
are more flagrant.
											If a woman wants to take
her husband's name,
											that is her choice, and it is not
my place to judge.
											If a woman chooses to stay home
to raise her children,
											I embrace that choice, too.
											The problem is not that she makes herself
economically vulnerable in that choice;
											the problem is that our society is set up

											to make women economically vulnerable
when they choose.
											Let's deal with that.
											(Applause)
									","
											Algunos de mis delitos
son más descarados.
											Si una mujer quiere adoptar
el apellido de su marido,
											es su elección, y no soy
quien para juzgar.
											Si una mujer decide quedarse
en casa para criar a sus hijos,
											acepto esa elección, también.
											El problema no es que se vuelve
económicamente vulnerable
											a través de esta misma elección,
											el problema es que nuestra sociedad
está configurada de manera que hace
											que las mujeres sean económicamente
vulnerables cuando eligen.
											resolvamos este problema.
											(Aplausos)
									","
											Bazı kural ihlallerim daha görünür.
											Eğer bir kadın kocasının 
adını almak isterse,
											o onun seçimi ve ben onu yargılayamam.
											Eğer bir kadın çocuklarını büyütmek 
için evde oturmak isterse,
											o seçimi de kabul ederim.
											Sorun, o seçimle kendini ekonomik olarak 
hassas hâle getirmesi değil;
											sorun, toplumumuzun kadınları
seçim yaptıklarında

											ekonomik olarak hassas hâle 
getirecek şekilde düzenlenmiş olması.
											Hadi bununla başa çıkalım.
											(Alkış)
									","
											Einige meiner Verstöße sind noch krasser.
											Wenn eine Frau den Namen
ihres Ehemanns annehmen will,
											ist das ihre Entscheidung und
ich habe nicht darüber zu urteilen.
											Wenn eine Frau Hausfrau werden will, 
um ihre Kinder aufzuziehen,
											dann akzeptiere ich 
auch diese Entscheidung.
											Das Problem ist nicht, dass sie sich
dadurch wirtschaftlich verwundbar macht;
											das Problem liegt darin, 
dass unsere Gesellschaft
											Frauen wirtschaftlich verwundbar macht,
wenn sie sich dafür entscheiden.
											Damit sollten wir uns befassen.
											(Applaus)
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											I reject the mainstream feminism
											that has historically ignored
or deflected the needs
											of women of color, working-class women,
queer women and transgender women,
											in favor of supporting white, middle-
and upper-class straight women.
											Listen, if that's good feminism —
I am a very bad feminist.
											(Laughter)
									","
											Rechazo el feminismo convencional
											que ha ignorado o desviado históricamente
											las necesidades de las mujeres
de color, las trabajadoras,
											homosexuales y transexuales,
											a favor de mujeres blancas,
heterosexuales, de clase media y alta.
											Escuchen, si eso es buen feminismo
soy una feminista muy mala.
											(Risas)
									","
											Beyaz, orta ve üstü sınıf
heteroseksüel kadınları
											desteklemek için tarihsel 
olarak farklı renkten,
											çalışan sınıfa dâhil, eşcinsel ve 
cinsiyet değiştiren kadınların
											ihtiyaçlarını görmezden gelen veya saptıran 
ana akım feminizmi reddediyorum.
											Dinleyin, eğer bu iyi feminizmse — 
ben çok kötü bir feministim.
											(Gülüşmeler)
									","
											Ich lehne den etablierten Feminismus ab,
											der in seiner Geschichte von 
den Bedürfnissen nicht-weißer Frauen,
											Arbeiterinnen, Transgender- und queeren
Frauen abgelenkt oder ignoriert hat,
											um weiße Heterofrauen der 
Mittel- oder Oberschicht zu unterstützen.
											Wenn das guter Feminismus ist,
bin ich eine echt schlechte Feministin.
											(Gelächter)
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											There is also this:
											As a feminist, I feel a lot of pressure.
											We have this tendency to put
visible feminists on a pedestal.
											We expect them to pose perfectly.
											When they disappoint us,
											we gleefully knock them
from the very pedestal we put them on.
											Like I said, I am a mess —
											consider me knocked off that pedestal

											before you ever try to put me up there.
											(Laughter)
									","
											También ocurre lo siguiente:
											Como feminista, siento mucha presión.
											Tenemos esta tendencia de poner
feministas destacadas en un pedestal.
											Esperamos que destaquen a la perfección.
											Cuando nos decepcionan,
											las retiramos con mucho gusto desde
el mismo pedestal donde las pusimos.
											Como he dicho, soy un desastre;
											ya me considero derribada de ese pedestal
antes de que intenten ponerme allí.
											(Risas)
									","
											Bir de şu var:
											Bir feminist olarak çok fazla 
baskı hissediyorum.
											Ortada görünen feministleri 
baş tacı etme eğilimimiz var.
											Mükemmel poz vermelerini bekliyoruz.
											Bizi hayal kırıklığına uğrattıklarında,
											onları zevkle üzerine koyduğumuz 
kaideden atıyoruz.
											Söylediğim gibi, darmadağınım —
											beni oraya koymayı denemeden önce
											kaideden düşmüş olarak farz edin.
											(Gülüşmeler)
									","
											Außerdem:
											Als Feministin fühle ich mich 
ständig unter Druck gesetzt.
											Wir neigen dazu sichtbare Feministinnen 
auf ein Podest zu heben.
											Wir erwarten von ihnen 
sich perfekt darzustellen.
											Wenn sie uns enttäuschen,
											schubsen wir sie schadenfroh 
wieder vom Podest.
											Wie schon gesagt, 
ich bin völlig vermurkst.
											Erachten Sie mich bereits als gefallen,
											bevor Sie auch nur versuchen,
mich emporzuheben.
											(Gelächter)
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											Too many women,
											particularly groundbreaking women
and industry leaders,
											are afraid to be labeled as feminists.
											They're afraid to stand up and say,
""Yes, I am a feminist,""
											for fear of what that label means,
											for fear of being unable to live up to
unrealistic expectations.
									","
											Demasiadas mujeres,
											particularmente las innovadoras
y las líderes del sector,
											tienen miedo de ser
etiquetadas como feministas.
											Tienen miedo de ponerse de pie
y decir: ""Sí, soy feminista""
											por miedo a lo que 
significa esa etiqueta,
											por miedo a no poder cumplir
con las expectativas poco realistas.
									","
											Pek çok kadın,
											özellikle çığır açan kadınlar 
ve endüstri liderleri
											feminist olarak 
yaftalanmaktan korkuyorlar.
											Ayağa kalkıp şöyle demekten korkuyorlar:
""Evet, ben bir feministim."",
											o etiketin anlamından korktuklarından,
											gerçekçi olmayan beklentilere uygun 
olarak yaşayamamaktan korktuklarından.
									","
											Zu viele Frauen,
											vor allen Dingen wegweisende Frauen 
und Branchenführerinnen,
											haben Angst davor, 
Feministin genannt zu werden.
											Sie haben Angst aufzustehen und 
zu sagen: ""Ja, ich bin Feministin,""
											aus Angst davor, was 
diese Bezeichnung bedeutet,
											aus Angst, den unrealistischen Erwartungen
nicht gerecht werden zu können.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											Take, for example, Beyoncé,
or as I call her, The Goddess.
											(Laughter)
											She has emerged, in recent years,
as a visible feminist.
											At the 2014 MTV Video Music Awards,
											she performed in front of the word
""feminist"" 10 feet high.
											It was a glorious spectacle to see

											this pop star openly embracing feminism
											and letting young women and men know
											that being a feminist
is something to celebrate.
											As the moment faded, cultural critics
began endlessly debating
											whether or not Beyoncé was,
indeed, a feminist.
											They graded her feminism,
											instead of simply taking a grown,
accomplished woman at her word.
											(Laughter)
											(Applause)
									","
											Tomemos por ejemplo a Beyoncé,
o como yo la llamo, La Diosa.
											(Risas)
											En los últimos años es
una feminista declarada.
											En los Video Music Awards
de 2014, en MTV,
											actuó delante de la palabra
""feminista"" de 3 metros de altura.
											Fue un espectáculo magnífico,
											ver a esta estrella del pop 
abrazar abiertamente el feminismo
											y hacer saber a las mujeres
y a los hombres jóvenes
											que ser feminista es algo
para estar orgullosos.
											Pasado el tiempo, los críticos culturales
empezaron debates interminables
											si Beyoncé era o no 
precisamente feminista.
											Calificaron su feminismo,
											en lugar de simplemente creer la palabra
de una mujer adulta y madura.
											(Risas)
											(Aplausos)
									","
											Örneğin, Beyoncé ya da ona verdiğim 
ismiyle Tanrıça'yı ele alın.
											(Gülüşmeler)
											Son yıllarda göze çarpan bir feminist 
olarak ortaya çıktı.
											2014 MTV Video Müzik Ödülleri'nde,
											3 metre yüksekliğindeki ""feminist"" 
kelimesinin önünde performans gösterdi.
											Bu pop yıldızının açıkça 
feminizmi kucaklamasını,
											genç kadınlara ve erkeklere 
feminist olmanın
											kutlanacak bir şey olduğunu
											belirtmesini görmek olağanüstü 
bir manzaraydı.
											Zaman geçtikten sonra, kültür eleştirmenleri 
Beyoncé'nin gerçekten feminist
											olup olmadığını sonu gelmez bir 
şekilde tartışmaya başladılar.
											Onun feminizmini puanladılar,
											yetişkin, başarılı bir kadının sözlerini 
sadece kabul etmek yerine.
											(Gülüşmeler)
											(Alkış)
									","
											Nehmen Sie zum Beispiel Beyoncé, 
oder wie ich sie nenne: die Göttin.
											(Gelächter)
											In den letzten Jahren hat sie sich
zu einer sichtbaren Feministin entwickelt.
											Bei den MTV Video Music Awards 2014
											trat sie vor dem 3 Meter hohen 
Wort ""Feministin"" auf.
											Es war ein herrlicher Anblick,
											diesem Popstar dabei zuzusehen, 
wie sie ihren Feminismus offen zeigte
											und junge Frauen und Männer wissen ließ,
											dass Feminstin zu sein
ein Grund zum Feiern ist.
											Währenddessen fingen Kulturkritiker an 
endlos darüber zu debattieren,
											ob Beyoncé nun tatsächlich 
eine Feministin war.
											Sie stuften ihren Feminismus ein
											statt eine erwachsene, versierte Frau 
beim Wort zu nehmen.
											(Gelächter)
											(Applaus)
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
											We demand perfection from feminists,
											because we are still fighting for so much,
											we want so much,
											we need so damn much.
									","
											Exigimos perfección de las feministas,
											porque todavía estamos 
luchando por mucho,
											queremos mucho,
											necesitamos tan condenadamente mucho.
									","
											Feministlerden mükemmeliyet 
talep ediyoruz,
											çünkü hâlâ çok şey için savaşıyoruz,
											çok şey istiyoruz,
											kahretsin çok fazlasına ihtiyacımız var.
									","
											Wir erwarten Perfektion von Feministinnen,
											weil wir immer noch für so viel kämpfen,
											so viel wollen,
											so verdammt viel brauchen.
									",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
"
","
","
","
",Confessions of a bad feminist,Roxane Gay,11:28,"feminism,identity,women,gender equality"
