en,tr,pt,title,speaker,duration,tags
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Now, it's true — scientists
often push back at me,
											and they'll say,
											""Ah, look, the animal might be stressed,
											or maybe the animal's just confused
											because his or her routine
has been disrupted.""
											But I think that this overworry
about anthropomorphism
											misses a fundamental point.
											And that is that animals
can care very deeply for each other,
											maybe they even love each other.
											And when they do,
											a survivor's heart
can be pierced by a death.
											Let's face it:
											if we deny evolutionary continuity,
											we are really missing out
on embracing part of ourselves.
											So yes, I believe in the reality
of animal grief,
											and I also think that if we recognize it,
											we can make the world
a better place for animals,
											a kinder place for animals.
									","
											Doğru, bilim insanları çoğu zaman
bana tepki gösterip şöyle diyorlar:
											""Bu hayvan sadece stresli olabilir
											veya rutini bozulduğu için
kafası karışmıştır.""
											Ancak bu insan biçimcilik
konusunun yarattığı gereksiz telaş
											temel bir noktayı
kaçırmamıza neden oluyor.
											Hayvanlar birbirlerini gerçekten
önemsiyor ve hatta belki seviyorlar.
											Böyle olduğunda da ölüm karşısında
hayatta kalanın canı yanıyor.
											Şununla bir yüzleşelim:
											Evrimsel devamlılığı reddedersek
kendimizdeki sevgiden mahrum kalırız.
											Yani evet, hayvanların
yas tuttuğuna inanıyorum
											ve eğer bunu görebilirsek
											bu dünyayı hayvanlar için daha güzel
ve iyi bir yer hâline getirebiliriz.
									","
											É verdade que os cientistas
frequentemente se opõem a mim
											e dizem:
											""Ah, veja, o animal pode estar estressado,
											""ou, se calhar, o animal está só confuso
											""porque a sua rotina foi interrompida.""
											Mas penso que esta preocupação excessiva
com o antropomorfismo
											falha num ponto fundamental
e que é:
											os animais conseguem
gostar muito uns dos outros,
											talvez até amarem-se uns aos outros.
											E quando eles o fazem,
											o coração do sobrevivente
pode ser despedaçado pela morte.
											Sejamos honestos.
											Se negarmos a continuidade evolutiva,
											estamos de facto a excluir
a aceitação de parte de nós mesmos.
											Por isso, sim, acredito
na realidade do luto animal,
											e também penso que, se o reconhecermos,
											podemos fazer do mundo
um lugar melhor para os animais,
											um lugar mais amável para os animais.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											So let me tell you a little bit more
about animal grief.
											I'm going to start in Kenya.
											You see here there's
an elephant named Eleanor
											who came one day with bruised legs,
											and she collapsed.
											You see on the left
											that another female named Grace
came to her right away
											and, using her own trunk, propped her up,
											tried to get her up on her feet.
											And she did succeed,
											but then Eleanor collapsed again.
											At this point, Grace became
visibly distressed,
											and she prodded the body,
and she vocalized.
											Eleanor collapsed again,
											and unfortunately, she did die.
											What you see on the right is a female
from another family named Maui,
											who came after the death,
and she stayed at the body.
											She held a vigil there,
and she even rocked in distress
											over the body.
											So the scientists watching the elephants
											kept close observation on Eleanor's body
											for seven days.
											And during those seven days,
											a parade of elephants came
											from five different families.
											Now, some were just curious,
											but others carried out behaviors
											that I really believe
should be classified as grief.
									","
											O yüzden bu konuyla ilgili
birkaç şey daha anlatmak istiyorum.
											Kenya'dan başlayacağım.
											Burada Eleanor adında
bir fil görüyorsunuz.
											Eleanor bir gün bacaklarında
yaralarla geldi ve yere yığıldı.
											Sol tarafta da Grace adında
başka bir dişi fil var.
											Grace hemen Eleanor'un yanına gitti
											ve hortumunu kullanarak
onu tutup kaldırmaya çalıştı.
											Başarılı da oldu
											ancak Eleanor yine düştü.
											Bu noktada Grace
fark edilir derecede strese girdi.
											ve Eleanor'un vücudunu dürtüp
sesler çıkardı.
											Eleanor yine düştü ve ne yazık ki öldü.
											Sağ tarafta gördüğünüz
başka bir aileden olan Maui.
											Ölümünden sonra gelip
cesedin başında bekledi.
											Hiç uyumadı ve hatta stresten titredi.
											Filleri inceleyen bilim insanları
											yedi gün boyunca Eleanor'u izlediler.
											O yedi günde beş farklı aileden filler
gelip ziyarette bulundu.
											Bazıları sadece merak etmişti
											ama diğerlerinin sergilediği davranışların
											yas tutmak olarak değerlendirilmesi
gerektiğine inanıyorum.
									","
											Deixem-me contar-vos um pouco mais
sobre o luto animal.
											Vou começar no Quénia.
											Veem aqui uma elefanta chamada Eleanor,
											que um dia apareceu
com as pernas magoadas,
											e caiu.
											Vocês veem à esquerda
											que outra fêmea chamada Grace
foi logo ter com ela
											e, usando a sua própria tromba,
puxou-a para cima,

											tentou que ela se levantasse.
											E ela conseguiu,
											mas a Eleanor caiu outra vez.
											Neste ponto, a Grace ficou
visivelmente angustiada,
											e ela pressionou o corpo,
e ela barriu.
											Eleanor caiu outra vez,
											e, infelizmente, morreu.
											O que veem à direita é a fêmea
de outra família chamada Maui,
											que veio depois da morte,
e ficou junto ao corpo.
											Ela ficou ali em vigília,
e balançou-se, angustiada,
											sobre o corpo.
											Os cientistas que observavam os elefantes
											mantiveram-se perto,
em observação do corpo da Eleanor
											durante sete dias.
											E durante esses sete dias,
											passou por ali um desfile de elefantes
											de cinco famílias diferentes.
											Alguns estavam apenas curiosos,
											mas outros tinham comportamentos
											que deviam ser mesmo
classificados de luto.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											So what does grief look like?
											It can be rocking, as I said, in distress.
											It can also be social withdrawal,
											when an animal just takes
himself or herself away from friends
											and stays by themselves,
											or a failure to eat or sleep properly,
											sometimes a depressed posture
or vocalization.
											It can be very helpful
for those of us studying this
											to be able to compare the behavior
of a survivor before death
											and after death,
											because that increases the rigor
of our interpretation.
											And I can explain this to you
											by talking about two ducks
named Harper and Kohl.
									","
											Peki keder dışarıdan nasıl görünür?
											Dediğim gibi stresten titremek olabilir.
											Sosyal ortamlardan soyutlanmak olabilir,
											bir hayvanın arkadaşlarından uzaklaşıp
tek başına kalması gibi.
											Düzgün beslenememek
ya da uyuyamamak olabilir.
											Bazen de depresif bir duruş
ya da ses çıkarma olabilir.
											Bu, bizim gibi araştırmacılar için

											hayatta kalanın, ölümden önceki
ve sonraki davranışlarını karşılaştırmada
											oldukça faydalı olabilir
											çünkü bu, davranış yorumumuzun
kesinliğini artırır.
											Bunu, Harper ve Kohl isimli iki ördekten
bahsederek açıklayabilirim.
									","
											Com o que é que se parece o luto?
											Pode ser, como eu disse,
um balançar de angústia.
											Pode ser um afastamento social,
											quando um animal se afasta
dos seus amigos
											e fica sozinho,
											ou deixa de comer
ou de dormir como deve ser,
											por vezes, uma postura
ou uma vocalização deprimidas.

											Pode ser de grande ajuda para os que,
entre nós, estão a estudar isto,
											serem capazes de comparar o comportamento
de um sobrevivente antes da morte
											e depois da morte,
											porque isso aumenta o rigor
da nossa interpretação.
											E posso explicar-vos isto
											falando de dois patos
chamados Harper e Kohl.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											So we're into birds now.
											So Harper and Kohl were raised
at a foie gras factory,
											and they were treated cruelly.
											Foie gras does involve
force-feeding of birds.
											So this hurt their bodies, and their
spirits were not in good shape, either.
											But thankfully, they were rescued
by a farm sanctuary in upstate New York.
											And for four years, they stabilized,
and they were fast friends.
											They often took themselves
to a small pond on the property.
											Then, Kohl started to have
really intractable pain in his legs,
											and it was clear to the sanctuary
that he had to be euthanized humanely,
											and he was.
											But then the sanctuary workers
did a brilliant thing,
											because they brought Harper
to the body to see.
											And at first, Harper prodded
the body of his friend,
											but then he laid himself over it,
											and he stayed there
for over an hour with his friend.
											And in the weeks after,
											he had a hard time.
											He would go back to that same pond
where he had been with Kohl,
											and he didn't want any other friends.
											And within two months, he died as well.
									","
											Şimdi de kuşlara geçtik.
											Harper ve Kohl kaz ciğeri fabrikasında
büyümüş ve onlara zalimce davranılmış.
											Burası, kuşları zorla
beslemesiyle de bilinir.
											Bu, onların bedenlerine zarar verir
ve psikolojilerini bozar.
											Ama neyse ki New York'taki
bir barınak tarafından kurtarıldılar.
											Dört yıl boyunca iyileşme sürecinde
tutuldular ve hemen arkadaş oldular.
											Barınaktaki göle
genellikle birlikte gittiler.
											Daha sonra Kohl, bacaklarında
dayanılmaz ağrılar duymaya başladı
											ve barınak, Kohl'un insani şekilde
ötenazi olması gerektiğini anladı.
											Öyle de oldu.
											Ancak sonra barınak görevlileri
harika bir şey yaptı.
											Kohl'un bedenini görmesi için
Harper'ı getirdiler.
											İlk başta arkadaşının bedenini dürttü.
											Ama sonra onun bedeni üzerine yattı
											ve orada öylece arkadaşıyla
bir saatten fazla kaldı.
											Sonraki haftalarda zor zamanlar yaşadı.
											Daha önce Kohl ile gittiği göle gidiyor
											ve kendine başka arkadaş istemiyordu.
											İki ay içinde o da öldü.
									","
											Agora interessam-nos as aves.
											Harper e Kohl foram criados
numa fábrica de ""foie gras"",
											e foram tratados cruelmente.
											O ""foie gras"" envolve
a alimentação forçada de aves.
											Isto causa lesões nos corpos deles,
e as mentes também não ficam lá muito bem.
											Mas, felizmente, eles foram resgatados
por uma quinta-santuário
											do norte do Estado de Nova Iorque.
											E durante quatro anos, eles estabilizaram,
e tornaram-se rapidamente amigos.
											Eles iam frequentemente nadar
num pequeno lago da propriedade.
											Mas Kohl começou a ter
uma dor intratável nas pernas
											e ficou claro para o santuário
que ele teria de ser eutanasiado,
											e ele foi.
											Mas então, os trabalhadores do santuário
fizeram uma coisa brilhante,
											porque trouxeram o Harper
até ao corpo para o ver.
											A princípio, Harper empurrou
o corpo do amigo,
											mas depois, deitou-se por cima dele,
											e ali ficou, mais de uma hora,
com o seu amigo.
											Nas semanas seguintes,
											ele passou um mau bocado.
											Ele ia ao mesmo lago
onde costumava ir com o Kohl,
											e não queria estar com outros amigos.
											Dali a dois meses, ele também morreu.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Now, I'm happy to say
											that not all grieving animals
have this sorrowful outcome.
											Last summer, I flew to Boston
to visit my adult daughter, Sarah.
											I was with my husband Charlie.
											I really needed a break from work.
											But I succumbed,
and I checked my work email.
											You know how that is.
											And there was a communication
about a dejected donkey.
											Now, as an anthropologist,
this wasn't what I expected,
											but there it was, and I'm glad I read it.
											Because a donkey named Lena
had gone to another farm sanctuary,
											this one in Alberta, Canada,
											as the only donkey there,
											and had trouble making friends
for that reason.
											But she eventually did make friends
with an older horse named Jake,
											and for three years they were inseparable.
											But the reason the email came
was that Jake, at age 32, the horse,
											had become gravely ill
and had to be put down,
											and this is what was going on.
											This is Lena standing on Jake's grave.
											She didn't want to come in at night.
She didn't want to come in for food.
											She didn't want to come in for water.
											She pawed at the grave,
she brayed in distress,
											and there she stood.
											So we talked and we brainstormed.
											What do you do for an animal like this?
											And we talked about the role of time,
											of extra love and kindness from people
											and of urging her to make a new friend.
											And here's where her trajectory does
diverge from that of Harper the duck,
											because she did make a new friend,
											and sanctuary workers wrote back
and said it worked out well.
									","
											Her yas tutan hayvanın aynı üzücü sonu
yaşamadığını söylemekten memnunum.
											Geçen yaz, kızım Sarah'ı ziyaret
etmek için Boston'a gittim.
											Eşim Charlie ile birlikteydim.
											İşe biraz ara vermeye ihtiyacım vardı.
											Ama yine de kendime yenik düştüm
ve iş epostalarımı kontrol ettim.
											Nasıl olduğunu bilirsiniz.
											Hüzünlü bir eşek ile ilgili
eposta olduğunu gördüm.
											Antropolog olarak beklediğim bu değildi
ama oradaydı ve okuduğuma memnun olmuştum.
											Çünkü Lena adında bir eşek
başka bir çiftlik barınağına getirilmişti,
											Alberta, Kanada'da olana.

											Oradaki tek eşek olması nedeniyle
arkadaş edinmekte zorluk çekmişti.
											Ama zamanla, kendinden büyük
Jake isimli bir atla arkadaş olmuştu
											ve üç yıl boyunca
birbirlerinden ayrılmamışlardı.
											Ancak epostanın gelme nedeni
											32 yaşındaki Jake'in ağır hastalanması
ve uyutulacak olmasıydı.
											Yaşanan buydu.
											Lena burada Jake'in
mezarı üzerine duruyor.
											Akşamları içeri girmek
ve yemek yemek istemiyordu.
											Su içmek için bile
içeri girmek istemiyordu.
											Mezarı eşeledi, stres yüzünden anırdı
											ve orada öylece durdu.
											Biz de konuşup beyin fırtınası yaptık.
											Böyle bir hayvan için ne yapılır?
											Zamanın rolünden, insanlardan göreceği
ekstra sevgi ve nezaketten
											ve ona yeni bir arkadaş
kazandırmaktan bahsettik.
											Onun gidişatını Ördek Harper'dan
ayıran da aslında bu oldu.
											Çünkü yeni bir arkadaş edindi.
											Barınak da bize işlerin yolunda
gittiğine dair geri bildirim verdi.
									","
											Tenho a alegria de vos dizer
											que nem todos os animais em luto
acabam neste triste desfecho.
											No verão passado, fui a Boston de avião
visitar a minha filha adulta, Sarah.
											Eu estava com o meu marido Charlie.
											Eu precisava muito
de uma pausa no trabalho.
											Mas eu sucumbi,
e fui ver o meu ""email"" profissional.
											Sabem como é...
											E havia uma comunicação
sobre um burro deprimido.
											Como antropóloga,
não estava à espera disto,
											mas ali estava aquilo,
e ainda bem que o li.
											Porque uma burra chamada Lena
tinha ido para outra quinta-santuário,
											desta vez, em Alberta, no Canadá,
											e, como única burra ali,
											teve problemas em fazer amigos
por essa razão.
											Mas ela acabou por fazer amizade
com um cavalo mais velho chamado Jake,
											e durante três anos,
eles foram inseparáveis.
											A razão do envio deste ""email""
foi que o cavalo Jake, com 32 anos,
											adoecera gravemente
e tivera de ser abatido,
											e era isto o que se estava a passar.
											Esta é a Lena, sobre a sepultura de Jake.
											Ela não queria recolher-se à noite,
não queria ir comer.
											Ela não queria ir beber.
											Ela dava patadas na sepultura,
ela zurrava com angústia,
											e ali ficava.
											Então, nós conversámos e refletimos.
											O que se faz a um animal assim?
											Falámos do papel do tempo,
											de mais amor e carinho
da parte das pessoas
											e de a incitar a fazer um novo amigo.
											E aqui está onde a trajetória dela
diverge do Harper, o pato,
											porque ela fez mesmo um novo amigo,
											e os trabalhadores do santuário
escreveram-me a dizer que correu bem.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
											Now sometimes, scientists
supplement observation
											with hormonal analysis.
											There's an example of a group
of scientists in Botswana,
											who took fecal material from baboons
and compared two different groups.
											The first group were females
who had witnessed a predator attack
											and lost someone in that attack,
											and the second group were females
who had witnessed an attack
											but had not lost someone.
											And the stress hormones
were way up in that first group.
											But here's the thing:
											the scientists didn't just
call them ""stressed baboons,""
											they called them ""bereaved baboons,""
											and in part, that's because
of the observations that they made.
											For example, this mother-daughter
pair were very close,
											and then the daughter
was killed by a lion.
											The mother removed herself
from all her friends,
											from her grooming networks,
and just stayed by herself for weeks —
											bereavement —
											and she then slowly recovered.
									","
											Bazen bilim insanları gözlemlerini
hormonal analizlerle destekler.
											Örneğin, Botswana'da bir grup bilim insanı
											babunlardan dışkı örneği alıp
iki farklı grubu karşılaştırmış.
											İlk grup, bir yırtıcı saldırısı yaşamış

											ve bu saldırıda kayıp vermiş
dişilerden oluşuyormuş.
											İkinci grup ise,
bir yırtıcı saldırısı yaşamış
											ancak kayıp vermemiş
dişilerden oluşuyormuş.
											Birinci grubun stres hormonları
çok daha yüksek çıkmış.
											Ancak olay şu:
											Bilim insanları onlara
""stresli babunlar"" değil,
											""yaslı babunlar"" demişti.
											Bunun nedeni bir dereceye kadar
yaptıkları gözlemlerdi.
											Örneğin, bu anne kız
birbirlerine çok yakındı.
											Sonra kız, bir aslan
tarafından öldürüldü.
											Anne, kendini bütün arkadaşlarından
ve hazırlık süreçlerinden soyutlayıp
											haftalarca tek başına kaldı.
											Matemini yaşadı.
											Sonra yavaş yavaş iyileşti.
									","
											Às vezes, os cientistas completam
a observação de campo
											com a análise hormonal.
											Eis um exemplo de um grupo
de cientistas no Botsuana,
											que recolheu matéria fecal de babuínos
e comparou dois grupos diferentes.
											O primeiro grupo eram fêmeas
que assistiram ao ataque dum predador
											e que tinham perdido alguém nesse ataque,
											e o segundo grupo eram fêmeas
que assistiram ao ataque dum predador
											mas que não tinham perdido ninguém.
											As hormonas do ""stress""
estavam muito altas no primeiro grupo.
											Mas reparem:
											os cientistas não lhes chamaram só
""babuínas estressadas"",
											eles chamaram-lhes ""babuínas enlutadas"",
											em parte, por causa
das observações que fizeram.
											Por exemplo, este par
de mãe e filha era muito chegado,
											e depois, a filha foi morta por um leão.
											A mãe afastou-se de todos os amigos,
											das suas redes de cuidados do pelo,
											e ficou sozinha durante semanas
											em luto
											e depois, aos poucos, recuperou.
									",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
"
","
","
",Grief and love in the animal kingdom,Barbara J. King,14:42,"emotions,animals,biology,empathy,evolution,science,biodiversity,psychology,mental health,love"
