en,tr,es,title,speaker,duration,tags
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											Our team is working on a totally
different solar-cell technology,
											which is called
organic photovoltaics or OPV.
											The term organic describes
											that the material used
for light absorption and charge transport
											are mainly based on the element carbon,
											and not on metals.
											We utilize the mixture of a polymer
											which is set up by different
repeating units,
											like the pearls in a pearl chain,
											and a small molecule
which has the shape of a football
											and is called fullerene.
											These two compounds are mixed
and dissolved to become an ink.
											And like ink,
											they can be printed with simple
printing techniques like slot-die coating
											in a continuous roll-to-roll process
on flexible substrates.
											The resulting thin layer
is the active layer,
											absorbing the energy of the sun.
											This active layer is extremely effective.
											You only need a layer thickness
of 0.2 micrometers
											to absorb the energy of the sun.
											This is 100 times thinner
than a human hair.
											To give you another example,
											take one kilogram of the basic polymer
											and use it to formulate the active ink.
											With this amount of ink,
											you can print a solar cell
the size of a complete football field.
											So OPV is extremely material efficient,
											which I think is a crucial thing
when talking about sustainability.
									","
											Bizim takımımız tamamen farklı bir güneş 
paneli teknolojisi üzerine çalışıyor,
											ki bu organik fotovoltaik veya OPV 
olarak adlandırılır.
											Materyallerin ışığı emmesi ve yükü
taşıması için kullanılan
											organik tanımlama terimi genellikle
											karbon elementine dayanır
											metale değil.
											Biz çeşitli tekrarlama üniteleri 
tarafından kurulan
											polimer ve
											inci zincirindeki inci gibi
											ve futbol topu şekline sahip 
fuleren olarak adlandırılan
											küçük molekül karışımını 
kullanıyoruz.
											Bu iki bileşen karıştırılıyor ve 
mürekkep olması için çözülüyor.
											Ve mürekkep gibi,
											esnek alt tabakalar üzerinde sürekli 
devam eden rulodan ruloya işlemedeki
											slot-die kaplama gibi 
basit baskı teknikleriyle basılabilirler.
											Sonuçta ortaya çıkan ince tabaka 
aktif tabakadır,
											güneş enerjisini emer.
											Aktif tabaka son derece efektiftir.
											Güneş enerjisini emmek için
											sadece 0.2 mikrometrelik tabaka
kalınlığına ihtiyacınız vardır.
											İnsan saçından 100 kat daha incedir.
											Size başka bir örnek vermek adına;
											Bir kilogramlık temel polimer alın
											ve aktif mürekkebi formüle etmek için 
kullanın.
											Bu miktardaki mürekkep ile,
											futbol sahası büyüklüğünde bir 
güneş enerjisi paneli üretebilirsiniz.
											Bu nedenle OPV oldukça 
malzeme efektiftir,
											sürdürülebilirlikten bahsederken bunun
çok önemli bir şey olduğunu düşünüyorum.
									","
											Nuestro equipo está trabajando
en una tecnología totalmente diferente:
											las células fotovoltaicas orgánicas,
OPV por sus siglas en inglés.
											""Orgánicas"" quiere decir
											que el material usado para absorber la luz
y para transportar la carga
											es principalmente a base de carbono
											y no de metales.
											Usamos una mezcla de un polímero,
											formado por unidades que se repiten,
											como perlas en un collar,
											y una pequeña molécula
con forma de pelota de fútbol
											que se llama fullereno.
											Estos dos compuestos se mezclan
y disuelven para convertirse en una tinta.
											Y tal como la tinta,
											pueden imprimirse con técnicas sencillas
como el recubrimiento por cabezal a ranura
											en un proceso continuo con rodillos
sobre sustratos flexibles.
											La delgada capa resultante
es la capa activa,
											que absorbe la energía del sol.
											Esta capa activa es altamente efectiva.
											Se necesita un espesor
de tan solo 0,2 micrones
											para absorber la energía del sol.
											Es cien veces más delgada
que un cabello humano.
											Para darles otro ejemplo,
											supongamos que tomamos
un kilo del polímero básico
											y lo usamos para fabricar la tinta activa.
											Con esa cantidad de tinta
											se puede imprimir un panel solar
del tamaño de una cancha de fútbol.
											Así que las celdas OPV son 
extremadamente eficientes en uso de material,
											lo que me parece crucial
en cuanto a sostenibilidad.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											After the printing process,
											you can have a solar module
which could look like this ...
											It looks a bit like a plastic foil
											and actually has many of its features.
											It's lightweight ...
											it's bendable ...
											and it's semi-transparent.
											But it can harvest the energy
of the sun outdoors
											and also of this indoor light,
											as you can see with this small,
illuminated LED.
											You can use it in its plastic form
											and take advantage of its low weight
and its bendability.
											The first is important when thinking
about buildings in warmer regions.
											Here, the roofs are not designed
to bear additionally heavy loads.
											They aren't designed
for snow in winter, for instance,
											so heavy silicon solar cells
cannot be used for light harvesting,
											but these lightweight solar foils
are very well suited.
											The bendability is important
											if you want to combine the solar cell
with membrane architecture.
											Imagine the sails
of the Sydney Opera as power plants.
											Alternatively, you can
combine the solar foils
											with conventional construction
materials like glass.
											Many glass facade elements
contain a foil anyway,
											to create laminated safety glass.
											It's not a big deal to add
a second foil in the production process,
											but then the facade element
contains the solar cell
											and can produce electricity.
									","
											Baskı işleminden sonra,
											buna benzer bir güneş enerji 
modülünüz olabilir.
											Bir miktar plastik folyoya benzemektedir
											ve aslında bir çok özelliğine sahiptir.
											Hafif...
											bükülebilir....
											ve yarı geçirgendir.
											Fakat dışarıda güneş enerjisini 
toplayabilir
											ve iç ışıkların da,
											bu küçük aydınlatma LED'i ile 
gördüğünüz üzere.
											Bunu kendi plastik formunda 
kullanabilirsiniz
											ve onun hafif ve bükülebilir olmasından 
faydalanabilirsiniz.
											Sıcak bölgelerdeki binaları 
düşündüğünüzde ilki önemlidir.
											Burada, çatılar ilave ağır yük taşıması
için dizayn edilmemiştir.
											Örneğin, kış aylarındaki kar için
dizayn edilmemiştir,
											bu nedenle ağır silikon güneş panelleri
ışığın hasadı için kullanılamaz
											fakat bu hafif güneş enerji folyoları
çok uygundur.
											Bükülebilirlik önemlidir
											eğer güneş enerji panellerini 
mimarisi ile birleştirmek istiyorsanız.
											Sdney Opera binasının yelkenlerini 
güç santrali olarak düşünün.
											Alternatif olarak, güneş enerji 
folyolarını cam gibi
											geleneksel bina materyalleri ile 
birleştirebilirsiniz.
											İnce tabakalı güvenli cam 
yaratmak için
											bir çok cam yüzey elementleri 
bir şekilde folyo ihtiva etmektedir,
											ikinci folyoyu üretim sürecine eklemek
büyük bir olay değil
											fakat ardından dış yüzey elemanı
güneş enerji paneli içerir
											ve elektrik üretebilir.
									","
											Luego del proceso de impresión,
											podemos tener un módulo
solar con este aspecto.
											Se parece un poco
a una lámina de plástico
											y en realidad tiene
muchas de sus características.
											Es liviano,
											es flexible,
											y es semitransparente.
											Pero puede recolectar
la energía del sol en exteriores
											y también esta luz interior,
											como lo indica este pequeño LED encendido.
											Se puede usar en este formato plástico
											y aprovechar su bajo peso
y su flexibilidad.
											Lo primero es importante
para los edificios en zonas calurosas,
											Allí, los techos no están diseñados
para soportar cargas adicionales,
											como la nieve en invierno, por ejemplo,
											así que no podemos usar
paneles solares de silicio,
											pero estas láminas solares
livianas son muy apropiadas.
											La flexibilidad es importante
											si queremos combinar células solares
con estructuras membranales.
											Imagínense las velas de la Ópera de Sídney
como centrales eléctricas.
											Si no, se pueden combinar
estas películas solares
											con materiales convencionales
de construcción, como el vidrio.
											De hecho, los vidrios de muchas fachadas
											ya tienen una película:
el vidrio laminado de seguridad.
											Agregar una película más
en el proceso productivo es sencillo,
											y hace que ese vidrio
contenga una célula fotovoltaica
											capaz producir electricidad.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											Besides looking nice,
											these integrated solar cells come along
with two more important benefits.
											Do you remember the solar cell
attached to a roof I showed before?
											In this case, we install the roof first,
											and as a second layer, the solar cell.
											This is adding on the installation costs.
											In the case of integrated solar cells,
											at the site of construction,
only one element is installed,
											being at the same time
the envelope of the building
											and the solar cell.
											Besides saving on the installation costs,
											this also saves resources,
											because the two functions
are combined into one element.
									","
											Hoş görünmesinin yanında,
											bu entegre güneş panelleri iki önemli 
fayda daha ortaya çıkartmaktadır.
											Daha önce gösterdiğim çatıya tutturulmuş
enerji panellerini hatırlıyor musunuz?
											Bu durumda, ilk olarak çatıyı kurduk
											ve ikinci kat olarak, enerji panelini.
											Bu kurulum maliyetine ilavedir.
											Entegre güneş enerji paneli durumunda,
											kurulum yerinde,
sadece bir element kurulmaktadır,
											binanın dış yüzeyi ve güneş enerji 
paneli
											aynı anda oldu.
											Kurulum maliyetinden tasarruf
edilmesinin yanında
											kaynak tasarrufu da sağladı
											çünkü iki fonksiyon bir elementte
birleştirildi.
									","
											Además de verse bien,
											estas células fotovoltaicas tienen
otros dos beneficios importantes.
											¿Se acuerdan del panel solar montado
sobre el techo que les mostré antes?
											En ese caso instalamos primero el techo,
											y luego la célula solar en otra capa.
											Esto implica más costos de instalación.
											Con las células solares integradas
											solo hay que instalar un elemento,
											que es a la vez el envoltorio del edificio
											y la célula fotovoltaica.
											Además de ahorrar costos en instalación,
											también economiza recursos
											porque un elemento
combina las dos funciones.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											Earlier, I've talked about optics.
											I really like this solar panel —
											maybe you have different taste
or different design needs ...
											No problem.
											With the printing process,
											the solar cell can change
its shape and design very easily.
											This will give the flexibility
to architects,
											to planners and building owners,
											to integrate this electricity-producing
technology as they wish.
									","
											Daha önce optik hakkında konuştum.
											Ben gerçekten bu güneş enerji 
panellerini beğendim—
											belki sizin farklı bir zevkiniz veya 
farklı bir dizayn ihtiyacınız olabilir...
											Sıkıntı yok.
											Baskı işlemi ile
											güneş panelleri kolaylıkla şeklini 
ve dizaynını değiştirebilir.
											Bu arzu ettikleri sürece elektrik üretim 
teknolojisini entegre etmek için
											mimarlara, planlayıcılara ve 
bina sahiplerine
											bu esneklik sağlamaktadır.
									","
											Antes les hablé de la estética.
											Realmente me gusta este panel solar,
											tal vez Uds. tengan otros gustos
o necesidades diferentes...
											Ningún problema.
											Con el proceso de impresión,
											la célula fotovoltaica puede cambiar
de forma y de diseño muy fácilmente.
											Esto les da flexibilidad 
a los arquitectos,
											planificadores y dueños de edificios
											para incorporar como quieran
esta tecnología que genera electricidad.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											I want to stress that this is not
just happening in the labs.
											It will take several more years
to get to mass adoption,
											but we are at the edge
of commercialization,
											meaning there are several companies
out there with production lines.
											They are scaling up their capacities,
											and so are we, with the inks.
									","
											Vurgulamak isterim ki bu sadece
laboratuvar ortamında olan bir şey değil.
											Kitlesel olarak kabulü 
birkaç yıl daha sürecek
											fakat ticarileştirmenin eşiğindeyiz,
											anlamı dışarıda üretim bandıyla beraber 
birçok şirket bulunmaktadır.
											Kapasitelerini artırıyorlar
											ve tabii ki bizde, mürekkeple beraber.
									","
											Quiero enfatizar que esto
no está pasando solo en los laboratorios.
											Faltan varios años para llegar
a la adopción masiva,
											pero estamos a punto
de empezar la comercialización,
											o sea que ya hay varias empresas
con líneas de producción.
											Están aumentando sus capacidades,
											y nosotros también, con las tintas.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											(Shoe drops)
									","
											(Ayakkabı çıkarılıyor)
									","
											(Cae el zapato)
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											This smaller footprint
is much more comfortable.
									","
											Küçük ayak izi daha rahat.
									","
											Esta huella más pequeña
es mucho más cómoda.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											It is the right size, the right scale.
											We have to come back to the right scale
when it comes to energy consumption.
											And making buildings carbon-neutral
is an important part here.
											In Europe,
											we have the goal to decarbonize
our building stock [by] 2050.
											I hope organic photovoltaics
will be a big part of this.
									","
											Bu gerçek büyüklük, gerçek ölçek.
											Enerji tüketimini gelince gerçek ölçeğe
geri gelmeliyiz.

											Ve karbon-natural bina yapmak burada
en önemli bölümdür.
											Avrupa'da,
											2050'ye kadar bina stokumuzu 
dekarbonize yapmak hedefimiz var.
											Umuyorum ki fotovoltaik bunun büyük 
bir bölümü olacaktır.
									","
											Tiene el tamaño adecuado,
la escala adecuada.
											Tenemos que volver a la escala adecuada
cuando se trata de consumo de energía.
											Y hacer edificios neutros de carbono
es una parte importante.
											En Europa,
											tenemos el objetivo de descarbonizar
los edificios antes de 2050.
											Espero que las células fotovoltaicas
orgánicas jueguen un gran papel.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											Here are a couple of examples.
											This is the first commercial installation
of fully printed organic solar cells.
											""Commercial"" means that the solar cells
were printed on industrial equipment.
											The so-called ""solar trees""
were part of the German pavilion
											at the World Expo in Milan in 2015.
											They provided shading during the day
											and electricity
for the lighting in the evening.
											You may wonder why this hexagonal shape
was chosen for the solar cells.
											Easy answer:
											the architects wanted to have
a specific shading pattern on the floor
											and asked for it,
											and then it was printed as requested.
											Being far from a real product,
											this free-form installation hooked
the imagination of the visiting architects
											much more than we expected.
									","
											Burada birkaç tane örnek 
bulunmaktadır.
											Bu tamamen organik güneş paneli baskısının
ilk ticari kurulumudur.
											Ticarinin anlamı güneş enerji panellerinin
endüstriyel donanımda basılmış olmasıdır.
											Bilinen adıyla ""Güneş Ağacı"" 
2015 Milan World Expo'da
											Alman Standının bir parçasıydı.
											Gün boyu gölgeleme sağlıyordu
											ve akşamları aydınlatma için elektrik
sağlıyordu.
											Belki güneş enerji panelleri için 
bu altıgen şeklin niçin seçildiğini
											merak etmişsinizdir.
Cevap basit:
											Mimarlar zeminde belirli bir şeklin
gölgesinin olmasını istediler
											ve bunun için rica ettiler
											ve ardından istedikleri şekilde 
baskı yapıldı.
											Gerçek üretimden uzak 
olmasına rağmen
											bu serbest form, kurulumu ziyaret eden
mimarların bizim beklediğimizden
											daha fazla hayal gücünü yakaladı.
									","
											Aquí hay un par de ejemplos.
											Esta es la primera instalación comercial
de células solares orgánicas impresas.
											""Comercial"" significa que las células
fueron impresas con equipos industriales.
											Los llamados ""árboles solares""
formaron parte del pabellón alemán
											en la Exposición Universal
de Milán en 2015.
											Proporcionaron sombra durante el día
											y electricidad para las luces
durante la noche.
											Puede que se pregunten por qué
las células solares son hexagonales.
											La respuesta es simple:
											los arquitectos querían una sombra
con un diseño particular en el suelo
											y lo pidieron,
											entonces se imprimió así, como lo querían.
											Lejos de ser un producto real,
											esta instalación libre captó la atención
de los arquitectos que la visitaron
											mucho más de lo que esperábamos.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
											This other application
is closer to the projects
											and applications we are targeting.
											In an office building
in São Paulo, Brazil,
											semitransparent OPV panels
are integrated into the glass facade,
											serving different needs.
											First, they provided shading
for the meeting rooms behind.
											Second, the logo of the company
is displayed in an innovative way.
											And of course, electricity is produced,
											reducing the energy footprint
of the building.
									","
											Bu diğer uygulama bizim 
hedeflediğimiz projelere
											ve uygulamalara yakındır.
											Brezilya São Paulo'daki ofis binası
											yarı transparan OPV paneller cam yüzeye
entegre edilmiş,
											değişik ihtiyaçlar sunuyor.
											İlk olarak, arkasındaki toplantı odası
için gölge sağlıyor.
											İkinci olarak, şirketin logosu inovatif 
şekilde yansıtılıyor.
											Ve tabii ki, elektrik üretiyor,
											binanın enerji ayak izini
azaltıyor.
									","
											Esta otra aplicación
se acerca más a los proyectos
											y las aplicaciones a las que apuntamos.
											En un edificio de oficinas
en San Pablo, Brasil,
											paneles de OPV semitransparentes
incorporados en la fachada de vidrio
											satisfacen distintas necesidades.
											Primero, le dan sombra a la sala
de reuniones que está detrás.
											Segundo, el logo de la empresa
se expone de forma innovadora.
											Y por supuesto, produce electricidad
											reduciendo la huella
de energía del edificio.
									","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
"
","
","
","A printable, flexible, organic solar cell",Hannah Bürckstümmer,10:15,"energy,solar energy,pollution,technology,electricity,science,innovation"
