en,pt,fr,title,speaker,duration,tags
"
											Later,
											when I took my cousin to school,
											I was usually taken for the nanny.
											By helping in the kitchen
at a friend's party,
											people thought I was the maid.
											I was even treated like a prostitute
											just because I was walking alone
on the beach with European friends.
											And many times,
											visiting my grandma or friends
in upper class buildings,
											I was invited not to use
the main elevator.
											Because in the end,
											with this color and this hair,
											I cannot belong to some places.
									","
											Mais tarde,
											quando levei o meu primo à escola,
											era habitualmente confundida 
com a ama.
											Ao ajudar na cozinha 
na festa de amigos,
											as pessoas pensavam que 
eu era a empregada.
											Até fui tratada como a prostituta
											só porque estava a caminhar 
numa praia com amigos europeus.
											E muitas vezes,
											ao visitar a minha avó ou amigos 
em prédios de classe alta,
											era convidada a não usar 
o elevador principal.
											Porque, no final de contas,
											com esta cor e este cabelo,
											eu não posso pertencer a certos sítios.
									","
											Plus tard,
											lorsque j'emmenais mon cousin à l'école,
											on me prenait généralement pour la nounou.
											Si je donnais un coup de main en cuisine 
lors d'une fête chez un ami,
											les gens pensaient que 
j'étais la servante.
											On m'a même prise pour une prostituée,
											simplement parce que je marchais seule 
sur la plage avec des amis européens.
											Et à maintes reprises, lorsque
											je rendais visite à ma grand-mère ou
à des amis dans des bâtiments huppés,
											on me demandait de ne pas 
utiliser l'ascenseur principal.
											Parce que, en fin de compte,
											avec cette couleur et ces cheveux,
											je n'étais pas à ma place 
dans certains endroits.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											In some way,
											I get to used to it and accept part of it.
											However, something inside of me
keeps revolving and struggling.
									","
											De certa forma,
											habituo-me e aceito uma parte disso.
											Contudo, algo dentro de mim 
continua a revolver e debater-se.
									","
											D'une certaine manière,
											je m'y suis habituée et 
j'en ai même accepté une partie.
											Cependant, quelque chose en moi 
voulait se révolter et se battre.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											Years later I married a Spaniard.
											But not any Spaniard.
											I chose one with the skin color
of a lobster when sunburnt.
									","
											Anos mais tarde, casei com um hispânico.
											Mas não um hispânico qualquer.
											Escolhi um com o tom de pele 
de uma lagosta com um escaldão.
									","
											Des années plus tard, 
j'ai épousé un Espagnol.
											Mais pas n'importe quel Espagnol.
											J'en ai choisi un avec la peau qui prend 
une couleur de homard au soleil.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											Since then, a new question
started to chase me.
											What will be the color of your children?
											As you can understand,
this is my last concern.
											But thinking about it,
											with my previous background,
											my story led me to make
my personal exercise as a photographer.
											And that is how Humanae was born.
									","
											Desde então, uma nova pergunta 
começou a perseguir-me.
											Qual será a cor dos vossos filhos?
											Como podem compreender, 
esta é a minha última preocupação.
											Mas pensando nisso,
											e com o meu enquadramento prévio,
											a minha história conduziu a um 
exercício pessoal enquanto fotógrafa.
											E foi assim que nasceu Humanae.
									","
											Dès lors, une nouvelle question 
commençait à me tarauder.
											Quelle sera la couleur de nos enfants ?
											Comme vous pouvez le comprendre,
c'était la dernière de mes préoccupations.
											Mais en y réfléchissant,
											avec mes antécédents,
											mon histoire personnelle m'a amenée à 
cet exercice intime de photographie.
											Et c'est comme ça qu'Humanae est né.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											Humanae is a pursuit
to highlight our true colors,
											rather than the untrue
											white, red, black or yellow
associated with race.
											It's a kind of game to question our codes.
											It's a work in progress
from a personal story to a global history.
									","
											Humanae é uma busca por destacar 
as nossas cores verdadeiras,
											ao invés dos não verdadeiros
											branco, vermelho, preto ou amarelo
associados à raça.
											É como um jogo que questiona 
os nossos códigos.
											É um trabalho em desenvolvimento de uma 
história pessoal para uma História global.
									","
											Humanae est une quête visant à mettre 
en lumière nos vraies couleurs,
											plutôt que les clichés
											blanc, rouge, noir ou jaune associés 
à la race.
											C'est une sorte de jeu avec
pour but d'interroger nos codes.
											C'est un projet en cours. D'une histoire 
personnelle à une histoire universelle.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											I portray the subjects
in a white background.
											Then I choose an 11-pixel
square from the nose,
											paint the background,
											and look for the corresponding color
in the industrial palette, Pantone.
									","
											Retrato os sujeitos 
sob um fundo branco.
											Depois escolho um quadrado 
de 11 píxeis a partir do nariz,
											pinto o fundo,
											e procuro a cor correspondente 
na paleta industrial, Pantone.
									","
											Je prends les sujets en photo
sur un fond blanc.
											Ensuite, j'extrais de leur nez
un carré de 11 pixels,
											je peins le fond de cette couleur et
											je cherche à quelle couleur ça correspond
dans la palette industrielle Pantone.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											I started with my family and friends,
											then more and more people
joined the adventure,
											thanks to public calls
coming through the social media.
									","
											Comecei pela minha família e amigos,
											depois, mais e mais pessoas
se juntaram à aventura,
											graças a chamadas públicas
através das redes sociais.
									","
											J'ai commencé avec ma famille et des amis,
											puis de plus en plus de gens 
se sont joints à cette aventure,
											grâce à des annonces postées 
sur les réseaux sociaux.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											I thought that the main space
to show my work was the Internet
											because I want an open concept
that invites everybody
											to push the share button
in both the computer and their brain.
									","
											Pensei que o espaço principal para 
mostrar o meu trabalho era a Internet
											porque eu queria um conceito
aberto que convidasse todos
											a clicar no botão ""partilhar"",
tanto no computador como no cérebro.
									","
											Je pensais que l'endroit idéal pour 
exposer mon travail serait Internet
											puisque je voulais que ce concept
soit ouvert à tous,
											que tout le monde puisse le partager
en ligne et dans les esprits.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											The snowball started to roll.
											The project had a great welcome —
											invitations, exhibitions,
											physical formats,
											galleries and museums ...
											just happened.
											And among them, my favorite:
											when Humanae occupies public spaces
											and appears in the street,
											it fosters a popular debate
											and creates a feeling of community.
									","
											A bola de neve começou a rolar.
											O projeto foi muito bem recebido
											— convites, exposições,
											formatos físicos,
											galerias e museus ...
											simplesmente aconteceram.
											E entre todos, o meu favorito:
											quando Humanae ocupa
espaços públicos
											e aparece na rua,
											alimentando um debate público
											e criando um sentimento de comunidade.
									","
											C'était le début de 
l'effet boule de neige.
											Le projet a eu un très bon accueil.
											Avec des invitations,
											des expositions, en dur,
											dans des galeries et des musées...
											Le projet avance.
											Parmi tout ça, ce que je préfère
											c'est lorsque Humanae occupe
l'espace public
											et descend dans les rues,
											qu'il crée un débat public et
											engendre un sentiment d'appartenance.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											I have portrayed more than 3,000 people
											in 13 different countries,
											19 different cities around the world.
											Just to mention some of them —
											from someone included in the Forbes list,
											to refugees who crossed
the Mediterranean by boat.
											In Paris, from the UNESCO
Headquarters to a shelter.
											And students both in Switzerland
and favelas in Rio de Janeiro.
									","
											Já retratei mais de 3000 pessoas
											em 13 países diferentes,
											19 cidades diferentes por todo o mundo.
											Apenas para mencionar algumas
											— desde alguém incluído na lista Forbes,
											a refugiados que atravessaram 
o Mediterrâneo de barco.
											Em Paris, desde a sede da UNESCO
a um abrigo.
											E estudantes na Suíça e 
nas favelas do Rio de Janeiro.
									","
											J'ai tiré le portrait de plus 
de 3000 personnes,
											dans 13 pays différents
											et 19 villes différentes 
à travers le monde.
											Juste pour vous donner une idée,
											cela va de quelqu'un qui est
dans le classement Forbes
											à des réfugiés qui ont traversé 
la Méditerranée en bateau.
											À Paris, du siège de l'UNESCO à un refuge 
pour sans-abris.
											Et des élèves que ce soit en Suisse ou 
dans les favelas de Rio de Janeiro.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											All kinds of beliefs,
											gender identities
											or physical impairments,
											a newborn or terminally ill.
											We all together build Humanae.
									","
											Todos os tipos de credos,
											identidades de género
											ou impedimentos físicos,
											um recém-nascido ou doente terminal.
											Todos juntos construímos Humanae.
									","
											Toutes sortes de croyances,
											de genres,
											ou de handicaps physiques.
											Du nouveau-né jusqu'au malade
en phase terminale.
											Tous ensemble, nous avons
construit Humanae.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											Those portraits make us rethink
how we see each other.
											When modern science
is questioning the race concept,
											what does it mean for us
to be black, white, yellow, red?
											Is it the eye, the nose,
the mouth, the hair?
											Or does it have to do with our origin,
											nationality
											or bank account?
									","
											Aqueles retratos fazem-nos 
repensar sobre como nos vemos.
											Quando a ciência moderna se encontra 
a questionar o conceito de raça,
											o que significa para nós ser preto, 
branco, amarelo, vermelho?
											É o olho, o nariz, a boca, o cabelo?
											Ou terá a ver com a nossa origem,
											nacionalidade
											ou conta bancária?
									","
											Ces portraits nous font réfléchir 
à la façon dont nous percevons les autres.
											Quand la science moderne remet 
en cause le concept de race,
											qu'est-ce que cela signifie pour nous 
d'être noir, blanc, jaune, rouge ?
											Est-ce les yeux, le nez, la bouche, 
les cheveux ?
											Ou bien est-ce que cela a à voir 
avec notre origine,
											notre nationalité
											ou notre compte en banque ?
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											This personal exercise
turned out to be a discovery.
											Suddenly I realized that Humanae
was useful for many people.
											It represents a sort of mirror
											for those who cannot find
themselves reflected in any label.
									","
											Este exercício pessoal tornou-se
uma descoberta.
											De repente percebi que Humanae 
era útil para muitas pessoas.
											Representa um tipo de espelho
											para aqueles que não se reveem
em nenhum rótulo.
									","
											Cet exercice personnel s'est avéré 
être une découverte.
											J'ai soudain pris conscience que Humanae 
était utile pour beaucoup de gens.
											C'est une espèce de miroir
											pour ceux qui ne se considèrent pas 
représentés par une quelconque étiquette.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											It was amazing
											that people started to share
their thoughts about the work with me.
											I have hundreds of that,
											I will share with you, too.
									","
											Foi incrível
											que as pessoas tenham começado a partilhar
os seus pensamentos sobre o trabalho.
											Tenho centenas dessas partilhas,
											que também vou partilhar convosco.
									","
											C'était incroyable
											quand les gens ont commencé à partager 
leurs avis sur le projet avec moi.
											J'en ai des centaines
											et je vais les partager avec vous.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											A mother of 11 years —
											A mother of an 11-year-old girl wrote me,
											""Very good for me as a tool
to work on her confidence,
											as this past weekend
											one of her girlfriends argued with her
that she does not belong
											and should not be allowed
to live in Norway.
											So your work has
a very special place in my heart
											and it's very important for me.""
									","
											Uma mãe...
											Uma mãe de uma menina de 11 anos
escreveu-me:
											""Muito bom para mim enquanto ferramenta 
para trabalhar a confiança dela,
											""pois no fim de semana passado,
											""uma das suas amigas discutiu com ela
dizendo-lhe que ela não pertencia ali
											""e que não deveria ser autorizada 
a viver na Noruega.
											""Por isso, o seu trabalho tem um lugar 
muito especial no meu coração
											""e é muito importante para mim.""
									","
											Une mère de 11 ans...
											La mère d'une fillette de 11 ans 
m'a écrit :
											« C'est un très bon outil pour l'aider 
à prendre de l'assurance,
											après qu'une de ses copines,
											le weekend dernier, lui a dit 
qu'elle n'était pas à sa place ici
											et qu'elle ne devrait pas être autorisée 
à vivre en Norvège.
											Votre travail occupe une place très 
particulière dans mon cœur
											et est très important pour moi. »
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											A woman shared her portrait
on Facebook and wrote,
											""All my life,
											people from across the globe
had difficulties to place me in a group,
											a stereotype,
											a box.
											Perhaps we should stop.
											Instead of framing, ask the individual,
											'How would you label yourself?'
											Then I would say,
											'Hi. I'm Massiel.
											I'm a Dominican-Dutch,
											I grew up in a mixed family
											and I'm a bisexual woman.' ""
									","
											Uma mulher partilhou o seu 
retrato no Facebook e escreveu:
											""Toda a minha vida,
											""as pessoas por todo o mundo tiveram 
dificuldade em colocar-me num grupo,
											""num estereótipo,
											""numa caixa.
											""Talvez devêssemos parar.
											""Em vez de formatar, perguntem à pessoa:
											""'Como é que te rotulas?'
											""Depois eu diria:
											""'Olá. Sou a Massiel.
											""Sou uma alemã dominicana,
											""cresci numa família mista
											""e sou uma mulher bissexual.' ""
									","
											Une femme a posté son portrait 
sur Facebook et a écrit :
											« Toute ma vie,
											dans le monde entier, les gens 
n'arrivaient pas à me mettre dans
											un groupe, un stéréotype,
											une case.
											Peut-être que nous devrions arrêter.
											Au lieu de mettre les individus dans 
une case, nous devrions leur demander :
											""Comment vous qualifieriez-vous ?"".
											Je répondrais :
											""Bonjour. Je m'appelle Massiel.
											Je suis dominico-hollandaise,
											j'ai grandi dans une famille mixte
											et je suis une femme bisexuelle"" ».
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											Besides these unexpected
and touching reactions,
											Humanae finds a new life
in a different variety of fields.
											Just to show you some examples,
											illustrators and art students
											using it as a reference
for their sketches and their studies.
											It's a collection of faces.
									","
											Para além destas reações
inesperadas e tocantes,
											Humanae encontra uma nova vida
em áreas muito diferentes.
											Para vos mostrar alguns exemplos,
											ilustradores e estudantes de arte
											usam-no como referência
para os seus esboços e estudos.
											É uma coleção de rostos.
									","
											Outre ces réactions inattendues 
et touchantes,
											Humanae a trouvé une nouvelle vie
dans une grande variété de domaines.
											Pour vous donner quelques exemples,
											les illustrateurs et les étudiants en art
											l'utilisent comme référence 
pour leurs croquis et leurs études.
											C'est une collection de visages.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											Researchers in the fields of anthropology,
											physics and neuroscience
											use Humanae with different
scientific approaches
											related to human ethnicity,
											optophysiology,
											face recognition
											or Alzheimer's.
									","
											Investigadores das áreas de antropologia,
											física a neurociências
											usam o Humanae
com diferentes abordagens científicas
											relacionadas com etnicidade humana,
											fisiologia da visão,
											reconhecimento facial
											ou Alzheimer.
									","
											Les chercheurs en anthropologie,
											en physique et en neuroscience
											utilisent Humanae avec 
des approches scientifiques
											aussi variées que l'ethnologie,
											l'optophysiologie,
											la reconnaissance faciale ou
											la maladie d'Alzheimer.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											One of the most important
impacts of the project
											is that Humanae was chosen
to be the cover of Foreign Affairs,
											one of the most relevant
political publications.
											And talking about foreign affairs,
											I found the perfect
ambassadors for my project ...
											teachers.
											They are the ones that use Humanae
as a tool for educational purposes.
											Their passion encourages me
to go back to drawing classes,
											but this time as a teacher myself.
									","
											Um dos impactos
mais importantes do projeto
											é o Humanae ter sido escolhido
para a capa da revista Foreign Affairs,
											uma das mais relevantes
publicações políticas.
											E por falar sobre negócios estrangeiros,
											encontrei os embaixadores
perfeitos para o meu projeto...
											os professores.
											São eles que usam Humanae como ferramenta
com diferentes objetivos educativos.
											A sua paixão encorajou-me a 
voltar às aulas de desenho,
											mas desta vez como professora.
									","
											L'un des retentissements les plus 
importants de la série,
											c'est lorsque Humanae a été choisie pour 
la couverture de Foreign Affairs,
											une revue politique des plus pertinentes.
											À propos d'affaires étrangères,
											j'ai trouvé le parfait 
ambassadeur pour mon projet...
											Les enseignants.
											Ils utilisent Humanae 
à des fins éducatives.
											Leur enthousiasme m'a poussé 
à retourner en classe de dessin,
											mais cette fois-ci en tant qu'enseignante.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
											My students,
											both adults and kids,
											paint their self-portraits,
											trying to discover
their own unique color.
									","
											Os meus alunos,
											adultos e crianças,
											pintam os seus autorretratos,
											tentando descobrir
a sua cor única.
									","
											Mes étudiants,
											adultes et enfants,
											peignent leur autoportrait,
											dans le but de découvrir 
leur couleur personnelle.
									",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
"
","
","
",The beauty of human skin in every color,Angélica Dass,11:27,"beauty,Brazil,art,community,culture,creativity,design,global issues,identity,humanity,race,Slavery,social change,society,visualizations,photography,diversity"
