en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											It's clear that abusers have been quick
to leverage new technologies,
											but our response as a society has not.
											These abusers don't read
user agreements of websites,
											and the content doesn't honor
geographic boundaries.
											And they win when we look
at one piece of the puzzle at a time,
											which is exactly how
our response today is designed.
											Law enforcement works in one jurisdiction.
											Companies look at just their platform.
											And whatever data they learn along the way
											is rarely shared.
											It is so clear that this
disconnected approach is not working.
											We have to redesign
our response to this epidemic
											for the digital age.
									","
											İstismarcıların yeni teknolojilerden 
faydalanmakta hızlı olduğu apaçık.
											Oysa bir toplum olarak 
bizim cevabımız hızlı değil.
											İstismarcılar internet sitelerindeki 
kullanıcı sözleşmelerini okumuyor
											ve içerik coğrafi sınırları umursamıyor.
											Yapbozun sadece bir parçasına 
baktığımızda kazanıyorlar.
											Ki bu, günümüzdeki cevabımızın 
tam olarak nasıl olduğu.
											Kolluk kuvvetleri tek yönde çalışıyor.
											Şirketler sadece kendi 
platformuna bakıyor.
											Ve bu yolda öğrendikleri veri
											çok nadiren paylaşılıyor.
											Bu kopuk yaklaşımın
işe yaramadığı apaçık ortada.
											Bu dijital çağ salgınına 
olan yaklaşımımızı
											yeniden yapılandırmalıyız.
									","
											É óbvio que os agressores rapidamente
tiraram partido das tecnologias.
											mas a nossa reação,
enquanto sociedade, não fez o mesmo.
											Estes abusadores não leem
os acordos dos utilizadores dos ""websites""
											e os conteúdos não respeitam
as fronteiras geográficas.
											Ficam a ganhar quando observamos
uma peça do ""puzzle"" de cada vez.
											É exatamente assim que
a nossa resposta está hoje concebida.
											As forças de aplicação da lei
trabalham dentro de cada jurisdição.
											As empresas só olham
para a sua plataforma.
											Quaisquer dados
que encontrem pelo caminho
											raramente são partilhados.
											É nítido que esta abordagem
desligada não funciona.
											Temos de refazer a nossa resposta
a esta epidemia
											da era digital.
									","
											Les agresseurs ont rapidement
tiré parti des nouvelles technologies,
											mais notre réponse
en tant que société est lente.
											Les agresseurs ne lisent pas
les CGU des sites Internet,
											et le contenu ne respecte pas
les frontières géographiques.
											Ils gagnent quand nous regardons 
une chose à la fois,
											ce qui est exactement la façon dont
notre réponse est conçue aujourd'hui.
											Les forces de l'ordre travaillent 
dans une seule juridiction.
											Les entreprises ne surveillent que
leurs propres plateformes.
											Et quoi qu'ils apprennent,
											ils le partagent rarement.
											Il est évident que cette déconnexion
ne fonctionne pas.
											Nous devons repenser notre réponse
à cette épidémie
											de l'ère numérique.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											And that's exactly
what we're doing at Thorn.
											We're building the technology
to connect these dots,
											to arm everyone on the front lines —
											law enforcement, NGOs and companies —
											with the tools they need
to ultimately eliminate
											child sexual abuse material
from the internet.
											Let's talk for a minute —
									","
											İşte bu, Thorn'da
tam olarak yaptığımız şey.
											Bu noktaları bağlayacak bir 
teknoloji geliştiriyoruz.
											Ön sahadaki herkesi — kolluk kuvvetleri,
sivil toplum örgütleri ve şirketler —
											internetteki çocuk istismarı materyalini 
sonunda eleyebilecek
											araçlarla donatacak bir teknoloji.
											Bir dakikalığına konuşalım —
									","
											É isso que estamos a fazer em Thorn.
											Estamos a criar a tecnologia
para ligar estes pontos,
											para dotar todos os da primeira linha
											— forças da lei, ONG e empresas —
											com as ferramentas de que precisam
para conseguirmos eliminar da Internet
											os materiais de abuso sexual de menores.
											Vejamos por momentos...
									","
											Et c'est exactement ce que Thorn fait.
											Nous construisons la technologie 
pour connecter ces points,
											pour armer tous les acteurs -
											les forces de l'ordre, les ONG
et les entreprises -
											avec les outils dont ils ont besoin 
pour éliminer définitivement
											le contenu pédopornographique d'Internet.
											Parlons un peu —
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Obrigada.
									","
											Merci.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											Let's talk for a minute
about what those dots are.
											As you can imagine,
this content is horrific.
											If you don't have to look at it,
you don't want to look at it.
											And so, most companies
or law enforcement agencies
											that have this content
											can translate every file
into a unique string of numbers.
											This is called a ""hash.""
											It's essentially a fingerprint
											for each file or each video.
											And what this allows them to do
is use the information in investigations
											or for a company to remove
the content from their platform,
											without having to relook
at every image and every video each time.
											The problem today, though,
											is that there are hundreds
of millions of these hashes
											sitting in siloed databases
all around the world.
											In a silo,
											it might work for the one agency
that has control over it,
											but not connecting this data means
we don't know how many are unique.
											We don't know which ones represent
children who have already been rescued
											or need to be identified still.
									","
											Bu noktaların ne olduğu hakkında 
bir dakika konuşalım.
											Tahmin edebileceğiniz gibi 
içerik çok korkunç.
											Bakmak zorunda olmadıkça
bakmak istemezsiniz.
											Bu yüzden birçok şirket 
veya kolluk kuvvetinin
											kullandığı bir yöntem var.
											Her bir dosyayı, benzersiz
sayı dizilerine çeviriyorlar.
											Buna ""hash"" deniliyor.
											Bu esasen her dosya
ve video için parmak izi.
											Bulunan bilgiyi soruşturmalarda kullanmada
											ya da platformlarından bu içeriği 
kaldırmak isteyen bir şirketin
											her bir fotoğraf ve videoya bakmaya 
mecbur kalmamasına yarıyor.
											Bugünkü problem ise
											dünyadaki silo veri tabanlarında bekleyen
											yüz milyonlarca hash olması.
											Silo,
											kontrol sahibi bir ajansta işe yarayabilir
ama bu verileri bağlamamak
											ne kadarının benzersiz olduğunu 
bilmediğimiz anlamına gelir.
											Bilmediğimiz şey, hangilerinin kurtarılmış
											hangilerinin hâlâ tespit edilmesi gereken 
çocukları temsil ettiği.
									","
											Falemos, por instantes,
do que são esses pontos.
											Como podem imaginar,
estes conteúdos são terríveis.
											Se não formos obrigados a vê-los,
não queremos vê-los.
											Assim, a maioria das empresas
ou as agências de aplicação da lei
											que têm acesso a estes conteúdos
											podem traduzir todos os ficheiros
numa única fiada de números.
											Chama-se a isso um ""hash"".
											É essencialmente, uma impressão digital
											para cada ficheiro
ou para cada vídeo.
											Isso permite-lhes utilizar
as informações nas investigações
											ou, no caso duma empresa,
retirar o conteúdo da sua plataforma,
											sem ter de estar sempre a ver
as imagens e os vídeos.
											Mas o problema, atualmente,
											é que há centenas de milhões
desses ""hashes""
											armazenados em bases de dados 
pelo mundo inteiro.
											Essas bases de dados
											podem funcionar para uma agência
que tenha controlo sobre elas
											mas, sem se relacionarem esses dados,
não sabemos quantos deles são únicos.
											Não sabemos quais representam
crianças que já foram resgatadas
											ou quais as que ainda precisam
de ser identificadas.
									","
											Parlons un peu de ces points.
											Vous l'imaginez, le contenu est atroce.
											Si on n'y est pas obligé, 
on ne veut pas le voir.
											La plupart des entreprises
ou forces de l'ordre
											qui ont accès à ce contenu
											peuvent traduire chaque fichier
en une suite de chiffres.
											C'est un « hash ».
											C'est surtout une empreinte digitale
											par fichier ou vidéo.
											Cela leur permet d'utiliser
ces informations lors d'enquêtes,
											ou aux entreprises de supprimer
le contenu de leurs plateformes
											sans avoir à revoir chaque image ou vidéo.
											Le problème actuel est que
											des centaines de millions de ces hash
											traînent dans des silos de données
autour du monde.
											Dans ces silos,
											cela a beau fonctionner pour
l'agence qui en a le contrôle,
											mais sans partager ces données,
nous ne savons pas
											lesquelles montrent des enfants
qui ont été sauvés
											ou ont toujours besoin d'être sauvés.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											So our first, most basic premise
is that all of this data
											must be connected.
											There are two ways where this data,
combined with software on a global scale,
											can have transformative
impact in this space.
											The first is with law enforcement:
											helping them identify new victims faster,
											stopping abuse
											and stopping those producing this content.
											The second is with companies:
											using it as clues to identify
the hundreds of millions of files
											in circulation today,
											pulling it down
											and then stopping the upload
of new material before it ever goes viral.
									","
											Önceliğimiz, en temel dayanağımız,
											bu verilerin bağlanması.
											Küresel ölçekteki bir yazılımla 
birleştirilen bu verinin,
											bu alanda dönüştürücü etki 
sağlayabileceği iki yolu vardır.
											İlk olarak kolluk kuvvetlerinin
											yeni kurbanları daha hızlı
teşhis etmelerine, istismarı durdurmaya
											ve bu içeriğin üretilmesine 
son vermeye yardım ediyoruz.
											İkincisi, şirketler
											bugün dolaşımdaki yüzlerce milyon dosyayı
teşhis etmede ipucu olarak kullanabilir,
											bunları kaldırabilir
											ve yeni materyale yayılma fırsatı
tanımadan yüklenmesini durdurabilir.
									","
											Portanto, a nossa premissa de base
											é que todos esses dados
têm de ser interligados.
											Há duas formas em que estes dados,
											combinados com um ""software""
à escala global,
											podem ter um impacto
transformador neste espaço,
											A primeira é para a polícia,
											ajudando-os a identificar
novas vítimas mais rapidamente,
											acabando com o abuso
											e bloqueando os criadores
desses conteúdos.
											A segunda é para as empresas:
											usando esses dados como pistas
para identificar os milhões de ficheiros
											que estão atualmente em circulação,
											retirando-os
											e impedindo o ""upload"" de novos materiais
antes de eles se tornarem virais.
									","
											Notre but premier est donc de connecter
											toutes ces données.
											Il y a deux façons dont elles
peuvent transformer cet espace,
											combinées à des logiciels
utilisés mondialement.
											La première est pour la police :
											identifier les victimes plus rapidement,
											arrêter les abus,
											et bloquer les créateurs de contenu.
											La deuxième est pour les entreprises :
											s'en servir comme indices pour
identifier les millions de dossiers
											qui circulent actuellement,
											les retirer
											puis empêcher la mise en ligne 
de contenu avant qu'il devienne viral.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											Four years ago,
											when that case ended,
											our team sat there,
and we just felt this, um ...
											... deep sense of failure,
is the way I can put it,
											because we watched that whole year
											while they looked for her.
											And we saw every place
in the investigation
											where, if the technology
would have existed,
											they would have found her faster.
											And so we walked away from that
											and we went and we did
the only thing we knew how to do:
											we began to build software.
											So we've started with law enforcement.
											Our dream was an alarm bell on the desks
of officers all around the world
											so that if anyone dare post
a new victim online,
											someone would start
looking for them immediately.
											I obviously can't talk about
the details of that software,
											but today it's at work in 38 countries,
											having reduced the time it takes
to get to a child
											by more than 65 percent.
									","
											Dört yıl önce,
											dava sona erdiğinde
											takımımız oturdu ve biz sadece...
											başarısız olduğumuzu hissettik, 
böyle söyleyebilirim.
											Onlar bütün yıl onu ararken
											biz sadece izlemiştik.
											Soruşturmadaki her yeri görmüştük.
											Eğer o zaman bu teknoloji olsaydı
											onu çok daha hızlı bulabilirlerdi.
											Bundan uzaklaştık
											ve nasıl yapıldığını bildiğimiz 
tek şeye yöneldik:
											Yazılıma başladık.
											Kolluk kuvvetleriyle başladık.
											Dünyadaki her görevlinin masasına 
alarm kurmak hayalimizdi.
											Böylece biri internette yeni bir kurban 
paylaşmaya yeltendiğinde
											birileri paylaşanı anında 
aramaya başlayacaktı.
											Yazılımın ayrıntıları hakkında 
elbette konuşamam.
											Ama bugün 38 ülkede çalışmakta
											ve bir çocuğa ulaşma süresini
											yüzde altmış beşten daha fazla 
azaltmış durumda.
									","
											Há quatro anos,
											quando aquele caso terminou,
											a nossa equipa reuniu-se
e sentimos...
											uma profunda sensação de fracasso
— é a única forma de o descrever —
											porque andámos a ver
aquilo durante um ano
											enquanto andavam à procura dela.
											Vimos todos os locais
na investigação
											em que, se existisse a tecnologia,
											eles tê-la-iam encontrado
mais depressa.
											Assim, afastámo-nos daquilo
											e fizemos a única coisa
que sabíamos fazer:
											começámos a criar um ""software"".
											Começámos com as forças da lei
											Sonhávamos com um alarme
nas secretárias dos agentes policiais
											do mundo inteiro
											para que, se alguém ousasse
publicar na Internet uma nova vítima,
											alguém começasse imediatamente
a procurá-la.
											Obviamente, não posso falar
dos pormenores desse ""software""
											mas já está a funcionar em 38 países
											e já reduziu o tempo
que demora a encontrar uma criança
											em mais de 65%.
									","
											Il y a quatre ans,
											à la fin de l'affaire
											notre équipe était là,
ressentant un genre de...
											sentiment profond d'échec, je dirais,
											car nous avions observé toute cette année
											quand ils la cherchaient.
											Nous avons vu chaque étape de l'enquête
											où ils auraient pu la retrouver
plus rapidement
											si la technologie avait existé.
											Nous sommes partis de ça
											pour commencer à faire la seule
chose que nous savions faire :
											nous avons créé des logiciels.
											Nous avons commencé
avec les forces de l'ordre.
											Nous rêvions d'une alarme
sur le bureau des policiers
											pour que quelqu'un puisse commencer
à mener l'enquête
											dès que quelqu'un osait poster 
une nouvelle victime.
											Je ne peux évidemment pas détailler
ce logiciel,
											mais il est utilisé dans 38 pays,
											réduisant le temps de retrouver un enfant
											de plus de 65%.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
											And now we're embarking
on that second horizon:
											building the software to help companies
identify and remove this content.
									","
											Şimdi ikinci ufka yöneliyoruz:
											içeriği belirleme ve kaldırmada şirketlere
yardımcı olacak yazılımı yazmak.
									","
											Agora estamos a entrar
num segundo horizonte:
											a criar um ""software""
para ajudar as empresas
											a identificar e suprimir esses conteúdos.
									","
											Nous travaillons actuellement
sur le second point :
											créer le logiciel qui aide les entreprises
à repérer et supprimer le contenu.
									",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
"
","
","
","
",How we can eliminate child sexual abuse material from the internet,Julie Cordua,13:50,"sexual violence,activism,children,Internet,society,social change,software,law,government,trafficking,crime,Audacious Project"
