en,fr,pt,tr,title,speaker,duration,tags
"
											You're unlikely to see works like ""Charon""
in the art-world headlines.
											These days, the buying
and selling of artwork
											often gets more attention
than the works themselves.
											In the last year, a Jean-Michel Basquiat
sold for 110 million dollars,
											the highest price ever achieved
for the work of an American artist,
											and a painting by Leonardo da Vinci
sold for 450 million,
											setting a new auction record.
											Still, these are big, important artists,
											but still, when you look at these works
and you look at the headlines,
											you have to ask yourself,
											""Do I care about these
because they move me,
											or do I care about them
because they're expensive
											and I think they're supposed to?""
											In our contemporary world, it can be hard
to separate those two things.
											But what if we tried?
											What if we redefined art's value —
											not by its price tag,
											but by the emotional connection it creates
between the artist and the audience,
											or the benefits it gives our society,
											or the fulfillment it gives
the artists themselves?
									","
											Vous avez peu de chances de voir
des œuvres comme « Charon »
											à la une de la scène artistique.
											Ces jours-ci, l'achat
et la vente des œuvres
											attirent plus d'attention
que les œuvres en elles-mêmes.
											L'année passée, Jean-Michel Basquiat
a vendu pour 110 millions de dollars,
											le prix le plus élevé jamais atteint
pour les œuvres d'un artiste américain,
											et une peinture de Léonard de Vinci
s'est vendue à 450 millions,
											établissant un nouveau record
de vente aux enchères.
											Ce sont de grands artistes majeurs
											mais pourtant, quand vous regardez
ces œuvres et les gros titres,
											vous devez vous demander :
											« Cela m'importe-t-il
car ces œuvres m'émeuvent
											ou parce qu'elles sont chères
											et cela devrait m'importer ? »
											Dans notre monde contemporain,
											séparer ces deux choses
peut être difficile.
											Et si nous essayions ?
											Et si nous redéfinissions
la valeur de l'art —
											pas de par son prix,
											mais par le lien émotionnel qu'il crée
entre l'artiste et le public,
											en quoi il bénéficie à notre société
											ou l'épanouissement
qu'il procure aux artistes ?
									","
											Dificilmente veremos obras como ""Charon""
nas parangonas do mundo artístico.
											Hoje em dia, a compra e venda
de obras de arte
											atraem mais as atenções
do que as próprias obras de arte.
											No ano passado, um Jean-Michel Basquiat
foi vendido por 110 milhões de dólares,
											o preço mais alto jamais atingido
pelo trabalho de um artista americano.
											Uma pintura de Leonardo da Vinci
foi vendido por 450 milhões,
											batendo um novo recorde em leilões.
											Trata-se de grandes artistas, importantes.
											Mesmo assim, quando olhamos
para essas obras e vemos os cabeçalhos,
											temos que nos perguntar:
											""Isto interessa-me porque me emociona,
											""ou interessa-me porque é caro
											""e penso que é suposto interessar-me?""
											No mundo contemporâneo, 
pode ser difícil separar as duas coisas.
											E se tentássemos?
											E se déssemos uma nova definição
ao valor da arte
											— não pelo seu preço
											mas pela ligação emotiva que cria
entre o artista e o público,
											ou pelos benefícios que dá à sociedade,
											ou pela satisfação que dá
ao próprio artista?
									","
											Sanat dünyası haberlerinde ""Charon""
gibi eserleri görmeniz pek olası değil.
											Bu günlerde, 
sanat eseri alıp satma işleri
											eserin kendisinden fazla ilgi çekiyor.
											Geçen yıl, bir Jean-Michel Basquiat
eseri 110 milyon dolara satıldı
											ve bu bir Amerikalı sanatçı eserinin
ulaştığı en yüksek fiyat oldu
											ve Leonardo da Vinci'nin
450 milyona satılan bir tablosu
											yeni müzayede rekorunu kırdı.
											Tamam bunlar büyük, önemli sanatçılar
											ama yine de bu eserlere
ve atılan başlıklara baktığınızda,
											sormadan yapamıyorsunuz
											""Bu eserleri beni etkiledikleri için mi,
											yoksa pahalı oldukları için mi 
önemsiyorum?
											-bence olmaları da gerekir.""
											Çağdaş dünyada bu ikisini 
birbirinden ayırmak zor.
											Peki ama denesek nasıl olur?
											Sanatın değerini,
fiyat etiketine bakmadan
											yeniden belirlesek nasıl olur?
											Eserin değerini, sanatçı ve izleyici
arasında oluşturduğu duygusal bağ ile
											veya topluma sağladığı yararla
											ya da sanatçıya verdiği
tatmin duygusuyla ölçsek?
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											This is Nevada's Black Rock Desert,
											about as far as you can get
from the galleries of New York
											and London and Hong Kong.
											And here, for just about
30 years, at Burning Man,
											a movement has been forming
that does exactly that.
											Since its early anarchist years,
Burning Man has grown up.
											Today, it's more of an experiment
in collective dreaming.
											It's a year-round community,
and every August, for a single week,
											70,000 people power down their technology
and pilgrimage out into the desert
											to build an anti-consumerist society
											outside the bounds
of their everyday lives.
											The conditions are brutal.
											Strangers will hug you,
											and every year, you will swear
it was better the last,
											but it's still ridiculous
and freeing and alive,
											and the art is one thing
that thrives here.
									","
											Voici le désert de Black Rock,
dans le Nevada,
											aussi éloigné que possible
des galeries de New York,
											Londres et Hong Kong.
											Ici, depuis environ 30 ans, à Burning Man,
											il s'est créé un mouvement
qui fait exactement cela.
											Depuis ses premières années anarchistes,
Burning Man a grandi.
											Aujourd'hui, c'est plus
une expérience de rêve collectif.
											Tout au long de l'année,
c'est une communauté
											et tous les ans en août, pour une semaine,
											70 000 personnes
éteignent leur technologie
											et vont en pèlerinage dans le désert
											pour bâtir une société anti-consumériste
											en dehors des limites
de leur vie quotidienne.
											Les conditions sont inhumaines.
											Des étrangers vous feront des câlins
											et, chaque année, vous jurerez
que c'était mieux l'année précédente,
											mais cela reste ridicule,
libérateur et actif
											et l'art est la chose qui y fleurit.
									","
											Aqui é o deserto Black Rock, no Nevada,
											o mais distante possível
das galerias de Nova Iorque,
											de Londres e de Hong Kong.
											Aqui, já há cerca de 30 anos,
em Burning Man,
											tem-se vindo a formar um movimento
que faz isso, precisamente.
											Desde os primeiros anos de anarquia,
Burning Man evoluiu.
											Hoje, é sobretudo uma experiência
de um sonho coletivo.
											É uma comunidade de um ano inteiro,
e, todos os agostos, durante uma semana,
											70 000 pessoas abandonam a tecnologia
e vão em peregrinação até ao deserto
											para criar uma sociedade anticonsumista,
											para lá das fronteiras 
da sua vida quotidiana.
											As condições são brutais.
											Somos abraçados por estrangeiros.
											Todos os anos, juramos
que foi melhor do que no ano anterior
											mas continua ridículo,
libertador e com vida
											e a arte é uma coisa que aqui prospera.
									","
											Burası, Nevada Black Rock 
(Siyah Kaya) Çölü,
											New York, Londra ve Hong Kong'daki
sanat galerilerine olabilecek
											en uzak yerlerden biri.
											Ve burada, ""Burning Man""(Yanan Adam)de,
yaklaşık 30 yıldır şekillenen hareket
											tam olarak bunu yapıyor.
											Başlangıçtaki anarşist yıllardan
bu yana ""Burning Man"" olgunlaştı.
											Bugün daha çok, 
bir kolektif hayalin deneyi.
											Bu, yıl boyu devam eden bir topluluk 
ve her Ağustos'ta bir haftalığına,
											70 bin kişi teknoloji güç düğmelerini 
kapatıp gündelik hayatın sınırları dışına,
											tüketimcilik karşıtı
bir topluluk oluşturmak için
											çöle kutsal bir yolculuğa çıkıyor.
											Koşullar çok çetin.
											Seni yabancılar kucaklıyor
											ve her yıl, bu son diye yemin ediyorsun
											ama hâlâ saçma sapan
ve özgürleştirici ve canlı
											ve orada yükselen bir şey, sanat.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											So this is me
on the desert playa last year
											with my brother, obviously hard at work.
									","
											Me voici au Desert Playa l'année dernière
											avec mon frère, en plein travail.
									","
											Esta sou eu no deserto,
o ano passado,
											com o meu irmão, obviamente
a trabalhar incansavelmente.
									","
											Bu benim, geçtiğimiz yıl,
											kardeşimle birlikteyim,
belli ki çok çalışmışız.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											I'd been studying the art
of Burning Man for several years,
											for an exhibition I curated
at the Smithsonian's Renwick Gallery,
											and what fascinates me the most
isn't the quality of the work here,
											which is actually rather high,
											it's why people come out here
into the desert again and again
											to get their hands dirty and make
in our increasingly digital age.
											Because it seems like this gets
to something that's essentially human.
											Really, the entire
encampment of Burning Man
											could be thought of as one giant
interactive art installation
											driven by the participation
of everyone in it.
									","
											J'étudie l'art de Burning Man
depuis plusieurs années
											pour une exposition que j'ai organisée
à la galerie Renwick du Smithsonian
											et ce qui me fascine le plus
n'est pas la qualité des œuvres,
											qui est plutôt bonne,
											mais pourquoi les gens reviennent
encore et encore dans le désert
											pour se salir les mains et créer
											dans notre monde
de plus en plus numérique.
											Il semble que cela tient
de quelque chose d'essentiellement humain.
											Tout le campement de Burning Man
											pourrait être vu comme étant
une installation d'art interactive géante
											menée grâce à la participation de tous.
									","
											Tenho vindo a estudar a arte
de Burning Man há vários anos,
											para uma exposição que organizei
na Galeria Renwick do Smithsonian.
											O que mais me fascina aqui
não é a qualidade das obras
											que, na realidade, é bastante alta,
											mas é a razão por que as pessoas
voltam ao deserto, vezes sem conta,
											para meter as mãos na massa e criar,
											na nossa era cada vez mais digital.
											Porque parece que isto atinge
uma coisa que é essencialmente humana.
											Na realidade, todo o acampamento
de Burning Man
											pode ser considerado como uma gigantesca
instalação de arte interativa
											movida pela participação de toda a gente.
									","
											Smithsonian Renwick Galerisi'nde
küratörlüğünü yaptığım bir sergi için
											birkaç yıl ""Burning Man""
sanatı üzerine çalıştım
											ve orada beni büyüleyen şey 
eserlerin kalitesi değil,
											kalite oldukça yüksek,
											ama gittikçe dijitalleşen çağımızda
neden insanlar buraya, bu çöle
											tekrar tekrar geliyor
ve ellerini kirletiyorlar?
											Çünkü galiba bu insanın özünde
olan bir şeye sesleniyor.
											Gerçekten de Burning Man
kamp alanının tamamı
											oradaki herkesin katılımıyla yönlenen
											dev bir etkileşimli sanat enstalasyonu
olarak düşünülebilir.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											One thing that sets this work aside
from the commercial art world
											is that anyone who makes work can show it.
											These days, around 300 art installations
and countless artistic gestures
											go to the playa.
											None of them are sold there.
											At the end of the week,
if the works aren't burned,
											artists have to cart them
back out and store them.
											It's a tremendous labor of love.
									","
											Une chose qui différencie ce travail
du monde de l'art commercial
											est que quiconque
peut montrer ses créations.
											Ces jours-ci, environ 300 installations
et d'innombrables actes artistiques
											vont à la Playa.
											Aucun n'y est vendu.
											A la fin de la semaine,
si les œuvres ne sont pas brûlées,
											les artistes doivent les transporter
hors du désert et les stocker.
											C'est une preuve d'amour extraordinaire.
									","
											Uma coisa que distingue esta obra
do mundo da arte comercial
											é que toda a gente que cria uma obra
pode exibi-la.
											Hoje em dia, cerca de 300 instalações
de arte e inúmeros movimentos artísticos
											vão até à Playa.
											Aqui, não se vende nenhuma das obras.
											No final da semana,
se as obras não forem queimadas,
											os artistas têm que as transportar
e guardá-las.
											É uma tremenda prova de amor.
									","
											Bu eseri, ticari sanat 
dünyasından farklı kılan şey
											eser üretebilen herkesin
onu gösterebilmesi.
											Bu günlerde, araziye yaklaşık 
300 sanat enstalasyonu
											ve sayısız sanatsal hareket geliyor
											ve orada hiçbiri satılmıyor.
											Eğer hafta bittiğinde eser yakılmamışsa
											sanatçı onu geri götürmek 
ve saklamak durumunda.
											Bu çok büyük bir sevgi işi.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Though there is certainly
a Burning Man aesthetic,
											pioneered by artists like
Kate Raudenbush and Michael Christian,
											much of the distinctive
character of the work here
											comes from the desert itself.
											For a work to succeed,
											it has to be portable enough
to make the journey,
											rugged enough to withstand
the wind and weather and participants,
											stimulating in daylight and darkness,
											and engaging without interpretation.
											Encounters with monumental
and intimate works here feel surreal.
											Scale has a tendency to fool the eyes.
											What looked enormous in an artist's studio
could get lost on the playa,
											but there are virtually no spatial limits,
											so artists can dream
as big as they can build.
											Some pieces bowl you over by their grace
											and others by the sheer audacity
it took to bring them here.
									","
											Si Burning Man a certainement
un côté artistique,
											avec des artistes précurseurs comme
Kate Raudenbush et Michael Christian,
											une grande partie
du caractère propre des œuvres ici
											vient du désert même.
											Pour qu'une œuvre réussisse,
											elle doit être assez mobile
pour faire le voyage,
											assez robuste pour résister
au vent, à la météo et aux participants,
											stimulante à la lumière du jour
et dans l'obscurité,
											intéressante sans interprétation.
											La rencontre d’œuvres monumentales
et intimes semble surréaliste.
											L'échelle a tendance à tromper les yeux.
											Ce qui semblait énorme dans le studio
d'un artiste peut se perdre sur la Playa,
											mais il n'y a virtuellement
aucune limite spatiale,
											alors les artistes peuvent rêver
en aussi grand que leurs réalisations.
											Certaines œuvres vous stupéfient
par leur grâce
											et d'autres par l'audace
qu'il a fallu pour les amener ici.
									","
											Embora haja certamente
uma estética Burning Man,
											com artistas pioneiros como
Kate Raudenbush e Michael Christian,
											grande parte do carácter distintivo
dos trabalhos aqui
											surge do próprio deserto.
											Para uma obra ter êxito,
											tem que ser suficientemente
portátil para fazer a viagem,
											suficientemente robusta
											para aguentar o vento,
as intempéries e os participantes,
											estimulante à luz do dia
e na escuridão,
											e envolvente, sem interpretação.
											Os encontros com obras monumentais
e íntimas parecem surrealistas.
											A dimensão tem tendência
a enganar os olhos.
											O que parecia enorme no estúdio
de um artista, pode perder-se no deserto,
											mas, na prática, não há limites espaciais,
											por isso os artistas podem sonhar
tão alto quanto possam construir.
											Algumas obras surpreendem-nos
pela sua graciosidade
											e outras pela profunda audácia 
necessária para as trazer para aqui.
									","
											Öncülüğünü Kate Raudenbush
ve Michael Christian gibi
											sanatçıların yaptığı bir Burning Man
estetiği kesinlikle olsa da
											oradaki eserlerin farklı 
karakteri çoğunlukla
											çölün kendisinden geliyor.
											Bir eserin başarıya ulaşması için
											bu yolculuğa uygun ve taşınabilir olması,
											rüzgâra, havaya ve katılımcılara
dayanacak kadar sağlam olması
											hem gündüz, hem karanlıkta ilham vermesi
											ve yorum istemeden ilgi uyandırması şart.
											Buradaki anıtsal ve içten eserleri
görmek gerçeküstü bir duygu.
											Ölçek gözü yanıltabilir.
											Sanatçının stüdyosunda çok büyük
görünen bir şey o düzlükte kaybolabiliyor
											ama gerçekten bir boyut sınırlaması yok
											ve bu nedenle sanatçı yapabileceği
kadar büyüğünü hayal edebilir.
											Bazı parçalar sizi zerafetiyle
hayran bırakıyor
											ve bazıları da oraya
getirilmedeki yürekliliği ile.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Burning Man's irreverent humor
comes out in pieces
											like Rebekah Waites' ""Church Trap,""
											a tiny country chapel set precariously
on a wooden beam, like a mousetrap,
											that lured participants in
to find religion —
											it was built and burned in 2013 ...
											while other works,
like Christopher Schardt's ""Firmament,""
											aim for the sublime.
											Here, under a canopy of dancing lights
set to classical music,
											participants could escape
the thumping rave beats
											and chaos all around.
									","
											L'humour irrévérent de Burning Man
ressort dans des œuvres
											comme « Piège ecclésiastique »
de Rebekah Waites,
											une petite chapelle rurale précairement
disposée sur une poutre en bois,
											tel un piège à souris,
											attirant à l'intérieur
ceux qui cherchent la religion —
											elle a été construite
et brûlée en 2013.
											D'autres œuvres comme « Firmament »
de Christopher Schardt
											visent à être sublimes.
											Sous une voûte de lumières dansantes
au son de la musique classique,
											on pouvait échapper
au rythme sourd de la fête
											et du chaos alentour.
									","
											O humor irreverente de Burning Man
surge em obras
											como ""Church Trap"" de Rebekah Waites
											uma minúscula capela rural equilibrada
precariamente numa escora de madeira,
											como uma ratoeira
											que atrai os participantes
para encontrar religião
											— foi construída e queimada em 2013 —
											enquanto outras obras,
como ""Firmamento"", de Christopher Schardt
											aspiram ao sublime.
											Aqui, sob um dossel de luzes dançantes,
destinado à música clássica,
											os participantes podem fugir
ao ritmo avassalador das ""raves""
											e ao caos por toda a parte.
									","
											Burning Man'in saygısız mizah anlayışı,
Rebekah Waites'in
											""Kilise Tuzağı"" gibi eserlerde
zirveye çıkıyor,
											küçük bir köy şapeli ahşap bir kirişin
üzerinde fare tuzağı gibi sallanıyor
											ve din arayan katılımcıları içine çekiyor-
											2013'de yapıldı ve yakıldı...
											bu arada diğer eserler, örneğin
Christopher Schardt'ın ""Gök Kubbesi""
											yüce olmayı hedefliyor.
											Orada klasik müziğe ayarlı dans
eden ışıklardan oluşan bir çatı altında,
											katılımcılar bütün etrafı saran
çıldırmış ritimden
											ve kaostan kaçabiliyor.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											At night, the city swarms
with mutant vehicles,
											the only cars allowed to roam the playa.
											And if necessity
is the mother of invention,
											here, absurdity is its father.
									","
											La nuit, la ville grouille
de véhicules mutants,
											les seules voitures à pouvoir
parcourir la Playa.
											Si la nécessité
est la mère de l'invention,
											ici, l'absurde en est le père.
									","
											À noite, a cidade enxameia
de veículos mutantes,
											os únicos carros permitidos na Playa.
											Se a necessidade é a mãe da invenção,
											aqui o pai é o absurdo.
									","
											Geceleri şehir mutant araçlarla kaynıyor,
											arazide sadece bu araçlara izin veriliyor.
											Eğer bütün icatların anası ihtiyaçsa,
											burada absürtlük de babası.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											They zigzag from artwork to artwork
											like some bizarre, random
public transportation system,
											pulsing with light and sound.
											When artists stop worrying
about critics and collectors
											and start making work for themselves,
											these are the kinds
of marvelous toys they create.
									","
											Ils zigzaguent d’œuvre d'art
en œuvre d'art
											tel un système de transport public
bizarre et aléatoire,
											rythmé par la musique et la lumière.
											Quand les artistes ne s'inquiètent pas
des critiques et collectionneurs
											et travaillent pour eux-mêmes,
											voici le genre de jouets
formidables qu'ils créent.
									","
											Vão em ziguezague,
de obra de arte em obra de arte,
											como um sistema de transportes públicos,
bizarro e ao acaso,
											ao ritmo de luz e som.
											Quando os artistas deixam de se preocupar
com a crítica e os colecionadores,
											e começam a fazer trabalhos
para si mesmos,
											há estes tipos de brinquedos
maravilhosos que criam.
									","
											Bir eserden diğerine ışık ve ses çıkararak
											ve zigzag yaparak gezinen,
tuhaf, gelişigüzel bir
											toplu taşıma sistemi gibiler.
											Sanatçılar, sanat çevreleri
ve koleksiyoncuları boş verdiğinde
											ve kendileri için sanat
yapmaya başladığında
											bu tür muhteşem oyuncaklar yaratıyor.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											And what's amazing is that, by and large,
when people first come to Burning Man,
											they don't know how to make this stuff.
											It's the active collaborative
maker community there
											that makes this possible.
											Collectives like Five Ton Crane
come together to share skills
											and take on complex projects
a single artist would never even attempt,
											from a Gothic rocket ship that appears
ready to take off at any moment
											to a fairytale home inside a giant boot
											complete with shelves
full of artist-made books,
											a blackbird pie in the oven
											and a climbable beanstalk.
									","
											Dans l'ensemble, quand les gens viennent
à Burning Man pour la première fois,
											ils ne savent pas créer ces choses.
											C'est la communauté active
et collaborative de créateurs
											qui rend cela possible.
											Des collectifs comme Five Ton Crane
partagent leurs connaissances
											et entreprennent des projets compliqués
qu'un artiste seul ne tenterait pas,
											d'une fusée gothique qui semble
prête à décoller à tout instant
											à une maison de conte de fées
dans une botte géante
											pleine d'étagères de livres
créés par l'artiste,
											une tarte brûlée dans le four
											et un haricot que l'on peut escalader.
									","
											Em geral, quando as pessoas vão
pela primeira vez a Burning Man,
											não sabem como fazer estas coisas.
											É a ativa comunidade
colaborativa de colaboradores
											que torna isso possível.
											Os coletivos como o Five Ton Crane
juntam-se para partilhar competências
											e agarrar em projetos complexos
											que um artista sozinho
nunca se atreveria a fazer,
											desde um foguetão espacial gótico
											que parece prestes a descolar
a qualquer momento,
											até a uma casa de sonho
dentro duma bota gigantesca,
											completa com prateleiras
cheias de livros feitos pelo artista,
											uma tarte no forno
											e um pé de feijão a que podemos trepar.
									","
											Ve burada hayret uyandıran bir şey de
insanlar Burning Man'e ilk geldiğinde,
											genelde bu şeylerin
nasıl yapılacağını bilmiyor.
											Bunu mümkün kılan
oradaki aktif işbirliği içindeki topluluk.
											Beceriler paylaşılarak Beş Tonluk Vinç 
gibi kolektif eserler
											ve bir sanatçının tek başına asla 
kalkışamayacağı karmaşık projeler yapılır,
											her an kalkışa hazır
görünen Gotik roket gemi
											ve dev bir çizmenin içindeki
											rafları sanatçı yapımı kitaplarla dolu,
fırındaki karatavuk turtası
											ve tırmanılabilir fasulye bitkisi ile
											tam bir peri masalı olan ev gibi.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
											Skilled or unskilled, all are welcome.
											In fact, part of the charm
and the innovation of the work here
											is that so many makers
aren't artists at all,
											but scientists or engineers
											or welders or garbage collectors,
											and their works cross
disciplinary boundaries,
											from a grove of origami mushrooms
											that developed
out of the design for a yurt
											to a tree that responds
to the voices and biorhythms
											of all those around it
											through 175,000 LEDs
embedded in its leaves.
									","
											Que vous soyez doué ou non,
tout le monde est le bienvenu.
											Une partie du charme
et de l'innovation des œuvres
											est le fait que de nombreux créateurs
ne sont pas des artistes,
											mais des scientifiques, des ingénieurs,
											des soudeurs ou des éboueurs,
											et leurs œuvres dépassent
les limites d'un champ disciplinaire,
											d'un bosquet de champignons en origami
											issu du design d'une yourte
											à un arbre qui répond
aux voix et biorythmes
											de tous ceux qui l'entourent
											via 175 000 LED
incorporées à ses feuilles.
									","
											Com aptidões ou sem elas,
todos são bem-vindos.
											Com efeito, parte do encanto
e da inovação das obras aqui
											é que muitos dos colaboradores
nem sequer são artistas,
											mas cientistas ou engenheiros,
											ou soldadores ou apanhadores de lixo.
											As suas obras ultrapassam
as fronteiras disciplinares,
											de um bosque de cogumelos de origami
											inspirados no ""design"" de um ""yurt""
											para uma árvore que reage
às vozes e aos biorritmos
											de toda a gente à sua volta,
											através de 175 000 LED
inseridos nas suas folhas.
									","
											Becerisi olan veya olmayan
herkese yer var.
											Aslında sihirin bir kısmı ve 
buradaki eserlerdeki yenilik şu;
											çoğu kişi sanatçı filan değil,
											ya bilim insanı, ya mühendis,
											kaynakçı veya çöp toplayıcı
											ve onların çalışmaları 
meslekler arası sınırları aşıyor,
											bir yurttan (göçer çadırından)
esinlenerek tasarlanmış
											bir origami mantar koruluğundan
											yapraklarına yerleştirilen
175.000 led lambasıyla
											etrafındaki seslere ve 
biyoritme tepki veren
											bir ağaca kadar.
									",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
"
","
","
","
",Why art thrives at Burning Man,Nora Atkinson,10:21,"art,community,creativity,culture,museums,society"
