en,pt,fr,tr,de,title,speaker,duration,tags
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											While these three exciting
revolutions are ongoing,
											unfortunately, this is only the beginning,
											and there are still many, many challenges.
											Let me illustrate with a patient.
											Here is a patient
with a skin cancer called melanoma.
											It's horrible; the cancer
has gone everywhere.
											However, scientists were able
to map the mutations of this cancer
											and give a specific treatment
that targets one of the mutations.
											And the result is almost miraculous.
											Tumors almost seem to melt away.
											Unfortunately, this is not
the end of the story.
											A few months later, this picture is taken.
											The tumor has come back.
											The question is: Why?
											The answer is tumor heterogeneity.
											Let me explain.
									","
											Embora estas três revoluções
animadoras estejam em curso,
											infelizmente, estamos apenas no início,
											e ainda há muitos problemas.
											Vou ilustrar com um doente.
											Este é um doente
com um cancro de pele chamado melanoma.
											É horrível: o cancro
espalhou-se por toda a parte.
											[Antes do tratamento]
											No entanto, os cientistas conseguiram
mapear as mutações deste cancro
											e fazer um tratamento específico
que se dirige a uma das mutações.
											[Após tratamento]
											O resultado é quase milagroso.
											Os tumores até parecem
ter-se derretido.
											Infelizmente, isto não é
o fim da história.
											Uns meses depois,
tirou-se esta fotografia.
											O tumor regressou.
											A pergunta é: Porquê?
											A resposta é a heterogeneidade do tumor.
											Passo a explicar.
									","
											Tandis que ces trois passionnantes
révolutions sont en cours,
											ce n'est malheureusement que le début,
											il faut encore faire face
à de nombreux défis.
											Laissez-moi vous l'illustrer 
avec un patient.
											Voici un patient avec un cancer 
de la peau, appelé mélanome.
											C'est horrible: le cancer s'est répandu
dans tout le corps.
											Cependant, les scientifiques ont pu
cartographier les mutations de ce cancer
											et établir un traitement spécifique 
qui cible l'une des mutations.
											Le résultat est presque miraculeux.
											On a l'impression que les 
tumeurs disparaissent.
											Malheureusement, 
ce n'est pas la fin de l'histoire.
											Plusieurs mois après, 
cette photo a été prise.
											Le tumeur est revenue.
											La question est : pourquoi?
											La réponse est dans 
l’hétérogénéité de la tumeur.
											Laissez-moi m'expliquer.
									","
											Bu harika 3 çalışmaya devam ediliyor
											fakat ne yazık ki bu sadece başlangıç,
											hala çözmemiz gereken
bir sürü sorun var.
											Bir hasta ile size resmedeyim.
											Melanoma adında bir deri 
kanserine yakalanmış bir hasta var.
											Korkunç bir şey! 
Kanser her tarafa yayılmış.
											Ancak bilim insanları 
bu mutasyonu düzenleyip
											özel olarak geliştirdiler
ve hastalara özel tedavide uyguladılar.
											Sonuç neredeyse mucizeviydi.
											Tümörler neredeyse eriyip gidiyordu.
											Ne yazık ki bu hikayenin sonu değil.
											Birkaç ay sonra bu fotoğraf çekildi.
											Tümör geri dönmüş.
											Asıl soru ise ""Neden ?""
											Cevabı: ""tümör heterojenliği""
											Açıklamama izin verin.
									","
											Trotz dieser drei aufregenden Revolutionen
											ist das leider nur der Anfang.
											Es gibt immer noch 
sehr viele Herausforderungen.
											Lassen Sie mich das
anhand eines Patienten verdeutlichen.
											Hier ist ein Patient mit Hautkrebs, 
einem sogenannten Melanom.
											Es ist schrecklich; 
der Krebs hat sich überall verbreitet.
											Wissenschaftler konnten jedoch die
Mutationen dieses Krebses entschlüsseln
											und eine besondere Behandlung einleiten, 
die auf eine der Mutationen abzielt.
											Und das Ergebnis ist fast ein Wunder.
											Die Tumore scheinen 
beinahe wegzuschmelzen.
											Leider ist die Geschichte 
hier noch nicht vorbei.
											Einige Monate später 
wurde dieses Bild gemacht.
											Der Tumor ist zurückgekommen.
											Die Frage ist: Warum?
											Die Antwort lautet: Tumorheterogenität.
											Lassen Sie mich erklären.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											Even a cancer as small
as one centimeter in diameter
											harbors over a hundred million
different cells.
											While genetically similar,
											there are small differences
in these different cancers
											that make them differently prone
to different drugs.
											So even if you have a drug
that's highly effective,
											that kills almost all the cells,
											there is a chance
that there's a small population
											that's resistant to the drug.
											This ultimately is the population
											that comes back,
											and takes over the patient.
									","
											Mesmo um cancro pequeno,
apenas com um centímetro de diâmetro,
											aberga mais de cem milhões
de células diferentes.
											Embora geneticamente semelhantes,
											há pequenas diferenças 
nestes cancros diferentes
											que reagem de modo diferente
a diferentes medicamentos.
											Mesmo que tenhamos um medicamento
extremamente eficaz
											que mate quase todas as células,
											há sempre a possibilidade
de haver uma pequena população
											que seja resistente a esse medicamento.
											Por fim, é essa população
											que regressa e invade o doente.
									","
											Même un cancer faisant 
un centimètre de diamètre
											héberge des centaines 
de cellules différentes.
											Même s'ils sont génétiquement similaires,
											ces cancers présentent 
de petites différences
											qui les fait réagir différemment
aux divers médicaments.
											Donc, même si vous avez 
un médicament très efficace,
											qui tue presque toutes les cellules,
											il existe une possibilité 
qu'une petite population
											soit résistante à ce médicament.
											Au bout du compte, c'est cette population
											qui revient,
et qui prend le dessus sur le patient.
									","
											Çapı 1 santimetre olan bir kanser bile
											yüz milyonlarca hücre barındırabiliyor.
											Genetik olarak benzer
olmalarına rağmen,
											Bu küçük farklı hücreler,
özelleşmeye başlıyor.
											Bu da farklı ilaçlara karşı 
zayıf olmalarına neden oluyor.
											Yani bütün kanser hücrelerini
yok edebilecek
											bir ilaç olsa bile
											çok küçük bir kısmın,
											bu ilaca direnebilme ihtimali var.
											Problem olan kısım ise
											geri dönen hücrelerin
											hastayı ele geçirmesi.
									","
											Auch ein Krebs von nur 
einem Zentimeter Durchmesser
											besteht aus über hundert Millionen 
unterschiedlicher Zellen.
											Trotz genetischer Ähnlichkeiten
											gibt es kleine Unterschiede zwischen 
den verschiedenen Krebserkrankungen,
											so dass sie auf unterschiedliche 
Arzneimittel ansprechen.
											Selbst bei einem 
hocheffektiven Arzneimittel,
											das fast alle Zellen abtötet,
											ist es möglich, 
dass eine kleine Population
											resistent gegen das Arzneimittel ist.
											Das ist letztendlich die Population,
die zurückkommt
											und die Kontrolle über 
den Patienten übernimmt.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											So then the question is:
What do we do with this information?
											Well, the key, then,
											is to apply all these exciting
advancements in cancer therapy earlier,
											as soon as we can,
											before these resistance clones emerge.
											The key to cancer and curing cancer
is early detection.
											And we intuitively know this.
											Finding cancer early
results in better outcomes,
											and the numbers show this as well.
											For example, in ovarian cancer,
if you detect cancer in stage four,
											only 17 percent of the women
survive at five years.
											However, if you are able to detect
this cancer as early as stage one,
											over 92 percent of women will survive.
											But the sad fact is, only 15 percent
of women are detected at stage one,
											whereas the vast majority, 70 percent,
are detected in stages three and four.
									","
											Portanto, a questão é:
O que fazer com esta informação?
											Aí, o fundamental
											é aplicar todos estes avanços
na terapia do cancro, mais cedo,
											o mais depressa possível,
											antes de essa resistência surgir.
											O segredo para a cura do cancro
é a deteção precoce.
											Sabemos isso intuitivamente.
											Descobrir um cancro bem cedo
resulta em melhores resultados
											e os números também confirmam isso.
											Por exemplo, num cancro do ovário,
se detetarmos o cancro na fase quatro.
											só 17% das mulheres
sobrevivem cinco anos.
											Mas, se conseguirmos detetar
este cancro logo na fase um,
											mais de 92% das mulheres sobreviverão.
											Infelizmente, só 15% das mulheres
são detetadas na fase um,
											enquanto a grande maioria, 70%,
são detetadas nas fases três e quatro.
									","
											On peut poser la question : 
que faire avec cette information?
											Eh bien, la clé est
											d'appliquer au plus tôt ces découvertes 
passionnantes dans la thérapie du cancer,
											dès que l'on peut,
											avant que ces clones résistants émergent.
											La clé pour soigner le cancer est 
le dépistage précoce.
											Et nous le savons de façon intuitive.
											Le dépistage précoce
permet d'obtenir de meilleurs résultats,
											et les chiffres le démontrent.
											Par exemple, pour le cancer des ovaires,
si on le dépiste au stade 4,
											seules 17% des femmes 
survivent au-delà de 5 ans.
											Mais, si on arrive à détecter le cancer 
lorsqu'il est au stade 1,
											plus de 92% des femmes survivront.
											Malheureusement, seuls 15% des femmes 
sont dépistées au premier stade,
											alors que la grande majorité, 70%,
est dépistée au stade 3 et 4.
									","
											O zaman sorumuz şu olmalı:
Bu bilgiyle ne yapacağız?
											İşte anahtar sözcük,
											bu tedavileri erken teşhis
süresinde uygulayabilmek.
											En kısa sürede
											bu direnç hücreleri çoğalmadan önce.
											Kanser tedavisindeki en önemli nokta:
""erken teşhis.""
											Bunu öngörümüzle bilebiliyoruz.
											Kanseri erken teşhis etmenin
çok büyük yararları oluyor.
											Sayılar da bunu bize ispatlıyor.
											Mesela rahim kanserinde,
kanser eğer 4. aşamada tespit edilirse
											kadınların sadece %17'si
kurtulmayı başarabiliyor.
											Ancak siz bu kanseri ilk aşamasında
teşhis edebilirseniz,
											%92'nin üzerinde bir kısım kurtulabiliyor.
											Kötü haber ise sadece bunların %15'i
kanserin ilk aşamasında tespit ediliyor.
											Ne yazık ki diğer çok büyük %70'lik kısım
3 veya 4. aşamada tespit edilebiliyor.
									","
											Die Frage lautet nun: 
Was machen wir mit dieser Information?
											Der Schlüssel ist,
											alle diese aufregenden Fortschritte 
der Krebstherapie früher einzusetzen,
											so früh wir können,
											bevor diese Resistenzen aufkommen.
											Der Schlüssel zum Krebs und 
dessen Heilung ist die Früherkennung.
											Und intuitiv wissen wir das.
											Die Früherkennung von Krebs 
liefert bessere Ergebnisse.
											Die Zahlen zeigen das auch.
											Wird zum Beispiel Eierstockkrebs 
im Stadium vier erkannt,
											sind nur 17 Prozent der Frauen
nach fünf Jahren noch am Leben.
											Wird dieser Krebs jedoch
im Stadium eins erkannt,
											überleben über 92 Prozent der Frauen.
											Leider wird der Krebs nur bei 15 Prozent 
der Frauen in Stadium eins erkannt
											und bei den meisten, 70 Prozent, 
in Stadium drei und vier.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											We desperately need
better detection mechanisms for cancers.
											The current best ways to screen cancer
fall into one of three categories.
											First is medical procedures,
											which is like colonoscopy
for colon cancer.
											Second is protein biomarkers,
like PSA for prostate cancer.
											Or third, imaging techniques,
											such as mammography for breast cancer.
											Medical procedures are the gold standard;
											however, they are highly invasive
											and require a large
infrastructure to implement.
											Protein markers, while effective
in some populations,
											are not very specific
in some circumstances,
											resulting in high numbers
of false positives,
											which then results in unnecessary work-ups
and unnecessary procedures.
											Imaging methods,
while useful in some populations,
											expose patients to harmful radiation.
											In addition, it is not applicable
to all patients.
											For example, mammography has problems
in women with dense breasts.
									","
											Precisamos, urgentemente, de melhores
mecanismos de deteção dos cancros.
											A melhor forma, atualmente, de detetar
um cancro cai em três categorias.
											Primeira, procedimentos médicos,
											como a colonoscopia
para o cancro do cólon.
											Segundo, biomarcadores proteicos,
como o PSA, para o cancro da próstata.
											E terceiro, técnicas de imagiologia,
											como a mamografia,
para o cancro da mama.
											Os procedimentos médicos são
o padrão de ouro;
											contudo, são altamente invasivos
											e exigem uma grande infraestrutura
para os realizar.
											Os marcadores proteicos,
embora eficazes nalgumas populações,
											não são muito específicos
em certas circunstâncias,
											resultando em números elevados
de falsos positivos
											que depois resultam em trabalhos
e procedimentos desnecessários.
											Os métodos de imagiologia
embora úteis nalgumas populações,
											sujeitam os doentes
a radiações prejudiciais.
											Para além disso, não são aplicáveis
a todos os doentes.
											Por exemplo, a mamografia tem problemas
nas mulheres com seios densos.
									","
											Nous avons besoin de meilleures
techniques pour dépister le cancer.
											Il existe actuellement 3 moyens afin de
dépister au mieux le cancer.
											Premièrement, il y a
les procedures médicales,
											c'est-à-dire la coloscopie 
pour le cancer du côlon.
											Deuxièmement, les biomarqueurs de protéine,
comme le PSA pour le cancer de la prostate.
											Ou troisièmement, l'imagerie médicale,
											comme la mammographie 
pour le cancer du sein.
											Les procédures médicales 
sont la référence absolue ;
											cependant, elles sont très invasives
											et demandent de grandes
infrastructures pour être mises en place.
											Les marqueurs de protéine, même si
efficaces pour certaines personnes,
											ne sont pas assez précis 
dans certaines circonstances,
											ce qui donne
de grands nombres de faux positifs,
											qui conduisent à des examens et 
des procédures inutiles.
											L'imagerie médicale,
bien qu'utile pour certaines personnes,
											expose les patients à 
des radiations nocives.
											En plus, elle ne convient pas 
à tout patient.
											Par exemple, la mammographie n'est pas
adaptée pour les tissus mammaires denses.
									","
											Aşırı derecede daha iyi tespit 
mekanizmalarına ihtiyacımız var.
											Şu an kanseri en iyi görüntülemenin
üç yolundan birini kullanıyoruz.
											İlk yolu medikal süreç,
											kolon kanseri için
kolonoskopi yapmak mesela.
											İkincisi ise protein biyolojisi,
prostat kanseri için PSA olabilir.
											Veya üçüncüsü, resimleme teknikleri.
											Göğüs kanseri için mamografi örneği.
											Bu tarz medikal süreçler
altın değerindedir.
											Ancak bunlar çok invazif olabiliyor
											ve ayrıca zamanda yapabilmek için
bir altyapı gerekiyor.
											Protein işaretçileri her ne kadar
bazı kesimlerde etkili olsa da
											bazı durumlarda yetersiz kalabiliyor,
											yanlış pozitif sonuçlara yol açabiliyor.
											Sonra da bir çok gereksiz prosedür
ve çalışma yapılmasına neden oluyor.
											Resimleme teknikleri ise
bazı yerlerde çok kullanışlı olsa da
											Hastaları zararlı radyasyona 
maruz bırakıyor.
											Ek olarak, her hastaya uygulanabilen
bir yöntem değil.
											Mesela mamografi, büyük göğüslü 
kadınlarda bazı problemlere yol açabilir.
									","
											Wir brauchen unbedingt bessere 
Erkennungsmethoden für Krebserkrankungen.
											Die zur Zeit besten Methoden 
des Krebs-Screenings
											fallen in eine der drei 
folgenden Kategorien:
											Erstens: medizinische Eingriffe,
											wie zum Beispiel die 
Kolonoskopie bei Darmkrebs.
											Zweitens: Protein-Biomarker, 
wie PSA für Prostatakrebs.
											Und drittens: bildgebende Verfahren,
											wie die Mammographie für Brustkrebs.
											Medizinische Eingriffe 
sind der Goldstandard;
											sie sind jedoch sehr invasiv
											und benötigen eine umfangreiche 
Infrastruktur für die Durchführung.
											Protein-Biomarker sind effektiv
in einigen Populationen,
											jedoch in manchen Fällen 
nicht sehr spezifisch,
											was zu vielen falsch-positiven 
Ergebnissen führt,
											so dass es zu unnötigen Untersuchungen 
und Eingriffen kommen kann.
											Bildgebende Verfahren sind zwar 
nützlich in einigen Populationen,
											setzen die Patienten jedoch 
schädlicher Strahlung aus.
											Zudem sind sie nicht 
bei allen Patienten einsetzbar.
											So funktioniert zum Beispiel 
die Mammographie
											bei dichtem Brustgewebe 
nicht ohne Probleme.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											So what we need is a method
that is noninvasive,
											that is light in infrastructure,
											that is highly specific,
											that also does not have false positives,
											does not use any radiation
											and is applicable to large populations.
											Even more importantly,
											we need a method
to be able to detect cancers
											before they're 100 million cells in size.
											Does such a technology exist?
											Well, I wouldn't be up here
giving a talk if it didn't.
									","
											Portanto, precisamos de um método
que não seja invasivo,
											que seja ligeiro
quanto às infraestruturas,
											que seja altamente específico,
											que também não tenha falsos positivos,
											que não use radiações
											e seja aplicável a grandes populações.
											E, ainda mais importante,
											precisamos de um método
capaz de detetar cancros
											antes de atingirem o tamanho
de 100 milhões de células.
											Existirá uma tecnologia assim?
											Eu não estaria aqui
a fazer esta palestra, se não existisse.
											(Risos)
									","
											Ainsi, nous avons besoin
d'une méthode non-invasive,
											dont l'infrastructure est légère,
											qui est très précise,
											et qui ne produit pas 
de faux positifs,
											qui n'utilise pas de radiation,
											et qui est applicable à 
la majorité de la population.
											Et surtout,
nous avons besoin d'une méthode
											qui puisse dépister les cancers
											avant qu'ils dépassent la taille de
100 millions de cellules.
											Est-ce qu'une technique pareille existe ?
											Eh bien, je ne serais pas là à faire
ce discours si ce n'était pas le cas.
									","
											Yani bizim ihtiyacımız 
olan zararsız bir yöntem;
											altyapıda ışık,
											oldukça spesifik,
											yanlış pozitif sonuç vermeyen,
											radyasyon kullanmayan,
											ve büyük nüfuslara uygulanabilen
bir yöntem.
											Daha da önemlisi,
											İhtiyacımız olan
100 milyon hücreye ulaşmadan
											kanseri tespit edebilecek bir yöntem.
											Böyle bir teknoloji var mı?
											Eğer olmasaydı bu konuşmayı yapmazdım.
									","
											Deswegen brauchen wir eine Methode, 
die nicht-invasiv ist,
											ohne viel Infrastruktur auskommt,
											hoch-spezifisch ist,
											keine falsch-positiven Ergebnisse erzielt,
											keine Strahlung einsetzt
											und bei großen Populationen 
eingesetzt werden kann.
											Am wichtigsten ist,
											dass die Methode Tumore aufspüren kann
											bevor sie eine Größe von 
hundert Millionen Zellen erreichen.
											Existiert so eine Technologie?
											Wenn es sie nicht gäbe, 
würde ich heute keinen Vortrag halten.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
											I'm excited to tell you about
this latest technology we've developed.
											Central to our technology
is a simple blood test.
											The blood circulatory system,
while seemingly mundane,
											is essential for you to survive,
											providing oxygen
and nutrients to your cells,
											and removing waste and carbon dioxide.
											Here's a key biological insight:
											Cancer cells grow and die
faster than normal cells,
											and when they die,
											DNA is shed into the blood system.
											Since we know the signatures
of these cancer cells
											from all the different cancer
genome sequencing projects,
											we can look for those signals in the blood
											to be able to detect these cancers early.
											So instead of waiting for cancers
to be large enough to cause symptoms,
											or for them to be dense enough
to show up on imaging,
											or for them to be prominent enough
											for you to be able to visualize
on medical procedures,
											we can start looking for cancers
while they are relatively pretty small,
											by looking for these small amounts
of DNA in the blood.
									","
											Tenho o prazer de vos falar
											desta última tecnologia
que estamos a desenvolver.
											No centro da nossa tecnologia
está uma simples análise ao sangue.
											O sistema sanguíneo circulatório,
embora aparentemente banal.
											é essencial para sobrevivermos,
											fornecendo oxigénio
e nutrientes às células
											e removendo os desperdícios
e o dióxido de carbono.
											Esta é uma perspetiva
biológica fundamental.
											As células cancerosas crescem e morrem
mais depressa que as células normais
											e, quando morrem, o ADN é lançado
no sistema sanguíneo.
											Como conhecemos as assinaturas
dessas células cancerosas,
											de todos os diferentes projetos
de sequenciamento do genoma canceroso,
											podemos procurar esses sinais no sangue
											para conseguir detetar
precocemente esses cancros.
											Em vez de esperar que os cancros sejam
bastante grandes para causar sintomas,
											ou que sejam bastante densos
para aparecerem na imagiologia,
											ou que sejam suficientemente volumosos
											para poderem ser visualizados
por procedimentos médicos,
											podemos começar a procurar cancros
enquanto eles são relativamente pequenos,
											observando estas pequenas quantidades
de ADN no sangue.
									","
											Je suis heureux de vous parler de
la technique que nous avons développée.
											Le coeur de notre technique réside
en un simple test sanguin.
											Le système de circulation sanguine,
même s'il paraît banal,
											est essentiel à votre survie,
											en fournissant oxygène
et nutriments à vos cellules,
											et en éliminant les déchets et le
dioxyde de carbone.
											Voici une vision biologique importante :
											les cellules cancéreuses grandissent et
meurent plus vite que les cellules normales,
											et quand elles meurent,
											leur ADN se répand dans le
système cardiovasculaire.
											Puisqu'on connaît les signatures 
de ces cellules cancéreuses
											grâce aux différents projets de séquençage
des génomes du cancer,
											nous pouvons chercher 
ces signaux dans le sang
											afin de dépister ces cancers au plus tôt.
											Au lieu d'attendre que les cancers soient
assez grands pour causer des symptômes,
											ou assez denses pour
être visible sur l'imagerie,
											ou assez visibles
											pour qu'ils puissent être vus
lors de procédures médicales,
											nous pouvons commencer à chercher les
cancers encore relativement petits,
											en cherchant ces petites quantités
d'ADN dans le sang.
									","
											Son geliştirdiğimiz teknolojiyi
sizlere anlatmak için çok heyecanlıyım.
											Teknolojimizin merkezinde
basit bir kan tahlili var.
											Dolaşım sistemi 
ne kadar sıradan gözükse de
											yaşamımız için çok önemli,
											hücrelerinize oksijen ve besin sağlıyor,
											atık ve karbondioksiti uzaklaştırıyorlar.
											Bir biyolojik püf nokta:
											Kanser hücreleri normal hücrelerden
daha hızlı büyür ve ölür,
											öldükleri zaman ise
											DNA kana karışır.
											Biz bu kanser hücrelerinin
işaretlerini bildiğimiz için
											farklı kanser genom düzenleme
projeleri sayesinde
											kanda bu işaretlere bakabiliyoruz,
											böylece kanseri erkenden
teşhis edebiliyoruz.
											Yani kanserlerin semptomlara
sebep olacak kadar büyümelerini
											veya belirginleşecek kadar 
yoğunlaşmalarını
											ya da medikal süreçte
görüntülenebilir olması için
											göze çarpmalarını beklemek yerine,
											hala çok küçük olsalar da biz bu
kanser hücrelerini aramaya başlıyoruz,
											Bunu da kanda o bahsettiğim
küçük miktarda DNA'yı arayarak yapıyoruz.
									","
											Ich freue mich, Ihnen von
den neuesten Technologien zu erzählen,
											die wir entwickelt haben.
											Der wesentliche Bestandteil unserer 
Technologie ist ein einfacher Bluttest.
											Unser Blutkreislaufsystem 
scheint zwar banal,
											ist aber lebenswichtig;
											es versorgt unsere Zellen mit 
Sauerstoff und Nährstoffen
											und entfernt Abfallstoffe 
und Kohlendioxid.
											Hier ist eine wichtige 
biologische Erkenntnis:
											Krebszellen wachsen und sterben 
schneller als normale Zellen
											und wenn sie sterben,
											wird DNA in den Blutkreislauf freigesetzt.
											Da wir die Signaturen der Krebszellen
											von den verschiedenen Krebsgenom-
Sequenzierungsprojekten kennen,
											können wir diese Signale im Blut suchen,
											um diese Krebserkrankungen 
frühzeitig zu erkennnen.
											Anstatt also darauf zu warten,
											dass der Krebs groß genug ist, 
um Symptome zu verursachen,
											oder dicht genug, 
um auf einem Bild sichtbar zu sein,
											oder auffällig genug ist,
											um durch einen medizinischen 
Eingriff erkannt zu werden,
											können wir nach dem Krebs suchen, 
während er noch klein ist,
											indem wir nach diesen kleinen Mengen
von DNA im Blut suchen.
									",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
"
","
","
","
","
",A simple new blood test that can catch cancer early,Jimmy Lin,12:10,"biology,cancer,disease,DNA,health,epidemiology,innovation,medical research,medicine,TED Fellows,science"
