en,es,pt,title,speaker,duration,tags
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											We all know that purgatory.
Why not make good use of that time?
									","
											Sabemos lo tedioso que es, entonces 
¿por qué no usamos ese tiempo?
									","
											Todos conhecemos esse purgatório.
											Porque não fazer um bom uso desse tempo?
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											So we started StreetCred,
											an organization prescribing
tax preparation in clinics serving kids.
											This is a brand-new approach
											and one that left some
questioning our sanity.
											After all, we're doctors, not accountants.
											But we have something accountants don't:
											access to families.
											Over 90 percent of kids in the US
see a doctor at least once a year.
											Their parents trust us
											and will do anything
to give them a better life.
									","
											Así que comenzamos StreetCred,
											una organización que ayuda
con la preparación de los impuestos
											en clínicas que atienden a niños.
											Es un método totalmente nuevo
											que dejó a más de uno
cuestionando nuestra idea.
											Después de todo, somos
médicos, no contadores.
											Pero tenemos algo con lo que
los contadores no tienen:
											el acceso a las familias.
											Más del 90 % de los niños en EE. UU.
visitan el médico al menos una vez al año.
											Sus padres confían en nosotros
											y harían cualquier cosa con tal
de darles una mejor vida.
									","
											Assim, iniciámos o StreetCred,
											uma organização que receita
a preparação da declaração de impostos
											nas clínicas de atendimento a crianças.
											É uma abordagem inteiramente nova
											que levou algumas pessoas
a questionar a nossa sanidade mental.
											Afinal, somos médicos,
não somos contabilistas.
											Mas temos uma coisa
que os contabilistas não têm:
											o acesso às famílias.
											Mais de 90% das crianças nos EUA
vão ao médico pelo menos uma vez por ano.
											Os pais confiam em nós
											e farão tudo o que puderem
para lhes dar uma vida melhor.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											Doctors in every clinic around the country
could be doing this work, too —
											it's simple, really.
											The hospital registers
as a tax-preparation site,
											and everyone, from medical
students to retirees,
											can volunteer as a tax preparer
after passing an IRS exam.
											It's not as hard as it sounds, I promise.
											I certainly never thought
I would be doing other people's taxes,
											but here I am.
									","
											Los médicos en las clínicas de todo
el país también podrían hacer esto...
											realmente es muy simple.
											El hospital se registra como un sitio
de preparación de impuestos
											y cualquier persona, desde
estudiantes de medicina a jubilados,
											puede ayudar como voluntarios
en la preparación de impuestos
											después de pasar el examen del IRS.
											No es tan difícil como creen,
se los aseguro.
											Nunca pensé que ayudaría a otros
en la preparación de sus impuestos,
											pero aquí estoy.
									","
											Os médicos das clínicas de todo o país
também podiam fazer o mesmo,
											é muito simples.
											O hospital regista-se
como um local de preparação de impostos
											e toda a gente, desde os estudantes
de medicina aos reformados,
											podem ser voluntários
para preparar os impostos,
											depois de passarem
um exame de IRS.
											Garanto que não é tão difícil como parece.
											Eu nunca tinha pensado
em fazer os impostos de outras pessoas,
											mas aqui estou.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											We're nearing the end of our third year.
											In the first two, we returned
1.6 million dollars
											to 750 families in Boston alone.
											This year —
									","
											Estamos casi al final
de nuestro tercer año.
											En los dos primeros años,
devolvimos USD 1,6 millones
											a 750 familias, solo en Boston.
											Este año...
									","
											Estamos a aproximarmo-nos
do fim do terceiro ano.
											No primeiro ano, devolvemos
1,6 milhões de dólares
											a 750 famílias, só em Boston.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											This year, we've expanded
to nine sites in four states.
											Sixty-three percent of our families
have never heard of the EITC.
											How can you claim something
you haven't heard of?
											And half have never used
free tax preparation.
									","
											Este año nos expandimos y tenemos
nueve sitios en cuatro estados.
											El 63 % de estas familias
nunca habían oído hablar del EITC.
											¿Cómo puedes reclamar algo
si no sabes que existe?
											Y la mitad nunca había usado un servicio
gratuito de preparación de impuestos.
									","
											Este ano, aumentámos para
nove locais em quatro estados.
											63% das nossas famílias
nunca tinham ouvido falar do EITC.
											Como podemos reclamar uma coisa
de que nunca ouvimos falar?
											Metade delas nunca tinham usado
a preparação gratuita de impostos.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											That two to three thousand dollars a year
											goes a long way.
											Take hunger.
											An adequately nutritious, low-cost diet
for a mom and two young kids
											costs 477 dollars a month.
											With EITC money, that family
can eat for five to six months.
											Or think about medical care.
											Twenty million children in the US
lack access to care
											meeting modern pediatric standards.
											And yet, the average cost of that care
is only 400 dollars per kid per year.
											EITC money can help fix
this access problem.
											Perhaps most powerfully of all,
											this money gives moms hope.
											One mom used her refund
for her son to study abroad in Spain.
											She was struggling to pay her rent,
											but she saw EITC money
as his shot at a better future.
									","
											Esos dos a tres mil dólares al año
											sirven mucho.
											Por ejemplo, la alimentación.
											Una dieta nutritiva de bajo costo
para una madre y dos niños pequeños
											cuesta USD 477 al mes.
											Con el dinero del EITC, esa familia
puede alimentarse unos cinco o seis meses.
											O piensen en el cuidado médico.
											Veinte millones de niños en EE. UU.
no tienen acceso a atención médica
											que cumpla con los requerimientos
pediátricos de hoy en día,
											aun cuando el costo promedio de ese
cuidado es solo USD 400 al año por niño.
											El dinero del EITC puede ayudar
a solucionar este problema de acceso.
											Quizá lo más importante
											es que este dinero le da
esperanza a las madres.
											Una madre utilizó el dinero para que
su hijo viajara a estudiar en España.
											Tenía dificultades para pagar su alquiler
											pero pensó que el dinero del EITC le daría
la oportunidad de tener un mejor futuro.
									","
											Esses dois a três mil dólares por ano
											servem para muita coisa.
											Pensem na fome.
											Uma nutrição adequada,
uma dieta de baixo custo,
											para uma mãe e duas crianças,
											pode custar 477 dólares por mês.
											Com o dinheiro do EITC, essa família
pode comer durante cinco a seis meses.
											Pensem também nos cuidados de saúde.
											Nos EUA, há 20 milhões de crianças
sem acesso a cuidados
											que correspondam
aos padrões pediátricos modernos.
											Contudo, o custo médio desses cuidados
											é de apenas 400 dólares
por criança, por ano.
											O dinheiro do EITC pode ajudar
a resolver este problema.
											Mas talvez o mais poderoso de tudo
											é que este dinheiro dá esperança à mãe.
											Uma mãe usou este dinheiro
para enviar o filho a estudar em Espanha.
											Estava com dificuldades
em pagar a renda,
											mas achou que o dinheiro do EITC
era preferível para um futuro melhor.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											We have an opportunity,
											as doctors and as citizens,
											to get to the root of this problem.
											We can reimagine health care
											as a place addressing
the causes of poor health,
											be it infections
											or finances.
									","
											Tenemos una oportunidad
											como médicos y como ciudadanos
											de llegar a la raíz del problema.
											Reconsideremos el consultorio médico
											como un sitio que ayude a solucionar
las causas de una mala salud,
											ya sean estas infecciosas
											o financieras.
									","
											Temos uma oportunidade,
											enquanto médicos e cidadãos
											de agarrar neste problema pela raiz.
											Podemos dar uma nova imagem
aos cuidados de saúde
											como um local que trate
as causas da saúde dos pobres,
											quer sejam infeções,
											que sejam as finanças.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											Thank you.
									","
											Gracias.
									","
											Obrigada.
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
"
","
","
",Why doctors are offering free tax prep in their waiting rooms,Lucy Marcil,4:56,"TED Fellows,medicine,health care,children,finance,social change,family,parenting,health"
