en,tr,es,title,speaker,duration,tags
"
											It started in the 1980s,
											when Donna Pierite and her family
											started taking trips
to Baton Rouge and New Orleans
											to photocopy old dictionaries
stored away in university archives.
											The goal was to study Tunica
											and teach it to the children
and share it with the community.
											Today, they're leading
a Tunica renaissance.
											Since 2014, there are nearly 100 speakers
in language immersion classes,
											and according to a 2017 census,
											32 new fluent speakers,
											some of whom,
like Donna's daughter Elisabeth,
											are teaching Tunica to their children.
											These new speakers are creating content,
											Facebook videos and also memes.
									","
											Bu 1980'lerde,
											Donna Pierite ve ailesi
											üniversite arşivlerindeki 
eski sözlüklerin fotokopisini almak için
											Baton Rouge ve New Orleans'a 
seyahat ettikleri sıralarda başladı.
											Amaç Tunica dili çalışarak
											çocuklara öğretmek
ve toplulukla paylaşmaktı.
											Bugün, sayelerinde 
Tunica rönesansı yaşanıyor.
											2014'ten bu yana, yabancı dil sınıflarında
100'e yakın konuşan
											ve 2017 sayımına göre
											32 yeni akıcı konuşan var,
											Donna'nın kızı Elisabeth gibi
bunkardan birkaçı
											Tunica dilini
kendi çocuklarına da öğretiyor.
											Konuşmayı yeni öğrenen bu kişiler
içerikler oluşturuyor,
											Facebook videoları ve meme'ler gibi.
									","
											Todo empezó en la década de 1980,
											cuando Donna Pierite y su familia
											comenzaron a viajar 
de Baton Rouge a Nueva Orleans
											para fotocopiar viejos diccionarios
archivados en la universidad.
											La idea era estudiar la lengua tunica,
											enseñarla a los niños 
y compartirla con la comunidad.
											Actualmente, lideran
el renacimiento de la lengua tunica.
											Desde el 2014, hay casi 100 hablantes
en las clases de esta lengua
											y, según un censo de 2017,
											hay 32 nuevos hablantes fluidos,
											algunos de los cuales, 
como Elisabeth, la hija de Donna,
											enseñan el tunica a sus hijos.
											Estos nuevos hablantes 
están creando contenido,
											videos de Facebook y memes.
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											And the more they publish,
											the more they inspire other
Tunica people to get involved.
											Recently, a tribal member living in Texas
wrote Elisabeth on Facebook,
											asking how to say ""bless these lands.""
											It was for a yard sign,
											so she could show her neighbors
that her culture is alive
											and thriving today.
									","
											Paylaşımlar arttıkça
											diğer Tunicalılara da dahil olmaları
için ilham veriyor.
											Yakın zamanlarda, Texas'ta yaşayan
kabile üyelerinden biri Elisabeth'e
											Facebook'tan yazarak nasıl 
""Bu toprakları kutsa."" deneceğini sordu.
											Bahçesi için istiyordu,
											böylece komşularına
											kendi kültürünün hayatta 
ve muvaffak olduğunu gösterebilecekti.
									","
											Y cuanto más contenido publican,
											más inspiran a otras personas 
tunicas a participar.
											Hace poco, el miembro de una tribu
que vive en Texas
											escribió a Elisabeth por Facebook
											para que le enseñara cómo se dice
""Bendice estas tierras"".
											Era para un letrero de su casa
											que mostrara a los vecinos
que su cultura sigue viva
											y está vigente al día de hoy.
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											Now, Hebrew, Cornish and Tunica
											are just three examples from a groundswell
of language activism on every continent.
											And whether they're Jèrriais speakers
from the Channel Isles,
											or Kenyan sign language
speakers from Nairobi,
											all communities working
to preserve or reclaim a language
											have one thing in common: media,
											so their language
can be shared and taught.
											And as the internet grows,
											expanding media access and creation,
											preserving and reclaiming
ancestral languages
											is now more possible than ever.
									","
											İbranice, Kernevekçe ve Tunica
											her kıtadaki dil aktivizminin 
temelden yalnızca üç örneği.
											Channel Adaları'nda
Jèrriais dilini konuşanlar
											ya da Kenya işaret dilini konuşan 
Nairobililer olsun,
											bir dili korumak veya 
yeniden canlandırmak için
											tüm toplulukların kullandıkları 
ortak şey: Medya.
											Böylece, dilleri paylaşılıyor 
ve öğretiliyor.
											İnternet büyüdükçe
											medyaya erişim 
ve yaratımın yayılması ile
											ata dillerini korumak veya 
yeniden canlandırmak
											her zamankinden daha mümkün hâle geliyor.
									","
											El hebreo, el córnico y el tunica
son solo tres ejemplos
											de una corriente de activismo lingüístico 
presente en cada continente.
											Ya sean hablantes de jerseyés
de las islas del Canal,
											o hablantes kenianos
de lengua de señas de Nairobi,
											todas las comunidades que buscan
preservar o rescatar una lengua
											tienen algo en común: los medios.
											De este modo, pueden compartir 
la lengua y enseñarla.
											Y a medida que internet va creciendo
											posibilitando mayor acceso 
a los medios y mayor creación,
											el preservar y rescatar
las lenguas ancestrales
											es ahora más factible que nunca.
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											So what are your ancestral languages?
											Mine are Hebrew, Yiddish,
Hungarian and Scottish Gaelic,
											even though I was raised in English.
											And luckily for me, each of these
languages is available online.
											Hebrew in particular —
it came installed on my iPhone,
											it's supported by Google Translate,
											it even has autocorrect.
											And while your language
may not be as widely supported,
											I encourage you to investigate,
											because chances are, someone, somewhere,
has started getting it online.
									","
											Sizin ata dilleriniz ne?
											Benimkiler İbranice, Eskenazi,
Macarca ve İskoç Gal Dili;
											her ne kadar İngilizce ile 
yetiştirilsem de.
											Şanslıyım ki bu dillerin hepsi
çevrim içi ortamda var.
											Özellikle İbranice, 
iPhone'umda yüklü
											ve Google Translate
tarafından destekleniyor,
											hatta otomatik düzeltme sistemi bile var.
											Diliniz bu denli destek görmese dahi
											araştırma yapmanızı tavsiye ediyorum
											çünkü birilerinin, bir yerlerde 
çevrim içi olarak bulunma olasılığı var.
									","
											Les pregunto: ¿cuáles son
sus lenguas ancestrales?
											Las mías, el hebreo, el ídish,
el húngaro y el gaélico escocés,
											aunque me crié en inglés.
											Y, por suerte para mí, 
todas estas lenguas están en la web,
											especialmente el hebreo,
que ya venía instalado en mi iPhone,
											se puede usar en el traductor de Google,
y hasta tiene autocorrección.
											Y aunque la lengua de Uds.
no tenga gran presencia en la web,
											los invito a investigar,
											porque quizá alguien, en algún lugar,
comenzó a subirla a la web.
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											Reclaiming your language
and embracing your culture
											is a powerful way to be yourself
in the age of globalization,
											because as I recently learned
to say in Hebrew,
											""'nḥnw 'dyyn k'n"" —
											we're still here.
									","
											Dilinizi yeniden canlandırmak
ve kültürünüzü benimsemek
											küreselleşme çağında
kendiniz olmanın güçlü bir yolu,
											yakın zamanlarda öğrendiğim
İbranice söylemdeki gibi;
											""'nḥnw 'dyyn k'n""
											hâlâ buradayız.
									","
											Rescatar la propia lengua 
y defender nuestra cultura
											es una poderosa manera de ser uno mismo
en esta era de la globalización.
											Porque, como aprendí 
a decir en hebreo hace poco:
											""'nḥnw 'dyyn k'n"",
											es decir, ""Todavía estamos aquí"".
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
"
","
","
",How to save a language from extinction,Daniel Bögre Udell,6:46,"language,community,indigenous peoples,culture,humanity,world cultures,TED Residency"
