pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											E há boas notícias a apresentar, hoje.
											Todos os anos,
um em cada 10 contribuintes
											recebe uma notificação do IRS.
											São cerca de 200 milhões de cartas a sair.
											Ao percorrer esta carta típica
que eles tinham,
											eu examinei-a no meu laboratório
de simplicidade,
											é bastante ininteligível.
											Todas as partes do documento
a vermelho são ininteligíveis.
											Nós reescrevemos mais de 1000 cartas
											que cobrem 70% das transações do IRS,
em inglês simples.
											Foram testadas no laboratório.
											Quando as examino no meu laboratório
											este mapa de cores mostra
tudo o que é inteligível.
											E o IRS adotou o programa.
									","
											And there is some good news to report today.
											Each year, one in 10 taxpayers
											receives a notice from the IRS.
											There are 200 million letters that go out.
											Running through this typical letter that they had,
											I ran it through my simplicity lab,
											it's pretty unintelligible.
											All the parts of the document in red are not intelligible.
											We looked at doing over 1,000 letters that cover
											70 percent of their transactions in plain English.
											They have been tested in the laboratory.
											When I run it through my lab,
											this heat-mapping shows everything
											is intelligible.
											And the IRS has introduced the program.
									","
											Y hay una buena noticia que dar hoy.
											Cada año, una de cada 10 personas que pagan impuestos
											recibe una notificación del IRS (Servicio de Impuestos Internos).
											Se envían 200 millones de cartas.
											Revisando la típica carta que tenían,
											la pasé por mi laboratorio de simplicidad,
											es bastante incomprensible.
											Todas las secciones en rojo del documento no se entienden.
											Nos propusimos hacer más de mil cartas que cubren
											el 70% de las transacciones del IRS en un lenguaje simple.
											Fueron testeadas en el laboratorio.
											Cuando las paso por mi laboratorio
											este mapa de calor muestra todo
											lo que es inteligible.
											Y el IRS ha puesto en práctica el programa.
									","
											Ve bugün belirtmemiz için bazı iyi haberler var.
											Her yıl 10 vergi mükellefinden birine
											IRS (Milli Vergi Bürosu)'ten bir uyarı geliyor.
											Gönderilen 200 milyon mektup var.
											Ellerinde bulunan bu tipik mektuplar oradan oraya yollanıyor,
											ben de sadelik laboratuvarımda inceledim,
											oldukça anlaşılamaz durumda.
											Belgenin kırmızı ile gözüken bölümleri anlaşılamayacak şekilde.
											IRS'in sade İngilizce ile hazırlanmış 1000 mektubunu
											inceledik yüzde 70'e tekabül ediyor.
											Laboratuvarda test edildiler.
											Ve ben bu belgeleri laboratuvarımda
											incelediğimde bu ısı-haritası her şeyin
											anlaşılır olduğunu gösteriyor.
											Ve IRS programın kullanımını hayata geçirdi.
									","
											Et il y a de bonnes nouvelles qu'on peut annoncer aujourd'hui.
											Chaque année, un contribuable sur dix
											reçoit un avis du Centre des Impôts.
											Il y a 200 millions de lettres qui partent.
											J'ai pris la lettre-type qu'ils avaient,
											je l'ai fait passer par mon labo de simplification,
											elle est pratiquement incompréhensible.
											Toutes les parties en rouge de ce document sont incompréhensibles.
											Nous avons cherché à refaire les 1000 lettres qui couvrent
											70% des transactions en anglais courant.
											Elles ont été testées au labo.
											Quand je les passe au labo,
											cette cartographie montre que
											tout est compréhensible.
											Et les Impôts ont mis ce programme en oeuvre.
									","
											Und ich kann heute von einer guten Neuigkeit berichten:
											Jedes Jahr erhält jeder zehnte Steuerzahler
											eine Benachrichtigung vom IRS, der Steuerbehörde.
											Das heißt, es werden 200 Millionen Briefe verschickt.
											Als ich mir einen dieser typischen Briefe ansah,
											ließ ich ihn durch mein Vereinfachungslabor laufen.
											Er war völlig unverständlich.
											Alle rot markierten Stellen hier sind nicht zu verstehen.
											Wir haben uns mehr als 1000 Briefe angesehen und bearbeitet,
											das bedeutet 70 Prozent der IRS-Kommunikation in einfachem Englisch.
											Sie wurden alle zuvor im Labor getestet.
											Wenn ich es jetzt durch mein Labor schicke,
											zeigt diese Karte, dass nun alles
											verständlich ist.
											Und der IRS hat das Programm bei sich eingeführt.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											(Aplausos)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											Há algumas coisas em marcha
neste momento
											para as quais gostaria
de chamar a vossa atenção.
											Há muita discussão neste momento
											sobre uma organização
de proteção financeira do consumidor,
											e de como incutir simplicidade.
											Vemos toda esta complexidade.
											Penso que está nas nossas mãos
e nas das desta organização,
											fazer uma prioridade nacional
											da clareza, transparência e empatia .
											Não devíamos permitir que o governo
											comunique da maneira que comunica.
											Não devíamos negociar com empresas
											que têm acordos com cláusulas
confuses e ininteligíveis.
									","
											There are a couple of things going on right now
											that I want to bring to your attention.
											There is a lot of discussion now
											about a consumer financial protection agency,
											how to mandate simplicity.
											We see all this complexity.
											It's incumbent upon us,
											and this organization, I believe,
											to make clarity, transparency
											and empathy a national priority.
											There is no way that we should allow government
											to communicate the way they communicate.
											There is no way we should do business
											with companies that have agreements
											with stealth provisions and that are unintelligible.
									","
											Hay un par de cosas sucediendo ahora mismo
											que me gustaría traer a su atención.
											Hay mucha discución ahora
											sobre una agencia de protección financiera al consumidor,
											y cómo hacer obligatoria la simplicidad.
											Nosotros vemos toda esta complejidad.
											Nos incumbe a nosotros.
											y a esta organicazión, creo yo,
											hacer de la claridad, la transparencia,
											y la empatía, una prioridad nacional.
											De ninguna manera deberíamos permitir que el gobierno
											se comunique de la manera en que se comunica.
											No hay razón por la cual debieramos hacer negocios
											con compañías que tienen acuerdos
											con provisiones encubiertas que son incomprensibles.
									","
											Sizlerin dikkatine sunmak istediğim
											şimdilerde gerçekleşmekte olan bir kaç şey var .
											Şu anda tüketiciyi finansal açıdan koruma ajansı
											hakkında ve sadeliğin nasıl uygulanması
											gerektiği konusunda bir çok tartışma var.
											Biz bunların hepsini karmaşıklık olarak görüyoruz.
											Netlik, şeffaflık ve empatiyi
											ulusal bir öncelik haline getirmek
											bence, bizim ve bu
											organizasyonun görevidir.
											Hükümetlere şu andaki gibi iletişim
											kurmalarına izin vermemize imkan yok.
											Anlaşılamayan ve gizli hükümleri olan
											anlaşmalar yapan şirketlerle
											iş yapmamıza imkan yok.
									","
											Il y a quelques choses qui se passent actuellement
											que je voudrais porter à votre attention.
											On parle beaucoup en ce moment
											de l'agence de protection financière des consommateurs,
											de comment on peut imposer la simplicité.
											On voit toute cette complexité.
											Il nous appartient,
											comme à cette organisation, je le crois [profondément],
											de faire de la clarification, de la transparence
											et de l'empathie une cause nationale.
											Nous ne devrions absolument pas permettre au gouvernement
											de communiquer de la manière dont il communique.
											Nous ne devrions absolument pas faire d'affaires
											avec des entreprises dont les contrats
											comportent des clauses dissimulées, et sont inintelligibles.
									","
											Zur Zeit sind eine Reihe von Dingen im Gange,
											auf die ich Sie aufmerksam machen will.
											Es wird im Augenblick viel über
											eine Kundenfinanzschutz-Agentur diskutiert
											und darüber, wie man für Vereinfachungen sorgt.
											Wir alle sehen ja diese Kompliziertheit.
											Da ist es, glaube ich, unsere Aufgabe und
											und die dieser Organisation,
											Klarheit, Transparenz und Einfühlungsvermögen
											zu einem vordringlichen nationalen Anliegen zu machen.
											Auf keinen Fall sollten wir der öffentlichen Hand erlauben
											so zu kommunizieren, wie sie kommunizieren.
											Auf keinen Fall sollten wir mit Unternehmen
											Geschäfte machen, die Verträge mit versteckten Provisionen
											anbieten und die unverständlich sind.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											Então, como é que vamos mudar o mundo?
											Fazendo da clareza, transparência
e simplicidade uma prioridade nacional.
											Muito obrigado.
									","
											So, how are we going to change the world?
											Make clarity, transparency and simplicity a national priority.
											I thank you.
									","
											Así que, ¿Cómo vamos a cambiar el mundo?
											Hagan de la claridad, la transparencia y la simplicidad una prioridad nacional.
											Les agradezco.
									","
											Öyleyse, dünyayı nasıl değiştireceğiz?
											Netlik, şeffaflık ve sadelik ulusal önceliğimiz.
											Teşekkür Ederim.
									","
											Alors, comment allons-nous changer le monde ?
											Faisons de la clarification, de la transparence et de la simplicité une priorité nationale.
											Merci.
									","
											Wie also wollen wir die Welt verändern?
											Indem wir Klarheit, Transparenz und Einfachheit zur nationalen Aufgabe erklären.
											Vielen Dank.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											(Aplausos)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
