en,fr,tr,title,speaker,duration,tags
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											And I was sure that if I was going
to do everything,
											that it probably meant I had
to move pretty quickly,
											because there was a lot
of stuff I needed to do.
											So my life was constantly
in a state of rushing.
											I was always scared
that I was falling behind.
											And since I grew up
in New York City, as far as I could tell,
											rushing was pretty normal.
											But, as I grew up, I had
this sinking realization,
											that I wasn't gonna get to live
any more than one life.
											I only knew what it felt like
to be a teenage girl
											in New York City,
											not a teenage boy in New Zealand,
											not a prom queen in Kansas.
											I only got to see through my lens.
											And it was around this time
that I became obsessed with stories,
											because it was through stories
that I was able to see
											through someone else's lens,
however briefly or imperfectly.
											And I started craving hearing
other people's experiences
											because I was so jealous
that there were entire lives
											that I was never gonna get to live,
											and I wanted to hear
about everything that I was missing.
											And by transitive property,
											I realized that some people
were never gonna get to experience
											what it felt like to be a teenage girl
in New York city.
											Which meant that they weren't gonna know
											what the subway ride
after your first kiss feels like,
											or how quiet it gets when its snows.
											And I wanted them to know,
I wanted to tell them.
									","
											J'étais certaine
que si j'allais tout faire,
											cela signifiait
qu'il me fallait aller vite
											car j'avais beaucoup de choses à faire.
											Je vivais dans un état
de précipitation constante.
											J'avais peur de prendre du retard.
											Puisque j'ai grandi à New York,
de ce que j'en savais,
											la précipitation, c'était normal.
											Mais en grandissant, j'ai réalisé,
avec un serrement au cœur,
											que je n'allais pas pouvoir
vivre plus d'une vie.
											Je savais uniquement ce que c'était
d'être une adolescente
											à New York,
											pas un adolescent en Nouvelle-Zélande,
											pas une reine de promo au Kansas.
											Je ne pouvais voir qu'avec mes yeux.
											C'est à cette période que je suis devenue
obsédée par les histoires,
											car c'est à travers les histoires
que j'ai pu voir
											à travers les yeux de quelqu'un d'autre,
aussi bref et imparfait que ce soit.
											Je suis devenue avide d'entendre
les expériences des autres
											car j'étais si jalouse de savoir
qu'il y avait des vies entières
											que je ne vivrais jamais
											et je voulais entendre parler
de tout ce que je loupais.
											Par transitivité,
											j'ai réalisé que certains
ne pourraient jamais ressentir
											ce que c'était d'être
une adolescente à New York.
											Ils ne sauraient pas
											ce que c'est de prendre le métro
après son premier baiser
											ou à quel point c'est calme
lorsqu'il neige.
											Je voulais qu'ils sachent,
je voulais leur dire.
									","
											Ve eminim ki 
eğer her şeyi yapacak olsaydım,
											sanırım bunun anlamı çok hızlı
hareket etmem gerekeceğiydi,
											çünkü yapmam gereken bir çok 
şey vardı.
											Bu nedenle benim hayatım sürekli
bir koşuşturma halindeydi.
											Sürekli geride kalacağımdan
korkuyordum.
											Ve New York şehrinde büyüdüğüm için,
anlatabildiğim kadarıyla,
											koşuşturma oldukça normaldi.
											Fakat, büyürken, artık tek bir hayattan
fazlasını yaşamayacağım
											düşüncesine kapıldım.
											Sadece, New York şehrinde
genç bir kız olmanın
											nasıl hissettirdiğini biliyordum,
											Yeni Zellanda'da genç bir erkek
olmanın değil
											veya Kansas'ta bir kraliçe olmanın.
											Sadece kendi lenslerimden görebilirdim.
											Ve hikayelere olan takıntım 
yaklaşık bu zamanlarda başladı,
											çünkü kısa ve mükemmel olmasa da,
hikayeler sayesinde
											bir başkasının gözleriyle 
görebiliyordum.
											Ve diğer insanların tecrübelerini
dinlemeye çabalamaya başladım
											çünkü alsa yaşayamayacağım hayatlar
olduğundan 

											çok kıskançtım,
											ve kaçırdığım her şey ile ilgili
şeyleri duymak istiyordum.
											Ve geçici mülkiyetle,
											bazı insanlar, New York şehrinde
genç bir kız olmanın nasıl hissettirdiğini
											asla tecrübe edemezlerdi.
											Bunun anlamı;
ilk öpücüğünüzden sonra
											metro ile giderken nasıl hissettiğinizi
											veya kar yağarken ne kadar sessiz
olduğunu bilemeyeceklerdi.
											Ama onlara anlatmak istediklerimi
bilmelerini istedim.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											And this became the focus of my obsession.
											I busied myself telling stories
and sharing stories and collecting them.
											And it's not until recently
											that I realized that
I can't always rush poetry.
											In April for National Poetry Month,
there's this challenge
											that many poets in the poetry
community participate in,
											and its called the 30/30 Challenge.
											The idea is you write a new poem
											every single day
for the entire month of April.
											And last year, I tried it
for the first time
											and was thrilled by the efficiency
at which I was able to produce poetry.
											But at the end of the month, I looked
back at these 30 poems I had written
											and discovered that they were
all trying to tell the same story,
											it had just taken me 30 tries to figure
out the way that it wanted to be told.
											And I realized that this is probably true
of other stories on an even larger scale.
											I have stories that I have
tried to tell for years,
											rewriting and rewriting and constantly
searching for the right words.
									","
											C'est devenu l'objectif de mon obsession.
											Je m'occupais en racontant, partageant
et collectionnant des histoires.
											Ce n'est que récemment
											que j'ai réalisé que la poésie
ne pouvait pas toujours être précipitée.
											En avril, pour le mois national
de la poésie, il y a un défi
											auquel beaucoup de poètes
de la communauté participent :
											le défi 30/30.
											L'idée est d'écrire un nouveau poème
											chaque jour durant tout le mois d'avril.
											L'année dernière, j'ai essayé
											et mon efficacité à produire
de la poésie m'a enthousiasmée.
											Mais à la fin du mois, j'ai regardé
les 30 poèmes que j'avais écrits
											et j'ai découvert qu'ils essayaient tous
de raconter la même histoire,
											il m'avait juste fallu 30 essais
pour trouver comment la raconter.
											J'ai réalisé que ce devait être vrai
											pour d'autres histoires
à plus grande échelle.
											J'ai passé des années
sur certaines histoires,
											réécrivant et réécrivant et cherchant
constamment les bons mots.
									","
											Ve bu benim takıntımın odak noktası oldu.
											Ben hikaye anlatma, hikayeleri paylaşma 
ve onları toplama ile meşgul oldum.
											Ve son zamanlara kadar
											sürekli şiir ile meşgul olamayacağımı
anlamadım.
											Ulusal şiir ayı nisanda, 
şiir topluluğundaki
											birçok şairin katıldığı 
meydan okuma vardı,
											ve buna 30/30 meydan okuma 
dendi.
											Fikir şuydu; nisan ayı boyunca
											her gün yeni bir şiir yazacaksınız.
											Ve geçen yıl, bunu ilk defa
denedim
											ve şiir yazabilme verimliliğimle
heyecanlandım.
											Fakat ayın sonunda, yazdığım 
bu otuz şiire baktım ve
											bunların hepsinin aynı hikayeyi 
anlatmaya çalıştığını fark ettim.
											Bu, söylenmek isteneni ortaya koymak için
30 denememden ibaretti.
											Ve anladım ki bu muhtemelen, daha 
geniş ölçekteki diğer hikayelerin de gerçekliği.
											Yıllardan beri anlatmaya çalıştığım
hikayelerim var,
											yeniden yeniden yazdığım ve 
ve sürekli doğru kelimeleri aradığım.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											There's a French poet and essayist
by the name of Paul Valéry
											who said a poem is never
finished, it is only abandoned.
											And this terrifies me
											because it implies that I could keep
re-editing and rewriting forever
											and its up to me to decide
when a poem is finished
											and when I can walk away from it.
											And this goes directly against
my very obsessive nature
											to try to find the right answer
and the perfect words and the right form.
											And I use poetry in my life,
											as a way to help me navigate
and work through things.
											But just because I end the poem,
doesn't mean that I've solved
											what it was I was puzzling through.
											I like to revisit old poetry
											because it shows me exactly
where I was at that moment
											and what it was I was trying to navigate
											and the words that I chose to help me.
									","
											Un poète et essayiste français
appelé Paul Valéry
											a dit qu'un poème n'est jamais fini,
il est seulement abandonné.
											Cela me terrifie
											car cela implique que je pourrais
continuer à éditer et réécrire à l'infini
											et que c'est à moi de décider
quand un poème est fini
											et quand je peux m'en éloigner.
											Ça va directement à l'encontre
de ma nature obsessionnelle
											où j'essaye de trouver la bonne réponse,
les mots parfaits et la bonne forme.
											J'utilise la poésie dans ma vie
											comme un moyen de traverser
et régler certaines choses.
											Le fait que je finisse le poème
ne signifie pas que j'ai résolu
											le puzzle auquel je m’attelais.
											J'aime revisiter de vieux poèmes
											car cela me montre exactement
où j'en étais à ce moment-là,
											ce que j'essayais de traverser
											et les mots que j'ai choisis
pour m'y aider.
									","
											Paul Valéry adında Fransız şair ve 
makale yazarı var,
											""Şiir hiçbir zaman bitmez,
ancak vazgeçilir"" der.
											Ve bu beni korkutmuştur
											çünkü bu, yeniden düzenleme ve 
yeniden yazmamın sonsuza dek sürebileceği
											anlamına gelir ve şiirin ne zaman biteceği
											ve ondan ne zaman uzaklaşacağım
bana kalmıştır.
											Ve bu da, doğrudan, benim,
doğru cevabı, mükemmel kelimeyi
											ve doğru formu bulma
takıntıma ulaşır.
											Hayatımda şiiri, yön bulmama
ve işleri halletmeme
											yardım etmenin bir yolu olarak kullanıyorum.
											Fakat sadece şiiri bitirmiş olmam
kafamı karıştıran şeyleri
											çözdüğüm anlamına gelmez.
											Eski şiirlere tekrar bakmaktan hoşlanıyorum,
											çünkü bu bana tam olarak 
o anda nerede olduğumu
											ve bulmaya çalıştığım şeyi
											ve bana yardım etmesi için seçtiğim kelimeleri
gösteriyor.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											Now, I have a story
											that I've been stumbling
over for years and years
											and I'm not sure if I've found
the perfect form,
											or whether this is just one attempt
											and I will try to rewrite it later
in search of a better way to tell it.
											But I do know that later, when I look back
											I will be able to know that
this is where I was at this moment
											and this is what I was trying to navigate,
											with these words, here,
in this room, with you.
									","
											J'ai une histoire
											sur laquelle je trébuche
depuis des années et des années
											et je ne suis pas sûre
d'avoir trouvé la forme parfaite
											ou bien si ce n'est qu'un essai
											et que je la réécrirai plus tard
à la recherche d'une meilleure narration.
											Mais je sais que plus tard,
quand j'y reviendrai,
											je serai capable de dire
où j'en étais à ce moment-là
											et ce que j'essayais de naviguer,
											avec ces mots, ici,
dans cette pièce, avec vous.
									","
											Şimdi, yıllar yıllar boyunca 
sürüncemede bıraktığım
											bir hikayem var,
											ve mükemmel formu buldum mu?...
											yoksa hala sadece bir taslak mı, emin değilim.
											ve onu anlatmanın daha iyi bir yolunu ararken,
daha sonra yeniden yazmaya çalışacağım.
											Fakat daha sonra geriye baktığımda 
şunu bileceğim ki:
											Bu kelimelerle, burada, bu salonda, sizinle

											şu anda bulunduğum yer...
											işte aradığım şey de tam olarak buydu.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											So —
											Smile.
									","
											Alors —
											Souris.
									","
											Bu nedenle—
											Gülümse.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											It didn't always work this way.
											There's a time you had
to get your hands dirty.
											When you were in the dark,
for most of it, fumbling was a given.
											If you needed more
contrast, more saturation,
											darker darks and brighter brights,
											they called it extended development.
											It meant you spent longer inhaling
chemicals, longer up to your wrist.
											It wasn't always easy.
											Grandpa Stewart was a Navy photographer.
											Young, red-faced
with his sleeves rolled up,
											fists of fingers like fat rolls of coins,
											he looked like Popeye
the sailor man come to life.
											Crooked smile, tuft of chest hair,
											he showed up to World War II,
with a smirk and a hobby.
											When they asked him if he knew
much about photography,
											he lied, learned to read
Europe like a map,
											upside down, from the height
of a fighter plane,
											camera snapping, eyelids flapping
											the darkest darks and brightest brights.
											He learned war like he could
read his way home.
									","
											Cela n'a pas toujours été ainsi.
											A une époque, il te fallait
te salir les mains.
											Quand tu étais dans le noir,
tu tâtonnais presque toujours.
											Si tu avais besoin de plus
de contraste, de saturation,
											de noirs plus sombres,
de blanc plus éclatants,
											on appelait cela
du développement prolongé.
											Tu inhalais plus de produits chimiques,
les mains trempant jusqu'aux poignets.
											Pas toujours facile.
											Papi Stewart était
photographe pour la Navy.
											Jeune, le visage rougi
et les manches retroussées,
											des points plein de doigts
tels des rouleaux de pièces,
											il ressemblait à Popeye,
le marin, qui aurait pris vie.
											Sourire en coin,
touffe de poils sur la poitrine,
											il s'est pointé à la seconde guerre
avec un rictus et un passe-temps.
											Quand on lui a demandé
ce qu'il savait de la photographie,
											il a menti, a appris à lire
l'Europe telle une carte,
											sens dessus dessous, à l'altitude
d'un avion de combat,
											déclenchant l'appareil photo,
clignant des yeux;
											les noirs sombres, les blancs éclatants.
											Il a appris la guerre comme il savait
lire pour rentrer chez lui.
									","
											Her zaman bu şekilde yürümez.
											Ellerinizi kirletmek zorunda kaldığınız 
bir zaman var.
											Siz karanlıkta iken,
birçoğu için beceriksizlik Allah vergisiydi.
											Daha fazla karşıtlığa, daha fazla doyurmaya,
											siyahın daha siyahına, parlağın daha parlağına
ihtiyaç olsaydı,
											Buna genişletilmiş gelişme denirdi.
											Bu, içinize daha fazla kimyasal 
çekmenize, daha fazla bileğinize kalmış.
											Her zaman bu kadar kolay değildi.
											Büyükbabam Stewart deniz kuvvetlerinde 
fotoğrafçıydı.
											Genç, kırmızı yüzlü, kolları kıvrılmış
											yumruğu sıkılı, kalın madeni para rulosu gibi,
											Denizci Temel Reis canlanmış
gibi görünüyor.
											Çarpık gülümseme, bir tutam göğüs kılı,
											Sırıtması ve hobisiyle 2. Dünya Savaşı'nda
ortaya çıktı.
											Fotoğraf hakkında çok şey biliyor musun?
diye sorduklarında,
											Yalan söyledi, Avrupayı harita gibi
okumayı öğrendi,
											yukarıdan aşağıya,
jetlerin yüksekliğinden
											kamera yakalaması, 
göz kapaklarının kırpışması,
											en karanlık karanlık,
en aydınlık aydınlık.
											Evinin yolunu öğrendiği gibi
savaşı öğrendi.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											When other men returned,
they would put their weapons out to rest,
											but he brought the lenses
and the cameras home with him.
											Opened a shop, turned it
into a family affair.
											My father was born into this
world of black and white.
											His basketball hands learned
the tiny clicks and slides
											of lens into frame, film into camera,
											chemical into plastic bin.
											His father knew the equipment
but not the art.
											He knew the darks but not the brights.
											My father learned the magic,
spent his time following light.
											Once he traveled across the country
to follow a forest fire,
											hunted it with his camera for a week.
											""Follow the light,"" he said.
											""Follow the light.""
									","
											A leur retour, les autres hommes
déposaient leurs armes,
											il a ramené objectifs
et appareils photo à la maison.
											Il a ouvert un magasin,
l'a transformé en affaire familiale.
											Mon père est né dans ce monde
de noir et blanc.
											Ses mains de basketteur ont appris
											les clics et glissements
des objectifs dans le cadre,
											de la pellicule dans l'appareil,
des produits chimiques dans la poubelle.
											Son père connaissait
l'équipement mais pas l'art,
											les noirs mais pas les blancs.
											Mon père a appris la magie,
a passé son temps à suivre la lumière.
											Un jour, il a traversé le pays
pour suivre un feu de forêt,
											l'a chassé avec son appareil
durant une semaine.
											« Suis la lumière, » disait-il,
											« Suis la lumière. »
									","
											Diğer adamlar döndüğünde,
dinlenmek için silahlarını dışarıya bıraktılar,
											fakat o lenslerini ve kamerasını 
kendisiyle birlikte evine getirdi.
											Bir dükkan açtı, 
bunu aile işine dönüştürdü.
											Benim babam bu siyah-beyazın dünyasında
doğdu.
											Onun basketbol elleri 
küçük klik ve çerçeve içindeki
											lensin slaytlarını, kamera içindeki filmi,
											plastik kutu içindeki kimyasalı
öğrendi.
											Onun babası aletleri biliyordu 
fakat sanatı değil.
											O karanlığı biliyordu fakat 
aydınlığı değil.
											Benim babam sihri öğrendi,
zamanını ışığı takip ederek geçirdi.
											Bir defa bir orman yangınını takip etmek için
ülke genelinde yolculuğa çıktı,
											bir hafta boyunca kamerası ile 
peşinden koştu.
											""Işığı takip et"" derdi.
											""Işığı takip et.""
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
","
","
",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
"
											There are parts of me
I only recognize from photographs.
											The loft on Wooster Street
with the creaky hallways,
											the twelve-foot ceilings,
white walls and cold floors.
											This was my mother's home,
before she was mother.
											Before she was wife, she was artist.
											And the only two rooms in the house,
											with walls that reached
all the way up to the ceiling,
											and doors that opened and closed,
											were the bathroom and the darkroom.
											The darkroom she built herself,
											with custom-made stainless steel sinks,
an 8x10 bed enlarger
											that moved up and down
by a giant hand crank,
											a bank of color-balanced lights,
											a white glass wall for viewing prints,
											a drying rack that moved
in and out from the wall.
											My mother built herself a darkroom.
											Made it her home.
											Fell in love with a man
with basketball hands,
											with the way he looked at light.
									","
											Il y a des parties de moi-même
que je ne reconnais que dans les photos.
											Le loft sur Wooster Street
avec les couloirs grinçants,
											les plafonds de 3 mètres,
les murs blancs, les sols froids.
											C'était la maison de ma mère
avant qu'elle ne soit ma mère.
											Avant, elle était épouse,
elle était artiste.
											Les deux seules pièces de la maison,
											avec des murs qui allaient
jusqu'au plafond,
											des porte s'ouvrant, se fermant,
											étaient la salle de bains
et la chambre noire.
											Elle a construit
la chambre noire elle-même
											avec des éviers en inox faits sur mesure,
un agrandisseur 8x10
											qui montait et descendait
grâce à une manivelle,
											une banque de lumières colorées,
											un mur de verre blanc
pour voir les impressions,
											un support de séchage sortant du mur.
											Ma mère s'est construit une chambre noire.
											En a fait sa maison.
											Est tombée amoureuse d'un homme
aux mains de basketteur,
											de sa façon de regarder la lumière.
									","
											Sadece fotoğraflardan bildiğim 
bana ait olan şeyler var.
											Wooster Caddesindeki gıcırtılı koridorlarıyla
çatı katı,

											Altı metrelik tavanlar, 
beyaz duvarlar ve soğuk zeminler.
											Burası, annemin anne olmadan
önceki evi.
											Eş olmadan önce 
annem bir sanatçıydı.
											Ve, her tarafta tavana uzanan
duvarlar
											ve açılıp kapanan kapılar 
ile birlikte
											evdeki iki oda,
											banyo ve karanlık oda idi.
											Kendi yaptığı karanlık oda,
											özel yapım paslanmaz çelik lavabosu
											el krikosuyla açılıp-kapanan 8x10 luk yatak,
											rengi dengelenmiş ışıklar bankosu,
											baskıları izlemek için beyaz cam duvar,
											duvardan içeri ve dışarı hareket edebilen
kurutma askısıyla birlikte.
											Annem kendine bir karanlık oda yaptı.
											Onu da kendine ev yaptı.
											Basketbol elleri olan bir adama aşık oldu,
											ışığa baktığı şekilde.
									",How many lives can you live?,Sarah Kay,12:15,"TEDx,entertainment,poetry,spoken word,performance,performance art,storytelling"
