en,es,fr,title,speaker,duration,tags
"
											So, when I said I read a study,
											I was reading fractions of the study
											that were put together
by four different writers
											that were not the author,
											before it got to me.
											That doesn't seem right.
											But accessing original
research is difficult,
											because academics aren't regularly
engaging with popular media.
											And you might be asking yourself,
											why aren't academics engaging
with popular media?
											It seems like they'd be
a more legitimate source of information
											than the media pundits.
											Right?
									","
											De manera que cuando dije
que había leído el estudio,
											leí en realidad fragmentos del estudio
											compilados por cuatro personas distintas
											que no eran los autores
											antes de que ese estudio
llegara a mis manos.
											Algo no está bien.
											Pero no es fácil acceder
a la investigación original,
											porque los académicos no suelen
participar en los medios masivos.
											Y uno podría preguntarse,
											¿por qué es que los académicos
no participan en los medios masivos?
											Serían una fuente 
de información más legítima
											que los comunicadores de medios.
											¿Verdad?
									","
											Alors, quand je disais
que je lisais une étude,
											je lisais des bribes de l'étude,
											réunis par quatre différents rédacteurs
											qui n'en étaient pas les auteurs,
											avant que ça n'arrive à moi.
											Ça ne va pas.
											Mais la recherche initiale
est difficilement accessible
											parce que les universitaires sont souvent
absents des médias de masse.
											Vous pourriez vous demander
											pourquoi ils sont absents
des médias de masse ?
											Ils semblent pourtant être une source 
d'informations plus légitime
											que les commentateurs médiatiques.
											N'est-ce pas ?
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											In a country with over
4,100 colleges and universities,
											it feels like this should be the norm.
											But it's not.
											So, how did we get here?
									","
											En un país con más de 4100 universidades,
esto debería ser lo habitual.
											Pero no lo es.
											¿Cómo hemos llegado a este punto entonces?
									","
											Dans un pays qui a plus
de 4 100 universités,
											on voudrait que ce soit la règle.
											Mais ça ne l'est pas.
											Comment en est-on arrivé là ?
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											To understand why scholars
aren't engaging with popular media,
											you first have to understand
how universities work.
											Now, in the last six years,
											I've taught at seven
different colleges and universities
											in four different states.
											I'm a bit of an adjunct extraordinaire.
									","
											Para entender por qué los académicos
no participan en los medios masivos,
											hay que comprender primero 
cómo funcionan las universidades.
											En los últimos seis años, di clases
en siete universidades distintas,
											en cuatro estados distintos.
											Soy una especie de adjunta singular.
									","
											Pour comprendre pourquoi
les universitaires
											sont absents des médias,
											il faut d'abord comprendre
le fonctionnement des universités.
											Ces six dernières années,
											j'ai enseigné
dans sept universités différentes
											dans quatre États.
											Je suis une sorte de remplaçante idéale.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											And at the same time, I'm pursuing my PhD.
											In all of these different institutions,
											the research and publication process
works the same way.
											First, scholars produce
research in their fields.
											To fund their research,
they apply for public and private grants
											and after the research is finished,
											they write a paper about their findings.
											Then they submit that paper
to relevant academic journals.
											Then it goes through a process
called peer review,
											which essentially means that other experts
											are checking it
for accuracy and credibility.
											And then, once it's published,
											for-profit companies
resell that information
											back to universities and public libraries
											through journal
and database subscriptions.
											So, that's the system.
											Research, write, peer-review,
publish, repeat.
											My friends and I call it
feeding the monster.
									","
											Y también estoy cursando mi doctorado.
											En todas estas instituciones diferentes,
											el proceso de investigación y publicación
funciona de la misma manera.
											Primero, los académicos hacen
una investigación en su ámbito.
											Para financiarla, solicitan
subvenciones públicas y privadas.
											Una vez terminada la investigación,
											escriben un trabajo
sobre los hallazgos obtenidos.
											Luego presentan ese trabajo 
en revistas académicas reconocidas.
											Ese trabajo pasa luego
por un proceso de revisión,
											que básicamente es que otros expertos
											verifiquen la precisión
y credibilidad del estudio.
											Y finalmente, una vez 
que el trabajo es publicado,
											empresas con fines de lucro
revenden la información
											a las universidad y bibliotecas públicas
											en forma de revistas
y suscripciones a la base de datos.
											Pues bien, así es el sistema.
											Investigar, escribir, someter a revisión,
publicar, y así se repite el proceso.
											Con mis amigos, le llamamos
""alimentar al monstruo"".
									","
											Et en même temps, je prépare mon doctorat.
											Dans toutes ces différentes institutions,
											le processus de recherche
et de publication est identique.
											D'abord, les universitaires font
des recherches dans leur domaine.
											Pour se financer, ils sollicitent
des subventions publiques et privées
											et, une fois la recherche terminée,
											ils rédigent un article
sur leurs découvertes.
											Puis, ils envoient leur article aux revues
universitaires de leur domaine.
											L'article passe ce qu'on appelle
l'évaluation par les pairs,
											c'est-à-dire que d'autres experts
											contrôlent son exactitude
et sa crédibilité.
											Ensuite, une fois qu'il a été publié,
											des entreprises privées
revendent ces informations
											aux universités
et aux bibliothèques publiques
											par le biais d'abonnements à des revues
ou des bases de données.
											Le système est ainsi fait.
											Recherche, rédaction, évaluation
par les pairs, publication,
											encore et encore.
											Mes amis et moi appelons ça
nourrir le monstre.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											And you can see how this
might create some problems.
											The first problem is that most
academic research is publicly funded
											but privately distributed.
											Every year, the federal government
spends 60 billion dollars on research.
											According to the National
Science Foundation,
											29 percent of that
goes to public research universities.
											So, if you're quick at math,
that's 17.4 billion dollars.
											Tax dollars.
											And just five corporations are responsible
											for distributing most
publicly funded research.
											In 2014, just one of those companies
made 1.5 billion dollars in profit.
											It's a big business.
											And I bet you can see the irony here.
									","
											Y esto puede traer problemas.
											El primero es que gran parte
de las investigaciones académicas
											es financiada con fondos públicos,
											pero se distribuye de manera privada.
											Todos los años, el gobierno federal gasta
USD 60 mil millones en investigación.
											Según la Fundación Nacional de Ciencia,
el 29 % de ese dinero
											se destina a la investigación
en universidades públicas.
											Haciendo un rápido cálculo matemático, 
son USD 17 400 millones.
											Dólares de los contribuyentes.
											Y hay solo cinco compañías
que se encargan de distribuir
											la mayoría de las investigaciones
financiadas con fondos públicos.
											En 2014, una sola de esas empresas
tuvo una ganancia de USD 1500 millones.
											Es un gran negocio.
											Y observen la ironía que hay aquí.
									","
											Et on voit bien
que ça peut créer des problèmes.
											D'abord, la majorité de la recherche
universitaire est financée publiquement
											mais diffusée par le privé.
											Le gouvernement fédéral dépense
chaque année 60 milliards de dollars
											pour la recherche.
											D'après la Fondation Nationale
pour la Science,
											29% vont à la recherche
dans les universités publiques.
											Si on fait le calcul,
ça fait 17,4 milliards de dollars.
											D'impôts.
											Seulement cinq entreprises sont en charge
											de répartir la majorité de la recherche
financée par l’État.
											En 2014, une de ces sociétés a réalisé
un profit de 1,5 milliard de dollars.
											C'est un gros marché.
											Je parie que vous voyez
l'ironie de la situation.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											If the public is funding
academics' research,
											but then we have to pay again
to access the results,
											it's like we're paying for it twice.
											And the other major problem
											is that most academics
don't have a whole lot of incentive
											to publish outside of these prestigious
subscription-based journals.
											Universities build their tenure
and promotion systems
											around the number of times
scholars publish.
											So, books and journal articles are kind of
like a form of currency for scholars.
											Publishing articles helps you get tenure
and more research grants down the road.
											But academics are not rewarded
for publishing with popular media.
									","
											Si es la gente quien financia
las investigaciones científicas,
											pero luego tiene que volver a pagar
para acceder a los resultados,
											es como pagar dos veces.
											Y otro gran problema
											es que muchos académicos
no tienen el incentivo de publicar
											por fuera de estas prestigiosas revistas
a las que se accede por suscripción.
											Las universidades definen
su sistema de designaciones y ascensos
											en función de la cantidad de publicaciones
de sus académicos.
											Por eso, los libros
y los artículos publicados
											son como una moneda de cambio para ellos.
											La publicación de artículos les permite
acceder a un cargo permanente
											y obtener nuevos fondos
para investigaciones.
											Pero los académicos no son reconocidos
si publican en los medios masivos.
									","
											Si l’État finance
la recherche universitaire,
											mais qu'on doit payer à nouveau
pour accéder aux résultats,
											c'est comme la payer deux fois.
											L'autre grand problème,
											c'est que la majorité des chercheurs
ont peu d'avantages
											à publier en dehors de ces revues
prestigieuses à abonnement.
											Les universités basent leurs systèmes
de titularisation et de promotion
											sur le nombre de publications
des chercheurs.
											Ainsi, les livres et les articles sont
comme une monnaie pour les universitaires.
											Publier des articles permet d'obtenir
une titularisation, puis des subventions.
											En revanche, les universitaires
n'ont pas d'avantages à publier
											dans les médias de masse.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											So, this is the status quo.
											The current academic ecosystem.
											But I don't think it has to be this way.
											We can make some simple changes
to flip the script.
									","
											De manera que este es el 'statu quo',
											el ecosistema académico actual.
											Pero no debería funcionar así.
											Se pueden hacer cambios sencillos
para revertir la situación.
									","
											Voici le statu quo
de l'écosystème universitaire actuel.
											Mais selon moi, ce n'est pas une fatalité.
											On peut faire des changements simples
pour changer les choses.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											So, first, let's start
by discussing access.
											Universities can begin
to challenge the status quo
											by rewarding scholars for publishing
											not just in these
subscription-based journals
											but in open-access journals
as well as on popular media.
											Now, the open-access movement
is starting to make some progress
											in many disciplines,
											and fortunately, some other
big players have started to notice.
											Google Scholar has made
open-access research
											searchable and easier to find.
											Congress, last year, introduced a bill
											that suggests that academic
research projects
											with over 100 million or more in funding
											should develop an open-access policy.
											And this year, NASA opened up
its entire research library to the public.
											So, you can see this idea
is beginning to catch on.
											But access isn't just about being able
											to get your hands
on a document or a study.
											It's also about making sure
											that that document or study
is easily understood.
									","
											Primero, veamos el tema del acceso.
											Las universidades pueden empezar
a desafiar el 'statu quo'
											reconociendo a los académicos
por publicar no solo en las revistas
											a las que se accede por suscripción,
											sino en publicaciones de acceso abierto,
así como en medios masivos.
											Ahora bien, el movimiento
de acceso abierto
											está empezando a avanzar
en muchas disciplinas,
											y por suerte hay otros grandes jugadores
que están empezado a tomar debida nota.
											""Google Académico"" ha logrado
que las investigaciones de acceso abierto
											estén más disponibles
y sean más fáciles de encontrar.
											El año pasado, el Congreso
presentó una propuesta
											para que los proyectos
de investigación académica
											con un financiamiento 
de 100 millones o más
											implementen políticas de acceso abierto.
											Este año, la NASA abrió
su biblioteca completa al público.
											Como vemos, este concepto
está empezando a popularizarse.
											Pero el acceso no es solo
la posibilidad de echar mano
											a un documento o a un estudio,
											sino también la seguridad
de que ese documento o estudio
											sea fácilmente comprendido.
									","
											Premièrement, il faut parler
de l'accès aux savoirs.
											Les universités peuvent commencer
à remettre en cause ce statu quo
											en récompensant
les chercheurs qui publient
											non seulement dans les revues
à abonnement
											mais aussi dans celles en libre accès
et dans les médias de masse.
											Le mouvement pour la gratuité
commence à progresser
											dans de nombreux domaines
											et, heureusement, d'autres acteurs
importants l'ont remarqué.
											Google Scholar a fait en sorte
que la recherche en libre accès
											soit accessible et facile à trouver.
											L'année dernière, le Congrès
a présenté un projet de loi
											pour que les projets 
de recherche universitaire
											qui reçoivent plus de 100 millions
de dollars de financement
											développent une politique de gratuité.
											Cette année, la NASA a ouvert toute
sa bibliothèque de recherche au public.
											Vous voyez, cette idée est en train 
de devenir populaire.
											Mais l'accès,
ce n'est pas que la possibilité
											de mettre la main
sur un document ou une étude.
											C'est aussi s'assurer
											que ce document ou cette étude 
soient facilement compris.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											So, let's talk about translation.
											I don't envision this translation to look
like the six degrees of separation
											that I illustrated earlier.
											Instead, what if scholars were able
to take the research that they're doing
											and translate it on popular media
											and be able to engage with the public?
											If scholars did this,
											the degrees of separation
between the public and research
											would shrink by a lot.
											So, you see, I'm not suggesting
a dumbing-down of the research.
											I'm just suggesting that we give
the public access to that research
											and that we shift the venue
and focus on using plain language
											so that the public
who's paying for the research
											can also consume it.
									","
											Veamos el tema de la traducción.
											No creo que la traducción
sea como los seis grados de separación
											que mencioné antes.
											Más bien plantearía: ¿y si los académicos
tradujeran sus investigaciones
											y las publicaran en medios masivos
para poder interactuar con el público?
											Si los académicos lo hicieran,
											los grados de separación
entre el público y la investigación
											se verían notablemente reducidos.
											No estoy sugiriendo despojar
a las investigaciones
											de su naturaleza académica.
											Sugiero simplemente que el acceso
a esas investigaciones sea público,
											que desplacemos el foco
y usemos un lenguaje llano
											para que el público
que paga la investigación
											también pueda consumirla.
									","
											Donc, parlons de traduction.
											Je n'imagine pas que
cette traduction ressemble
											à la théorie des six degrés de séparation
											que j'ai évoquée plus tôt.
											Et si, au lieu de ça, les universitaires
pouvaient s'emparer de leurs recherches,
											les traduire dans les médias de masse
											et ainsi être en mesure
de sensibiliser le public ?
											Si les universitaires le faisaient,
											le degré de séparation entre
le grand public et la recherche
											se réduirait beaucoup.
											Vous voyez, je ne propose pas
un nivellement de la recherche par le bas.
											Je propose simplement que tout le monde
puisse accéder à la recherche,
											qu'on la déplace et qu'on se concentre
sur l'emploi d'un langage simple
											afin que le grand public
qui finance la recherche
											puisse aussi la consommer.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											And there are some other benefits
to this approach.
											By showing the public
how their tax dollars
											are being used to fund research,
											they can begin to redefine
universities' identities
											so that universities' identities
are not just based on a football team
											or the degrees they grant
											but on the research
that's being produced there.
											And when there's a healthy relationship
between the public and scholars,
											it encourages public
participation in research.
											Can you imagine what that might look like?
									","
											Y este enfoque tiene
otras ventajas también.
											Si a la gente se le informa cómo se usa
el dinero de sus impuestos
											para financiar las investigaciones,
											se puede volver a definir
la identidad de las universidades
											para que esas identidades 
no se construyan solamente
											con base en el equipo de fútbol
o a los títulos de grado que otorgan,
											sino en las investigaciones
que allí se llevan a cabo.
											Y una relación sana
entre el público y los académicos
											fomenta la participación del público 
en la investigación.
											¿Imaginan lo que sería eso?
									","
											Cette approche apporte d'autres bénéfices.
											En montrant aux genscomment leurs impôts
											sont utilisés pour financer la recherche,
											les gens peuvent redéfinir
l'identité de chaque université
											de sorte que leur identité ne soit plus
limitée seulement à une équipe de football
											ou aux diplômes délivrés,
											mais qu'elle englobe
les recherches qu'on y mène.
											Lorsque la relation est saine entre
le grand public et les universitaires,
											ça encourage le grand public
à participer à la recherche.
											Imaginez un peu de quoi ça aurait l'air !
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											What if social scientists
											helped local police redesign
their sensitivity trainings
											and then collaboratively wrote
a manual to model future trainings?
											Or what if our education professors
consulted with our local public schools
											to decide how we're going to intervene
with our at-risk students
											and then wrote about it
in a local newspaper?
											Because a functioning democracy
											requires that the public be
well-educated and well-informed.
											Instead of research happening
behind paywalls and bureaucracy,
											wouldn't it be better
if it was unfolding right in front of us?
									","
											¿Qué pasaría si los sociólogos
											ayudaran a la policía local a rediseñar
sus entrenamientos sensitivos
											y luego escribieran en conjunto un manual
para delinear futuras capacitaciones?
											¿O si los profesores
en Ciencias de la Educación
											consultaran a las 
escuelas públicas locales
											para decidir cómo proceder
con los alumnos en situación de riesgo
											y escribieran sobre el tema
en el periódico local?
											Porque en una democracia verdadera
											la gente debe tener un buen nivel
de educación y de información.
											En lugar de tener investigaciones
											ocultas en sitios de acceso restringido
y sometidas a cuestiones burocráticas,
											¿no sería mejor que se revelaran
en nuestras narices?
									","
											Si les sociologues
											aidaient la police locale à concevoir
de nouvelles formations psychosociales
											et qu'ils écrivaient ensemble un manuel 
pour élaborer les futures formations ?
											Ou si les spécialistes de l'éducation
consultaient les écoles publiques locales
											pour choisir comment intervenir
avec les élèves à risque
											et puis qu'ils en parlaient
dans un journal local ?
											Parce qu'une démocratie qui fonctionne
											a besoin de gens instruits
et bien informés.
											Au lieu que la recherche se fasse derrière
des murs financiers bureaucratiques,
											ne serait-il pas préférable
qu'elle se fasse publiquement ?
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											Now, as a PhD student,
											I realize I'm critiquing
the club I want to join.
									","
											Ahora bien, como doctoranda,
											sé que estoy criticando
el club del que formaré parte,
									","
											En tant qu'étudiante en doctorat,
											je me rends compte que je critique
le club que je veux rejoindre.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											Which is a dangerous thing to do,
											since I'm going to be on the academic
job market in a couple of years.
											But if the status quo in academic research
											is to publish in the echo chambers
of for-profit journals
											that never reach the public,
											you better believe
my answer is going to be ""nope.""
											I believe in inclusive,
democratic research
											that works in the community
and talks with the public.
											I want to work in research
and in an academic culture
											where the public is not only seen
as a valuable audience,
											but a constituent, a participant.
											And in some cases even the expert.
											And this isn't just about
											giving you guys access to information.
											It's about shifting academic culture
from publishing to practice
											and from talking to doing.
									","
											lo cual es bastante peligroso
											considerando que en un par de años
estaré en el mercado laboral.
											Pero si el 'statu quo'
en la investigación académica
											es publicar en las sombras de las revistas
de acceso por suscripción
											que nunca llegan al público,
											créanme que mi respuesta será un ""no"".
											Creo en la investigación
democrática e inclusiva
											que trabaja en la comunidad
e interactúa con el público.
											Quiero que la investigación
y la cultura académica
											sean lugares donde el público
no sea considerado
											solo como una audiencia valiosa,
											sino como parte integrante,
como participante
											y, en algunos casos, incluso como experta.
											Y esto no tiene que ver solamente
											con brindar al público
el acceso a la información.
											Se trata de hacer que la cultura académica
pase de la publicación a la práctica
											y del discurso a la acción.
									","
											C'est dangereux de le faire,
											puisque je serai sur le marché du travail
universitaire dans quelques années.
											Mais, si le statu quo
de la recherche universitaire,
											c'est de ne publier
que dans des revues payantes
											qui n'atteignent jamais le grand public,
											croyez bien que je m'y refuserai.
											Je crois en une recherche
démocratique et inclusive
											qui agit à l'intérieur de la société
et qui parle avec les gens.
											Je veux être une chercheuse
avec une culture universitaire
											où le grand public n'est pas seulement vu
comme un public qui rapporte,
											mais comme un élément constitutif, 
un participant.
											Et dans certains cas, comme l'expert.
											Il ne s'agit pas seulement
											de vous donner accès à l'information.
											C'est aussi faire passer
la culture universitaire
											de la publication à la pratique,
											de la parole à l'action.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											And you should know
that this idea, this hope —
											it doesn't just belong to me.
											I'm standing on the shoulders
of many scholars, teachers,
											librarians and community members
											who also advocate for including
more people in the conversation.
											I hope you join our conversation, too.
									","
											Y debo decir que esta idea, 
esta esperanza,
											no es solo mía.
											Hablo por boca de muchos académicos
profesores, bibliotecarios
											y miembros de la comunidad
											que también quieren incluir
a más personas en la conversación.
											Espero que Uds. también
se unan a nuestra conversación.
									","
											Il faut savoir que cette idée,
cet espoir –
											n'appartient pas qu'à moi.
											Je m'appuie sur tous les universitaires,
les enseignants,
											les bibliothécaires et les membres
de la communauté
											qui défendent une plus large inclusion
du grand public dans les débats.
											J'espère que vous aussi, vous prendrez
part à notre débat.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
											Thank you.
									","
											Gracias.
									","
											Merci.
									",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
"
","
","
",Academic research is publicly funded — why isn't it publicly available?,Erica Stone,9:44,"TEDx,education,communication,United States,open-source"
