en,es,tr,de,title,speaker,duration,tags
"
											How are we going to build all of this?
											Are we going to follow a model
of unsustainable building and construction
											similar to what I witnessed in China?
											Or can we develop a uniquely African model
											of sustainable and equitable development?
											I'm optimistic we can.
											I know Africans who are already doing it.
											Take Nigerian architect
Kunlé Adeyemi for instance,
											and his work in slums
of coastal megacities.
											Places like Makoko in Lagos,
											where hundreds of thousands of people
live in makeshift structures on stilts
											on water,
											without government
infrastructure or services.
											A community at great risk
of rising sea levels and climate change.
											And yet, people who live here
are examples of great ingenuity
											and the will to survive.
											Kunlé and his team have designed
a prototype school
											that is resilient to rising sea levels.
											This is Makoko School.
											It's a floating prototype structure
that can be adapted to clinics,
											to housing, to markets
											and other vital infrastructure
this community needs.
											It's an ingenious solution
											that can ensure this community
lives safely on the waters of Lagos.
									","
											¿Cómo vamos a construir todo esto?
											¿Vamos a seguir un modelo
de construcción insostenible
											similar al que vivió China?
											¿Podemos crear un modelo africano
											de desarrollo sostenible y equitativo?
											Soy optimista de que podemos.
											Conozco africanos
que ya lo están haciendo.
											Por ejemplo, el arquitecto
nigeriano Kunlé Adeyemi,
											con su trabajo en los barrios pobres
de megaciudades costeras.
											Lugares como Makoko en Lagos,
											donde cientos de miles de personas
viven en estructuras provisionales
											sobre el agua,
											sin infraestructura o servicios públicos.
											Una comunidad bajo el riesgo de aumento
del nivel del mar y del cambio climático.
											Aún así, las personas que viven allí
son ejemplo de ingenio
											y del deseo de sobrevivir.
											Kunlé y su equipo han diseñado
un prototipo de escuela
											que se mueve con el nivel del mar.
											Esta es la escuela de Makoko.
											Es el prototipo de una estructura flotante
que puede ser adaptado a clínicas,
											hogares, mercados
											y otras estructuras vitales
que la comunidad necesita.
											Es una solución ingeniosa
											que asegura las vidas de esta comunidad 
sobre las aguas de Lagos.
									","
											Tüm bunları nasıl yapacağız?
											Çin’de şahit olduğuma benzer sürdürülemez
											bina ve inşa modelini mi takip edeceğiz?
											Yoksa eşi benzeri olmayan,
sürdürülebilir ve adil
											Afrika modeli geliştirebilir miyiz?
											Yapabileceğimiz konusunda
iyimserim.
											Bunu yapan Afrikalılar tanıyorum.
											Örneğin Nijeryalı mimar Kunle Adeyemi.
											Onun işi sahil mega kentlerindeki
gecekondular.
											Yüz binlerce insanın hükûmet altyapısı
											ya da hizmetleri olmadan sudaki 
kazıklar üzerinde
											derme çatma yapılarda yaşadığı
											Lagos’taki Makoko gibi yerler…
											Artan deniz seviyesi ve iklim değişiminden
dolayı büyük risk altındalar.
											Hâl böyleyken buradaki insanlar
büyük ustalık ve hayata tutunma iradesinin
											birer örnekleri...
											Kunle ve ekibi
											artan deniz seviyesine dirençli
bir okul prototipi tasarladılar.
											Makoko Okulu
											Yüzer prototip yapı kliniklere,
konuta, pazarlara
											ve halkın ihtiyaç duyduğu 
diğer hayati altyapıya uyarlanabiliyor.
											Halkın Lagos sularında güvenli şekilde
yaşayabilmesini sağlayan ustaca bir çözüm.
									","
											Wie sollen wir das alles bauen?
											Werden wir eine nicht nachhaltige
Bau- und Konstruktionsmethode wählen,
											wie ich es in China erlebte?
											Oder können wir ein einzigartiges,
afrikanisches Modell entwickeln,
											das Nachhaltigkeit
und Gerechtigkeit vereint?
											Ich bin da optimistisch.
											Ich kenne Afrikaner,
die das bereits machen.
											Nehmen wir den nigerianischen
Architekten Kunlé Adeyemi
											und seine Arbeit in den Slums
der Küstenmegastädte.
											In Orten wie Makoko in Lagos,
											wo hunderttausende Menschen
in behelfsmäßigen Holzbauten
											auf dem Wasser leben —
											ohne offizielle Infrastruktur
oder Behördenhilfe.
											Die Bedrohung durch den Anstieg des
Meeresspiegels im Klimawandel ist groß.
											Dennoch sind die Menschen dort
enorm einfallsreich
											und sie wollen überleben.
											Kunlé und sein Team entwarfen
eine Musterschule,
											die gegen den steigenden Meeresspiegel
widerstandsfähig ist.
											Das ist die Schule in Makoko.
											Sie ist ein schwimmendes Musterbauwerk
und kann für Kliniken, Wohnungen,
											Märkte und andere lebenswichtige
Infrastruktur übernommen werden.
											Es ist eine geniale Lösung,
											die das Überleben auf den
Gewässern von Lagos sichert.
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
											This is Francis Kéré.
											He works in the country
where he comes from,
											Burkina Faso.
											Kéré and his team have designed projects
that use traditional building techniques.
											Kéré and his team
working in the communities
											have developed prototype schools
											that the whole community,
											similar to every project
in the villages of this country,
											comes together to build.
											Children bring stones for the foundation,
											women bring water
for the brick manufacturing,
											and everybody works together
to pound the clay floors.
											Working with the community,
											Kéré and his team have created
projects that function better,
											with adequate lighting
and adequate ventilation.
											They're appropriate
for this particular context
											and really, really beautiful as well.
									","
											Él es Francis Kéré.
											Trabaja en su país,
											Burkina Faso.
											Kéré y su equipo han usado técnicas
tradicionales de construcción.
											Trabajando en las comunidades
Kéré y su equipo
											han desarrollado prototipos de escuelas
											que la comunidad entera,
											similar a cada proyecto
en las aldeas de este país,
											viene a construir junta.
											Los niños llevan piedras
para los cimientos,
											las mujeres traen agua
para producir los ladrillos,
											y todos trabajan juntos para
nivelar los pisos de arcilla.
											Trabajando con la comunidad,
											Kéré y su equipo han creado
proyectos que funcionan mejor,
											con suficiente iluminación y ventilación.
											Estos son apropiados para
este contexto en particular
											y realmente son muy bonitos.
									","
											Francis Kere
											Ülkesi olan
Burkina Faso'da çalışıyor.
											Kere ve ekibi geleneksel inşaat
tekniklerini kullanan projeler tasarladı.
											Halkın içinde çalışan
Kere ve ekibi

											köylerdeki projelere benzer olarak
											tüm halkın bir araya gelip inşa ettiği
											prototip okullar geliştirdiler.
											Çocuklar temel için taşlar getiriyor.
											kadınlar tuğla üretimi için su getiriyor,
											herkes kil zeminleri dökmek için
birlikte çalışıyor.
											Halkla çalışan Kere ve ekibi
											yeterli aydınlatma ve havalandırmayla
											daha iyi işleyen projeler oluşturdu.
											Bu özel durum için
											gerçekten de çok güzeller.
									","
											Das ist Francis Kéré.
											Er arbeitet in seinem
Heimatland Burkina Faso.
											Kéré und sein Team haben
traditionelle Baukunst weiterentwickelt.
											Das Team arbeitete in den Gemeinden
											und entwarf Musterschulen,
											die von der ganzen Gemeinde,
											wie jedes andere Projekt in diesem Land,
											gemeinsam gebaut werden.
											Kinder bringen Steine für das Fundament,
											Frauen bringen Wasser
für die Ziegelherstellung
											und alle stampfen zusammen den Lehmboden.
											Zusammen mit den Gemeinden
											haben Kéré und sein Team besser
funktionierende Projekte umgesetzt.
											Sie konnten Beleuchtung
und Belüftung genau konzipieren.
											Sie passen genau für diesen Fall
											und sind gleichzeitig wirklich schön.
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
											For the past seven years,
											I have been working as an architect
at MASS Design Group.
											It's a design firm that began in Rwanda.
											We have worked
in several countries in Africa,
											focusing on this more equitable
and sustainable model
											of architectural practice,
											and Malawi is one of those countries.
											It's a country with beautiful,
remote landscapes
											with high-peak mountains
and fertile valleys.
											But it also has one of the worst
maternal mortality rates in the world.
											A pregnant woman in Malawi
either gives birth at home,
											or she has to walk a really long journey
to the nearest clinic.
											And one out of 36 of these mothers
dies during childbirth.
									","
											Durante los últimos 7 años,
											he trabajado como arquitecto 
en MASS Design Group.
											Una firma de diseño que comenzó en Ruanda.
											Hemos trabajado en varios 
países de África,
											enfocándonos en este modelo
más equitativo y sostenible
											de arquitectura práctica,
											y Malawi es uno de esos países.
											Es un país con paisajes hermosos
y remotos,
											de grandes montañas y valles fértiles.
											Pero también tiene una de las peores
tasas de mortalidad materna en el mundo.
											En Malawi una mujer embarazada
da a luz en su casa,
											o tiene que recorrer un largo camino
hasta la clínica más cercana.
											Una de cada 36 mamás
mueren durante el parto.
									","
											Geçtiğimiz yedi yıl boyunca
											MASS Tasarım Grubu'nda
mimar olarak çalışıyordum.
											Ruanda'da bir tasarım firması.
											Afrika'da çeşitli ülkelerde çalıştık.
											Daha adil ve sürdürülebilir
											mimari uygulama modeline odaklandık.
											Malavi de bu ülkelerden biri.
											Yüksek zirveli dağları, 
bereketli vadileri,
											uzak manzaralarıyla güzel bir ülke.
											Aynı zamanda dünyadaki en kötü 
anne adayı ölüm oranlarından birine sahip.
											Malavi'de hamile bir kadın
ya evde doğum yapıyor
											ya da en yakındaki kliniğe 
uzun bir yolculuk yapması gerekiyor.
											Her 36 anneden biri
doğum sırasında hayatını kaybediyor.
									","
											Während den letzten sieben Jahren
											arbeitete ich als Architekt
bei der MASS Design Group.
											Es ist eine Konstruktionsfirma aus Ruanda.
											Wir haben schon in vielen
Ländern Afrikas gearbeitet
											und uns auf dieses nachhaltigere
und gerechtere Modell konzentriert.
											Malawi ist eines dieser Länder.
											Es ist ein Land mit abgelegenen,
wunderschönen Landschaften,
											hohen Bergen und fruchtbaren Tälern.
											Aber es hat auch eine der schlimmsten
Müttersterblichkeitsraten der Welt.
											Eine schwangere Frau in Malawi
gebärt entweder Zuhause
											oder sie muss sehr weit
zur nächsten Klinik laufen.
											Eine von 36 dieser Mütter
stirbt bei der Geburt.
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
											In Malawi,
											with our team at MASS Design Group,
											we designed the Kasungu
Maternity Waiting Village.
											This is a place women come to
six weeks before their due dates.
											Here they receive prenatal care
											and train in nutrition
and family planning.
											At the same time, they form a community
											with other expectant mothers
and their families.
											The design of the of Kasungu
Maternity Waiting Village
											borrows from the vernacular
typologies of Malawi villages
											and is built using really simple
materials and techniques.
											The earth blocks that we used
were made from the same soil of this site.
											This reduces the carbon footprint
of this building,
											but first and foremost,
											it provides a safe and dignified space
for these expectant mothers.
									","
											En Malawi,
											con el equipo de MASS Design Group,
											diseñamos la aldea Kasungu
para espera de la maternidad.
											Las mujeres vienen a este lugar
6 semanas antes de la fecha esperada.
											Allí reciben cuidado prenatal,
											entrenamiento en nutrición 
y planificación familiar.
											Al mismo tiempo, crean una comunidad
											con otras mujeres embarazadas
y sus familias.
											El diseño de la aldea Kasungu
para espera de la maternidad
											es similar a la forma típica
de las aldeas Malawi
											y está construida con técnicas
y materiales simples.
											Los bloques de tierra empleados
fueron hechos con tierra de este lugar.
											Esto reduce la huella de carbono
de la construcción
											pero, principalmente,
											ofrece un lugar seguro y digno
para las mamás embarazadas.
									","
											Malavi'de
											MASS Tasarım Grubu’ndaki ekibimizle
											Kasungu Annelik Bekleme Köyü'nü
kurduk.
											Burası kadınların doğum 
tarihlerinden 6 hafta önce geldikleri yer.
											Burada beslenme ve aile planlamasında
											doğum öncesi
bakım ve eğitim alıyorlar.
											Aynı zamanda diğer anne adayları
											ve onların aileleriyle
topluluk oluşturuyorlar.
											Kasungu Annelik Bekleme Köyü'nün tasarımı
											Malavi köylerinin yerel tipolojilerinden
alıntı yapıyor,
											basit malzemeler 
ve tekniklerle inşa ediliyor.
											Kullandığımız toprak blokları
bu mekanın toprağından yapıldı.
											Bu durum, binanın
karbon ayak izini azaltıyor.
											En önemlisi
											Anne adaylarına
güvenli ve saygın bir yer sağlıyor.
									","
											In Malawi errichteten wir
											mit unserem Team der MASS Design Group
											das geburtsvorbereitende Dorf Kasungu.
											Zu diesem Ort kommen Frauen
sechs Wochen vor ihrem Entbindungstermin.
											Hier erhalten Frauen pränatale Behandlung
											und Training zur Ernährung
und Familienplanung.
											Gleichzeitig entsteht eine Gemeinschaft
											mit anderen werdenden Müttern
und ihren Familien.
											Der Entwurf des Dorfs Kasungu
											ist der volkstümlichen Typologie
der Malawi-Siedlungen entliehen
											und basiert auf einfachen
Materialien und Techniken.
											Die genutzten Lehmblöcke kamen
aus dem umliegenden Boden.
											Dadurch wird die CO2-Bilanz
umweltfreundlich gehalten,
											aber vor allem bildet es einen sicheren
und würdigen Platz für werdende Mütter.
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
											These examples show
that architecture and design
											have the power and the agency
to address complex problems.
											But more to point,
											that we can develop
a model of effective solutions
											for our communities.
											But these three examples are not enough.
											300 more examples will not be enough.
											We need a whole community
of African architects and designers
											to lead with thousands more examples.
									","
											Estos ejemplos muestran
que la arquitectura y el diseño
											tienen el poder y la voluntad
de resolver problemas complejos.
											Vale la pena resaltar
											que podemos desarrollar un modelo
de soluciones efectivas
											para nuestras comunidades.
											Pero estos tres ejemplos
no son suficientes.
											Y 300 ejemplos más no serán suficientes.
											Necesitamos una comunidad entera
de arquitectos y diseñadores africanos
											para liderar mil ejemplos más.
									","
											Bu örnekler gösteriyor ki
mimarlık ve tasarım
											karmaşık problemleri çözecek
güce ve araca sahip.
											Daha da önemlisi
											toplumlarımız için
etkili çözümlere yönelik
											bir model geliştirebiliriz.
											Fakat bu üç örnek yeterli değil.
											300 örnek de yeterli olmayacak.
											Binlerce örnekle öncülük edecek
Afrikalı mimarlar
											ve tasarımcılardan oluşan
bir topluluğa ihtiyacımız var.
									","
											Diese Beispiele zeigen,
dass Architektur und Gestaltung
											die Lösung für viele komplexe
Probleme bereitstellen können.
											Doch es ist umso wichtiger,
											dass wir ein Modell für effektive Lösungen
											für die Gemeinden vor Ort schaffen.
											Aber diese drei Beispiele genügen nicht.
											300 weitere werden nicht genügen.
											Wir brauchen ein Netzwerk aus
afrikanischen Architekten und Designern,
											um tausende Beispiele zu verwirklichen.
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
											In May of this year,
											we convened a symposium
on African architecture, in Kigali,
											and we invited many
of the leading African designers
											and architectural educators
working across the continent.
											We all had one thing in common.
											Every single one of us
went to school abroad
											and outside of Africa.
											This has to change.
											If we are to develop
solutions unique to us,
											rather than attempting to turn
Kigali into Beijing,
											or Lagos into Shenzhen,
											we need a community
											that will build the design confidence
of the next generation
											of African architects and designers.
									","
											En mayo de este año,
											llevamos a cabo un simposio 
de arquitectura africana, en Kigali,
											e invitamos a muchos de los principales 
diseñadores africanos
											y profesores de arquitectura
de todo el continente.
											Todos tenemos algo en común.
											Cada uno de nosotros fue
a una universidad en el exterior
											y fuera de África.
											Esto tiene que cambiar.
											Si queremos desarrollar
soluciones propias,
											en lugar de intentar convertir
a Kigali en Beijing,
											o a Lagos en Shenzhen,
											necesitamos una comunidad
											que construya la confianza en el diseño
de la siguiente generación
											de diseñadores y arquitectos africanos.
									","
											Bu yılın Mayıs ayında
											Kigali'de Afrika mimarlığı konusunda
bir sempozyum düzenledik.
											Kıtanın önde gelen
Afrikalı tasarımcılarını
											ve mimarlık eğitmenlerini davet ettik.
											Hepimizin ortak bir yönü vardı.
											Her birimiz yurtdışında okumaya
											ve Afrika dışındaki okullara gittik.
											Bu değişmeli.
											Kigali'yi Pekin'e ya da Lagos'a
çevirmek yerine
											bize has çözümler geliştirecek olursak
											yeni nesil Afrikalı

											mimar ve tasarımcıların

											tasarım güvenini inşa edecek 

											bir topluluğa ihtiyaç duyacağız.
									","
											Im Mai diesen Jahres
											hielten wir ein Symposium über
afrikanische Architektur in Kigali ab
											und luden viele der führenden
afrikanischen Gestalter
											und Architekturlehrer
des ganzen Kontinents ein.
											Wir alle hatten eines gemeinsam.
											Jeder von uns besuchte
eine auswärtige Schule
											außerhalb Afrikas.
											Das muss sich ändern.
											Wenn wir für uns einzigartige
Lösungen finden wollen
											und nicht Kigali zu Peking
											oder Lagos zu Shenzhen machen wollen,
											brauchen wir ein Netzwerk,
											das die Grundlagen der Gestaltung
											für die nächste Generation afrikanischer
Architekten und Designer erschafft.
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
"
","
","
","
",The next generation of African architects and designers,Christian Benimana,12:57,"Africa,architecture,collaboration,climate change,community,creativity,engineering,design,education,innovation,social change,future,public spaces,society"
