en,pt,tr,fr,es,title,speaker,duration,tags
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											Now there was a natural acidification
event millions of years ago,
											which was much slower
than what we're seeing today.
											And this coincided with a mass extinction
of many marine species.
											So is that what we're headed for?
											Well, maybe.
											Studies are showing
some species are actually doing quite well
											but many are showing a negative response.
											One of the big concerns is
as ocean acidity increases,
											the concentration of carbonate
ions in seawater decrease.
											Now these ions are basically
the building blocks
											for many marine species
to make their shells,
											for example crabs or mussels, oysters.
									","
											Há milhões de anos houve
um acontecimento de acidificação natural
											que foi muito mais lenta
do que aquela que observamos hoje.
											Isso coincidiu com uma extinção em massa
de muitas espécies marinhas.
											Será isso o que nos espera?
											É possível.
											Os estudos mostram que há espécies
que estão a comportar-se bem
											mas muitas delas estão a mostrar
uma reação negativa.
											Uma das grandes preocupações,
											à medida que a acidez do oceano aumenta,
											é que a concentração de iões de carbonato
na água do mar diminui.
											Esses iões são basicamente
os elementos de construção
											para muitas espécies marinhas
criarem as suas conchas,
											por exemplo, os caranguejos
os mexilhões ou as ostras.
									","
											Bugün gördüğümüzden çok 
daha yavaş olan
											milyonlarca yıl önce gerçekleşmiş bir 
doğal asitleşme vardı.
											Ve bu birçok deniz türünün 
kitlesel yokoluşuyla çakıştı.
											Biz bundan dolayı mı duyuluyoruz?
											Pekala, olabilir.
											Çalışmalar bazı türlerin iyi yaşam 
sürdüklerini gösteriyor
											ama çoğu negatif bir sonuç gösteriyor.
											Büyük endişelerden biri ise okyanus 
asitlik değeri arttıkça,
											deniz suyundaki karbonat iyonlarının 
derişiminin düşmesi.
											Şimdi bu iyonlar aslında yengeç,
midye veya istiridye gibi
											birçok türler için kendi 
kabuklarını yapmaları için
											onlara bloklar yapıyorlar.
									","
											Il y a eu un événement d'acidification
naturelle il y a quelques millions d'années,
											qui a été bien plus lent que 
ce que nous observons aujourd'hui.
											Et cela coïncide avec une extinction
de masse des espèces marines.
											Alors, est-ce vers quoi nous allons?
											Eh bien, peut-être.
											Les études montrent que certaines espèces
vont en fait plutôt bien
											mais de nombreuses autres montrent
une réponse négative.
											L'une des grandes inquiétudes est,
pendant que l'acidité de l'océan augmente,
											que la concentration d'ions carbonate
dans l'eau de mer diminue.
											Ces ions sont essentiellement 
les éléments constitutifs
											de nombreuses espèces marines
pour fabriquer leurs coquilles,
											par exemple les crabes ou les moules,
les huîtres.
									","
											Hubo un evento de acidificación natural 
hace millones de años,
											que fue mucho más lento 
que lo que estamos viendo hoy.
											Y esto coincidió con una extinción masiva 
de muchas especies marinas.
											¿Nos dirigimos hacia eso?
											Bien, quizás.
											Los estudios muestran que 
algunas especies están bastante bien
											pero muchas están mostrando 
una respuesta negativa.
											Una de las grandes preocupaciones 
mientras aumenta la acidez del océano
											es que la concentración de iones carbonato 
en el agua de mar disminuye.
											Estos iones son básicamente 
los bloques de construcción
											para que muchas especies marinas 
formen sus conchas,
											por ejemplo, cangrejos, 
mejillones u ostras.
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											Another example are corals.
											They also need these carbonate
ions in seawater
											to make their coral structure
in order to build coral reefs.
											As ocean acidity increases
											and the concentration
of carbonate ions decrease,
											these species first find it more difficult
to make their shells.
											And at even even lower levels,
they can actually begin to dissolve.
									","
											Outro exemplo são os corais.
											Também precisam desses iões
de carbonato na água do mar
											para fazerem a sua estrutura de coral
e construírem os recifes de coral.
											Quando a acidez do mar aumenta
											e a concentração de iões
de carbonato diminui,
											essas espécies têm mais dificuldade
em fazerem as suas conchas.
											E com níveis muito mais baixos,
até podem acabar por se dissolver.
									","
											Diğer bir örnek ise mercanlar.
											Onların da mercan adaları yapmaları için
											karbonat iyonlarına ihtiyaçları var.
											Okyanus asitlik değeri arttıkça
											ve karbonat iyon derişimi azaldıkça,
											bu türler ilk başta kendi kabuklarını 
yapmayı daha zor bulurlar.
											Ve daha alçak seviyelerde bile 
çözülmeye başlayabilirler.
									","
											Un autre exemple sont les coraux.
											Ils ont également besoin de ces ions
carbonate dans l'eau de mer
											pour fabriquer leur structure et
pouvoir construire les récifs de coraux.
											Alors que l'acidité de l'océan augmente
											et la concentration d'ions
carbonate décroît,
											ces espèces trouvent plus difficile
de faire leurs coquilles.
											Et même à des niveaux plus bas,
ils peuvent commencer à se dissoudre.
									","
											Otro ejemplo son los corales.
											También necesitan 
estos iones carbonato en agua de mar
											para hacer su estructura de coral 
y así construir arrecifes de coral.
											A medida que aumenta la acidez del océano
											y disminuye la concentración 
de iones carbonato,
											estas especies primero encuentran 
más difícil hacer sus conchas.
											E incluso a niveles aún más bajos, 
pueden comenzar a disolverse.
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											This here is a pteropod,
it's called a sea butterfly.
											And it's an important food source
in the ocean for many species,
											from krill to salmon right up to whales.
											The shell of the pteropod
was placed into seawater
											at a pH that we're expecting
by the end of this century.
											After only 45 days
at this very realistic pH,
											you can see the shell
has almost completely dissolved.
											So ocean acidification could affect
right up through the food chain —
											and right onto our dinner plates.
											I mean who here
likes shellfish? Or salmon?
											Or many other fish species
											whose food source
in the ocean could be affected?
									","
											Este é um pterópode
a que chamamos borboleta-do-mar.
											É uma importante fonte alimentar
no oceano para muitas espécies
											desde o ""krill"" ao salmão
e às baleias.
											A concha do pterópode
foi colocada na água do mar
											com o pH que pensamos
ir haver no final deste século.
											Ao fim de apenas 45 dias,
com este pH muito realista,
											vemos que a concha 
dissolveu-se quase por completo.
											A acidificação do oceano pode afetar
toda a cadeia alimentar
											— até aos nossos pratos ao jantar.
											Quem é que aqui gosta de marisco?
											Ou de salmão?
											Ou de muitas outras espécies de peixes
											cuja fonte alimentar
no oceano pode vir a ser afetada?
									","
											Deniz kelebeği denilen bir pteropod var.
											Ve krilden somona, ondan da
balinalara kadar
											birçok canlı çeşidi için önemli 
bir besin kaynağı.
											Pteropodun kabuğu bu yüzyılın 
sonuna kadar olmasını
											umduğumuz pH değerindeki 
deniz suyuna yerleştirildi.
											Bu gerçekçi pH değerinde sadece
45 gün geçirdikten sonra,
											kabuğun neredeyse tamamının 
çözüldüğünü görebiliyorsunuz.
											Böylece okyanus asitleşmesi besin 
zincirini doğrudan etkileyebilir —
											ve yemek tabaklarımızdaki yemekleri de.
											Yani burada kim kabuklu bir deniz 
hayvanı seviyor? Veya somonu?
											Veya denizdeki besin kaynakları
											etikelenebilen birçok diğer balık türleri?
									","
											Ceci est un pteropode,
on l'appelle un papillon de mer.
											Et c'est une source de nourriture
importante dans l'océan
											pour de nombreuses espèces,
du Krill au Saumon jusqu'aux baleines.
											La coquille du pteropod a été
placé dans de l'eau de mer
											au pH que nous attendons pour
la fin de ce siècle.
											Après seulement 45 jours à ce
pH très réaliste,
											vous pouvez voir que la coquille
est presque complètement dissoute.
											Ainsi, l'acidification des océans pourrait
affecter directement la chaîne alimentaire
											et directement jusqu'à nos assiettes.
											Qui ici aime les crustacés ?
Ou le saumon ?
											Ou beaucoup d'autres espèces de poissons
											dont la source de nourriture dans
les océans pourrait être affectée ?
									","
											Esto es un terópodo, 
se llama mariposa de mar.
											Y es una importante fuente de alimento 
en el océano para muchas especies,
											desde el krill pasando 
por el salmón hasta las ballenas.
											La concha del terópodo 
se colocó en agua de mar
											a un pH que esperamos 
para finales de este siglo.
											Después de solo 45 días 
en este pH muy realista,
											puede verse que la cáscara 
se ha disuelto casi por completo.
											Así que la acidificación del océano 
afectará la cadena alimentaria...
											Y justo en nuestros platos de la cena.
											Quiero decir, ¿a quién aquí 
le gusta el marisco? ¿O el salmón?
											¿U otras muchas especies de peces
											cuya fuente de alimento 
en el océano podría verse afectada?
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											These are cold-water corals.
											And did you know we actually have
cold-water corals in Irish waters,
											just off our continental shelf?
											And they support rich biodiversity,
including some very important fisheries.
											It's projected that
by the end of this century,
											70 percent of all known cold-water corals
in the entire ocean
											will be surrounded by seawater
that is dissolving their coral structure.
											The last example I have
are these healthy tropical corals.
											They were placed in seawater at a pH
we're expecting by the year 2100.
											After six months, the coral
has almost completely dissolved.
											Now coral reefs support
											25 percent of all marine life
in the entire ocean.
											All marine life.
									","
											Estes são corais de água fria.
											Sabiam que temos corais de água fria
em águas irlandesas
											mesmo ao largo
da nossa plataforma continental?
											Os corais sustentam uma rica biodiversidade
incluindo algumas pescas muito importantes.
											Pensa-se que, no final deste século,
											70% de todos os corais de água fria
pelo oceano inteiro
											estarão rodeados de água do mar
que dissolverá a estrutura do coral.
											O último exemplo que tenho
são estes saudáveis corais tropicais.
											Foram colocados na água do mar
com um pH que calculamos para o ano 2100.
											Ao fim de seis meses, o coral
quase se dissolveu totalmente
											Os recifes de coral sustentam
											25% de toda a vida marinha
do oceano inteiro.
											Toda a vida marinha.
									","
											Bunlar soğuk su mercanları.
											Ve kıta sahanlığı dışında İrlanda 
sularında soğuk su mercanlarının
											olduğunu biliyor muydunuz?
											Ve bazı önemli balık yatakları dahil 
zengin biyoçeşitliliği destekliyorlar.
											Bu yüzyılın sonuna kadar
bütün okyanustaki
											bilinen soğuk su mercanlarının yüzde 
70'ini mercan yapısını dağıtan
											deniz suyunun çevrelemesi öngörülüyor.
											Benim son örneğim ise
bu sağlıklı tropikal mercanlar.
											2100 yılına kadar beklediğimiz bir 
pH'a sahip deniz suyuna yerleştirildiler.
											Altı ay sonra, mercan tamamen çözündü.
											Şimdi mercan kayalıkları
											tüm okyanustaki bütün deniz hayatının 
yüzde 25'ini destekliyor.
											Bütün deniz hayatı.
									","
											Ceux-ci sont des coraux d'eau froide.
											Et savez-vous que nous avons des coraux
d'eau froide dans les eaux Irlandaises,
											juste au-delà de notre
plateau continental?
											Et ils soutiennent une biodiversité riche,
y compris des pêches très importantes.
											On prévoit qu'à la fin de ce siècle,
											70% de tous les coraux d'eau froide
connus dans l'ensemble de l'océan
											seront entourés d'eau de mer qui dissout
leur structure corallienne.
											Le dernier exemple que j'ai sont ces
coraux tropicaux en pleine santé.
											Ils ont été placés dans l'eau de mer à un
pH que nous attendons pour l'année 2100.
											Après six mois, le corail s'est presque
entièrement dissout.
											Les récifs coralliens supportent
											25% de toute la vie marine
de tout l'océan.
											Toute la vie marine.
									","
											Estos son corales de agua fría.
											¿Y sabía que en realidad tenemos corales 
de agua fría en aguas irlandesas,
											justo al lado de 
nuestra plataforma continental?
											Y apoyan la biodiversidad rica, 
incluyendo pesquerías muy importantes.
											Se calcula que para finales de este siglo,
											el 70 % de todos los corales 
de agua fría conocidos en todo el océano
											estarán rodeados de agua de mar 
disolviendo su estructura de coral.
											El último ejemplo que tengo son 
estos corales tropicales saludables.
											Se colocaron en agua de mar 
a un pH que esperamos para el año 2100.
											Después de seis meses, el coral 
se ha disuelto casi por completo.
											Los arrecifes de coral apoyan
											el 25 % de toda la vida marina 
en todo el océano.
											Toda la vida marina.
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											So you can see: ocean
acidification is a global threat.
											I have an eight-month-old baby boy.
											Unless we start now to slow this down,
											I dread to think what our oceans
will look like when he's a grown man.
											We will see acidification.
											We have already put too much
carbon dioxide into the atmosphere.
											But we can slow this down.
											We can prevent the worst-case scenario.
											The only way of doing that
											is by reducing our
carbon dioxide emissions.
											This is important for both you and I,
for industry, for governments.
									","
											Já veem: a acidificação do oceano
é uma ameaça global.
											Tenho um filhinho de oito meses.
											Ou começamos a reduzir isto,
											ou receio pensar em como serão
os oceanos quando ele for adulto.
											Vamos assistir à acidificação.
											Já lançámos para a atmosfera
demasiado dióxido de carbono.
											Mas podemos reduzir isto.
											Podemos impedir o pior cenário mundial.
											A única forma de o fazer
											é reduzindo as emissões
de dióxido de carbono.
											Isto é importante para todos nós,
para a indústria, para os governos.
									","
											Böylece okyanus asitleşmesinin bir 
küresel tehdit olduğunu görebilirsiniz.
											6 aylık bir oğlum var.
											Şimdi eğer bunu yavaşlatmaya başlamazsak,
											oğlum büyüdüğünde okyanuslarımızın nasıl 
görüneceğini düşünmekten korkuyorum.
											Asitleşmeyi göreceğiz.
											Atmosfere zaten çok fazla 
karbondioksit gönderdik.
											Fakat bunu yavaşlatabiliriz.
											En kötü seneryonun olmasını 
engelleyebiliriz.
											Bunu yapmanın tek yolu ise
											karbondioksit salımlarımızı azaltmak.
											Bu benim için de, sizin için de, endüstri 
için de, hükümetler için de önemli.
									","
											Donc vous pouvez le voir : l'acidification
de l'océan est une menace globale.
											J'ai un bébé garçon de huit mois.
											A moins que nous ne commencions
à ralentir cela,
											je crains de penser à quoi ressembleront
nos océans quand il sera un homme adulte.
											Nous verrons l'acidification.
											Nous avons déjà ajouté trop de
dioxyde de carbone dans l'atmosphère.
											Mais nous pouvons ralentir cela.
											Nous pouvons éviter le pire scénario.
											La seule manière de réaliser cela
											est de réduire nos émissions
de dioxyde de carbone.
											C'est important pour vous et moi,
pour l'industrie, pour les gouvernements.
									","
											Así que pueden ver: la acidificación 
del océano es una amenaza global.
											Tengo un niño de ocho meses.
											A menos que comencemos 
ahora a ralentizar esto,
											me da miedo pensar cómo serán 
nuestros océanos cuando él sea adulto.
											Vamos a ver la acidificación.
											Ya hemos puesto demasiado 
dióxido de carbono en la atmósfera.
											Pero podemos retrasar esto.
											Podemos prevenir el peor de los casos.
											La única manera de hacer eso
											es reduciendo nuestras 
emisiones de dióxido de carbono.
											Esto es importante para Uds., y para mí, 
para la industria, para los gobiernos.
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											We need to work together,
slow down global warming
											slow down ocean acidification
											and help to maintain a healthy ocean
and a healthy planet
											for our generation
and for generations to come.
									","
											Precisamos de trabalhar em conjunto,
abrandar o aquecimento global,
											abrandar a acidificação do oceano
											e ajudar a manter um oceano saudável
e um planeta saudável
											para a nossa geração
e para as gerações futuras.
									","
											Birlikte çalışmalıyız, küresel ısınmayı,
											okyanus asitleşmesini yavaşlatmalı
											ve bizim ve gelecek olan nesiller için
											temiz bir okyanus ve gezegen olarak 
devam ettirmeliyiz.
									","
											Nous avons besoin de travailler ensemble,
ralentir le réchauffement climatique
											ralentir l'acidification des océans
											et aider à maintenir un océan et une
planète en bonne santé
											pour notre génération
et pour les générations à venir.
									","
											Necesitamos trabajar juntos, 
frenar el calentamiento global,
											ralentizar la acidificación del océano
											y ayudar a mantener un océano saludable 
y un planeta saludable
											para nuestra generación 
y para las generaciones venideras.
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
"
","
","
","
","
",How pollution is changing the ocean's chemistry,Triona McGrath,9:03,"animals,biodiversity,biosphere,biology,environment,chemistry,climate change,nature,future,oceans,pollution,science,water,TEDx,marine biology,global commons"
