en,fr,de,title,speaker,duration,tags
"
											Keith Jarrett had been handed a mess.
											He had embraced that mess, and it soared.
											But let's think for a moment
about Jarrett's initial instinct.
											He didn't want to play.
											Of course,
											I think any of us,
in any remotely similar situation,
											would feel the same way,
we'd have the same instinct.
											We don't want to be asked
to do good work with bad tools.
											We don't want to have to overcome
unnecessary hurdles.
											But Jarrett's instinct was wrong,
											and thank goodness he changed his mind.
											And I think our instinct is also wrong.
											I think we need to gain
a bit more appreciation
											for the unexpected advantages
of having to cope with a little mess.
											So let me give you some examples
											from cognitive psychology,
											from complexity science,
											from social psychology,
											and of course, rock 'n' roll.
									","
											Keith Jarrett s'était retrouvé
dans un bazar.
											Il a accepté ce bazar 
et le résultat fut stupéfiant.
											Mais revenons un moment 
sur le premier réflexe de Jarrett.
											Il ne voulait pas jouer.
											Bien sûr, je pense que
											quiconque se trouvant dans 
une situation un peu similaire,
											ressentirait la même chose
et aurait le même réflexe.
											Nous ne voulons pas avoir à
bien travailler avec de mauvais outils.
											Nous ne voulons pas avoir à
surmonter des obstacles inutiles.
											Mais, son instinct l'avait trompé,
											et fort heureusement,
il a changé d'avis.
											Et je pense que notre instinct 
nous trompe souvent.
											Je pense que nous avons besoin 
de mieux apprécier
											les avantages inattendus du fait
de devoir faire face à un peu de bazar.
											Je vais donc vous citer quelques exemples
											tirés de la psychologie cognitive,
											des sciences de la complexité,
											de la psychologie sociale,
											et bien sûr, du rock 'n' roll.
									","
											Keith Jarrett war einem
Chaos ausgesetzt worden.
											Er nahm dieses Chaos an und es hob ab.
											Aber lassen Sie uns an Jarretts
ursprünglichen Instinkt denken.
											Er wollte nicht spielen.
											Natürlich würde jeder von uns
											in einer ähnlichen Situation
dasselbe fühlen,
											wir hätten denselben Instinkt.
											Wir wollten auch nicht, gute Arbeit
mit schlechten Werkzeugen machen müssen.
											Wir möchten keine unnötigen
Hindernisse überwinden.
											Aber Jarretts Instinkt war falsch,
											und zum Glück änderte er seine Meinung.
											Ich denke, unser Instinkt ist auch falsch.
											Wir brauchen etwas mehr Verständnis
											für die unerwarteten Vorteile,
wenn man etwas Chaos bewältigen muss.
											Ich gebe Ihnen einige Beispiele:
											aus der Kognitionspsychologie,
											der Komplexititäsforschung,
											der Sozialpsychologie
											und natürlich aus dem Rock 'n' Roll.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											So cognitive psychology first.
											We've actually known for a while
											that certain kinds of difficulty,
											certain kinds of obstacle,
											can actually improve our performance.
											For example,
											the psychologist Daniel Oppenheimer,
											a few years ago,
											teamed up with high school teachers.
											And he asked them to reformat the handouts
											that they were giving
to some of their classes.
											So the regular handout would be formatted
in something straightforward,
											such as Helvetica or Times New Roman.
											But half these classes were getting
handouts that were formatted
											in something sort of intense,
like Haettenschweiler,
											or something with a zesty bounce,
like Comic Sans italicized.
											Now, these are really ugly fonts,
											and they're difficult fonts to read.
											But at the end of the semester,
											students were given exams,
											and the students who'd been asked
to read the more difficult fonts,
											had actually done better on their exams,
											in a variety of subjects.
											And the reason is,
											the difficult font had slowed them down,
											forced them to work a bit harder,
											to think a bit more
about what they were reading,
											to interpret it ...
											and so they learned more.
									","
											Commençons par la psychologie cognitive.
											Nous savons depuis un moment
											que certains types de difficultés,
											certains types d'obstacles,
											peuvent améliorer notre performance.
											Par exemple,
											le psychologue Daniel Oppenheimer,
											il y a quelques années,
											s'est associé à des professeurs de lycée.
											Il leur a alors demandé 
de reformater les documents
											qu'ils donnaient à 
certaines de leurs classes.
											Le document inital utilisait 
une police claire et simple,
											telle que Helvetica ou Times New Roman.
											Mais la moitié des classes a reçu 
des documents
											utilisant une police plus intense, 
comme Haettenschweiler,
											ou quelque chose de plus énergique 
comme Comic Sans en italique.
											Ce ne sont pas des belles polices
											et elles sont difficiles à lire.
											Mais à la fin du semestre,
											les étudiants ont passé leurs examens,
											et les étudiants qui ont dû lire 
les polices complexes
											ont mieux réussi leurs examens,
											dans plusieurs matières.
											La raison à cela
											est que la police complexe 
les avait ralentis,
											forcés à travailler un peu plus dur,
											à réfléchir un peu plus 
sur ce qu'ils lisaient,
											à l'interpréter...
											et ainsi apprendre plus.
									","
											Zur Kognitionspychologie.
											Wir wissen seit längerem,
											dass bestimmte Arten von Schwierigkeiten,
											bestimmte Arten von Hindernissen,
											unsere Leistung verbessern können.
											So tat sich der Psychologe
Daniel Oppenheimer
											vor ein paar Jahren
											mit Gymnasiallehrern zusammen.
											Er bat sie, die Arbeitsblätter
umzuformatieren,
											die sie einigen in ihrer Klasse geben.
											Das normale Arbeitsblatt wurde
mit einer einfachen Schriftart erstellt,
											wie etwa Helvetica oder Times New Roman.
											Aber die Hälfte der Klasse
erhielt Arbeitsblätter
											mit einer stark formatierten Schriftart
wie etwa Haettenschweiler
											oder einer schwungvollen
wie Comic Sans Kursiv.
											Das sind wirklich üble Schriftarten
											und sie sind schwer lesbar.
											Am Ende des Semesters
											wurden die Studenten geprüft
											und die Studenten, die die schwierigeren 
Schriftarten lesen mussten,
											hatten bei ihren Tests
besser abgeschnitten,
											in einer Vielzahl von Fächern.
											Der Grund dafür ist,
											dass die schwierigen Schriftarten
sie ausgebremst hatten
											und sie gezwungen hatten,
härter zu arbeiten,
											etwas mehr darüber
nachzudenken, was sie lasen,
											es zu interpretieren ...
											daher lernten sie mehr.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											Another example.
											The psychologist Shelley Carson
has been testing Harvard undergraduates
											for the quality
of their attentional filters.
											What do I mean by that?
											What I mean is,
imagine you're in a restaurant,
											you're having a conversation,
											there are all kinds of other conversations
going on in the restaurant,
											you want to filter them out,
											you want to focus
on what's important to you.
											Can you do that?
											If you can, you have
good, strong attentional filters.
											But some people really struggle with that.
											Some of Carson's undergraduate
subjects struggled with that.
											They had weak filters,
they had porous filters —
											let a lot of external information in.
											And so what that meant is they were
constantly being interrupted
											by the sights and the sounds
of the world around them.
											If there was a television on
while they were doing their essays,
											they couldn't screen it out.
									","
											Un autre exemple.
											La psychologue Shelley Carson a mené 
des tests sur des étudiants de Harvard
											portant sur la qualité 
de leurs filtres attentionnels.
											Qu'entends-je par là ?
											Imaginez que vous êtes dans un restaurant,
											vous êtes en train de discuter,
											il y a toutes sortes de conversations
dans le restaurant,
											vous voulez les filtrer,
											il faut vous concentrer 
sur le plus important.
											Pouvez-vous faire ça ?
											Si vous le pouvez, 
vous avez de bons filtres attentionnels.
											Mais certains luttent pour y parvenir.
											Certains élèves observés par Carson
avaient des difficultés avec cela.
											Ils avaient de faibles filtres,
des filtres poreux,
											qui laissaient passer
des informations externes.
											J'entends donc par là qu'ils étaient 
constamment interrompus
											par ce qu'ils voyaient et 
entendaient autour d'eux.
											S'il y avait une télé allumée 
pendant qu'ils travaillaient,
											ils ne pouvaient l'ignorer.
									","
											Ein weiteres Beispiel.
											Der Psychologe Shelley Carson
prüfte bei Bachelor-Studenten
											die Qualität ihrer Aufmerksamkeitsfilter.
											Was meine ich damit?
											Angenommen, Sie sind in einem Restaurant
											und unterhalten sich.
											In dem Restaurant werden
alle möglichen Gespräche geführt,
											die Sie ausblenden wollen.
											Sie wollen sich auf
Wichtiges konzentrieren.
											Können Sie das?
											Falls ja, haben Sie gute,
starke Aufmerksamkeitsfilter.
											Aber manche kämpfen wirklich damit.
											Einigen von Carsons Studenten
fiel das schwer.
											Sie hatten schwache, poröse Filter,
											die viele externe
Informationen durchließen.
											Das heißt, sie wurden dauernd
											durch Eindrücke und Klänge der Welt
um sie herum unterbrochen.
											Wenn der Fernseher lief,
während sie ihre Essays schrieben,
											konnten sie ihn nicht ausblenden.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											Now, you would think
that that was a disadvantage ...
											but no.
											When Carson looked at what
these students had achieved,
											the ones with the weak filters
											were vastly more likely
											to have some real
creative milestone in their lives,
											to have published their first novel,
											to have released their first album.
											These distractions were actually
grists to their creative mill.
											They were able to think outside the box
because their box was full of holes.
									","
											On pourrait alors penser que
c'est un inconvénient...
											eh bien, non.
											Quand Carson a examiné 
ce que les étudiants ont réalisé,
											ceux qui avaient de faibles filtres
											avaient beaucoup plus de chance
											d'avoir de grands moments 
de créativité dans leur vie,
											de publier leur premier roman,
											de sortir leur premier album.
											En réalité, ces distractions 
apportent de l'eau à leur moulin créatif.
											Ils sortaient des sentiers battus
car leur inattention les menait ailleurs.
									","
											Man könnte meinen,
das wäre ein Nachteil —
											aber das stimmt nicht.
											Als Carson sich ansah,
was diese Studenten erreicht hatten,
											war es viel wahrscheinlicher,
											dass diejenigen mit schwachen Filtern
											im Leben wirkliche kreative
Meilensteine erreicht hatten,
											wie die Veröffentlichung des ersten Romans
											oder des ersten Albums.
											Diese Ablenkungen waren wie Wasser
auf deren kreativer Mühle.
											Sie konnten um die Ecke denken, denn
das Wasserplätschern machte sie kreativ.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											Let's talk about complexity science.
											So how do you solve a really complex —
											the world's full
of complicated problems —
											how do you solve
a really complicated problem?
									","
											Passons aux sciences de la complexité.
											Comment résoudre un problème complexe,
											il y a plein de problèmes compliqués,
											comment résoudre
un problème vraiment compliqué ?
									","
											Reden wir über Komplexitätsforschung.
											Wie lösen wir ein wirklich komplexes —
											die Welt ist voller
komplizierter Probleme —
											wie löst man ein richtig
kompliziertes Problem?
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											For example, you try to make a jet engine.
											There are lots and lots
of different variables,
											the operating temperature, the materials,
											all the different dimensions, the shape.
											You can't solve that kind
of problem all in one go,
											it's too hard.
											So what do you do?
											Well, one thing you can do
is try to solve it step-by-step.
											So you have some kind of prototype
											and you tweak it,
you test it, you improve it.
											You tweak it, you test it, you improve it.
											Now, this idea of marginal gains
will eventually get you a good jet engine.
											And it's been quite widely
implemented in the world.
											So you'll hear about it, for example,
in high performance cycling,
											web designers will talk about trying
to optimize their web pages,
											they're looking
for these step-by-step gains.
									","
											Prenez par un exemple 
un moteur à réaction.
											Il y a une multitude
de variables différentes,
											la température, les matériaux,
											les différentes dimensions, la forme.
											Impossible de résoudre 
ce type de problème d'un coup,
											c'est trop difficile.
											Que faites-vous alors ?
											Eh bien vous pouvez par exemple 
le résoudre pas-à-pas.
											Vous réalisez un prototype
											et vous le réglez, vous le testez 
et vous l'améliorez.
											Vous le réglez, vous le testez 
et vous l'améliorez.
											Cette idée de gains marginaux finira par 
vous mener à un bon moteur à réaction.
											Cette méthode est couramment
mise en œuvre dans le monde.
											Vous en entendrez parler dans le cyclisme
de haute performance,
											les web designers disent essayer 
d'optimiser leurs pages web,
											ils cherchent ces gains progressifs.
									","
											Sie versuchen etwa
ein Düsentriebwerk zu entwickeln.
											Es gibt viele verschiedene Variablen:
											die Betriebstemperatur, Materialien,
											all die verschiedenen
Abmessungen, die Form.
											Sie können solche Probleme
nicht auf einmal lösen,
											das ist zu schwierig.
											Was machen Sie also?
											Sie können zum einen versuchen,
es Schritt für Schritt zu lösen.
											So erhalten Sie eine Art Prototyp,
											den Sie optimieren, testen und verbessern.
											Optimieren, testen, verbessern.
											Das Konzept marginaler Erträge führt
am Ende zu einem guten Düsentriebwerk.
											Es ist in der Welt sehr weit verbreitet.
											Sie hören davon etwa im Profi-Radsport,
											wenn Webdesigner davon reden,
ihre Websites zu optimieren,
											suchen sie nach diesen
Schritt-für-Schritt-Erträgen.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											That's a good way
to solve a complicated problem.
											But you know what would
make it a better way?
											A dash of mess.
											You add randomness,
											early on in the process,
											you make crazy moves,
											you try stupid things that shouldn't work,
											and that will tend to make
the problem-solving work better.
											And the reason for that is
											the trouble with the step-by-step process,
											the marginal gains,
											is they can walk you
gradually down a dead end.
											And if you start with the randomness,
that becomes less likely,
											and your problem-solving
becomes more robust.
									","
											C'est un bon moyen de résoudre 
un problème compliqué.
											Mais savez-vous ce qui serait 
un meilleur moyen ?
											Un soupçon de désordre.
											Ajoutez de l'aléatoire,
											très tôt dans le processus,
											agissez de façon insensée,
											faites des choses stupides 
qui ne devraient pas marcher
											et cela améliorera la tâche de résolution
de problème.
											La raison à cela est que
											le problème avec la démarche pas-à-pas,
											les gains marginaux,
											c'est qu'ils peuvent vous mener 
progressivement vers une impasse.
											Mais si vous commencez avec du hasard, 
cela sera moins susceptible d'arriver,
											et votre résolution de problème 
sera plus robuste.
									","
											Es ist ein guter Weg,
komplizierte Probleme zu lösen.
											Wissen Sie, wie es
noch besser gehen würde?
											Mit einer Prise Chaos.
											Man fügt Zufälligkeit hinzu,
											ganz früh im Prozess,
											tätigt verrückte Aktionen,
											probiert dumme Dinge aus,
die nicht funktionieren sollten,
											und das verbessert tendenziell
die Problemlösungsarbeit.
											Der Grund dafür ist
											das Problem mit dem
Schritt-für-Schritt-Prozess:
											Die marginalen Erträge
											können einen allmählich
in eine Sackgasse führen.
											Setzt man direkt Zufälligkeit ein,
wird das weniger wahrscheinlich,
											und Ihre Problemlösung wird solider.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											Let's talk about social psychology.
											So the psychologist Katherine Phillips,
with some colleagues,
											recently gave murder mystery
problems to some students,
											and these students
were collected in groups of four
											and they were given dossiers
with information about a crime —
											alibis and evidence,
witness statements and three suspects.
											And the groups of four students
were asked to figure out who did it,
											who committed the crime.
											And there were two treatments
in this experiment.
											In some cases these were four friends,
											they all knew each other well.
											In other cases,
											three friends and a stranger.
											And you can see where I'm going with this.
									","
											Maintenant, la psychologie sociale.
											La psychologue Katherine Phillips,
accompagnée de collègues,
											a récemment soumis des cas de meurtres
mystérieux à certains étudiants,
											ces étudiants étaient alors rassemblés 
en groupes de quatre
											et ils ont reçu des dossiers contenant 
des informations sur un crime,
											alibis, preuves, témoignages 
et trois suspects.
											Les groupes d'étudiants devaient 
essayer de trouver le coupable.
											Cette expérience était traitée 
de deux façons différentes.
											Dans certains cas, 
il s'agissait de quatre amis
											qui se connaissaient bien.
											Dans d'autres cas,
											il y avait trois amis et un inconnu.
											Vous pouvez déjà voir où je veux en venir.
									","
											Reden wir von Sozialpsychologie.
											Die Psychologin Katherine Phillips
und ihre Kollegen
											legten Studenten Kriminalprobleme vor.
											Diese Studenten wurden
in Vierergruppen eingeteilt
											und erhielten Akten mit Information
über ein Verbrechen —
											Alibis und Beweise, Zeugenaussagen
und drei Verdächtige.
											Man bat die Vierergruppen
herauszufinden, wer es getan hatte,
											wer die Tat verübt hatte.
											Es gab zwei Vorgehensweisen
in diesem Experiment.
											In einigen Fällen waren
vier Freunde in einer Gruppe,
											die sich alle gut kannten.
											In anderen Fällen waren es
drei Freunde und ein Fremder.
											Sie merken, worauf ich hinaus will.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											Obviously I'm going to say
											that the groups with the stranger
solved the problem more effectively,
											which is true, they did.
											Actually, they solved the problem
quite a lot more effectively.
											So the groups of four friends,
											they only had a 50-50 chance
of getting the answer right.
											Which is actually not that great —
											in multiple choice, for three answers?
50-50's not good.
									","
											Évidemment, je dirai que
											les groupes comportant un inconnu
ont résolu le problème plus efficacement,
											ce qui est vrai en effet.
											En fait, ils ont résolu le problème 
bien plus efficacement.
											Ainsi, les groupes de quatre amis,
											avaient seulement 1 chance sur 2
de répondre correctement.
											Ce n'est pas si bon,
sur un QCM de 3 questions
											1 chance sur 2 n'est pas bon.
									","
											Offenbar werde ich sagen,
											dass die Gruppen mit dem Fremden
das Problem effektiver lösten,
											was auch stimmt, das taten sie.
											Sie lösten das Problem
sogar viel effektiver.
											Die Gruppen mit vier Freunden
											hatten nur eine 50:50-Chance,
die richtige Antwort zu finden.
											Was nicht sehr gut ist —
bei Multiple-Choice für 3 Antworten?
											Da ist 50:50 nicht gut.
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
","
","
",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",How frustration can make us more creative,Tim Harford,15:32,"cognitive science,collaboration,composing,creativity,innovation,music,potential,success,work,psychology"
