en,pt,es,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											So today, I want to offer to you
three observations,
											about the past, the present
and the future of time,
											as it relates to the combating
of racism and white dominance.
									","
											Então hoje, quero dar-vos
três observações,
											sobre o passado, o presente
e o futuro do tempo,
											pois está relacionado com o combate
do racismo e o domínio dos brancos.
									","
											Hoy quiero presentar tres observaciones
											sobre el pasado, el presente 
y el futuro del tiempo,
											en relación a la lucha contra 
el racismo y la dominación blanca.
									","
											Aujourd'hui, je veux vous offrir
trois observations
											sur le passé, le présent
et le futur du temps,
											car il se rattache à la lutte contre
le racisme et la domination blanche.
									","
											Irkçılıkla savaş ve beyaz baskınlığı ile
alakalı olduğundan dolayı
											bugün sizlere üç adet gözlem
sunmak istiyorum,
											geçmiş, günümüz ve gelecek hakkında.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											First: the past.
											Time has a history,
											and so do black people.
											But we treat time as though
it is timeless,
											as though it has always been this way,
											as though it doesn't have
a political history
											bound up with the plunder
of indigenous lands,
											the genocide of indigenous people
											and the stealing of Africans
from their homeland.
											When white male European philosophers
											first thought to conceptualize
time and history, one famously declared,
											""[Africa] is no historical
part of the World.""
											He was essentially saying
											that Africans were people
outside of history
											who had had no impact on time
											or the march of progress.
									","
											Primeiro: o passado.
											O tempo tem uma história,
											e as pessoas negras também.
											Mas lidamos com o tempo
como se este fosse intemporal,
											como se sempre tivesse sido assim,
											como se não tivesse uma história política
											ligada ao roubo de terras indígenas,
											ao genocídio de pessoas indígenas
											e ao roubo da terra natal dos africanos.
											Quando os filósofos brancos europeus
											pensaram em conceptualizar
o tempo e a história, um deles declarou,
											""A África não é
uma parte histórica do Mundo"".
											Basicamente, ele estava a dizer
											que os africanos
eram pessoas fora da história
											que não tiveram impacto no tempo
											ou no avanço do progresso.
									","
											En primer lugar: el pasado.
											El tiempo tiene una historia,
											y también la tienen los negros.
											Pero tratamos el tiempo 
como si fuera atemporal,
											como si siempre hubiera sido así,
											como si no tuviera una historia política
											ligada a la expoliación 
de las tierras indígenas,
											al genocidio de los indígenas
											y al robo a los africanos 
de su tierra natal.
											Cuando hombres filósofos blancos europeos
											pensaron en conceptualizar el tiempo 
y la historia, se oyó una célebre frase:
											""[África] no es parte histórica del mundo"".
											Lo que en esencia significa
											que los africanos eran 
personas fuera de la historia
											que no habían tenido 
ningún impacto en el tiempo
											o en el desarrollo del progreso.
									","
											Un : le passé.
											Le temps a une histoire
et les Noirs également.
											Mais nous traitons le temps
comme s'il était intemporel,
											comme s'il avait toujours été ainsi,
											comme s'il n'avait pas
d'histoire politique
											liée au pillage des terres indigènes,
											au génocide des Indigènes
											et à l'arrachement des Africains
de leur terre natale.
											Quand les philosophes masculins et blancs
											ont pensé à conceptualiser le temps
et l'histoire pour la première fois,
											l'un a déclaré :
											« [L'Afrique] ne fait historiquement
pas partie du Monde. »
											Fondamentalement, il disait
											que les Africains étaient
en dehors de l'histoire,
											n'avaient pas d'influence sur le temps
ou la marche du progrès.
									","
											Öncelikle: geçmiş.
											Zamanın bir tarihi var,
											siyahi insanların olduğu gibi.
											Ama biz zamana sanki
zamansızmış gibi davranırız,
											sanki hep bu şekildeymiş gibi,
											sanki yerlilerin topraklarının
yağmalandığı,
											yerlilerin soykırıma uğratıldığı,
											ve Afrikalıların
anavatanlarından alındığı
											bir politik tarihi yokmuş gibi.
											Beyaz, erkek, Avrupalı felsefeciler
											zaman ve tarihi konseptleştirirken,
bir tanesi ünlü şekilde ilan etti:
											""[Afrika] Dünyanın tarihi
bir parçası değildir.
											O, özünde şunu söylüyordu;
											Afrikalılar tarih dışı insanlardı,
											zaman üzerinde veya ilerleme sürecinde
											hiç etkileri olmamıştı.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											This idea, that black people
have had no impact on history,
											is one of the foundational ideas
of white supremacy.
											It's the reason that Carter G. Woodson
created ""Negro History Week"" in 1926.
											It's the reason that we continue
to celebrate Black History Month
											in the US every February.
									","
											Esta ideia de que os negros
não tiveram impacto na história,
											é uma das ideias fundamentais
da supremacia branca.
											É a razão por que Carter G. Woodson criou
a ""Semana da História Negra"" em 1926.
											É a razão pela qual continuamos
a celebrar o Mês da História Negra,
											nos EUA, todos os meses de Fevereiro.
									","
											Esta idea, que los negros no han tenido 
impacto alguno en la historia,
											es una de las ideas fundamentales 
de la supremacía blanca.
											Razón para que Carter G. Woodson creara 
la ""Semana Negra de la Historia"" en 1926.
											Es la razón por la que seguimos 
celebrando el Mes de Historia Negra
											en EE.UU. cada mes de febrero.
									","
											Cette idée selon laquelle les Noirs
n'influencent pas l'histoire
											est l'une des idées fondamentales
de la suprématie blanche.
											C'est la raison pour laquelle, en 1926,
											Carter G. Woodson a créé
la « semaine de l'histoire nègre »,
											nous célébrons encore
le mois de l'histoire des Noirs
											aux États-Unis en février.
									","
											Bu fikir, siyahilerin
tarih üzerinde hiç etkisi olmadığı fikri,
											beyaz üstünlüğünün
kuruluş fikirlerinden biridir.
											Carter G. Woodson'ın 1926'da 
""Zenci Tarih Haftası""nın sebebidir.
											ABD'de her şubatta ""Siyah Tarih Ayı""nı
hala kutlayışımızın
											sebebidir.
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											Now, we also see this idea
											that black people are people either
alternately outside of the bounds of time
											or stuck in the past,
											in a scenario where,
much as I'm doing right now,
											a black person stands up and insists
that racism still matters,
											and a person, usually white,
											says to them,
											""Why are you stuck in the past?
											Why can't you move on?
											We have a black president.
											We're past all that.""
									","
											Agora, também temos esta ideia
											de que os negros são pessoas
ou fora dos limites do tempo
											ou presas no passado,
											num cenário onde,
como o que estou a fazer agora,
											uma pessoa negra levanta-se e insiste
que o racismo ainda importa,
											e uma pessoa, normalmente branca,
											diz-lhe:
											""Porque estás presa no passado?
											""Porque não consegues
seguir em frente?
											""Nós temos um presidente negro.
											""Já ultrapassámos isso tudo.""
									","
											También vemos que esta idea
											de que los negros son gente 
fuera de los límites del tiempo
											está anclada en el pasado,
											en un escenario en el que, 
por mucho que yo haga ahora,
											un negro se levanta e insiste en que 
el racismo sigue siendo importante,
											y una persona, generalmente blanca,
											le dice:
											""¿Por qué estás anclado en el pasado?
											¿Por qué no lo puedes superar?
											Tenemos un presidente negro.
											Estamos más allá de todo eso"".
									","
											Nous voyons aussi cette idée
											selon laquelle les Noirs sont
en dehors des limites du temps
											ou coincés dans le passé,
											dans un scénario où,
comme je le fais actuellement,
											une personne noire se lève et insiste
sur le fait que le racisme compte encore
											et qu'une personne,
blanche en général, lui dit :
											« Pourquoi es-tu coincé dans le passé ?
											Pourquoi n'avances-tu pas ?
											Nous avons un président noir.
											Tout cela, c'est du passé. »
									","
											Ayrıca, biz bu fikri
											siyahilerin dönüşümlü olarak
tarihi sınırlarının dışında olduğu
											veya geçmişte takılı kaldığı
											bir senaryoda görürüz, şu an yaptığım gibi
											siyahi biri ayağa kalkar ve ırkçılığın
hala önemli olduğunda diretir,
											ve birisi, genelde beyaz,
											ona der ki
											""Neden geçmişte takılısın?""
											Neden devam edemiyorsun?
											Siyahi bir başkanımız var.
											Bunları geçtik artık.""
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
											William Faulkner famously said,
											""The past is never dead.
											It's not even past.""
											But my good friend
Professor Kristie Dotson says,
											""Our memory is longer than our lifespan.""
											We carry, all of us,
											family and communal
hopes and dreams with us.
											We don't have the luxury
of letting go of the past.
											But sometimes,
											our political conditions are so troubling
											that we don't know
if we're living in the past
											or we're living in the present.
											Take, for instance,
when Black Lives Matter protesters
											go out to protest unjust killings
of black citizens by police,
											and the pictures that emerge
from the protest
											look like they could have been
taken 50 years ago.
											The past won't let us go.
											But still, let us press our way
into the present.
									","
											William Faulkner disse:
											""O passado nunca está morto.
											""Nem sequer é passado"".
											Mas a minha amiga Professora
Kristie Dotson diz:
											""A nossa memória é maior
que a duração da nossa vida"".
											Temos, todos nós,
											família, esperanças e sonhos em comum .
											Nós não nos damos ao luxo
de deixar o passado.
											Mas, às vezes,
											as nossas condições políticas
são tão preocupantes
											que não sabemos se estamos
a viver no passado
											ou se estamos a viver no presente.
											Por exemplo, quando os protestantes
do movimento Black Lives Matter
											saem para protestar mortes injustas
de cidadãos negros pela polícia,
											e as imagens que saem do protesto
											parecem ter sido tiradas há 50 anos.
											O passado não nos abandona.
											Mas mesmo assim,
temos que chegar ao presente.
									","
											William Faulkner dijo la famosa frase:
											""El pasado nunca está muerto.
											Ni siquiera es pasado"".
											Pero mi buen amigo, 
el profesor Kristie Dotson dice:
											""Nuestra memoria es más larga 
que nuestra vida"".
											Llevamos encima, todos nosotros,
											esperanzas y sueños, 
familiares y comunales.
											No nos damos el lujo 
de dejar atrás el pasado.
											Pero a veces,
											nuestras condiciones políticas 
son tan preocupantes
											que no sabemos si estamos 
viviendo en el pasado
											o en el presente.
											Pongamos como ejemplo,
											cuando los manifestantes 
de las Vidas Negras importan
											salieron a protestar por los homicidios 
injustos de ciudadanos negros
											a manos de la policía.
											Las imágenes de la protesta
											parece que podrían ser de hace 50 años.
											El pasado no nos deja seguir.
											Pero aún así, proseguiremos 
nuestro camino hacia el presente.
									","
											William Faulkner a dit :
											« Le passé n'est jamais mort.
											Il n'est même pas passé. »
											Mais une bonne amie,
la professeure Kristie Dotson dit :
											« Notre mémoire dure
plus longtemps que notre vie. »
											Nous portons tous
											des espoirs et des rêves
familiaux et communautaires en nous.
											Nous n'avons pas le luxe
de tirer un trait sur le passé.
											Mais parfois, nos conditions politiques
sont si troublantes
											que nous ignorons
si nous vivons dans le passé
											ou si nous vivons dans le présent.
											Prenez par exemple les manifestants
de Black Lives Matter
											qui manifestent contre les meurtres
injustes de citoyens noirs par la police
											et les photos qui émergent
des manifestations
											pourraient avoir été prises il y a 50 ans.
											Le passé ne nous lâchera pas.
											Mais laissez-nous prendre notre place
de force dans le présent.
									","
											William Faulkner'in dediği gibi,
											""Geçmiş asla ölmemiştir.
											O, geçmiş dahi değildir.""
											Ancak yakın arkadaşım
Profesör Kristie Dotson da der ki
											""Hafızamız, yaşam süremizden daha uzundur""
											Biz, hepimiz, kendimizle birlikte
											ailesel ve toplumsal
umut ve düşler taşırız.
											Geçmişin geçmesine izin verme
lüksüne sahip değiliz.
											Ancak bazen,
											politik koşullarımız çok sıkınıtlıyken,
											geçmişte mi yaşıyoruz, yoksa şu anda mı,
											bilemiyoruz.
											Örneğin,
Siyah Hayatlar Önemlidir protestolarında
											insanlar siyahilerin polis tarafından
adaletsizce öldürülmesini
											protesto etmek için çıktıklarında,
gösterilerden çıkan fotoğraflar
											sanki elli yıl önce
çekilmiş gibi duruyorlardı.
											Geçmiş, onu bırakmamıza izin vermiyor.
											Ancak, şu ana doğru olan yolda ilerleyelim
									",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
"
","
","
","
","
",The racial politics of time,Brittney Cooper,12:29,"criminal justice,culture,history,humanity,identity,inequality,race,social change,society,United States,time"
