en,fr,es,tr,title,speaker,duration,tags
"
											But for me, single-mindedness
is not just caring about something.
											It's caring about something enough
to do something about it.
											It's not just thinking, it's doing.
											It's not just praying,
it is moving your feet.
											And the reason I'm single-minded
about racism is because I know
											single-mindedness can destroy it.
											I learned that many, many years ago.
									","
											Mais pour moi, être implacable, ce n'est
pas seulement se soucier de quelque chose.
											C'est s'en soucier suffisamment
pour que ça nous pousse à agir.
											Ce n'est pas seulement penser,
c'est passer à l'action.
											Ce n'est pas seulement prier,
c'est se bouger.
											Et la raison pour laquelle je suis
implacable au sujet du racisme
											est que je sais que l'implacabilité
peut en venir à bout.
											J'ai appris ça
il y a de nombreuses années.
									","
											Para mí, la determinación no es 
solo preocuparse respecto a algo.
											Es preocuparse lo suficiente como 
para hacer algo al respecto.
											No es solo pensar, es hacer.
											No es solo pedir, es moverse.
											Y la razón por la que soy firme
sobre el racismo
											es porque sé que la determinación
puede destruirlo.
											Lo aprendí hace muchos años atrás.
									","
											Benim için bir şey hakkında sabit fikirli
olmak sadece o şeyi önemsemek değil.
											O şeyi, hakkında bir şeyler yapmayı
göze alacak kadar önemsemek.
											Sadece düşünmek değil,
aynı zamanda harekete geçmek.
											Sadece dua etmek değil, 
ayaklarını hareket ettirmek.
											Irkçılık konusunda sabit fikirli
olmamın nedeni ise
											onu sadece sabit fikirliliğin yok
edebileceğini düşünmemden.
											Bunu çok ama çok uzun 
zaman önce öğrenmiştim.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Back in 1984, I was a junior
at Davidson College
											in Davidson, North Carolina.
											Now, Davidson is a little-bitty town,
											Southern town, split by railroad tracks,
											with white Davidson on one side,
black Davidson on the other side,
											and, as black students lived
on the white side of the tracks,
											we got used to being stopped
in downtown and asked for ID,
											until the police memorized our faces.
											But fortunately,
that didn't take too long,
											because out of 1,200 students,
only 52 of us were black.
											There was one black professor
											and one black assistant dean.
											Things weren't a lot better on campus.
									","
											En 1984, j'étais en première
année à l'Université
											à Davidson, en Caroline du Nord.
											Aujourd'hui, Davidson
est une toute petite ville du Sud
											coupée en deux par la voie ferrée,
											avec d'un côté le Davidson des Blancs
et de l'autre, celui des Noirs,
											et, puisque des élèves noirs
vivaient aussi du côté des Blancs,
											on s'est habitué à être arrêtés dans le
centre-ville pour montrer nos papiers
											jusqu'à ce que la police
mémorise nos visages.
											Mais heureusement,
ça n'a pas pris longtemps,
											puisque sur 1 200 élèves,
nous n'étions que 52 Noirs.
											Il y avait un professeur noir
											et un vice-doyen noir.
											Sur le campus, ce n'était pas mieux.
									","
											En 1984, era alumna en 
la Universidad Davidson
											en Davidson, Carolina del Norte.
											Davidson es una ciudad pequeñísima,
											en el sur, dividida por las vías férreas,
											con el Davidson blanco de un lado 
y el Davidson negro del otro,
											y como alumnos negros que vivíamos
en el lado blanco de las vías,
											nos habituamos a ser detenidos 
y a mostrar la identificación,
											hasta que la policía
memorizó nuestras caras.
											Afortunadamente, eso no tomó mucho tiempo,
											puesto que de 1200 alumnos, 
solo 52 éramos negros.
											Había un profesor negro
											y un asistente del decano negro.
											Las cosas no estaban mejor en el campus.
									","
											1984 yılında, Kuzey Karolina, 
Davidson'da, Davidson Üniversitesi
											üçüncü sınıf öğrencisiydim.
											Davidson, ufak tefek bir kasaba.
											Demiryolu raylarıyla bölünmüş
bir güney kasabası.
											Beyaz Davidson bir tarafta,
siyahi Davidson diğer tarafta,
											rayların beyaz tarafında yaşayan
siyahi öğrenciler olarak
											polisler tarafından yüzümüz
hatırlanıncaya kadar
											şehir merkezinde durdurulup
kimlik sorulmasına alışmıştık.
											Neyse ki bu durum çok uzun sürmedi
											çünkü 1.200 öğrenci arasında 
biz sadece 52 kişiydik.
											Bir siyahi profesör
											ve bir siyahi dekan yardımcısı vardı.
											Kampüste de işler o kadar iyi değildi.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Well, I wasn't OK with this.
											And so, I started writing things.
											And then I started yelling things.
											And after about three years of that,
											I got tired.
											So I decided to write one more thing;
											I wrote something called ""Project '87.""
									","
											Eh bien, cette situation ne m'allait pas.
											Alors j'ai commencé à écrire des choses.
											Et puis j'ai commencé à hurler des choses.
											Et après trois années à faire ça,
											j'étais fatiguée.
											J'ai décidé d'écrire encore une chose ;
											cette chose s'appelait « Projet 87 ».
									","
											Yo no estaba de acuerdo con eso.
											Así que comencé a escribir cosas.
											Después, empecé a gritar cosas.
											Y tres años después de eso,
											me cansé.
											Entonces decidí escribir una última cosa:
											algo llamado ""Project '87"".
									","
											Tabii ben de durumdan rahatsızdım.
											Bu yüzden bir şeyler yazmaya başladım.
											Sonra da bir şeyleri haykırmaya başladım.
											Bundan üç yıl kadar sonra
											artık yoruldum.
											Bir şey daha yazmaya karar verdim:
											Buna da ""Project '87"" adını verdim.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Project '87 was really
just a challenge to Davidson:
											in three years, by 1987,
											enroll 100 black students,
											hire 10 black professors,
											create five Black Studies classes
											and hire one black dean.
											It didn't seem particularly revolutionary,
											but what was different about it was,
											we also challenged Davidson
to say that if you don't do this,
											we will question
your commitment to diversity.
											It was a real problem.
											We put some real numbers to it.
											We gave them some real consequences.
									","
											Projet 87 n'était en fait
qu'un défi vis-à-vis de Davidson :
											en trois ans, de là à 1987,
											il s'agissait d'inscrire 100 élèves noirs,
											de recruter 10 professeurs noirs,
											de créer cinq cours
d'Études Afro-américaines
											et de recruter un doyen noir.
											Rien de particulièrement révolutionnaire,
											mais la différence était que
											nous mettions Davidson au défi
car s'ils ne coopéraient pas,
											on allait questionner
leur engagement pour la diversité.
											C'était un vrai problème.
											Nous leur avons donné de vrais chiffres
											et de vraies conséquences.
									","
											El ""Project '87"" era en realidad
un reto para Davidson:
											en tres años, para 1987,
											inscribir 100 estudiantes negros,
											contratar 10 profesores negros,
											crear 5 cursos sobre
estudios de cultura negra
											y contratar 1 decano negro.
											No parecía particularmente revolucionario,
											pero lo que tenía de diferente era
que también retamos a Davidson
											al decirles que si no hacían eso
											íbamos a cuestionar
su compromiso con la diversidad.
											Era un verdadero problema.
											Agregamos cifras a eso.
											Presentamos algunas consecuencias.
									","
											Project '87, Davidson'a karşı sadece
bir meydan okumaydı:
											1987'ye kadar üç yıl içinde,
											yüz siyahi öğrenci kabul edilecek,
											on siyahi profesör işe alınacak,
											Siyahi Çalışmalar için
beş adet sınıf açılacak
											ve bir siyahi dekan atanacak.
											Bu tam bir devrim gibi görünmüyordu
											ama asıl konu, bu projeyle,
											Davidson'a eğer bunları yapmazsanız
											çeşitliliğe olan bağlılığınızı
sorgulayacağız diyebilmemizdi.
											Bu ciddi bir problemdi.
											Ciddi sayılar vardı
											ve onlara gerçek sonuçları gösterdik.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Well, the campus went absolutely nuts.
											But fortunately, in the middle of this,
											Davidson got a new president,
											and that president was
single-minded about racism, too.
											And so, he created a task force
											to address the issues in Project '87.
											And several months after that,
											we produced a 77-page report.
											That report was the foundation
for all the change that came after it.
											Now, I wasn't there to see that change,
											because, actually, in 1985,
											I graduated.
									","
											Tout le campus est devenu dingue.
											Heureusement, dans la foulée,
											Davidson a changé de président
											et ce nouveau président était
lui aussi implacable au sujet du racisme.
											Il a créé un groupe de travail
											pour gérer les questions
soulevées par Projet 87.
											Plusieurs mois après,
											on a publié un rapport de 77 pages.
											Ce rapport était le fondement
de tous les changements qui s'ensuivirent.
											Je n'ai pas été témoin de ces changements
											car il se trouve qu'en 1985,
											j'ai eu mon diplôme.
									","
											Bueno, el campus se descontroló.
											Afortunadamente, en medio de todo esto,
											Davidson recibió un nuevo presidente,
											y ese presidente también era
firme respecto al racismo.
											Él creó un equipo de trabajo
											para tratar los problemas
mencionados en ""Project '87""
											y unos meses después de eso,
											realizamos un reporte de 77 páginas.
											El reporte fue la base para
los cambios que se dieron después.
											No estuve ahí para ver ese cambio
											puesto que en 1985,
											me gradué.
									","
											Kampüste yer yerinden oynamıştı tabii.
											Neyse ki tam da bunların ortasında
											Davidson'a yeni bir rektör atandı
											ve onunda ırkçılık konusundaki 
düşünceleri belliydi.
											Rektör, Project '87'deki sorunları
ele almak için
											bir çalışma kolu oluşturdu.
											Bundan birkaç ay sonra
											yetmiş yedi sayfalık bir rapor hazırladık.
											Bu rapor, bundan sonraki tüm
değişimlerin temeliydi.
											Ben tabii bu değişimleri göremedim.
											Çünkü aslında 1985 yılında
											mezun oldum.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											(Applause)
											You are looking at the three
happiest people on the planet that day,
											because I am leaving.
									","
											(Applaudissements)
											Mon départ a fait la plus grande joie
											des trois personnes
présentes sur cette photo.
									","
											(Aplausos)
											Aquí ven a las tres personas
más felices en el mundo aquel día
											porque me iba.
									","
											(Alkışlar)
											Fotoğrafta o gün dünya üzerindeki 
en mutlu üç insanı görüyorsunuz,
											çünkü mezun oluyorum.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											However, the change did happen,
											and today, there are 185 black students,
											there are 16 black
or multiracial professors,
											there are four black deans,
											and there's an entire degree-granting
Africana Studies Department.
									","
											Ces changements ont bien eu lieu,
											et aujourd'hui,
il y a 185 élèves noirs,
											16 professeurs noirs ou multiraciaux,
											4 doyens noirs,
											et un département entier -
diplômant - d'Etudes Africaines.
									","
											Sin embargo, el cambio ocurrió,
											y en la actualidad hay 185 alumnos negros,
											16 profesores negros 
o de diferentes razas,
											cuatro decanos negros
											y hay un departamento completo
sobre estudios de la cultura negra.
									","
											Neyse ki değişim yaşandı.
											Bugün orada 185 siyahi öğrenci,
											on altı siyahi veya çok ırklı profesör,
											dört siyahi dekan
											ve diploma veren bir
Afrika Çalışmaları Bölümü bulunuyor.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Project '87 changed Davidson.
											But it also changed me,
because what it taught me
											was there's a lot of power
in single-mindedness.
									","
											Projet 87 a transformé Davidson.
											Et ça m'a transformée aussi,
en m'apprenant
											que l'implacabilité a beaucoup de pouvoir.
									","
											El ""Project '87"" cambió Davidson.
											También me cambió a mí,
porque me enseñó
											que hay un gran poder en la determinación.
									","
											Project '87, Davidson'ı değiştirdi.
											Aynı zamanda beni de değiştirdi
ve bana öğrettiği şey ise
											sabit fikirliliğin çok fazla güce
sahip olduğuydu.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Well, today, I'm an executive speechwriter
											for one of the biggest
companies in the world.
											It's a profession that is 92 percent white
and predominantly male,
											which makes me a little bit of a unicorn.
											But I'm a single-minded unicorn.
									","
											Aujourd'hui, je suis rédactrice
de discours pour les dirigeants
											de l'une des plus grandes
entreprises au monde.
											C'est une profession qui est à 92% blanche
et majoritairement masculine,
											ce qui fait de moi une sorte de licorne.
											Mais une licorne implacable.
									","
											Hoy en día, soy escritora de discursos
											para una de las empresas 
más grandes del mundo.
											Es una profesión donde el 92 %
es blanco y en su mayoría hombres,
											por lo que soy como un unicornio.
											Pero soy un unicornio con determinación.
									","
											Bugün, dünyanın en büyük 
şirketlerinden birinde
											yetkili bir konuşma yazarıyım.
											Yüzde 92'si beyaz
ve ağırlıklı olarak erkek olan,
											beni biraz tek boynuzlu 
at yapan bir meslek.
											Ben tek fikirli tek boynuzlu bir atım.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											So the thing about speech writing
is, it's very personal.
											So I spend a lot of time
in deep conversation
											with the CEO and senior executives,
											and a lot of times those conversations
turn to diversity and inclusion,
											which, of course, I'm always
happy to talk about.
											But after quite a few
of these conversations,
											I've come to a conclusion:
											I believe that business
is in a position to do something
											that no other entity can do.
											Business can dismantle racism.
											Now, colleges can't do it.
											There aren't but 5,000 of them
in the United States
											and only 20 million students enrolled.
											Church can't do it, either —
											only 35 percent of us go
on a regular basis,
											and when we do,
											eleven o'clock Sunday morning
is ""the most segregated hour"" in America.
											But business?
											There are a 162 million people
in the US workforce alone —
											people of all races,
											united in the spirit of wanting a paycheck
and having to show up to get it.
									","
											Rédiger un discours, c'est très personnel.
											Alors j'ai beaucoup
de discussions intenses
											avec le PDG et les cadres dirigeants,
											et les thèmes de la diversité
et de l'inclusion y sont récurrents,
											ce qui me fait toujours plaisir.
											Mais après un certain nombre
de ces conversations,
											je suis arrivée à une conclusion :
											je crois que le monde des affaires
est en mesure de faire quelque chose
											dont aucune autre entité n'est capable.
											Les affaires peuvent
démanteler le racisme.
											Les écoles ne le peuvent pas.
											Il n'y en a que 5 000
aux Etats-Unis
											avec seulement
20 millions d'élèves inscrits.
											Les églises non plus —
											seuls 35% d'entre nous
y allons régulièrement,
											et lorsque c'est le cas,
											la messe du dimanche est
« l'heure la plus ségréguée » d'Amérique.
											Mais les affaires ?
											162 millions de personnes
constituent la main-d'œuvre américaine —
											des gens de toutes races,
											unis dans la volonté d'avoir un salaire
et de devoir se bouger pour l'obtenir.
									","
											Lo característico de la redacción
de discursos, es que es muy personal.
											Paso mucho tiempo 
conversando profundamente
											con directores generales 
y altos directivos,
											y en muchas ocasiones
											esas conversaciones abordaban
la diversidad y la inclusión,
											de los que, por supuesto,
siempre me gusta hablar.
											Luego de algunas de esas conversaciones
llegué a una conclusión:
											creo que las empresas están
en la posición de hacer algo
											que ninguna otra entidad puede hacer.
											Las empresas pueden eliminar el racismo.
											Las universidades no pueden.
											Hay solamente 5000 en EE. UU.
											y solo 20 millones de alumnos inscritos.
											La iglesia tampoco puede,
											solo el 35 % de nosotros
asistimos regularmente,
											y cuando lo hacemos,
											el domingo a las 11 de la mañana es
""la hora más segregada"" en EE. UU.
											¿Pero las empresas?
											En EE. UU. hay 156 millones de personas 
que conforman la población activa,
											personas de todas las razas,
											unidos por el deseo de un salario y 
tener que presentarse para lograrlo.
									","
											Konuşma yazmakla alakalı şey şu,
bu çok özel bir şey.
											CEO ve kıdemli yöneticilerle yaptığım
											derin sohbetlere çok zaman ayırdım
											ve bu sohbetlerde birçok kez konu
çeşitlilik ve kapsayıcılığa geldi.
											Tabii konuşmaktan her zaman
zevk aldığım konular.
											Fakat bu konuşmaların birçoğunda,
											şöyle bir sonuca vardım:
											İşletmeler, hiçbir kurum
ya da kuruluşun yapamayacağı şeyleri
											yapabilecek bir pozisyona sahip.
											İşletmeler ırkçılığı yok edebilir.
											Üniversiteler yok edemez.
											ABD'de neredeyse 5,000 üniversite var
											ancak sadece yirmi milyon öğrenci kayıtlı.
											Kilise de bunu yapamaz.
											Sadece yüzde 35'imiz düzenli 
olarak kiliseye gidiyoruz
											ve gittiğimizde de
											pazar sabahı saat on bir,
Amerika'da en çok ayrımcılık yapılan saat.
											Ya işletmeler?
											ABD'de yalnız işgücünde çalışan,
ortak yönleri maaşlarını istemek
											ve alabilmek umuduyla
											işe gelmek zorunda olmaları olan 
her ırktan 162 milyon insan var.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
											Now, I'm aware that diversity
is bigger than race,
											and racism is bigger than America.
											But racial discrimination
is the most prominent form,
											and Lord knows America is
the absolute best at it.
											So what if, though, what if
											we worked in diverse
and inclusive environments
											that we had something
to do something with?
											And since we spend
one-third of our lives at work,
											what if we did that with people
who didn't look like us?
											I think the world would be
a totally different place outside of work.
											That can happen if business
gets single-minded about racism.
											But the question is:
How is that supposed to happen?
									","
											Certes, la question de la diversité
excède celle de la race,
											et le racisme excède l'Amérique.
											Mais la discrimination raciale
en est la forme la plus proéminente,
											et Dieu sait que l'Amérique
en est la championne.
											Eh bien, et si
											nous travaillions dans des
milieux diversifiés et inclusifs
											avec lesquels nous aurions
quelque chose à voir ?
											Étant donné que nous passons
un tiers de nos vies à travailler,
											et si nous le faisions avec des gens
qui ne nous ressemblent pas ?
											Je pense que le monde serait
totalement différent en dehors du bureau.
											C'est faisable, si le monde des affaires
devient implacable au sujet du racisme.
											Mais la question est :
« Comment y parvenir ? »
									","
											Estoy consciente de que
la diversidad es más que la raza
											y el racismo es más que EE. UU.
											Pero la discriminación racial
es la forma más destacada
											y Dios sabe que EE. UU. es
el que mejor lo practica.
											Aunque, ¿que tal si...
											trabajamos en ambientes
diversos e inclusivos
											de manera que tengamos algo 
para hacerle frente a eso?
											Considerando que pasamos un tercio 
de nuestras vidas en el trabajo,
											¿qué tal si lo hiciéramos con personas 
que no lucen como nosotros?
											Creo que fuera del trabajo el mundo 
sería un lugar muy diferente.
											Esto puede ocurrir si las empresas 
se mantienen firme frente al racismo.
											La pregunta es: ¿cómo es 
posible que esto ocurra?
									","
											Artık şunun farkındayım;
çeşitlilik, ırktan daha üstün
											ve ırkçılık da Amerika'dan daha üstün.
											Fakat ırk ayrımcılığı artık 
en belirgin formunda
											ve Amerika bunda kesinlikle en iyisi.
											Peki şöyle farz edelim,
											bizi yakından ilgilendiren, 
çeşitliliğin olduğu
											ve kapsayıcı bir yerde
çalıştığımızı düşünelim.
											Yaşamımızın üçte birini işte
geçirdiğimize göre,
											niye görünüş olarak bize benzemeyen 
insanlarla çalışmayalım?
											İş dışında dünya tamamıyla
farklı bir yer olabilirdi.
											Eğer işyerleri ırkçılıkla ilgili tavrını 
ortaya koyarsa bu gerçekleşebilir.
											Asıl soru ise bunun nasıl olacağı.
									",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
"
","
","
","
",How to get serious about diversity and inclusion in the workplace,Janet Stovall,11:04,"communication,community,work,humanity,race,social change,leadership,society,inequality,United States"
