en,es,title,speaker,duration,tags
"
											So what sets rabies apart
from a virus like Ebola
											is that when people get it,
											they tend not to spread it onward.
											That means that every single time
a person gets rabies,
											it's because they were bitten
by a rabid animal,
											and usually, that's a dog or a bat.
											But it also means that those jumps
between species,
											which are so important to understand,
but so rare for most viruses,
											for rabies, they're actually
happening by the thousands.
											So in a way, rabies
is almost like the fruit fly
											or the lab mouse of deadly viruses.
											This is a virus that we can use
and study to find patterns
											and potentially test out new solutions.
											And so, when I first heard
about that outbreak of rabies
											in the Peruvian Amazon,
											it struck me as something
potentially powerful
											because this was a virus that was jumping
from bats into other animals
											often enough that we might
be able to anticipate it ...
											Maybe even stop it.
									","
											Lo que diferencia a la rabia
de un virus como el ébola
											es que cuando la gente lo contrae
											suele no propagarla.
											Eso significa que cada vez que
una persona contrae la rabia
											es porque fue mordida
por un animal rabioso,
											y normalmente,
es un perro o un murciélago.
											Pero también significa que
estos saltos entre especies
											que son tan importantes de entender,
pero raros en la mayoría de virus,
											para la rabia, en realidad,
están sucediendo de a miles.
											En cierto modo, la rabia 
es casi como la mosca de la fruta
											o el ratón de laboratorio
de los virus mortales.
											Es un virus que podemos usar
y estudiar para encontrar patrones
											y potencialmente probar nuevas soluciones.
											Y cuando escuché por primera vez
sobre este brote de rabia
											en la Amazonía peruana,
											me pareció algo potencialmente poderoso
											porque era un virus que estaba saltando 
de murciélagos a otros animales
											con la frecuencia suficiente
para que podamos anticiparlo...
											Quizás incluso detenerlo.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											So as a first-year graduate student
											with a vague memory
of my high school Spanish class,
											I jumped onto a plane
and flew off to Peru,
											looking for vampire bats.
											And the first couple of years
of this project were really tough.
											I had no shortage of ambitious plans
to rid Latin America of rabies,
											but at the same time,
											there seemed to be an equally endless
supply of mudslides and flat tires,
											power outages, stomach bugs
all stopping me.
											But that was kind of par for the course,
											working in South America,
											and to me, it was part of the adventure.
											But what kept me going
											was the knowledge that for the first time,
											the work that I was doing
might actually have some real impact
											on people's lives in the short term.
											And that struck me the most
											when we actually went out to the Amazon
											and were trying to catch vampire bats.
											You see, all we had to do was show up
at a village and ask around.
											""Who's been getting bitten
by a bat lately?""
											And people raised their hands,
											because in these communities,
											getting bitten by a bat
is an everyday occurrence,
											happens every day.
											And so all we had to do
was go to the right house,
											open up a net
											and show up at night,
											and wait until the bats tried
to fly in and feed on human blood.
											So to me, seeing a child with a bite wound
on his head or blood stains on his sheets,
											that was more than enough motivation
											to get past whatever logistical
or physical headache
											I happened to be feeling on that day.
									","
											Como estudiante graduado de primer año
											con un vago recuerdo de mi clase
de español en secundaria
											salté en un avión y volé a Perú,
											buscando murciélagos vampiro.
											Y los primeros años de este proyecto
fueron realmente difíciles.
											No faltaron planes ambiciosos
para librar a Latinoamérica de la rabia.
											Pero, al mismo tiempo,
											parecía haber un suministro ilimitado
de deslizamiento de tierra y neumáticos,
											apagones, insectos estomacales,
todos deteniéndome.
											Pero eso fue parte del viaje,
											trabajando en Sudamérica,
											y para mí, era parte de la aventura.
											Pero lo que me mantuvo en marcha
											era saber que por primera vez
											el trabajo que hacía 
podría tener algún impacto real
											sobre la vida de la gente a corto plazo.
											Y fue lo que más me impactó
											cuando salimos al Amazonas
											e intentamos atrapar murciélagos vampiro.
											Todo lo que teníamos que hacer era
aparecer en un pueblo y preguntar por ahí
											""¿Quién ha sido mordido
por un murciélago?""
											Y la gente alzaba sus manos,
											porque en estas comunidades,
											ser mordido por un murciélago
es algo cotidiano,
											ocurre cada día.
											Y todo lo que teníamos que hacer
era ir a la casa correcta,
											abrir una red
											y aparecer por la noche,
											y esperar hasta que los murciélagos
intentaran volar y tomar sangre humana.
											Para mí, ver a un niño con una herida
en la cabeza o sangre en las sábanas
											era más que suficiente motivación
											para superar cualquier dolor
logístico o de cabeza
											que sintiera ese día.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											Since we were working
all night long, though,
											I had plenty of time to think about
how I might actually solve this problem,
											and it stood out to me
that there were two burning questions.
											The first was that we know
that people are bitten all the time,
											but rabies outbreaks
aren't happening all the time —
											every couple of years,
maybe even every decade,
											you get a rabies outbreak.
											So if we could somehow anticipate
when and where the next outbreak would be,
											that would be a real opportunity,
											meaning we could vaccinate
people ahead of time,
											before anybody starts dying.
											But the other side of that coin
											is that vaccination
is really just a Band-Aid.
											It's kind of a strategy of damage control.
											Of course it's lifesaving and important
and we have to do it,
											but at the end of the day,
											no matter how many cows,
how many people we vaccinate,
											we're still going to have exactly the same
amount of rabies up there in the bats.
											The actual risk of getting bitten
hasn't changed at all.
											So my second question was this:
											Could we somehow
cut the virus off at its source?
											If we could somehow reduce the amount
of rabies in the bats themselves,
											then that would be a real game changer.
									","
											Sin embargo, como estuvimos
trabajando toda la noche,
											tuve mucho tiempo para pensar
cómo solucionaría este problema,
											y me llamó la atención que
había dos preguntas candentes.
											La primera es que sabemos que
la gente es mordida todo el tiempo,
											pero los brotes de rabia
no ocurren todo el tiempo,
											cada dos años,
tal vez incluso cada década,
											se produce un brote de rabia.
											Si pudiéramos anticipar de algún modo
cómo y cuándo sería el siguiente brote,
											esa sería una oportunidad real,
											podríamos vacunar a la gente 
con anticipación,
											antes de que alguien muera.
											Pero la otra cara de la moneda
											es que la vacuna es solo una tirita.
											Es una estrategia de control de daños.
											Por supuesto, es vital e importante
y tenemos que hacerlo,
											pero al final del día,
											no importa cuántas vacas,
cuánta gente vacunemos,
											tendremos exactamente la misma
cantidad de rabia en los murciélagos.
											El riesgo real de ser mordido
no ha cambiado en absoluto
											Mi segunda pregunta era esta:
											¿Podíamos de alguna manera
cortar el virus en su origen?
											Si pudiéramos reducir la cantidad
de rabia en los propios murciélagos,
											entonces eso sería un punto de inflexión.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											We'd been talking about shifting
											from a strategy of damage control
to one based on prevention.
											So, how do we begin to do that?
											Well, the first thing
we needed to understand
											was how this virus actually works
in its natural host —
											in the bats.
											And that is a tall order
for any infectious disease,
											particularly one in a reclusive
species like bats,
											but we had to start somewhere.
											So the way we started
was looking at some historical data.
											When and where had these outbreaks
happened in the past?
											And it became clear
that rabies was a virus
											that just had to be on the move.
											It couldn't sit still.
											The virus might circulate in one area
for a year, maybe two,
											but unless it found a new group of bats
to infect somewhere else,
											it was pretty much bound to go extinct.
											So with that, we solved one key part
of the rabies transmission challenge.
											We knew we were dealing
with a virus on the move,
											but we still couldn't say
where it was going.
									","
											Habíamos estado hablando de cambiar
											de una estrategia de control de daños
a una basada en prevención.
											¿Cómo comenzamos a hacer eso?
											Bueno, lo primero que
necesitábamos entender
											era como este virus trabaja
en su anfitrión natural,
											en los murciélagos.
											Y es una tarea difícil para
cualquier enfermedad infecciosa,
											particularmente en una especie
solitaria como los murciélagos,
											pero teníamos que empezar
por algún sitio.
											Comenzamos mirando datos históricos.
											¿Cuándo y dónde ocurrieron
estos brotes en el pasado?
											Y quedó claro que la rabia era un virus
											que tenía que estar en movimiento.
											No podía quedarse quieto.
											El virus podría circular en un área
un año, quizás dos,
											pero si no encuentra un nuevo
grupo de murciélagos que infectar
											seguramente se extinguirá.
											Con esto, resolvimos la pieza clave
del desafío de la transmisión de la rabia.
											Sabíamos que lidiábamos
con un virus en movimiento,
											pero aún no podíamos decir a dónde iba.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											Essentially, what I wanted was
more of a Google Maps-style prediction,
											which is, ""What's
the destination of the virus?
											What's the route it's going
to take to get there?
											How fast will it move?""
											To do that, I turned
to the genomes of rabies.
											You see, rabies, like many other viruses,
has a tiny little genome,
											but one that evolves
really, really quickly.
											So quickly that by the time the virus
has moved from one point to the next,
											it's going to have picked up
a couple of new mutations.
											And so all we have to do
is kind of connect the dots
											across an evolutionary tree,
											and that's going to tell us
where the virus has been in the past
											and how it spread across the landscape.
											So, I went out and I collected cow brains,
											because that's where
you get rabies viruses.
											And from genome sequences that we got
from the viruses in those cow brains,
											I was able to work out
											that this is a virus that spreads
between 10 and 20 miles each year.
									","
											En esencia, quería algo parecido
a una predicción de Google Maps,
											es decir, ""¿Cuál es el destino del virus?
											¿Cuál es la ruta que tomará
para llegar ahí?
											¿Qué tan rápido se moverá?""
											Para hacer eso, recurrí
a los genomas de la rabia.
											Verán, la rabia, como muchos otros
virus, tiene un pequeño genoma,
											pero uno que evoluciona
muy, muy rápido.
											Tan rápido que para cuando el virus
haya pasado de un punto al siguiente,
											habrá detectado un par
de mutaciones nuevas.
											Solo debemos conectar los puntos
											a través de un árbol evolutivo,
											y eso nos dirá dónde estuvo
el virus en el pasado
											y cómo se propagó por el paisaje.
											Así que fui y recolecté cerebros de vaca,
											porque allí es donde se consigue
los virus de la rabia.
											Y de las secuencias de genoma 
que conseguimos de los virus
											de esos cerebros de vaca
											pude calcular
											que este es un virus que se extiende
entre 6 y 12 km cada año.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											OK, so that means we do now have
the speed limit of the virus,
											but still missing that other key part
of where is it going in the first place.
											For that, I needed to think
a little bit more like a bat,
											because rabies is a virus —
											it doesn't move by itself,
											it has to be moved around by its bat host,
											so I needed to think about
how far to fly and how often to fly.
											My imagination didn't get me
all that far with this
											and neither did little digital trackers
that we first tried putting on bats.
											We just couldn't get
the information we needed.
											So instead, we turned
to the mating patterns of bats.
											We could look at certain parts
of the bat genome,
											and they were telling us that some
groups of bats were mating with each other
											and others were more isolated.
											And the virus was basically following
the trail laid out by the bat genomes.
											Yet one of those trails stood out
as being a little bit surprising —
											hard to believe.
											That was one that seemed to cross
straight over the Peruvian Andes,
											crossing from the Amazon
to the Pacific coast,
											and that was kind of hard to believe,
											as I said,
											because the Andes are really tall —
about 22,000 feet,
											and that's way too high
for a vampire to fly.
											Yet —
									","
											Significa que ahora tenemos
el límite de velocidad del virus,
											pero aún perdiendo otra parte clave
de por dónde entra en primer lugar.
											Para eso necesitaba pensar
un poco más como un murciélago,
											porque la rabia es un virus,
											no se mueve por sí solo,
											tiene que ser movido 
por su murciélago anfitrión,
											necesité pensar sobre qué tan lejos
volar y con qué frecuencia.
											Mi imaginación no llegó a tanto
											ni tampoco los rastreadores digitales
que primero tratamos de ponerles.
											No pudimos obtener
la información que necesitábamos.
											En su lugar, recurriremos 
a los patrones de apareamiento.
											Podíamos observar ciertas
partes del genoma
											y nos decían que algunos grupos
de murciélagos se estaban apareando
											y otros estaban más aislados.
											Y el virus seguía básicamente 
el rastro trazado por sus genomas.
											Sin embargo, uno de estos trazados
destacó por ser un poco sorprendente,
											difícil de creer.
											Era uno que parecía cruzar
directamente los Andes peruanos,
											cruzando desde el Amazonas
al litoral pacífico,
											y eso era un poco difícil de creer,
											como dije, porque
											los Andes son muy altos,
unos 6700 metros,
											y demasiado elevados para que
un murciélago pueda volar
											Aún así...
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											(Laughter)
									","
											(Risas)
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											when we looked more closely,
											we saw, in the northern part of Peru,
											a network of valley systems
that was not quite too tall
											for the bats on either side
to be mating with each other.
											And we looked a little bit more closely —
											sure enough, there's rabies
spreading through those valleys,
											just about 10 miles each year.
											Basically, exactly as our evolutionary
models had predicated it would be.
									","
											cuando miramos más de cerca,
											vimos, en la parte norte de Perú,
											una red de sistemas de valles
no demasiado alta
											para que los murciélagos de ambos
lados se apareasen.
											Y miramos un poco más de cerca,
											efectivamente, había rabia
propagándose por esos valles,
											a unas 6 kilómetros al año.
											Exactamente como predijeron 
nuestros modelos evolutivos.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											What I didn't tell you
											is that that's actually
kind of an important thing
											because rabies had never been seen before
on the western slopes of the Andes,
											or on the whole Pacific coast
of South America,
											so we were actually witnessing,
in real time, a historical first invasion
											into a pretty big part of South America,
											which raises the key question:
											""What are we going to do about that?""
									","
											Lo que no les conté
											es que eso es realmente algo importante
											porque nunca antes se vio la rabia
en las laderas occidentales de los Andes,
											o en todo el litoral pacífico
de América del Sur,
											así que estábamos siendo testigos,
en vivo, de una primera invasión histórica
											en una parte bastante grande
de América del Sur,
											lo que plantea la pregunta clave:
											""¿Qué vamos a hacer al respecto?""
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											Well, the obvious short-term
thing we can do is tell people:
											you need to vaccinate yourselves,
vaccinate your animals;
											rabies is coming.
											But in the longer term,
											it would be even more powerful
if we could use that new information
											to stop the virus
from arriving altogether.
											Of course, we can't just tell bats,
""Don't fly today,""
											but maybe we could stop the virus
from hitching a ride along with the bat.
									","
											Lo obvio a corto plazo que
podemos hacer es decir a la gente:
											necesitan vacunarse Uds.,
vacunar a tus animales;
											la rabia se acerca.
											Pero a largo plazo,
											sería aún más poderoso 
si pudiéramos usar nueva información
											para evitar por completo
que llegue el virus.
											Por supuesto, no podemos decir
a los murciélagos: ""No vuelen hoy"",
											pero tal vez podríamos evitar que
el virus se pasee con el murciélago.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											And that brings us to the key lesson
that we have learned
											from rabies-management programs
all around the world,
											whether it's dogs, foxes,
skunks, raccoons,
											North America, Africa, Europe.
											It's that vaccinating the animal source
is the only thing that stops rabies.
									","
											Y eso nos da una lección clave
que hemos aprendido
											de los programas de control 
de la rabia por todo el mundo,
											ya sean perros, zorros, mofetas, mapaches,
											América del Norte, África, Europa.
											Es que vacunar a la causa animal 
es lo único que detiene la rabia.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											So, can we vaccinate bats?
											You hear about vaccinating dogs
and cats all the time,
											but you don't hear too much
about vaccinating bats.
											It might sound like a crazy question,
											but the good news is that we actually
already have edible rabies vaccines
											that are specially designed for bats.
											And what's even better
											is that these vaccines
can actually spread from bat to bat.
											All you have to do is smear it on one
											and let the bats' habit
of grooming each other
											take care of the rest of the work for you.
											So that means, at the very least,
											we don't have to be out there vaccinating
millions of bats one by one
											with tiny little syringes.
									","
											¿Podemos vacunar a los murciélagos?
											Han oído hablar de vacunar 
a perros y gatos,
											pero no se escucha mucho 
de la vacunación de murciélagos.
											Puede sonar disparatado,
											pero las buena noticia es que tenemos 
vacunas comestibles para la rabia
											diseñadas especialmente para murciélagos.
											Y lo que es aún mejor
											es que las vacunas se pueden
transmitir murciélago a murciélago.
											Solo se debe untarla a un murciélago
											y que su hábito
de acicalarse unos a otros
											haga el resto del trabajo por uno.
											Eso significa, que por lo menos,
											no tenemos que vacunar a millones 
de murciélagos uno por uno
											con agujas diminutas.
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
											(Laughter)
									","
											(Risas)
									",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
"
","
",What vaccinating vampire bats can teach us about pandemics,Daniel Streicker,15:39,"disease,science,ebola,illness,health,biology,public health,medicine,Vaccines,virus,pandemic,TEDMED"
