en,es,pt,title,speaker,duration,tags
"
											I actually want to drill down
on this a little bit.
									","
											En realidad, quiero profundizar 
en esto un poco.
									","
											Quero aprofundar este assunto
um pouco mais.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											So, one of the countries that has been
on the frontlines of this issue
											is Tunisia,
											which was the only country
to come out of the Arab Spring
											with a successful democratic revolution.
											Five years later,
											they're struggling
with serious terror attacks
											and rampant ISIS recruitment.
											And many Tunisians
are calling on their government
											to do whatever it takes to keep them safe.
									","
											Uno de los países que ha estado 
en la vanguardia de este tema
											es Túnez,
											el único país que ha surgido 
de la Primavera Árabe
											con una revolución democrática exitosa.
											Cinco años después,
											está luchando contra 
ataques terroristas graves
											y contra el desenfrenado 
reclutamiento de DAESH.
											Y muchos tunecinos piden a su gobierno
											hacer lo que sea necesario 
para mantenerlos a salvo.
									","
											Um dos países que tem estado
na linha da frente deste problema
											é a Tunísia
											que foi o único país
que saiu da Primavera Árabe
											com uma revolução democrática
bem sucedida.
											Cinco anos depois,
											estão a lutar
com graves ataques terroristas
											e um recrutamento galopante do ISIS.
											Muitos tunisinos estão a pedir ao governo
											que faça o que for preciso
para os manter em segurança.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											Tunisian cartoonist Nadia Khiari
											has summed up the situation
with this character who says,
											""I don't give a damn about human rights.
											I don't give a damn about the revolution.
											I don't give a damn
about democracy and liberty.
											I just want to be safe.""
									","
											La dibujante tunecina Nadia Khiari
											ha resumido la situación 
con este personaje que dice:
											""Me importan un bledo 
los Derechos Humanos.
											Me importa un bledo la revolución.
											Me importa un bledo 
la democracia y la libertad.
											Yo solo quiero estar seguro"".
									","
											A cartunista tunisiana Nadia Khiari
											resumiu a situação 
com esta figura que diz:
											""Estou-me nas tintas
para os direitos humanos,
											""estou-me nas tintas para a revolução,
											""estou-me nas tintas 
para a democracia e para a liberdade.
											""Só quero viver em segurança"".
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											""Satisfied?"" asked his jailer.
											""You're safe now.""
									","
											""¿Satisfecho?"" Le preguntó su carcelero.
											""Ahora estás a salvo"".
									","
											""Estás contente?"" pergunta o carcereiro.
											""Agora estás em segurança"".
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											If the Tunisian people can figure out
											how to deal with their terrorism problem
											without ending up in this place,
											they will be a model
not only for their region,
											but for all of us.
									","
											Si el pueblo tunecino pueden averiguar
											cómo hacer frente 
a su problema de terrorismo
											sin terminar en este lugar,
											será un modelo no solo para su región,
											sino para todos nosotros.
									","
											Se a população tunisiana pudesse imaginar
											como lidar com o problema
do terrorismo,
											sem acabar naquele local,
											seria um modelo,
não só para a sua região,
											mas para todos nós.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											The reality is that civil society,
journalists and activists
											are coming under attack
from extremist groups on the one hand,
											and, in many countries,
											also from their own governments.
											We're seeing bloggers
and journalists being jailed,
											charged and intimidated
											by their own governments,
											many of which are allies
with the West in the war on terror.
									","
											La realidad es que la sociedad civil, 
periodistas y activistas
											se encuentran bajo la amenaza
de grupos extremistas, por un lado,
											y, en muchos países,
											también de sus propios gobiernos.
											Vemos que blogueros y periodistas 
están siendo encarcelados,
											acusados e intimidados
											por sus propios gobiernos,
											muchos aliados con Occidente 
en la guerra contra el terrorismo.
									","
											A realidade é que a sociedade civil,
os jornalistas e os ativistas
											estão a ser vítimas de ataques
de grupos extremistas, por um lado,
											e, em muitos países,
											também dos seus próprios governos.
											Vemos bloguistas e jornalistas
na cadeia,
											processados e intimidados
pelos seus governos,
											muitos dos quais são aliados do Ocidente,
na guerra contra o terrorismo.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											Just three examples.
											A friend and former colleague of mine,
											Hisham Almiraat,
											has been charged
with threatening state security,
											along with six other activists in Morocco.
											The Saudi blogger Raif Badawi
has been jailed and flogged
											for insulting Islam and criticizing
the Saudi regime on his blog.
											More recently, the Turkish representative
for Reporters Without Borders,
											Erol Önderoglu,
											has been detained and charged
with spreading terrorist propaganda,
											because he and some other activists
have been supporting Kurdish media.
									","
											Veamos solo tres ejemplos.
											Un amigo y excolega mío,
											Hisham Almiraat,
											ha sido acusado de poner 
la seguridad del estado en peligro,
											junto con otros seis activistas 
en Marruecos.
											El bloguero saudita Raif Badawi 
ha sido encarcelado y azotado
											por insultar al Islam y ser crítico 
con el régimen de Arabia en su blog.
											Más recientemente, el representante 
turco de Reporteros sin Fronteras,
											Erol Önderoglu,
											ha sido detenido y acusado 
de difundir propaganda terrorista,
											porque él y otros activistas han apoyado 
los medios de comunicación kurdos.
									","
											Apenas três exemplos.
											Um amigo e antigo colega meu,
											Hisham Almiraat,
											foi acusado de ameaçar
a segurança do estado,
											juntamente com mais seis ativistas
em Marrocos.
											O bloguista saudita, Raif Badawi,
foi preso e açoitado
											por insultar o Islão e criticar
o regime saudita no seu blogue.
											Mais recentemente, o representante turco
para Repórteres Sem Fronteiras,
											Erol Önderoglu,
											foi detido e processado
por espalhar propaganda terrorista,
											porque ele e outros ativistas
tinham apoiado os ""media"" curdos.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											Anti-terror measures
quickly turn into state repression
											without strong protection
for minority communities
											and for peaceful debate;
											this needs to be supported
by a robust, independent local media.
									","
											Las medidas antiterroristas rápidamente 
se convierten en represión de Estado
											sin una fuerte protección 
para las comunidades minoritarias
											y para el debate pacífico.
											Esto debe apoyarse por sólidos medios 
de comunicación locales e independientes.
									","
											As medidas antiterroristas
cedo se tornam em repressão do estado
											na ausência de uma forte proteção
das comunidades minoritárias
											e de um debate pacífico.
											Isto tem que ser apoiado
por ""media"" locais sólidos e independentes.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											But while that's not really happening,
											Washington is teaming up
with Silicon Valley and with Hollywood
											to pour millions — hundreds
of millions of dollars —
											into what's called ""counter-messaging,""
											a fancy word for propaganda.
											To counter the terrorist propaganda
spreading all over the internet,
											in Europe, Internet Referral
Units are being set up,
											so that people can report
on extremist content that they find
											and get it censored.
											The problem is,
											that all of this propaganda,
monitoring and censorship
											completely fails to make up for the fact
											that the people who are
the most credible voices,
											who can present credible ideas
and alternative solutions
											to real economic, social and political
problems in their community
											that are causing people to turn
to extremism in the first place,
											are being silenced
by their own governments.
									","
											Pero mientras eso no sucede realmente,
											Washington se ha unido 
a Silicon Valley y a Hollywood
											invirtiendo millones, 
cientos de millones de dólares,
											en lo llamado ""contramensajería"",
											una palabra elegante 
para la contrapropaganda.
											Para contrarrestar la difusión de 
propaganda terrorista en toda Internet,
											en Europa se están creando
las Unidades de Referencia de Internet
											para que la gente pueda informar sobre 
el contenido extremista que encuentra
											y lograr que se censure.
											El problema es,
											que toda esta propaganda, 
seguimiento y censura
											falla por completo 
para compensar el hecho de
											que las personas 
con las voces más creíbles,
											quienes pueden presentar ideas 
y soluciones alternativas creíbles
											a los problemas económicos, sociales 
y políticos reales en su comunidad
											están causando que la gente 
se oriente al extremismo,
											quienes están siendo silenciados 
por sus propios gobiernos.
									","
											Mas, enquanto isto não está a acontecer,
											Washington , em conjunto
com Silicon Valley e Holywood,
											está a injetar milhões
— centenas de milhões de dólares —
											naquilo a que se chama
""contra-mensagens"".
											um eufemismo para ""propaganda"".
											Para combater a propaganda terrorista
espalhada através da Internet,
											estão a ser constituídas na Europa
Unidades de Referência na Internet,
											para que as pessoas possam informar
os conteúdos extremistas que encontram
											para serem censurados.
											O problema é que
											toda esta propaganda,
vigilância e censura
											esquece-se totalmente

											de que as pessoas
que são as vozes mais credíveis,
											que podem apresentar ideias críveis
e soluções alternativas
											aos reais problemas económicos,
sociais e políticos da sua comunidade,
											que estão a encaminhar
as pessoas para o extremismo,
											estão a ser silenciadas
pelos seus próprios governos.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											This is all adding up to a decrease
in freedom across the world.
											Freedom House,
											the human rights organization,
											reports that 2015 marks
the 10th straight year in a row
											of decline in freedom worldwide.
											And this is not just
because of the actions
											of authoritarian governments.
											It's also because democratic governments
											are increasingly cracking
down on dissenters,
											whistle-blowers
											and investigative journalists.
											UN Secretary General
Ban Ki-Moon has warned
											that ""preventing extremism and promoting
human rights go hand-in-hand.""
											It's not to say that governments
shouldn't keep us safe —
											of course they should —
											but we need public oversight, transparency
											and accountability to the rule of law.
											Meanwhile,
											extremists are literally killing off
civil society in some countries.
											Since 2013 in Bangladesh,
											over a dozen secular bloggers
and community activists
											have been literally
slaughtered by extremists
											while the government has done very little.
											From the city of Raqqa in Syria,
											people like Ruqia Hassan and Naji Jerf
have been assassinated
											for their reporting
out of ISIS-controlled territory.
									","
											A todo esto se añade una disminución 
de la libertad en todo el mundo.
											La Casa de la libertad,
											la organización de Derechos Humanos,
											informa que el 2015 es
el 10º año consecutivo
											de la degradación de la 
libertad en todo el mundo.
											Y esto no es solo debido a las acciones
											de gobiernos autoritarios.
											Es debido también a causa 
de los gobiernos democráticos
											que apuntan cada vez más 
hacia los disidentes,
											delatores
											y periodistas de investigación.
											El Secretario General de la ONU, 
Ban Ki-Moon, ha advertido
											que ""prevenir el extremismo y promover 
Derechos Humanos van mano a mano"".
											Es no significa que los gobiernos 
dejen de garantizar nuestra seguridad,
											claro, que debería ser así.
											Pero necesitamos supervisión 
pública, transparencia
											y responsabilidad 
en un estado de derecho.
											Mientras tanto,
los extremistas están,
											literalmente, acabando 
con la sociedad civil en algunos países.
											Desde 2013, en Bangladesh,
											más de una docena de blogueros 
seculares y activistas de la comunidad
											han sido literalmente 
sacrificados por extremistas;
											sin que el gobierno haya hecho gran cosa.
											En la ciudad de Raqqa en Siria,
											gente como Ruqia Hassan 
y Naji Jerez Court han sido asesinados
											por reportar desde fuera 
del territorio controlado por DAESH.
									","
											Tudo isto está a contribuir
para a diminuição da liberdade no mundo.
											A ""Casa da Liberdade"",
a organização dos direitos humanos,
											relata que 2015 foi o ano
que marcou o 10.º ano seguido
											de diminuição da liberdade,
no mundo.
											Isto não foi apenas por causa
das ações de governos autoritários.
											Foi também porque os governos democráticos
											estão a atuar cada vez mais
sobre os dissidentes,
											os denunciadores,
											e os jornalistas de investigação.
											O secretário-geral das Nações Unidas,
Ban Ki-Moon, alertou para que
											""a prevenção do extremismo e a promoção
dos direitos humanos andam a par"".
											Não dizemos que os governos
não devam manter-nos em segurança
											— claro que devem —
											mas precisamos de vigilância pública,
transparência e responsabilização
											quanto ao cumprimento das leis.
											Entretanto, os extremistas estão a matar
a sociedade civil nalguns países.
											Desde 2013, no Bangladesh,
											mais de uma dúzia de bloguistas laicos
e ativistas da comunidade
											foram massacrados por extremistas
											enquanto o governo pouco tem feito.
											Na cidade de Raqqa, na Síria,
											pessoas como Ruqia Hassan e Naji Jerf
foram assassinadas
											por darem notícias
fora do território controlado pelo ISIS.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											The citizen media group called
Raqqa is Being Slaughtered Silently
											relies on strong encryption
to send out their reports
											and shield themselves
from interception and surveillance.
											Yet authorities in countries
like the United States,
											the United Kingdom
and many other democracies
											are seeking to use the law
											to either weaken or outright ban
strong encryption,
											because the bad guys are using it, too.
											We have got to fight for the right
of citizens to use strong encryption.
											Otherwise, dissent
and investigative journalism
											are going to become even more difficult
											in even more places.
											And the bad guys — the criminals
and terrorists —
											are still going to find
ways to communicate.
											Kudos to the companies
that are standing up
											for their users' right to use encryption.
									","
											El grupo de medios ciudadanos llamada 
Raqqa está siendo sacrificado en silencio
											se basa en una potente encriptación 
para enviar sus informes
											y protegerse 
de las escuchas y la vigilancia.
											Sin embargo, las autoridades 
de países como EE.UU.,
											el Reino Unido y muchas otras democracias
											están intentando usar la ley
											para debilitar o directamente 
prohibir la encriptación potente
											porque los malos también la están usando.
											Hay que luchar para que los ciudadanos 
puedan usar encriptación potente.
											De lo contrario, la disidencia 
y el periodismo de investigación
											va a ser aún más difícil,
											incluso en más lugares.
											Y los malos, criminales y terroristas,
											seguirán encontrando 
la manera de comunicarse.
											Felicitaciones a las empresas 
que están a favor
											del derecho de sus usuarios 
a usar la encriptación.
									","
											O grupo de ""media"" de cidadãos
											chamado ""Raqqa Está a Ser
Massacrada Silenciosamente"",
											tem que usar uma codificação robusta
para enviar as notícias
											e proteger-se da interceção
e da vigilância.
											Mas as autoridades
em países como os EUA,
											o Reino Unido 
e muitas outras democracias,
											estão a tentar usar as leis
											para enfraquecer ou proibir
a codificação robusta,
											porque os ""maus"" também estão a usá-la.
											Temos que lutar pelo direito
											de os cidadãos usarem
a codificação robusta.
											Caso contrário, os dissidentes
e o jornalismo de investigação
											vão ter ainda mais dificuldades
											em muitos mais locais.
											Os ""maus da fita""
— os criminosos e os terroristas —
											vão continuar a encontrar
formas de comunicar.
											Louros para as empresas
que estão a defender
											o direito de os seus utilizadores
usarem a codificação.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											But when it comes to censorship,
											the picture is much more troubling.
											Yes, there's a real problem
											of extremist content
spreading all over the internet.
											And Facebook, YouTube and Twitter
are among the many companies
											who report having taken down hundreds
of thousands of pieces of content
											and deactivating accounts
											that are connected
to the extremist's speech.
											The problem is their enforcement
mechanisms are a complete black box,
											and there is collateral damage.
									","
											Pero cuando se trata de censura,
											la imagen es mucho más preocupante.
											Sí, hay un problema real
											de contenido extremista 
difundiéndose por toda Internet.
											Y Facebook, YouTube y Twitter 
son algunas de las muchas empresas
											que declaran haber borrado 
cientos de miles de contenidos
											y desactivado cuentas
											conectadas con el discurso extremista.
											El problema es que sus mecanismos de 
aplicación son una absoluta caja negra
											y no hay daños colaterales.
									","
											Mas, quando olhamos para a censura,
											o quadro ainda é mais perturbador.
											Sim, há um verdadeiro problema
											de conteúdos extremistas
a espalharem-se pela Internet.
											O Facebook, o YouTube e o Twitter
estão entre as muitas empresas
											que relatam terem retirado
centenas de milhares de peças
											e de terem desativado contas
											que estão relacionadas
com discursos de extremistas.
											O problema é que os mecanismos
de imposição são uma completa caixa negra
											e há danos colaterais.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											Take, for example, Iyad el-Baghdadi,
											an activist who makes fun
of ISIS on Twitter.
											He had his account deactivated,
											because he shares a surname
with a prominent ISIS leader.
											Last December,
											a number of women named Isis,
											which also happens to be
the name of an Egyptian goddess,
											had their accounts deactivated.
											And this woman,
											who lives in the United States
and is a computer programmer,
											reported on Twitter
about her deactivation on Facebook,
											managed to get enough media attention
to have her account reinstated.
											But that's the thing —
she had to get media attention.
											And journalists aren't immune.
											David Thomson,
											an expert on terrorism and reporter
for Radio France International,
											had reports deleted
from his Facebook account
											and had his account
deactivated for several days,
											because they contained
pictures of ISIS flags,
											even though he was just reporting on ISIS,
											not promoting it.
									","
											Tomemos, por ejemplo, Iyad el-Baghdadi,
											un activista que se burla 
de DAESH en Twitter.
											Tenía su cuenta desactivada,
											porque comparte un apellido 
con un prominente líder de DAESH.
											El pasado diciembre,
											un número de mujeres llamadas Isis,
											que también es el nombre 
de una diosa egipcia,
											había desactivado su cuenta.
											Y esta mujer,
											que vive en EE.UU. 
programadora informática,
											informó en Twitter acerca 
de su desactivación en Facebook,
											logrando suficiente atención 
de los medios y recobrar su cuenta.
											Pero ese es el tema, tuvo que llamar 
la atención de los medios.
											Y los periodistas no son inmunes.
											A David Thomson,
											un experto en terrorismo y reportero 
de Radio Francia Internacional,
											le habían eliminado 
informes de su cuenta de Facebook
											y tuvo su cuenta desactivada 
durante varios días,
											porque contenían 
imágenes de banderas de DAESH,
											a pesar de que solo informaba sobre DAESH,
											y no fomentándolo.
									","
											Por exemplo, Iyad el-Baghdadi,
											um ativista que troça do ISIS no Twitter.
											Desativaram-lhe a conta,
											porque ele tem o mesmo apelido
de um importante líder do ISIS.
											Em dezembro passado,
											uma série de mulheres chamadas Isis,
											que, aliás, também é o nome
de uma deusa egípcia,
											viram as suas contas desativadas.
											Esta mulher,
											que vive nos EUA
e é programadora informática,
											contou no Twitter que lhe tinham
desativado a conta no Facebook.
											Conseguiu atrair a atenção dos ""media""
e a conta foi-lhe reinstalada.
											Mas só porque conseguiu
atrair a atenção dos ""media"".
											Os jornalistas não estão imunes.
											David Thomson,
											especialista sobre terrorismo
e repórter da Rádio França Internacional,
											viu notícias suas apagadas
da conta do Facebook
											e teve a conta desativada
durante vários dias,
											porque continha imagens
de bandeiras do ISIS,
											apesar de ele estar
apenas a dar notícias sobre o ISIS,
											e não a fazer-lhe publicidade.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											And then we have stories from people
like this Egyptian man,
											Ahmed Abdellahy,
											who reported recently in an event
in Washington DC
											that some of his arguments
with extremists —
											he now spends his time on social media
arguing with ISIS followers,
											trying to get them to turn away —
											some of his arguments
with these extremists get deleted,
											which he believes has the effect
of shielding them
											from alternative points of view.
									","
											Y tenemos historias de personas 
como este hombre egipcio,
											Ahmed Abdellahy,
											quien informó recientemente 
en un evento en Washington DC
											que algunos de sus argumentos 
con los extremistas,
											pasa su tiempo en las redes sociales 
discutiendo con los seguidores de DAESH,
											intentando conseguir que se aparten,
											que algunos de sus argumentos 
con estos extremistas se eliminan,
											y él cree que estos tienen 
el efecto disuasorio
											desde puntos de vista alternativos.
									","
											Depois, temos histórias
de pessoas, como o egípcio
											Ahmed Abdellahy,
											que noticiou há pouco tempo
num evento em Washington, D.C.
											que alguns dos seus debates
com extremistas
											— ele passa o tempo nas redes sociais
a discutir com seguidores do ISIS,
											tentando que eles se afastem —
											que alguns dos seus debates
com estes extremistas
											tinham sido apagados.
											Ele acha que isso tem por objetivo
											protegê-los de pontos
de vista alternativos.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
											It's unclear whether Facebook
even knows the extent
											of the collateral damage,
											or the other companies as well.
											But we do know that journalism,
activism and public debate
											are being silenced in the effort
to stamp out extremist speech.
									","
											No está claro si Facebook 
siquiera conoce el alcance
											de los daños colaterales,
											o las otras empresas también.
											Pero sí sabemos que el periodismo, 
el activismo y el debate público
											están siendo silenciados en el esfuerzo 
para acabar con el discurso extremista.
									","
											Não se percebe se o Facebook
sabe qual a extensão
											dos danos colaterais,
											e o mesmo se passa com outras empresas.
											Mas sabemos que o jornalismo,
o ativismo e o debate público
											estão a ser silenciados na tentativa
de esconder o discurso extremista.
									",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
"
","
","
",We can fight terror without sacrificing our rights,Rebecca MacKinnon,11:56,"communication,global issues,Internet,Middle East,privacy,protests,democracy,security,social media,society,technology,terrorism,violence,war,web,surveillance,encryption"
