en,es,title,speaker,duration,tags
"
											that is a lot of energy,
											particularly when you multiply it
400,000 times per day.
											And all that extra heat energy
											is heating up the atmosphere,
the whole earth system.
									","
											es una gran cantidad de energía,
											sobre todo si se multiplica 
400 000 veces por día.
											Y toda esa energía de calor adicional
											está calentando la atmósfera, 
todo el sistema terrestre.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											Let's look at the atmosphere.
											This is a depiction
											of what we used to think of as
the normal distribution of temperatures.
											The white represents
normal temperature days;
											1951-1980 are arbitrarily chosen.
											The blue are cooler than average days,
											the red are warmer than average days.
											But the entire curve has moved
to the right in the 1980s.
											And you'll see
in the lower right-hand corner
											the appearance of statistically
significant numbers
											of extremely hot days.
											In the 90s, the curve shifted further.
											And in the last 10 years,
you see the extremely hot days
											are now more numerous
than the cooler than average days.
											In fact, they are 150 times more common
on the surface of the earth
											than they were just 30 years ago.
									","
											Veamos la atmósfera.
											Esta es una representación
											de lo que solíamos pensar como 
distribución normal de temperaturas.
											El blanco representa
los días normales de temperatura;
											los años 1951-1980 
están elegidos arbitrariamente.
											El azul representa el promedio 
de días más fríos,
											el rojo el promedio 
de los más calurosos.
											Pero toda la curva se ha movido 
hacia la derecha en la década de 1980.
											Y en la esquina inferior derecha
											aparecen números 
estadísticamente significativos
											de días de calor extremo.
											En los años 90, la curva se movió más.
											Y en los últimos 10 años, 
se ve que los días de calor
											son ahora más numerosos que 
los días fríos de promedio.
											De hecho, son 150 veces más comunes 
en la superficie del planeta
											que hace tan solo 30 años.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											So we're having
record-breaking temperatures.
											Fourteen of the 15 of the hottest years
ever measured with instruments
											have been in this young century.
											The hottest of all was last year.
											Last month was the 371st month in a row
											warmer than the 20th-century average.
											And for the first time,
not only the warmest January,
											but for the first time, it was more
than two degrees Fahrenheit warmer
											than the average.
											These higher temperatures
are having an effect on animals,
											plants, people, ecosystems.
									","
											Así que vamos a tener temperaturas récord.
											14 de los 15 años 
más calurosos registrados
											se han recogido en este joven siglo.
											El más caliente de todos 
fue el año pasado.
											El mes pasado fue 
el mes 371 sin interrupción
											más cálido que el promedio del siglo XX.
											Y por primera vez, 
no solo el enero más caluroso
											sino por primera vez, fue más de 2 ºF 
más caliente que la media.
											Estas temperaturas más altas están 
teniendo un efecto sobre los animales,
											las plantas, las personas 
y los ecosistemas.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											But on a global basis, 93 percent
of all the extra heat energy
											is trapped in the oceans.
											And the scientists can measure
the heat buildup
											much more precisely now
											at all depths: deep, mid-ocean,
											the first few hundred meters.
											And this, too, is accelerating.
											It goes back more than a century.
											And more than half of the increase
has been in the last 19 years.
											This has consequences.
									","
											Sin embargo, a nivel mundial, el 93 % 
de la energía de calor adicional
											está atrapado en los océanos.
											Y los científicos pueden 
medir la acumulación de calor
											ahora con mucha más precisión
											en todas las profundidades: 
en el océano profundo, en el medio
											y en los primeros cientos de metros.
											Y esto, también, se está acelerando.
											Se remonta a más de un siglo.
											Y más de la mitad del incremento 
ha sucedido en los últimos 19 años.
											Esto tiene consecuencias.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											The first order of consequence:
											the ocean-based storms get stronger.
											Super Typhoon Haiyan
went over areas of the Pacific
											five and a half degrees Fahrenheit
warmer than normal
											before it slammed into Tacloban,
											as the most destructive storm
ever to make landfall.
											Pope Francis, who has made
such a difference to this whole issue,
											visited Tacloban right after that.
											Superstorm Sandy went over
areas of the Atlantic
											nine degrees warmer than normal
											before slamming into
New York and New Jersey.
											The second order of consequences
are affecting all of us right now.
											The warmer oceans are evaporating
much more water vapor into the skies.
											Average humidity worldwide
has gone up four percent.
											And it creates these atmospheric rivers.
											The Brazilian scientists
call them ""flying rivers.""
											And they funnel all of that
extra water vapor over the land
											where storm conditions trigger
these massive record-breaking downpours.
											This is from Montana.
											Take a look at this storm last August.
											As it moves over Tucson, Arizona.
											It literally splashes off the city.
											These downpours are really unusual.
									","
											El primer orden de importancia:
											las tormentas ​​en los océanos 
son más fuertes.
											El supertifón Haiyan se acercó 
a áreas del Pacífico
											con 5,5 ºF más que lo normal
											antes de golpear Tacloban,
											como la tormenta más destructiva 
de la historia.
											El papa Francisco ha marcado 
una gran diferencia en todo este asunto,
											visitado Tacloban 
en seguida después de eso.
											El huracán Sandy se acercó 
a zonas del Atlántico
											con 9º F más de lo normal
											antes de chocar 
contra Nueva York y Nueva Jersey.
											El segundo orden de consecuencias 
nos afecta a todos en este momento.
											Las temperaturas de los océanos liberan 
mucho más vapor de agua al cielo.
											La humedad promedia en todo el mundo 
se ha incrementado en un 4 %.
											Y crea estos ríos atmosféricos.
											Los científicos brasileños 
los llaman ""ríos voladores"".
											Y canalizan todo el vapor de agua 
adicional sobre la tierra donde
											las condiciones tormentosas desencadenan 
aguaceros monumentales sin precedentes.
											Esto es Montana.
											Veamos esta tormenta del agosto pasado.
											Conforme se mueve sobre Tucson, Arizona.
											literalmente descarga sobre la ciudad.
											Estos aguaceros son realmente inusuales.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											Last July in Houston, Texas,
											it rained for two days,
162 billion gallons.
											That represents more than two days
of the full flow of Niagara Falls
											in the middle of the city,
											which was, of course, paralyzed.
											These record downpours are creating
historic floods and mudslides.
									","
											En julio pasado en Houston, Texas,
											llovió durante dos días 
613 000 millones de litros.
											Esto representa más de 2 días del caudal 
total de las cataratas del Niágara
											sobre el centro de la ciudad,
											que, por supuesto, se paralizó.
											Estas lluvias de récords históricos crean 
inundaciones y deslizamientos de tierra.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											This one is from Chile last year.
											And you'll see that warehouse going by.
											There are oil tankers cars going by.
											This is from Spain last September,
											you could call this the running
of the cars and trucks, I guess.
											Every night on the TV news now
is like a nature hike
											through the Book of Revelation.
									","
											Esta es de Chile el año pasado.
											Y vean el almacén que pasa.
											También depósitos de combustibles 
de los autos.
											Esto es de España en septiembre pasado.
											Uno podría pensar en automóviles 
y camiones, circulando, supongo.
											Todas las noches en las noticias 
ahora es como un paseo por la naturaleza
											a través del Libro de la Revelación.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											(Laughter)
									","
											(Risas)
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											I mean, really.
									","
											De verdad, realmente.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											The insurance industry
has certainly noticed,
											the losses have been mounting up.
											They're not under any illusions
about what's happening.
											And the causality requires
a moment of discussion.
											We're used to thinking of linear cause
and linear effect —
											one cause, one effect.
											This is systemic causation.
											As the great Kevin Trenberth says,
											""All storms are different now.
											There's so much extra energy
in the atmosphere,
											there's so much extra water vapor.
											Every storm is different now.""
											So, the same extra heat pulls
the soil moisture out of the ground
											and causes these deeper, longer,
more pervasive droughts
											and many of them are underway right now.
									","
											Las aseguradoras sin duda han notado,
											que las pérdidas han ido en aumento.
											No son ilusiones 
de lo que está pasando.
											Y la causalidad requiere 
un momento de discusión.
											Estamos acostumbrados a pensar 
en causa y efecto de forma lineal.
											Una causa, un efecto.
											Esta se trata de una causalidad sistémica.
											Como el gran Kevin Trenberth dice:
											""Todas las tormentas 
ahora son diferentes.
											Hay mucha energía adicional 
en la atmósfera,
											hay mucho vapor de agua adicional.
											Cada tormenta ahora es diferente"".
											Por lo tanto, el mismo calor adicional 
saca la humedad del suelo de la tierra
											y haciendo que el calor penetre 
más profundamente y que las sequías
											sean más largas y duraderas 
lo que ya sucede en la actualidad.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											It dries out the vegetation
											and causes more fires
in the western part of North America.
											There's certainly been evidence
of that, a lot of them.
									","
											Seca la vegetación
											y causa más incendios en la parte 
occidental de América del Norte.
											Ciertamente existe evidencia de que 
una gran cantidad de ellos.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											More lightning,
											as the heat energy builds up,
there's a considerable amount
											of additional lightning also.
									","
											Más relámpagos,
											pues la energía acumula el calor, 
una cantidad considerable
											rayos adicionales también.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											These climate-related disasters also have
geopolitical consequences
											and create instability.
											The climate-related historic drought
that started in Syria in 2006
											destroyed 60 percent
of the farms in Syria,
											killed 80 percent of the livestock,
											and drove 1.5 million climate refugees
into the cities of Syria,
											where they collided with another
1.5 million refugees
											from the Iraq War.
											And along with other factors,
that opened the gates of Hell
											that people are trying to close now.
											The US Defense Department has long warned
											of consequences from the climate crisis,
											including refugees,
food and water shortages
											and pandemic disease.
									","
											Estos desastres relacionados con el clima 
también tienen consecuencias geopolíticas
											y crean inestabilidad.
											La sequía histórica relacionada con 
el clima que se inició en 2006 en Siria
											destruyó el 60 % de las granjas en Siria,
											matando el 80 % del ganado lo que hizo
											emigrar a 1,5 millones de refugiados 
climáticos a las ciudades de Siria,
											donde chocaron con 
otros 1,5 millones de refugiados
											de la guerra de Irak.
											Y junto con otros factores, 
esto abrió las puertas del infierno
											que la gente trata de cerrar ahora.
											El Departamento de Defensa de 
EE.UU. ha advertido hace tiempo
											de las consecuencias 
de la crisis climática,
											incluidos los refugiados, 
los alimentos, la escasez de agua
											y las enfermedades pandémicas.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											Right now we're seeing microbial diseases
from the tropics spread
											to the higher latitudes;
											the transportation revolution has had
a lot to do with this.
											But the changing conditions
change the latitudes and the areas
											where these microbial diseases
can become endemic
											and change the range of the vectors,
like mosquitoes and ticks that carry them.
											The Zika epidemic now —
											we're better positioned in North America
											because it's still a little too cool
and we have a better public health system.
											But when women in some regions
of South and Central America
											are advised not to get pregnant
for two years —
											that's something new,
that ought to get our attention.
											The Lancet, one of the two greatest
medical journals in the world,
											last summer labeled this
a medical emergency now.
											And there are many factors because of it.
									","
											En este momento vemos enfermedades 
microbianas que se propagan del trópico
											a latitudes más altas;
											la revolución del transporte 
ha tenido mucho que ver con esto.
											Pero las condiciones cambiantes 
cambian las latitudes en las áreas
											donde estas enfermedades microbianas 
pueden llegar a ser endémicas
											y cambiar el rango de los vectores, como 
mosquitos y garrapatas que los propagan.
											La actual epidemia de zika...
											estamos mejor posicionados 
en América del Norte
											porque todavía hace demasiado frío y 
tenemos un mejor sistema de salud pública.
											Pero cuando a las mujeres en algunas 
regiones de América Central y del Sur
											se les recomienda no quedar
embarazadas durante dos años,
											es algo nuevo que debe 
llamar nuestra atención.
											The Lancet, una de las dos revistas 
médicas más relevantes del mundo,
											el verano pasado etiquetó este momento 
como emergencia médica.
											Y hay muchos factores que la causan.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											This is also connected
to the extinction crisis.
											We're in danger of losing 50 percent
of all the living species on earth
											by the end of this century.
											And already, land-based plants and animals
											are now moving towards the poles
											at an average rate of 15 feet per day.
									","
											Esto también está conectado 
a la crisis de extinción.
											Corremos el peligro de perder el 50 % de 
todas las especies que viven en la tierra
											para final de este siglo.
											Y ya, las plantas y 
los animales terrestres
											ya se están trasladando hacia los polos
											en una tasa promedio de 4,5 m día.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											Speaking of the North Pole,
											last December 29, the same storm
that caused historic flooding
											in the American Midwest,
											raised temperatures at the North Pole
											50 degrees Fahrenheit warmer than normal,
											causing the thawing of the North Pole
											in the middle of the long,
dark, winter, polar night.
											And when the land-based ice
of the Arctic melts,
											it raises sea level.
									","
											Hablando del Polo Norte,
											el pasado 29 de diciembre, la misma 
tormenta que causó inundaciones históricas
											en el Medio Oeste estadounidense,
											elevaron las temperaturas en el Polo Norte
											50 ºF más de lo normal,
											provocando el deshielo del Polo Norte
											en el medio de un largo invierno, 
nocturno polar.
											Y cuando el hielo terrestre 
del Ártico se derrite,
											se eleva el nivel del mar.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											Paul Nicklen's beautiful photograph
from Svalbard illustrates this.
											It's more dangerous coming off Greenland
											and particularly, Antarctica.
											The 10 largest risk cities
for sea-level rise by population
											are mostly in South and Southeast Asia.
											When you measure it by assets at risk,
number one is Miami:
											three and a half trillion dollars at risk.
											Number three: New York and Newark.
											I was in Miami last fall
during the supermoon,
											one of the highest high-tide days.
											And there were fish from the ocean
swimming in some of the streets
											of Miami Beach and Fort Lauderdale
											and Del Rey.
											And this happens regularly
during the highest-tide tides now.
											Not with rain — they call it
""sunny-day flooding.""
											It comes up through the storm sewers.
											And the Mayor of Miami
speaks for many when he says
											it is long past time this can be viewed
through a partisan lens.
											This is a crisis
that's getting worse day by day.
											We have to move beyond partisanship.
									","
											La hermosa foto de Paul Nicklen 
de Svalbard ilustra esto.
											Es más peligroso 
lo que viene de Groenlandia
											y en particular, en la Antártida.
											Las 10 ciudades de mayor riesgo para la 
población por aumento del nivel del mar
											están en su mayoría 
en el sur y sudeste de Asia.
											Al medirse esto por los activos 
de riesgo, el número uno es Miami:
											USD 3,5 billones en riesgo.
											Número tres: Nueva York y Newark.
											Yo estaba en Miami el pasado otoño 
durante la superluna,
											uno de los días de marea alta más alta.
											Y había peces del océano 
nadando en algunas de las calles
											de Miami Beach, Fort Lauderdale
											y Del Rey.
											Y esto sucede regularmente 
durante las mareas más altas.
											Cuando llueve, lo llaman 
""inundaciones de día soleado"".
											Esto proviene de drenajes pluviales.
											Y el alcalde de Miami habla 
por muchos al decir que
											ya es hora de dejar de ver esto 
a través de una lente partidista.
											Esta es una crisis que empeora cada día.
											Tenemos que ir más allá de partidismos.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											And I want to take a moment
to honor these House Republicans —
									","
											Y quiero dedicar un momento a honrar 
a estos republicanos de la Cámara
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											(Applause)
									","
											(Aplausos)
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											who had the courage last fall
											to step out and take a political risk,
											by telling the truth
about the climate crisis.
									","
											que tuvieron el valor el pasado otoño
											de asumir un riesgo político,
											diciendo la verdad 
sobre la crisis climática.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											So the cost of the climate
crisis is mounting up,
											there are many of these aspects
I haven't even mentioned.
											It's an enormous burden.
											I'll mention just one more,
											because the World Economic Forum
last month in Davos,
											after their annual survey
of 750 economists,
											said the climate crisis is now
the number one risk
											to the global economy.
											So you get central bankers
											like Mark Carney, the head
of the UK Central Bank,
											saying the vast majority
of the carbon reserves are unburnable.
											Subprime carbon.
											I'm not going to remind you what happened
with subprime mortgages,
											but it's the same thing.
											If you look at all of the carbon fuels
that were burned
											since the beginning
of the industrial revolution,
											this is the quantity burned
in the last 16 years.
											Here are all the ones that are proven
and left on the books,
											28 trillion dollars.
											The International Energy Agency
says only this amount can be burned.
											So the rest, 22 trillion dollars —
											unburnable.
											Risk to the global economy.
											That's why divestment movement
makes practical sense
											and is not just a moral imperative.
									","
											Ya que el costo de la crisis climática 
es cada vez más alto,
											hay muchos de estos aspectos 
que ni siquiera he mencionado.
											Se trata de enormes obstáculos.
											Voy a mencionar solo uno más,
											ya que el Foro Económico Mundial 
en Davos el mes pasado,
											tras su encuesta anual a 750 economistas,
											dijo que la crisis climática 
es ahora el riesgo número uno
											de la economía mundial.
											Así se logra que banqueros centrales
											como Mark Carney, jefe del Banco 
Central del Reino Unido, digan
											que la gran mayoría de las reservas de 
combustibles fósiles son incombustibles.
											Son combustibles fósiles basura.
											No voy a recordarles lo que ocurrió 
con las hipotecas basura,
											pero se trata de lo mismo.
											Si pensamos en todos 
los combustibles fósiles quemados
											desde el comienzo 
de la Revolución Industrial,
											esta es la cantidad quemada 
en los últimos 16 años.
											Aquí están todas las reservas existentes 
a la izquierdo contabilizadas en
											USD 28 billones.
											La Agencia Internacional 
de la Energía afirma
											que solo esa cantidad puede quemarse.
											Así que el resto, USD 22 billones,
											es incombustible
											por el riesgo para la economía mundial.
											Por eso el movimiento de desinversión 
tiene un sentido práctico
											y no es solo un imperativo moral.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											So the answer to the first question,
""Must we change?""
											is yes, we have to change.
											Second question, ""Can we change?""
											This is the exciting news!
											The best projections
in the world 16 years ago
											were that by 2010, the world
would be able to install
											30 gigawatts of wind capacity.
											We beat that mark
by 14 and a half times over.
											We see an exponential curve
for wind installations now.
											We see the cost coming down dramatically.
											Some countries — take Germany,
an industrial powerhouse
											with a climate not that different
from Vancouver's, by the way —
											one day last December,
											got 81 percent of all its energy
from renewable resources,
											mainly solar and wind.
											A lot of countries are getting
more than half on an average basis.
									","
											Así la respuesta a la primera pregunta
de si hay que cambiar
											es sí, tenemos que cambiar.
											La segunda pregunta: 
""¿Podemos cambiar?""
											Esa es la noticia maravillosa.
											Los mejores proyecciones 
en el mundo hace 16 años
											eran de que para el 2010, 
el mundo sería capaz de instalar
											30 gigavatios de capacidad eólica.
											Superamos esa cifra 14.5 veces más.
											Vemos una curva exponencial 
para las instalaciones eólicas ahora.
											Vemos el costo bajando drásticamente.
											Algunos países, tomemos Alemania, 
una potencia industrial
											con un clima no tan diferente 
de Vancouver, por cierto,
											el pasado diciembre
											tenía ya un 81 % de toda su energía 
proveniente de recursos renovables,
											principalmente solares y eólicos.
											Una gran cantidad de países tienen 
cada vez más la mitad de base media.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											More good news:
											energy storage,
from batteries particularly,
											is now beginning to take off
											because the cost has been
coming down very dramatically
											to solve the intermittency problem.
											With solar, the news is even
more exciting!
											The best projections 14 years ago
were that we would install
											one gigawatt per year by 2010.
											When 2010 came around,
we beat that mark by 17 times over.
											Last year, we beat it by 58 times over.
											This year, we're on track
to beat it 68 times over.
									","
											Más buenas noticias:
											almacenamiento de energía, 
de las baterías, en particular,
											está despegando
											porque el costo ha ido disminuyendo 
de manera radical
											para resolver el problema 
de la intermitencia.
											Con la energía solar, 
la noticia es aún más emocionante.
											Los mejores proyecciones de 
hace 14 años eran que instalaríamos
											un gigavatio por año para el año 2010.
											Cuando llegamos al 2010, 
superamos dicha marca 17 veces.
											El año pasado 58 veces.
											Este año estamos en camino 
de superarla 68 veces.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											We're going to win this.
											We are going to prevail.
											The exponential curve on solar
is even steeper and more dramatic.
											When I came to this stage 10 years ago,
											this is where it was.
											We have seen a revolutionary breakthrough
											in the emergence
of these exponential curves.
									","
											Vamos a ganar esta.
											Vamos a prevalecer.
											La curva exponencial en energía solar 
es aún más pronunciada y más drástica.
											Al hablar en este escenario 
hace 10 años,
											estaba ahí.
											Hemos visto un avance revolucionario
											en la aparición de 
estas curvas exponenciales.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											(Applause)
									","
											(Aplausos)
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
											And the cost has come down
10 percent per year
											for 30 years.
											And it's continuing to come down.
									","
											Y el costo se ha reducido 
un 10 % por año,
											durante 30 años.
											Y continúa a la baja.
									",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
"
","
",The case for optimism on climate change,Al Gore,25:20,"climate change,weather,science,alternative energy,energy,electricity"
