en,fr,de,title,speaker,duration,tags
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											I had my ""aha!"" moment.
											We connected.
											We had something tangible
we could do together.
									","
											Ce fut une révélation.
											Nous nous sommes connectés.
											Nous avions quelque chose
de tangible à faire ensemble.
									","
											Ich hatte meinen Aha-Moment.
											Wir verstanden uns.
											Wir hatten etwas Greifbares,
das wir zusammen tun konnten.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											My mom was born in a small
mountain village in central Italy,
											where her parents had land and sheep.
											At a young age,
her father died of pneumonia,
											leaving his wife and two daughters alone
with all the heavy chores.
											They found that they couldn't cope.
											So a very hard decision was made.
											Mom, the oldest, at 13,
											was married off to a complete
stranger twice her age.
											She went from being just a kid
and was pushed into adulthood.
											Mom had her first child
when she was only 16.
									","
											Ma mère est née dans un hameau
dans les montagnes du centre de l'Italie,
											où ses parents avaient
un terrain et des moutons.
											À un jeune âge, son père
est décédé d'une pneumonie,
											en laissant tout le fardeau
à sa femme et ses deux filles.
											Elles ont compris
qu'elles n'y parviendraient pas.
											Une décision très difficile
a donc été prise.
											Maman, l'aînée, à 13 ans,
											s'est mariée avec un homme totalement
inconnu, qui avait deux fois son âge.
											Elle est passée de l'enfance 
à l'âge adulte d'un coup.
											Maman a eu son premier 
enfant à l'âge de 16 ans seulement.
									","
											Meine Mutter wurde in einem kleinen Dorf
in den Bergen Mittelitaliens geboren,
											wo ihre Eltern Land und Schafe besaßen.
											Ihr Vater starb früh
an einer Lungenentzündung
											und hinterließ seiner Frau
und seinen zwei Töchtern die harte Arbeit.
											Sie waren dem nicht gewachsen.
											Also fassten sie
einen schweren Entschluss.
											Mama, mit 13 die älteste,
											wurde mit einem fremden Mann verheiratet,
der doppelt so alt war wie sie.
											Sie wurde aus ihrer Kindheit gerissen
und ins Erwachsenenleben gezwungen.
											Mama bekam ihr erstes Kind,
da war sie gerade mal 16.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											Years later, and now living in Toronto,
											Mom got work in a clothing factory
											and soon became manager
of a very large sewing department.
											And because it was full
of immigrant workers,
											Mom taught herself words
from translation books.
											She then practiced them in French,
Greek, Spanish, Portuguese, Danish,
											Polish, Russian, Romanian, Hungarian,
all around the house.
											I was in awe of her focus
and determination to succeed
											at whatever she loved to do.
									","
											Des années plus tard, 
vivant maintenant à Toronto,
											Maman a travaillé
dans une usine de vêtements
											et est rapidement devenue la cheffe
d'un très grand service de couture.
											Et, vu qu'il y avait beaucoup d'immigrés,
											elle a appris des mots toute seule 
dans des livres de traduction.
											Elle s'est entraînée en français, grec,
espagnol, portugais, danois,
											polonais, russe, roumain, hongrois,
dans toute la maison.
											J'admirais sa concentration
et sa détermination à réussir
											tout ce qu'elle aimait faire.
									","
											Jahre später lebte Mama in Toronto,
											bekam einen Job in einer Textilfabrik,
											und wurde schnell die Leiterin
einer sehr großen Nähabteilung.
											Weil sie dort nur von
Migranten umgeben war,
											brachte sich Mama einige Wörter
mit Übersetzungsbüchern bei.
											Sie übte dann auf Französisch, Griechisch,
Spanisch, Portugiesisch, Dänisch,
											Polnisch, Russisch, Rumänisch,
Ungarisch im ganzen Haus.
											Ich bewunderte ihren Fokus
und ihre Entschlossenheit,
											zu erreichen, was auch immer sie wollte.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											After that bathroom ""aha!"" moment,
											I practiced my newfound camera skills
with Mom as portrait model.
											Through all of this,
she talked, and I listened.
											She'd tell me about her early childhood
and how she was feeling now.
											We had each other's attention.
											Mom was losing her short-term memory,
											but was better recalling
her younger years.
											I'd ask, and she would tell me stories.
											I listened, and I was her audience.
											I got ideas.
											I wrote them down,
and I sketched them out.
											I showed her what to do
by acting out the scenarios myself.
											We would then stage them.
											So she posed, and I learned
more about photography.
											Mom loved the process, the acting.
											She felt worthy again,
she felt wanted and needed.
											And she certainly wasn't camera-shy.
									","
											Après ma révélation
dans la salle de bains,
											j'ai développé mes nouvelles compétences
photographiques avec Maman comme modèle.
											Pendant ces moments,
elle parlait et moi, j'écoutais.
											Elle me parlait de son enfance
et de ce qu'elle ressentait désormais.
											Nous avions tous deux
l'attention de l'autre.
											Maman perdait sa mémoire à court terme
											mais se rappelait bien de sa jeunesse.
											Je lui demandais,
elle me racontait des histoires.
											J'écoutais et j'étais son public.
											J'ai eu des idées.
											Je les ai écrites et esquissées.
											Je lui ai montré quoi faire
en mimant les scénarios moi-même.
											Puis, nous les mettions en scène.
											Elle posait et moi, j'apprenais
davantage sur la photographie.
											Maman aimait ce processus,
le jeu d'acteur.
											Elle se sentait à nouveau digne,
désirée et nécessaire.
											Elle n'avait pas peur
d'être prise en photo.
									","
											Nach dem Badezimmer-Aha-Moment
											übte ich meine neuen Kamerafähigkeiten
mit Mama als Modell.
											Während des ganzen Prozesses
redete sie und ich hörte zu.
											Sie erzählte mir von ihrer Kindheit
und wie sie sich jetzt fühlte.
											Wir hatten die Aufmerksamkeit des anderen.
											Mama verlor ihr Kurzzeitgedächtnis,
											erinnerte sich aber besser
an frühere Jahre.
											Ich fragte und sie erzählte Geschichten.
											Ich hörte zu und war ihr Publikum.
											Ich bekam Ideen.
											Ich schrieb sie auf und entwarf sie.
											Ich zeigte ihr, was sie tun sollte,
indem ich die Szenarien durchspielte.
											Dann würden wir sie inszenieren.
											Also posierte sie, und ich
lernte mehr über Fotografie.
											Mama liebte diesen Prozess,
das Schauspielern.
											Sie fühlte sich wieder würdig,
sie fühlte sich gewollt und gebraucht.
											Und sie war keinesfalls kamerascheu.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											Mom laughed hysterically at this one.
									","
											Maman a terriblement ri
devant cette photo.
									","
											Mama brach bei diesem
in hysterisches Gelächter aus.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											The idea for this image
came from an old German film I'd seen,
											about a submarine, called ""Das Boot.""
											As you can see, what I got instead
looked more like ""E.T.""
									","
											L'idée de cette image m'est venue
d'un film allemand que j'avais regardé
											sur un sous-marin, appelé « Das Boot ».
											Comme vous pouvez le voir, 
cela ressemble plus à « E.T.».
									","
											Die Idee für dieses Bild bekam ich
von einem alten deutschen Film
											über ein U-Boot, ""Das Boot"".
											Wie Sie sehen, bekam ich allerdings etwas,
das mehr wie ""E.T."" aussah.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											So I put this image aside,
thinking it was a total failure,
											because it didn't reach
my particular vision.
											But Mom laughed so hard,
											I eventually, for fun,
decided to post it online anyway.
											It got an incredible amount of attention.
									","
											J'ai donc mis cette image à l'écart
en pensant que c'était un échec
											car elle ne donnait pas
l'effet particulier que je voulais.
											Mais Maman avait tellement ri
											que j'ai décidé de la publier
sur le web pour le plaisir.
											J'ai eu un incroyable succès.
									","
											Ich legte dieses Bild also weg,
weil ich es für einen Misserfolg hielt,
											denn es erreichte nicht
meine besondere Vision.
											Aber Mama lachte so sehr,
											dass ich es zum Spaß
tatsächlich online stellte.
											Es bekam eine unglaubliche Aufmerksamkeit.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											Now, with any Alzheimer's, dementia,
											there's a certain amount
of frustration and sadness
											for everyone involved.
											This is Mom's silent scream.
											Her words to me one day were,
											""Why is my head so full of things to say,
											but before they reach my mouth,
I forget what they are?""
											""Why is my head so full of things to say,
											but before they reach my mouth,
I forget what they are?""
									","
											Par ailleurs, que ce soit
avec Alzheimer ou la démence,
											une quantité non négligeable
de frustration et de tristesse
											est ressentie par chacun.
											Voici le cri silencieux de Maman.
											Un jour, elle m'a dit
avec son accent italien
											« Pourquoi ai-je
tellement de choses à dire
											mais, avant qu'elles n'arrivent
à ma bouche, je les ai oubliées ? »
											« Pourquoi ai-je
tellement de choses à dire
											mais, avant qu'elles n'arrivent
à ma bouche, je les ai oubliées ? »
									","
											Alzheimer und andere Demenzkrankheiten
											beherbergen Frustration und Trauer
											für alle Beteiligten.
											Das ist Mamas stummer Schrei.
											Sie sagte mir eines Tages:
											""Wieso ist mein Kopf voll mit Dingen,
die ich unbedingt sagen will,
											vergesse sie aber,
bevor sie meinen Mund erreichen?""
											""Wieso ist mein Kopf voll mit Dingen,
die ich unbedingt sagen will,
											vergesse sie aber,
bevor sie meinen Mund erreichen?""
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											Now, as full-time care partner
and full-time painter,
											I had my frustrations too.
									","
											En tant qu'assistant social à plein temps
et peintre à temps plein,
											j'ai, moi aussi, été frustré.
									","
											Als Vollzeitpflegepartner
und Vollzeitmaler
											war ich natürlich auch frustriert.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											But to balance off
all the difficulties, we played.
											That was Mom's happy place.
											And I needed her to be there, too.
									","
											Toutefois, pour contrecarrer
les difficultés, nous jouions.
											Cela rendait Maman heureuse.
											Et j'avais aussi besoin de sa présence.
									","
											Aber um all die Schwierigkeiten
auszugleichen, spielten wir.
											Das war Mamas Paradies.
											Und ich brauchte sie dort auch.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											Now, Mom was also preoccupied with aging.
											She would say,
""How did I get so old, so fast?""
									","
											Maman s'inquiétait aussi de son âge.
											Elle disait : « Comment ai-je pu
devenir si vieille si rapidement ? »
									","
											Mama war natürlich auch
mit dem Altern beschäftigt.
											Sie sagte: ""Wie bin ich
so schnell so alt geworden?""
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Audience sighs)
									","
											(Soupirs du public)
									","
											(Publikum seufzt)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											""So old.""
											""So fast.""
									","
											« Si vieille. »
											« Si rapidement. »
									","
											""So alt.""
											""So schnell.""
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											I also got Mom to model
for my oil paintings.
											This painting is called ""The Dressmaker.""
											I remember, as a kid,
											Mom sewing clothes for the whole family
											on this massive, heavy sewing machine
											that was bolted
to the floor in the basement.
											Many nights, I would go downstairs
and bring my schoolwork with me.
											I would sit behind her
in this overstuffed chair.
											The low hum of the huge motor
and the repetitive stitching sounds
											were comforting to me.
											When Mom moved into my house,
											I saved this machine and stored it
in my studio for safekeeping.
											This painting brought me
back to my childhood.
											The interesting part
											was that it was now Mom,
sitting behind me,
											watching me paint her
											working on that very same
machine she sewed at
											when I sat behind her, watching her sew,
											50 years earlier.
									","
											J'ai aussi pris Maman comme modèle
pour mes peintures à l'huile.
											Cette toile se nomme « La Couturière ».
											Je me souviens, durant mon enfance,
											de ma mère cousant des vêtements
pour toute la famille
											avec cette énorme et lourde
machine à coudre
											qui était boulonnée sur le sol de la cave.
											Souvent, le soir, je descendais
en apportant mes devoirs.
											Je m'asseyais derrière elle
sur une chaise capitonnée.
											Le vrombissement de l'immense moteur
et les sons répétitifs de la couture
											étaient agréables à écouter.
											Lorsque ma mère a déménagé chez moi,
											j'ai emporté cette machine pour la placer
en lieu sûr dans mon studio.
											Ce tableau m'a ramené en enfance.
											Ce qui est intéressant,
											c'est que désormais, c'est Maman
qui était assise derrière moi
											et qui me regardait
tandis que je la peignais
											en train de travailler
sur sa propre machine à coudre
											derrière laquelle je m'étais assis
quand elle cousait,
											il y a 50 ans.
									","
											Ich bekam Mama auch dazu,
für meine Ölgemälde Modell zu stehen.
											Dieses Gemälde heißt ""Die Schneiderin"".
											Ich erinnere mich, als ich klein war,
											nähte Mama Kleider für die ganze Familie
											an dieser massiven, schweren Nähmaschine,
											die auf den Kellerboden geschraubt war.
											An vielen Abenden ging ich runter
und nahm meine Hausaufgaben mit.
											Ich saß dann immer hinter ihr
in diesem prallen Sessel.
											Das leise Brummen des riesigen Motors
und die monotonen Stickgeräusche
											beruhigten mich.
											Als Mama zu mir zog,
											rettete ich diese Nähmaschine
und verwahrte sie im Studio.
											Dieses Gemälde beförderte mich
zurück in meine Kindheit.
											Der interessante Teil war,
											dass es jetzt Mama war, die hinter mir saß
											und zusah, wie ich sie malte,
											wie sie wie früher mit genau
derselben Maschine nähte,
											als ich hinter ihr saß und zusah,
											vor 50 Jahren.
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											I also gave Mom a project to do,
to keep her busy and thinking.
											I provided her with a small camera
											and asked her to take at least
10 pictures a day of anything she wanted.
											These are Mom's photographs.
											She's never held a camera
in her life before this.
											She was 93.
											We would sit down together
and talk about our work.
											I would try to explain
									","
											J'ai aussi donné une tâche à ma mère,
pour l'occuper et la faire réfléchir.
											Je lui ai donné un petit appareil photo
											et demandé de prendre au moins 10 photos
par jour de tout ce qu'elle désirait.
											Voici les photos de Maman.
											Elle n'avait jamais tenu
d'appareil photo auparavant.
											Elle avait 93 ans.
											Nous nous asseyons ensemble
pour discuter de notre travail.
											J'essayais d'expliquer
									","
											Ich gab Mama ebenfalls ein Projekt,
um sie zu beschäftigen, auch mental.
											Ich besorgte ihr eine kleine Kamera
											und bat sie, mindestens 10 Fotos am Tag
von was auch immer zu machen.
											Das sind Mamas Fotos.
											Bis dahin hatte sie noch nie
eine Kamera in der Hand gehalten.
											Sie war 93.
											Wir setzten uns hin
und redeten über unsere Arbeit.
											Ich versuchte immer, zu erklären,
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
											how and why I did them,
											the meaning, the feeling,
why they were relevant.
											Mom, on the other hand,
would just bluntly say,
											""sì,""
											""no,""
											""bella"" or ""bruta.""
									","
											comment et pourquoi je faisais cela,
											le sens, les émotions,
pourquoi c'était significatif.
											Ma mère, par contre,
disait sans ménagement :
											« Sì. »
											« No. »
											« Bella. » ou « Bruta. »
									","
											wie und warum ich es tat,
											die Bedeutung, das Gefühl,
warum es wichtig war.
											Mama sagte aber immer nur ganz unverblümt
											""sì"",
											""no"",
											""bella"" oder ""bruta"".
									",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
"
","
","
",A mother and son's photographic journey through dementia,Tony Luciani,13:32,"TEDx,aging,family,Alzheimer's,parenting,humanity,art,love,life,photography"
