en,pt,fr,tr,de,title,speaker,duration,tags
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											And the other thing is,
											it comes from a channel
that has 6.3 million subscribers,
											that has a total of eight billion views,
											and it's all just more videos like this —
											30 million people watching a guy
opening up these eggs.
											It sounds pretty weird, but if you search
for ""surprise eggs"" on YouTube,
											it'll tell you there's
10 million of these videos,
											and I think that's an undercount.
											I think there's way, way more of these.
											If you keep searching, they're endless.
											There's millions and millions
of these videos
											in increasingly baroque combinations
of brands and materials,
											and there's more and more of them
being uploaded every single day.
											Like, this is a strange world. Right?
									","
											A outra coisa é:
											aparece num canal
que tem 6,3 milhões de subscritores
											que tem um total
de oito milhões de visitas
											e há mais vídeos como este.
											Trinta milhões de pessoas
que veem um tipo a abrir estes ovos.
											Parece muito estranho mas, se pesquisarem
""ovos surpresa"" no YouTube,
											verificam que há 10 milhões destes vídeos
											e acho que a contagem
está feita por baixo.
											Acho que há muitos mais.
											Se continuarem a procurar, não têm fim.
											Há milhões e milhões destes vídeos,
											em combinações incrivelmente barrocas
de marcas e materiais.
											E todos os dias cada vez há mais
a aparecerem na Internet.
											Isto é um mundo estranho.
									","
											Et l'autre chose est
											qu'elle vient d'une chaîne
qui a 6,3 millions d'abonnés,
											huit milliards de vues au total
											et il ne s'agit que de vidéos
comme celle-ci —
											30 millions de personnes
regardant quelqu'un ouvrir ces œufs.
											Cela semble bizarre, mais si vous cherchez
« œuf surprise » sur YouTube,
											il vous dira qu'il y a
10 millions de vidéos
											et c'est une sous-estimation.
											Je crois qu'il y en a bien plus.
											Si vous continuez à chercher,
c'est sans fin.
											Il y a des millions
et des millions de ces vidéos
											dans des combinaisons de plus en plus
baroques de marques et de contenu
											et il y en a de plus en plus
téléchargées chaque jour.
											C'est un monde étrange, n'est-ce pas ?
									","
											Diğer şey şu,
											6,3 milyon abonesi, toplamda sekiz
milyar görüntülenmesi olan
											bir kanaldan geliyor
											ve kanaldaki bütün videolar böyle —
											adamın birinin bu yumurtaları açmasını
izleyen 30 milyon insan.
											Kulağa garip geliyor ama Youtube'da
""sürpriz yumurta""yı aratırsanız
											size bu videolardan 
10 milyon tane olduğunu söyler
											ve bence bu sayı düşük.
											Bence bu videolardan çok daha fazla var.
											Eğer aramaya devam ederseniz sonu gelmez.
											Marka ve ürünlere ilişkin giderek artan
abartı kombinasyonlarda
											bu videolardan milyonlarca var
											ve her geçen gün
daha da fazlası yükleniyor.
											Garip bir dünya.
									","
											Die andere Sache ist:
											Es stammt von einem Kanal
mit 6,3 Millionen Abonnenten,
											der insgesamt 8 Milliarden Aufrufe hat,
											und es sind einfach nur
mehr Videos dieser Art.
											30 Millionen Menschen, die einem Typen
dabei zusehen, wie er diese Eier öffnet.
											Es klingt ziemlich seltsam, aber wenn man
auf YouTube ""Überraschungseier"" sucht,
											wird einem angezeigt, dass es
10 Millionen dieser Videos gibt,
											und ich halte das für eine Untertreibung.
											Ich denke, es gibt noch viel mehr.
											Wenn man weitersucht, ist es endlos.
											Es gibt Millionen von diesen Videos
											mit zunehmend seltsamen Kombinationen
von Marken und Material,
											und tagtäglich werden mehr
und mehr dieser Videos hochgeladen.
											Was für eine komische Welt, nicht wahr?
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											But the thing is, it's not adults
who are watching these videos.
											It's kids, small children.
											These videos are
like crack for little kids.
											There's something about the repetition,
											the constant little
dopamine hit of the reveal,
											that completely hooks them in.
											And little kids watch these videos
over and over and over again,
											and they do it for hours
and hours and hours.
											And if you try and take
the screen away from them,
											they'll scream and scream and scream.
											If you don't believe me —
											and I've already seen people
in the audience nodding —
											if you don't believe me, find someone
with small children and ask them,
											and they'll know about
the surprise egg videos.
											So this is where we start.
											It's 2018, and someone, or lots of people,
											are using the same mechanism that, like,
Facebook and Instagram are using
											to get you to keep checking that app,
											and they're using it on YouTube
to hack the brains of very small children
											in return for advertising revenue.
									","
											Mas o que acontece é que
não são os adultos que veem estes vídeos.
											São os miúdos, as crianças.
											Estes vídeos são como droga
para as crianças.
											Há qualquer coisa quanto à repetição,
											o constante choque
de dopamina da revelação
											que os hipnotiza totalmente.
											As crianças veem estes vídeos
vezes sem conta
											e fazem-no durante horas
e horas e horas.
											Se tentarem afastá-las do ecrã,
elas desatam aos gritos.
											Se não acreditam
											- já vi pessoas no público
a abanar a cabeça -
											se não acreditam, procurem alguém
com uma criança pequena e perguntem-lhe.
											Eles conhecem os vídeos
dos ovos surpresa.
											É aqui que começamos.
											Estamos em 2018 e alguém,
ou imensas pessoas,
											usam o mesmo mecanismo
que o Facebook e o Instagram usam
											para nos obrigar a voltar
a ver aquela aplicação
											e usam-no no YouTube para apanhar
o cérebro das criancinhas
											em troca de receitas publicitárias.
									","
											Le fait est que ce ne sont pas des adultes
qui regardent ces vidéos.
											Ce sont des enfants, de jeunes enfants.
											Ces vidéos sont une drogue
pour les enfants.
											Il y a quelque chose dans la répétition,
											dans la bouffée constante
de dopamine à la révélation,
											qui les rend accros.
											Et les jeunes enfants regardent
ces vidéos encore et encore,
											pendant des heures et des heures.
											Si vous essayez de leur enlever l'écran,
											ils vont crier sans fin.
											Si vous ne me croyez pas —
											j'ai vu des gens
dans le public acquiescer —
											si vous ne me croyez pas, demandez
à quelqu'un avec de jeunes enfants
											et ils connaîtront
les vidéos d’œufs surprise.
											C'est là que nous commençons.
											Nous sommes en 2018
et quelqu'un, beaucoup de monde,
											utilise le même mécanisme
que Facebook et Instagram utilisent
											pour vous garder sur l'application
											et l'utilise sur YouTube pour s'introduire
dans le cerveau de jeunes enfants
											en échange de revenus publicitaires.
									","
											Ama asıl önemli kısım şu,
bu videoları izleyenler yetişkinler değil.
											Çocuklar, küçük çocuklar.
											Bu videolar sanki çocuklara
özel uyuşturucu.
											Tekrarlanma ile ilgili bir şey var,
											onları tamamen bağımlı yapan, 
yumurtadan çıkanın
											sabit küçük dopamin vuruşlarıyla ilgili.
											Küçük çocuklar bu videoları
tekrar tekrar izliyorlar
											ve bunu saatlerce yapıyorlar.
											Ekranı onlardan
uzaklaştırmaya çalışırsanız
											durmadan bağıracaklardır.
											Eğer bana inanmıyorsanız
											-ki seyircilerden
başıyla onaylayanları gördüm-
											inanmıyorsanız küçük çocuğu 
olan birini bulup sorun,
											sürpriz yumurta videolarını bileceklerdir.
											İşte burada başlıyoruz.
											Yıl 2018, birisi veya birçok kişi,
Facebook ve Instagram'ın kullandığı,
											sizde bu uygulamaları sürekli
kontrol etme ihtiyacı uyandıran
											o mekanizmanın aynısını kullanıyor.
											Bunu çok küçük çocukların
beyinlerini ele geçirmek için
											Youtube'da reklam geliri
karşılığında kullanıyorlar.
									","
											Aber die Sache ist, dass es nicht
Erwachsene sind, die diese Videos sehen.
											Es sind Kinder, kleine Kinder.
											Kleine Kinder sind süchtig nach sowas.
											Irgendetwas an den Wiederholungen,
											den permanenten kleinen
Dopaminschüben bei der Enthüllung,
											fasziniert sie total.
											Kleine Kinder sehen sich diese Videos
immer und immer und immer wieder an
											und sie tun das stundenlang.
											Wenn man versucht,
ihnen den Bildschirm wegzunehmen,
											werden sie unermüdlich schreien.
											Wenn Sie mir nicht glauben —
											und ich sehe schon,
wie einige im Publikum nicken —
											wenn Sie mir nicht glauben,
fragen Sie Leute mit kleinen Kindern
											und sie werden von den
Überraschungsei-Videos wissen.
											Also hier fangen wir an.
											Es ist 2018 und jemand,
vielleicht sogar viele Menschen,
											nutzen denselben Mechanismus,
den Facebook und Instagram benutzen,
											der Sie dazu bringt,
die App ständig zu öffnen,
											und sie nutzen ihn auf YouTube, um
das Gehirn sehr kleiner Kindern zu hacken,
											um damit Werbeeinnahmen zu erzielen.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											At least, I hope
that's what they're doing.
											I hope that's what they're doing it for,
											because there's easier ways
of making ad revenue on YouTube.
											You can just make stuff up or steal stuff.
											So if you search for really
popular kids' cartoons
											like ""Peppa Pig"" or ""Paw Patrol,""
											you'll find there's millions and millions
of these online as well.
											Of course, most of them aren't posted
by the original content creators.
											They come from loads and loads
of different random accounts,
											and it's impossible to know
who's posting them
											or what their motives might be.
											Does that sound kind of familiar?
											Because it's exactly the same mechanism
											that's happening across most
of our digital services,
											where it's impossible to know
where this information is coming from.
											It's basically fake news for kids,
											and we're training them from birth
											to click on the very first link
that comes along,
											regardless of what the source is.
											That's doesn't seem like
a terribly good idea.
									","
											Pelo menos, é o que eu julgo
que estão a fazer.
											Espero que seja o que eles estão a fazer
											porque há formas mais fáceis de gerar
receitas publicitárias no YouTube.
											Podemos inventar coisas ou roubar coisas.
											Se procurarem desenhos animados
infantis, realmente populares,
											como o ""Peppa Pig"" ou o "" Patrulha Pata"",
											descobrem que também há
muitos milhões deles na Internet.
											Claro que a maioria não são
publicados pelos criadores originais.
											São carregados por imensas
diferentes contas ao acaso
											e é impossível saber quem as publicou
											ou quais os motivos para isso.
											Isto parece-vos familiar?
											Porque é exatamente o mesmo mecanismo
											que está a ocorrer na maior parte
dos nossos serviços digitais
											em que é impossível saber
de onde provêm as informações.
											São notícias falsas para crianças
											e nós estamos a treinar as crianças
desde que nascem,
											para clicarem na primeira ligação
que lhes apareça,
											seja qual for a sua origem.
											Não parece ser uma ideia muito boa.
									","
											J'espère que telle est leur motivation.
											J'espère qu'ils le font pour cela
											car il y a des moyens plus simples d'avoir
des revenus publicitaires sur YouTube.
											Vous pouvez inventer ou voler des trucs.
											Si vous cherchez
des dessins animés populaires
											comme « Peppa Pig »
ou « La Pat' Patrouille »,
											vous trouverez des millions
et millions de ces vidéos en ligne.
											La plupart ne sont pas postées
par les créateurs du contenu original.
											Elles viennent de tout un tas
de différents comptes aléatoires
											et il est impossible
de savoir qui les poste
											ou quelles sont leurs motivations.
											Cela semble-t-il familier ?
											Car c'est également le même mécanisme
											qui a lieu pour la majorité
de nos services numériques,
											où il est impossible de savoir
d'où provient cette information.
											Ce sont des « fake news »
pour les enfants
											et nous leur apprenons dès la naissance
											à cliquer sur le premier lien qui vient,
											peu importe sa source.
											Cela ne semble pas être
une super bonne idée.
									","
											En azından, umarım yaptıkları budur.
											Umarım bunun için yapıyorlardır
											çünkü Youtube'da reklamdan gelir 
elde etmenin daha kolay yolları var.
											Bir şeyler uydurabilir
ya da çalabilirsiniz.
											Eğer ""Pegga Pig"" veya ""Paw Petrol"" gibi
											popüler çizgi filmleri ararsanız
											internet üzerinde bunlardan
milyonlarcasını bulabilirsiniz.
											Tabii ki bunların çoğu orjinal içerik
yaratıcıları tarafından konulmaz.
											Rastgele birçok farklı hesap
tarafından konuluyorlar
											ve bunları kimin koyduğunu
											veya amaçlarının ne olduğunu
bilmek imkânsız.
											Tanıdık geldi mi?
											Çünkü dijital hizmetlerin çoğunda var olan
											mekanizmanın tamamen aynısı bu,
											bilginin nereden geldiğini
bilmek imkânsız.
											Bu resmen çocuklar için sahte haber
											ve onları doğduklarından itibaren
											önlerine gelen ilk linke
tıklamaları için eğitiyoruz,
											kaynağının ne olduğunu 
bile umursamadan.
											Bu çok da iyi bir fikir gibi durmuyor.
									","
											Ich hoffe jedenfalls,
das ist es, was sie tun.
											Ich hoffe, dass es der Grund ist,
											denn es gibt einfachere Möglichkeiten,
Werbeeinnahmen auf YouTube zu erzielen.
											Man kann einfach etwas
erfinden oder klauen.
											Wenn Sie also nach
sehr beliebten Kinderserien
											wie ""Peppa Wutz"" oder ""Paw Patrol"" suchen,
											werden Sie feststellen, dass es
auch sie millionenfach online gibt.
											Die meisten stammen natürlich nicht
von den Machern der Sendungen,
											sondern von vielen verschiedenen,
beliebigen Konten,
											und es ist unmöglich zu wissen,
wer sie veröffentlicht
											oder was ihre Absichten sein könnten.
											Kommt Ihnen das bekannt vor?
											Es ist nämlich genau derselbe Mechanismus,
											den wir auch in den meisten
unserer digitalen Dienste sehen,
											wo es unmöglich ist, zu wissen,
woher die Informationen kommen.
											Es sind im Prinzip Fake News für Kinder
											und wir trainieren sie von Geburt an,
											auf den allerersten Link
zu klicken, der erscheint,
											unabhängig davon, was die Quelle ist.
											Das scheint keine sehr gute Idee zu sein.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											Here's another thing
that's really big on kids' YouTube.
											This is called the ""Finger Family Song.""
											I just heard someone groan
in the audience.
											This is the ""Finger Family Song.""
											This is the very first one I could find.
											It's from 2007, and it only has
200,000 views,
											which is, like, nothing in this game.
											But it has this insanely earwormy tune,
											which I'm not going to play to you,
											because it will sear itself
into your brain
											in the same way that
it seared itself into mine,
											and I'm not going to do that to you.
											But like the surprise eggs,
											it's got inside kids' heads
											and addicted them to it.
											So within a few years,
these finger family videos
											start appearing everywhere,
											and you get versions
in different languages
											with popular kids' cartoons using food
											or, frankly, using whatever kind
of animation elements
											you seem to have lying around.
											And once again, there are millions
and millions and millions of these videos
											available online in all of these
kind of insane combinations.
											And the more time
you start to spend with them,
											the crazier and crazier
you start to feel that you might be.
									","
											Uma outra coisa que é importante
no YouTube para crianças
											chama-se ""Finger Family Song.""

											Ouvi alguém no público a resmungar.
											Esta é a canção da Família dos Dedos.
											Foi a primeira que encontrei.
											É de 2007 e só tem 200 000 visitas
											o que é nada, neste campeonato.
											Mas tem uma melodia irritante
											que não vou tocar para vocês ouvirem
											porque ela cola-se no vosso cérebro
											tal como se colou no meu
											e não vou fazer-vos uma partida dessas.
											Mas, tal como com os ovos surpresa,
											enfia-se na cabeça das crianças
e elas ficam viciados nela.
											Dentro de alguns anos,
estes vídeos da família dos dedos
											começa a aparecer por toda a parte
											e temos versões em várias línguas
											com desenhos animados para crianças,
usando a comida
											ou usando todos e quaisquer
elementos de animação
											que por aí existem.
											Mais uma vez, há milhões e milhões
destes vídeos na Internet,
											disponíveis em todos os tipos
de combinações extravagantes.
											Quanto mais tempo gastarmos com eles
											mais loucos nos começamos a sentir.
									","
											Une autre chose très populaire
sur YouTube pour enfants :
											« La chanson de la famille des doigts ».
											J'ai entendu quelqu'un
grogner dans le public.
											C'est « la famille des doigts ».
											C'est la première que j'ai pu trouver.
											Elle est de 2007
et a seulement 200 000 vues,
											ce qui n'est rien.
											Il y a cette mélodie
incroyablement entêtante,
											que je ne vais pas vous passer,
											car elle s'incrustera dans votre cerveau
											comme elle s'est incrustée dans le mien
											et je ne vais pas vous faire ça.
											Mais comme les œufs surprise,
											elle est entrée dans la tête des enfants
											et les a rendus accros.
											En quelques années,
ces vidéos de la famille des doigts
											sont apparues partout
											et il y a des versions
dans différentes langues,
											avec des dessins animés
populaires, avec de la nourriture
											ou n'importe quel élément d'animation
											qui leur tombe sous la main.
											De nouveau, il y a des millions de vidéos
											disponibles en ligne
avec toutes ces combinaisons folles.
											Plus vous passez de temps dessus,
											plus vous avez l'impression d'être fou.
									","
											YouTube'da gerçekten sevilen 
bir diğer şey daha var.
											İsmi ""Parmak Ailesi Şarkısı.""
											Seyircilerden birinin sızlandığını duydum.
											Bu ""Parmak Ailesi Şarkısı.""
											Bu bulabildiklerim arasında en eskisi.
											2007 yılında yüklenmiş
ve sadece 200.000 kez izlenmiş,
											ki bu, nerdeyse bu platformda hiç demek.
											Ama insanı deli eden 
ve diline dolanan bir melodisi var,
											bunu size dinletmeyeceğim
											çünkü şarkı beyninize kazınacak,
											tıpkı benim beynime kazındığı gibi
											ve sizi buna maruz bırakmayacağım.
											Aynı sürpriz yumurtalar gibi
											çocukların aklına girerek
											onları buna bağımlı yaptılar.
											Böylece birkaç yıl içinde,
bu parmak ailesi videoları
											her yerde görünmeye başladı
											ve farklı dillerde
											popüler çizgi filmlerin yiyecek
											hatta her çeşit animasyon 
malzemesini kullandıkları
											versiyonları etrafa yayıldı.
											Yine aynı şekilde, bu tür çılgınca 
kombinasyonlardan oluşan
											milyonlarca video internette mevcut.
											Onlarla ne kadar vakit geçirirseniz
											delirdiğinize dair inancınız
o kadar artar.
									","
											Eine weitere Sache, die auf
Kinder-YouTube sehr populär ist:
											Es nennt sich der ""Finger Family Song"".
											Jemand im Publikum hat gerade aufgestöhnt.
											Das ist der ""Finger Family Song"".
											Das ist das erste Video,
das ich finden konnte.
											Es ist von 2007 und
hat nur 200.000 Aufrufe,
											was in diesem Spiel so gut wie nichts ist.
											Aber das Lied ist so ein
wahnsinniger Ohrwurm
											und ich spiele es Ihnen nicht vor,
											da es sich in Ihr Gehirn einbrennen wird,
											genauso wie es sich
in meines eingebrannt hat,
											und das will ich Ihnen nicht antun.
											Aber wie die Überraschungsei-Videos
											ist es in die Köpfe der Kinder gelangt
											und hat sie süchtig danach gemacht.
											Innerhalb weniger Jahre beginnen
diese Finger-Family-Videos also,
											überall zu sein,
											und es gibt verschiedene Sprachversionen
											mit beliebten Kinderserien, die Essen,
oder, um ehrlich zu sein,
											alle Arten von Animationselementen,
											die man gerade hat, verwenden.
											Auch hier gibt es Millionen
und Abermillionen dieser Videos,
											die online in all diesen verrückten
Kombinationen verfügbar sind.
											Je mehr Zeit Sie damit verbringen,
											desto mehr haben Sie das Gefühl,
dass Sie verrückt sind.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											And that's where I
kind of launched into this,
											that feeling of deep strangeness
and deep lack of understanding
											of how this thing was constructed
that seems to be presented around me.
											Because it's impossible to know
where these things are coming from.
											Like, who is making them?
											Some of them appear to be made
of teams of professional animators.
											Some of them are just randomly
assembled by software.
											Some of them are quite wholesome-looking
young kids' entertainers.
											And some of them are from people
											who really clearly
shouldn't be around children at all.
									","
											Foi aí que comecei a sentir
											uma sensação de profunda estranheza
e profunda falta de compreensão
											de como era montada esta coisa
que parece estar sempre à minha volta.
											Porque é impossível saber
de onde vêm estas coisas.
											Quem é que as faz?
											Alguns parecem ser feitos
por equipas de animadores profissionais.
											Alguns são apenas montados
ao acaso por um ""software"".
											Alguns deles são vídeos para crianças
com um aspeto muito saudável.
											E alguns são de pessoas
											que, claramente, não deviam
aproximar-se de criancinhas.
									","
											C'est à ce moment-là
que je me suis lancé là-dedans,
											ce sentiment profond d'étrangeté
et ce profond manque de compréhension
											quant à comment était construite
la chose qui se présentait autour de moi.
											Car il est impossible de savoir
d'où viennent ces choses.
											Qui les crée ?
											Elles semblent parfois créées par
des équipes d'animateurs professionnels,
											parfois assemblées
aléatoirement par un logiciel,
											parfois elles semblent être créées
par de vrais artistes pour enfants.
											Certaines sont clairement de gens
											qui ne devraient pas
s'approcher d'enfants.
									","
											Ben de bu noktada bu konuya yöneldim,
											çevremde sunuluyor gibi görünen bu şeyin
											nasıl inşa edildiğini asla anlayamama
ve derin yabancılaşma hissi.
											Çünkü bu şeylerin nereden 
geldiğini bilmek imkânsız.
											Yani, kim yapıyor bunları?
											Bazıları profesyonel animatör
ekiplerle yapılmış gibi duruyor.
											Bazıları sadece yazılım tarafından
rastgele birleştirilmiş.
											Bazıları oldukça sağlıklı görünen 
küçük çocuk şovmenleri.
											Ve bazıları da...
											kesinlikle çocukların etrafında
bulunmaması gereken insanlardan.
									","
											Deswegen fing ich an,
mich damit auseinanderzusetzen,
											weil es so tiefgreifend absurd
und unverständlich ist,
											wie das Ganze konstruiert wurde,
was man mir hier offenbar präsentiert.
											Denn es ist unmöglich, zu wissen,
woher diese Dinge kommen.
											Wer produziert sie?
											Einige von ihnen scheinen von Teams
professioneller Animatoren zu stammen.
											Andere wurden einfach zufällig
per Software zusammengestellt.
											Wieder andere sind ganz gesund aussehende
Unterhaltungskünstler für Kinder.
											Und manche sind von Menschen,
											die ganz klar nichts mit Kindern
zu tun haben sollten.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülme sesleri)
									","
											(Lachen)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											And once again, this impossibility
of figuring out who's making this stuff —
											like, this is a bot?
											Is this a person? Is this a troll?
											What does it mean
that we can't tell the difference
											between these things anymore?
											And again, doesn't that uncertainty
feel kind of familiar right now?
									","
											Mais uma vez, esta impossibilidade
de vir a saber quem é que faz estas coisas
											- tipo, isto é um robô?
											Isto é uma pessoa? é um ""troll""?
											O que significa é
que já não consigamos ver
											as diferenças entre estas coisas.
											Esta incerteza não vos parece familiar?
									","
											De nouveau, cette impossibilité
de découvrir qui crée ces choses —
											est-ce un bot ?
											Est-ce une personne ? Est-ce un troll ?
											Qu'est-ce que cela signifie
que nous ne puissions plus
											différencier ces choses ?
											Cette incertitude ne semble-t-elle pas
familière actuellement ?
									","
											Bir kez daha, bu şeyleri yapanın
kim olduğunu çözmenin imkansızlığı—
											Bu bir robot mu?
											Bu bir insan mı? Bir trol mü?
											Artık bu şeylerin farkını 
söyleyemiyor olmamız
											ne anlama gelir?
											Peki bu belirsizlik tanıdık geliyor mu?
									","
											Wieder ist es unmöglich,
herauszufinden, wer dieses Zeug macht.
											Ist es ein Bot?
											Ist es eine Person? Ist es ein Troll?
											Was bedeutet es,
											dass wir den Unterschied zwischen
diesen Dingen nicht mehr erkennen?
											Und wieder: Fühlt sich diese Unsicherheit
nicht irgendwie vertraut an?
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											So the main way people get views
on their videos —
											and remember, views mean money —
											is that they stuff the titles
of these videos with these popular terms.
											So you take, like, ""surprise eggs""
											and then you add
""Paw Patrol,"" ""Easter egg,""
											or whatever these things are,
											all of these words from other
popular videos into your title,
											until you end up with this kind of
meaningless mash of language
											that doesn't make sense to humans at all.
											Because of course it's only really
tiny kids who are watching your video,
											and what the hell do they know?
											Your real audience
for this stuff is software.
											It's the algorithms.
											It's the software that YouTube uses
											to select which videos
are like other videos,
											to make them popular,
to make them recommended.
											And that's why you end up with this
kind of completely meaningless mash,
											both of title and of content.
									","
											A principal forma de as pessoas
obterem visitas nos seus vídeos
											- os vídeos significam dinheiro -
											é encherem os títulos desses vídeos
com estes termos populares.
											Por exemplo, os ovos surpresa.
											Acrescenta-se ao título
""Patrulha Pata"", ""Ovo da Páscoa""
											ou outra coisa qualquer,
											todas as palavras
de outros vídeos populares
											até acabar neste tipo
de linguagem misturada, sem sentido
											que não faz sentido nenhum
para as pessoas.
											Porque, claro, são só as crianças
que veem esses vídeos
											e o que é que eles sabem?
											O verdadeiro público
para estas coisas é o ""software"",
											são os algoritmos.
											É o ""software"" que o YouTube usa
											para escolher os vídeos
que são como os outros vídeos,
											para os tornar populares,
para os recomendar.
											É assim que acabamos por ter
esta misturada totalmente sem sentido,
											tanto a nível do título como do conteúdo.
									","
											La façon dont les gens
ont des vues sur leurs vidéos —
											les vues, ce sont de l'argent —
											est de farcir les titres de ces vidéos
avec des mots populaires.
											Vous prenez « œufs surprise »
											et « La Pat' Patrouille »,
« œuf de Pâques »
											ou quoi que ce soit d'autre,
											tous ces mots issus d'autres vidéos
populaires dans votre titre
											jusqu'à finir avec ce mélange
linguistique dénué de sens
											qui n'a aucun sens pour les êtres humains.
											Car seuls les jeunes enfants
regardent votre vidéo
											et qu'en savent-ils ?
											Votre vrai public
pour ces choses-là est logiciel.
											Ce sont les algorithmes.
											C'est le logiciel que YouTube utilise
											pour sélectionner quelles vidéos
sont comme les autres,
											pour les rendre populaires,
les recommander.
											C'est pourquoi vous finissez avec
ce mélange complètement dénué de sens
											à la fois dans le titre et le contenu.
									","
											Yani, insanların videolarını
izletmelerinin tek yolu
											-ki izlenme sayısı para demek-
											bu tür popüler terimleri
videolarının başlığına sıkıştırmak.
											Mesela ""sürpriz yumurta""yı alır,
											""Paw Patrol"" veya
""Easter egg""i eklersiniz,
											ya da bu şeyler her neyse,
											popüler videolardaki bu kelimeleri
alır ve başlığına eklersiniz,
											ta ki insanlara hiçbir anlam ifade etmeyen
											bu tür anlamsız bir karma dil
elde edene dek.
											Çünkü tabii ki sizin videonuzu
izleyenler sadece ufacık çocuklar,
											onlar ne biliyorlar ki?
											Sizin bu şey için asıl seyirciniz yazılım.
											Algoritmalar.
											Youtube'un hangi videoların
											diğerleri gibi olduğunu seçmek için
											onları popüler ve önerilen
video yapmak için kullandığı yazılım.
											Tamamıyla anlamsız olan bu karışımla 
sonuçlanmanızın nedeni de bu,
											hem başlık hem içerik olarak.
									","
											Die gängigste Art und Weise,
wie man Videoaufrufe bekommt —
											und bedenken Sie, Aufrufe bedeuten Geld —
											ist, diese populären Begriffe
in die Titel dieser Videos zu packen.
											Sie nehmen zum Beispiel
""Überraschungseier""
											und fügen ""Paw Patrol"", ""Osterei""
											oder was auch immer,
											all diese Worte aus anderen
populären Videos in Ihren Titel ein,
											bis Sie am Ende eine Art
bedeutungslosen Sprachbrei haben,
											der für Menschen
überhaupt keinen Sinn ergibt.
											Weil sich natürlich nur ganz kleine Kinder
											diese Videos ansehen
											und was zum Teufel wissen sie schon?
											Das wirkliche Publikum
für dieses Zeug ist Software.
											Es sind die Algorithmen.
											Es ist die Software, die YouTube benutzt,
											um auszuwählen, welche Videos
wie andere Videos sind,
											um sie populär zu machen,
um sie zu empfehlen.
											Deshalb kommt diese Art von
völlig bedeutungslosem Brei heraus,
											sowohl was den Titel
als auch den Inhalt betrifft.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
