en,fr,es,tr,title,speaker,duration,tags
"
											Vehicle miles traveled:
that's what I was just talking about.
											Just reducing the average 10,000 miles
per household per year,
											from somewhere
in the mid-26,000 per household,
											has a huge impact
not just on air quality and carbon
											but also on the household pocketbook.
											It's very expensive to drive that much,
											and as we've seen,
											the middle class is struggling to hold on.
									","
											Le kilométrage parcouru :
c'est ce dont je viens de parler.
											Rien qu'en réduisant à 16 000 km
le kilométrage annuel par ménage,
											alors qu'il est actuellement
de 26 000 km en moyenne,
											a un impact substantiel non seulement sur
la qualité de l'air et le CO2
											mais aussi
sur le budget des ménages.
											Conduire autant a un coût important,
											et, comme nous l'avons vu,
											la classe moyenne lutte
pour joindre les deux bouts.
									","
											Kilómetros recorridos por vehículos,
es de lo que estaba hablando.
											Solo reduciendo el promedio
en 16 000 km por hogar por año,
											desde unos 40 000 km por hogar
											hay un gran impacto no solo
en la calidad del aire y el carbono
											sino también en los bolsillos del hogar.
											Es muy caro conducir tanto
											y como hemos visto,
											la clase media está luchando
por mantenerse firme.
									","
											Katedilen araç mesafesi:
İşte bahsettiğim tam da buydu.
											Her bir ailenin yılda ortalama 1.600 km
daha az yol katetmesi,
											aile başına yaklaşık 4.000 km'den
azalttığımızı düşünerek,
											hava kalitesi ve karbon üzerine
çok büyük etkisi olacak,
											tabii ailenin cebine de.
											Bu kadar araba kullanmak çok masraflı,
											gördüğümüz kadarıyla,
											orta hâlli aileler zor geçiniyor.
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
											Health care: we were talking about
how do you fix it once we broke it —
											clean the air.
											Why not just stop polluting?
											Why not just use our feet and bikes more?
											And that's a function of the kinds
of cities that we shape.
									","
											Les soins de santé : nous parlions de
comment réparer des pots cassés —
											épurer l'air.
											Pourquoi ne pas simplement
arrêter de polluer ?
											Pourquoi ne pas utiliser davantage
nos jambes et nos vélos ?
											Cela dépend du type de villes
que nous concevons.
									","
											Salud, hablamos de cómo arreglar
lo que ya se descompuso,
											limpiar el aire.
											¿Por qué no dejar de contaminar?
											¿Por qué no usar más
nuestros pies y bicicletas?
											Y esa es una función
de los tipos de ciudades que conformamos.
									","
											Sağlık sigortası: Bir şeyi bir kez
bozunca nasıl tamir ederiz?
											Havayı temizleyelim.
											Kirletmeye son versek?
											Ayaklarımızı 
ve bisikletlerimizi kullanalım?
											Şekillendirdiğimiz şehirlerin
türü ve işlevi bu şekilde.
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
											Household costs:
											2008 was a mark in time,
											not of just the financial
industry running amok.
											It was that we were trying to sell
too many of the wrong kind of housing:
											large lot, single family, distant,
											too expensive for the average
middle-class family to afford
											and, quite frankly, not a good fit
to their lifestyle anymore.
											But in order to move inventory,
											you can discount the financing
and get it sold.
											I think that's a lot of what happened.
											Reducing cost by 10,000 dollars —
											remember, in California
the median is 50,000 —
											this is a big element.
											That's just cars and utility costs.
											So the affordable housing advocates,
who often sit off in their silos
											separate from the environmentalists,
separate from the politicians,
											everybody fighting with everyone,
											now begin to see common cause,
											and I think the common cause
is what really brings about the change.
									","
											Les coûts des ménages.
											L'année 2008 fut un jalon
											pas uniquement parce que
l'industrie financière a chaviré.
											En fait, nous essayions de vendre
trop de maisons inappropriées :
											de grands terrains, des habitations
unifamiliales, éloignées,
											trop chères pour le budget
d'une famille de la classe moyenne
											et, sincèrement, plus du tout appropriées
à son style de vie.
											Un moyen d'écouler les stocks
											consiste à offrir des rabais financiers
pour vendre les biens.
											Je pense que c'est ce qui est arrivé.
											Une réduction des frais de 10 000 dollars,
											or en Californie,
la moyenne est de 50 000,
											est un facteur énorme.
											Ce sont juste les voitures
et les coûts d'entretien.
											Les avocats en faveur de résidences
abordables sont souvent cloisonnés,
											séparés des environnementalistes,
séparés des politiciens,
											tout le monde se bat
contre tout le monde
											ils commencent à voir une cause commune,
											et je suis convaincu que c'est ça
qui apporte le changement.
									","
											Manutención de los hogares,
											2008 fue hito,
											no solo de la industria financiera,
											intentamos vender demasiados
tipos de vivienda equivocadas.
											Grandes terrenos,
una sola familia, distante,
											muy caro para la familia
de clase media promedio
											y, francamente, ya no muy adecuada
para su estilo de vida.
											Pero para moverlo al inventario,
											pueden descontar
el financiamiento y venderlo.
											Creo que eso es lo que pasó.
											Reducir los costos en USD 10 000,
											recuerden, en California
la media es USD 50 000,
											es un elemento importante.
											Eso es solo autos
y costos de servicios públicos.
											Los defensores de viviendas asequibles,
que a menudo se sientan en sus silos
											separados de los ambientalistas, 
separados de los políticos,
											todos peleando con todos,
											ahora empiezan a ver la causa común.
											Y para mí, esta provoca el cambio.
									","
											Ev masrafları:
											2008 zamanda önemli bir tarihti,
											ekonomi sanayisinin
kontrolden çıkması yüzünden değil.
											Ev satışında yanlış olandan aşırı sayıda
satmaya çalıştığımız için:
											geniş alan, tek aile, uzak,
											orta hâlli ailenin 
karşılayabileceğinin çok üstünde
											ve doğrusu hayat tarzları için
artık uygun da değil.
											Ancak stok ilerletilmesi açısından,
											indirim yapıp satmanız mümkün.
											Bu çok yaşandı.
											10.000 dolar kadar maliyeti azaltsak,
											unutmayın, Kaliforniya ortalaması
50.000 civarında,
											bu büyük bir etken.
											Bunlar sadece araba 
ve kullanım masrafları.
											Yani ekonomik ev sahibi olma savunucuları
											genelde çevrecilerden de
politikacılardan da uzakta dururlar,
											herkes herkesle kavga ediyordur,
											şimdi ortak bir neden
görmeye başladılar
											ve bu ortak neden
değişimi getirecek olan şey.
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
											Los Angeles, as a result of these efforts,
											has now decided to transform itself
											into a more transit-oriented environment.
											As a matter of fact, since '08,
											they've voted in 400 billion dollars
of bonds for transit
											and zero dollars for new highways.
											What a transformation:
											LA becomes a city of walkers and transit,
											not a city of cars.
									","
											Los Angeles, au vu de ces efforts,
											a décidé de se transformer
											en un environnement axé
sur le transport public urbain.
											Ainsi depuis 2008,
											la ville a voté 400 milliards de dollars
de crédits pour les transports publics
											et zéro dollar 
pour de nouvelles autoroutes.
											Quelle métamorphose !
											Los Angeles est devenue une ville
de piétons et de banlieusards,
											et non plus de voitures.
									","
											Los Ángeles, debido a estos esfuerzos,
											ha decidido transformarse
											en un entorno más orientado al tránsito.
											De hecho, desde el 2008,
											emitió USD 400 000 millones de bonos
											para el transporte público
											y cero dólares para nuevas autopistas.
											Qué transformación:
											LA pasa a ser una ciudad de peatones
											y de tránsito,
											no una ciudad de coches.
									","
											Bu çalışmaların sonucu olarak Los Angeles,
											daha aktarma yönelimli bir çevre
											olmak yönünde değişime sayfa açtı.
											Aslında 2008'den bu yana
											aktarmaya 400 milyar dolarlık senet
için oy verirken
											yeni karayolları için sıfır dolar verildi.
											Ne dönüşüm ama.
											LA yayalar ve aktarmalı 
geçişlerden ibaret oluyor,
											arabalardan değil.
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
											How does it happen?
											You take the least
desirable land, the strip,
											you add where there's space, transit
											and then you infill mixed-use development,
											you satisfy new housing demands
											and you make the existing neighborhoods
											all around it more complex,
											more interesting, more walkable.
									","
											Comment faire ?
											Choisissez le terrain le moins attractif,
											ajoutez là où c'est possible
des transports,
											injectez des projets
de développement hybrides,
											la demande en nouveaux logements
est satisfaite
											vous rendez les quartiers existants
											plus complexes,
											plus intéressants,
plus piétonniers.
									","
											¿Cómo sucede?
											Toman la tierra menos deseable, la línea,
											en donde haya espacio, añaden tránsito,
											y lo llenan de desarrollo de uso mixto,
											satisfacen las nuevas demandas de vivienda
											y hacen que los barrios existentes
											se vean más complejos,
											más interesantes y más transitables.
									","
											Nasıl oluyor peki?
											En istenmeyen araziyi alıyorsun,
dar araziyi,
											boşluk olan yeri ekliyorsun, 
aktarmayı
											ve sonra karma kullanımlı
gelişimi dolduruyorsun,
											yeni ev taleplerini karşılıyorsun
											ve çevredeki tüm mahalleleri
											daha komplike, daha ilginç
											ve yürünebilir hâle getiriyorsun.
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
											Here's another kind of sprawl:
											China, high-density sprawl,
what you think of as an oxymoron,
											but the same problems,
everything isolated in superblocks,
											and of course this amazing smog
that was just spoken to.
											Twelve percent of GDP
in China now is spent
											on the health impacts of that.
											The history, of course,
of Chinese cities is robust.
											It's like any other place.
											Community was all about small, local shops
											and local services and walking,
interacting with your neighbors.
											It may sound utopian, but it's not.
											It's actually what people really want.
											The new superblocks —
											these are blocks that would have
5,000 units in them,
											and they're gated as well,
because nobody knows anybody else.
											And of course, there isn't even
a sidewalk, no ground floor shops —
											a very sterile environment.
											I found this one case
here in one of the superblocks
											where people had illicitly set up
shops in their garages
											so that they could have that kind
of local service economy.
											The desire of people
to get it right is there.
											We just have to get the planners
on board and the politicians.
									","
											Voici un autre type d'expansion.
											La Chine, expansion à forte densité,
un oxymore en soi,
											a les mêmes problèmes,
tout est isolé dans des super structures,
											sans oublier ce smog incroyable
qu'un autre orateur a évoqué.
											La Chine consacre 12% de son PNB
											à l'impact sur la santé de ce smog.
											L'histoire des villes chinoises
est solide.
											C'est comme partout.
											Les quartiers étaient composés
de petites boutiques locales,
											des services de proximité, des piétons,
des interactions avec les voisins.
											Ça a l'air utopique,
mais ça ne l'est pas.
											En fait, c'est ce que les gens veulent.
											Les nouvelles super structures,
											avec jusqu'à 5 000 logements par bloc,
											sont cloisonnées,
car personne ne connaît son voisin.
											Bien sûr, il n'y a même pas de trottoir
ou de magasin au rez-de-chaussée,
											c'est un environnement très stérile.
											J'ai trouvé cet exemple
dans une de ces super structures
											où les gens avaient ouvert
des boutiques illégales dans leur garage
											afin de créer
cette économie de services locale.
											La volonté de bien faire des gens existe.
											Il faut juste impliquer
les architectes et les politiciens.
									","
											Aquí hay otro tipo de expansión:
											China, la expansión de alta densidad.
											Un oxímoron en sí,
											acarrea los mismos problemas,
											todo se aísla en superestructuras,
											y claro, este increíble smog
											que se acaba de mencionar.
											China destina el 12 % de su PIB
											a los impactos del smog sobre la salud.
											La historia de las ciudades chinas,
											claramente, es sólida.
											Como en otros lugares.
											La comunidad estaba compuesta 
de pequeñas tiendas,
											servicios locales y peatones
que interactuaban con los vecinos.
											Puede sonar utópico, pero no lo es.
											En realidad, eso desea la gente.
											Los nuevos superbloques...
											con una capacidad de
5000 unidades por bloque,
											están cerrados porque nadie se conoce
											además de no haber banquetas
ni tiendas de planta baja...
											Un ambiente muy estéril.
											Me topé con este ejemplo
en uno de los superbloques
											en donde la gente había abierto
tiendas ilegales en sus garajes
											para poder construir ese
tipo de economía local.
											El deseo que tiene la gente
de hacer lo correcto existe.
											Solo se necesita involucrar
a los arquitectos y políticos.
									","
											İşte başka bir tür yayılma:
											Çin, yüksek yoğunluklu yayılma,
oksimoron da diyebilirsiniz
											fakat yine aynı sorunlar,
süper sitelerde her şey izole olmuş
											ve tabii bu inanılmaz kirli hava da
tam bahsettiğimiz gibi.
											Çin'de GYH'nin yüzde 12'si
bunun doğurduğu
											sağlık sorunlarına ayrılıyor.
											Çin kentlerinin tarihi çok dirençli.
											Tüm diğer yerler gibi.
											Toplum küçük yerel işyeri ve hizmetlere,
											yürüyüşlere ve komşularla
etkileşime ilgili.
											Kulağa ütopik gelse de öyle.
											İnsanlar aslında bunu istiyor.
											Yeni süper siteler,
											içlerinde 5.000 birim
barındırabiliyorlar
											ve ayrıca çok kapılılar
çünkü kimse kimseyi tanımıyor.
											Kaldırım da yok,
zeminde alışveriş yapılacak yer de.
											Çok verimsiz bir çevre.
											Süper sitelerin birinde
şöyle bir durumla karşılaştım,
											insanlar garajlarında 
yasadışı dükkanlar açmıştı,
											böylelikle yerel hizmet ekonomisine
sahip olabiliyorlardı.
											İnsanların işi doğru yapma
isteği işte burada.
											Tek yapmamız gereken
planlayıcı ve siyasetçileri razı etmek.
									",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
"
","
","
","
",7 principles for building better cities,Peter Calthorpe,14:20,"architecture,design,future,infrastructure,public spaces,society,transportation,urban,urban planning"
