en,es,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
											My mother dug a trench
											that soon became our home.
											But yet, we did not feel protected.
											She had to flee in search
of a safe place for us.
											I was four years old,
and my younger sister was two.
											We joined a huge mass of people,
											and together we walked
for many agonizing days
											in search of a secure place.
											But we could barely rest
											before we were attacked again.
											I remember my mother was pregnant,
											when she would take turns
to carry me and my younger sister.
									","
											Mi madre cavó una trinchera
											que pronto se convirtió en nuestro hogar.
											Pero aún así, no nos sentíamos protegidos.
											Tuvo que huir en busca
de un lugar seguro para nosotros.
											Yo tenía cuatro años
y mi hermana menor, dos.
											Nos unimos a una muchedumbre
											y juntos anduvimos durante 
muchos días agonizantes
											en busca de un lugar seguro.
											Pero apenas podíamos descansar
											antes de ser atacados de nuevo.
											Recuerdo que mi madre estaba embarazada
											y que nos cargaba
a mi hermana y a mí por turnos.
									","
											Ma mère a creusé une tranchée
											qui est rapidement devenue notre foyer.
											Mais nous ne nous sentions pas protégés.
											Elle a dû fuir à la recherche
d'un lieu sûr pour nous.
											J'avais quatre ans,
et ma petite sœur en avait deux.
											Nous avons rejoint une foule de personnes,
											et ensemble nous avons marché
des jours durant, à l'agonie,
											à la recherche d'un abri.
											Mais à peine nous reposions-nous
											que nous étions à nouveau attaqués.
											Je me souviens de ma mère enceinte
											qui nous portait, à tour de rôle,
ma petite sœur et moi.
									","
											A minha mãe escavou uma trincheira
											que, em breve, passou a ser a nossa casa.
											Mesmo assim, não nos sentíamos protegidos.
											Teve que fugir, procurando
um local seguro para todos nós.
											Eu tinha quatro anos,
e a minha irmã tinha dois.
											Juntámo-nos a uma enorme
quantidade de gente
											e, juntos, caminhámos
durante muitos dias angustiantes
											à procura de um local seguro.
											Mas quase não conseguíamos descansar

											antes de sermos atacados de novo.
											Lembro-me que a minha mãe estava grávida
											quando alternava em transportar-me
a mim ou à minha irmã mais nova.
									","
											Annem bir hendek kazdı
											ve sonunda bu hendek evimiz oldu.
											Ama hala güvende hissetmiyorduk.
											Bize güvenli bir yer bulmak için
yanımızdan ayrıldı.
											Ben dört yaşındaydım,
kız kardeşim ise iki yaşındaydı.
											Kalabalık bir insan topluluğuna katılıp
											daha güvenli bir yer bulmak için

											günlerce acı dolu bir yürüyüşe katıldık.
											Daha dinlenmeye vakit bulamamışken
											saldırılar tekrar başladı.
											Bizi kucağında sırayla taşırken
											annemin hamile olduğunu hatırlıyorum.
									",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
","
","
","
","
",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
											We finally made it across
the Kenyan border, yes.
											But that was the longest journey
that I have ever had in my whole life.
											My feet were raw with blisters.
											To our surprise,
											we found other family members
who had fled into the camp earlier on,
											where you all are today,
											the Kakuma camp.
											Now, I want you all to be very quiet
just for a moment.
											Do you hear that?
											The sound of silence.
											No gunshots.
											Peace, at last.
											That was my first memory of this camp.
											When you move from a war zone
											and come to a secure place like Kakuma,
											you've really gone far.
									","
											Finalmente logramos cruzar 
la frontera con Kenia.
											Fue el viaje más largo
que he hecho en mi vida.
											Tenía los pies en carne viva
por las ampollas.
											Para nuestra sorpresa,
											encontramos a miembros de la familia
que habían huido al campamento antes,
											este donde estamos hoy,
											el campamento de Kakuma.
											Quiero que permanezcan
en silencio por un momento.
											¿Oyen eso?
											El sonido del silencio.
											Sin balazos.
											Paz, al fin.
											Ese fue mi primer recuerdo
de este campamento.
											Desplazarse de una zona de guerra
											a un lugar seguro como Kakuma,
											es llegar muy lejos.
									","
											Oui, nous avons fini
par traverser la frontière kenyane.
											Mais c'était le trajet le plus long
que j'aie fait de ma vie.
											Mes pieds étaient couverts d'ampoules.
											A notre surprise,
											d'autres membres de notre famille
s'étaient déjà réfugiés dans ce camp,
											où vous vous êtes aujourd'hui,
											le camp de Kakuma.
											Maintenant, je vous demande
d'être silencieux l'espace d'un instant.
											Entendez-vous cela ?
											Le silence.
											Pas de coups de feu.
											La paix, enfin.
											C'est la première chose qui m'a marquée.
											Quand vous quittez une zone de guerre
											pour un endroit sûr comme Kakuma,
											vous êtes allé très loin.
									","
											Por fim, conseguimos atravessar
à fronteira para o Quénia.
											Mas foi a viagem mais longa
que fiz em toda a minha vida.
											Eu tinha os pés estavam cheios de bolhas.
											Para nossa surpresa,
											encontrámos outros membros da família
que tinham fugido para o acampamento
											onde agora estávamos todos,
											o acampamento Kákuma.
											Peço-vos agora que se mantenham
silenciosos por instantes.
											Estão a ouvir?
											O som do silêncio.
											Nada de tiros.
											Por fim, a paz.
											É esta a minha primeira
lembrança deste acampamento.
											Quando fugimos de uma zona de guerra
											e chegamos a um local seguro
como Kákuma,
											chegámos muito longe.
									","
											En sonunda Kenya sınırını geçtik.
											Fakat hayatımda yaptığım
en uzun yolculuktu.
											Ayaklarım su toplamıştı.
											Sürprizimiz ise,
											şu anda bulunduğunuz
											Kakuma kampına bizden 
daha önce gelmiş
											aile üyelerini bulmaktı.
											Şimdi, bir anlığına çok sessiz
olmanızı istiyorum.
											Duyuyor musunuz?
											Sessizliğin sesi.
											Silah sesleri yok.
											Sonunda, biraz huzur.
											Bu benim kamptan ilk anımdı.
											Savaş alanından taşınıp
											Kakuma gibi güvenli bir yere gelmişseniz
											çok uzun bir yol katetmişsinizdir.
									",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
","
","
","
","
",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
											I only stayed in the camp
for three years, though.
											My father, who had been absent
in most of my early childhood,
											came back into my life.
											And he organized for me
to move with my uncle
											to our family in Nakuru.
											There, I found my father's first wife,
											my half sisters and my half brothers.
											I got enrolled in school.
											I remember my first day in school —
I could sing and laugh again —
											and my first set of school
uniforms, you bet.
											It was amazing.
											But then I came to realize
											that my uncle did not find it fit
for me to go to school,
											simply because I was a girl.
											My half brothers were his first priority.
											He would say, ""Educating a girl
is a waste of time.""
											And for that reason, I missed
many days of school,
											because the fees were not paid.
											My father stepped in
											and organized for me
to go to boarding school.
											I remember the faith that he put in me
over the couple of years to come.
											He would say, ""Education is an animal
that you have to overcome.
											With an education, you can survive.
											Education shall be your first husband.""
											And with these words came in
his first big investment.
											I felt lucky!
									","
											Estuve en el campamento
solo durante tres años.
											Mi padre, que había estado ausente
la mayor parte de mi infancia,
											volvió a mi vida.
											Y lo dispuso todo
para que me mudara con mi tío
											y la familia que vivía en Nakuru.
											Allí conocí a la primera
esposa de mi padre,
											a mis hermanastras y hermanastros.
											Me matriculé en la escuela.
											Recuerdo mi primer día de escuela
—podía cantar y reír de nuevo—
											y mi primer uniforme de la escuela.
											Era maravilloso.
											Pero entonces me di cuenta
											de que a mi tío no le gustaba
que yo fuera a la escuela
											simplemente por ser mujer.
											Mis hermanastros eran su prioridad.
											Solía decir, ""Educar a una niña
es una pérdida de tiempo"".
											Y por ese motivo perdí
muchos días de escuela
											porque no pagaba las cuotas.
											Mi padre intervino
											y dispuso que me fuera a un internado.
											Recuerdo la fe que tuvo en mí
en los dos años siguientes.
											Decía, ""La educación es un
animal que hay que vencer.
											Con estudios, puedes sobrevivir.
											Estudiar debe ser tu primer marido"".
											Y con estas palabras vino
su primera gran inversión.
											¡Me sentía afortunada!
									","
											Pourtant, je ne suis restée dans ce camp
que trois ans.
											Mon père, qui avait été absent
la plupart de ma petite enfance,
											est revenu dans ma vie.
											Et il a organisé mon déménagement
auprès de mon oncle
											chez notre famille à Nakuru.
											J'y ai trouvé sa première femme,
											mes demi-sœurs et mes demi-frères.
											J'ai été inscrite dans une école.
											Je me rappelle mon premier jour de cours -
je pouvais chanter et rire à nouveau -
											ainsi que mon premier uniforme scolaire,
vous imaginez.
											C'était incroyable.
											Mais j'ai réalisé par la suite
											que mon oncle trouvait inapproprié
le fait que j'aille à l'école
											simplement parce que j'étais une fille.
											Mes demi-frères étaient sa priorité.
											Il disait : « L'éducation des filles
est une perte de temps. »
											Et pour cette raison, j'ai manqué
de nombreux jours d'école,
											les frais de scolarité n'étant pas payés.
											Mon père est intervenu
											et m'a inscrite dans un internat.
											Je me souviens de la confiance
qu'il m'a accordée les années suivantes.
											Il disait : « L'éducation
est un animal à dresser.
											Avec une éducation, tu pourras survivre.
											L'éducation sera ton premier mari. »
											Et avec ces mots, il m'offrit
son premier grand investissement.
											Je me sentais chanceuse !
									","
											Mas só fiquei no acampamento
durante três anos.
											O meu pai, que tinha estado ausente
durante quase toda a minha infância,
											voltou a entrar na minha vida.
											Organizou as coisas para que
eu e o meu tio
											fôssemos para junto
da nossa família em Nakuru.
											Aí, encontrei a primeira mulher
do meu pai,
											os meus meios-irmãos e meias-irmãs.
											Matriculei-me na escola.
											Lembro-me do primeiro dia na escola
— voltei a cantar e a rir —
											e do meu primeiro uniforme
da escola.
											Era fantástico.
											Mas, depois, acabei por perceber
											que o meu tio não achava adequado
que eu andasse na escola
											só porque eu era uma rapariga.
											Os meus meios-irmãos 
eram a sua prioridade.
											Dizia: ""Ensinar uma rapariga
é uma perda de tempo"".
											Por isso, perdi muitos dias de escola,
											porque ele não pagava as propinas.
											O meu pai interveio
											e enviou-me para um internato.
											Recordo a fé que ele tinha em mim
durante os anos que se seguiram.
											Dizia: ""A instrução é um animal
que tens que dominar.
											""Com instrução, podes sobreviver.
											""A instrução será o teu primeiro marido"".
											Estas palavras foram acompanhadas
do seu primeiro grande investimento.
											Sentia-me cheia de sorte!
									","
											Aslında bu kampta 
sadece üç yıl kaldım.
											Çocukluğumun çoğunda 
yanımda olmayan babam
											bu sefer yanımdaydı.
											Beni, amcamla birlikte

											Nakuru'daki ailemizin yanına 
dönmek için gönderdi.
											Orada babamın ilk eşini
											ve üvey kardeşlerimi buldum.
											Okula kayıt edildim.
											Okuldaki ilk günümü hatırlıyorum—
Tekrar gülüp şarkı söyleyebiliyordum—
											Okul formamı hatırlıyorum.
											Harikaydı.
											Fakat sonradan anladım ki
											kız olduğum içim amcam okula gitmemi
											uygun bulmuyordu.
											Üvey erkek kardeşlerim onun
için öncelikliydi.
											''Kızları eğitmek zaman kaybı.'' derdi.
											Bu yüzden çoğu zaman okula gitmedim
											çünkü harçlar ödenmiyordu.
											Babam devreye girdi
											ve beni yatılı okula gönderdi.
											Sonraki bir kaç yılda bana 
ne kadar inandığını gördüm.
											Bana ''Eğitim üstesinden
gelmen gereken bir hayvandır.
											Eğitim ile hayatta kalırsın.
											Eğitim senin ilk eşin olacak.'' derdi.
											Bu sözler babamın en büyük
yatırımıyla söylenmişti.
											Şanslı hissettim!
									",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
","
","
","
","
",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
											But I was missing something:
											my mother.
											My mother had been left
behind in the camp,
											and I had not seen her since I left it.
											Six years without seeing her
was really long.
											I was alone,
											in school,
											when I heard of her death.
											I've seen many people back in South Sudan
											lose their lives.
											I've heard from neighbors
											lose their sons, their husbands,
											their children.
											But I never thought that that
would ever come into my life.
									","
											Pero me faltaba algo:
											mi madre.
											Mi madre se había quedado atrás
en el campamento
											y no la había vuelto a ver 
desde que lo abandoné.
											Seis años sin verla era mucho tiempo.
											Estaba sola,
											en la escuela,
											cuando supe que había muerto.
											He visto a mucha gente en Sudán del Sur
											perder la vida.
											He oído de vecinos
											que han perdido a sus hijos y maridos,
											a sus niños.
											Pero nunca pensé que me ocurriría a mí.
									","
											Mais il me manquait quelque chose :
											ma mère.
											Elle était restée dans le camp
											et je ne l'avais pas revue
depuis mon départ.
											Les six années passées sans la voir
ont été très longues.
											J'étais seule,
											à l'école,
											quand j'ai appris son décès.
											J'avais vu beaucoup de gens
dans le Soudan du Sud
											perdre la vie.
											J'avais entendu parler de voisins
											qui avaient perdu leurs fils, leurs maris,
											leurs enfants.
											Mais je n'avais jamais pensé
que ça pouvait m'arriver.
									","
											Mas faltava-me uma coisa,
											a minha mãe.
											A minha mãe tinha ficado
no acampamento
											e eu nunca mais a tinha visto
desde que de lá saíra.
											Seis anos sem a ver era muito tempo.
											Eu estava sozinha,
											na escola,
											quando me disseram
que ela tinha morrido.
											Eu tinha visto, no Sudão do Sul,
											muitas pessoas perderem a vida.
											Tinha ouvido falar de vizinhas
											que perderam os filhos, os maridos,
											todos os filhos.
											Mas nunca pensara que isso
me aconteceria na vida.
									","
											Fakat bir şeyi özlüyordum:
											annemi.
											Annem kampta kalmıştı
											ve o zamandan beri onu görmüyordum.
											Onu görmeden altı yıl geçirmek
çok uzun gelmişti.
											Yalnızdım,
											onun öldüğünü duyduğumda
											okuldaydım.
											Güney Sudan'dan tanıdığım
ve hayatlarını kaybeden
											birçok insan var.
											Komşularımdan, oğullarını,
											eşlerini, çocuklarını
											kaybettiklerini duydum.
											Ama bunu benimde yaşayacağımı
hiç düşünmemiştim.
									",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
","
","
","
","
",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
											A month earlier, my stepmother,
											who had been so good to me
back in Nakuru, died first.
											Then I came to realize that
after giving birth to four girls,
											my mother had finally
given birth to something
											that could have made her
be accepted into the community —
											a baby boy,
											my baby brother.
											But he, too,
											joined the list of the dead.
									","
											Un mes antes, mi madrastra,
											que había sido muy buena conmigo
en Nakuru, había muerto primero.
											Después, me di cuenta de que
tras dar a luz a cuatro niñas,
											mi madre por fin había dado a luz algo
											que podría hacer que
la comunidad la aceptase:
											un niño,
											mi hermano recién nacido.
											Pero también él
											se sumó a la lista de muertos.
									","
											Un mois plus tôt, ma belle-mère,
											qui avait été si bienveillante envers moi
à Nakuru, était morte en premier.
											Puis j'ai réalisé qu'après
avoir donné naissance à quatre filles,
											ma mère avait enfin
donné naissance à quelque chose
											qui lui aurait permis d'être intégrée
et acceptée dans la communauté —
											un petit garçon,
											mon petit frère.
											Mais lui aussi
											s'est ajouté à la liste des morts.
									","
											Um mês antes, a minha madrasta
											que tinha sido boa para mim,
em Nakuru, tinha morrido.
											Depois, vim a saber que,
depois de ter dado à luz quatro raparigas,
											a minha mãe, finalmente, tinha dado à luz
											o que a podia ter tornado
aceite na comunidade,
											um rapaz,
											um irmãozinho meu.
											Mas também ele
											se juntou à lista dos mortos.
									","
											O zamandan bir ay önce,
											Nakuru'da bana çok iyi davranan
üvey annem öldü.
											Sonra şunu fark ettim: dört kız
çocuk dünyaya getirdikten sonra
											toplumda kabul görmesi için gereken
											annemin doğum yapmasıydı;
											bir erkek bebeğe,
											küçük erkek kardeşime.
											Fakat o da
											ölüm listesine katılmıştı.
									",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
"
","
","
","
","
",Why I fight for the education of refugee girls (like me),Mary Maker,16:47,"global issues,refugees,education,teaching,community,children,social change,peace,TEDx"
