en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
											For centuries, this was dismissed,
but actually it's true.
											The statues, known as moai,
were transported standing,
											pivoting from side to side.
											OK?
											As spectacular as the moai are
for visitors today,
											you have to imagine being there then,
											with colossal moai
marching around the island.
											Because the real memorial
was not the objects themselves,
											it was the cultural ritual
of bringing a stone to life.
									","
											Pendant des siècles, cela fut rejeté,
mais c'était vrai.
											Les statues, appelées moais,
furent transportées debout,
											pivotant d'un côté à l'autre.
											OK ?
											Les moais sont spectaculaires
pour les visiteurs d'aujourd'hui,
											mais imaginez-vous là-bas à l'époque
											entourés de moais colossaux
marchant sur l'île.
											Car la vraie valeur n'était pas
dans les monuments eux-mêmes
											mais dans le rituel permettant
aux pierres de prendre vie.
									","
											Durante séculos, isto foi descartado,
mas, de facto, é verdade.
											As estátuas, conhecidas como ""moai"",
foram transportadas em pé,
											saltitando de um lado para o outro.
											Ok?
											Por mais espetaculares que as ""moai""
sejam hoje para os visitantes,
											temos de imaginar
estar ali, nessa altura,
											com as colossais ""moai"" a marchar
de uma ponta à outra da ilha.
											Porque o verdadeiro memorial
não eram os objetos em si mesmos,
											era o ritual cultural
de dar vida a uma pedra.
									","
											Yüzyıllarca bu ciddiye alınmadı
ama aslında doğruydu.
											Moai olarak bilinen taşlar
ayakta taşındı,
											kendi ekseninde iki yana oynatılarak.
											Tamam mı?
											Moai bugün ziyaretçilerin
ne kadar ilgisini çekse de
											o zamanlar orada olmayı hayal etmelisiniz,
											ada boyunca taşınan
devasa moai taşlarını.
											Çünkü asıl hatırlanması gereken
bu nesnelerin kendisi değil,
											bir taşı hayata geçirmek için
gerçekleştirilen kültürel ritüel.
									",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
											So as an architect,
I've been chasing that dream.
											How can we shift our idea of construction
to accommodate that mythical side?
											So what I've been doing
is challenging myself
											with putting on a series of performances
											of the ancient but
pretty straightforward task
											of just moving and standing
big heavy objects,
											like this 16-foot-tall megalith
designed to walk across land
											and stand vertically;
											or this 4,000-pound behemoth
that springs itself to life
											to dance onstage.
											And what I've found is
that by thinking of architecture
											not as an end product but as a performance
											from conception to completion,
											we end up rediscovering some really smart
ways to build things today.
									","
											En tant qu'architecte,
je poursuis ce rêve.
											Comment intégrer ce côté mythique
à notre vision de la construction ?
											Je me suis mis au défi
											en organisant des représentations
											sur le thème ancien, mais simple,
											du déplacement et du redressement
d'objets lourds,
											comme ce mégalithe de cinq mètres
conçu pour marcher
											et se tenir debout ;
											ou ce géant de deux tonnes
qui prend vie
											pour dancer sur scène.
											En pensant à l'architecture
											comme à un spectacle 
plutôt qu'un produit fini,
											de la conception à l'aboutissement,
											on redécouvre des méthodes ingénieuses.
									","
											Por isso, como arquiteto,
tenho andado atrás desse sonho.
											Como podemos mudar a ideia de construção
para conciliar esse aspeto mítico?
											O que tenho feito é desafiar-me
											realizando uma série de ""performances""
											da antiga, mas simples tarefa,
											de mover e pôr de pé objetos pesados,
											como este megálito de quase 5 metros,
concebido para andar
											e para se manter vertical;
											ou este gigante de duas toneladas
que ganha vida de um salto,
											para dançar no palco.
											O que descobri foi
que, ao pensar na arquitetura
											não como um produto final
mas como uma ""performance"",
											da conceção à conclusão,
											acabamos por redescobrir
formas inteligentes de construir coisas.
									","
											Ben de bir mimar olarak
bu hayalin peşindeyim.
											İnşaat fikrimizi bu efsanevi yönle
uyumlu hâle nasıl getirebiliriz?
											Ben de bu konuda kendime meydan okuyorum,
											bu antik ama oldukça net göreve ilişkin
											kendime bir dizi görev tanıyarak
											büyük ve ağır nesneleri ayakta
hareket ettiriyorum;
											örneğin zeminde yürümek
ve dikey durmak için tasarlanmış
											yaklaşık beş metrelik bu megalit
											veya sahnede dans etmek için
hareket eden
											yaklaşık iki tonluk bu dev taş.
											Bulduğum şey ise,
											mimariyi tasarımdan tamamlamaya kadar
											bir nihai ürün olarak değil de
bir performans olarak düşündüğümüzde
											bir şeyler inşa etmek için gerçekten
zekice yolları yeniden keşfediyoruz.
									",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
											You know, so much of the discussion
surrounding our future
											focuses on technology,
efficiency and speed.
											But if I've learned anything from Cyclops,
											it's that wonders
can be smart, spectacular
											and sustainable —
											because of their mass and their mystery.
											And while people still want to know
how those ancient wonders were built,
											I've been asking Cyclops
how to create the mystery
											that compels people
to ask that very question.
									","
											Le débat sur notre avenir
											se concentre sur la technologie,
l'efficacité et la rapidité.
											Mais les Cyclopes m'ont appris une chose :
											les merveilles sont
ingénieuses, spectaculaires
											et durables...
											grâce à leur masse et leur mystère.
											Pendant que d'autres cherchent encore
comment on a construit ces merveilles,
											j'ai demandé aux Cyclopes
comment créer le mystère
											qui pousse à poser cette question.
									","
											Muito do debate
sobre o nosso futuro
											foca-se na tecnologia,
na eficiência e na velocidade.
											Mas se eu aprendi alguma coisa
com os Ciclopes,
											é que as maravilhas
podem ser inteligentes,
											espetaculares e sustentáveis,
											por causa da sua massa e do mistério.
											Enquanto ainda há quem queira saber
											como é que foram construídas
estas antigas maravilhas,
											tenho perguntado aos Ciclopes
como criar o mistério
											que leve as pessoas
a fazer essa mesma pergunta.
									","
											Geleceğimiz hakkındaki tartışmaların
büyük bir bölümü
											teknoloji, etkinlik ve hız üzerine odaklı.
											Ama Kikloplardan bir şey öğrendiysem
											o da şu ki bu harikalar
kütleleri ve gizemleri sayesinde
											zekice tasarlanmış, büyüleyici
ve sürdürülebilir olabilir.
											İnsanlar hâlâ bu antik harikaların
nasıl yapıldığını merak ederken
											onların bunları sorgulamasını sağlayan
											o gizemi nasıl yaratacağımızı
Kikloplara soruyorum.
									",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
											Because in an era
where we design buildings
											to last 30, maybe 60 years,
											I would love to learn
how to create something
											that could entertain for an eternity.
									","
											A l'ère des constructions façonnées
											pour durer 30, peut-être 60 ans,
											j'aimerais apprendre 
comment créer quelque chose
											qui puisse divertir pour l'éternité.
									","
											Porque, numa era
em que concebemos edifícios
											para durarem 30, talvez 60 anos,
											eu adorava aprender a criar algo
											que permanecesse para a eternidade.
									","
											Çünkü 30, belki de 60 yıl kadar
dayanabilen binalar yaptığımız bu çağda
											sonsuza dek büyüleyiciliğini
koruyacak bir şeyin
											nasıl yaratılacağını
öğrenmeyi çok istiyorum.
									",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
											Thank you.
									","
											Merci.
									","
											Obrigado.
									","
											Teşekkürler.
									",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
"
","
","
","
",Architectural secrets of the world's ancient wonders,Brandon Clifford,4:22,"TED Fellows,design,architecture,innovation,beauty,creativity,society,history,culture"
