en,tr,fr,es,title,speaker,duration,tags
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											As a fugitive,
											Ethic can’t sneak into the crowd without 
drawing attention to herself.
											But she can give instructions to Hedge.
											And one tool she has is what 
programmers call a conditional.
											That’s a statement of the form 
“If A, then B.”
											Flowcharts are great illustrations 
of how those work.
											This conditional translates to: 
if A is true, carry out instruction B.
											There are also conditionals that account 
for different possibilities.
											This says, “If A is true, perform 
instruction B.
											Otherwise, carry out instruction C.”
									","
											Etik kaçak olduğu için
											dikkatleri çekmeden kalabalığa karışamaz.
											Fakat Hedge'e talimatlar verebilir.
											Programcıların koşul diye 
adlandırdıkları bir aleti var.
											Bu, ""Eğer A ise, 
sonra B"" ifadesidir.
											Akış şemaları, bunların nasıl 
çalıştığını gösteren harika örneklerdir.
											Bu koşul şu anlama gelir: 
Eğer A doğru ise, B komutuna ilerle.
											Ayrıca farklı olasılıklar 
için de koşullar vardır.
											Bu ""A doğru ise, B talimatını uygula.
											Yoksa, C talimatına ilerle.""
									","
											En tant que fugitive,
											Éthique ne peut pas se faufiler
dans la foule sans attirer l'attention.
											Mais elle peut donner
des instructions à Hedge.
											Un de ses outils
											est ce que les développeurs
appellent une instruction conditionnelle.
											C'est une instruction
de la forme « Si A alors B ».
											Les logigrammes illustrent bien
ce genre de conditions.
											Cette instruction conditionnelle
se traduit par :
											« Si A est vraie,
effectue l'instruction B ».
											Il y a aussi des instructions
conditionnelles
											représentant plusieurs possibilités.
											Celle-ci dit : « Si A est vraie,
exécute l'instruction B.
											Sinon, effectue l'instruction C. »
									","
											Como una fugitiva,
											Ética no puede mezclarse entre
la multitud sin llamar la atención.
											Pero puede darle instrucciones a Hedge.
											Y una herramienta que tiene es lo que
los programadores llaman un condicional.
											Es una declaración de la forma:
""Si A, entonces B""
											Los diagramas de flujo son buenas
ilustraciones de cómo funcionan.
											Este condicional se traduce en:
si A es cierta, realiza la instrucción B
											También hay condicionales que
cuentan para diferentes posibilidades:
											""Si A es cierta, ejecute la instrucción B.
											De otro modo, continúe
con la instrucción C""
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											So what instructions does she give Hedge 
so he can find the resistance leader?
									","
											Direniş liderini bulması için 
Hedge'e ne talimatları verebilir?
									","
											Quelles instructions donne-t-elle à Hedge
pour trouver le chef de la résistance ?
									","
											Así que, ¿qué instrucciones le da a
Hedge para que pueda encontrar al líder?
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											Pause now to figure it out for yourself.
									","
											Kendiniz çözmek için durdurun.
									","
											Mettez en pause maintenant
si vous voulez trouver la réponse seul.
									","
											Pausa el video ahora si quieres
descubrirlo por tí mismo.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											With a problem like this, 
it can help to simplify first.
											What if Hedge just has to examine 
this one person?
											What information does he need 
to collect about her?
									","
											Böyle problemlerde, ilk önce
basitleştirmek yardımcı olabilir.
											Hedge'in sadece bu kişiyi 
incelemesi gerekiyorsa ne yapmalı?
											Onunla ilgili hangi bilgileri toplamalı?
									","
											Avec un tel problème, cela peut aider
de commencer par simplifier.
											Et si Hedge n'avait qu'à examiner
cette personne-ci ?
											Quelles informations doit-il
recueillir à son sujet ?
									","
											Con un problema como esto,
puede ayudar simplificar primero.
											¿Qué pasa si Hedge solo
tiene que examinar a esta persona?
											¿Qué información necesita
recopilar sobre ella?
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											He might ask, “Does she have green eyes?”
											What other questions should Hedge 
ask to find the resistance leader,
											and how can he track those answers?
									","
											""Yeşil gözlü mü?"" diye sorabilir.
											Hedge direniş liderini bulmak için
başka hangi soruları sormalı
											ve cevapları nasıl takip edebilir?
									","
											Il pourrait demander :
« A-t-elle les yeux verts ? »
											Quelles autres questions
Hedge devrait-il poser
											pour trouver le chef de la résistance
											et comment peut-il
garder trace des réponses ?
									","
											Podría preguntar: ¿Tiene los ojos verdes?
											¿Qué otras preguntas debería hacer Hedge
para encontrar al líder de la resitencia,
											y cómo rastrear esas respuestas?
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											Pause now to figure it out for yourself.
									","
											Kendiniz çözmek için durdurun.
									","
											Mettez en pause maintenant
si vous voulez trouver la réponse seul.
									","
											Pausa ahora para descubrirlo por tí mismo.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											It may seem intuitive how you’d approach 
this problem as a human.
											But Hedge isn’t a human,
											and so the challenge comes from needing 
to give him systematic instructions
											that will work in any scenario.
									","
											İnsan olarak bu probleme 
yaklaşımınız sezgisel olabilir.
											Ancak Hedge insan değil
											ve işin zorluğu, 
ona her senaryoda işleyecek
											sistematik talimatlar verme 
ihtiyacından kaynaklanıyor.
									","
											Votre approche du problème
en tant qu'humain peut sembler intuitive.
											Mais Hedge n'est pas humain
											et le défi vient du besoin de lui donner
des instructions systématiques
											fonctionnant dans n'importe quel scénario.
									","
											Puede parecer intuitivo cómo
abordarías el problema como humano.
											Pero Hedge no es humano,
											y el desafío viene de la necesidad de
darle instrucciones sistemáticas
											que funcionarán en cualquier escenario.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											Hedge needs to examine the settlers, 
one at a time,
											until he discovers the right person.
											In other words, like with the 
lock on the prison cell,
											this is a loop that repeats the 
same instructions.
											Only this time the loop will involve 
a series of questions
											in the form of conditionals,
											and will end as soon as Hedge 
finds his target.
									","
											Hedge, doğru insanı bulana kadar
											bölge sakinlerini teker teker incelemeli.
											Başka bir deyişle, bu hapishane 
hücresinde olduğu gibi
											bu aynı talimatları tekrarlayan bir döngü.
											Sadece bu sefer döngü,
											koşullar şeklinde soru dizilerini içerecek
											ve Hedge hedefini bulur bulmaz bitecek.
									","
											Hedge doit examiner
les habitants un par un
											jusqu'à ce qu'il trouve la bonne personne.
											Autrement dit, comme avec le verrou
sur la cellule de la prison,
											c'est une boucle qui répète
les mêmes instructions.
											Seulement, cette fois-ci la boucle
comporte une série de questions
											sous la forme d'instructions
conditionnelles
											et prendra fin dès que Hedge
aura trouvé sa cible.
									","
											Hedge necesita examinar a
los colonos, uno cada vez,
											hasta que descubra a la persona correcta.
											En otras palabras, como con
la cerradura de la celda de la prisión,
											este es un bucle que repite
las mismas instrucciones.
											Solo que esta vez el bucle
involucrará una serie de preguntas
											en forma de condicionales,
											y terminará tan pronto como Hedge
encuentre a su objetivo.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											But first, you’ll want to organize 
your information.
											Each person has a set of characteristics: 
Eye color, hair color, glasses, and name.
									","
											Ama önce, bilgilerinizi 
düzenlemek istersiniz.
											Her insanın bir dizi özelliği var: 
Göz rengi, saç rengi, gözlüğü ve ismi.
									","
											Pour commencer, vous voulez
organiser vos informations.
											Chaque personne a un ensemble
de caractéristiques :
											la couleur de ses yeux et de ses cheveux,
ses lunettes et son nom.
									","
											Pero primero, querrás organizar
tu información.
											Cada persona tiene unas características:
color de ojos, pelo, gafas y nombre.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											Does this person have green eyes?
											If so, mark a check next to “eye color."" 
If not, mark an X there.
									","
											Bu kişi yeşil gözlü mü?
											Eğer öyleyse, ""göz rengi""nin yanına 
bir tik koy. Öyle değilse, bir X koy.
									","
											Cette personne a-t-elle les yeux verts ?
											Si oui, cochez « couleur des yeux ».
Sinon, mettez une croix à côté.
									","
											¿Tiene esta persona ojos verdes?
											Si es así, haz una marca al lado de ""color
de ojos"", si no, marca una X allí.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											If they have red hair, does their 
name contain a double letter?
											If so, mark a check next to “hair color.”
											If they don’t have a double letter, 
mark an X next to “hair color.”
											Anyone with red hair and no double 
letter can’t be the resistance leader.
											But notice that if they have blue hair,
											Hedge will skip this question and 
go on to the next one.
									","
											Eğer saçları kızılsa
ismi çift harf içeriyor mu?
											Eğer öyleyse, ""saç rengi""nin 
yanına bir tik koy.
											Eğer çift harf yoksa 
""saç rengi""nin yanına bir X koy.
											Kızıl saçlı fakat çift harfi olmayan biri
direniş lideri olamaz.
											Eğer mavi saçları varsa
											Hedge'in soruyu geçip 
diğer kişiye ilerleyeceğine dikkat edin.
									","
											Si elle a les cheveux roux, son nom
contient-il une lettre double ?
											Si oui, cochez « couleur des cheveux ».
											Si elle n'a pas de lettre double,
mettez une croix à côté.
											Quiconque avec les cheveux roux
et sans lettre double
											ne peut pas être le chef de la résistance.
											Remarquez que si la personne
a les cheveux bleus,
											Hedge passera cette question
et ira à la suivante.
									","
											Si tienen pelo rojo, ¿su nombre
contiene una letra doble?
											Si es así, haz una marca
al lado de ""color de pelo"".
											Si no tienen una letra doble,
pon una X al lado de ""color de pelo""
											Cualquiera con pelo rojo y sin letra doble
no puede ser el líder de la resistencia.
											Pero ten en cuenta que
si tienen el pelo azul
											Hedge omitirá esa pregunta
y saltará a la siguiente.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											For the last question, we can say,
											“If they wear glasses, does their name 
have exactly 2 vowels?
											If they don’t have glasses, does their 
name have exactly 3 vowels?”
											There will be people in the crowd with 
glasses and 1 vowel,
											or no glasses and 2 vowels.
											But they’re not who we’re looking for, 
so they’ll get X’s.
									","
											Son soru için şöyle diyebiliriz:
											""Eğer gözlüklülerse, isimlerinde 
tam olarak 2 sesli harf var mı?
											Gözlüklü değillerse, isimlerinde 
tam olarak 3 sesli harf var mı?
											Kalabalıkta gözlüklü ve 1 sesli harfi olan
											ya da gözlüksüz 2 sesli harfi
olan insanlar olacak.
											Fakat aradığımız kişi değiller, 
yani X alacaklar.
									","
											Pour la dernière question,
nous pouvons dire :
											« Si elle porte des lunettes, son nom
a-t-il exactement deux voyelles ?
											Si elle n'a pas de lunettes, son nom
a-t-il exactement trois voyelles ? »
											Il y aura des gens dans la foule
avec des lunettes et une voyelle
											ou sans lunettes et avec deux voyelles.
											Mais ce n'est pas la personne
que nous cherchons, ils auront des croix.
									","
											Para la última pregunta, podemos decir:
											""Si llevan gafas, ¿su nombre tiene
exactamente dos vocales?
											Si no tienen gafas, ¿tiene
su nombre exactamente tres vocales?""
											Habrá una persona en la multitud
con gafas y una vocal,
											o sin gafas y dos vocales.
											Pero no son quienes buscamos,
así que obtendrán una X.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											The resistance leader must be someone 
with either check marks
											or blanks next to every question.
											Blanks are ok, because if someone 
has blue hair,
											the rule about red hair doesn’t 
apply to them.
									","
											Direniş lideri ya her sorusu tik işaretli
											ya da her sorusu boşluklu birisi olmalı.
											Boşluklar kabul edilebilir 
çünkü eğer biri mavi saçlıysa
											kızıl saçla ilgili kural 
onlara uygulanmaz.
									","
											Le chef de la résistance doit être
quelqu'un pour qui, pour chaque question,
											c'est soit coché ou vide.
											Une case vide est valide
car si quelqu'un a les cheveux bleus,
											la règle sur les cheveux roux
ne s'applique pas.
									","
											El líder de la resistencia debe ser
alguien con las marcas de verificación
											o espacios en blanco
al lado de cada pregunta.
											Los espacios en blanco están bien,
si alguien tiene el pelo azul
											la regla sobre el pelo rojo
no aplica para ellos.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											You could have Hedge ask every question 
about every person,
											and then choose the person with 
only checks and blanks.
											But there’s a way to save yourself lots 
of time: as soon as Hedge marks an X,
											have him move on to the next person.
											You don’t need to know the answer 
to every question;
											just one X means they’re not the target 
of your search.
									","
											Hedge'e her insanla ilgili 
her soruyu sordurabilirsiniz
											ve sonra sadece tikli 
ve boşluklu kişiyi seçebilirsiniz.
											Zamandan çokça tasarruf etmeniz 
için bir yol: Hedge birine X koyduğunda
											sıradaki kişiye ilerlemesini sağlayın.
											Her sorunun cevabını bilmenize gerek yok;
											sadece bir X almaları aramanızın
hedefi olmadıkları anlamına geliyor.
									","
											Vous pourriez dire à Hedge de poser
chaque question à chaque personne
											et de choisir la personne ayant
tout coché ou vide.
											Il y a une façon de gagner du temps :
dès que Hedge fait une croix,
											faites-le passer à la personne suivante.
											Inutile de connaître la réponse
à chaque question :
											une seule croix signifie que ce n'est pas
la cible de votre recherche.
									","
											Puedes hacer que Hedge haga todas
las preguntas sobre cada persona,
											y luego elegir a la persona con
solo marcas y espacios en blanco.
											Pero hay un modo de ahorrar mucho
tiempo: cada vez que Hedge marque una X,
											haz que pase a la siguiente persona.
											No necesitas conocer la respuesta
a cada pregunta;
											con solo una X, significa que no son
el objetivo de tu búsqueda.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											Hedge buzzes through the crowd,
											and within minutes finds Adila, 
the resistance leader,
											and brings her back to Ethic.
									","
											Hedge kalabalığın içinde vızıldıyor
											ve dakikalar içerisinde 
direniş lideri Adila'yı bulup,
											onu Etik'e getiriyor.
									","
											Hedge bourdonne parmi la foule
											et en quelques minutes, trouve Adila,
la chef de la résistance,
											et la mène jusqu'à Éthique.
									","
											Hedge zumba entre la multitud,
											y en cuestión de minutos encuentra
a Adila, la líder de la resistencia,
											y la lleva de vuelta con Ética.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
											Adila agrees to help them steal the first 
artifact— the node of power—
											but under one condition:
											that Ethic and Hedge jump-start 
the revolution
											by reprogramming the furnace-bots 
that terrorize the town.
											And right on cue, the robots descend.
									","
											Adila ilk eseri -güç düğümünü-
çalmalarına yardımcı olmayı kabul ediyor
											ama bir tek bir koşulla:
											Etik ve Hedge, kasabada terör estiren
fırın robotlarını
											tekrar programlayarak
devrimi hızlıca başlatacak.
											Tam o sırada, robotlar üşüşüyor.
									","
											Adila accepte de les aider à voler
le premier artefact - le nœud du pouvoir -
											mais à une condition :
											qu’Éthique et Hedge donnent
un coup de pouce à la révolution
											en reprogrammant les robots fourneaux
qui terrorisent le village.
											Juste à ce moment-là, les robots arrivent.
									","
											Adila acepta ayudarlos a robar
el primer artefacto, el nodo del poder,
											pero con una condición:
											que Ética y Hedge inicien la revolución
											reprogramando los hornos-bots
que aterrorizan la ciudad.
											Y justo a tiempo, los robots descienden.
									","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
"
","
","
","
","The Resistance | Think Like A Coder, Ep 2",Alex Rosenthal,5:54,"animation,TED-Ed,education,code,programming,robots,computers,robot"
