											CR: Bugün Internet hakkında konuşacağız
											Google'ı konuşacağız
											arama hakkında konuşmamız olacak
											gizliliği konuşacağız
											ve ayrıca senin felsefeni konuşacağız
											ve noktalarını nasıl bir araya getirdiğinden
											bir süre önce başlayan
											bu yolculuğun ne değişik
											özellikleri olduğunu konuşacağız.
											Genel olarak gelecek hakkında konuşmak istiyoruz.
											O halde ilk sorum geliyor
											Google şu an nerede ve nereye gidiyor?
											LP: Bu üzerinde çok düşündüğümüz bir konu
											ve çok zaman önce tanımladığımız bir misyonumuz var.
											Misyonumuz dünyadaki bilgiyi organize etmek
											ve bilgiyi evrensel düzeyde ulaşılabilir ve kullanışlı kılmak.
											İnsanlar sürekli olarak diyorlar ki
											gerçekten hala bunu mu yapıyorsunuz?
											Ben şahsen bu sorunun üzerine sürekli düşünüyoum
											ve çok da emin değilim.
											Aslında arama konusunda düşündüğümde
											arama hepimiz için çok derin bir konu;
											neyi istediğinizi gerçekten anlamak gerekiyor,
											dünyadaki bilgiyi anlamak gerekiyor
											ve biz bu süreçlerin daha başındayız
											ki bu durum tamamen çılgınca.
											15 yıldır bu işin üzerindeyiz
											fakat iş daha tamamlanmış değil.
											CR: Peki ne zaman tamamlanmış olacak ve nasıl tamamlanacak?
											Bana göre
											nereye gittiğimiz konusunda düşünüyorum
											ve neden henüz tamamlanmadı diye soruyorum.
											En büyük sebep bir tür yığıntı ile uğraşıyorsunuz.
											Bilgisayarınız sizin nerede olduğunuzu bilmiyor,
											ne yaptığınızı bilmiyor,
											sizin ne bildiğinizi bilmiyor
											ve son zamanlarda yapmaya çalıştığımız şey
											cihazlarınızın çalışmasını sağlamak
											onların sizi anlamasını sağlamak.
											Bildiğiniz üzere, Google Now sizin nerede olduğunuz biliyor
											ve neye ihtiyaç duyduğunuzu biliyor.
											Aslında henüz tamamlanmamış olan şey
											yapılan çalışmaya işlemek, sizi anlamak
											ve bu elde edilen bilgiyi anlamak.
											Bu durum gerçekten çok çok tuhaf.
											CR: Google'ın yaptığına baktığın zaman
											Deep Mind nereye oturuyor?
											LP: Deep Mind bizim kısa bir süre önce
											satın aldığımız şirket.
											Şirket Birleşik Krallıklar'da bulunuyor.
											Öncelikle bu noktaya nasıl geldiğimizi söylemek istiyorum
											Arama konusuna bakıyorduk
											gerçekten durumları anlama
											her şeyi anlama çabası
											ve aynı zamanda bilgisayarları yavaşlatan
											sizleri gerçekten anlama bizi bu noktaya getirdi
											örneğin ses gerçekten çok önemliydi.
											Konuşma tanıma konusunda geldiğimiz nokta neydi?
											Hiç de iyi değil.
											Konuşma tanıma sizi gerçekten anlamıyor.
											Bu teknolojiyi geliştirmek için makine öğrenimi üzerine
											araştırmalar yapmaya başladık.
											Araştırmalar çok yardımcı oldu.
											Ve Youtube gibi platformlara bakmaya başladık.
											Youtube'u anlayabiliyor muyuz?
											Aslında makine öğrenimi teknolojisini Youtube üzerinde çalıştırdık
											ve Youtube kendi başına kedileri tespit etti.
											Bu önemli bir konsept.
											Burada gerçekten bir şeylerin olduğunun farkına vardık.
											Kedilerinin ne olduğunu öğrenebilirsek
											bu gerçekten önemli olmalı.
											Böylece Deep Mind'ı düşünmeye başladım.
											Deep Mind'la ilgili şaşırtan şey
											onun nesneleri öğrenme yolunda
											öncül verilere ihtiyaç duymamasıydı.
											Video oyunlarla başladılar,
											size bunun videosunu gösterebilirim,
											sadece video oyun oynuyorlar
											ve bunu yapmayı otomatik olarak öğreniyor.
											CR: Video oyununa bakınız
											makineler nasıl da takdire şayan
											şeyler yapıyor.
											LP: Bunla ilgili büyüleyici olan
											kastettiğim şey tam olarak bu.
											Bunlar eski oyunlar,
											fakat sistem sizin de gördüğününüz pikseleri sadece görüyor
											ve sistem kontrolü sağlıyor, puan yapıyor
											ve sistem tüm oyunları nasıl oynandığını öğreniyor,
											tamamen aynı programdan bahsediyor.
											Program tüm bu oyunların nasıl oynanacağını öğrendi
											ve insanüstü performans gösterdi.
											Daha önceleri bilgisayarlarla
											tüm bunları yapmamız mümkün değildi.
											Bu gördüğünüzü hızlıca daraltacağım
											Gördüğünüz bir boks maçı ve program
											bir şekilde rakibini hamleye zorlamanın yolunu buluyor.
											Bilgisayar soldaki oyuncu
											ve puanları topluyor.
											Böyle bir zekanın
											sizin ajandanızda olduğunu, bilgi ihtiyaçlarınızla ilgilendiğini
											ya da sevdiğiniz şeyler üzerinde olduğunu hayal edin.
											Biz tüm bunların daha başındayız
											ve ben bu konuda gerçekten heyecanlıyım.
											CR: Deep Minde ve boxla ilgili
											tüm bu hayata geçenlere baktığında
											ve biraz da nereye gittiğimiz konusu
											yapay zekanın kendisi.
											Yapay zekada baktığında neredeyiz?
											LP: Benim açımdan
											bu en heyecanlı şeylerden birisi.
											Uzun zaman önce görmüştüm
											Bu şirketi başlatan kişi olan Dernis
											nörobilim ve bilgisayar bilimi altyapısına sahip.
											O beyin konusunda çalışmak ve bu konuda
											doktora yapmak için üniversiteye geri döndü.
											Bence bunun sonucunda heyecan verici çalışmalar görüyoruz
											ve bu çalışmalarda bilgisayar bilimi ile
											nörobilim kesişiyorlar.
											Bunları şu açıdan kastediyorum
											bir şeyi gerçekten akıllı kılmak
											ve gerçekten ilginç şeyler yapmak.
											CR: Fakat şu anda hangi aşamadayız?
											Ve ne kadar hızlı ilerliyoruz?
											LP: Şu an geldiğimiz nokta
											Youtube'da kedileri anlamak
											ve bunun gibi şeyler,
											örneğin ses tanımayı daha ileriye taşımak.
											Bunları hızlıca geliştirmek için
											makine öğrenimini çok kullanıyoruz.
											Lakin bana göre bu örnek gerçekten heyecan verici
											çünkü çok farklı şeyler yapabilen
											tek bir programdan bahsediyoruz.
											CR: Bunu yapabilir miyiz bilmiyorum ama
											elimizde kedinin fotoğrafı var.
											Bunu görmek gerçekten harika olurdu:
											Makineler kedilere nasıl bakıyor
											ve sonuçta ortaya ne çıkartıyorlar.
											O fotoğrafı görebilir miyiz?
											LP: Kesinlikle. 
CR: İşte burada. Kediyi görebiliyor musunuz?
											Makineler tasarladı, makineler görüyor.
											LP: Doğru.
											Bu sadece Youtube videolarını izleyerek öğrendi.
											Hiçbir eğitimden geçmedi,
											kedi algısını bilmiyor.
											Fakat kedi konsepti
											sizlerin anlayabileceğiniz çok önemli bir nokta
											ve şimdi makineler bir tür kedileri anlayabiliyorlar.
											Bitirmek üzeriyim
											ve arama konusunda da
											her şey insanların içindekileri ve bilgilerini
											anlamak ile başladı.
											Sizlere bir video getirdim.
											Çok hızlı bir şekilde göstermek istiyorum.
											Aslında onu bulduk.
											(Video) [""Soy, Kenya""]
											Zack Matere: Kısa bir süre önce
											patates ektim.
											Aniden birbiri ardına ölmeye başladılar.
											Kitaplara baktım ve onlarda çok da bir şey bulamadım.
											Bu sebeple gittim ve arama yaptım.
											[""Zack Matere, Farmer""]
											Patates hastalıkları.
											Web sitelerinden birisinde şunlar yazıyordu:
											Karıncalar problemin sebebi olabilir.
											Ve, odun külü serpiştirmemi söylüyordu.
											Birkaç gün sonra karıncalar yok oldu.
											Internet hakkında heyecanlanmıştım.
											Bu benim arkadaşım
											ve o gerçekten işlerini büyütmek istiyor.
											Birlikte internet kafeye gittik
											ve birçok siteyi ziyaret ettik.
											Gelecek seferki ziyaretimde, o bir mahalli okulda
											rüzgar gülü kuruyordu.
											Gururlanmıştım çünkü
											Bir zamanlar okulda olmayan bir şey
											artık oradaydı.
											Benim erişebildiğim internete
											herkesin
											erişemediğini farkettim.
											Öyle bir internetim olmalıydı ki
											babaannem bile kullanabilmeliydi.
											Böylece ilan panosu fikri aklıma geldi.
											Odundan yapılmış basit bir pano.
											Telefonuma yeni bir bilgi geldiğinde
											bu bilgileri
											ilan panosunda paylaşabilirdim.
											En basit haliyle pano bir bilgisayar gibiydi.
											Interneti insanlara yardım etmek için kullanıyorum.
											Düşünüyorum da benim ve
											komşularım için
											daha iyi hayatı arıyorum.
											Çok daha fazla insan bilgiye erişebilmeli,
											fakat bunun bir formülü yok.
											Bence formül bizim bilgimiz.
											İnsanlar bilgiye sahip olurlarsa
											başkalarının yardımı olmaksızın
											problemlere çözüm bulabilirler.
											Bilgi güçlüdür
