en,es,pt,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											To understand that,
											you have to, for a moment,
											think about combat not morally —
											that's an important job to do —
											but for a moment, don't think about it morally,
											think about it neurologically.
											Let's think about what happens in your brain
											when you're in combat.
											First of all, the experience
											is very bizarre, it's a very bizarre one.
											It's not what I had expected.
											Usually, you're not scared.
											I've been very scared in combat,
											but most of the time when I was out there,
											I wasn't scared.
											I was very scared beforehand
											and incredibly scared afterwards,
											and that fear that comes afterwards can last years.
											I haven't been shot at in six years,
											and I was woken up very abruptly this morning
											by a nightmare that I was being strafed by aircraft,
											six years later.
											I've never even been strafed by aircraft,
											and I was having nightmares about it.
											Time slows down.
											You get this weird tunnel vision.
											You notice some details very, very, very accurately
											and other things drop out.
											It's almost a slightly altered state of mind.
											What's happening in your brain
											is you're getting an enormous amount of adrenaline
											pumped through your system.
											Young men will go to great lengths
											to have that experience.
											It's wired into us.
											It's hormonally supported.
											The mortality rate for young men in society
											is six times what it is for young women
											from violence and from accidents,
											just the stupid stuff that young men do:
											jumping off of things they shouldn't jump off of,
											lighting things on fire they shouldn't light on fire,
											I mean, you know what I'm talking about.
											They die at six times the rate
											that young women do.
											Statistically, you are safer as a teenage boy,
											you would be safer in the fire department
											or the police department in most American cities
											than just walking around the
streets of your hometown
											looking for something to do,
											statistically.
									","
											Recuerdo un día, muy caluroso
											en primavera,
											y no habíamos combatido
											durante un par de semanas, quizás.
											Usualmente, el puesto 
de avanzada era atacado
											y al no tener ningún combate 
en esas semanas,
											todo estaban sorprendidos,
											con aburrimiento y calor.
											Y recuerdo al teniente que pasaba
											con el pecho descubierto.
											El calor era agobiante.
											Pasó a mi lado, murmurando:
											""Dios, que alguien nos ataque hoy"".
											Eso demuestra lo aburridos que estaban.
											También eso es la guerra, 
es un teniente que dice:
											""Que pase algo
											porque estamos enloqueciendo"".
									","
											Para perceber isto,
											temos que, por momentos,
											pensar no combate, não moralmente
											— é uma tarefa importante —
											mas, por momentos. 
não pensemos nisso moralmente,
											pensemos nisso neurologicamente.
											Pensemos sobre o que 
acontece no nosso cérebro
											quando estamos em combate.
											Primeiro que tudo, a experiência
											é muito bizarra. É muito bizarra.
											Não é o que eu esperava.
											Habitualmente, não temos medo.
											Tive momentos de muito medo em combate,
											mas quase sempre, enquanto ali estive,
											não tive medo.
											Tive muito medo antes
											e um medo terrível depois,
											e esse medo posterior pode durar anos.
											Nunca apanhei um tiro nesses seis anos,
											e esta manhã acordei 
subitamente com um pesadelo
											de que estava a ser alvejado por um avião,
											seis anos depois.
											Nunca sequer fui alvejado por um avião,
											e estava a ter um pesadelo com isso.
											O tempo para,
											ficamos com uma esquisita visão de túnel,
											reparamos em pormenores 
com muito, muito rigor
											e escapam-nos outras coisas.
											É quase um estado de espírito 
levemente alterado.
											O que acontece no nosso cérebro
											é que recebemos uma quantidade 
enorme de adrenalina
											bombeada através do nosso sistema.
											Há rapazes que chegam a extremos
											para ter essa experiência.
											Fica ligada a nós.
											É sustentada por hormonas.
											A taxa de mortalidade dos jovens 
na sociedade
											é seis vezes mais alta 
do que a das raparigas
											por causa da violência e acidentes,
											pelas coisas estúpidas 
que os rapazes fazem:
											saltarem de coisas 
de que não deviam saltar,
											incendiar coisas que não deviam incendiar.
											Vocês sabem do que é que eu estou a falar.
											Morrem seis vezes mais
											do que as raparigas.
											Estatisticamente, um adolescente
											está mais seguro no corpo de bombeiros
											ou na esquadra da polícia, 
na maioria das cidades norte-americanas,
											do que se andar pelas ruas da cidade
											à procura de qualquer coisa para fazer,
											segundo as estatísticas.
									","
											Pour comprendre cela,
											vous devez, pour un instant,
											penser au combat pas moralement -
											c'est un travail important à faire -
											mais, pour un instant,
ne pensez pas à la morale du combat
											pensez-y du point de vue neurologique.
											Réfléchissons à ce qu'il se passe
dans votre cerveau
											lorsque vous combattez.
											Tout d'abord, l'expérience
											est très bizarre,
c'en est une très bizarre.
											Ce n'est pas ce à quoi je m'attendais.
											Habituellement, vous n'avez pas peur.
											J'ai eu très peur au combat,
											mais la plupart du temps quand j'y étais,
											je n'avais pas peur.
											J'avais très peur au préalable
											et incroyablement peur par la suite,
											et cette peur qui vient après
peut durer des années.
											On ne m'a pas tiré dessus depuis six ans,
											et je me suis réveillé en sursaut ce matin
											à cause d'un cauchemar
dans lequel on me mitraillait d'un avion,
											six ans après.
											On ne m'a jamais mitraillé d'un avion,
											et j'en faisais des cauchemars.
											Le temps ralentit.
											Vous avez cette étrange vue étroite.
											Vous remarquez certains détails
avec beaucoup, beaucoup de précision.
											et vous omettez le reste.
											C'est presque un état d'esprit
légèrement altéré.
											Ce qu'il se passe dans votre cerveau,
											c'est que vous recevez
beaucoup d’adrénaline
											pompée dans votre système.
											Les jeunes hommes déploieront
beaucoup d'efforts
											pour vivre cette expérience.
											Nous sommes faits comme ça.
											Nos hormones nous y poussent.
											Le taux de mortalité des hommes jeunes
dans la société
											est six fois plus élevé
que le taux des jeunes femmes
											qui subissent des violences
ou des accidents,
											simplement à cause des choses stupides
que les jeunes hommes font :
											sauter d'endroits 
d'où ils ne devraient pas,
											mettre le feu à des choses 
auxquelles ils ne devraient pas,
											vous savez de quoi je parle.
											Six fois plus d'hommes meurent
											que de femmes.
											Statistiquement, vous êtes plus 
en sécurité... — en tant qu'adolescent,
											vous êtes plus en sécurité comme pompier
											ou policier dans la plupart
des villes américaines
											qu'à juste vous promener
dans les rues de votre ville natale
											cherchant quelque chose à faire,
											statistiquement.
									","
											Um das zu verstehen zu können,
											muss man den moralischen Aspekt 
von Gefechten ausblenden.
											Der moralische Aspekt 
ist natürlich wichtig,
											aber man sollte diesen
für einen Moment vergessen
											und stattdessen über 
den neurologischen Aspekt nachdenken,
											also was im Gehirn geschieht,
wenn man in einem Kampfeinsatz ist.
											Das ist eine sehr eigenartige
											und seltsame Erfahrung.
											Es war anders, als ich es erwartet hatte.
											Normalerweise hat man keine Angst.
											Ich hatte natürlich Angst 
in Kampfeinsätzen,
											aber wenn ich mitten im Geschehen war,
											hatte ich keine Angst.
											Vor dem Kampfeinsatz hatte ich Angst,
											und danach ebenfalls.
											Diese Angst nach einem Kampf 
kann jahrelang anhalten.
											In den letzten sechs Jahren 
hat niemand auf mich geschossen
											und heute Morgen bin ich ganz plötzlich
											aus einem Alptraum aufgewacht,
											in dem ich von einem Flugzeug
bombardiert wurde — sechs Jahre später.
											Dabei ist mir so etwas nie passiert
											und trotzdem habe ich solche Alpträume.
											Die Zeit vergeht langsamer
											und man bekommt 
diesen seltsamen Tunnelblick.
											Einige Details nimmt man
unglaublich genau wahr,
											während man andere ausblendet.
											Das ist fast so, als würde man einen 
anderen Bewusstseinszustand erreichen.
											Das Gehirn gibt die Anweisung
an den Körper,
											große Mengen an Adreanlin zu produzieren
											und durch den Körper zu pumpen.
											Junge Männer sind zu vielem bereit,
											um so eine Erfahrung zu machen.
											Wir Männer haben das gewissermaßen im Blut
											und die Hormone tun ihr Übriges.
											Die Sterblichkeitsrate unter 
jungen Männern in unserer Gesellschaft
											ist sechsmal höher 
als unter jungen Frauen.
											Die Ursachen sind Gewalt oder Unfälle.
											Junge Männer treiben einfach oft Unsinn.
											Sie springen von Gegenständen herunter
											oder zünden Dinge an, 
obwohl sie es nicht sollten.
											Sie wissen schon, was ich meine.
											Die Sterblichkeitkeitsrate 
ist sechsmal höher
											als die von Frauen.
											Statistisch gesehen ist es
für männliche Jugendliche
											in den meisten
amerikanischen Städten sicherer,
											sich auf einer Feuerwehrwache
											oder auf einem Polizeirevier aufzuhalten,
											als durch die Straßen der Stadt zu laufen
											und sich zu überlegen, 
was man als Nächstes tun soll,
											rein statistisch gesehen.
									","
											Bunu anlamak için, bir anlığına durup,
											savaş üzerine düşünmeniz gerekiyor,
											ama ahlaki açıdan değil,
											o da önemli tabii—
											ama şimdi, ahlaki açıdan değil,
											nörolojik açıdan düşünün.
											Çatışmadayken beyninizde neler olur,
											onu bir düşünelim.
											Öncelikle, bu deneyim
											garip, çok garip.
											Beklediğim gibi değildi.
											Genellikle korkmuyorsunuz.
											Çatışmalarda çok koktuğum oldu,
											ancak orada bulunduğum zamanın çoğunda
											korkmadım.
											Çatışmanın öncesinde çok,
											sonrasında inanılmaz korktum.
											İşte, sonradan gelen o korku
yıllarca devam edebilir.
											Altı yıldır üzerime ateş açılmadı.
											Bu sabah, altı yılın ardından,
											bir savaş uçağından üzerime ateş açıldığı
											bir kabusla uyandım.
											Başımdan böyle bir olay bile geçmedi
											ama savaş uçağının üzerime
ateş açtığı bir kabus gördüm.
											Zaman yavaşlar.
											Görüş açınız tünel gibi daralır.
											Bazı detayları çok, çok,
çok iyi görürsünüz
											ve diğer her şey yok olur.
											Hafif bir şuur değişikliği gibi.
											Beyninizde olanlar,
											yüksek miktarda adrenalinin
											vücudunuza pompalanmasının sonucu.
											Genç adamların, bu 
deneyimi yaşayabilmek için
											yapmayacakları şey yok.
											Doğuştan böyleyiz.
											Hormonlar bunu tetikliyor.
											Toplumdaki genç erkeklerin ölüm oranı
											genç kadınların ölüm oranının 6 katı.
											Şiddetten, kazalardan,
											genç erkeklerin yaptığı aptalca şeylerden:
											atlanmayacak yerlerden atlıyorlar,
											ateşe verilmeyecek şeyleri 
ateşe veriyorlar,
											neden bahsettiğimi biliyorsunuz.
											Ölüm oranları, genç kadınlarınkinin
											altı katı.
											İstatistiklere göre,

											ergenlik çağındaki bir erkek çocuk için
											Amerika'nın birçok şehrinde,
											sokaklarda dolaşıp
yapacak bir şeyler aramak,
											itfaiyeci ya da polis 
olmaktan daha tehlikeli.
											İstatistiklere göre.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											You can imagine how that plays out in combat.
											At Restrepo, every guy up there was almost killed,
											including me,
											including my good friend Tim Hetherington,
											who was later killed in Libya.
											There were guys walking around
											with bullet holes in their uniforms,
											rounds that had cut through the fabric
											and didn't touch their bodies.
									","
											Para entenderlo,
											van a tener que, por un momento,
											pensar sobre el combate 
pero no moralmente,
											eso es algo importante que hacer,
											por un momento, 
no piensen en eso moralmente,
											sino neurológicamente.
											Pensemos sobre lo que pasa en el cerebro
											cuando estás en combate.
											En primer lugar, la experiencia
											es muy extraña, mucho muy extraña.
											No es lo que yo esperaba.
											En general, uno no está asustado.
											Yo he estado muy asustado en combate,
											pero la mayor parte del tiempo 
que estuve allí,
											no lo estaba.
											Estuve muy asustado antes de ir
											y terriblemente asustado 
cuando salí de ahí,
											y ese miedo que aparece después 
puede durar años.
											No me dispararon en 6 años,
											y esta mañana me despertó muy bruscamente
											una pesadilla en la que 
me ametrallaba una aeronave,
											6 años después.
											Nunca me ametralló una aeronave
											y estaba teniendo pesadillas sobre eso.
											El tiempo se hace más lento.
											Se crea esta rara visión de túnel.
											Notas algunos detalles muy, muy precisos
											y lo demás desaparece.
											Es casi un estado mental 
ligeramente alterado.
											Lo que pasa en tu cerebro
											es que se provee de una enorme 
cantidad de adrenalina
											que es bombeada a través de tu organismo.
											Los jóvenes hacen un gran esfuerzo
											para tener esa experiencia.
											Esta incrustado en nosotros.
											Está hormonalmente respaldado.
											La tasa de mortalidad 
de los jóvenes en la sociedad
											es 6 veces superior al de las jóvenes
											por casos de violencia y accidentes,
											las cosas estúpidas que hacen los jóvenes:
											saltar desde lugares donde no deberían,
											prender fuego a cosas que no deberían,
											es decir, Uds. saben 
de lo que estoy hablando.
											Mueren a un ritmo 6 veces mayor
											que las jóvenes.
											Estadísticamente, estás más a salvo 
siendo un chico adolescente,
											estarías más a salvo 
en el departamento de bomberos
											o en el de policía, en la mayoría 
de las ciudades de EE. UU.,
											que caminando en las calles de tu ciudad
											buscando algo que hacer,
											estadísticamente.
											Pueden imaginar lo que ocurre en combate.
									","
											Podem imaginar o que 
isso representa em combate.
											Em Restrepo, quase todos 
os tipos quase foram mortos,
											incluindo eu,
											incluindo o meu bom 
amigo Tim Hetherington,
											que acabou por ser morto na Líbia.
											Havia tipos a passear
											com buracos de balas nos uniformes,
											buracos que tinham sido feitos no tecido
											e não tinham chegado ao corpo.
									","
											Vous pouvez imaginer
à quel point cela est faux au combat.
											À Restrepo, chaque gars a failli être tué,
											moi y compris,
											y compris mon ami Tim Hetherington,
											qui a ensuite été tué en Libye.
											Il y avait des gars qui se promenaient
											avec des trous dans leurs 
uniformes laissés par des balles,
											qui avaient traversé le tissu
											mais ne les avaient pas touchés.
									","
											Man kann sich vorstellen, 
wie sich das auf ein Gefecht auswirkt.
											Auf Restrepo war fast jeder 
irgendwann einmal in Lebensgefahr,
											auch ich und mein
guter Freund Tim Hetherington,
											der später in Libyen getötet wurde.
											Da liefen Soldaten herum,
											deren Uniformen Einschusslöcher hatten.
											Die Patronen waren 
durch den Stoff gedrungen,
											aber der Körper wurde verfehlt.
									","
											Bu durumun savaşa nasıl
yansıdığını hayal edebilirsiniz.
											Restrepo'da herkes ölümle burun burunaydı,
											ben de dâhil,
											daha sonra Libya'da öldürülen
											yakın dostum Tim Hetherington da dâhil.
											Askerlerin bazıları,
											üzerlerinde mermi delikleri olan
											üniformalarla dolaşıyorlardı;
											mermiler kumaşı yırtıp geçmiş, 
vücuda isabet etmemişti.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											I was leaning against some sandbags one morning,
											not much going on, sort of spacing out,
											and some sand was kicked into the side of,
											sort of hit the side of my face.
											Something hit the side of my face,
and I didn't know what it was.
											You have to understand about bullets
											that they go a lot faster than sound,
											so if someone shoots at you
											from a few hundred meters,
											the bullet goes by you, or hits you obviously,
											half a second or so before
the sound catches up to it.
											So I had some sand sprayed in the side of my face.
											Half a second later, I heard dut-dut-dut-dut-duh.
											It was machine gun fire.
											It was the first round, the first burst
											of an hour-long firefight.
											What had happened was the bullet hit,
											a bullet hit three or four inches
from the side of my head.
											Imagine, just think about it, because I certainly did,
											think about the angle of deviation that saved my life.
											At 400 meters, it missed me by three inches.
											Just think about the math on that.
											Every guy up there
											had some experience like that,
											at least once, if not many times.
									","
											En Restrepo, todos los que estaban 
allí arriba casi mueren,
											incluso yo,
											incluso mi buen amigo Tim Hetherington,
											que luego fue asesinado en Libia.
											Había chicos caminando
											con agujeros de bala en el uniforme,
											círculos que habían cortado la tela
											sin tocar sus cuerpos.
											Una mañana estaba apoyado 
sobre unas bolsas de arena,
									","
											Uma manhã, eu estava 
encostado a uns sacos de areia
											não muito apertados, um bocado espaçados,
											e um jato de areia saltou de um lado
											e veio bater na minha cara.
											Algo bateu na minha cara 
e eu não percebi o que era.
											É preciso saber que as balas
											andam mais depressa do que o som.
											Se alguém disparar contra nós
											de algumas centenas de metros,
											a bala entra em nós, ou atinge-nos
											meio segundo antes de ouvirmos o som.
											Portanto, apanhei com areia na cara,
											meio segundo depois, ouvi ""ta-ta-ta-ta""
											Era o fogo duma metralhadora.
											Foi a primeira fase, o primeiro ataque
											de um fogo que durou uma hora.
											O que aconteceu foi que a bala
											acertou a 8 a 10 cm 
ao lado da minha cabeça.
											Imaginem, pensem nisso, 
porque eu pensei mesmo,
											pensem no ângulo de desvio 
que salvou a minha vida.
											A 400 metros, falhou-me por 8 cm.
											Pensem só nesta matemática.
											Todos os rapazes ali
											tiveram experiências como esta,
											pelo menos uma vez, se não muitas vezes.
									","
											Un matin, j'étais adossé
à un sac de sable,
											il ne se passait pas grand chose,
j'avais la tête dans les nuages,
											et du sable a été expulsé du sac,
											venant dans ma figure.
											Quelque chose a touché le côté de ma tête,
et je ne savais pas ce que c'était.
											Ce que vous devez 
comprendre sur les balles,
											c'est qu'elles vont plus vite que le son,
											si bien que si quelqu'un vous tire dessus
											depuis quelques centaines de mètres,
											la balle vous passe à côté,
ou vous touche évidemment,
											environ une demi-seconde avant
que vous n'entendiez le bruit.
											J'ai donc du sable 
sur un côté de mon visage.
											Une demi-seconde plus tard,
j'entends dut-dut-dut-dut-duh.
											C'était une rafale de mitrailleuse.
											C'était le premier round,
le premier éclat
											d'une fusillade d'une heure.
											Ce qu'il s'est passé,
c'est que la balle est passée,
											à 6 ou 7 centimètres de ma tête.
											Imaginez, pensez-y,
parce que j'y ai pensé,
											pensez à l'angle de déviation
qui m'a sauvé la vie.
											À 400 mètres, la balle m'a manqué
de 6 centimètres.
											Pensez au côté mathématique de la chose.
											Chaque gars là-bas
											a eu une expérience similaire,
											au moins une, si ce n'est plusieurs fois.
									","
											Ich habe mich eines Morgens 
gegen ein paar Sandsäcke gelehnt.
											Es war nicht viel zu tun,
ich habe dort nur rumgehangen
											und nicht auf die Umgebung geachtet,
											als mich von der Seite
Sand ins Gesicht traf.
											Ich wusste nicht, was los war.
											Man muss wissen,
											dass Kugeln schneller als der Schall sind.
											Wenn man aus mehreren
100 Metern beschossen wird,
											dann verfehlt oder trifft einen die Kugel
											ungefähr eine halbe Sekunde, 
nachdem man ein Geräusch hört.
											Mich traf also Sand im Gesicht
											und eine halbe Sekunde später hörte ich
das Rattern eines Maschinengewehrs.
											Das war die erste Phase
eines stundenlangen Feuergefechts.
											Die Kugel hatte meinen Kopf
											um etwa 8 - 10 cm verfehlt.
											Das muss man sich einmal vorstellen.
											Der Abweichungswinkel
hat mir das Leben gerettet.
											Die Kugel wurde aus
400 m Entfernung abgefeuert
											und hat mich um 8 cm verfehlt.
											8 cm — das muss man sich
erst mal klar machen.
											Alle Soldaten dort oben haben
ganz ähnliche Erfahrungen gemacht,
											mindestens einmal, 
wenn nicht sogar mehrmals.
									","
											Bir sabah, kum torbalarına
yaslanmış, oturuyordum,
											olan biten pek bir şey yok, dalmışım,
											birden yüzümün yan tarafına doğru
											biraz kum geldi, yüzüme çarptı.
											Yüzümün yanına bir şey geldi,
neydi anlamadım.
											Şunu anlamanız gerek, mermiler
											sesten çok daha hızlı hareket eder.
											Yani birisi üzerinize
											birkaç yüz metreden ateş açarsa,
											mermi yanınızdan geçtiğinde,
ya da size isabet ettiğinde,
											namlu sesi size yaklaşık
yarım saniye gecikmeyle gelir.
											Neyse, yüzümün yanına biraz kum geldi.
											Yarım saniye sonra, ta-ta-ta-ta-ta sesi.
											Makineli tüfek ateşi.
											Bir saat sürecek olan çatışmanın
											ilk mermisi, açılan ilk ateşiydi.
											Olan şuydu, bir mermi,
											kafamın 8-10cm yakınına isabet etmişti.
											Düşünün, çünkü ben çok düşündüm;
											hayatımı kurtaran
sapma açısını düşünün.
											400 metre mesafede, beni 8cm ile ıskaladı.
											İşin matematiğini bir düşünün.
											Oradaki herkesin
											buna benzer bir deneyimi vardı,
											belki de birden fazla.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											The boys are up there for a year.
											They got back.
											Some of them got out of the Army
											and had tremendous psychological
problems when they got home.
											Some of them stayed in the Army
											and were more or less okay, psychologically.
											I was particularly close to a
guy named Brendan O'Byrne.
											I'm still very good friends with him.
											He came back to the States. He got out of the Army.
											I had a dinner party one night.
											I invited him,
											and he started talking with a woman,
											one of my friends,
											and she knew how bad it had been out there,
											and she said, ""Brendan,
											is there anything at all that you miss about
											being out in Afghanistan, about the war?""
											And he thought about it quite a long time,
											and finally he said, ""Ma'am, I miss almost all of it.""
											And he's one of the most traumatized people
											I've seen from that war.
											""Ma'am, I miss almost all of it.""
									","
											no pasaba nada importante, 
estaba algo distraído,
											y un poco de arena me saltó al costado,
											fue algo así como un golpe 
al lado de la cara.
											Algo me había golpeado, 
y no sabía lo que era.
											Algo que tienen las balas es,
											que viajan mucho más rápido que el sonido,
											por eso, si alguien les dispara
											desde unos pocos metros,
											la bala les pasa, o los hiere obviamente,
											y después de casi medio segundo, 
el sonido la alcanza.
											Por eso tenía algo de arena 
salpicada en la cara.
											Medio segundo después, 
escuché: tra-tra-tra-tra-tra.
											Era una ametralladora.
											Era la primera descarga,
la primera explosión de balas
											de una hora de tiroteo.
											Sentí el golpe de la arena 
por el impacto de la bala,
											la bala pasó a 8 o 9 centímetros 
de mi cabeza.
											Imagínense, solo piensen en eso, 
porque ciertamente yo lo hice,
											piensen en el ángulo de desviación 
que salvó mi vida.
											A 400 metros, 
fallaron por casi 8 centímetros.
											hagan los cálculos.
											Todos los chicos que estaban allí
											tuvieron una experiencia parecida a esa,
											al menos una vez, sino es que muchas veces.
											Los chicos están allí por un año.
									","
											Os rapazes estão ali durante um ano.
											Foram-se embora.
											Alguns deles saíram do exército
											e tiveram terríveis problemas 
psicológicos quando voltaram.
											Outros continuaram no exército
											e ficaram mais ou menos bem, 
psicologicamente.
											Eu era especial amigo de um tipo 
chamado Brendan O'Byrne.
											Ainda somos grandes amigos.
											Ele voltou para os EUA. 
Saiu do exército.
											Uma noite eu tinha um jantar de festa.
											Convidei-o
											e ele começou a conversar com uma senhora,
											uma amiga minha.
											Ela sabia quão terrível 
tinha sido e disse-lhe:
											""Brendan, há alguma coisa 
de que tenha saudades
											""por ter saído do Afeganistão, da guerra?""
											Ele ficou a pensar durante 
muito tempo e por fim disse:
											""Minha senhora, tenho 
saudades de quase tudo"".
											É uma das pessoas mais traumatizadas
											daquela guerra, que eu conheço.
											""Minha senhora, tenho 
saudades de quase tudo"".
									","
											Les gars sont restés là-bas un an.
											Ils sont rentrés.
											Certains d'entre eux ont quitté l'armée
											et ont eu d'énormes problèmes
psychologiques quand ils sont rentrés.
											Certains d'entre eux sont restés
dans l'armée
											et allaient plus ou moins bien,
psychologiquement.
											J'étais particulièrement proche d'un gars
qui s'appelait Brendan O'Byrne.
											Nous sommes toujours très bons amis.
											Il est rentré aux États-Unis.
Il a quitté l'armée.
											Je suis allé à un dîner un soir.
											Je l'ai invité,
											et il a commencé à parler avec une femme,
											une de mes amies,
											et elle savait à quel point
cela avait été dur là-bas,
											et elle a dit : « Brendan,
											y a-t-il quelque chose qui te manque
											de l'Afghanistan, de la guerre ? »
											Et il a réfléchi pendant
un assez long moment,
											et il a finalement dit :
« Madame, presque tout me manque. »
											Et il est l'une des personnes
les plus traumatisées
											par cette guerre, que je connaisse.
											« Madame, presque tout me manque. »
									","
											Die Soldaten waren
ein Jahr lang dort oben.
											Dann kamen sie zurück.
											Einige verließen die Armee
											und hatten große psychologische Probleme, 
als sie wieder zu Hause waren.
											Andere sind in der Armee geblieben
											und denen ging es psychologisch 
mehr oder weniger gut.
											Ich stand einem Soldaten 
namens Brendan O'Byrne sehr nahe
											und bin immer noch 
sehr gut mit ihm befreundet.
											Er kam in die USA zurück 
und trat aus der Armee aus.
											Ich habe einmal 
eine Dinnerparty veranstaltet
											und ihn eingeladen.
											Er fing irgendwann an,
sich mit einer Frau,
											eine Freundin von mir, zu unterhalten,
											und sie wusste, wie schlimm 
die Lage in diesem Tal gewesen war.
											Sie sagte dann: ""Brendan,
											vermisst du eigentlich irgendetwas
											aus dem Krieg in Afghanistan?""
											Er dachte über diese Frage 
eine ganze Weile nach
											und antwortete dann schließlich:
											""Ma'am, ich vermisse fast alles
an diesem Krieg.""
											Brendan ist einer der am stärksten
											vom Afghanistankrieg
traumatisierten Menschen, den ich kenne.
											""Ma'am, ich vermisse
fast alles an diesem Krieg.""
									","
											Çocuklar bir yıl orada kaldılar.
											Geri döndüler.
											Bazıları ordudan ayrıldı
											ve ciddi psikolojik sorunlarla
evine döndü.
											Bazıları orduda kaldı
											ve psikolojik anlamda
az çok iyi durumdalardı.
											Brendan O'Byrne bilhassa 
yakın bir arkadaşımdı.
											Aramız hâlâ çok iyidir.
											Kendisi ABD'ye döndü, ordudan ayrıldı.
											Bir akşam yemeği düzenledim,
											onu da davet ettim.
											Bir kadınla konuşmaya başladı,
											başka bir arkadaşımla,
											oradaki durumun ne kadar kötü
olduğunu o da biliyordu
											ve şöyle dedi: ""Brendan,
											Afganistan'da olmanın, savaşta olmanın
											özlediğin herhangi bir yanı var mı?""
											Uzun bir süre bunun üzerine düşündü
											ve sonunda cevap verdi: ""Hanımefendi,
neredeyse her şeyi özlüyorum.""
											Bu adam, benim gördüklerim içinde
											o savaştan en kötü etkilenenlerden biri.
											""Neredeyse her şeyi özlüyorum.""
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
											What is he talking about?
											He's not a psychopath.
											He doesn't miss killing people.
											He's not crazy. He doesn't miss getting shot at
											and seeing his friends get killed.
											What is it that he misses? We have to answer that.
											If we're going to stop war, we
have to answer that question.
									","
											Regresaron.
											Algunos renunciaron al ejército
											y tuvieron serios problemas
psicológicos al llegar a casa.
											Algunos se quedaron en el ejército
											y estaban más o menos bien, 
psicológicamente.
											Era muy amigo de un chico 
llamado Brendan O'Byrne.
											Todavía somos muy buenos amigos.
											Volvió a los EE. UU. Renunció al ejército.
											Tuve una cena una noche,
											lo invité,
											y empezó a conversar con una mujer,
											una de mis amigas,
											y ella sabía lo difícil 
que había sido estar allí,
											y le preguntó: ""Brendan,
											¿hay algo que extrañas
											de Afganistán, algo de la guerra?
											Y él lo pensó por un largo rato,
											y finalmente dijo: 
""Señora, lo extraño casi todo"".
											Y él es una de las personas 
más traumatizadas
											que he visto de la guerra.
											""Señora, lo extraño casi todo""
											¿De qué está hablando?
									","
											Do que é que ele está a falar?
											Ele não é um psicopata.
											Não tem saudades de matar pessoas.
											Não está maluco. Não tem 
saudades de ser atingido
											nem de ver os amigos a serem mortos.
											Então de que é que tem saudades? 
Temos que encontrar a resposta.
											Se queremos parar com a guerra, 
temos que responder a esta pergunta.
									","
											De quoi parle-t-il ?
											Ce n'est pas un psychopathe.
											Tuer des gens ne lui manque pas.
											Il n'est pas fou.
Se faire tirer dessus ne lui manque pas,
											ni même voir ses amis se faire tuer.
											Qu'est-ce qui lui manque ?
Nous devons répondre à cette question.
											Si nous voulons arrêter la guerre,
nous devons répondre à cette question.
									","
											Wovon sprach er da überhaupt?
											Er ist kein Psychopath.
											Er vermisst es nicht, Leute zu töten.
											Er ist nicht verrückt.
											Er vermisst es nicht, beschossen zu werden
und seine Freunde sterben zu sehen.
											Was vermisst er also dann? 
Diese Frage müssen wir beantworten.
											Wenn wir den Krieg beenden wollen, 
müssen wir diese Frage beantworten.
									","
											Neden bahsediyor?
											Kendisi psikopat değil.
											İnsan öldürmeyi özlemiyor.
											Deli değil,
üzerine ateş açılmasını özlemiyor,
											arkadaşlarının ölümünü izlemeyi de.
											Özlediği şey ne?
Bunun cevabını bulmamız gerekiyor.
											Savaşı durdurabilmemiz için,
bu sorunun cevabını bulmamız gerekiyor.
									",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
"
","
","
","
","
","
",Why veterans miss war,Sebastian Junger,13:08,"film,global issues,journalism,peace,war,PTSD"
