en,tr,title,speaker,duration,tags
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											A 2019 EdBuild report showed
											that majority-white districts
receive about 23 billion dollars more
											in annual funding than nonwhite districts,
											even though they serve
about the same number of students.
											Lower resource schools are dealing
with lower quality equipment,
											obsolete technology
											and paying teachers way less.
											Here in New York,
											those are also the schools
most likely to serve
											the one in 10 elementary school students
											who will most likely have to sleep
in a homeless shelter tonight.
									","
											Bir 2019 EdBuild raporu gösterdi ki
											hemen hemen aynı sayıda öğrenciye
hizmet verdikleri hâlde
											çoğunluğu beyaz olan bölgeler,
beyazların olmadığı bölgelere kıyasla
											yaklaşık 23 milyar dolar
daha fazla yıllık fon alıyor.
											Finansal kaynağı düşük olan okullar
kalitesiz araç gereçle eğitim veriyor,
											eski teknoloji kullanıyorlar
											ve öğretmenlere çok daha az
ücret veriyorlar.
											Aynı zamanda burada, New York'ta,
											böyle okulların hizmet verdiği
ilkokul öğrencilerinin onda biri
											bu gece büyük ihtimalle
evsizler barınağında uyuyacak.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											The student, parent and teacher
are dealing with a lot.
											Sometimes places are misplacing
the blame back on them.
											In Atlanta, we saw that teachers
felt desperate enough
											to have to help their students
cheat on standardized tests
											that would impact their funding.
											Eight of them went
to jail for that in 2015
											with some sentences as high as 20 years,
											which is more than what many states
give for second-degree murder.
									","
											Öğrenci, ebeveyn ve öğretmen
birçok sorunla uğraşıyor.
											Bazen bazıları suçu onlarda buluyor.
											Atlanta'da, sınavlarda öğrencilerin
kopya çekmesine yardım edecek kadar
											çaresiz kalan öğretmenler gördük
çünkü bu, aldıkları fonu etkileyecekti.
											2015'te bu öğretmenlerden sekizi
bu yüzden hapse girdi
											ve yirmi yıla varan cezalar aldılar
											ki bu ceza, birçok eyalette ikinci derece
cinayete verilen cezadan daha fazla.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											The thing is though, in places like Tulsa,
											teachers' pay has been so bad
											that these people have had
to go to food pantries
											or soup kitchens just to feed themselves.
											The same system will criminalize a parent
who will use a relative's address
											to send their child to a better school,
											but for who knows how long
authorities have turned a blind eye
											to those who can bribe their way
											onto the most elite and beautiful
college campuses.
									","
											Tulsa gibi yerlerde durum çok zor
											öğretmenlerin aldıkları ücret
o kadar düşük ki
											karınlarını doyurabilmek için
aşevlerine gitmek zorunda kalıyorlar.
											Yine aynı sistem, çocuğunun
daha iyi bir okula gidebilmesi için
											bir akrabasının adresini kullanan
ebeveyne suçlu muamelesi yapıyor.
											Ama rüşvet vererek en seçkin
ve en güzel üniversitelere girenlere
											yetkililer kim bilir
ne kadar uzun süredir göz yumuyorlar.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											And a lot of this feels
pretty heavy to be saying —
											and maybe to be hearing —
											and since there's nothing quite like
economics talk to lighten the mood —
											that's right, right?
											Let me tell you about some of the costs
											when we fail to tap
into our students' potential.
											A McKinsey study showed that if in 1998
											we could've closed our long-standing
student achievement gaps
											between students
of different ethnic backgrounds
											or students of different income levels,
											by 2008, our GDP —
											our untapped economic gains —
											could have gone up
by more than 500 billion dollars.
											Those same gaps in 2008,
											between our students here in the US
and those across the world,
											may have deprived our economy
											of up to 2.3 trillion dollars
of economic output.
									","
											Bunlar hakkında konuşmak oldukça güç,
											bunları dinlemek de zor olmalı.
											Havayı yumuşatmak için ekonomiden
daha iyi bir konu olamaz, değil mi?
											Öğrencilerimizin potansiyellerinden
											faydalanamamamızın
bedelleriyle ilgili konuşayım.
											Bir McKinsey araştırması gösteriyor ki
farklı etnik gruplardan
											veya farklı gelir düzeylerinden
öğrenciler arasındaki
											uzun süredir var olan başarı farkını
1998'de kapatabilseydik
											2008'e geldiğimizde GSYİH —
kullanılmamış ekonomik kazancımız —
											500 milyar dolar artabilirdi.
											2008'de ABD'deki ve dünyadaki
öğrenciler arasındaki o aynı farklar
											ekonomimizi 2,3 trilyon dolar ekonomik
kazançtan mahrum bırakmış olabilir.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											But beyond economics, numbers and figures,
											I think there's a simpler reason
that this matters,
											a simpler reason for fixing our system.
											It's that in a true democracy,
											like the one we pride
ourselves on having —
											and sometimes rightfully so —
											a child's future
should not be predetermined
											by the circumstances of their birth.
											A public education system should not
create a wider bottom and more narrow top.
											Some of us can sometimes think
											that these things
aren't that close to home,
											but they are if we broaden our view,
											because a leaky faucet in our kitchen,
											broken radiator in our hallway,
											those parts of the house that we always
say we're going to get to next week,
											they're devaluing our whole property.
									","
											Ama ekonomiden, sayı ve verilerden öte
											bunu önemli kılan, sistemimizi
düzeltmemiz için daha basit bir neden var.
											Gerçek demokraside,
											hani sahip olmakla övündüğümüz —
bunu bazen haklı olarak yapıyoruz —
											bir çocuğun geleceği, doğum şartlarına
bağlı olarak önceden belirlenmemeli.
											Devletin eğitim sistemi, geniş bir taban
ve dar bir tavan oluşturmamalı.
											Bazılarımız, bu konuların kendilerine
uzak olduğunu düşünebilir
											ama görüşümüzü genişletirsek
aslında yakınlar.
											Çünkü mutfağımızdaki damlatan musluk,
koridordaki akan kalorifer,
											hep bir sonraki hafta halledeceğimizi
söylediğimiz evin böyle bölümleri
											mülkümüzün değerini düşürüyor.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											Instead of constantly looking away
to solutions like privatization
											or the charter school movement
to solve our problems,
											why don't we take a deeper look
at public education,
											try to take more pride in it
											and maybe use it to solve
some of our social problems.
											Why don't we try to reclaim
the promise of public education
											and remember that it's
our greatest collective responsibility?
									","
											Özelleştirme veya sözleşmeli okullar gibi
çözümler üretmek yerine
											neden devlet okullarına
daha dikkatle bakmıyoruz,
											onunla daha çok gurur duymuyoruz
											ve hatta bazı sosyal sorunlarımızın
çözümünde onu kullanmıyoruz?
											Neden devlet okullarının verdiği umudu
iyileştirmeyi denemiyoruz
											ve bunun, en büyük toplumsal
sorumluluğumuz olduğunu hatırlamıyoruz?
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											Luckily some of our communities
are doing just that.
											The huge teacher strikes
in the spring of 2019 in Denver and LA —
											they were successful
because of community support
											for things like smaller class sizes
											and getting things into schools
like more counselors
											in addition to teacher pay.
											And sometimes for the student,
											innovation is just daring
to implement common sense.
									","
											Şanslıyız ki bazı topluluklar
tam da bunu yapıyor.
											2019'un baharında Denver ve LA'deki
muazzam öğretmen grevleri,
											daha az mevcutlu sınıflar,
danışmanların okullarda işe alınması
											ve öğretmen ücretleri gibi konulardaki
topluluk desteği sayesinde başarılı oldu.
											Öğrenciler için yenilik, sadece sağduyuyu
uygulayacak kadar cesur olmaktır bazen.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											In Baltimore a few years ago,
											they enacted a free breakfast
and lunch program,
											taking away the stigma
of poverty and hunger
											for some students
											but increasing achievement
in attendance for many others.
									","
											Birkaç yıl önce Baltimore'da
											ücretsiz kahvaltı ve öğle yemeği
programı başlatıldı.
											Bu, bazı öğrenciler için yoksulluk
ve açlık utancını ortadan kaldırdı
											ama aynı zamanda birçok başka öğrencinin
okula devamlılığını da artırdı.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											And in Memphis,
											the university is recruiting
local, passionate high school students
											and giving them scholarships
to go teach in the inner city
											without the burden of college debt.
									","
											Ayrıca Memphis'te üniversite, bölgedeki
tutkulu lise öğrencilerini topluyor
											ve üniversite harç sıkıntıları olmadan
şehir içine gidip eğitim almaları için
											onlara burs veriyor.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											And north of here in The Bronx,
											I recently researched
these partnerships being built
											between high schools,
community colleges and local businesses
											who are creating internships
in finance, health care and technology
											for students without
""silver spoon"" connections
											to gain important skills
											and contribute to the communities
that they come from.
									","
											The Bronx'un kuzeyinde lise,
meslek yüksekokulu ve yerel şirketlerin
											kurmaya başladıkları iş birliğini
yakın zamanda araştırdım.
											Bu şirketler, varlıklı olmayan
öğrenciler için
											finans, sağlık ve teknolojide
staj imkânları sağlıyor,
											onların önemli beceriler geliştirmelerine
											ve içinden geldikleri topluma
katkı sağlamalarına yardım ediyor.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											So today I don't necessarily have
the same questions about education
											that I did when I was an idealistic,
perhaps naïve college grad
											working in a detention center basement.
											It's not: Can schools
save more of our students?
											Because I think
we have the answer to that —
											and it's yes they can,
if we save our schools first.
											We can start by caring about the education
of other people's children ...
											And I'm saying that
as someone who doesn't have kids yet
											but wants to worry a little bit less
about the future when I do.
									","
											İdealist ve belki de deneyimsiz
bir üniversite mezunu olarak
											cezaevi bodrumunda çalıştığım zamanlarda
eğitimle ilgili sorduğum soruları
											artık pek de sormuyorum.
											Soru, ""Okullar daha fazla öğrenciyi
kurtarabilir mi?"" değil.
											Çünkü sanırım buna cevabımız var
											ve cevabımız ""Evet, kurtarabilirler,
eğer önce biz okullarımızı kurtarırsak.""
											Başka insanların çocuklarının eğitimini
önemsemekle işe başlayabiliriz.
											Bunu, henüz çocuğu olmayan
ama olduğunda gelecekle ilgili
											daha az endişelenmek isteyen
biri olarak söylüyorum.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											Cultivating as much talent as possible,
											getting as many girls
as we can from all over
											into science and engineering,
											as many boys as we can
into teaching —
											those are investments for our future.
											Our students are like
our most valuable resource,
											and when you put it that way,
											our teachers are like our modern-day
diamond and gold miners,
											hoping to help make them shine.
											Let's contribute our voices,
											our votes and our support
											to giving them the resources
that they will need
											not just to survive
											but hopefully thrive,
											allowing all of us to do so as well.
									","
											Olabildiğine çok yetenek yetiştirmek,
											olabildiğince çok kızı bilim
ve mühendisliğe yönlendirmek,
											olabildiğince çok erkeği
öğretmenliğe yönlendirmek.
											Bunlar, gelecek için yatırım.
											Öğrencilerimiz, en değerli kaynağımız
											ve böyle düşündüğümüzde öğretmenlerimiz de
onların parlamasına yardımcı olmayı uman
											günümüz elmas veya altın madencileri.
											Sadece hayatta kalmak için değil,
umutla gelişebilmek
											ve bizim de gelişebilmemizi sağlamak için
ihtiyaç duyacakları kaynakları vermeye
											seslerimizle, oylarımızla
ve desteğimizle katkı sağlayalım.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											Thank you.
									","
											Teşekkür ederim.
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
											(Applause and cheers)
									","
											(Alkışlar ve tezahürat)
									","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
"
","
","The ""opportunity gap"" in US public education — and how to close it",Anindya Kundu,7:59,"education,United States,student,teaching,social change,potential"
