en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											So, how do we assess our adaptability?
											I use three tricks
when meeting with founders.
											Here's the first.
											Think back to your
most recent job interview.
											What kind of questions were you asked?
											Probably some variation of,
""Tell me about a time when,"" right?
											Instead, to interview for adaptability,
											I like to ask ""what if"" questions.
											What if your main revenue stream
were to dry up overnight?
											What if a heat wave prevented
every single customer
											from being able to visit your store?
											Asking ""what if,"" instead
of asking about the past,
											forces the brain to simulate.
											To picture multiple possible
versions of the future.
											The strength of that vision,
											as well as how many distinct scenarios
someone can conjure, tells me a lot.
									","
											Comment évaluer notre adaptabilité ?
											Quand je rencontre ces fondateurs,
j'utilise trois trucs.
											Voici le premier.
											Repensez à votre entretien
d'embauche le plus récent.
											Quelles questions vous a-t-on posées ?
											Probablement une variante
de « parlez-moi d'une fois où ».
											Au lieu de cela, pour un entretien
visant l'adaptabilité,
											j'aime poser des questions « et si ».
											Et si votre principale
source de revenue se tarissait ?
											Et si une vague de chaleur
empêchait tous vos clients
											d'aller dans votre magasin ?
											Poser des questions « et si »
plutôt que sur le passé
											oblige le cerveau à simuler,
											à imaginer plusieurs versions
possibles de l'avenir.
											La force de cette vision,
											ainsi que le nombre de scénarios
que quelqu'un peut inventer,
											m'en dit beaucoup.
									","
											¿Cómo evaluamos la adaptabilidad?
											Cuando me reúno con 
los emprendedores, uso tres trucos.
											He aquí el primero.
											Piensen en su entrevista 
de trabajo más reciente.
											¿Qué clase de preguntas les hicieron?
											Probablemente fue algo como: 
""Hábleme de cuando...""
											En cambio, en una entrevista 
sobre adaptabilidad
											me gusta formular preguntas
del tipo ""¿Y si...?"".
											¿Y si de repente su flujo 
de ingresos desapareciese?
											¿Y si una ola de calor impidiese
a los clientes visitar su tienda?
											Preguntar: ""¿Y si?"", 
en vez de preguntar por el pasado,
											obliga al cerebro a simular,
											ya que tiene que contemplar
diferentes versiones del futuro.
											La solidez de esa visión
											así como la cantidad de escenarios
que una persona pueda crear, dice mucho.
									","
											Peki, değişim yeteneğimizi 
nasıl değerlendiriyoruz?
											Girişimcilerle buluştuğumda 
3 yöntemi kullanıyorum.
											İşte birincisi.
											En yakın zamandaki 
iş mülakatınızı düşünün.
											Size ne tür sorular sordular?
Muhtemelen bazıları,
											''İşte hata yaptığın zamandan bahset''
tarzı sorular oldu, değil mi?
											Doğrusu, uyum yeteneği açısından
mülakat sırasında
											''farz edelim ki'' tarzı sorular 
sormayı seviyorum.
											Farz edelim ki ana gelir kaynağın 
bir gecede kurudu?
											Aşırı sıcak bir dönem yüzünden
											mağazana bir tane bile müşteri 
gelmezse ne yaparsın?
											Geçmişi sormak yerine ""eğer"" diye sormak,
											beyni simule etmeye zorluyor.
											Gelecekle ilgili birçok ihtimali olan 
durumları tasarlamak gibi.
											Vizyonun gücünü gösterdiği gibi
											kişinin ne kadar çok senaryo üretebildiği 
hakkında çok şey anlatır bana.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											Practicing simulations
is a sort of safe testing ground
											for improving adaptability.
											Instead of testing how you take in
and retain information,
											like an IQ test might,
											it tests how you manipulate information,
											given a constraint,
											in order to achieve a specific goal.
									","
											Réaliser des simulations
est un terrain d'essai sûr
											pour améliorer l'adaptabilité.
											Au lieu de tester comment vous appréhendez
et retenez des informations,
											comme le ferait un test de QI,
											cela teste comment
vous manipulez les informations,
											avec une contrainte,
											afin d'atteindre un objectif précis.
									","
											Practicar simulaciones
es un buen laboratorio de pruebas
											para mejorar la adaptabilidad.
											En vez de examinar la capacidad
de interiorizar y retener información,
											como lo haría un test de inteligencia,
											evalúa cómo la persona manipula
la información frente a una limitación
											para alcanzar un determinado objetivo.
									","
											Simülasyonlar hakkında egzersiz yapmak,
bir çeşit güvenli test alanıdır,
											uyum yeteneğimizi geliştirebilmek için.
											Bilgileri nasıl alıp sakladığınızı 
test etmek yerine,
											IQ testinde olduğu gibi,
											bunlar, bilgiyi nasıl 
idare edebildiğinizi test eder.
											Size bir sınırlama verir
											ve belirli bir amacı başarmanızı ister.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											The second trick that I use
to assess adaptability in founders
											is to look for signs of unlearning.
											Active unlearners seek to challenge
what they presume to already know,
											and instead, override that data
with new information.
											Kind of like a computer
running a disk cleanup.
											Take the example of Destin Sandlin,
											who programed his bicycle
to turn left when he steered it right
											and vice versa.
											He called this his Backwards Brain Bike,
											and it took him nearly eight months
											just to learn how to ride it
kind of, sort of normally.
											The fact that Destin was able
to unlearn his regular bike
											in favor of a new one, though,
											signals something awesome
about our adaptability.
											It's not fixed.
											Instead, each of us
has the capacity to improve it,
											through dedication and hard work.
									","
											La seconde astuce que j'utilise
pour évaluer l'adaptabilité des fondateurs
											est de déterminer
s'ils peuvent désapprendre.
											Ceux qui désapprennent activement
											remettent en question
ce qu'ils supposent déjà savoir
											et remplacent ces données
par de nouvelles informations.
											Comme un ordinateur
faisant un nettoyage de disque.
											Prenez l'exemple de Destin Sandlin,
											qui a programmé son vélo
pour qu'il tourne à gauche
											quand il tournait le guidon
à droite, et vice versa.
											Il l'a nommé le vélo au cerveau à l'envers
											et il lui a fallu près de huit mois
											pour apprendre à le conduire
à peu près normalement.
											Le fait que Destin a été capable
de désapprendre son vélo ordinaire
											pour un nouveau, cependant,
											indique quelque chose de génial
pour notre adaptabilité.
											Elle n'est pas établie.
											Mais chacun d'entre nous
a la capacité de l'améliorer
											grâce à du dévouement
et du travail acharné.
									","
											El segundo truco que empleo
para evaluar la adaptabilidad
											es buscar signos de desaprendizaje.
											Las personas que desaprenden 
cuestionan sus supuestos conocimientos,
											y reescriben esos datos
con nueva información.
											Igual que un ordenador
cuando limpia el disco.
											Miren el ejemplo de Destin Sandlin,
											que programó su bicicleta
para ir a la izquierda
											al girar a la derecha, y viceversa.
											La llamó ""bicicleta inversa"",
											y le llevó casi ocho meses
											aprender a manejarla
de una manera relativamente normal.
											El hecho de que Destin 
pudiera desaprender
											el uso normal de la bicicleta
en favor de un modo nuevo,
											habla maravillas de la adaptabilidad.
											No es algo inalterable.
											Por el contrario, todos podemos
mejorar nuestra adaptabilidad
											con dedicación y trabajo duro.
									","
											Girişimcilerin uyumluluğunu değerlendirmek
için kullandığım ikinci püf noktası,
											yeni ve iyi yollar üretme 
yeteneklerine bakmak.
											Bu kişiler, bildiklerini düşündükleri
şeylere meydan okumak isterler
											ve doğrusu yeni bilgilerle
eskisini geçersiz kılarlar.
											Tıpkı disk temizliği yapan 
bir bilgisayar gibi.
											Destin Sandlin örneğini ele alalım,
											bisikletini sağa yönlendirdiğinde
sola gitmesi için programladı,
											sol yapınca da sağa gitmesi için.
											Kendisi buna Ters Beyin Bisikleti dedi.
											Neredeyse sekiz ayını harcadı.
											Sadece normal bir şekilde
kullanmayı öğrenmek için.
											Gerçek şu ki Destin sıradan bisikleti
kullanmayı unutabilirdi,
											yine de bu durum,
											uyum yeteneğimiz hakkında
harika işaretler barındırmakta.
											Yetenek durağan değil.
											Doğrusu, her birimizde onu geliştirecek
kapasite bulunmakta;
											özveri ve sıkı çalışma yoluyla.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											On the last page of Gandhi's
autobiography, he wrote,
											""I must reduce myself to zero.""
											At many points in his very full life,
											he was still seeking to return
to a beginner's mindset, to zero.
											To unlearn.
											In this way, I think
it's pretty safe to say
											Gandhi had a high AQ score.
									","
											Sur la dernière page de l'autobiographie
de Gandhi, il a écrit :
											« Je dois me réduire à zéro. »
											A de nombreux moments
dans sa vie bien remplie,
											il cherchait à revenir
à l'état d'esprit du novice, à zéro.
											A désapprendre.
											Ainsi, je crois que l'on peut dire
											que Gandhi avait un QA élevé.
									","
											En la última página
de su autobiografía, Gandhi escribió:
											""Debo reducirme a cero"".
											En muchos momentos
de su vida tan plena,
											intentaba buscar la manera
de regresar a cero su forma de pensar,
											de desaprender.
											De esta forma, creo,
se puede decir con seguridad
											que Gandhi tenía una alta adaptabilidad.
									","
											Gandi, otobiyografisinin 
son sayfasında şöyle yazmıştı:
											""Kendimi sıfır noktasına indirmeliyim.""
											Oldukça dolu hayatının bir çok noktasında
											hâlâ başlangıç zihniyetine, 
sıfır noktasına dönmek istiyordu.
											Her şeyi unutmak istiyordu.
											Böylece, rahatlıkla söyleyebilirim ki
											Gandi yüksek bir AQ skoruna sahipti.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											The third and final trick
											that I use to assess
a founder's adaptability
											is to look for people
who infuse exploration
											into their life and their business.
											There's a sort of natural tension
between exploration and exploitation.
											And collectively,
											all of us tend to overvalue exploitation.
											Here's what I mean.
											In the year 2000,
											a man finagled his way
into a meeting with John Antioco,
											the CEO of Blockbuster,
											and proposed a partnership
											to manage Blockbuster's
fledgling online business.
											The CEO John laughed him
out of the room, saying,
											""I have millions of existing customers
											and thousands of successful retail stores.
											I really need to focus on the money.""
									","
											Le troisième et dernier truc
											que j'utilise pour évaluer
l'adaptabilité d'un fondateur
											est de chercher des gens qui imprègnent
d'exploration leur vie et leur entreprise.
											Il y a une sorte de tension naturelle
entre l'exploration et l'exploitation.
											Collectivement,
											nous avons tous tendance
à surévaluer l'exploitation.
											J'explique ce que je veux dire.
											En l'an 2000,
											un homme a resquillé pour obtenir
une réunion avec John Antioco,
											le PDG de Blockbuster Video,
											et a proposé un partenariat
											pour gérer les affaires en ligne
de Blockbuster Video.
											Le PDG John l'a raccompagné
à la sortie en riant :
											« J'ai des millions de clients
											et des milliers de points
de vente rentables.
											Je dois me concentrer sur l'argent. »
									","
											El tercer y último truco
											que uso para evaluar
la adaptabilidad de emprendedores
											es buscar gente 
que promueva la exploración
											tanto en sus vidas como en su negocio.
											Hay una especie de tensión natural
entre exploración y explotación.
											Y, colectivamente,
											todos tendemos
a sobrevalorar la explotación.
											Permítanme explicarme.
											En el año 2000,
											un hombre se las ingenió
para conseguir una reunión
											con John Antioco, 
presidente de Blockbuster,
											y le propuso una sociedad
											para gestionar el incipiente
negocio de Blockbuster en internet.
											John, el presidente, lo echó 
del despacho entre risas, y le dijo:
											""Tengo millones de clientes
y miles de tiendas exitosas.
											Tengo que concentrarme en el dinero"".
									","
											Girişimcilerin uyum yeteneğini
ölçmekte kullandığım
											üçüncü ve son yöntem ise
											hayatlarına ve işlerine
											ilham veren kişileri bulmak.
											Keşif ve sömürü arasında 
bir tür doğal gerilim var.
											Ve kitlesel bir şekilde,
											hepimiz sömürüye fazla değer biçiyoruz.
											Söylemek istediğim şey şu:
											2000 yılında
											bir adam, John Antioco'yu bir toplantıda 
iş birliğine ikna etmeye çalıştı.
											Antioco, Blockbuster'ın CEO'sudur.
											Adam bir iş birliği önerdi,
											Blockbuster'ın yeni kurulan 
çevrim içi işlerini yönetmek için.
											CEO John, ona güldü ve dedi ki:
											''Milyonlarca mevcut müşterim
											ve binlerce başarılı
perakende mağazam var.
											Gerçekten paraya odaklanmaya
ihtiyacım var.''
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											The other man in the meeting, however,
											turned out to be Reed Hastings,
the CEO of Netflix.
											In 2018, Netflix brought in
15.8 billion dollars,
											while Blockbuster
filed for bankruptcy in 2010,
											directly 10 years after that meeting.
											The Blockbuster CEO
											was too focused on exploiting
his already successful business model,
											so much so that he couldn't see
around the next corner.
											In that way, his previous success
											became the enemy
of his adaptability potential.
									","
											L'autre homme de la réunion
											s'est avéré être Reed Hastings,
le PDG de Netflix.
											En 2018, Netflix a rapporté
15,8 milliards de dollars
											alors que Blockbuster Video
a déclaré faillite en 2010,
											exactement 10 ans après cette réunion.
											Le PDG de Blockbuster Video
											était trop concentré sur l'exploitation
de son modèle commercial florissant,
											tant et si bien qu'il n'a pas vu
après le prochain tournant.
											Ainsi, ses réussites passées
											sont devenues les ennemies
de son potentiel d'adaptabilité.
									","
											Pero el otro hombre en la sala
											resultó ser Reed Hastings,
el presidente de Netflix.
											En 2018, Netflix ganó
15,8 mil millones de dólares,
											mientras Blockbuster
se declaró en bancarrota en 2010,
											justo 10 años después de esa reunión.
											El presidente de Blockbuster
											estaba demasiado centrado en explotar 
su ya exitoso modelo de negocio,
											a tal punto, que no podía ver más allá.
											En este sentido, su anterior éxito
											se convirtió en el enemigo
de su potencial de adaptabilidad.
									","
											Toplantıdaki diğer adamın,
											Netflix'in CEO'su Reed Hastings 
olduğu ortaya çıktı.
											2018'de Netflix 15,8 milyar dolar getirdi.
											Blockbuster 2010 yılında 
iflas başvurusunda bulunurken
											bu toplantı üzerinden tam 10 yıl geçmişti.
											Blockbuster CEO'su
											sahip olduğu başarılı iş modelini
kullanmaya aşırı odaklanmıştı,
											öyle ki bir sonraki virajı göremedi.
											Böylelikle onun önceki başarısı
											uyum potansiyelinin düşmanı hâline geldi.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											For the founders that I work with,
											I frame exploration
as a state of constant seeking.
											To never fall too far in love
with your wins
											but rather continue to proactively
seek out what might kill you next.
											When I first started
exploring adaptability,
											the thing I found most exciting
is that we can improve it.
											Each of us has the capacity
to become more adaptable.
											But think of it like a muscle:
											it's got to be exercised.
											And don't get discouraged
if it takes a while.
											Remember Destin Sandlin?
											It took him eight months
just to learn how to ride a bike.
									","
											Pour les fondateurs avec qui je travaille,
											l'exploration est un état
de recherche constante.
											Ne jamais trop tomber amoureux
de ses victoires
											mais continuer à chercher proactivement
ce qui pourrait vous tuer.
											Quand j'ai commencé
à explorer l'adaptabilité,
											le plus enthousiasmant,
c'était qu'on pouvait l'améliorer.
											Chacun d'entre nous peut devenir
plus capable de s'adapter.
											Pensez-y comme à un muscle :
											il faut l'entraîner.
											Et ne vous découragez pas
si cela prend du temps.
											Vous vous souvenez de Destin Sandlin ?
											Il lui a fallu huit mois
pour apprendre à faire du vélo.
									","
											A los emprendedores con los que trabajo
											les recalco que la exploración
es un estado de búsqueda constante,
											que no se enamoren de sus éxitos,
											y busquen de manera proactiva 
qué es lo que podría destruirlos.
											Cuando empecé a investigar 
sobre la adaptabilidad,
											lo que me pareció más emocionante
es que podemos mejorarla.
											Todos y cada uno de nosotros
podemos ser más versátiles.
											Es como un músculo: tiene que ejercitarse.
											Y no se desanimen si lleva un tiempo.
											¿Recuerdan a Destin Sandlin?
											Tardó ocho meses
en aprender a andar en bicicleta.
									","
											Birlikte çalıştığım girişimciler için
											keşfetmeyi, sürekli bir arayış hâli 
olarak ayarlıyorum.
											Kazancına asla çok fazla âşık olma,
											aksine tedbirli olarak
neyin seni öldürebileceğini ara.
											Uyum yeteneğin keşfetmeye başladığımda
											en heyecan verici bulduğum 
şey onu geliştirebileceğimiz olmuştu.
											Her birimiz, daha uyumlu hâle 
gelebilecek kapasiteye sahibiz.
											Kas çalıştırmak gibi düşünün
											egzersiz yapmak gerekiyor.
											Zaman alsa da cesaretiniz kırılmasın.
											Destin Sandlin'i hatırladınız mı?
											Bisikleti kullanmayı öğrenmesi
sekiz ayını aldı.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											Over time, using the tricks
that I use on founders —
											asking ""what if"" questions,
actively unlearning
											and prioritizing exploration
over exploitation
											can put you in the driver's seat —
											so that the next time
something big changes,
											you're already prepared.
									","
											Avec le temps, utiliser les astuces
que j'utilise pour les fondateurs —
											les questions « et si »,
le désapprentissage actif
											et la priorisation de l'exploration
par rapport à l'exploitation —
											peut vous mettre au volant
											afin que la prochaine fois
qu'il y a un grand changement,
											vous soyez préparé.
									","
											Con tiempo, usar los trucos
que uso con emprendedores,
											preguntarse ""¿y si...?"",
desaprender activamente
											y priorizar la exploración
sobre la explotación
											los hará tener el control
											para que la próxima vez
que haya un gran cambio,
											ya estén preparados.
									","
											Zamanla, girişimciler üzerinde
kullandığım yöntemleri kullanarak,
											''eğer'' gibi sorular sorarak,
kalıpları unutup yeni yollar arayarak
											ve sömürüden çok keşfetmeye 
öncelik vererek
											sürücü koltuğuna oturabilirsin,
											böylelikle sonraki büyük değişime
											çoktan hazır olmuş olabilirsin.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											We're entering a future where IQ and EQ
											both matter way less
than how fast you're able to adapt.
											So I hope that these tools
help you to raise your own AQ.
									","
											Vous entrez dans un futur
où le QI et le QE
											comptent bien moins que la rapidité
à laquelle vous pouvez vous adapter.
											Alors j'espère que ces outils
vous aideront à augmenter votre QA.
									","
											Entramos en un futuro donde
el coeficiente intelectual y emocional
											importan menos que 
la capacidad de adaptación.
											Espero que estas herramientas
ayuden a aumentar su adaptabilidad.
									","
											IQ ve EQ’nun ne kadar hızlı 
adapte olabileceğinizden
											daha az önemli olduğu 
bir geleceğe doğru giriyoruz.
											Umarım ki bu araçlar AQ'nuzu 
geliştirmeye yardım eder.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
","
","
","
",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Teşekkür ederim.
									",3 ways to measure your adaptability — and how to improve it,Natalie Fratto,6:31,"start-up,leadership,business,entrepreneur,investment,intelligence,personal growth"
