en,pt,es,title,speaker,duration,tags
"
											So we want to understand
how they do this, how do they stick,
											and I can't really tell you
all the details,
											because it's something
we're still trying to figure out,
											but let me give you a little flavor
											of some of the things
that we're trying to do.
									","
											Queremos perceber como fazem isso,
como se colam uns aos outros
											e não posso falar de todos os pormenores
											porque é uma coisa que ainda
estamos a tentar perceber,
											mas vou dar-vos uma ideia
											de uma das coisas
que estamos a tentar fazer.
									","
											Así que queremos entender cómo se pegan,
											y no les puedo decir los detalles
											porque es algo que estamos
tratando de entender,
											pero les mostraré
											algunas de las cosas
que estamos intentando.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											This is a picture of one of the aquarium
systems we have in our lab,
											and everything in the image
is part of the system,
											and so what we do is we keep —
											and you can see in the glass tank there
in the bottom, there's a bunch of mussels,
											we have the water chilled,
we have the lights cycled,
											we actually have turbulence in the system
											because the animals make
more adhesives for us
											when the water is turbulent.
											So we induce them to make the adhesive,
we collect it, we study it.
											They're here in Indiana.
											As far as they know,
they're in Maine in February,
											and they seem to be pretty happy,
as far as we can tell.
									","
											Isto é uma foto de um dos sistemas
de aquários que temos no nosso laboratório
											e tudo o que está na foto
faz parte do sistema.
											O que fazemos é manter
											— vemos no fundo do tanque de vidro
um grupo de mexilhões,
											temos a água refrigerada,
temos ciclos de iluminação,
											temos turbulência no sistema
											porque os animais fabricam mais cola
											quando a água está turbulenta.
											Induzimo-los a fabricar a cola, 
recolhemo-la, estudamo-la.
											Estão aqui em Indiana.
											Tanto quanto sabemos,
estão no Maine, em fevereiro
											e parecem estar muito felizes,
tanto quanto podemos avaliar.
									","
											Esta es una fotografía de uno
de los acuarios de nuestro laboratorio
											y todo lo que se ve en la imagen 
forma parte del sistema.
											En la pecera de vidrio que se ve allí
abajo, hay un grupo de mejillones,
											enfriamos el agua, circulamos las luces,
											y producimos turbulencia en el sistema
											porque los animales fabrican más 
adhesivos cuando el agua es turbulenta.
											Así que los inducimos a hacer adhesivo,
lo recolectamos y lo estudiamos.
											Ellos están aquí en Indiana.
											Para ellos, están en Maine en febrero,
											y podemos decir
que se los ve bastante felices.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											And then we also work with oysters,
											and up top, it's a photo
of a small reef in South Carolina,
											and what we're most interested in
is seeing how they attach to each other,
											how they connect.
											And so what you can see
in the bottom image
											is there's two oysters
that are cementing to each other.
											And we want to know what's in between,
											and so a lot of times,
we'll cut them and look down,
											and in the next series
of images we have here,
											you can see, on the bottom,
we'll have two shells,
											the shell of one animal
and the shell of another animal,
											and the cement's in between.
											And if you look at the image on the right,
											what you can maybe see
											is that there's structure
in the shell of each animal,
											but then, the cement
actually looks different.
											And so we're using all sorts
of fancy biology and chemistry tools
											to understand what's going on in there,
											and what we're finding
is the structures are different
											and the chemistry is actually different,
and it's quite interesting.
									","
											Também trabalhamos com ostras.
											Em cima, é uma fotografia
dum pequeno recife na Carolina do Sul.
											Estamos muito interessados em ver
como se ligam umas às outras,
											como se interligam.
											Podemos ver, na imagem em baixo,
											duas ostras a colarem-se uma à outra.
											Queremos saber o que está no meio,
											por isso, cortamo-las e observamos.
											Na próxima série de imagens que temos,
											vemos, em baixo,
que temos duas conchas,
											a concha de um animal
e a concha de outro animal
											e a cola está no meio.
											Se olharem para a imagem da direita,
											talvez consigam ver
											que há uma estrutura
na concha de cada animal
											mas a cola tem um aspeto diferente.
											Estamos a usar todo o tipo
de instrumentos de biologia e química
											para perceber o que se passa ali.
											Descobrimos que as estruturas
são diferentes
											e a química é diferente
e isso é muito interessante.
									","
											Y también trabajamos con ostras.
											Arriba hay una foto de un pequeño 
arrecife en Carolina del Sur,
											y lo que más nos interesa es ver
cómo se unen unas con otras,
											cómo se conectan.
											En la imagen inferior pueden ver
											que hay dos ostras que 
se están pegando entre sí.
											Y queremos saber qué hay en medio,
											así que muchas veces 
las cortamos y observamos
											y en la próxima serie de imágenes
											pueden ver que en la parte
inferior hay dos caparazones,
											el caparazón de un animal y el del otro,
											y el pegamento en medio.
											Y si observan la imagen de la derecha
											quizá puedan ver
											que en el caparazón de cada
animal hay una estructura,
											pero el pegamento se ve diferente.
											Usamos toda clase de herramientas
sofisticadas de biología y química
											para entender lo que ocurre ahí,
											y descubrimos que 
las estructuras son diferentes
											y que la química es diferente,
y eso es muy interesante.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											And then this picture —
											I guess let me step back
before I tell you what this is.
											So do you know the cartoon
""The Magic School Bus""?
											Or if you're a little bit older,
""Fantastic Voyage,"" right?
											And you remember,
they had these characters
											that they would shrink down
to these microscopic levels,
											and then they would sort of swirl in
											and swim around and fly around
all these biological structures?
											I think of this as like that,
except for it's real, in this case.
											And so what we did is we have
two oysters that are stuck together,
											and this area used to be
completely filled in with the cement,
											and what we're finding is that the cement
has lots of different components in there,
											but broadly speaking,
there are hard, non-sticky parts
											and there are soft, sticky parts,
											and what we did is we removed
the non-sticky parts selectively
											to see what's left for what's actually
attaching the animals,
											and what we got is this, and we can see
there's this sticky adhesive
											that's holding them together.
											And I just think it's a really cool image,
											because you can imagine yourself flying in
and going back there.
									","
											Depois, esta imagem
											— vou voltar atrás,
antes de dizer o que isto é.
											Conhecem os desenhos animados
""O Autocarro Mágico?""
											Ou, se são um pouco mais velhos,
""Viagem Fantástica""?
											Lembram-se de que havia
umas personagens
											que encolhiam a níveis microscópicos
											e depois andavam num turbilhão
											e nadavam e voavam
em volta daquelas estruturas biológicas?
											Eu penso nisto do mesmo modo,
exceto que, neste caso, é real.
											Temos duas ostras que estão ligadas
											e esta área estava totalmente
coberta de cola.
											Descobrimos que a cola
tem muitos componentes diferentes,
											mas, falando em termos gerais,
há partes duras, não são pegajosas
											e há partes macias, pegajosas.
											Removemos as partes não pegajosas,
seletivamente,
											para vermos o que restava
para o que ligava os animais
											e obtivemos isto, vemos
que é uma cola pegajosa
											que as está a manter unidas.
											Acho que esta é uma imagem muito gira
											porque podemos imaginar-nos
a voar e a andar por ali.
									","
											Y luego, en esta imagen...
											permítanme volver atrás antes
de decirles de qué se trata.
											¿Conocen el dibujo animado
""El autobús mágico"",
											o si son un poco mayores,
""El viaje fantástico""?
											¿Recuerdan que tenían esos personajes

											que se reducían hasta 
niveles microscópicos,
											se metían por dentro,
											y nadaban y volaban por
todas estas estructuras biológicas?
											Pienso que esto es algo parecido, 
aunque en este caso es real.
											Así que tomamos dos ostras 
que estaban pegadas
											—esta parte estaba completamente 
rellenada con el pegamento—
											y descubrimos que ese pegamento
tiene muchos componentes
											pero, en general, hay 
partes duras, no pegajosas
											y hay partes blandas y pegajosas.
											Entonces quitamos selectivamente
las partes no pegajosas
											para ver lo que quedaba, qué era 
lo que realmente unía a los animales
											y obtuvimos esto, que es
el adhesivo pegajoso
											que las mantiene juntas.
											Pienso que es una imagen genial,
											porque uno puede imaginarse 
volando y llegando hasta allí.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											Anyways, those are some of the things
we're doing to understand
											how marine biology
is making these materials.
											And from a fundamental perspective,
it's really exciting to learn.
											But what we do want
to do with this information?
											Well, there's a lot
of technological applications
											if we can harness
what the animals are doing.
									","
											Estas são algumas das coisas
que estamos a fazer para perceber
											como a biologia marinha
está a fazer estes materiais.
											Segundo uma perspetiva,
é entusiasmante aprender.
											Mas o que é que queremos fazer
com estas informações?
											Há muitas aplicações tecnológicas
											se conseguirmos perceber
o que os animais estão a fazer.
									","
											Estas son algunas de las cosas
que estamos haciendo para entender
											cómo la biología marina
produce estos materiales.
											Y desde una perspectiva básica,
es muy interesante de investigar.
											Pero, ¿qué queremos hacer
con esta información?
											Bueno, hay muchas 
aplicaciones tecnológicas
											si logramos aprovechar
lo que hacen estos animales.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So let me give you one example.
											So imagine you're at home
											and you break your favorite figurine
or a mug or something like that?
											You want to put it back together.
											So where do you go?
											You go to my favorite place in town,
											which is the glue aisle
of the hardware store.
											I know where you spend your nights,
											because you're all hip,
cool people, because you're here,
											and you're going to the bars
and concerts —
											this is where I hang out every night.
											So anyways, so what I want you to do
											is get one of every adhesive
that's on the shelf,
											bring it home,
											but before you try
to put things back together,
											I want you to try to do it
in a bucket of water.
											It's not going to work, right?
We all know this.
											So obviously, marine biology
has solved this,
											so what we need to do is figure out
ways to be able to copy this ourselves.
											And one of the issues here is,
											you can't just go and get
the materials from the beach,
											because if you get a bunch of mussels
											and try to milk them for their adhesive,
											you'll get a little bit of material,
											but you're never going to have enough
to do anything with,
											just enough to see.
											We need to scale this up,
ideally maybe train car scale.
									","
											Vou dar-vos um exemplo.
											Imaginem que estão em casa
											e partem a vossa estatueta preferida
ou uma caneca ou outra coisa qualquer.
											Querem colar aquilo.
											Onde é que vão?
											Vão ao meu local preferido
											que é o corredor das colas
da loja de ferramentas.
											Eu sei onde vocês passam as noites,
											porque vocês são modernos,
											porque estão aqui,
vão a bares e a concertos
											— é o que eu faço todas as noites.
											O que quero que façam
											é que tirem da prateleira
uma embalagem de todas as colas
											e as levem para casa.
											Mas, antes de tentarem colar as coisas,
											experimentem fazê-lo
dentro de um balde com água.
											Não vão funcionar, pois não?
Claro que não.
											Obviamente, a biologia marinha
resolveu o problema.
											Precisamos, pois, de perceber
uma forma de copiarmos isso.
											Um dos problemas
											é que não podemos ir buscar
os materiais à praia,
											porque se formos buscar
uns quantos mexilhões
											e tentarmos retirar-lhes a cola
											ficamos com um pouco de material,
											mas muito pouco
para fazer o que quer que seja,
											só podemos vê-lo.
											Precisamos de aumentar a quantidade,
idealmente do tamanho dum comboio.
									","
											Les daré un ejemplo.
											Imaginen que están en casa
											y rompen su estatuita favorita
o un jarrito, o algo parecido.
											Quieren volver a unir las piezas.
											Así que, ¿qué hacen?
											Van a mi lugar favorito de la ciudad,
											que es la estantería 
de pegamentos de la ferretería.
											Sé dónde pasan sus noches,
											porque son gente moderna,
divertida, porque están aquí,
											y van a bares y conciertos...
											pero aquí es donde voy 
yo todas las noches.
											Bueno, entonces quiero que Uds.
											tomen cada adhesivo que está en el estante
											lo lleven a casa,
											pero antes de que intenten unir las piezas
											quiero que traten de hacerlo
en un balde con agua.
											No va a funcionar, ¿cierto?
Todos sabemos esto.
											Pero la biología marina lo resolvió,
											así que tenemos que encontrar 
modos de copiar esto.
											Y uno de los problemas
											es que no pueden simplemente ir 
y tomar materiales de la playa
											porque tomarán un grupo de mejillones
											y si tratan de extraerles el adhesivo
solo obtendrán un poquito de material,
											pero nunca lo suficiente 
para hacer algo que sirva,
											solo para ver.
											Debemos hacerlo a mayor escala, idealmente
a escala del tamaño de un vagón de tren.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											So on the top is an image
of one of the types of molecules
											that the animals are using
to make their glue,
											and what they are is they're very long
molecules, they're called proteins,
											and these proteins happen to have
some fairly unique parts in them
											that bring about the adhesive properties.
											What we want to do is take
those little parts of that chemistry,
											and we want to put it
into other long molecules that we can get
											but things that we can make
on a really large scale,
											so you might know them
as plastics or polymers,
											and so we're sort of
simplifying what they do,
											but then putting that adhesion chemistry
into these large molecules.
									","
											Em cima, vemos uma imagem
de um dos tipos de moléculas,
											que os animais estão a usar 
para fazer a cola.
											São moléculas muito longas,
chamam-se proteínas.
											Estas proteínas contêm
umas partes especiais
											que produzem as propriedades adesivas.
											Queremos tirar essas pequenas
partes dessa química
											e queremos pô-las noutras moléculas
longas que conseguirmos obter,
											mas coisas que possamos fazer
numa escala muito grande
											como os plásticos ou os polímeros.
											Assim, simplificamos o que elas fazem,
											pondo essa química adesiva
nestas grandes moléculas.
									","
											En la parte superior hay una imagen
de uno de los tipos de moléculas
											que usan los animales
para hacer pegamento.
											Son moléculas muy largas 
llamadas proteínas,
											y estas proteínas tienen partes únicas
											que producen las propiedades adhesivas.
											Queremos tomar esas partes 
pequeñas de esa química
											y ponerlas en otras moléculas 
largas que podamos obtener,
											pero cosas que podamos 
hacer a gran escala;
											quizá las conozcan como
plásticos o polímeros.
											Estamos simplificando lo que hacen,
											pero queremos introducir esa química 
adhesiva en esas moléculas largas.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											And we've developed many different
adhesive systems in doing this,
											and when you make
a new adhesive that looks pretty good,
											what do you do?
											You start running around the lab,
just sticking stuff together.
											We took a tiny bit of a glue
and glued together two pieces of metal
											and we wanted to hang something from it,
											so we used a pot of live mussels
and thought we were very clever.
									","
											Desenvolvemos muitos sistemas
adesivos diferentes, fazendo isto
											e, quando fazemos uma nova cola
que parece muito boa,
											o que é que fazemos?
											Começamos a correr
pelo laboratório, a colar coisas.
											Agarrámos num pedacinho de cola
e colámos dois pedaços de metal
											e pendurámos neles uma coisa qualquer.
											Usámos um balde de mexilhões vivos
e pensámos que éramos muito espertos.
									","
											Para esto desarrollamos muchos 
sistemas adhesivos diferentes,
											y cuando uno hace un adhesivo nuevo
que parece muy bueno, ¿qué hace?
											Empieza a pegar cosas
por todo el laboratorio.
											Tomamos un poco de pegamento
y pegamos dos piezas de metal
											y quisimos colgar algo de allí,
											y colgamos una olla con mejillones
vivos, y nos sentimos muy inteligentes.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											(Laughs)
									","
											(Risos)
									","
											(Risas)
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											We're obviously much more
quantitative about this most often,
											and so we benchmark
against commercial adhesives,
											and we actually have some materials now
that are stronger than superglue.
											So to me, that's really cool.
											That's a good day in the lab.
It's stronger than superglue.
									","
											Obviamente, somos
muito mais quantitativos

											e comparamo-la com
outras colas comerciais.
											Na verdade, agora temos alguns materiais
mais fortes do que a supercola.
											Para mim, é mesmo fantástico.
											É um bom dia no laboratório,
é mais forte que a supercola.
									","
											Obviamente solemos ser más cuantitativos,
											y nos comparamos con 
los adhesivos comerciales
											y ahora tenemos algunos materiales más 
fuertes que los pegamentos instantáneos.
											Para mí eso es fantástico.
											Eso es un buen día. Es más fuerte
que el pegamento instantáneo.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
","
","
",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
"
											And here's something else that we can do.
											So this is a tank of seawater,
											and then, in that syringe
is one of our adhesive formulations,
											and what we're doing is
we're dispensing it completely underwater,
											on a piece of metal.
											And then, we want to make
an adhesive bond, or joint,
											and so we take another piece of metal
											and we put it on there
and just position it.
											And you want to let it set up
for a while, give it a chance,
											so we'll just put a weight
on it, nothing fancy.
											This is a tube with lead shot
in it, nothing fancy.
											And then you let it sit for a while.
											So this has never seen air.
It's completely underwater.
											And you pick it up.
											I never know what's going to happen.
											I'm always very anxious here.
											Pick it up ...
											and it's stuck.
									","
											Isto é outra coisa que podemos fazer.
											Isto é um tanque com água do mar.
											Naquela seringa, está uma
das nossas fórmulas adesivas,
											e estamos a aplicá-la totalmente
debaixo de água,
											num bocado de metal.
											Depois, queremos fazer uma colagem
											por isso, agarramos noutro bocado de metal
											e colocamo-lo aqui,
nesta posição.
											Esperamos um bocado,
para dar-lhe uma hipótese,
											depois colocamos um peso nele,
nada de especial.
											Isto é um tubo com chumbo lá dentro,
nada de especial.
											Esperamos mais um bocado.
											Isto nunca viu ar,
está totalmente debaixo de água.
											Agora retiramo-lo de lá.
											Nunca sei o que vai acontecer.
											Nesta altura, estou sempre nervoso.
											Retiramo-lo de lá...
											e está colado.
									","
											Y también podemos hacer otra cosa.
											Este es un tanque con agua de mar,
											y esa jeringa contiene una
de nuestras preparaciones adhesivas;
											entonces la distribuimos
completamente bajo el agua
											sobre un trozo de metal.
											Y como queremos hacer
una unión adhesiva, o una junta,
											tomamos otra pieza de metal
											y la colocamos ahí en posición.
											Y como queremos darle tiempo 
para que se consolide,
											le ponemos un peso 
encima... nada sofisticado.
											Es un tubo con una munición de 
plomo adentro, nada refinado.
											Y lo dejamos solidificar por un rato.
											Esto nunca estuvo al aire. 
Está totalmente bajo el agua.
											Y lo levantamos.
											No sabía lo que pasaría.
											Siempre me pongo ansioso aquí.
											Lo levantamos...
											y está pegado.
									",What sticky sea creatures can teach us about making glue,Jonathan Wilker,13:59,"oceans,technology,marine biology,biosphere,science,TEDx,animals,chemistry,biodiversity,biology,water,nature"
