en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											In Silicon Valley,
the big tech companies fish
											from essentially
the same small pond or bay.
											A distributed company
can fish from the entire ocean.
											Instead of hiring someone who grew up
in Japan but lives in California,
											you can gain someone who lives, works,
											wakes up and goes to sleep
wherever they are in the world.
											They bring a different
understanding of that culture
											and a different lived experience.
									","
											Silikon Vadisi'nde
büyük teknoloji şirketleri
											genel olarak aynı küçük gölde
balık tutuyorlar.
											Dağılımlı bir şirket ise
tüm okyanustan avlanabiliyor.
											Japonya'da yetişmiş ama Kaliforniya'da
yaşayan birini işe almak yerine
											dünyanın neresinde olursa olsun
											orada yaşayan, çalışan, uyuyan
birinden faydalanabilirsiniz.
											O kültüre farklı bir
bakış açısı kazandırıyorlar
											ve de farklı bir yaşanmış deneyim.
									","
											Dans la Silicon Valley,
les entreprises pêchent
											dans le même bassin, la même baie.
											Une entreprise distribuée
peut pêcher dans tout l'océan.
											Au lieu d'embaucher quelqu'un ayant grandi
au Japon mais vit en Californie,
											vous bénéficiez de quelqu'un
vivant, travaillant,
											se réveillant, dormant
où qu'il soit dans le monde
											et qui apporte une autre
compréhension de cette culture
											et une autre expérience vécue.
									","
											Em Silicon Valley,
as empresas tecnológicas
											pescam na mesma lagoa, na mesma baía.
											Uma empresa distribuída
pode pescar no oceano inteiro.
											Em vez de contratar alguém que nasceu
no Japão mas vive na Califórnia,
											beneficiamos de alguém
que vive, trabalha,
											acorda e adormece onde quer
que esteja, no mundo inteiro
											e contribui com uma compreensão
diferente dessa cultura
											e uma experiência de vida diferente.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											At the base of the decision
to go distributed,
											there's a desire to give people autonomy
over how they do their work.
											Unless you're in a role
where specific hours are important,
											you can make your own schedule.
											Everyone can have a corner office,
their windows, the food they want to eat,
											you can choose when there's music
and when there's silence.
											You can choose what temperature
the room should be.
											You can save the time
you'd spend commuting
											and put it into things
that are important to you.
									","
											Karar mekanizmasının dağılmasında,
											insanların işini yapış şekline
özerklik tanıma isteği var.
											Belli saatlerin önemli olduğu
bir pozisyonda değilseniz
											kendi planınızı yapabilirsiniz.
											Herkesin kendi köşesi olabilir,
kendi penceresi, yemek istediği şeyler,
											ne zaman müzik, ne zaman
sessizlik olacağını seçebilirsiniz.
											Odanın ısısını siz ayarlarsınız.
											İşe gidip gelme vaktinden tasarruf ederek
											daha önemli şeylere vakit ayırabilirsiniz.
									","
											A la base de la décision
d'être distribués,
											il y a un désir d'offrir aux gens
de l'autonomie pour leur travail.
											Sauf à ce qu'ils aient un rôle
où les horaires importent,
											vous gérez votre agenda.
											Tout le monde peut avoir ses fenêtres,
ce qu'il veut manger,
											choisir quand il y a de la musique
et quand il y a du silence.
											Vous pouvez choisir
la température de la pièce.
											Vous gagnez le temps de trajet
											et l'utilisez pour des choses
plus importantes.
									","
											Na base da decisão de sermos distribuídos,
											há o desejo de dar às pessoas
autonomia para o seu trabalho.
											Exceto se a profissão exigir
um horário específico,
											podemos fazer o nosso horário.
											Todos podem ter o seu gabinete,
a sua janela, a comida que querem comer,
											podem escolher quando há música
ou quando há silêncio.
											Podem escolher a temperatura do aposento.
											Podem poupar o tempo gasto nos transportes
											e utilizá-lo para coisas mais importantes.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											A distributed workforce
is ideal for a technology company.
											But people often ask me,
											""This works great for y'all,
but what about everyone else?""
											If you have an office,
											you can do a few things
to build distributed capability.
									","
											Dağılımlı bir iş gücü
bir teknoloji şirketi için ideal.
											İnsanlar sık sık soruyor,
											''Bu sizin için harika işliyor,
peki ya diğer herkes?''
											Bir ofisiniz varsa
											dağılımlı imkân yaratmak için
birkaç şey yapabilirsiniz.
									","
											Un effectif distribué est idéal
dans les technologies.
											Les gens me demandent souvent :
											« Cela fonctionne pour vous,
mais qu'en est-il des autres ? »
											Si vous avez un bureau,
											il y a des choses possibles
pour développer la distribution.
									","
											Uma força de trabalho distribuída
é ideal nas tecnologias.
											Mas as pessoas perguntam-me:
											""Isso funciona para vocês,
mas como é para as outras pessoas?""
											Se vocês têm um escritório,
											podem fazer algumas coisas
para distribuir as competências.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											First: document everything.
											In an office, it's easy
to make decisions in the moment,
											in the kitchen, in the hall.
											But if people work remotely
											and some members of the team
are having those conversations
											they don't have access to,
											they'll see these decisions being made
without understanding the why.
											Always leave a trail of where you were
and what you were thinking about.
											This allows others to pick up
where you left off.
											It allows people in different
time zones to interact,
											it's also great to think about
as an organization evolves,
											people leaving and people joining.
									","
											Bir: Her şeyi belgeleyin.
											Bir ofiste, aynı anda
karar vermek kolaydır,
											mutfakta, girişte.
											Ama insanlar uzaktan çalışıyor
											ve ekibin bazı üyeleri
o sohbeti gerçekleştirirken
											katılım gösteremiyorlarsa
											nedenini anlamadan bu kararların
verildiğini görecekler.
											Her zaman hangi noktala olduğunuzu
ve ne düşündüğünüzü belli edin.
											Böylece diğerleri
kaldığınız yerden devam edebilir.
											Farklı zaman dilimlerinde
insanlar etkileşim kurar,
											ayrıca şu da harika bir nokta,
organizasyon geliştikçe
											ayrılan ve yeni katılan insanlar.
									","
											Un : tout documenter.
											Il est facile de prendre
des décisions dans l'instant,
											dans la cuisine, le couloir.
											Si des gens travaillent à distance
											et certains membres de l'équipe
n'ont pas accès à ces conversations,
											ils verront des prises de décisions
sans comprendre pourquoi.
											Laissez toujours une trace d'où vous étiez
et ce à quoi vous pensiez.
											Cela permet aux autres
de prendre la suite,
											aux gens dans différents
fuseaux horaires d'interagir.
											C'est génial d'y penser
lorsque l'organisation évolue,
											que les gens vont et viennent.
									","
											Primeiro: documentar tudo.
											Num escritório, é fácil
tomar decisões no momento,
											na cozinha, no corredor.
											Se as pessoas trabalham à distância
											e alguns membros da equipa
não têm acesso a essas conversas
											verão essa tomada de decisões
sem perceberem porquê.
											Deixem sempre um rasto de onde estão
e em que é que estão a pensar.
											Isso permite que os outros 
possam continuar o vosso trabalho.
											possam interagir
em diferentes zonas horárias.
											Também é bom pensar
como evolui uma organização,
											com pessoas que vão e pessoas que vêm.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											Try to have as much communication
as possible online.
											When everything's shared and public,
it allows new people to catch up quickly.
											You also need to find the right tools.
											There are so many apps and services
that help with day-to-day communication,
											video conferencing, project management.
											The things that changed how you work
probably aren't objects anymore.
											They're things you access
through your computer.
											So experiment with different
tools that enable collaboration,
											see what works.
									","
											Mümkün olduğu kadar çok
online sohbetler edin.
											Her şey paylaşıldığında
yeni insanların da katılımı kolaylaşır.
											Ayrıca doğru araçları bulmanız lazım.
											Günlük iletişimde yardımı olan
çok sayıda app ve hizmet var;
											video konferans, proje yönetimi.
											Çalışma şeklinizi değiştiren şeyler
artık nesneler değil.
											Bilgisayarınızdan erişebildiğiniz şeyler.
											İşbirliğini mümkün kılan
farklı araçlar deneyin,
											nasıl çalıştığına bakın.
									","
											Ensuite, essayez de communiquer en ligne
autant que possible.
											Quand tout est partagé et public,
les nouveaux peuvent vite tout rattraper.
											Vous devrez aussi trouver les bons outils.
											Il y a beaucoup d'applis, de services
aidant avec la communication quotidienne,
											les vidéoconférences,
la gestion de projet.
											Ce qui change votre façon de travailler,
ce n'est probablement plus des objets.
											C'est accessible depuis votre ordinateur.
											Essayez différents outils
permettant la collaboration,
											voyez ce qui fonctionne.
									","
											Tentem comunicar ""online"" o mais possível.
											Quando tudo é partilhado e público,
as pessoas apanham as coisas rapidamente.
											Também é preciso encontrar
os instrumentos certos.
											Há tantas aplicações e serviços
que ajudam a comunicação diária,
											videoconferências, gestão de projetos.
											O que altera a forma de trabalhar
provavelmente já não são os objetos.
											São coisas a que acedemos
através do computador.
											Experimentem diferentes instrumentos
que permitam a colaboração,
											vejam o que funciona.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											Create productive, face-to-face time.
											In a traditional office,
											you're in the same place
48 weeks out of the year
											and you might have
three or four weeks apart.
											We try to flip that: we come together
for short, intense bursts.
											Once a year we do a grand meet-up
											where the entire company
comes together for a week.
											It's half-work, half-play.
											The primary goal is connecting people.
											We want to make sure
everyone's aligned and on the same page,
											and they have a deeper connection
with their colleagues.
											When they work together
the rest of the year,
											they can bring together
that understanding and empathy.
									","
											Üretken, yüz yüze zaman yaratın.
											Geleneksel bir ofiste,
											yılın 48 haftası aynı yerdesinizdir
											ve sadece üç veya dört hafta
ayrı olursunuz.
											Bunu değiştirmeye çalışıyoruz:
Kısa ve yoğun atılımlar yapıyoruz.
											Yılda bir kez büyük bir toplantıyla
											tüm şirket bir hafta boyunca
bir araya geliyor.
											Yarı iş, yarı oyun gibi.
											Asıl amaç insanların bağ kurması.
											Herkesin anlaşmasını
ve aynı fikirde olmasını istiyoruz,
											iş arkadaşlarıyla daha derin
bağlantılar kurmalarını.
											Yılın geri kalanı birlikte çalıştıklarında
											bu anlayış ve empatiyi de sunabilirler.
									","
											Créez du temps productif en face à face.
											Dans un bureau traditionnel,
											vous êtes au même endroit
48 semaines par an
											et avez trois ou quatre semaines séparés.
											Nous inversons cela, nous nous réunissons
pour de courts éclats intenses :
											une fois par an, une rencontre
											où toute l'entreprise se réunit
durant une semaine.
											C'est moitié travail, moitié loisirs.
											L'objectif est de créer des liens,
											nous assurer que tout le monde
soit sur la même longueur d'onde
											et ait un lien plus profond
avec ses collègues.
											Quand ils travaillent ensemble
le reste du temps,
											ils peuvent fédérer
cette compréhension et empathie.
									","
											Criem tempo produtivo, cara a cara.
											Num escritório tradicional,
											estamos no mesmo local
48 semanas por ano
											e podemos estar fora
três ou quatro semanas.
											Tentamos inverter isso: reunimo-nos
para reuniões curtas, intensas.
											Uma vez por ano, um grande encontro
											em que toda a empresa
se reúne durante uma semana.
											É metade trabalho, metade distração.
											O objetivo é interligar as pessoas,
											garantir que todos estão na mesma onda
											e têm uma ligação mais profunda
com os seus colegas.
											Quando trabalham juntos
durante o resto do ano,
											podem aliar essa compreensão e empatia.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											And the final practice:
											give people the flexibility
to make their own work environment.
											Every person at Automattic
has a co-working stipend
											that they can put
towards a co-working space
											or just to buy coffee, so they don't
get kicked out of the coffee shop.
											One group in Seattle
decided to pool their stipends together
											and rented a workspace on a fishing pier.
											Each person who joins the company
gets a home-office stipend.
											This is money they can invest
in getting the right chair, monitor,
											the right desk setup, so they can have
the most productive environment for them.
									","
											Ve son olarak da
											insanlara kendi iş ortamları için
gerekli esnekliği tanıyın.
											Automattic'te herkesin
bir ortak çalışma ödeneği var,
											ortak çalışma alanı için kullanabilir
											veya kahve almak için, böylece
kahve dükkanından kovulmazlar.
											Seattle'da bir grup ödeneklerini
ortak havuzda birleştirerek
											bir balıkçı iskelesi kiraladılar.
											Şirkete katılan herkes
home-office ödeneği alıyor.
											Bu parayla doğru koltuğu, monitörü,
											malzemeleri alabilir ve kendileri için
en üretken ortamı yaratabilirler.
									","
											Dernière pratique :
											offrez aux gens la flexibilité
de créer leur environnement de travail.
											Tout le monde chez Automattic
a une allocation
											pouvant être utilisée
pour un espace de cotravail
											ou pour acheter du café
pour ne pas être viré d'un café.
											Un groupe à Seattle a décidé
de réunir leurs allocations
											et a loué un espace sur un quai de pêche.
											De plus, chacun a une allocation
pour un bureau à domicile.
											Cet argent peut être investi
dans une chaise, un écran,
											un bureau afin d'avoir l'environnement
le plus productif possible.
									","
											E a prática final:
											deem às pessoas a flexibilidade
de criar o seu próprio ambiente.
											Toda a gente na Automatic tem um subsídio
											que pode ser usado
num espaço de trabalho comum
											ou apenas para pagar o café,
para não serem expulsos do Café.
											Um grupo em Seattle decidiu
juntar todos os subsídios
											e alugar um espaço num porto de pesca.
											Cada um dos que entra recebe
um subsídio para a casa-escritório.
											É dinheiro que podem investir
numa cadeira adequada,
											num monitor, numa secretária adequada,
para terem o ambiente mais produtivo.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											Today, there are just a few companies
that are distributed first.
											In a decade or two,
I predict that 90 percent of companies
											that are going to be changing
the course of the world
											are going to function this way.
											They will evolve to be distributed first,
or they'll be replaced by those that are.
									","
											Bugün sadece birkaç şirket
dağılımlı çalışıyor.
											On veya yirmi yıl içinde
											dünyanın gidişatını değiştiren
şirketlerin yüzde 90'ı
											bu şekilde faaliyet gösterecek.
											Dağılımlı çalışmak için gelişecekler
veya olanlar tarafından yenilenecekler.
									","
											Il n'y a que peu d'entreprises
qui sont tout d'abord distribuées.
											Dans 10 ou 20 ans, je prédis
que 90% des entreprises
											qui changeront le cours du monde
											fonctionneront ainsi.
											Elles évolueront,
seront d'abord distribuées
											ou remplacées par celles qui le sont.
									","
											Hoje, só há algumas empresas
que são distribuídas.
											Mas, dentro de 10 ou 20 anos,
prevejo que 90% das empresas
											que vão alterar o curso do mundo
											vão funcionar deste modo.
											Vão evoluir para serem distribuídas
ou serão substituídas pelas que são.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
											As you think about
what you're going to build next,
											consider how you can tap
into global talent,
											give people autonomy to live and work
where they feel they should
											and still participate fully in whatever
it is that you're creating together.
									","
											Bir daha ne inşa edeceğinizi
düşündüğünüzde
											küresel yeteneğe nasıl girebileceğinizi,
											insanlara istedikleri yaşama
ve çalışma özerkliğini vermeyi
											ve birlikte yarattığınız şeye
hâlâ devam ettiğinizi düşünün.
									","
											Pensez à ce que vous allez créer,
											comment tirer parti des talents mondiaux,
											offrez aux gens l'autonomie de vivre
et de travailler d'où ils veulent
											tout en participant pleinement
à ce que vous créez ensemble.
									","
											Quando pensarem no que vão criar,
											pensem em como podem
descobrir talentos mundiais,
											deem autonomia às pessoas para viver
e trabalhar onde quiserem
											e participar totalmente no que quer
que estejam a criar em conjunto.
									",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
"
","
","
","
",Why working from home is good for business,Matt Mullenweg,4:44,"work,work-life balance,business"
