en,pt,tr,title,speaker,duration,tags
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											We talked shop.
									","
											Falámos do trabalho.
									","
											İşten güçten konuştuk.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											She allowed me to be deeply depressed
											and have a genuine connection
to another person, simultaneously.
											For the first time,
											I identified as somebody
living with depression,
											and I felt good about it —
											like I wasn't a bad person for it.
									","
											Ela conseguiu que, embora
eu estivesse muito deprimido,
											tivesse uma ligação genuína
com outra pessoa, em simultâneo.
											Pela primeira vez,
											identificava-me como alguém
que tinha uma depressão
											e sentia-me bem com isso,
											pois isso não me tornava uma má pessoa.
									","
											Onun sayesinde aynı anda
hem son derece mutsuz olup
											hem de başka bir insanla
samimi bir bağ kurabilmiştim.
											Kendimi ilk defa
											depresyonla yaşayan biri olarak benimsedim
											ve bu bana iyi hissettirdi,
											bundan ötürü 
kötü bir insan değilmişim gibi.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											Now imagine one of the people
at that table was a member of your family
											or a close friend.
											Would you be comfortable talking to them?
											What if instead of the hospital,
											they were at your kitchen table
											and told you they were really depressed?
									","
											Agora imaginem que uma das pessoas
à mesa era um membro da vossa família
											ou um amigo próximo.
											Íamos sentir-nos à vontade com ela?
											E, se em vez de estarem no hospital,
											estivessem à mesa da cozinha
											e nos contassem que estavam
muito deprimidas?
									","
											Şimdi farz edelim ki o masada
ailenden biri ya da
											yakın bir arkadaşın oturuyor.
											Onlarla rahatça konuşabilir miydin?
											Peki ya hastane yerine
											mutfak masasında olsanız
ve sana
											cidden mutsuz olduklarını söyleseler?
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											The World Health Organization
											says that depression is the leading cause
of ill health and disability worldwide,
											affecting 350 million people.
											The National Institute of Mental Health
											reports seven percent of Americans
experiencing depression in a year.
											So depression is super common,
											yet in my experience,
											most folks don't want
to talk to depressed people
											unless we pretend to be happy.
											A cheerful facade is appropriate
for casual interactions.
											A depressed person can ask for extra syrup
in their pumpkin spice latte
											without explaining that they need it
											because they're trapped
in the infinite darkness of their soul
											and they've lost all hope of escape —
									","
											A Organização Mundial da Saúde
											diz que a depressão é a principal causa
											de problemas de saúde
e incapacidades, a nível mundial,
											afetando 350 milhões de pessoas.
											O Instituto Nacional de Saúde Mental
											relata que 7% de norte-americanos
sofrem de depressão por ano.
											Portanto, a depressão é muito comum,
											todavia, na minha experiência,
											a maioria das pessoas
não quer falar com alguém deprimido
											a menos que finjamos estar felizes.
											Uma fachada alegre é apropriada
em interações esporádicas.
											As pessoas deprimidas podem pedir
xarope de abóbora extra no café
											sem ter que explicar que necessitam disso
											porque estão encurraladas
na escuridão infinita da sua alma
											e perderam toda a esperança de fuga...
									","
											Dünya Sağlık Örgütü

											depresyonun 350 milyon kişiyi etkileyerek
dünya çapında başlıca hastalık
											ve malüllük sebebi olduğunu belirtiyor.
											Ulusal Ruh Sağlığı Enstitüsü ise
											bir yıl içinde Amerikalıların
%7'sinin depresyon geçirdiğini saptıyor.
											Yani depresyon çok yaygın bir durum
											fakat tecrübelerime göre
											mutluymuş gibi davranmadığımız sürece
birçok insan
											depresif kişilerle konuşmak istemiyor.
											Neşeli bir görüntü
rastgele bir iletişim için uygundur.
											Depresif biri,
ruhunun sonsuz karanlığında hapsolduğu
											ve tüm kaçış umudunu kaybettiği için
											pumpkin spice lattesine
ekstra şurup istediğini
											belirtmek zorunda kalmaz,
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											again.
									","
											...outra vez.
									","
											yine.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											Depression doesn't diminish
a person's desire
											to connect with other people,
											just their ability.
											So in spite of what you might think,
											talking to friends and family
living with depression
											can be really easy and maybe even fun.
											Not, like, Facebook-selfie-with-Lady-Gaga-
at-an-underground-party fun —
											I'm talking about the kind of fun
											where people enjoy
each other's company effortlessly.
											Nobody feels awkward,
											and no one accuses the sad person
of ruining the holidays.
									","
											A depressão não diminui
o desejo de uma pessoa
											de se relacionar com outras pessoas,
											apenas reduz a sua capacidade.
											Não obstante aquilo que possam pensar,
											falar com amigos e familiares
que tenham depressão
											pode ser muito fácil e até divertido.
											Não do género ""selfie-do-Facebook-com-
a-Lady-Gaga-numa-festa"".
											Estou a falar do tipo de diversão
											em que as pessoas apreciam
a companhia um do outro sem esforço.
											Ninguém se sente constrangido
											e ninguém acusa a pessoa triste
de lhe arruinar as férias.
									","
											Depresyon bir kişinin 
diğer insanlara iletişime geçme arzusunu
											azaltmaz, kısıtladığı sadece
											bunu yapabilme becerisidir.
											Sonuç olarak
düşündüğünüzün aksine
											depresyonda olan arkadaş
ve akrabalarınızla konuşmak
											gayet kolay hatta eğlenceli bile olabilir.
											Lady Gaga ile yeraltı partisinde
Facebook selfiesi minvalinde eğlence değil
											benim bahsettiğim eğlence daha çok
											insanların çaba sarfetmeden
yalnızca yan yana olmaktan aldığı haz.
											Kimse kendini tuhaf hissetmez
											ve kimse mutsuz birini
tatili mahvetmekle suçlamaz.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											Why does this chasm even exist?
											On the one side,
											you have people living with depression
											who may act in off-putting
or confusing ways
											because they're fighting
a war in their head
											that nobody else can see.
											On the other side,
											the vast majority of people
look across the chasm
											and shake their heads,
											like, ""Why you gotta be so depressed?""
									","
											Por que razão existe este fosso?
											Por um lado,
											temos pessoas a viver com depressão
											que podem agir de forma
descabida e confusa
											porque estão a travar
uma batalha na cabeça
											que mais ninguém pode ver.
											Por outro lado,
											a maioria das pessoas
olha para lá do fosso
											e abana a cabeça, do género:
											""Porque é que estás tão deprimido?""
									","
											Bu büyük uçurum niye var ki zaten?
											Bir yanda
											depresyon ile mücadele eden
ve bu esnada
											kafalarının içinde kimsenin
göremediği bir savaş verdikleri için
											rahatsız edici ya da tuhaf davranışlar
											sergileyebilen insanlar var.
											Diğer tarafta ise
											uçurumun tepesinden bakıp
kafa sallayan büyük çoğunluk var
											ve sanki diğerlerine
											""Bu denli depresif olmak zorunda mısın?""
diyorlar.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											You may recognize
a divide like this in your life.
											Do you want to build a bridge across it?
											You may not want to build a bridge —
											and that's a totally valid choice.
											Or maybe you'd like to build
a stronger connection,
											but you have a lot
of questions and concerns.
											You're what I might call ""bridge curious.""
									","
											Podem reconhecer uma divisão
deste género na vossa vida.
											Querem construir uma ponte?
											Podem não querer
construir uma ponte,
											e essa é uma escolha
totalmente válida.
											Ou então podem querer
construir uma relação mais forte,
											mas têm muitas
perguntas e preocupações.
											São aquilo a que chamo
""curiosos da ponte.""
									","
											Bu tür bir ayrımı kendi hayatında da
tecrübe etmişsindir.
											Peki bir köprü kurmak ister misin?
											Kurmak istemeyebilirsin belki
											ve bu gayet geçerli bir seçim.
											Belki de daha sağlam bir iletişim
kurmak istiyorsundur
											ama aklında bir sürü soru
ve endişe vardır.
											Sen ""köprüye yatkın"" diye tabir ettiğim
tiplerdensin.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											Here are some possible reasons
											why some of you
may avoid depressed people.
											You might be afraid
											that if you talk to somebody
while they're depressed,
											you're suddenly responsible
for their well-being.
											You're not expected to be Dr. Phil.
											Just be friendly —
											more like Ellen.
									","
											Estas são algumas das razões
											que vos levam, provavelmente,
a evitar pessoas deprimidas.
											Vocês receiam que,
											se falarem com alguém deprimido,
											sejam subitamente responsáveis
pelo seu bem-estar.
											Ninguém espera que vocês sejam o Dr. Phil.
											Sejam apenas amistosos
— como a Ellen.
									","
											Depresyonda olan kişilerden
											niye kaçındığınıza dair bazı
olası sebeplerim var.
											Mesela korkuyorsundur,
											eğer biri mutsuzken onunla konuşursan
birdenbire
											onun iyi olmasından sen sorumluymuşsun
gibi geliyordur.
											Kimse senden Dr. Phil olmanı 
beklemiyor.
											Sadece dost canlısı ol,
											Ellen gibi mesela.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											You may worry that you won't
know what to say,
											and every attempt
at conversation will be awkward,
											and the only time you'll feel comfortable
											is when you both just give up on talking
											and stare at your phones.
											Words are not the most important
thing to focus on.
											You might fear seeing your shadow.
											Hey, if you have been
successfully outrunning
											your personal emotional demons,
											that's awesome.
											May the wind be at your back.
									","
											Vocês preocupam-se
por não saberem o que dizer
											e qualquer tentativa
de conversa seja constrangedora
											e a única altura em que
se sentirão confortáveis
											seja quando desistirem de falar
											e fitarem os telemóveis.
											As palavras não são o assunto
de maior importância.
											Vocês receiam ver as vossas
próprias sombras.
											Se têm ultrapassado com sucesso
											os vossos demónios emocionais pessoais,
											isso é fantástico.
											Que o vento esteja
sempre a vosso favor.
									","
											Ne diyeceğini bilememekten,
her konuşma girişiminin
											tuhaf karşılanmasından, kendinizi
yalnızca ikiniz de
											konuşmayı kesip telefonlarınıza
daldığınız zaman
											rahat hissedeceğinizden
											endişeleniyor olabilirsin.
											Odaklanman gereken en önemli
şey kelimeler değil.
											Kendi gölgeni görmekten korkabilirsin.
											Eğer kendi duygusal sorunlarından 
başarılı bir şekilde
											kaçabilmeyi başarmışsan
											bu harika.
											Rüzgar senin tarafında olsun.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											You can be the least
woo-woo person in the world
											and still connect with depressed people.
											Maybe you've heard
that depression is contagious,
											and you're afraid of catching it.
											Bring some hand sanitizer.
									","
											Vocês podem ser as pessoas
menos crentes no mundo
											e relacionarem-se com pessoas deprimidas.
											Vocês podem ter ouvido dizer
que a depressão é contagiosa
											e têm receio de ""apanhá-la"".
											Arranjem um antisséptico
para as mãos.
									","
											Depresif insanlarla bir iletişim 
kurabilmek için dünyadaki
											en pembe gözlüklü insan
olman gerekmiyor.
											Belki de depresyonun bulaşıcı 
olduğunu duydun
											ve kapmaktan korkuyorsun.
											Yanında el dezenfektanı taşı.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											You're much more likely to catch
the joy of human bonding.
									","
											Vocês são muito mais suscetíveis
a apanhar a alegria da ligação humana.
									","
											İki insan arasındaki bağın verdiği neşe
daha bulaşıcı.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											Maybe you see
depressed people differently.
											You think of them as flawed or defective.
											Multiple university studies have shown
											that A students are more likely
to have bipolar condition.
											Our brains aren't broken or damaged,
											they just work differently.
											I spent a lot of years thinking
happy people just don't get it.
									","
											Talvez vejam quem está
deprimido de outro modo.
											Consideram-nos como
imperfeitos ou defeituosos.
											Numerosos estudos
académicos mostram
											que os alunos excelentes são os que
mais tendem a padecer de bipolaridade.
											O nosso cérebro não está
avariado ou danificado,
											apenas trabalha de forma diferente.
											Passei imensos anos a pensar
que as pessoas felizes não entendem.
									","
											Belki mutsuz insanları
farklı görüyorsun.
											Onları kusurlu ya da arızalı sanıyorsun.
											Birçok üniversite araştırmasına göre
											başarılı öğrencilerin bipolar bozukluğa
yatkınlığı daha fazla.
											Beyinlerimiz kusurlu ya da hasarlı değil,
											yalnızca farklı çalışıyorlar.
											Yıllarca mutlu insanların bu durumu
anlamadığını düşünüp durdum.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											I did eventually stop
discriminating against happy people —
									","
											Por fim, deixei de discriminar
as pessoas felizes.
									","
											Mutlu insanlara ayrımcılık yaptığımı
anlayınca er geç bıraktım tabi.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											I began battling depression
when I was eight,
											and decades later, to my surprise,
											I started winning.
											I shifted from being miserable
much of the time
											to enjoying life.
											I live pretty well
with my bipolar condition,
											and I've overcome some other
mental health conditions
											like overeating, addiction
and social anxiety.
											So I live on both sides of this chasm.
											And I'm offering some guidance
											based on my experience
											to help you build a bridge across it
											if you want to.
											It's not hard science,
											but I worked with a lot people
I know who've lived with depression
											to refine these suggestions.
									","
											Comecei a lutar contra a depressão
quando tinha oito anos
											e, após algumas décadas,
para minha surpresa,
											comecei a vencê-la.
											Passei de alguém infeliz
praticamente o tempo todo
											a alguém que aprecia a vida.
											Convivo muito bem
com a minha condição bipolar
											e também superei
outros distúrbios mentais
											como comer em excesso,
dependência e ansiedade social.
											Portanto, eu vivo
nos dois lados deste fosso.
											E estou a oferecer alguma orientação
											baseada na minha experiência
											para vos ajudar a construir uma ponte,
											se o desejarem.
											Não é uma ciência exata,
											mas trabalhei com muita gente
que conheço que teve depressão
											para aperfeiçoar estas sugestões.
									","
											Depresyonla savaşmaya 
sekiz yaşımdayken başladım,
											onlarca yıl sonra sürpriz bir şekilde
											kazanmaya başladım.
											Kendimi sürekli çaresiz hissetmek yerine
											hayatı yaşamaya başladım.
											Bipolar bozukluğumla
oldukça iyi başa çıktım, ayrıca
											fazla yemek, bağımlılık ve
sosyal anksiyete gibi
											diğer ruh sağlığı sorunlarının da
üstesinden geldim.
											Yani uçurumun iki yanında da yaşadım.
											Ve şimdi kendi tecrübelerim ışığında
											uçuruma bir köprü kurabilmen için
											sana yardım eli uzatıyorum,
											sen de dilersen tabii.
											Atom fiziği değil belki
											ama ben de bu tavsiyeleri derleyebilmek
için depresyonda olduğunu bildiğim
											birçok insanla çalıştım.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											First up, some things
you might want to avoid —
											some ""don'ts.""
											One of the most off-putting
things you can say is,
											""Just get over it.""
											Great idea — love it,
											it's just we already thought of that.
									","
											Primeiro, algumas coisas
que vão querer evitar,
											coisas ""a não fazer"".
											Uma das coisas mais
desmotivadoras que podem dizer é:
											""Segue em frente.""
											Boa ideia, adorei,
											só pensei nisso agora.
									","
											Öncelikle kaçınman gereken
şeylerden başlayalım,
											bazı ""asla""larla.
											Söyleyebileceğin en rahatsız edici
şeylerden biri
											""Aş artık bunları.""dır.
											Harika fikir ya bayıldım,
											bizim hiç aklımıza gelmemişti.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											The absence of the ability
to just get over it is depression.
									","
											A incapacidade de seguir em frente
deve-se à depressão.
									","
											Üstesinden gelme yetisinin eksikliği 
durumu depresyon oluyor zaten.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											We feel it in our bodies —
											it's a physical thing for us.
											And medically it's no different
											from telling someone
with a broken ankle or cancer,
											""just get over it.""
											Don't be hell-bent on fixing us.
											Like, thank you, but ...
											the pressure can make us depressed people
feel like we're disappointing you.
											Also, things that make
some people feel better
											may not work for us.
											You can't cure clinical depression
by getting ice cream ...
											which is unfortunate, because
that would be living the dream.
									","
											Sentimo-lo no nosso corpo,
											é algo físico para nós.
											Em termos médicos,
é o mesmo que dizer
											a alguém com um
tornozelo partido ou com cancro:
											""Segue em frente.""
											Não insistam em consertar-nos.
											Do género: ""Obrigado, mas...""
											A pressão pode dar aos deprimidos
a sensação de que vos estão a desiludir.
											E certas coisas que fazem
algumas pessoas sentirem-se melhor
											podem não funcionar para nós.
											Não podemos curar a depressão
clínica com um mero gelado
											— o que é uma lástima,
porque isso seria viver o sonho.
									","
											Bizler bunu vücudumuzda hissediyoruz,
											bizim için fiziksel bir şey bu.
											Tıbbi açıdan da bunun bileği kırılmış
											veya kanserle savaşan birine
""aş bunları"" demekten
											hiçbir farkı yok.
											Bizi onarmak için böyle aceleci olmayın.
											Anlıyorum sağ olun ama bu baskı
											biz depresyondakilere sizi 
mahcup ediyormuşuz gibi hissettirir.
											Öte yandan bazılarının 
daha iyi hissetmesini sağlayan şeyler
											bizde işe yaramayabilir.
											Klinik depresyonu dondurma vererek
tedavi edemezsiniz,
											ki bu çok yazık çünkü öyle olsa
hayaller gerçek olurdu.
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
"
","
","
",How to connect with depressed friends,Bill Bernat,13:10,"health,TEDx,communication,depression,compassion,humanity,friendship,personal growth,relationships"
