pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
											""Não há camelos na Alemanha.
											Hamburgo é uma cidade da Alemanha.
											Há camelos em Hamburgo?""
											E o homem respondeu:
											""Bem, se for bastante grande, 
deve lá haver camelos"".
											Então Luria disse: ""Mas o que é que 
as minhas palavras implicam?""
											E o homem responde: 
""Bem, talvez seja um aldeia pequena,
											e não haja lugar para camelos"".
											Ou seja, ele estava 
relutante em encarar aquilo
											sob outro aspeto que não fosse 
um problema concreto.
											Estava habituado a camelos 
em aldeias pequenas
											e era totalmente incapaz de 
fazer um raciocínio hipotético,
											de se interrogar se havia 
ou não camelos na Alemanha.
											Luria fez uma terceira entrevista
									","
											Sonra Luria bir başka kişiye gitti
											ve dedi ki:
											""Almanya'da hiç deve yok.
											Hamburg Almanya'da bir şehirdir.
											Hamburg'da deve var mıdır?""
											Adam: ""Yani, şehir eğer yeterince büyükse,
											orada deve olması gerekir.""
											Luria ""Ama söylediklerim 
ne anlama geliyor?"" dedi.
											Ve adam, ""Yani belki de orası küçük bir kasabadır,
											ve develer için yer yoktur."" diye yanıtladı.
											Diğer bir deyişle konuyu somut bir problem
											olarak görmek dışında her seçeneğe kapalıydı.
											Develerin kasabalarda yaşamasına alışıktı,
											ve Almanya'da develerin 
olup olmadığını sorgulamak
											hususunda soyut veriden yararlanamıyordu.
									","
											And then Luria went to another person,
											and he said to them,
											""There are no camels in Germany.
											Hamburg is a city in Germany.
											Are there camels in Hamburg?""
											And the fellow said,
											""Well, if it's large enough, there ought to be camels there.""
											And Luria said, ""But what do my words imply?""
											And he said, ""Well, maybe it's a small village,
											and there's no room for camels.""
											In other words, he was unwilling to treat this
											as anything but a concrete problem,
											and he was used to camels being in villages,
											and he was quite unable to use the hypothetical,
											to ask himself what if there were no camels in Germany.
									","
											Puis Luria est allé voir une autre personne,
											et il lui a dit :
											""Il n'y a pas de chameaux en Allemagne.
											Hambourg est une ville d'Allemagne.
											Y-a-t-il des chameaux à Hambourg ?""
											Et le gars a répondu :
											""Eh bien, si c'est assez grand,
il devrait y avoir des chameaux.""
											Et Luria a dit :
""Mais qu'est-ce que mes mots signifient ?""
											Et il a dit :
""Eh bien, peut-être que c'est un petit village,
											et qu'il n'y a pas de place pour les chameaux.""
											En d'autres termes,
il refusait d'envisager cela
											autrement que comme un problème matériel.
											Il avait l'habitude
de voir des chameaux dans les villages,
											et il lui était impossible
d'employer le conditionnel,
											de se demander :
""Et s'il n'y avait pas de chameaux en Allemagne ?""
									","
											Und dann ging Luria zu einer anderen Person
											und sagte zu ihr:
											""Es gibt keine Kamele in Deutschland.
											Hamburg ist eine Stadt in Deutschland.
											Gibt es in Hamburg Kamele?""
											Und der Typ sagte:
											""Nun, wenn es groß genug ist, 
sollte es Kamele geben.""
											Und Luria sagte: 
""Aber was bedeuten meine Worte?""
											Und er sagte: ""Vielleicht ist es ja ein kleines Dorf
											und es gibt keinen Platz für Kamele.""
											Anders gesagt war er nicht bereit, das
											als etwas anderes als ein konkretes 
Problem zu behandeln,
											und er war daran gewohnt, 
Kamele in Dörfern zu sehen
											und unfähig, das Hypothetische anzuwenden,
											um sich zu fragen, ob es 
in Deutschland keine Kamele gibt.
									",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
","
","
","
","
",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
											com uma pessoa sobre o Polo Norte.
											Luria disse: 
""No Polo Norte há sempre neve.
											Onde há sempre neve, 
os ursos são brancos.
											Qual é a cor dos ursos no Polo Norte?""
											E a resposta foi: ""Coisas desse género
											têm que ser verificadas 
por meio de testemunhas.
											Se um sábio vier do Polo Norte
											e me disser que os ursos são brancos,
											eu talvez acredite nele,
											mas os ursos que eu já vi 
eram todos castanhos.""
											Mais uma vez, essa pessoa recusou-se
											a ir além do mundo concreto
											e analisou o problema através da
sua experiência quotidiana.
											Para essa pessoa era importante
											a cor que os urso tinham,
											ou seja, eles tinham que caçar ursos.
											Não estavam interessados em pensar nisso.
											Um deles disse a Luria:
											""Como é que nós podemos resolver questões
que não são problemas reais?
											Nenhum desses problemas é real.
											Como é que podemos tratá-los?""
											Estas três categorias
									","
											Kuzey Kutbu'nda üçüncü
											bir mülakat daha yapıldı.
											Luria: ""Kuzey Kutbu'nda her zaman kar vardır.
											Kar olan her yerde ayılar beyaz renklidir.
											Kuzey Kutbu'ndaki ayılar 
ne renktir?"" diye sordu.
											Cevap: ""Böyle bir durum tanıklık
											esasıyla belirlenmelidir.
											Eğer Kuzey Kutbu'ndan bilge bir adam gelip
											bana ayıların beyaz 
olduğunu söylerse
											ona inanabilirim, ama benim gördüğüm
											tüm ayılar boz renkliydi."" oldu.
											Şimdi, gördüğünüz üzere bir kez daha bu kişi
											günlük tecrübelerden yola çıkarak
											somut dünyanın ötesine geçmeyi reddetti
											ve bu kişi için
											ayıların ne renk olduğu
											avlanmak açısından önemliydi.
											Bu konuya girmeye gönüllü değillerdi.
											Bir Luria'ya şöyle dedi:
											""Gerçek problem olmayan bir şeyi nasıl çözebiliriz?
											Bu problemlerin hiçbiri gerçek değil.
											Onları nasıl ele almalıyız?""
									","
											A third interview was conducted
											with someone about the North Pole.
											And Luria said, ""At the North Pole, there is always snow.
											Wherever there is always snow, the bears are white.
											What color are the bears at the North Pole?""
											And the response was, ""Such a thing
											is to be settled by testimony.
											If a wise person came from the North Pole
											and told me the bears were white,
											I might believe him,
											but every bear that I have seen is a brown bear.""
											Now you see again, this person has rejected
											going beyond the concrete world
											and analyzing it through everyday experience,
											and it was important to that person
											what color bears were —
											that is, they had to hunt bears.
											They weren't willing to engage in this.
											One of them said to Luria,
											""How can we solve things that aren't real problems?
											None of these problems are real.
											How can we address them?""
									","
											Un troisième interview
a été réalisé avec quelqu'un
											au sujet du Pôle Nord.
											Luria a dit :
""Au Pôle Nord, il y a toujours de la neige.
											Partout où il il y a toujours de la neige,
les ours sont blancs.
											Quelle est la couleur des ours au Pôle Nord ?""
											Et la réponse a été :
""On ne peut le savoir
											que par un témoignage.
											Si une personne sage
revenait du Pôle Nord,
											et me disait que les ours y sont blancs,
											il se pourrait que je la croie,
											mais tous les ours que j'ai vu
ont toujours été bruns.""
											Vous voyez, à nouveau,
cette personne a refusé
											d'aller au delà du monde matériel,
											et l'a analysé
au travers de son expérience quotidienne.
											La couleur des ours était importante
											pour ces personnes ;
											c'est à dire,
ils devaient chasser l'ours.
											Ils n'avaient pas envie de prendre part à ça.
											L'un d'entre eux a dit à Luria :
											""Comment pourrions nous résoudre des problèmes
qui ne sont pas réels ?
											Aucun de ces problèmes n'est réel.
											Comment pourrions-nous
y répondre ?""
									","
											Ein drittes Interview wurde mit jemanden
											über den Nordpol geführt.
											Da sagte Luria: 
""Am Nordpol gibt es immer Schnee.
											Überall, wo es immer Schnee gibt, 
sind die Bären weiß.
											Welche Farbe haben die Bären am Nordpol?""
											Und die Antwort war: ""So etwas
											muss durch eine Aussage entschieden werden.
											Wenn eine Person vom Nordpol kommt
											und mir sagt, dass die Bären weiß sind,
											könnte ich ihm glauben,
											aber jeder Bär, den ich bisher 
gesehen habe, ist braun.""
											Jetzt sehen Sie erneut, 
dass diese Person sich weigert,
											über die konkrete Welt hinauszugehen
											und analysiert sie durch Alltagserfahrung,
											und es war wichtig für diese Person,
											welche Farbe die Bären hatten –
											d.h. sie mussten Bären jagen.
											Sie waren nicht bereit, sich darauf einzulassen.
											Einer von ihnen sagte zu Luria:
											""Wie können wir Fälle lösen,
die keine realen Probleme sind?
											Keins dieser Probleme ist real.
											Wie können wir sie behandeln?""
									",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
","
","
","
","
",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
											— classificação,
											— uso da lógica em abstrações,
											— levar a sério o hipotético,
											que diferença fazem no mundo real
											fora da sala de testes?
											Vou dar-vos algumas ilustrações.
											Primeiro, quase todos nós 
temos um diploma de ensino médio.
									","
											Şimdi, bu üç kategori-
											sınıflandırma,
											soyutlamalarda mantık kullanma,
											varsayımsal olanı önemseme-
											gerçek hayatta bunlar deney odası dışında
											ne kadar fark yaratır?
											Size bir kaç örnek vereyim.
									","
											Now, these three categories —
											classification,
											using logic on abstractions,
											taking the hypothetical seriously —
											how much difference do they make in the real world
											beyond the testing room?
											And let me give you a few illustrations.
									","
											Ces trois catégories :
											la classification,
											l'utilisation de la logique
sur des concepts abstraits,
											et la prise au sérieux des hypothèse...
											quelle est leur importance
dans le monde réel,
											hors de la salle d'examen ?
											Je vais vous en donner quelques exemples.
									","
											Nun, diese drei Kategorien –
											Klassifikation,
											Anwendung von Logik auf Abstraktionen,
											das Hypothetische ernst nehmen –
											welchen Unterschied können sie 
in der realen Welt ausmachen,
											über das Versuchslabor hinaus?
											Lassen Sie mich Ihnen 
ein paar Beispiele geben.
									",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
","
","
","
","
",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
											Isto é, todos passámos 
dos 4 ou 8 anos de instrução
											para 12 anos de instrução formal.
											E 52% dos americanos
											chegaram a frequentar o ensino superior.
											Portanto, nós temos muito mais instrução
											e grande parte dessa educação é científica.
											Não podemos fazer ciência 
sem classificar o mundo.
											Não podemos fazer ciência 
sem propor hipóteses.
											Não podemos fazer ciência 
sem consistência lógica.
											Até mesmo na escola primária, 
as coisas mudaram.
											Em 1910 , no estado de Ohio,
											analisaram-se os exames 
feitos a miúdos de 14 anos
											e descobriu-se que as perguntas
											eram todas sobre informações 
concretas, valorizadas socialmente.
											Havia coisas como:
											quais eram as capitais 
dos 44 ou 45 estados
											que existiam naquela época?
											Quando se analisaram os exames
											que o estado de Ohio fez em 1990,
											viu-se que eram todos sobre abstrações.
											Havia coisas como:
											""Porque é que a maior cidade 
de um estado raramente é a capital?""
											Supostamente devíamos pensar,
											""A legislatura do estado 
era controlada pelas forças rurais
											e eles odiavam as cidades grandes.
											Assim, em vez de pôr a capital 
numa grande cidade,
											colocavam-na na sede do município.""
											""Colocaram a capital em Albany 
em vez de em Nova Yorque.""
											""Colocaram a capital em Harrisburg 
e não em Filadélfia.""
											E assim por diante.
											A tendência geral da educação mudou.
											Estamos a educar as pessoas 
para levarem a sério o hipotético,
											para fazerem uso de abstrações 
e para pensar nelas logicamente.
											E quanto ao trabalho?
									","
											Öncelikle bugün hemen hepimiz lise diploması alıyoruz.
											Bu demektir ki dört ila sekiz yıllık eğitimden
											12 yıllık resmi eğitime geçmiş durumdayız
											ve Amerikalıların %52'si
											herhangi bir üçüncü derece eğitim alıyor.
											Şimdi, yalnızca daha fazla eğitilmekle kalmıyoruz,
											bu eğitimin önemli kısmı bilimsel
											ve dünyayı sınıflandırmadan bilim yapamazsınız.
											Hipotezler öne sürmeksizin bilim yapamazsınız.
											Mantıksal olarak anlamlı hale getirmeden bilim yapamazsınız.
											İlkokul düzeyinde bile işler değişmiş durumda.
											1910'da Ohio eyaletinde 14 yaşındaki çocuklara
											yapılan sınavlara bakıldığında,
											sosyal anlamda somut bilgiye
											değer verdikleri görülmüş.
											Bunlar, o zamanki
											44-45 eyaletin başkentleri
											gibi bilgilermiş.
											1990 yılında Ohio eyaletinde yapılan sınavlarda
											yapılan sınavların soruları incelendiğinde ise,
											tamamının soyutlamalar üzerine olduğu görülmüş.
											Bunlar, ""Neden bir eyaletin
											en büyük şehri nadiren başkenttir?"" gibi sorular.
											Ve sizin şöyle bir şey düşünmeniz beklenir:
											""Eyalet meclisi yerel olarak kontrol ediliyordur,
											onlar da büyük şehirlerden nefret ediyorlardır,
											bu yüzden büyük bir şehri başkent yapmak yerine
											kırsal bir yer tercih etmişlerdir.
											New York yerine Albany'i
											Philadelphia yerine Harrisburg'ü seçmişlerdir.""
											Gibi gibi.
											Yani eğitimin mahiyeti değişmiştir.
											İnsanlarımızı varsayımsal olanı
önemsemek, soyutlamalardan yararlanmak
											ve bunlar arasında mantıksal bir
bağlantı kurmak üzere yetiştiriyoruz.
									","
											First, almost all of us today get a high school diploma.
											That is, we've gone from four to eight years of education
											to 12 years of formal education,
											and 52 percent of Americans
											have actually experienced some type of tertiary education.
											Now, not only do we have much more education,
											and much of that education is scientific,
											and you can't do science without classifying the world.
											You can't do science without proposing hypotheses.
											You can't do science without making it logically consistent.
											And even down in grade school, things have changed.
											In 1910, they looked at the examinations
											that the state of Ohio gave to 14-year-olds,
											and they found that they were all
											for socially valued concrete information.
											They were things like,
											what are the capitals of the 44 or 45 states
											that existed at that time?
											When they looked at the exams
											that the state of Ohio gave in 1990,
											they were all about abstractions.
											They were things like,
											why is the largest city of a state rarely the capital?
											And you were supposed to think, well,
											the state legislature was rural-controlled,
											and they hated the big city,
											so rather than putting the capital in a big city,
											they put it in a county seat.
											They put it in Albany rather than New York.
											They put it in Harrisburg rather than Philadelphia.
											And so forth.
											So the tenor of education has changed.
											We are educating people to take the hypothetical seriously,
											to use abstractions, and to link them logically.
									","
											Premièrement, nous sommes presque tous
passés par le lycée, aujourd'hui.
											C'est à dire que nous sommes passés
de quatre à huit ans d'éducation,
											puis à 12 ans d'éducation formelle,
											et 52 % des américains
											ont connu l'enseignement supérieur
d'une manière ou d'une autre.
											Non seulement nous sommes bien plus éduqués,
											mais une grande part de cette éducation
est scientifique,
											et on ne peut pas faire de science
sans classifier le monde.
											On ne peut pas faire de science
sans proposer des hypothèses.
											On ne peut pas faire de science
sans se préoccuper de cohérence logique.
											Et même dès l'école primaire,
les choses ont changé.
											On a regardé les épreuves
											que l'Etat de l'Ohio faisait passer
aux enfants de 14 ans en 1910,
											et on a constaté qu'elles étaient
entièrement basées
											sur des faits concrets socialement valorisés.
											Il y avait des choses comme :
											quelles sont les capitales
des 44 ou 45 états
											qui existaient à l'époque ?
											Quand on a regardé les épreuves
											que l'Etat de l'Ohio faisait passer en 1990,
											elles étaient entièrement tournées
vers des concepts abstraits.
											Il y avait des choses comme :
											Pourquoi la capitale d'un état
est-elle rarement la plus grande ville ?
											Et on était sensé tenir le raisonnement
selon lequel
											l'assemblée législative était composée de ruraux
											qui détestaient la grande ville,
											alors plutôt que de mettre la capitale
dans une grande ville,
											ils l'ont mise dans un chef-lieu de canton.
											Ils l'ont mise à Albany plutôt qu'à New-York.
											Ils l'ont mise à Harrisburg
plutôt qu'à Philadelphie.
											Et ainsi de suite.
											Ainsi, l'éducation a changé de teneur.
											On éduque les gens
à envisager sérieusement des hypothèses,
											à utiliser des concepts abstraits,
et à les relier logiquement.
									","
											Erstens bekommen fast alle von uns 
heute einen Schulabschluss.
											Also sind wir von 4 bis 8 Jahren an Schulausbildung
											zu 12 Jahren an Schulbildung übergegangen,
											und 52 % der Amerikaner
											haben tatsächlich eine Form von 
Hochschulbildung genossen.
											Nun, wir haben nicht nur viel mehr Bildung,
											und viel mehr dieser Ausbildung 
ist wissenschaftlich,
											und man kann keine Wissenschaft betreiben, 
ohne die Welt zu klassifizieren.
											Man kann keine Wissenschaft betreiben, 
ohne Hypothesen zu formulieren.
											Man kann auch keine Wissenschaft betreiben, 
ohne es logisch konsistent zu machen.
											Und sogar in der Grundschule 
haben sich die Dinge geändert.
											1910 schauten sie Prüfungen an,
											die der Staat Ohio 14-Jährigen abnahm,
											und sie stellten fest, dass sie alle
											gesellschaftlich anerkannte, 
konkrete Informationen betrafen.
											Das waren Sachen wie:
											Was sind die Hauptstädte der 44 oder 45 Staaten,
											die damals existierten?
											Wenn sie die Test anschauten,
											die der Staat Ohio 1990 abnahm,
											ging es in allen um Abstraktionen.
											Es waren Sachen wie:
											Warum ist die größte Stadt eines Staates 
nur selten die Hauptstadt?
											Und man sollte denken, nun,
											der staatliche Gesetzgeber war ländlich kontrolliert,
											und sie hassten die Großstädte,
											statt daher die Hauptstadt in eine Großstadt zu legen,
											wählten sie eine Bezirksstadt.
											Sie wählten Albany anstatt New York.
											Sie wählten eher Harrisburg anstatt Philadelphia.
											Und so weiter.
											Der Tenor der Ausbildung hat sich also geändert.
											Wir bilden Menschen so aus, dass sie 
das Hypothetische ernst nehmen,
											Abstraktionen benutzen und sie logisch verbinden.
									",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
","
","
","
","
",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
											Em 1900, 3% dos americanos
											exerciam profissões que
eram cognitivamente exigentes.
											Apenas 3% eram advogados 
ou médicos ou professores.
											Atualmente, 35% dos americanos
											exercem profissões 
cognitivamente exigentes,
											não só em profissões como advogados,
											médicos, cientistas ou palestrantes,
											mas também em muitas subprofissões
											que têm a ver com ser um técnico,
											um programador de computadores.
											Uma enorme gama de profissões 
tem hoje exigências cognitivas.
											E só podemos satisfazer 
as condições de emprego
											no mundo moderno
											sendo cognitivamente muito mais flexíveis.
											Não é apenas porque temos mais pessoas
											em profissões cognitivamente exigentes.
											As profissões têm-se atualizado.
											Comparem o médico de 1900,
											que só tinha alguns truques 
debaixo da manga,
											com o clínico geral 
ou o especialista moderno,
											com anos de formação científica.
											Comparem o banqueiro de 1900,
											que só precisava de um bom contabilista
											e saber quem era de confiança 
na comunidade local
											para pagar a hipoteca.
											Os banqueiros mercantis que puseram 
o mundo de joelhos
											podem ter sido moralmente negligentes,
											mas foram cognitivamente muito ágeis.
											Foram muito além do banqueiro de 1900.
											Tiveram que olhar para projeções 
feitas em computador
											para o mercado imobiliário.
											Tiveram que arranjar 
""obrigações de dívidas"" complicadas
											para empacotar dívidas misturadas
											e fazer com que a dívida 
parecesse um ativo rentável.
											Elaboraram um plano para conseguir
											que as agências de avaliação 
lhes dessem um AAA,
											embora, em muitos casos tenham 
subornado as agências de avaliação.
											Claro que tiveram que 
fazer com que as pessoas
											aceitassem os alegados ativos
											e pagassem dinheiro por eles,
											embora os ativos fossem 
altamente vulneráveis.
											Ou vejam um agricultor, hoje em dia.
											Considero o gestor agrícola de hoje
											muito diferente do agricultor de 1900.
											Portanto, não tem havido só a propagação
											de profissões cognitivamente exigentes.
											Tem havido também 
a atualização de tarefas,
											como as dos advogados e médicos e outros,
											que têm aumentado as exigências
das nossas capacidades cognitivas.
											Mas tenho estado a falar 
sobre a educação e o emprego.
									","
											Peki ya işgücü?
											Yani, 1900 yılında 
Amerikalıların yüzde üçü
											zihinsel anlamda çaba gerektiren işlerde çalışıyordu.
											Yalnızca yüzde üçlük kısım yargıç, doktor ve öğretmendi.
											Bugün Amerikalıların %35'i
											beyin gücü gerektiren mesleklerle uğraşıyor,
											sadece yargıçlık yahut doktorluk veya
											bilim adamlığı ya da konuşmacı 
gibi gerçek meslekler değil,
											ama pek, pek çok alt meslek grubu,
											teknisyenlik gerektiren işler,
											ya da bilgisayar programcılığı gibi.
											Günümüzde pek çok meslek 
beyin gücü talep ediyor.
											Ve modern dünyada işgücünün
											bu talebini zihinsel anlamda
											çok daha esnek olarak karşılayabiliriz.
											Mesele sadece çok daha fazla kişinin
											zeka gücü gerektiren işlerde 
çalışıyor olması değil.
											Meslekler de gelişti.
											Yalnızca birkaç konuda bilgisi olan
											1900'deki bir doktorla
											modern dünyada yıllarca eğitim alan
											pratisyen ya da uzman 
bir doktorla karşılaştırın.
											1900'de yalnızca 
iyi bir muhasebeciye
											ihtiyaç duyan ve 
işi çevre halkından kimin
											güvenilir olduğunu, kimin 
ev kredisini geri ödeyebileceğini
											bilmekten ibaret olan 
bir bankacıyı düşünün.
											Yani, dünyaya diz 
çöktüren ticari bankacılar
											ahlaki anlamda kusurlu olabilirler,
											ancak zihinsel anlamda 
oldukça kıvraklardı.
											1900'lerdeki o bankerin 
çok, çok ötesine geçtiler.
											Konut piyasası bilgisayar projeksiyonlarını
											inceliyorlardı.
											Borcu aslında karlı bir 
varlıkmış gibi gösterebilmek için
											kredileri biraraya getirerek
											karmaşık teminatlı borç 
senetleri (CDO) almaları,
											(Kredi) Derecelendirme 
kuruluşlarının AAA rating
											vermeleri için sağlam 
bir kılıf yaratmaları gerekiyordu.
											Gerçi pek çok vakada derecelendirme 
kuruluşlarına rüşvet verdiler.
											Tabi ki insanlara bu sözde varlıkları
											kabul ettirmeleri ve hayli zayıf olmalarına
											rağmen bunlar için para ödemelerini
											sağlamaları da gerekiyordu.
											Ya da bir modern çiftçiyi ele alalım.
											Ben 1900'lerdeki bir 
çiftlik kahyasını günümüzden
											çok farklı görüyorum.
											Demek istediğim, sadece 
zihinsel efor gerektiren
											mesleklerin artışı değil konu.
											Aynı zamanda doktorluk, 
avukatlık ya da benzeri
											mesleklerin gelişmesinin zihinsel
											becerilerimizin artmasını 
gerektirmesi.
									","
											What about employment?
											Well, in 1900, three percent of Americans
											practiced professions that were cognitively demanding.
											Only three percent were lawyers or doctors or teachers.
											Today, 35 percent of Americans
											practice cognitively demanding professions,
											not only to the professions proper like lawyer
											or doctor or scientist or lecturer,
											but many, many sub-professions
											having to do with being a technician,
											a computer programmer.
											A whole range of professions now make cognitive demands.
											And we can only meet the terms of employment
											in the modern world by being cognitively
											far more flexible.
											And it's not just that we have many more people
											in cognitively demanding professions.
											The professions have been upgraded.
											Compare the doctor in 1900,
											who really had only a few tricks up his sleeve,
											with the modern general practitioner or specialist,
											with years of scientific training.
											Compare the banker in 1900,
											who really just needed a good accountant
											and to know who was trustworthy in the local community
											for paying back their mortgage.
											Well, the merchant bankers who brought the world to their knees
											may have been morally remiss,
											but they were cognitively very agile.
											They went far beyond that 1900 banker.
											They had to look at computer projections
											for the housing market.
											They had to get complicated CDO-squared
											in order to bundle debt together
											and make debt look as if it were actually a profitable asset.
											They had to prepare a case to get rating agencies
											to give it a AAA,
											though in many cases, they had virtually bribed the rating agencies.
											And they also, of course, had to get people
											to accept these so-called assets
											and pay money for them
											even though they were highly vulnerable.
											Or take a farmer today.
											I take the farm manager of today as very different
											from the farmer of 1900.
											So it hasn't just been the spread
											of cognitively demanding professions.
											It's also been the upgrading of tasks
											like lawyer and doctor and what have you
											that have made demands on our cognitive faculties.
									","
											Qu'en est-il du travail ?
											Eh bien, en 1900,
trois pour cent des Américains
											pratiquaient un métier
intellectuellement exigeant.
											Seulement trois pour cent étaient des avocats,
des médecins ou des enseignants.
											Aujourd'hui, 35 % des Américains
											pratiquent un métier
intellectuellement exigeant,
											pas seulement ces métiers eux-mêmes,
tels qu'avocat,
											médecin, scientifique, ou conférencier,
											mais beaucoup, beaucoup d'autres métiers
											en rapport avec la technique
											ou l'informatique.
											Toute une série de métiers
sont aujourd'hui intellectuellement exigeants.
											Et nous ne pouvons nous adapter
aux conditions de travail
											du monde moderne
qu'en étant intellectuellement
											beaucoup plus flexibles.
											Ce n'est pas seulement que nous avons
beaucoup plus de gens
											qui ont des métiers
intellectuellement exigeants.
											Les métiers eux-mêmes
ont été revalorisés.
											Comparez le médecin de 1900,
											qui n'avait en réalité
qu'une ou deux cartes à jouer,
											avec le généraliste ou le spécialiste d'aujourd'hui,
											et ses années d'études scientifiques.
											Comparez le banquier de 1900,
											qui n'avait besoin en réalité
que d'un bon comptable,
											et de savoir à qui, dans la communauté,
on pouvait faire confiance
											pour rembourser ses emprunts.
											Eh bien, les banquiers d'affaire
qui ont mis le monde à genoux
											étaient peut-être bien
moralement irresponsables,
											mais ils étaient intellectuellement très agiles.
											Ils allaient bien au delà
de notre banquier de 1900.
											Ils devaient étudier les prévisions informatiques
											pour le marché du logement.
											Ils avaient à élaborer de complexes
obligations d'obligations
											de façon à lier les dettes les unes aux autres
											et leur donner l'apparence
d'un actif rentable.
											Ils devaient travailler leurs dossiers
pour que les agences de notation
											leur attribuent un AAA,
											bien que dans beaucoup de cas,
ils aient virtuellement soudoyé les agences.
											Et ils devaient aussi, bien sûr,
amener les gens
											à accepter ces soi-disant actifs,
											à dépenser de l'argent pour eux,
											alors même qu'ils étaient
en situation de grande précarité.
											Ou bien prenez un agriculteur aujourd'hui.
											Je tiens l'exploitant agricole d'aujourd'hui
pour bien différent
											du fermier de 1900.
											Ça n'a donc pas seulement
été la progression
											des métiers intellectuellement exigeants.
											Ça a aussi été la revalorisation
des professions
											telles qu'avocat, médecin, et autres
											qui a sollicité
nos capacités intellectuelles.
									","
											Was ist mit der Beschäftigung?
											Um 1900 übten 3 % der Amerikaner
											Berufe aus, die kognitiv anspruchsvoll waren.
											Nur 3 % waren Anwälte, Ärzte oder Lehrer.
											Heute üben 35 % der Amerikaner
											kognitiv anspruchsvolle Berufe aus.
											Nicht nur richtige Berufe wie Anwalt,
											Arzt, Wissenschaftler oder Dozent,
											sondern viele, viele Hilfsberufe
											haben damit zu tun: Techniker
											oder Computerprogrammierer.
											Eine ganze Reihe von Berufen 
stellen jetzt kognitive Anforderungen.
											Und wir können die Einsatzbedingungen
											in der modernen Welt nur erfüllen,
indem wir kognitiv
											viel flexibler sind.
											Und es geht nicht nur darum, 
dass es viel mehr Menschen
											in kognitiv anspruchsvollen Berufen gibt.
											Die Berufe sind auch anspruchsvoller geworden.
											Vergleichen Sie einen Doktor von 1900,
											der nur ein paar Tricks auf Lager hatte,
											mit einem modernen Allgemeinmediziner 
oder Spezialisten,
											mit einer jahrelangen, 
wissenschaftlichen Ausbildung.
											Vergleichen Sie den Banker von 1900,
											der im Grunde nur einen guten Buchhalter brauchte
											und wissen musste, wer in der 
lokalen Gemeinde kreditfähig war,
											um seine Hypothek zurückzuzahlen.
											Nun, die Handelbanker, die die Welt 
in die Knie gezwungen haben,
											können moralisch nachlässig gewesen sein,
											aber kognitiv waren sie sehr agil.
											Sie übertreffen die Banker von 1900 bei Weitem.
											Sie mussten Computersimulationen
											für den Immobilienmarkt anschauen.
											Sie mussten komplizierte CDO-Squared
											ordnen, um Schulden zu bündeln
											und diese wie eine profitable 
Anlage aussehen zu lassen.
											Sie mussten einen Fall vorbereiten, 
um die Ratingagenturen dazu zu bringen,
											ihm ein AAA zu vergeben,
											obwohl sie in vielen Fällen die Ratingagenturen praktisch bestochen hatten.
											Und sie mussten natürlich auch 
die Menschen dazu bringen,
											diese sogenannten Anlagewerte zu akzeptieren
											und Geld für sie zu zahlen,
											obwohl sie sehr anfällig waren.
											Oder nehmen Sie einen heutigen Bauern.
											Ein heutiger Leiter eines landwirtschaftlichen Betriebs
											ist ganz anders als ein Bauer von 1900.
											Es war nicht nur die Verbreitung
											von kognitiv anspruchsvollen Berufen.
											Es betrifft auch die Erweiterung von Aufgaben,
											wie beim Anwalt oder Arzt, und was weiß ich noch,
											die Anforderungen an unsere 
kognitiven Fähigkeiten stellen.
									",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
"
","
","
","
","
",Why our IQ levels are higher than our grandparents',James Flynn,18:40,"culture,education"
