en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											These devices were seen as a fantastic
way of whipping prisoners into shape,
											and that added benefit of powering mills
											helped to rebuild a British economy
decimated by the Napoleonic Wars.
											It was a win for all concerned,
except the prisoners.
									","
											Esos dispositivos se veían como una forma 
fantástica de azotar a los prisioneros
											cuyo beneficio de accionar molinos 
ayudaba a reconstruir
											una economía británica diezmada 
por las guerras napoleónicas.
											una victoria para todos los interesados, 
a excepción de los prisioneros.
									","
											Estes aparelhos foram considerados
											uma forma fantástica
de manter os prisioneiros na linha,
											e tinham o benefício acrescentado
de alimentar moinhos
											que ajudaram a reconstruir
a economia britânica
											devastada pelas guerras napoleónicas.
											Era um ganho para toda a gente,
exceto para os prisioneiros.
									","
											Ces machines étaient une bonne manière
de mettre les prisonniers en forme,
											et cet apport d'énergie
supplémentaire aidait
											à reconstruire l’économie britannique
anéantie par les Guerres Napoléoniennes.
											C'était gagnant pour tout le monde,
sauf pour les prisonniers.
									","
											Bu mekanizmalar, mahkumları adam
etmenin harika bir yolu olarak görüldü.
											Değirmenlere güç sağlanması,
											Napolyon Savaşları’ndan dolayı
daralan İngiliz ekonomisinin
											yeniden inşa edilmesine de fayda sağladı.
											Bu, mahkumlar hariç 
herkes için bir kazançtı.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											It's estimated that, on average,
											prisoners spent six 
or so hours a day on treadmills,
											the equivalent of climbing
5,000 to 14,000 feet.
											14,000 feet is roughly 
Mount Everest's halfway point.
											Imagine doing that five days a week
with little food.
									","
											Se estima que, en promedio,
											los prisioneros pasaban seis o más horas 
al día en cintas de correr,
											el equivalente a subir 
entre 1500 y 4000 metros.
											4000 m es más o menos la mitad 
del camino al Monte Everest.
											Imagínate haciendo eso los cinco días 
de la semana comiendo poco.
									","
											Calcula-se que, em média,
											os prisioneiros passavam cerca 
de seis horas por dia nas passadeiras,
											o que equivalia a trepar
uns 1500 a 4000 metros.
											4000 metros é quase metade do caminho
até ao Monte Everest.
											Imaginem isso cinco dias por semana, 
com pouca comida.
									","
											On estime, qu'en moyenne,
											les prisonniers passaient environ 6 heures
par jour sur les tapis roulants,
											ce qui équivaut à grimper
entre 1524 et 4267 mètres.
											4,2 km c'est environ le point à mi-chemin
du Mont Everest.
											Imaginez-vous faire ceci 5 fois
par semaine avec peu de nourriture.
									","
											Öyle tahmin ediliyor ki
											mahkumlar ortalama olarak koşu bandında
günde 6 saate kadar kaldılar.
											Bu da 1524 ile 4267 metre 
tırmanmaya eşdeğerdir.
											4267 metre, aşağı yukarı 
Everest Dağı’nın yarı noktasıdır.
											Bunu haftanın beş günü 
az bir besinle sürdürdüğünüzü düşünün.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											Cubitt's idea quickly spread
across the British Empire and America.
											Within a decade of its creation,
											over 50 English prisons 
boasted a treadmill,
											and America, a similar amount.
									","
											La idea de Cubitt se extendió rápidamente
por todo el Imperio Británico y EE.UU.
											En una década de su creación,
											más de 50 prisiones inglesas 
usaba una cinta de correr,
											y en EE.UU. una cantidad similar.
									","
											A ideia de Cubitt depressa se espalhou
pelo império britânico e pelos EUA.
											Ao fim de 10 anos da sua criação,
											mais de 50 prisões inglesas orgulhavam-se
da sua passadeira mecânica
											e, nos EUA, uma quantidade semelhante.
									","
											L'idée de Cubitt s'est vite répandue
dans l'Empire Britannique et en Amérique.
											Dix ans après sa création,
											plus de 50 prisons anglaises
comptaient un tapis roulant,
											pour un nombre équivalent en Amérique.
									","
											Cubitt’in tasarımı, İngiliz İmparatorluğu
ve Amerika’da hızlı biçimde yayıldı.
											İcadından sonraki on yıl içinde,
											50’den fazla İngiliz cezaevi 
bir koşu bandına sahip olmuştu.
											Amerika’da da rakam benzer seviyedeydi.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											Unsurprisingly, the exertion combined
with poor nutrition
											saw many prisoners suffer breakdowns
and injuries,
											not that prison guards seemed to care.
											In 1824, New York prison guard
James Hardie credited the device
											with taming his more 
boisterous inmates, writing that
											the ""monotonous steadiness, and not 
its severity...constitutes its terror,""
											a quote many still agree with.
									","
											Como era de esperar, el ejercicio 
combinado con la mala nutrición
											supuso que muchos reclusos sufrían 
colapsos y lesiones,
											lo que a los guardias de la prisión 
no parecía importar.
											En 1824 el guardián de la prisión 
de Nueva York, James Hardie, decía
											del dispositivo con el que domesticaba 
a sus presos más bulliciosos que
											la ""firmeza monótona y no su gravedad 
es lo que conforma el terror"".
											una cita con la que muchos 
todavía están de acuerdo.
									","
											Obviamente, o esforço aliado
a uma pobre nutrição
											levava muitos prisioneiros
a esgotamentos e ferimentos,
											coisa com que os guardas prisionais
não se preocupavam muito.
											Em 1824, o guarda da prisão
de Nova Iorque, James Hardie,
											atribuiu ao aparelho a domesticação
dos presos mais turbulentos,
											escrevendo que
											""é a repetição monótona e não 
a sua violência... que os aterroriza"",
											uma opinião com que muitos
ainda concordam.
									","
											Sans surprise, l'effort combiné avec
une mauvaise nutrition
											a vu de nombreux prisonniers souffrir
de ruptures et de blessures,
											sans que les gardiens s'en soucient.
											En 1824, James Hardie, gardien de prison
à New York, créditait la machine
											qui domptait les détenus turbulents,
écrivant que
											la « constante monotonie, et non
sa gravité... constitue sa terreur, »
											une citation avec laquelle
beaucoup sont encore d'accord.
									","
											Beklendiği üzere yetersiz
beslenme ve bu efor birleşince
											pek çok mahkumun çöküntü
ve sakatlıklar yaşadığı,
											cezaevi gardiyanlarının ise 
bunlarla ilgilenmedikleri görüldü.
											1824’te New York cezaevi gardiyanı 
James Hardie daha taşkın tutukluların
											ehlileştirilmesinde mekanizmanın
hakkını teslim ediyor,
											“korkuyu tesis eden, monoton devamlılık 
ve zorluk” diye yazıyordu,
											halen birçok kişinin
hemfikir olduğu bir alıntıyı.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											And treadmills lasted in England
until the late 19th century,
											when they were banned for being
excessively cruel
											under the Prison's Act of 1898.
									","
											Y las cintas caminadoras perduraron 
en Inglaterra hasta el siglo XIX,
											hasta que fueron prohibidos 
por ser excesivamente crueles
											bajo la Ley de 1898 de la prisión.
									","
											As passadeiras duraram em Inglaterra
até ao final do século XIX,
											quando foram proibidas
por serem excessivamente cruéis
											de acordo com a Lei Prisional de 1898.
									","
											Les tapis roulants ont duré en Angleterre
jusqu'à la fin du XIXe siècle,
											quand ils ont été bannis
pour être excessivement cruels
											en vertu de la Loi de 1898
sur les prisons.
									","
											İngiltere’de 19. yüzyılın sonuna kadar 
kullanılan koşu bantları,
											aşırı acımasız bulunarak 1898’deki 
Cezaevi Yasası’yla yasaklandı.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											But of course the torture device
returned with a vengeance,
											this time targeting 
the unsuspecting public.
											In 1911, a treadmill patent 
was registered in the U.S.,
											and by 1952, the forerunner for 
today's modern treadmill had been created.
									","
											Pero, el dispositivo de tortura 
volvió como una venganza,
											esta vez dirigido al público desprevenido.
											En 1911 fue registrada una patente 
para una cinta de correr en los EE.UU.,
											y en 1952 se creó el precursor para 
la cinta de correr moderna de hoy.
									","
											Claro que este aparelho de tortura
regressou, vingativo,
											desta vez visando o público insuspeito.
											Em 1911, foi registada nos EUA
uma patente duma passadeira mecânica
											e, em 1952, foi criada a percursora 
da passadeira mecânica moderna.
									","
											Le dispositif de torture est
de retour avec une vengeance,
											ciblant cette fois
un public non averti.
											En 1911, un brevet de tapis roulant
a été enregistré aux États-Unis,
											et jusqu'en 1952, le précurseur du tapis
roulant moderne d'aujourd'hui a été créé.
									","
											Fakat elbette bu işkence aleti
											bir intikamla, bu kez her şeyden habersiz
halkı hedef alarak geri döndü.
											1911’de ABD’de bir koşu bandı 
patenti tescil edildi
											ve 1952’ye gelindiğinde günümüzün 
modern koşu bandının öncüsü yapılmıştı.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											When the jogging craze 
hit the U.S. in the 1970s,
											the treadmill was thrust 
back into the limelight
											as an easy and convenient 
way to improve aerobic fitness,
											and lose unwanted pounds,
											which, to be fair, 
it's pretty good at doing.
											And the machine 
has maintained its popularity since.
									","
											Cuando la locura de correr golpeó 
a los EE.UU. en la década de 1970,
											la cinta volvió de nuevo 
a ser protagonista
											como una manera fácil y conveniente 
para mejorar la capacidad aeróbica,
											y perder kilos no deseados,
											que, para ser justos, 
es muy bueno hacerlo.
											Y la máquina ha mantenido 
su popularidad desde entonces.
									","
											Quando a mania do ""jogging"" 
atingiu os EUA, nos anos 70,
											a passadeira foi projetada
para as luzes da ribalta
											como uma forma fácil e conveniente
de melhorar a ginástica aeróbica
											e fazer perder uns quilos indesejados,
											o que, para ser justo, faz e bem.
											Desde então, a máquina
tem mantido a popularidade.
									","
											Lorsque le phénomène jogging frappa
les États-Unis dans les années 70,
											le tapis de course a été repoussé
sous les projecteurs
											comme une façon facile et pratique
d'améliorer la capacité aérobique,
											et de perdre les kilos non désirés,
											ce qu'il est, pour être honnête,
assez sain de faire.
											Et depuis la machine
a gardé sa notoriété.
									","
											1970’lerde ABD’de koşu çılgınlığı 
patlak verdiğinde koşu bandı,
											aerobik kondisyonu geliştirmenin 
ve istenmeyen kiloları vermenin
											kolay ve kullanışlı bir yöntemi
olarak yeniden ilgi odağı oldu
											ki dürüst olmak gerekirse 
bu işte gerçekten iyi.
											Bu makine o zamandan beri 
popülerliğini korudu.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
											So the next time you voluntarily subject
yourself to what was once
											a cruel and unusual punishment,
											just be glad you can control
when you'll hop off.
									","
											Así que la próxima vez que 
voluntariamente te sometas a lo que
											fuera una vez un castigo cruel e inusual,
											alégrate de que puedas controlar 
subir y bajar de ella.
									","
											Portanto, da próxima vez 
que te sujeitares ao que era outrora
											uma punição cruel e invulgar,
											dá-te por feliz por poderes parar
quando quiseres desistir.
									","
											Donc la prochaine fois que vous vous
soumettez volontairement à ce qui était
											un châtiment cruel et inhabituel,
											soyez content de pouvoir contrôler
quand vous allez descendre.
									","
											Dolayısıyla daha önce 
insanlık dışı bir ceza olan şeyle
											bir dahaki sefere kendi isteğinizle 
karşı karşıya kaldığınızda
											ne zaman ineceğinize kendiniz karar 
verdiğiniz için memnuniyet duyabilirsiniz.
									",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
"
","
","
","
","
",The treadmill's dark and twisted past,Conor Heffernan,3:55,"TED-Ed,human body,history,pain,society,exercise,physiology,animation,health,invention,innovation"
