en,es,de,title,speaker,duration,tags
"
											Now, something like this,
whether we can read it or not,
											needs to be really, really clear.
											Is it?
									","
											Algo como esto,
podamos leerlo o no,
											tiene que ser muy, muy claro.
											¿Lo es?
									","
											So etwas, ob wir es
lesen können oder nicht,
											muss richtig eindeutig sein.
											Ist es das?
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											This is a rather recent example
of urban clarity that I just love,
											mainly because I'm always late
and I am always in a hurry.
											So when these meters started showing up
a couple of years ago on street corners,
											I was thrilled, because now I finally knew
											how many seconds I had
to get across the street
											before I got run over by a car.
											Six? I can do that. (Laughter)
									","
											Es un ejemplo reciente de un lugar
de claridad urbana que me encanta,
											principalmente porque siempre llego
tarde y siempre estoy con prisa.
											Así que cuando estos semáforos empezaron
a aparecer hace unos años en las esquinas,
											me emocioné, porque ahora,
por fin, sabía
											los segundos que tenía
para cruzar la calle
											antes de que un auto me atropellara.
											¿Seis? Puedo lograrlo.
(Risas)
									","
											Es gibt da ein modernes Beispiel für
städtische Eindeutigkeit, das ich liebe,
											hauptsächlich, weil ich immer
spät dran und in Eile bin.
											Als diese Zähler vor einigen Jahren
an Straßenecken auftauchten,
											war ich begeistert,
denn ich wusste endlich
											wie viele Sekunden ich hatte,
um die Straße zu überqueren,
											bevor mich ein Auto überfahren würde.
											Sechs? Das schaffe ich! (Gelächter)
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											So let's look at the yin
to the clarity yang,
											and that is mystery.
											Mystery is a lot more complicated
by its very definition.
											Mystery demands to be decoded,
											and when it's done right,
we really, really want to.
											[""When should you be mysterious?""]
											In World War II, the Germans
really, really wanted to decode this,
											and they couldn't.
									","
											Así que veamos el yin
del yang de la claridad.
											Eso es el misterio.
											El misterio es mucho más complicado
por su propia definición.
											El misterio requiere
ser decodificado,
											y cuando se hace bien,
realmente, lo deseamos.
											[""¿Cuándo se debe ser misterioso?""]
											En la Segunda Guerra Mundial, de verdad,
los alemanes, querían descifrar esto,
											y no pudieron.
									","
											Schauen wir uns also das Yin
zur Klarheit Yang an,
											und das ist Rätselhaftigkeit.
											Rätselhaftigkeit ist schon
von sich aus schwieriger.
											Rätselhaftigkeit verlangt danach 
entschlüsselt zu werden,
											und wenn's richtig gemacht wird,
dann wollen wir das auch.
											[""Wann sollte man rätselhaft sein?""]
											Im 2. Weltkrieg wollten
die Deutschen das lösen,
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											Here's an example of a design
that I've done recently
											for a novel by Haruki Murakami,
											who I've done design work for
for over 20 years now,
											and this is a novel about a young man
who has four dear friends
											who all of a sudden,
after their freshman year of college,
											completely cut him off
with no explanation,
											and he is devastated.
											And the friends' names each have
a connotation in Japanese to a color.
											So there's Mr. Red, there's Mr. Blue,
there's Ms. White, and Ms. Black.
											Tsukuru Tazaki, his name
does not correspond to a color,
											so his nickname is Colorless, and
as he's looking back on their friendship,
											he recalls that they were like
five fingers on a hand.
											So I created this sort of abstract
representation of this,
											but there's a lot more going on
underneath the surface of the story,
											and there's more going on underneath
the surface of the jacket.
											The four fingers are now four train lines
											in the Tokyo subway system,
											which has significance within the story.
											And then you have
the colorless subway line
											intersecting with each
of the other colors,
											which basically he does
later on in the story.
											He catches up with each of these people
											to find out why they treated him
the way they did.
									","
											He aquí un ejemplo de un diseño
que he hecho recientemente
											para una novela de Haruki Murakami,
											para el que he realizado diseños
hace más de 20 años,
											y esto es una novela sobre un joven
que tiene cuatro amigos muy queridos
											que, de repente,
tras su primer año de universidad,
											le excluyeron completamente
sin ninguna explicación,
											y él está devastado.
											Y los nombres de los amigos tienen
una connotación a un color en japonés.
											Así que hay un Sr. Rojo, un Sr. Azul,
una Sra. Blanco y una Sra. Negro.
											El nombre de Tsukuru Tazaki
no se corresponde con un color,
											por eso su apodo es ""incoloro"",
y, él recuerda su amistad
											como cinco dedos de una mano.
											Así que creé este tipo de
representación abstracta,
											pero hay mucho más en juego
bajo la superficie de la historia,
											y hay más cosas bajo la superficie
de la camisa.
											Los cuatro dedos son ahora
cuatro líneas de tren
											en el sistema de metro de Tokio,
											que tiene importancia
dentro de la historia.
											Y entonces hay una línea de metro incolora
											intersectando con cada uno
de los otros colores,
											que es básicamente lo que
más tarde pasa en la historia.
											Él se pone al día con
cada una de estas personas
											para averiguar por qué
lo trataron como lo hicieron.
									","
											aber sie konnten es nicht.
											Hier sehen sie ein Design,
das ich kürzlich
											für einen Roman von Haruki Murakami schuf,
für den ich seit über 20 Jahren designe.
											Dieser Roman erzählt von einem jungen
Mann, der vier enge Freunde hat,
											die plötzlich, ohne jede Erklärung, 
nach dem ersten Jahr an der Uni
											den Kontakt zu ihm abbrechen.
											Er ist völlig niedergeschlagen.
											Die Namen der Freunde haben im Japanischen
											alle eine Verbindgung zu einer Farbe:
											Herr Rot, Herr Blau,
Frau Weiß und Frau Schwarz.
											Der Name Tsukuru Tazaki
entspricht keiner Farbe,
											daher ist sein Spitzname ""Farblos"".
											Er lässt ihre Freundschaft Revue passieren
											und erinnert sich, dass sie wie
die fünf Finger einer Hand waren.
											Ich habe daher diese etwas
abstrakte Darstellung davon gestaltet,
											aber unter der Oberfläche,
spielt sich viel mehr ab,
											und unter dem Buchumschlag
spielt sich noch viel mehr ab.
											Die vier Finger sind jetzt vier Bahnlinien
											des U-Bahn-Systems in Tokio,
											was innerhalb der Geschichte
von Bedeutung ist.
											Dann gibt es die farblose U-Bahn-Linie,
											die mit den farbigen überlappt,
											was er im Grunde später auch tut.
											Er nimmt Kontakt mit allen auf,
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											And so this is the three-dimensional
finished product
											sitting on my desk in my office,
											and what I was hoping for here
is that you'll simply be allured
											by the mystery of what this looks like,
											and will want to read it
											to decode and find out and make more clear
why it looks the way it does.
									","
											Y este es el producto terminado
en tres dimensiones
											encima del mi escritorio
de mi oficina,
											y lo que esperaba es que
simplemente les sedujera
											el misterio de lo que esto sea,
											y querrán leerlo
											para decodificar y averiguar
por qué luce de la forma que lo hace.
									","
											um heraus zu finden, warum sie 
ihn so behandelt haben.
											Das ist das fertige,
dreidimensionale Produkt,
											das auf meinem Büroschreibtisch steht.
											Ich erhoffte mir, dass Sie
einfach davon angezogen werden,
											wie mysteriös es aussieht
und Sie es lesen wollen,
											um herauszufinden, warum es so aussieht.
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											[""The Visual Vernacular.""]
									","
											[""El vernáculo visual""]
									","
											[""Der visuelle Wortschatz.""]
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											This is a way to use a more
familiar kind of mystery.
											What does this mean?
											This is what it means.
[""Make it look like something else.""]
											The visual vernacular is the way
we are used to seeing a certain thing
											applied to something else so that
we see it in a different way.
									","
											Esta es una manera de usar
un tipo más familiar de misterio.
											¿Qué significa esto?
											Esto es lo que significa.
[""Haz que parezca otra cosa""]
											El vernáculo visual es cómo estamos
acostumbrados a ver una cosa determinada
											aplicado a otra cosa para
verlo de manera diferente.
									","
											So verwendet man 
eine bekanntere Art Rätsel.
											Was bedeutet das?
											Das bedeutet es.
[""Lass es wie etwas anderes aussehen.""]
											Beim visuellen Wortschatz wird
ein gewohntes Aussehen einer Sache
											auf etwas anderes angewendet, 
damit wir es anders sehen.
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											This is an approach I wanted to take
to a book of essays by David Sedaris
											that had this title at the time.
[""All the Beauty You Will Ever Need""]
											Now, the challenge here was that
this title actually means nothing.
											It's not connected to any
of the essays in the book.
											It came to the author's boyfriend
in a dream.
											Thank you very much, so — (Laughter) —
so usually, I am creating a design
											that is in some way based on the text,
but this is all the text there is.
											So you've got this mysterious title
that really doesn't mean anything,
											so I was trying to think:
											Where might I see a bit of mysterious text
that seems to mean something but doesn't?
											And sure enough, not long after,
											one evening after a Chinese meal,
											this arrived, and I thought,
""Ah, bing, ideagasm!"" (Laughter)
											I've always loved the hilariously
mysterious tropes of fortune cookies
											that seem to mean something extremely deep
											but when you think about them — if you
think about them — they really don't.
											This says, ""Hardly anyone knows how much
is gained by ignoring the future.""
											Thank you. (Laughter)
											But we can take this visual vernacular
and apply it to Mr. Sedaris,
											and we are so familiar
with how fortune cookie fortunes look
											that we don't even need
the bits of the cookie anymore.
											We're just seeing this strange thing
											and we know we love David Sedaris,
											and so we're hoping that
we're in for a good time.
									","
											Este es un enfoque que quería tomar
de un libro de ensayos de David Sedaris
											con este título en ese momento. [""Toda
la belleza que siempre va a necesitar""]
											El reto aquí es que este título
en realidad no significa nada.
											No está conectado a ningún
ensayos del libro.
											Llegó al novio de la autora en un sueño.
											Muchas gracias, por lo que —(Risas)—
en general, creo un diseño
											de alguna manera basado en el texto,
pero esto es todo el texto que hay.
											Así que había un título misterioso
que realmente no significa nada,
											así que intentaba pensar:
											¿Dónde podría haber texto misterioso
que parece decir algo, pero no lo hace?
											Y, por supuesto, no mucho después,
											una noche después de una comida china,
											llegó, y yo pensé: ""¡Ah, bingo,
idea ¡orgásmica!"" (Risas)
											Siempre me gustaron las misteriosas
frases de las galletas de la fortuna
											que parecen significar
algo muy profundo, pero
											cuando uno lo piensa, si lo hace,
en realidad, no significan nada.
											Esta dice: ""Casi nadie sabe
cuánto se gana al ignorar el futuro"".
											Gracias. (Risas)
											Pero podemos tomar este vernáculo
visual y aplicarlo al Sr. Sedaris,
											y estamos tan familiarizados
con las galletas de la fortuna
											que ni siquiera necesitamos la galleta.
											Estamos viendo algo extraño
											y sabemos que nos encanta David Sedaris,
											por eso esperamos pasar un buen momento.
									","
											Diesen Ansatz wollte ich für ein Buch 
mit Essays von David Seradis anwenden,
											das damals diesen Titel hatte: [Deutsch]
""All die Schönheit, die sie je brauchen""
											Hier war die Herausforderung,
dass der Titel eigentlich nichts bedeutet.
											Er hängt nicht mit einem 
der Essays im Buch zusammen.
											Er fiel dem Freund 
des Autors im Schlaf ein.
											Vielen Dank dafür — (Gelächter) —
normalerweise erstelle ich ein Design,
											das irgendwie auf dem Text basiert,
aber es gibt nur diesen Text.
											Es gibt also diesen mysteriösen Titel,
der wirklich nichts bedeutet,
											daher überlegte ich:
											Wo sähe ich einen mysteriösen Text,
der anscheinend nichts bedeutet?
											Und kurz darauf kam tatsächlich,
											nach einem Abend mit chinesischem Essen,
											dieses hier an, und ich dachte: 
""Ah, bingo, Ideen-Orgasmus!"" (Gelächter)
											Ich liebte schon immer die wunderbar 
rätselhaften Tropen von Glückskeksen,
											die etwas extrem Tiefsinniges
zu bedeuten scheinen,
											aber wenn man darüber nachdenkt,
tun sie das nicht.
											Hier steht: ""Kaum einer weiß, wie viel man
gewinnt, wenn man die Zukunft ignoriert.""
											Danke. (Gelächter)
											Wir können diesen visuellen Wortschatz 
nehmen und ihn auf Herrn Sedaris anwenden,
											und wir sind so vertraut damit, 
wie Glückskekse aussehen,
											das wir nicht mal den Keks brauchen.
											Wir sehen einfach dieses merkwürdige Ding
											und wir lieben David Sedaris,
											und so hoffen wir, dass wir
uns amüsieren werden.
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											[""'Fraud' Essays by David Rakoff""]
David Rakoff was a wonderful writer
											and he called his first book ""Fraud""
											because he was getting sent
on assignments by magazines
											to do things that he
was not equipped to do.
											So he was this skinny little urban guy
											and GQ magazine would send him
down the Colorado River
											whitewater rafting to see
if he would survive.
											And then he would write about it,
and he felt that he was a fraud
											and that he was misrepresenting himself.
											And so I wanted the cover of this book
to also misrepresent itself
											and then somehow show
a reader reacting to it.
									","
											[""'Fraude' Ensayos de David Rakoff""]
David Rakoff un escritor maravilloso
											y tituló su primer libro ""Fraude""
											porque las revistas le enviaban
a misiones
											para hacer cosas para las que
no estaba preparado.
											Así que él era este pequeño
individuo urbano flaco
											y la revista GQ le envía al río Colorado
											a hacer rafting para ver
si sobreviviría.
											Y entonces él escribía sobre eso,
y se sentía que era un fraude
											y que estaba tergiversándose.
											Y así que yo quería también, con
la portada de este libro, tergiversar
											y luego presentar de alguna manera
la reacción del lector.
									","
											[""'Fraud' Essays von David Rakoff""] 
Rakoff war ein wunderbarer Autor.
											Er nannte sein erstes Buch 
""Fraud"" [Täuschung],
											weil er von Zeitschriften Aufträge bekam,
die überhaupt nicht sein Ding waren.
											Er war ein magerer,
kleiner, städtischer Typ
											und GQ Magazine schickte ihn
den Colorado River hinunter
											zum Wildwasser-Rafting,
um zu sehen, ob er überleben würde.
											Danach schrieb er darüber, 
mit dem Gefühl ein Schwindler zu sein
											und sich zu verstellen.
											Daher wollte er, dass dieser 
Bucheinband sich auch verstellte,
											und dann irgendwie zeigte,
wie ein Leser darauf reagiert.
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											This led me to graffiti.
											I'm fascinated by graffiti.
											I think anybody who lives
in an urban environment
											encounters graffiti all the time,
and there's all different sorts of it.
											This is a picture I took
on the Lower East Side
											of just a transformer box on the sidewalk
											and it's been tagged like crazy.
											Now whether you look at this and think,
""Oh, that's a charming urban affectation,""
											or you look at it and say,
""That's illegal abuse of property,""
											the one thing I think we can all agree on
											is that you cannot read it.
											Right? There is no clear message here.
											There is another kind of graffiti
that I find far more interesting,
											which I call editorial graffiti.
											This is a picture I took recently
in the subway,
											and sometimes you see
lots of prurient, stupid stuff,
											but I thought this was interesting,
and this is a poster that is saying
											rah-rah Airbnb,
											and someone has taken a Magic Marker
											and has editorialized about
what they think about it.
											And it got my attention.
									","
											Esto me llevó al graffiti.
											Estoy fascinado por el graffiti.
											Creo que cualquiera que vive
en un entorno urbano
											encuentra graffiti todo el tiempo,
y hay de todo tipo.
											Esta es una foto que tomé
en el Lower East Side
											de una caja transformadora en la acera
											y ha sido etiquetada como locura.
											O, si analizamos esto y pensamos:
""Es una expresión urbana encantadora""
											o al mirarlo, decimos:
""Es abuso ilegal de propiedad"",
											en lo único que creo que todos
podemos estar de acuerdo
											es que no se puede leer.
											¿Correcto?
No hay un mensaje claro aquí.
											Hay otro tipo de graffiti que
me parece mucho más interesante,
											que yo llamo el graffiti editorial.
											Esta es una foto que tomé
recientemente en el metro,
											y, a veces ves un montón
cosas de lascivas estúpidas,
											pero me pareció que era interesante,
y esto es un cartel que dice
											rah-rah Airbnb,
											y alguien con un rotulador
											lo ha editorializado con
lo que piensa al respecto.
											Y me llamó la atención.
									","
											Das brachte mich auf Graffiti.
											Graffiti fasziniert mich.
											Jeder, der in einem Stadtraum lebt,
											trifft dauernd auf Graffitis 
und es gibt alle möglichen.
											Dieses Foto machte ich 
auf der Lower East Side
											von einem Trafokasten auf dem Bürgersteig,
											der voller Graffiti war.
											Ob Sie das nun anschauen und denken:
""Das ist eine charmante urbane Vorliebe"",
											oder ob Sie es anschauen und sagen:
""Das ist illegaler Eigentumsmissbrauch"",
											wir sind uns sicher alle einig,
dass man es nicht lesen kann.
											Richtig? Es gibt hier 
keine klare Botschaft.
											Es gibt eine andere Art Graffiti, 
die ich viel interessanter finde,
											und die ich redaktionelles Graffiti nenne.
											Dieses Foto machte ich 
neulich in der U-Bahn.
											Manchmal sieht man lüsternes, dummes Zeug,
											aber ich fand dies Poster 
interessant, das aussagt:
											Yipppieh, Airbnb.
											Und jemand hatte mit
einem Filzstift geschrieben,
											was er darüber dachte.
											Das hatte meine Aufmerksamkeit geweckt.
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
											So I was thinking, how do we
apply this to this book?
											So I get the book by this person,
and I start reading it, and I'm thinking,
											this guy is not who he says 
he is; he's a fraud.
											And I get out a red Magic Marker,
											and out of frustration just
scribble this across the front.
											Design done. (Laughter)
											And they went for it! (Laughter)
											Author liked it, publisher liked it,
											and that is how the book
went out into the world,
											and it was really fun to see
people reading this on the subway
											and walking around with it
and what have you,
											and they all sort of looked
like they were crazy.
											(Laughter)
									","
											Así que pensé,
¿cómo aplicamos esto a este libro?
											Así que leyendo el libro
de esta persona, pienso,
											este hombre no es quien dice ser;
es un fraude.
											Y saco un rotulador rojo,
											y de la frustración simplemente
garabateo esto en la parte delantera.
											Diseño hecho. (Risas)
											Y les gustó. (Risas)
											Al autor le gustó, al editor le gustó,
											y así es como el libro
se lanzó en el mundo,
											y fue muy divertido ver a la gente
leyéndolo en el metro
											y caminar un rato con él
y con lo que uno hace,
											y todos parecían estar locos.
											(Risas)
									","
											Ich überlegte, wie übertrage ich
das auf dieses Buch?
											Also nahm ich das Buch von dieser Person
und begann es zu lesen.
											Ich dachte: Der Typ ist nicht der, für den
er sich ausgibt; er ist ein Blender.
											Ich nahm also einen roten Filzstift
											und kritzelte aus lauter Frust 
das auf die Vorderseite.
											Fertig war das Design. (Gelächter)
											Und sie fanden es toll! (Gelächter)
											Autor und Verleger mochten es,
											und so sah das Buch aus, als es herauskam.
											Es machte wirklich Spaß zu sehen, 
wie Leute es in der U-Bahn lasen
											und damit herumliefen etc.,
											und sie sahen alle etwas verrückt aus.
											(Gelächter)
									",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
"
","
","
",The art of first impressions — in design and life,Chip Kidd,18:57,"TED Books,books,creativity,design,literature"
