en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											Here I have one of these
overpriced EpiPens.
											Inside it is a drug called epinephrine.
											Epinephrine can restart
the beat of my heart,
											or it could stop a life-threatening
allergic reaction.
											An injection of this
right here will do it.
											It would be like turning
the ignition switch
											in my body's fight-or-flight machinery.
											My heart rate, my blood pressure would
go up so blood could rush to my muscles.
											My pupils would dilate.
I would feel a wave of strength.
											Epinephrine has been the difference
between life and death for many people.
											This is like a little miracle
that you can hold in your fingers.
									","
											Acá tengo uno de esos autoinyectores
""EpiPen"" que son tan caros.
											Contiene una droga llamada epinefrina.
											La epinefrina puede reiniciar el corazón
											o detener una reacción alérgica
que podría ser mortal.
											Basta con una de estas inyecciones aquí.
											Sería como darle arranque al mecanismo
de lucha o huida del cuerpo.
											Me subiría el pulso y la presión
para irrigar rápidamente los músculos.
											Se me dilatarían las pupilas.
Sentiría una oleada de fuerza.
											La epinefrina le ha salvado la vida
a muchas personas.
											Es como un pequeño milagro
que se puede asir con la mano.
									","
											Elimde oldukça pahalı olan EpiPen var.
											Bunun içinde epinefrin adı
verilen bir ilaç var.
											Epinefrin kalp atışımı
yeniden başlatabilir
											ya da öldürücü bir
alerjik reaksiyonu durdurabilir.
											Şuraya bir enjeksiyon yeterli.
											Vücudumun savaş ya da
kaç sistemini kontrol eden
											bir kontak anahtarı gibi.
											Kalp atışım, tansiyonum
yükselir ki kaslarıma kan gidebilsin.
											Gözbebeklerim büyür.
Bana bir güç geldiğini hissederim.
											Epinefrin pek çok insan için
yaşam umudu olmuştur.
											Bu elinizde tutabileceğiniz
bir mucize gibi.
									","
											Tenho aqui um desses injetores caríssimos.
											Contém uma droga chamada epinefrina.
											A epinefrina pode pôr o meu coração
a bater outra vez
											ou pode deter uma reação alérgica
que pode levar à morte.
											Uma injeção com isto,
aqui mesmo, consegue fazer isso.
											Será como acionar
o interruptor de ignição
											no maquinismo luta-ou-foge do meu corpo.
											O ritmo cardíaco e a tensão arterial sobem
de modo que o sangue aflui aos músculos,
											as pupilas dilatam-se,
sinto uma onda de força.
											A epinefrina tem sido a diferença
entre a vida e a morte para muita gente.
											É como um pequeno milagre
que temos entre os dedos.
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											Here is the chemical structure
of epinephrine.
											This is what organic chemistry looks like.
											It looks like lines and letters ...
											No meaning to most people.
											I'd like to show you what I see
when I look at that picture.
											I see a physical object
											that has depth and rotating parts,
											and it's moving.
											We call this a compound or a molecule,
											and it is 26 atoms that are stitched
together by atomic bonds.
											The unique arrangement of these atoms
gives epinephrine its identity,
											but nobody has ever
actually seen one of these,
											because they're very small,
											so we're going to call this
an artistic impression,
											and I want to explain to you
how small this is.
											In here, I have less than
half a milligram of it dissolved in water.
											It's the mass of a grain of sand.
											The number of epinephrine
molecules in here is one quintillion.
											That's 18 zeroes.
											That number is hard to visualize.
											Seven billion of us on this planet?
											Maybe 400 billion stars in our galaxy?
											You're not even close.
											If you wanted to get
into the right ballpark,
											you'd have to imagine every grain of sand
											on every beach,
under all the oceans and lakes,
											and then shrink them all
so they fit in here.
									","
											Aquí tienen la estructura
química de la epinefrina.
											La química orgánica se ve así.
											Son solo rayas y letras.
											Para la mayoría, no dicen nada.
											Quiero mostrarles lo que veo yo
cuando miro esa imagen.
											Yo veo un objeto físico
											que tiene profundidad y partes giratorias,
											y se está moviendo.
											Esto se llama ""compuesto"" o ""molécula"",
											y está formado por 26 átomos
unidos por enlaces químicos.
											Esta configuración única de átomos
identifica la epinefrina,
											pero nunca nadie vio
una de estas moléculas
											porque son muy pequeñas,
											así que digamos que esto
es una impresión artística.
											Quiero explicarles lo pequeñas que son.
											Aquí tengo menos de medio miligramo
de epinefrina disuelta en agua.
											Es la masa de un grano de arena.
											Aquí hay un trillón
de moléculas de epinefrina.
											Son 18 ceros.
											No es un número fácil de visualizar.
											¿Siete mil millones
de personas en el planeta?
											¿Tal vez 400 000 millones
de estrellas en nuestra galaxia?
											Ni cerca.
											Para estar más o menos en el rango
											deberíamos imaginarnos
todos los granitos de arena,
											en todas las playas, en el fondo
de todos los océanos y lagos,
											y reducirlos hasta hacerlos entrar aquí.
									","
											Bu epinefrinin kimyasal yapısı.
											Organik kimya işte böyle bir şey.
											Sadece çizgiler ve şekiller.
											Pek çoğu için bir şey ifade etmiyor.
											Size bu resme baktığımda ne 
gördüğümü göstermek istiyorum.
											Derinliği ve dönen parçaları olan
											ve hareket eden fiziksel
											bir obje görüyorum.
											Buna bir bileşik ya da molekül diyoruz.
											26 atom birbirine kimyasal 
bağlar ile bağlı.
											Atomların bu eşsiz dizilimi
epinefrinin kimliği.
											Daha önce kimse bunlardan
bir tanesini görmedi
											çünkü çok küçükler.
											O yüzden buna soyut gösterim 
diyeceğiz.
											Size bunun ne kadar küçük
olduğunu anlatacağım.
											Burada bir miligramın yarısı
kadarı suda çözünmüş hâlde.
											Bir kum tanesinin ağırlığı kadar.
											Burada bir kentilyon
epinefrin molekülü var.
											18 tane 0 ediyor.
											Hayal etmesi zor bir sayı.
											Bu dünyada bizden 7 milyon tane var.
											Galakside de 400 milyar yıldız
vardır herhalde.
											Daha da büyük.
											Eğer doğru bir tahmin
isterseniz,
											dünyadaki tüm kumsallardaki,
tüm okyanusların ve göllerin
											altındaki her bir kum tanesinin
buraya sığacak şekilde
											küçüldüğünü düşünün.
									","
											Esta é a estrutura química
da epinefrina.
											É este o aspeto da química orgânica.
											São linhas e letras,
											sem significado
para a maior parte das pessoas.
											Gostava de vos mostrar o que vejo
quando olho para esta imagem.
											Vejo um objeto físico
											que tem profundidade e partes rotativas,
											e está em movimento.
											Chamamos a isto um composto
ou uma molécula.
											Os seus 26 átomos mantêm-se
juntos por ligações atómicas.
											A organização especial destes átomos
dá à epinefrina a sua identidade
											mas nunca ninguém viu nenhum deles
											porque são muito pequenos,
											por isso, vamos chamar-lhe
uma impressão artística.
											Vou explicar-vos como isto é pequeno.
											Aqui tenho menos de meio miligrama
dissolvido em água.
											É a massa de um grão de areia.
											O número de moléculas de epinefrina
aqui dentro é de um trilião.
											São 18 zeros.
											É um número difícil de visualizar.
											Sete mil milhões de pessoas neste planeta?
											Talvez 400 mil milhões de estrelas
na nossa galáxia?
											Nem sequer estamos lá perto.
											Se quiserem chegar
a uma estimativa adequada
											têm que imaginar cada grão de areia
											em todas as praias,
sob todos os oceanos e lagos
											e depois comprimi-los todos
para caberem aqui.
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											Epinephrine is so small
we will never see it,
											not through any microscope ever,
											but we know what it looks like,
											because it shows itself
through some sophisticated machines
											with fancy names
											like ""nuclear magnetic
resonance spectrometers.""
											So visible or not, we know
this molecule very well.
											We know it is made
of four different types of atoms,
											hydrogen, carbon, oxygen and nitrogen.
											These are the colors
we typically use for them.
											Everything in our universe
is made of little spheres
											that we call atoms.
											There's about a hundred
of these basic ingredients,
											and they're all made
from three smaller particles:
											protons, neutrons, electrons.
											We arrange these atoms
into this familiar table.
											We give them each a name and a number.
											But life as we know it
doesn't need all of these,
											just a smaller subset, just these.
											And there are four atoms in particular
that stand apart from the rest
											as the main building blocks of life,
											and they are the same ones
that are found in epinephrine:
											hydrogen, carbon, nitrogen and oxygen.
											Now what I tell you next
is the most important part.
											When these atoms
connect to form molecules,
											they follow a set of rules.
											Hydrogen makes one bond,
											oxygen always makes two,
											nitrogen makes three
											and carbon makes four.
											That's it.
											HONC — one, two, three, four.
											If you can count to four,
and you can misspell the word ""honk,""
											you're going to remember this
for the rest of your lives.
									","
											La epinefrina es tan pequeña
que nunca la vamos a ver,
											ni siquiera con un microscopio,
											pero sabemos qué aspecto tiene
											porque se deja ver a través
de algunas máquinas sofisticadas
											con nombres complicados
											como ""espectrómetros de 
resonancia magnética nuclear"".
											Así que, visible o no,
conocemos muy bien esta molécula.
											Sabemos que está hecha de 
cuatro átomos diferentes,
											hidrógeno, carbono, oxígeno y nitrógeno,
											y los identificamos con estos colores.
											Todo nuestro universo está hecho
de pequeñas esferas llamadas átomos.
											Son unos 100 ingredientes básicos,
											hechos de tres partículas más pequeñas:
											protones, neutrones y electrones.
											Organizamos los átomos
en esta tabla tan conocida.
											Le damos un nombre
y un número a cada uno.
											Pero la vida que conocemos
no los necesita todos;
											solo necesita este pequeño grupo.
											Y hay cuatro átomos en particular
que se destacan del resto
											como los componentes
principales de la vida,
											y son los mismos que hay en la epinefrina:
											hidrógeno, carbono, nitrógeno y oxígeno.
											Lo que voy a decirles ahora
es lo más importante.
											Cuando estos átomos se unen
para formar moléculas
											lo hacen siguiendo ciertas reglas.
											El hidrógeno forma un enlace,
											el oxígeno siempre forma dos,
											el nitrógeno tres
											y el carbono cuatro.
											Eso es todo.
											HONC... uno, dos, tres, cuatro.
											Si pueden contar hasta cuatro
y si pueden escribir ""honc""
											se van a acordar de esto
por el resto de sus vidas.
									","
											Epinefrin o kadar küçük ki onu
asla göremeyiz,
											hangi mikroskopla olursa olsun.
											Ama nasıl göründüğünü biliyoruz
											çünkü kendisini havalı isimleri olan
bazı karmaşık makinelerle
											gösterebiliyor.
											Nükleer manyetik
rezonans spektrometresi gibi.
											Görünür olsun ya da olmasın
bu molekülü gayet iyi biliyoruz.
											4 farklı atomdan 
oluştuğunu biliyoruz, bunlar:
											hidrojen, karbon, oksijen ve azot.
											Bunlar onları göstermekte
sıklıkla kullandığımız renkler.
											Evrendeki her şey 
atom dediğimiz
											küçük kürelerden oluşur.
											Bu temel bileşenlerden
yaklaşık yüz tane var
											ve her biri şu üç küçük parçacıktan
oluşuyor:
											proton, nötron, elektron.
											Atomları bu bildiğiniz tabloda
sıralıyoruz.
											Her birine bir isim ve bir sayı veriyoruz.
											Fakat hayat ve canlılık için 
hepsi gerekli değil.
											Sadece küçük bir kısmı, sadece bunlar.
											Özellikle bu dört atom yaşamın
yapı taşları olarak
											diğerlerinden ayrılıyor.
											Bunlar epinefrinde bulunan atomlar:
											hidrojen, karbon, azot ve oksijen.
											Şimdi size en önemli
kısmı söyleyeceğim.
											Bu atomlar bir dizi kurallar
çevresinde
											birleşip molekül oluştururlar.
											Hidrojen bir bağ yapar,
											oksijen her zaman iki bağ yapar,
											azot üç bağ yapar
											ve karbon dört bağ yapar.
											Bu kadar.
											HOAC bir, iki, üç, dört.
											Eğer 4'e kadar sayabiliyorsan
ve baş harfleri hatırlayabilirsen
											bunu hayatının sonuna kadar
unutmazsın.
									","
											A epinefrina é tão pequena
que nunca a veremos,
											com qualquer microscópio que seja,
											mas sabemos qual é o seu aspeto
											porque ela revela-se
sob máquinas sofisticadas
											com nomes pomposos
											como ""espectrómetros de ressonância
magnética nuclear"".
											Visível ou não, conhecemos
muito bem esta molécula.
											Sabemos que é formada
por quatro tipos diferentes de átomos,
											hidrogénio, carbono, oxigénio e azoto.
											Estas são as cores
que habitualmente usamos para eles.
											Tudo no nosso universo
é feito de esferas minúsculas
											a que chamamos átomos.
											Há cerca de cem
destes ingredientes básicos
											e todos eles são feitos
de três partículas mais pequenas:
											protões, neutrões, eletrões.
											Organizamos estes átomos
nesta tabela familiar.
											Damos a cada um deles
um nome e um número.
											Mas a vida, como a conhecemos,
não precisa de nada disto,
											apenas de um subconjunto
mais pequeno, apenas estes.
											Há quatro átomos, em especial,
que se distinguem dos restantes
											como sendo os principais
componentes da vida.
											São exatamente os mesmos
que se encontram na epinefrina:
											hidrogénio, carbono, azoto e oxigénio.
											Agora vou falar-vos
da parte mais importante.
											Quando estes átomos
se ligam para formar moléculas,
											seguem um conjunto de regras.
											O hidrogénio faz uma ligação,
											o oxigénio faz sempre duas,
											o azoto faz três
											e o carbono faz quatro.
											É assim mesmo.
											HOAC — um, dois, três, quatro.
											Se sabem contar até quatro
e souberem escrever ""hoak"",
											vão recordar isto até ao fim da vida.
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Risos)
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											Now here I have four bowls
with these ingredients.
											We can use these to build molecules.
											Let's start with epinephrine.
											Now, these bonds between atoms,
they're made of electrons.
											Atoms use electrons like arms
to reach out and hold their neighbors.
											Two electrons in each bond,
like a handshake,
											and like a handshake,
they are not permanent.
											They can let go of one atom
and grab another.
											That's what we call a chemical reaction,
											when atoms exchange partners
and make new molecules.
											The backbone of epinephrine
is made mostly of carbon atoms,
											and that's common.
											Carbon is life's favorite
structural building material,
											because it makes
a good number of handshakes
											with just the right grip strength.
											That's why we define organic chemistry
as the study of carbon molecules.
									","
											Aquí tengo cuatro tazones
con estos ingredientes.
											Podemos usarlos para formar moléculas.
											Empecemos con la epinefrina.
											Los enlaces entre los átomos
están hechos de electrones.
											Los átomos se unen usando
los electrones como brazos:
											dos electrones por enlace,
como un apretón de manos.
											Y como tal, no es permanente:
											pueden soltar un átomo y agarrar otro.
											Es lo que se llama una reacción química:
											cuando los átomos cambian de pareja
y forman nuevas moléculas.
											La estructura de la epinefrina está hecha
mayormente de átomos de carbono,
											lo que es habitual.
											El carbono es el material
estructural favorito de la vida
											porque forma un buen número de enlaces
											con la cantidad justa de fuerza y agarre.
											Por eso se dice que la química orgánica
es el estudio de las moléculas de carbono.
									","
											Burada bu bileşenlerin
olduğu dört kâse var.
											Bunları kullanarak 
bir molekül oluşturabiliriz.
											Epinefrinle başlayalım.
											Atomların arasındaki bu bağlar
elektronlar sayesinde oluşur.
											Atomlar elektronları kol gibi kullanarak
uzanıp komşularını tutarlar.
											Her bağdaki iki elektron
el sıkışmaya benzer
											ve el sıkışma gibi kalıcı değildirler.
											Bir atomu bırakıp diğerini tutabilirler.
											Kimyasal Reaksiyon dediğimiz şey budur.
											Atomlar partner değiştirdiğinde
yeni moleküller oluşur.
											Epinefrinin omurgası 
çoğunlukla karbondan oluşur,
											Bu olağandır.
											Karbon yaşamın en sevdiği
yapı malzemesidir
											çünkü pek çok atomla
tam ayarında bir güçle
											el sıkışır.
											Bu yüzden organik kimyanın tanımı 
karbon moleküllerini inceleyen bilimdir.
									","
											Ora bem, tenho aqui
quatro tijelas com estes ingredientes.
											Podemos usá-los para criar moléculas.
											Vamos começar com a epinefrina.
											Estas ligações entre átomos
são feitas de eletrões.
											Os átomos usam os eletrões
como braços para apanharem os vizinhos.
											Dois eletrões em cada ligação,
como um aperto de mão,
											e, tal como um aperto de mão,
não são permanentes.
											Podem deixar escapar um átomo
e apanhar outro.
											Chamamos a isso uma reação química,
											quando os átomos trocam parceiros
e criam novas moléculas.
											A espinha dorsal da epinefrina
é feita sobretudo de átomos de carbono,
											o que é vulgar.
											O carbono é o material de construção
estrutural preferido pela vida
											porque dá muitos apertos de mão
											com a força de prisão adequada.
											Por isso, definimos a química orgânica
como o estudo das moléculas de carbono.
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											Now, if we build the smallest molecules
we can think of that follow our rules,
											they highlight our rules,
and they have familiar names:
											water, ammonia and methane,
H20 and NH3 and CH4.
											The words ""hydrogen,""
""oxygen"" and ""nitrogen"" —
											we use the same words
											to name these three molecules
that have two atoms each.
											They still follow the rules,
											because they have one, two
and three bonds between them.
											That's why oxygen gets called O2.
									","
											Ahora, si formamos las moléculas
más pequeñas posibles,
											poniendo las reglas en evidencia,
											tienen nombre conocidos:
											agua, amoníaco y metano,
H2O, NH3 y CH4.
											Las palabras ""hidrógeno"",
""oxígeno"" y ""nitrógeno""
											—usamos las mismas palabras
											para estas tres moléculas
con dos átomos cada una—
											todavía siguen las reglas
											porque tienen uno, dos 
y tres enlaces respectivamente.
											Por eso el oxígeno se llama O2.
									","
											Kurallarımıza uyan, düşünebildiğimiz 
en küçük molekülleri oluşturalım.
											Kurallarımızı tam olarak gösteriyorlar
ve tanıdık isimleri var:
											su, amonyum ve metan,
H20, NH3 ve CH4.
											Hidrojen, oksijen ve
azot kelimelerini
											aynı atomdan iki tane bulunduran
											bu üç molekül içinde kullanıyoruz.
											Hâlâ kurallara uyuyorlar
											çünkü aralarında sırasıyla bir,
iki ve üç bağ var.
											Bu yüzden oksijene O2 deniyor.
									","
											Ao criarmos as moléculas mais pequenas
pensamos que seguem as nossas regras,
											elas iluminam as nossas regras
e têm nomes familiares:
											água, amoníaco e metano,
H2O e NH3 e CH4.
											As palavras ""hidrogénio"",
""oxigénio"" e ""azoto""
											são as mesmas palavras
											que usamos para estas três moléculas
que têm dois átomos cada.
											Também seguem as regras
											porque têm uma, duas e três 
ligações entre elas.
											É por isso que o oxigénio
se chama O2.
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											I can show you combustion.
											Here's carbon dioxide, CO2.
											Above it, let's place water and oxygen,
and beside it, some flammable fuels.
											These fuels are made
of just hydrogen and carbon.
											That's why we call them hydrocarbons.
We're very creative.
									","
											Puedo mostrarles la combustión.
											Aquí está el dióxido de carbono, CO2.
											Pongamos agua y oxígeno encima,
y unos combustibles inflamables al lado.
											Los combustibles son
solo hidrógeno y carbono,
											así que los llamamos hidrocarburos,
porque somos muy creativos.
									","
											Size yanmanın nasıl olduğunu
gösterebilirim.
											Bu karbondioksit, CO2.
											Onun üstüne de suyu, oksijeni yanına
da bazı çabuk tutan yakıtları koyalım.
											Bu yakıtlar sadece hidrojen
ve karbondan oluşur.
											O yüzden bunlara hidrokarbonlar deniyor.
Çok yaratıcıyız.
									","
											Posso mostrar-vos a combustão.
											Este é o dióxido de carbono, CO2.
											Por cima dele,
colocamos a água e o oxigénio,
											e, ao lado dele, combustíveis inflamados
											que são feitos só de hidrogénio e carbono.
											Por isso, chamamos-lhe hidrocarbonetos.
Somos muito criativos.
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Risos)
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											So when these crash
into molecules of oxygen,
											as they do in your engine
or in your barbecues,
											they release energy and they reassemble,
											and every carbon atom
ends up at the center of a CO2 molecule,
											holding on to two oxygens,
											and all the hydrogens end up
as parts of waters,
											and everybody follows the rules.
											They are not optional,
											and they're not optional
for bigger molecules either,
											like these three.
											This is our favorite vitamin
											sitting next to our favorite drug,
									","
											Al chocar estos contra
las moléculas de oxígeno,
											como lo hacen en el motor de sus coches
o en sus parrillas cuando hacen asado,
											liberan energía y se reagrupan,
											y cada átomo de carbono termina
en el medio de una molécula de CO2,
											agarrado a dos oxígenos,
											y todos los hidrógenos
forman moléculas de agua,
											y todos siguen las reglas.
											No son optativas,
											ni siquiera para moléculas más grandes,
											como estas tres.
											Esta es nuestra vitamina favorita
											junto a nuestra droga favorita,
									","
											Bunlar oksijen molekülleriyle
çarpıştıklarında
											ki bunu motorda,
mangalda yapıyorlar
											bir enerji açığa çıkar ve
yeni bir düzen oluştururlar.
											Her bir karbon atomu bir CO2'nin
merkezi olur
											ve iki oksijen tutar.
											Tüm hidrojenler su moleküllerinin
bir parçası olur.
											Her biri kurallara uymuş olur.
											Kurallar duruma
göre,
											bu üç molekül gibi
daha büyük moleküller için bile
											olsa değişmezler.
											En sevdiğimiz vitamin
											en sevdiğimiz uyarıcının yanında.
									","
											Quando estes se fracionam
em moléculas de oxigénio,
											como acontece nos motores
ou nos churrascos,
											eles libertam energia e reorganizam-se.
											Cada átomo de carbono
acaba no centro duma molécula de CO2,
											que está ligada a dois oxigénios,
											e todos os hidrogénios
acabam como partes de água
											e toda a gente segue as regras.
											Não são opcionais,
											e também não são opcionais
para as moléculas maiores,
											como estas três.
											Esta é a nossa vitamina preferida
											ao lado da nossa droga preferida
[Cafeína]
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Risos)
									",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
"
","
","
","
",A crash course in organic chemistry,Jakob Magolan,15:53,"chemistry,TEDx,education,science,teaching"
