en,es,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											I decided to find Abed,
											and when I finally did,
											he responded to my Hebrew hello which such nonchalance,
											it seemed he'd been awaiting my phone call.
											And maybe he had.
											I didn't mention to Abed his prior driving record —
											27 violations by the age of 25,
											the last, his not shifting his truck into a low gear on that May day —
											and I didn't mention my prior record —
											the quadriplegia and the catheters,
											the insecurity and the loss —
											and when Abed went on about how hurt he was in the crash,
											I didn't say that I knew from the police report
											that he'd escaped serious injury.
											I said I wanted to meet.
											Abed said that I should call back in a few weeks,
											and when I did, and a recording told me
											that his number was disconnected,
											I let Abed and the crash go.
									","
											Me decidí encontrar a Abed,
											y cuando finalmente lo hice,
											él respondió a mi hola hebreo 
con tal indiferencia,
											parecía que hubiera esperado mi llamada.
											Y tal vez sí.
											No le mencioné a Abed 
su expediente de manejo previo,
											27 violaciones a la edad de 25,
											la última, no reducir la velocidad 
de su camión ese día de mayo,
											y no mencioné mi antecedentes,
											la cuadraplejía y los catéteres,
											la inseguridad y la pérdida,
											y cuando Abed siguió contando 
cómo se había herido en el accidente,
											no dije que yo sabía por 
el reporte de la policía
											que se había escapado 
de lesiones graves.
											Dije que quería conocerlo.
											Abed dijo que lo llamara 
en unas semanas,
											y cuando lo hice, y 
una grabación me dijo
											que su número estaba desconectado,
											dejé a Abed y al accidente, 
que se fueran
									","
											J'ai décidé de trouver Abed,
											et quand je l'ai finalement trouvé,
											il a répondu à mon bonjour en hébreu
avec une telle nonchalance,
											qu'il m'a semblé qu'il attendait mon appel téléphonique.
											Peut-être bien.
											Je n'ai pas mentionné à Abed son passé de conducteur —
											27 infractions à l'âge de 25 ans,
											le dernier étant de ne pas avoir rétrogradé
son camion en ce jour de Mai —
											et je n'ai pas fait allusion à mon propre passé —
											la quadriplégie et les sondes,
											l'insécurité et la perte —
											et quand Abed m'a dit comment
il a été blessé dans l'accident,
											je ne lui ai pas dit que
je savais du rapport de police
											qu'il avait échappé à des blessures graves.
											Je lui ai dit que je voulais le rencontrer.
											Abed m'a dit de le rappeler
dans quelques semaines,
											et quand j'ai rappelé et
qu'un enregistrement m´a dit
											que son numéro n'était plus en service,
											j'ai laissé tomber Abed et l'accident.
									","
											Ich entschloss mich, Abed zu finden,
											und als mir das endlich gelang,
											war seine Antwort auf mein 
hebräisches ""Hallo"" so gelassen,
											als hätte er auf meinen Anruf gewartet.
											Und vielleicht hatte er das auch.
											Ich sagte zu Abed nichts über seine
früheren Verkehrsverstöße –
											27 Verstöße bis zum Alter von 25 Jahren,
											bis zu diesem Tag im Mai, an dem er 
seinen Truck nicht heruntergeschalten hatte. –
											und ich erwähnte meine Geschichte nicht –
											die Lähmung und die Katheter,
											die Unsicherheit und den Verlust –
											und als Abed damit fortfuhr, 
wie sehr er beim Unfall verletzt wurde,
											sagte ich nicht, dass ich 
aus dem Polizeibericht wusste,
											dass er ohne ernsthafte Verletzungen 
davon gekommen war.
											Ich sagte, dass ich ihn treffen wollte.
											Abed sagte, dass ich in ein paar Wochen 
wieder anrufen solle,
											und als ich dies tat und ein Band mir sagte,
											dass dieser Anschluss abgestellt worden war,
											ließ ich Abed und den Unfall auf sich beruhen.
									","
											Decidi procurar o Abed,
											e quando finalmente o encontrei,
											ele retribuiu o meu ""olá"" em hebraico 
com tal indiferença,
											que parecia que estava à espera 
do meu telefonema.
											E talvez estivesse mesmo.
											Eu não mencionei ao Abed 
o seu histórico de condução
											— 27 infrações até aos 25 anos,
											a última, por não ter reduzido a marcha 
do seu camião, naquele dia de maio —
											e não mencionei o meu histórico
											— a tetraplegia e os cateteres,
											a insegurança e a perda.
											Quando o Abed começou a falar
sobre o quanto se magoou no acidente,
											eu não contei que sabia, 
pelo relatório da polícia,
											que ele não ficara gravemente ferido.
											Disse-lhe que o queria conhecer.
											Abed disse que eu devia voltar 
a ligar umas semanas mais tarde
											mas, quando lhe liguei,
uma gravação disse-me
											que o número fora desativado.
											Deixei o Abed e o acidente para trás.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											Many years passed.
											I walked with my cane and my ankle brace and a backpack
											on trips in six continents.
											I pitched overhand in a weekly softball game
											that I started in Central Park,
											and home in New York, I became a journalist and an author,
											typing hundreds of thousands of words with one finger.
											A friend pointed out to me that all of my big stories
											mirrored my own, each centering on a life
											that had changed in an instant,
											owing, if not to a crash, then to an inheritance,
											a swing of the bat, a click of the shutter, an arrest.
											Each of us had a before and an after.
											I'd been working through my lot after all.
									","
											Pasaron muchos años.
											Caminé con mi bastón y soporte 
de tobillo y una mochila
											de viaje por seis continentes.
											Lancé en un juego 
de sóftbol semanal
											que comencé en el Central Park,
											en casa en Nueva York, 
me convertí en periodista y escritor,
											escribí cientos de miles 
de palabras con un dedo.
											Un amigo me indicó que 
todas mis grandes historias
											eran un espejo de la mía, 
cada una centrada en una vida
											que había cambiado en un instante,
											debido, si no a un accidente, 
entonces a una herencia,
											un batazo, el clic de 
un obturador, un arresto.
											Cada uno de nosotros tiene 
un antes y un después.
											Yo he estado resolviendo 
mi destino después de todo.
									","
											Plusieurs années ont passé.
											J'ai marché avec ma canne, ma chevillière et un sac à dos,
											voyageant sur les six continents.
											Toutes les semaines, j'ai participé à un match de softball
											que j'ai lancé à Central Park,
											et de retour à New York, je suis devenu journaliste et auteur,
											tapant des centaines de milliers de mots avec un seul doigt.
											Un ami m'a fait remarquer que
l'ensemble de mes grandes histoires
											reflètent la mienne, chacune
étant centrée sur une vie
											qui avait changé en un instant,
											en raison, si ce n'est d'accident, alors d'un héritage,
											un coup de batte, un clic du volet, une arrestation.
											Chacun d'entre nous avait eu un avant et un après.
											J'avais travaillé sur mon sort, après tout.
									","
											Viele Jahre gingen vorbei.
											Ich ging mit meinem Stock und 
meiner Knöchelorthese und einem Rucksack
											auf Reisen in sechs Kontinenten.
											Ich spielte wöchentlich 
in einem Softballspiel,
											das ich im Central Park angefangen hatte,
											und wieder zu Hause in New York 
wurde ich ein Journalist und Autor,
											der hunderttausende von Wörtern 
mit einem Finger tippte.
											Ein Freund wies mich darauf hin, 
dass alle meiner großen Geschichten
											mich selbst zeigten; 
jede konzentrierte sich auf ein Leben,
											welches sich in 
einem Augenblick verändert hatte,
											wenn nicht auf Grund eines Unfalls, 
dann wegen eines Erbes,
											einem Schwung eines Schlagstockes, dem Schließen 
einer Kamera-Blende, einer Inhaftierung.
											Bei jedem von uns gab es 
ein Davor und ein Danach.
											Ich hatte mich letztendlich 
durch ähnliche Leben gearbeitet.
									","
											Passaram-se muitos anos.
											Viajei com a minha bengala, 
a minha cinta do tornozelo e uma mochila
											por seis continentes.
											Fui arremessador num jogo 
semanal de ""softball""
											que criei no Central Park,
											e, em Nova Iorque,
tornei-me jornalista e escritor,
											datilografando centenas de milhares 
de palavras com apenas um dedo.
											Um amigo disse-me que todas 
as minhas grandes histórias
											eram um espelho da minha vida,
											todas elas em torno de uma vida
que mudara num piscar de olhos,
											devido a um acidente, 
ou por causa de uma herança,
											do balanço de um taco de basebol,
do clique de uma foto, ou de uma prisão.
											Todos tínhamos um ""antes"" e um ""depois"".
											Enfim, eu estava a trabalhar bastante.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											Still, Abed was far from my mind, when last year,
											I returned to Israel to write of the crash,
											and the book I then wrote, ""Half-Life,""
											was nearly complete when I recognized
											that I still wanted to meet Abed,
											and finally I understood why:
											to hear this man say two words: ""I'm sorry.""
											People apologize for less.
											And so I got a cop to confirm that Abed still lived
											somewhere in his same town,
											and I was now driving to it with a potted yellow rose in the back seat,
											when suddenly flowers seemed a ridiculous offering.
											But what to get the man who broke your fucking neck?
											(Laughter)
											I pulled into the town of Abu Ghosh,
											and bought a brick of Turkish delight:
											pistachios glued in rosewater. Better.
									","
											Aún, Abed estaba lejos de mi mente, 
cuando el año pasado,
											regresé a Israel para 
escribir del accidente,
											y el libro que escribí 
entonces, ""Half-Life"",
											estaba casi completo 
cuando comprendí
											que aún quería conocer a Abed,
											y finalmente pude entender por qué:
											para escucharle decir 
dos palabras: ""Lo siento"".
											La gente se disculpa por menos.
											Y así fui a la policía para confirmar 
que Abed todavía vivía
											en algún lugar de 
esa misma ciudad,
											y ahora iba con un florero de 
rosas amarillas en el asiento trasero,
											cuando de repente las flores 
parecieron una ofrenda ridícula.
											¿Pero qué se le da al hombre 
que te rompió el maldito cuello?
											(Risas)
											Me adentré en la ciudad de Abu Ghosh,
											y compré una caja de delicias turcas:
											pistachos confitados en 
agua de rosas. Mejor.
									","
											Abed était encore loin de mon esprit, lorsque l'année dernière,
											je suis retourné en Israël pour écrire sur l´accident,
											et le livre que j'ai alors écrit, « Une Vie à Moitié »
											était presque terminé quand j'ai réalisé
											que je voulais toujours rencontré Abed,
											et j'ai finalement compris pourquoi :
											entendre cet homme dire trois mots :
« Je suis désolé. »
											Les gens s'excusent pour moins que ça.
											J´ai alors obtenu d'un flic qu'il me confirme
qu'Abed vivait encore,
											quelque part dans cette même ville,
											et j'étais alors en route pour cette ville avec une rose jaune en pot sur le siège arrière,
											quand soudain, offrir des fleurs m'a semblé ridicule.
											Mais qu'est-ce tu peux bien apporter à l'homme
qui a brisé ton putain de cou ?
											(Rires)
											Je me suis arrêté dans la ville d'Abou Ghosh,
											et j'ai acheté une boîte de loukoums :
											pistaches et eau de rose. Mieux.
									","
											Noch immer dachte ich nicht an Abed, 
bis ich im letzten Jahr
											nach Israel zurückkehrte, 
um über den Unfall zu schreiben,
											und das Buch ""Half-Life"", 
welches ich damals schrieb,
											war schon fast fertig, als ich feststellte,
											dass ich Abed immer noch treffen wollte
											und ich verstand endlich auch warum:
											Ich wollte diesen Mann vier Worte 
sagen hören: ""Es tut mir leid.""
											Menschen haben sich schon 
für weniger entschuldigt.
											Und so erfuhr ich von einem Polizisten,
dass Abed immer noch am Leben war,
											irgendwo noch immer in der gleichen Stadt,
											und ich fuhr nun dorthin, mit 
einer gelben Topf-Rose auf dem Rücksitz,
											als mir Blumen plötzlich als 
ein lächerliches Angebot erschienen.
											Aber was schenkt man dem Mann, 
der einem das beschissene Genick gebrochen hat?
											(Gelächter)
											Ich fuhr in die Stadt Abu Gosh
											und kaufte einen Block Lokum:
											Pistazien in Rosenwasser. Besser.
									","
											Abed ainda estava bem longe
da minha mente, quando, no ano passado,
											voltei a Israel para escrever 
sobre o acidente,
											e o livro que escrevi, ""Half-Life"",
											estava quase completo, quando me dei conta
											de que ainda queria conhecer o Abed,
											e finalmente percebi porquê:
											para ouvir aquele homem dizer 
duas palavras: ""Peço desculpa.""
											As pessoas pedem desculpas por menos.
											Então, pedi a um polícia que verificasse
											se o Abed ainda vivia na mesma cidade.
											Desta vez, fui com um vaso de rosas
amarelas no banco de trás do carro,
											quando, de repente, achei que as flores
eram uma oferta ridícula.
											Mas o que oferecer ao homem
que nos partiu a porcaria do pescoço?
											(Risos)
											Cheguei à cidade de Abu Ghosh,
											e comprei uma barra de delícias turcas:
											uma geleia de água de rosas 
com pistácios. Era melhor.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											Back on Highway 1, I envisioned what awaited.
											Abed would hug me. Abed would spit at me.
											Abed would say, ""I'm sorry.""
											I then began to wonder, as I had many times before,
											how my life would have been different
											had this man not injured me,
											had my genes been fed a different helping of experience.
											Who was I?
											Was I who I had been before the crash,
											before this road divided my life like the spine of an open book?
											Was I what had been done to me?
											Were all of us the results of things done to us, done for us,
											the infidelity of a parent or spouse,
											money inherited?
											Were we instead our bodies, their inborn endowments and deficits?
											It seemed that we could be nothing more than genes and experience,
											but how to tease out the one from the other?
											As Yeats put that same universal question,
											""O body swayed to music, o brightening glance,
											how can we know the dancer from the dance?""
											I'd been driving for an hour
											when I looked in my rearview mirror and saw my own brightening glance.
											The light my eyes had carried for as long as they had been blue.
											The predispositions and impulses that had propelled me
											as a toddler to try and slip over a boat into a Chicago lake,
											that had propelled me as a teen
											to jump into wild Cape Cod Bay after a hurricane.
											But I also saw in my reflection
											that, had Abed not injured me,
											I would now, in all likelihood, be a doctor
											and a husband and a father.
											I would be less mindful of time and of death,
											and, oh, I would not be disabled,
											would not suffer the thousand slings and arrows of my fortune.
											The frequent furl of five fingers, the chips in my teeth
											come from biting at all the many things
											a solitary hand cannot open.
											The dancer and the dance were hopelessly entwined.
									","
											En la autopista 1, imaginaba 
lo que me esperaba.
											Abed me abrazaría. Abed me escupiría
											Abed diría, ""Te pido perdón"".
											Entonces comencé a preguntarme, 
como lo hice muchas veces antes,
											cómo hubiera sido 
de diferente mi vida
											si ese hombre no me hubiera herido,
											alimentando mis genes con 
una experiencia diferente.
											¿Quién era yo?
											¿Era yo el mismo de 
antes del accidente,
											antes de que esta carretera dividiera 
mi vida como el lomo de un libro abierto?
											¿Era lo que había hecho para mí?
											¿Somos todos el resultado de lo hecho 
para nosotros, hecho por nosotros,
											la infidelidad de 
un padre o cónyuge,
											dinero heredado?
											¿Somos en lugar de nuestros cuerpos, 
sus dotes y déficits innatos?
											Parece que no podíamos ser nada 
más que genes y experiencia,
											pero, ¿cómo separar el uno del otro?
											Como Yeats planteó esa 
misma pregunta universal,
											""Oh cuerpo mecido por la música, 
oh brillo de la mirada,
											¿cómo podemos distinguir 
al danzante de la danza?""
											Yo había estado 
conduciendo por una hora
											cuando miré en mi espejo retrovisor 
y vi mi propio brillo en mi mirada.
											La luz que mis ojos habían llevado 
desde que habían sido azules.
											Las predisposiciones e impulsos 
que me habían propulsado
											cuando niño a tratar de deslizar 
un barco en un lago de Chicago,
											me había impulsado 
de adolescente
											para saltar en la salvaje bahía de 
Cape Cod después de un huracán.
											Pero también vi en mi reflejo
											que si Abed no me hubiera herido,
											ahora, con toda probabilidad, 
sería un médico
											y un marido y un padre.
											Sería menos consciente 
del tiempo y de la muerte,
											y, ah, yo no estaría 
discapacitado,
											no habría sufrido los miles de
golpes y dardos de mi fortuna.
											La frecuente torsión de los cinco 
dedos, los dientes astillados
											de morder tantas cosas
											una mano solitaria 
que no se puede abrir.
											El danzante y la danza estaban 
irremediablemente entrelazados.
									","
											De retour sur l'autoroute 1,
j'ai imaginé ce qui allait se passer.
											Abed me serrerait dans ses bras.
Abed me cracherait dessus.
											Abed me dirait : « Je suis désolé. »
											J'ai alors commencé à me demander,
comme je l'avais fait à de nombreuses reprises,
											comment ma vie aurait été
											si cet homme ne m'avait pas blessé,
											si mes gènes avaient été nourris
d'un autre genre d'expérience.
											Qui étais-je ?
											Étais-je le même qu'avant l'accident,
											avant que cette route ne divise ma vie
comme la colonne vertébrale d'un livre ouvert ?
											Étais-je ce qu'on m'avait fait ?
											Étions-nous tous les résultats de ce qu'on nous avait fait, ou de ce qu'on avait fait pour nous,
											de l'infidélité d'un parent ou d'un conjoint,
											de l'argent hérité ?
											Étions-nous plutôt définis par nos corps,
leurs dotations et déficits innés ?
											Il semblait que nous ne pouvions être
rien de plus que des gènes et de l'expérience,
											mais comment démêler l'un de l'autre ?
											Comme Yeats a exprimé
cette même question universelle,
											« Ô corps se balançant au rythme de la musique,
ô regard illuminé,
											comment peut-on différencier
le danseur de la danse ? »
											Ça faisait une heure que je conduisais
											quand j'ai regardé dans mon rétroviseur et ai vu mon propre regard illuminé.
											La lumière que mes yeux avaient portée
depuis qu´ils étaient bleus.
											Les prédispositions et les pulsions qui avaient propulsé
											le bambin que j'étais à essayer de glisser sur un bateau dans un lac de Chicago,
											qui avait propulsé l'adolescent que j'étais
											à sauter dans la baie sauvage de Cape Cod après un ouragan.
											Mais j'ai également vu dans mon reflet
											que, si Abed ne m'avait pas blessé,
											selon toute vraisemblance,
je serais aujourd'hui médecin,
											mari et père.
											Je serais moins conscient du temps et de la mort,
											et, ah, je ne serais pas handicapé,
											je ne souffrirais pas des mille frondes
et flèches de ma fortune.
											L'enroulement fréquent de cinq doigts,
les morceaux dans mes dents
											viennent de l'utilisation de ma bouche
pour ouvrir toutes ces choses
											qu'une main solitaire ne peut pas.
											Le danseur et la danse
étaient irrémédiablement liés.
									","
											Zurück auf der Autobahn 1 malte ich mir aus, 
was mich erwarten würde.
											Abed würde mich umarmen. 
Abed würde mich anspucken.
											Abed würde sagen: ""Es tut mir leid.""
											Dann begann ich mich, 
wie schon viele Male davor, zu fragen,
											wie mein Leben anders gewesen wäre,
											wenn dieser Mann mich nicht verletzt hätte,
											wenn meine Gene eine andere Portion 
an Erfahrung enthalten hätten.
											Wer war ich?
											War ich derselbe wie vor dem Unfall,
											bevor diese Straße mein Leben 
wie den Rücken eines offenen Buches teilte?
											War ich das, was man mir angetan hatte?
											Waren wir alle ein Ergebnis der Dinge, die uns angetan 
wurden, Dinge, die für uns getan wurden,
											die Untreue eines Elternteiles oder eines Ehegatten,
											vererbtes Geld?
											Waren wir stattdessen unsere Körper mit 
ihren angeborenen Begabungen und Defiziten?
											Es schien, als ob wir nicht mehr 
als Gene und Erfahrung sein könnten,
											aber wie lockt man das eine 
aus dem anderen heraus?
											Wie Yeats schon die gleiche 
universelle Frage gestellt hatte:
											""Oh Körper, schwanke zur Musik, 
oh leuchtender Glanz,
											wie können wir den Tänzer 
unterscheiden vom Tanz?""
											Ich fuhr schon eine Stunde,
											als ich in den Rückspiegel schaute und 
meinen eigenen aufleuchtenden Blick sah.
											Das blaue Leuchten, das meine Augen
schon immer hatten.
											Die Neigungen und Impulse, 
die mich angetrieben hatten,
											als Kleinkind zu versuchen über die Reling 
eines Bootes in einen See in Chicago zu rutschen,
											die mich als Jugendlichen angetrieben hatten,
											nach einem Sturm in die aufgewühlte 
Cape Cod Bay zu springen.
											Aber ich sah auch in meinem Spiegelbild,
											dass, wenn Abed mich nicht verletzt hätte,
											ich mit aller Wahrscheinlichkeit ein Arzt wäre,
											und ein Ehemann und ein Vater.
											Ich würde mir weniger Gedanken 
um Zeit und Tod machen
											und, oh ja, ich wäre nicht behindert,
											würde nicht die Tausende von Schleudern 
und Pfeilen meines Schicksals erleiden.
											Das Verkrampfen meiner Finger,
die ausgeschlagenen Ecken an meinen Zähnen
											kommen vom Beißen all der vielen Sachen,
											die eine einsame Hand nicht öffnen kann.
											Der Tänzer und der Tanz waren 
hoffnungslos ineinander verschlungen.
									","
											De volta à autoestrada, fui pensando
no que poderia acontecer.
											O Abed dava-me um abraço.
O Abed cuspia-me.
											O Abed diria: ""Peço desculpa"".
											Naquele instante, comecei a imaginar, 
como muitas vezes antes,
											como seria diferente a minha vida
se ele não me tivesse magoado,
											se o físico que eu tinha não tivesse
passado por este tipo de trauma.
											Quem era eu?
											Seria o mesmo de antes do acidente,
											antes de esta estrada dividir a minha 
vida como a lombada de um livro aberto?
											Eu era o produto do que me tinham feito?
											Seríamos todos o resultado daquilo
que fizeram connosco, ou por nós,
											da infidelidade de um dos pais
ou da esposa,
											do dinheiro herdado?
											Seríamos nós, e não os nossos corpos, 
a fonte dos nossos dotes e deficiências?
											Parecia que não éramos nada
além da genética e de experiência,
											mas como é que uma coisa
suplanta a outra?
											Yeats levantou a mesma questão universal:
											""Oh corpo a balançar com a música, 
oh olhar brilhante,
											""como é possível distinguir
a dança da dançarina?""
											Eu estava a conduzir há uma hora
											quando olhei pelo retrovisor
e vi o meu olhar brilhante.
											A luz que os meus olhos tinham
desde que eram azuis.
											As predisposições e impulsos
que me tinham induzido
											quando criança, a tentar enfiar-me
num barco, num lago em Chicago;
											que me tinham induzido, 
quando adolescente,
											a mergulhar na selvagem baía 
de Cape Cod, depois de um furacão.
											Mas também vi no meu reflexo
											que, se o Abed não me tivesse magoado,
											provavelmente hoje eu seria médico,
											marido e pai.
											Não estaria tão consciente
a respeito do tempo e da morte,
											e não seria deficiente,
											nem teria de suportar as cobras 
e lagartos da minha sorte.
											Os meus dedos contorcidos 
e os meus dentes lascados
											vêm de ter de morder muitas das coisas
											que uma única mão não consegue abrir.
											O dançarino e a dança estavam
irremediavelmente interligados.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											It was approaching 11 when I exited right
											toward Afula, and passed a large quarry
											and was soon in Kfar Kara.
											I felt a pang of nerves.
											But Chopin was on the radio, seven beautiful mazurkas,
											and I pulled into a lot by a gas station
											to listen and to calm.
									","
											Eran casi las 11 
cuando salí a la derecha
											hacia Afula y pasé una gran cantera
											y llegué pronto a Kfar Kara.
											Sentí una punzada de nervios.
											Pero Chopin en la radio, 
siete bellas mazurcas,
											y entré a una gasolinera
											a escuchar y calmarme.
									","
											Il était presque 11 heures
quand j'ai pris la sortie de droite
											en direction de Afula, et j'ai passé une grande carrière
											et je suis arrivé rapidement à Kfar Kara.
											Je senti un pincement des nerfs.
											Mais ils passaient Chopin à la radio,
sept belles mazurkas,
											et je me suis arrêté sur le parking
d'une station-service
											pour écouter et me calmer.
									","
											Es ging auf elf Uhr zu, als ich
rechts Richtung Afula abbog,
											an einem großen Steinbruch vorbeikam
											und schon bald in Kfar Kara war.
											Ich hatte das Gefühl, die Nerven 
würden mit mir durchgehen.
											Aber im Radio lief Chopin, 
sieben wunderschöne Mazurken,
											und ich fuhr auf einen Parkplatz 
an einer Tankstelle,
											um zuzuhören und mich zu beruhigen.
									","
											Já eram quase 11horas
quando saí à direita,
											em direção a Afula, passei
por uma grande pedreira,
											e depressa cheguei a Kfar Kara.
											Sentia uma pontada de nervos.
											Mas Chopin tocava no rádio, 
sete lindas mazurcas.
											Entrei num estacionamento, 
ao lado de uma bomba de gasolina,
											para ouvir e acalmar-me.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											I'd been told that in an Arab town,
											one need only mention the name of a local
											and it will be recognized.
											And I was mentioning Abed and myself,
											noting deliberately that I was here in peace,
											to the people in this town,
											when I met Mohamed outside a post office at noon.
											He listened to me.
									","
											Me habían dicho que 
en una ciudad árabe,
											solo es necesario mencionar 
el nombre de un local
											y lo reconocerían.
											Yo hablaba de Abed y de mí,
											dejando claro que estaba allí en paz,
											a la gente en esa ciudad,
											cuando conocí a Mohamed fuera 
de una oficina de correos al mediodía.
											Él me escuchó.
									","
											On m'avait dit que, dans une ville arabe,
											il suffit de mentionner le nom de quelqu'un qui y vit
											et on le reconnaîtra.
											Et je mentionnais Abed et moi-même,
											remarquant délibérément que j'étais ici en paix,
											aux gens de cette ville,
											quand j'ai rencontré Mohamed à l'extérieur d'un bureau de poste à midi.
											Il m'a écouté.
									","
											Man hatte mir gesagt, 
dass man in einer arabischen Stadt
											nur den Namen einer ortsansässigen 
Person erwähnen müsste
											und man ihn dann schon kennen würde.
											Und ich erwähnte den Einwohnern gegenüber
											mich und Abed, bewusst betonend,
											dass ich mit friedlichen 
Absichten gekommen war,
											als ich mittags Mohammed 
draußen vor der Post traf.
											Er hörte mir zu.
									","
											Tinham-me dito que, numa cidade árabe,
											basta mencionar o nome de um morador
											e todos sabem quem é.
											Eu referi-me a Abed e a mim mesmo,
											deixei bem claro às pessoas 
da cidade
											que vinha em paz,
											quando encontrei Mohamed à porta 
de um posto de correios, ao meio-dia.
											Ele ouviu-me.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
											You know, it was most often when speaking to people
											that I wondered where I ended and my disability began,
											for many people told me what they told no one else.
											Many cried.
											And one day, after a woman I met on the street did the same
											and I later asked her why,
											she told me that, best she could tell, her tears
											had had something to do with my being happy and strong,
											but vulnerable too.
											I listened to her words. I suppose they were true.
											I was me,
											but I was now me despite a limp,
											and that, I suppose, was what now made me, me.
									","
											Saben, era de lo más a menudo 
cuando hablaba con la gente
											que me preguntaba donde 
comenzó y acabó mi invalidez,
											porque mucha gente me contó
lo que a nadie explicaron.
											Muchos lloraron.
											Y un día, después de que una mujer 
que conocí en la calle hizo lo mismo
											y luego le pregunté por qué,
											me dijo que, mejor que 
sus palabras, sus lágrimas
											habían tenido algo que ver 
con que soy feliz y fuerte,
											pero vulnerable también.
											Escuché sus palabras. 
Supongo que eran ciertas.
											Era yo,
											pero ahora era yo 
a pesar de la cojera,
											y que, supongo, fue lo que 
me hizo ser yo mismo.
									","
											Vous savez, c'était généralement
quand je parlais aux gens
											que je me demandais où je prenais fin
et où mon handicap commençait,
											car beaucoup de gens m'ont dit ce
qu´ils ne diraient à personne d'autre.
											Beaucoup pleuraient.
											Et un jour, après qu'une femme que j'avais rencontrée dans la rue a fait de même
											et je lui ai demandé plus tard pourquoi,
											elle m'a dit que, du mieux qu'elle
pouvait l'expliquer, ses larmes
											avaient quelque chose à voir
avec mon aspect heureux et fort,
											mais également vulnérable.
											J'ai écouté ses paroles. Je pense qu´elles étaient sincères.
											J'étais moi,
											mais dorénavant j'étais moi, même si je boitais,
											et je pense que c'était ce qui, dorénavant, avait fait de moi ce que je suis.
									","
											Sie müssen wissen, dass es besonders oft 
während Gesprächen mit Menschen so war,
											dass ich mich fragte, wo ich aufhörte 
und meine Behinderung anfing,
											da viele Menschen mir Dinge erzählten, 
die sie keiner anderen Person erzählen würden.
											Viele weinten.
											Und eines Tages, nachdem eine Frau, die ich 
auf der Straße getroffen hatte, das Gleiche tat
											und ich sie später nach dem Grund fragte,
											erzählte sie mir, so gut sie 
es konnte, dass ihre Tränen
											etwas damit zu tun gehabt hätten, 
dass ich glücklich und stark,
											aber auch verletzlich sei.
											Ich hörte ihren Worten zu. 
Ich vermute, sie waren wahr.
											Ich war ich,
											aber ich war nun trotz 
einer Gehbehinderung ich selbst
											und das, so vermute ich, 
machte mich nun zu mir selbst.
									","
											Sabem, geralmente, era
quando eu falava com as pessoas
											que me perguntava onde eu acabava
e onde começava a minha deficiência
											pois muitas pessoas diziam-me coisas 
que nunca teriam dito a ninguém.
											Muitas choravam.
											Um dia, uma mulher 
que encontrei na rua fez o mesmo,
											e eu perguntei-lhe porquê.
											Ela disse-me, da melhor forma que pôde,
											que as suas lágrimas tinham a ver
com a minha felicidade e força,
											mas também com a minha vulnerabilidade.
											Eu ouvi as palavras dela. 
Suponho que eram verdadeiras.
											Aquele era eu,
											mas agora era eu, apesar de coxear,
											e isso, suponho, era o que agora 
me fazia ser eu mesmo.
									",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
"
","
","
","
","
",In search of the man who broke my neck,Joshua Prager,18:30,"anthropology,disability,storytelling,writing"
