en,tr,es,title,speaker,duration,tags
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											(Gasps) ""The universe has already
written the poem
											you were planning on writing!""
									","
											(İç çekerek) ''Yazmayı planladığın şiiri
											evren çoktan yazdı!""
									","
											""¡El universo ya escribió ese poema
											que pensabas escribir!"".
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											Except, for the first time,
it didn't fill me with despair.
											Instead, I thought, ""OK.
											Maybe it's not my job
to invent something new.
											Maybe instead it's my job to listen
to what the universe is showing me
											and to keep myself open
to what the universe offers,
											so that when it's my turn,
											I can hold something to the light,
											just for a moment,
											just for as long as I have.
									","
											Ancak, ilk kez,
bu beni umutsuzlukla doldurmadı.
											Bunun yerine “Tamam,” dedim.
											Belki yeni bir şey icat etmek 
benim görevim değil.
											Belki de benim görevim;
evrenin bana gösterdiklerini dinlemek
											ve bana sunacaklarına karşılık
kendimi açık tutmaktır.
											Böylece sıra bana geldiğinde
											sadece bir anlığına,
											sadece sahip olduğum sürece,
											ışığa bir şey tutabilirim.
									","
											Salvo que, por primera vez,
no me llenó de desesperación.
											En cambio, pensé: ""Está bien.
											Quizá no me corresponda
inventar algo nuevo.
											Tal vez mi trabajo sea escuchar
lo que el universo me muestra
											y mantenerme abierta
a lo que el universo ofrece,
											para que cuando me toque a mí,
											yo pueda sostener algo a la luz,
											por un instante,
											por el tiempo que tenga.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											The universe has already written the poem
											that you were planning on writing.
									","
											Yazmayı planladığın şiiri
											evren çoktan yazdı.
									","
											El universo ya escribió ese poema
											que planeaba escribir.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											And this is why
											you can do nothing
but point at the flock of starlings
									","
											İşte bu yüzden,
											miras kalmış bir koreografiyle
									","
											Y por eso
											uno no puede hacer más que apuntar
a la bandada de estorninos
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											whose bodies rise and fall
in inherited choreography,
									","
											bedenleri yükselen ve alçalan
									","
											cuyos cuerpos suben y bajan
en una coreografía heredada,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											swarming the sky in a sweeping curtain
									","
											nefes kesici bir şekilde 
gökyüzüyle kaynaşan,
									","
											invadiendo el cielo como
una cortina arrolladora
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											that, for one blistering moment,
									","
											yoğun bir anda,
									","
											que, en un momento glorioso,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											forms the unmistakeable shape
									","
											gökyüzüne karşı kanat çırpan 
koca bir kuşun belirgin şeklini oluşturan
									","
											toma esa forma inequívoca
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											of a giant bird
											flapping against the sky.
									","
											bu sığırcıkları
											işaret etmek dışında bir şey yapamazsın.
									","
											de pájaro gigante
											aleteando en el cielo.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											It is why your mouth forms an ""o""
									","
											İşte bu yüzden ağzın “o” şeklini alır.
									","
											Por eso sus labios toman forman de ""o""
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											that is not a gasp,
									","
											Bu nefes kesilmesi değildir.
									","
											no es quedarse boquiabierto,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											but rather, the beginning of,
											""Oh. Of course.""
									","
											Bunun yerine
											“Evet, elbette,” demenin başlangıcıdır.
									","
											sino empezar a decir:
											""¡Oh! Por supuesto"".
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											As in, of course the heart of a blue whale
is as large as a house
									","
											Elbette, mavi balinanın kalbi,
bir insanın ayakta durabileceği kadar
									","
											Como en, por supuesto, el corazón de una
ballena azul es tan grande como una casa
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											with chambers tall enough
to fit a person standing.
									","
											yüksek olan bir ev kadar geniştir
demek gibi.
									","
											con salas tan altas como para que 
una persona pueda estar de pie adentro.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											Of course a fig becomes possible
									","
											Elbette, dişi yaban arısının yumurtalarını
incir çiçeğinin içine bırakması,
									","
											De hecho, un higo es factible
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											when a lady wasp lays her eggs
inside a flower,
											dies and decomposes,
									","
											ölmesi ve ayrışması
											inciri mümkün kılar.
									","
											cuando una avispa pone sus huevos
dentro de una flor,
											se muere y se pudre,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											the fruit, evidence of her transformation.
									","
											Meyve, onun bu dönüşümünün kanıtıdır.
									","
											y la fruta es prueba de su transformación.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											Sometimes, the poem is so bright,
									","
											Bazen, şiir o kadar aydınlıktır ki
									","
											A veces, el poema es tan brillante,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											your silly language will not stick to it.
									","
											şapşal dilin buna bağlı kalmaz.
									","
											que su lenguaje tonto no se adherirá a él.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											Sometimes, the poem is so true,
									","
											Bazen, şiir o kadar dürüsttür ki
									","
											A veces, un poema es tan verdadero,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											nobody will believe you.
									","
											kimse sana inanmaz.
									","
											que nadie les creerá.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											I am a bird
									","
											Ben,
									","
											Yo soy un pájaro
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											made of birds.
									","
											kuşlardan oluşan bir kuşum.
									","
											hecho de pájaros.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											This blue heart a house
you can stand up inside of.
									","
											Bu mavi kalp
içinde ayağa kalkabileceğin bir ev.
									","
											Este corazón azul es una casa
donde uno puede estar de pie adentro.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											I am dying
									","
											Burada,
									","
											Me estoy muriendo
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											here
									","
											bu çiçeğin içinde
									","
											aquí
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											inside this flower.
									","
											ölüyorum.
									","
											dentro de esta flor.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											It is OK.
									","
											Önemli değil.
									","
											Está bien.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											It is what I was put here to do.
									","
											Bunu yapmak için buraya kondum.
									","
											Esto es lo que tenía que hacer.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											Take this fruit.
									","
											Bu meyveyi al.
									","
											Miren esta fruta.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											It is what I have to offer.
									","
											Sana bunu sunuyorum.
									","
											Esto les ofrezco.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											It may not be first,
									","
											Belki ilk
									","
											No será la primera,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											or ever best,
									","
											ya da en en iyisi değil.
									","
											ni la mejor,
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											but it is the only way to be sure
											that I lived at all.
									","
											Ama yaşadığımdan emin olmanın
											tek yolu bu.
									","
											pero es la única manera de estar segura
											de que he vivido.
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
"
","
","
","""A Bird Made of Birds""",Sarah Kay,4:53,"poetry,performance,performance art,entertainment,spoken word,storytelling"
