pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											Eu fiquei com medo,
											não por mim, mas fiquei
com medo de o perder,
											de que ele entrasse numa das suas crises,
											e que eu estragasse 
a sua relação com o violino,
											se começasse a falar
de escalas, de arpejos
											e de outras formas emocionantes
da pedagogia didática do violino.
											(Risos)
											Então, comecei a tocar.
											E toquei o primeiro andamento
do concerto para violino de Beethoven.
									","
											And I was afraid,
											not for myself, but I was afraid
											that I was going to lose him,
											that he was going to sink into one of his states,
											and that I would ruin his relationship with the violin
											if I started talking about scales
											and arpeggios and other exciting forms of
											didactic violin pedagogy.
											(Laughter)
											So, I just started playing.
											And I played the first movement of the Beethoven Violin Concerto.
									","
											Y yo sentí miedo,
											no por mí, sino miedo
											de que iba a perderlo,
											de que iba a hundirse en uno de sus estados
											y de que yo arruinaría su relación con el violín
											si comenzaba a hablarle de escalas
											y arpegios y otras formas excitantes de
											pedagogía didáctica de violín.
											(Risas)
											Por ello sólo empecé a tocar.
											Y toqué el primer movimiento del concierto para violín de Beethoven.
									","
											Ve korktum,
											kendim için değil, ama
											onu kaybedeceğimden korktum,
											her zamanki hallerinden birine dalacağından,
											ve eğer ölçülerden ve arpejlerden ve didaktik
											keman pedagojisinin diğer büyüleyici
											formlarından bahsedersem, kemanla ilişkisini
											mahvedeceğimden korktum.
											(Gülüşmeler)
											O zaman sadece çalmaya başladım.
											Beethoven’ın keman konçertosunun ilk hareketini çaldım.
									","
											Et j'ai eu peur,
											pas pour moi, mais j'ai eu peur
											de le perdre,
											qu'il se mette à sombrer dans l'une de ses crises,
											et que je ruine sa relation avec le violon
											si je commençais à parler de portées
											et d'arpèges et des autres formes intéressantes de
											la pédagogie didactique du violon.
											(Rires)
											Alors, j'ai simplement commencé à jouer.
											J'ai joué le premier mouvement du concerto pour violon de Beethoven.
									","
											Ich hatte Angst,
											nicht meinetwegen, sondern ich hatte Angst,
											dass ich ihn verlieren könnte,
											dass er in einen seiner Zustände versinken könnte
											und dass ich ihm seine Beziehung zur Geige zerstören könnte,
											wenn ich anfing, über Tonleitern
											und Arpeggios und andere aufregende Formen
											der didaktischen Geigenpädagogik zu reden.
											(Lachen)
											Ich fing also einfach an zu spielen.
											Ich spielte den ersten Satz von Beethovens Violinkonzert.
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											À medida que eu tocava
											percebi que se dava uma profunda mudança
											nos olhos de Nathaniel.
											Era como se ele estivesse
sob o controlo de um fármaco invisível,
											uma reação química, para a qual
											a música que eu tocava era o catalisador.
											E a fúria maníaca do Nathaniel
											transformou-se em compreensão,
											uma curiosidade serena
e um estado de graça.
											Como que por milagre,
ele pegou no seu violino,
											e começou a tocar, de ouvido,
											certos excertos de concertos para violino
											que me pedia depois para completar,
											Mendelssohn, Tchaikovsky, Sibelius.
											Começámos a falar de música,
											de Bach a Beethoven e Brahms,
											Bruckner, todos os B,
											de Bartók até Esa-Pekka Salonen.
									","
											And as I played,
											I understood that there was a profound change
											occurring in Nathaniel's eyes.
											It was as if he was in the grip of some invisible pharmaceutical,
											a chemical reaction, for which my playing the music
											was its catalyst.
											And Nathaniel's manic rage
											was transformed into understanding,
											a quiet curiosity and grace.
											And in a miracle, he lifted his own violin
											and he started playing, by ear,
											certain snippets of violin concertos
											which he then asked me to complete — Mendelssohn,
											Tchaikovsky, Sibelius.
											And we started talking about music, from Bach
											to Beethoven and Brahms,
											Bruckner, all the B's,
											from Bartók, all the way up to Esa-Pekka Salonen.
									","
											Y mientras tocaba
											entendí que un profundo cambio estaba
											ocurriendo en los ojos de Nathaniel.
											Fue como si estuviese bajo el control de algun fármaco invisible,
											una reacción química, para la cual el que yo tocara música
											era su catalizador.
											Y la cólera maniaca de Nathaniel
											se transformó en entendimiento,
											en una curiosidad quieta y en gracia.
											Y como por milagro, levantó su propio violín
											y comenzó a tocar de oído
											algunos fragmentos de conciertos para violín,
											que luego me pedía que completara, Mendelssohn,
											Tchaikovsky, Sibelius.
											Y comenzamos a hablar sobre música, desde Bach
											hasta Beethoven y Brahms,
											Bruckner, todos los Bs,
											desde Bartók, todo el camino hasta Esa-Pekka Salonen.
									","
											Ve çalarken
											anladım ki, Nathaniel'in gözlerinde oluşan
											çok derin bir değişim vardı.
											Adeta bazı görünmez farmasötik, kimyasal bir reaksiyonun
											kontrolünde gibiydi, benim müziği çalışım da
											bunun katalizörüydü.
											Ve Nathaniel'in manyak öfkesi,
											bir anlayışa ve sessiz bir merak ve
											zerâfete dönüşmüştü.
											Ve bir mucizeyle, kendi kemanını kaldırdı
											ve keman konçertolarının parçalarını
											duyduğu gibi çalmaya başladı,
											sonra benden tamamlamamı isteyerek, Mendelssohn,
											Tchaikovsky, Sibelius.
											Ve müzik hakkında konuşmaya başladık, Bach'tan
											Beethoven ve Brahms'tan,
											Bruckner ve tüm B'lerden,
											Bartók'tan, Esa-Pekka Salonen'e kadar.
									","
											Et comme je jouais,
											j'ai vu qu' un changement profond
											se produisait dans les yeux Nathaniel.
											C'était comme s'il était sous l'emprise d'un produit pharmaceutique invisible,
											une réaction chimique, dont la musique que je jouais
											était le catalyseur.
											Et la rage maniaque de Nathaniel
											s'est transformée en compréhension,
											en curiosité tranquille, et en grâce.
											Et comme par miracle, il a levé son propre violon,
											et il a commencé à jouer à l'oreille,
											des extraits de concertos pour violon
											qu'il m'a alors demandé de compléter, Mendelssohn,
											Tchaïkovski, Sibelius.
											Et nous avons commencé à parler de musique, de Bach
											à Beethoven, de Brahms,
											Bruckner, tous les B,
											de Bartók, jusqu'à Esa-Pekka Salonen.
									","
											Und während ich spielte,
											fiel mir auf, dass in Nathaniels Augen
											eine vollkommene Veränderung vor sich ging.
											Es war, als ob er unter dem Einfluss einer unsichtbaren Arznei stand,
											eine chemische Reaktion, dessen Katalysator
											mein Spiel war.
											Nathaniels manischer Zorn
											verwandelte sich in Verständnis,
											in eine ruhige Neugier und Anmut.
											Und wie durch ein Wunder nahm er seine Geige
											und begann, nach Gehör
											einige Ausschnitte von Violinkonzerten zu spielen
											und bat mich dann, sie zu Ende zu spielen:
											Mendelssohn, Tschaikowski, Sibelius.
											Wir fingen dann an, über Musik zu sprechen,
											angefangen von Bach über Beethoven, Brahms,
											Bruckner und all die anderen Bs,
											von Bartók bis hin zu Esa-Pekka Salonen.
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											Eu percebi que ele não só tinha
											um conhecimento enciclopédico de música,
											como também se relacionava
com essa música a um nível pessoal.
											Ele falava sobre ela com o tipo
de paixão e compreensão
											que eu partilho com os meus colegas
da Filarmónica de Los Angeles.
											Ao tocar e ao falar de música
											este homem tinha-se transformado
											do homem perturbado e paranoico
											que vagueava pelas ruas
da baixa de Los Angeles,
											no músico encantador, erudito,
											e brilhante formado em Juilliard.
									","
											And I understood that he not only
											had an encyclopedic knowledge of music,
											but he related to this music at a personal level.
											He spoke about it with the kind of passion
											and understanding that I share with my colleagues
											in the Los Angeles Philharmonic.
											And through playing music and talking about music,
											this man had transformed
											from the paranoid, disturbed man
											that had just come from walking the streets
											of downtown Los Angeles
											to the charming, erudite,
											brilliant, Juilliard-trained musician.
									","
											Y entendí que él no sólo
											tenía un conocimiento enciclopédico de música
											sino que se identificaba con esta música a un nivel personal.
											El habló sobre ello con el tipo de pasión
											y entendimiento que yo comparto con mis colegas
											en la Filarmónica de Los Angeles.
											Y a través de tocar música y hablar de música
											este hombre se transformó
											del hombre paranoico perturbado
											que había venido de caminar las calles
											del centro de Los Angeles
											al encantador, erudito,
											brillante músico educado en Julliard.
									","
											Ve anladım ki, ansiklopedik
											bir müzik bilgisi dışında aynı zamanda
											kişisel düzeyde de müzikle ilişkiliydi.
											Öylesine bir tutku ve anlayışla ondan
											bahsediyordu ki, bu duyguyu Los Angeles Filarmoni’deki
											çalışma arkadaşlarımla da paylaşıyorum.
											Ve müzik yaparak ve müzik hakkında konuşarak,
											bu adam Los Angeles'in merkezindeki
											sokaklarda dolaşan
											paranoyak, rahatsız bir adamdan
											neşeli, bilgili, parlak,
											Julliard'da eğitim almış
											bir müzisyene dönüştü.
									","
											Et j'ai compris que non seulement il
											avait une connaissance encyclopédique de la musique,
											mais qu'il avait un lien avec cette musique, à un niveau personnel.
											Il en a parlé avec le genre de passion
											et de compréhension que je partage avec mes collègues
											de l'Orchestre Philharmonique de Los Angeles.
											En jouant de la musique, et en parlant de musique,
											cet homme s'était transformé,
											de l'homme dérangé, paranoïaque,
											qui errait dans les rues
											du centre-ville de Los Angeles,
											en ce charmant, érudit,
											et brillant musicien issu de Juilliard.
									","
											Und mir wurde klar, dass er nicht nur
											ein enzyklopädisches Wissen über Musik besaß,
											sondern ihn mit ihr auch eine enge persönliche Beziehung verband.
											Er sprach von ihr mit einer Leidenschaft
											und einem Verständnis, das ich sonst nur von meinen Kollegen
											in der Philharmonie von Los Angeles kenne.
											Indem er Musik spielte und über Musik sprach,
											war aus diesem paranoiden,
											verwirrten Mann,
											der eben noch durch die Straßen von
											Los Angeles gezogen war,
											ein liebenswerter, gebildeter,
											ausgezeichneter, in Juilliard ausgebildeter Musiker geworden.
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											A música é terapia.
A música transforma-nos.
											Para Nathaniel, a música é sanidade.
											Porque a música permite-lhe
pegar nos seus pensamentos
											nos seus delírios, e transformá-los,
											usando a sua imaginação e criatividade,
em realidade.
											Isso é uma fuga
da sua mente atormentada.
											Eu percebi que esta é a essência da arte.
											Esta é a razão pela qual criamos a música,
											para captar uma coisa que existe
dentro de todos nós, no nosso íntimo,
											as nossas emoções.
											Através da nossa lente artística,
através da nossa criatividade,
											conseguimos transformar
essas emoções em realidade.
											A realidade dessa expressão
toca-nos a todos,
											comove-nos, inspira-nos e une-nos.
									","
											Music is medicine. Music changes us.
											And for Nathaniel, music is sanity.
											Because music allows him to take his thoughts
											and delusions and shape them
											through his imagination and his creativity,
											into reality.
											And that is an escape
											from his tormented state.
											And I understood that this was the very essence of art.
											This was the very reason why we made music,
											that we take something that exists within all of us
											at our very fundamental core,
											our emotions,
											and through our artistic lens,
											through our creativity, we're able to shape those emotions into reality.
											And the reality of that expression
											reaches all of us
											and moves us, inspires and unites us.
									","
											La música es medicina. La música nos cambia.
											Y para Nathaniel la música es cordura.
											Porque la música le permite tomar sus pensamientos
											y sus delirios y transformarlos
											a través de su imaginación y su creatividad
											en realidad.
											Y esto es un escape
											de su estado atormentado.
											Y yo entendí que esto era la misma esencia del arte.
											Esto era el verdadero motivo por el que hacemos música,
											que tomamos algo que existe dentro de todos nosotros,
											en nuestra verdadera esencia fundamental,
											nuestras emociones,
											y a través de nuestro lente artístico,
											a través de nuestra creatividad, somos capaces de transformar esas emociones en realidad.
											Y la realidad de esa expresión
											nos alcanza a todos,
											nos mueve, nos inspira y nos une.
									","
											Müzik devadır. Müzik bizi değiştirir.
											Ve Nathaniel için, müzik akıl sağlığıdır.
											Çünkü müzik düşüncelerini ve kuruntularını
											alarak, onları hayal gücü ve yaratıcılığıyla
											gerçekliğe dönüştürmesine
											izin verir.
											Ve bu onun azap çeken
											durumundan kaçışıdır.
											Ve anladım ki bu sanatın en esaslı özüdür.
											Bu, müzik yapmamızın temel nedeni,
											her birimizde var olan, temelde özümüzde yer alan
											bir şeyi
											duygularımız alarak,
											ve sanatsal bir gözle
											yaratıcılığımızla, bu duyguları gerçekliğe dönüştürebiliyoruz.
											Ve bir ifadenin gerçekliği,
											hepimize ulaşıyor,
											etkiliyor, ilham veriyor ve bir araya getiriyor.
									","
											La musique est médecine. La musique nous change.
											Et pour Nathaniel, la musique c'est la santé mentale.
											Parce que la musique lui permet de prendre ses pensées
											et ses délires, et de les ramener
											grâce à son imagination et sa créativité,
											dans la réalité.
											Et c'est une évasion
											de son état tourmenté.
											Et j'ai compris que c'était l'essence même de l'art.
											C'est la raison pour laquelle nous avons créé la musique,
											pour prendre quelque chose qui existe en chacun de nous,
											au niveau le plus fondamental de notre être,
											de nos émotions,
											et grâce à notre prisme artistique,
											par notre créativité, nous sommes en mesure de façonner ces émotions dans la réalité.
											Et la réalité de cette expression
											atteint chacun d'entre nous,
											et nous émeut, nous inspire et nous unit.
									","
											Musik ist Medizin. Musik verändert uns.
											Für Nathaniel bedeutet Musik seelische Gesundheit.
											Denn die Musik erlaubt es ihm, seine Gedanken
											und Wahnvorstellungen mit Hilfe seiner
											Vorstellungskraft und Kreativität
											in etwas Reales umzuformen.
											Und so entflieht er
											seinen quälenden Zuständen.
											Ich verstand, dass genau dies das Wesen der Kunst ist.
											Genau dies ist der Grund, warum wir Musik machen:
											damit wir etwas, das in uns allen,
											tief im Inneren steckt,
											unsere Gefühle,
											durch unsere künstlerische Linse,
											durch unsere Kreativität zur Wirklichkeit formen können.
											Und die Wirklichkeit jenes Ausdrucks
											erreicht uns alle,
											und bewegt, inspiriert und vereint uns.
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											No caso de Nathaniel,
											a música trouxe-o de volta
a um grupo de amigos.
											O poder redentor da música
trouxe-o de volta
											a uma família de músicos
											que o compreendiam,
											que reconheciam o seu talento
e o respeitavam.
											Eu farei sempre música com o Nathaniel,
											quer seja no Walt Disney Concert Hall,
											ou em Skid Row,
porque ele faz-me lembrar
											a razão pela qual me tornei músico.
											Obrigado.
											(Aplausos)
									","
											And for Nathaniel,
											music brought him back into a fold of friends.
											The redemptive power of music brought him back
											into a family of musicians
											that understood him,
											that recognized his talents
											and respected him.
											And I will always make music with Nathaniel,
											whether we're at Walt Disney Concert Hall
											or on Skid Row, because he reminds me
											why I became a musician.
											Thank you.
											(Applause)
									","
											Y para Nathaniel,
											la música lo trajo de vuelta al grupo de amigos.
											El poder redentor de la música lo regresó
											a la familia de músicos
											que lo entendió,
											que reconoció sus talentos
											y lo respetó.
											Y yo siempre haré música con Nathaniel,
											ya sea que estemos en el Walt Disney Concert Hall,
											o en Skid Row, ya que él me recuerda
											porqué me convertí en músico.
											Gracias
											(Aplausos)
									","
											Ve Nathaniel için,
											müzik onu arkadaş yuvasına geri döndürüyor.
											Müziğin kurtarıcı gücü onu anlayan,
											yeteneğini fark eden
											ve ona saygı duyan
											müzisyenlerden oluşan
											ailesine geri getiriyor.
											Ve ben her zaman Nathaniel'la müzik yapacağım,
											Walt Disney Konser Salonu'nda olsun,
											Skid Row'da olsun, çünkü bana
											neden müzisyen olduğumu hatırlatıyor.
											Teşekkürler.
											(Alkışlar)
									","
											Et en ce qui concerne Nathaniel,
											la musique l'a ramené dans parmi ses amis.
											La puissance rédemptrice de la musique l'a ramené
											dans la famille des musiciens
											qui l'ont compris,
											ont reconnu ses talents
											et qui le respectaient.
											Et je continuerai toujours à faire de la musique avec Nathaniel,
											que nous soyons au Walt Disney Concert Hall,
											ou sur Skid Row, parce qu'il me rappelle
											pourquoi je suis devenu musicien.
											Merci.
											(Applaudissements)
									","
											Was Nathaniel anging,
											so brachte ihn die Musik zurück in eine Gemeinschaft von Freunden.
											Die erlösende Kraft der Musik brachte ihn zurück
											in eine Familie von Musikern,
											die ihn verstand,
											die sein Talent erkannte
											und ihn achtete.
											Und ich werde immer wieder mit Nathaniel musizieren,
											egal ob in der Walt Disney Concert Hall
											oder in Skid Row, denn er erinnert mich daran,
											warum ich Musiker geworden bin.
											Vielen Dank.
											(Applaus)
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											Bruno Giussani: Obrigado. Obrigado.
											Robert Gupta.
											(Aplausos)
									","
											Bruno Giussani: Thank you. Thanks.
											Robert Gupta.
											(Applause)
									","
											Bruno Giussani: Gracias. Gracias.
											Robert Gupta
											(Aplausos)
									","
											Bruno Giussani: Teşekkürler. Sağ olun.
											Robert Gupta.
											(Alkışlar)
									","
											Bruno Giussani: Je vous remercie. Merci.
											Robert Gupta .
											(Applaudissements)
									","
											Bruno Giussani: Vielen Dank. Danke.
											Robert Gupta.
											(Applaus)
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											Robert Gupta:
Vou tocar uma música
											que roubei descaradamente
aos violoncelistas.
											Desculpem-me por isso.
									","
											Robert Gupta: I'm going to play something that I shamelessly stole from cellists.
											So, please forgive me.
									","
											Robert Gupta: Quiero tocar algo que sin verguenza alguna robé de los celistas.
											Así que por favor discúlpenme.
									","
											Robert Gupta: Çellistlerden utanmadan aşırdığım bir şey çalmak istiyorum.
											Lütfen affedin beni.
									","
											Robert Gupta: Je veux jouer quelque chose que j'ai honteusement volé aux violoncellistes.
											Alors, s'il vous plaît pardonnez-moi.
									","
											Robert Gupta: Ich möchte etwas spielen, das ich unverschämterweise den Cellisten gestohlen habe.
											Ich hoffe, Sie verzeihen mir.
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
											(Risos)
											(Música)
											(Aplausos)
									","
											(Laughter)
											(Music)
											(Applause)
									","
											(Risas)
											(Música)
											(Aplausos)
									","
											(Gülüşmeler)
											(Müzik)
											(Alkışlar)
									","
											(Rires)
											(Musique)
											(Applaudissements)
									","
											(Lachen)
											(Musik)
											(Applaus)
									","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
"
","
","
","
","
","
","Music is medicine, music is sanity",Robert Gupta,9:26,"TED Fellows,brain,entertainment,live music,mental health,music,violin,performance"
