en,fr,tr,de,title,speaker,duration,tags
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											And I ask him, ""Really?
How do you know that, Ehud?""
									","
											Je lui ai dit : « Vraiment ?
Comment le sais-tu ? »
									","
											Ve ona: ""Gerçekten mi?
Nasıl anladın Ehud?""
									","
											Und ich frage ihn: ""Wirklich?
Woher weißt du das, Ehud?""
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											And he says, ""Well,
I feel so terrible inside.
											Something's gotta be working up there.
											It just has to.""
									","
											Il a dit : « Je me sens
si mal à l'intérieur.
											Quelque chose doit fonctionner.
											C'est obligé. »
									","
											ve o da: ""Şey, iyi hissetmiyorum.
											Bir şeyler iyileştiriyor olmalı.
											Olmak zorunda."" dedi.
									","
											Und er sagt: ""Es fühlt sich
so schrecklich an.
											Da muss wohl etwas passieren.
											Es muss einfach.""
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											Well, unfortunately, three months later,
we got the news, it didn't work.
											And so Ehud goes
into his second treatment.
											And again, the same story.
											""It feels so bad, something's
gotta be working there.""
											And then three months later,
again we get bad news.
											Ehud is going into his third treatment,
and then his fourth treatment.
											And then, as predicted, Ehud dies.
									","
											Malheureusement, trois mois plus tard,
											nous avons appris
que cela ne fonctionnait pas.
											Ehud a donc suivi son deuxième traitement.
											C'était la même histoire.
											« Je me sens si mal,
quelque chose doit fonctionner. »
											Trois moi plus tard,
nous avons appris la mauvaise nouvelle.
											Ehud a suivi son troisième
puis son quatrième traitement.
											Puis, comme prédit, Ehud est mort.
									","
											Maalesef üç ay sonra,
işe yaramadığı haberini aldık.
											Ve Ehud ikinci tedavisine başladı.
											Ve tekrar aynı hikâye.
											""Çok kötü hissediyorum, bir şeyler
çalışıyor olmalı.""
											Ve üç ay sonra tekrardan
kötü haberleri aldık.
											Ehud 3. tedavisine, ardından da
4. tedavisine girdi.
											Ve sonra, öngörüldüğü gibi,
Ehud öldü.
									","
											Leider sagte man uns 3 Monate später, 
dass es nicht gewirkt hatte.
											Also beginnt Ehud die zweite Behandlung.
											Und es ist wieder dasselbe.
											""Es fühlt sich so schrecklich an, 
es muss wirken.""
											Und dann 3 Monate später
wieder die schlechte Nachricht.
											Ehud bekommt eine dritte
und dann eine vierte Behandlung.
											Und dann, wie vorhergesagt, stirbt Ehud.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											Now, when someone really close to you
is going through such a huge struggle,
											you get really swamped with emotions.
											A lot of things
are going through your head.
											For me, it was mostly outrage.
											I was just outraged that, how come
this is the best that we can offer?
											And I started looking
more and more into this.
											As it turns out, this is not just
the best that doctors could offer Ehud.
											It's not just the best doctors could offer
patients with brain cancer generally.
											We're actually not doing that well
all across the board with cancer.
									","
											Quand quelqu'un très proche
traverse un moment très dur,
											vous êtes inondé d'émotions.
											Beaucoup de choses
vous traversent l'esprit.
											Moi, j'étais scandalisé.
											J'étais scandalisé que cela soit
le mieux que nous ayons à offrir.
											J'ai fait de plus en plus de recherches.
											Il s'avère que ce n'est pas le mieux
que les docteurs pouvaient offrir à Ehud
											ou qu'ils pouvaient offrir
aux patients atteint d'un cancer.
											Quand il s'agit de cancer,
nous ne nous en sortons pas bien.
									","
											Size gerçekten yakın birisi bu

											gibi büyük bir mücadeleye girdiğinde
											duygu yoğunluğu oluyor.
											Aklınızdan birçok şey geçiyor.
											Bende ise daha çok öfkeydi.
											Daha çok, elimizden gelenin en 

											iyisi nasıl bu olabilir
kısmına sinirlendim.
											Ve daha çok araştırmaya başladım.
											Ve meğer Ehud'a doktorların
yapabildiğinin en iyisi bu değilmiş.
											Beyin kanseri hastalarına
											doktorların sunabileceğinin
en iyisi sadece bu değilmiş.
											Aslında kanserde o kadar da
iyi değilmişiz.
									","
											Wenn jemand, der einem wirklich nahesteht
so einen harten Kampf kämpfen muss,
											wird man von Gefühlen nur so überschwemmt.
											Es gehen einem viele Dinge durch den Kopf.
											Bei mir war es hauptsächlich Zorn.
											Ich war zornig, dass dies
das Beste war, was wir hatten.
											Ich begann, mich immer
mehr damit zu befassen.
											Es ist offenbar nicht nur das Beste,
was die Ärzte Ehud bieten konnten.
											Auch nicht generell das Beste, was Ärzte 
Hirntumorpatienten anbieten können.
											Tatsächlich sind wir insgesamt
nicht gut gegen Krebs aufgestellt.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											I picked up one of those statistics,
											and I'm sure some of you
have seen those statistics before.
											This is going to show you here
how many patients actually died of cancer,
											in this case females in the United States,
											ever since the 1930s.
											You'll notice that there aren't
that many things that have changed.
											It's still a huge issue.
											You'll see a few changes, though.
											You'll see lung cancer,
for example, on the rise.
											Thank you, cigarettes.
											And you'll also see that,
for example, stomach cancer
											once used to be one
of the biggest killers of all cancers,
											is essentially eliminated.
											Now, why is that?
Anyone knows, by the way?
											Why is it that humanity is no longer
struck by stomach cancer?
											What was the huge, huge
medical technology breakthrough
											that came to our world
that saved humanity from stomach cancer?
											Was it maybe a new drug,
or a better diagnostic?
											You guys are right, yeah.
											It's the invention of the refrigerator,
											and the fact that we're
no longer eating spoiled meats.
											So the best thing
that happened to us so far
											in the medical arena in cancer research
											is the fact that
the refrigerator was invented.
									","
											J'ai sélectionné une statistique
											que certains d'entre vous
ont sûrement déjà vue.
											Cela va vous montrer
combien de patients sont morts du cancer,
											ici parmi les femmes américaines,
											depuis les années 1930.
											Vous remarquerez
que peu de choses ont changé.
											C'est encore un problème.
											Il y a quelques changements.
											Il y a une augmentation
du cancer du poumon.
											Merci la cigarette.
											Vous verrez que, par exemple,
le cancer de l'estomac
											qui était avant l'un des cancers
les plus mortels,
											a presque disparu.
											Pourquoi ? Quelqu'un le sait-il ?
											Pourquoi l'humanité n'est-elle
plus atteinte de cancer de l'estomac ?
											Quelle a été la grande avancée,
la technologie médicale
											qui est apparue et a sauvé l'humanité
du cancer de l'estomac ?
											Peut-être un meilleur médicament
ou un meilleur diagnostic ?
											Vous avez raison.
											C'est l'invention du réfrigérateur
											et le fait que nous ne mangions plus
de viandes avariées.
											La meilleure chose qui soit arrivée
											dans la recherche médicale
contre le cancer
											est l'invention du réfrigérateur.
									","
											O istatistiklerden bir tanesini seçtim,
											bazılarınızın önceden gördüğüne de eminim.
											Bize kanserden kaç hastanın 
öldüğünü gösterecek,
											bu vaka da ise ABD'deki kadınlar var
											1930'dan itibaren.
											Birçok şeyin değişmediğini
fark edeceksiniz.
											Hâlâ büyük bir sorun.
											Gerçi birkaç değişiklik de göreceksiniz.
											Örneğin; akciğer kanserinin
											artışta olduğunu göreceksiniz.
											Teşekkürler sigara.
											Örneğin; bir zamanların en 
öldürücülerinden olan
											mide kanserinin ise öncelikli olarak
											elendiğini göreceksiniz.
											Peki neden? Bu arada, bilen var mı?
											Neden artık insanoğlu mide
kanserinden muzdarip değil?
											Dünyamıza gelen ve insanlığı mide
kanserinden kurtaran
											o büyük, büyük tıbbi teknolojik
atılım neydi?
											Daha iyi bir ilaç mı
yoksa daha iyi bir tanı mıydı?
											Haklısınız, evet.
											Buzdolabının icadı ve
											artık bozulmuş etler yemiyor olmamız.
											Yani, şimdiye kadar kanser
araştırmasındaki tıbbi
											alanda başımıza gelen en iyi şey
											buzdolabının icat edilmesi.
									","
											Ich habe eine dieser
Statistiken mitgebracht.
											Sicher haben einige von Ihnen
so eine Statistik bereits gesehen.
											Die hier zeigt wie viele Patienten
tatsächlich an Krebs gestorben sind,
											in diesem Fall Frauen in den USA
											seit den 1930er Jahren.
											Sie sehen, dass sich 
nicht viel verändert hat.
											Es ist immer noch ein großes Thema.
											Aber man sieht Veränderungen.
											Man sieht etwa, dass Lungenkrebs zunimmt.
											Danke, Zigaretten.
											Man sieht auch, dass etwa Magenkrebs,
											einst die tödlichste aller Krebsarten,
											stark zurückgegangen ist.
											Woher kommt das? Weiß das zufällig jemand?
											Warum wird die Menschheit nicht
mehr von Magenkrebs gegeißelt?
											Was war das für ein großer
medizinischer Durchbruch,
											der die Menschheit vor Magenkrebs bewahrt?
											War es ein neues Medikament
oder eine bessere Diagnosemöglichkeit?
											Richtig gelegen, Leute.
											Es war die Erfindung des Kühlschranks
											und dass wir kein 
verdorbenen Fleisch mehr essen.
											Also das bisher Beste,
											was uns im Bereich der medizinischen
Krebsforschung widerfahren ist,
											ist die Tatsache, dass 
der Kühlschrank erfunden wurde.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											And so — yeah, I know.
											We're not doing so well here.
											I don't want to miniaturize the progress
											and everything that's been done
in cancer research.
											Look, there is like 50-plus years
of good cancer research
											that discovered major, major things
that taught us about cancer.
											But all that said,
											we have a lot of heavy lifting
to still do ahead of us.
									","
											Ouais, je sais.
											On ne s'en sort pas bien.
											Je ne veux pas minimiser le progrès
											et tout ce qui a été fait
comme recherches sur le cancer.
											Plus de cinquante années
de bonne recherche sur le cancer
											ont permis de découvrir des choses
majeures sur le cancer.
											Cela dit,
											il y a encore énormément
de travail à accomplir.
									","
											Ve evet, farkındayım.
											Çok da iyi değiliz burada.
											Kanser araştırmasında yapılanları
											ve süreci küçümsemek istemiyorum.
											Bakın, kanser hakkında keşfedilen 
başlıca şeyleri bize
											öğreten neredeyse 50'den fazla yıl var.
											Ama tüm bunlar,
											önümüzde kaldıracak daha çok
yük olduğunu söyledi.
									","
											Daher — ja, ich weiß.
											Wir sind hier nicht wirklich gut.
											Ich möchte den Fortschritt
nicht kleinreden
											und auch nicht alles, 
was in der Krebsforschung getan wurde.
											Wir haben mehr als 50 Jahre
an guter Krebsforschung,
											die sehr wichtige Dinge entdeckte,
die uns mehr über Krebs lehrten.
											Aber ich behaupte,
											dass wir noch viel vor uns haben.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											Again, I will argue that the primary
reason why this is the case,
											why we have not done that remarkably well,
											is really we're fighting blindly here.
											And this is where
medical imaging comes in.
											This is where my own work comes in.
									","
											Je peux soutenir que
la raison principale de notre échec
											est que nous nous battons à l'aveuglette.
											C'est là que l'imagerie médicale
entre en jeu,
											que mon travail entre en jeu.
									","
											Yeniden, savunmaya çalıştığım 
birincil sebep neden konunun
											bu olduğu, neden daha iyi yapmadığımız,
											çünkü gözü kapalı savaşıyoruz.
											Ve tıbbi görüntüleme burada
devreye giriyor.
											Burada benim çalışmam geliyor.
									","
											Ich möchte erneut untermauern, 
dass der Hauptgrund,
											warum wir hier noch keinen
großen Erfolg hatten,
											ist, dass wir hier blind kämpfen.
											Nun kommt die medizinische
Bildgebung zum Tragen.
											Betrachten wir nun meine Arbeit.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											And so to give you a sense
of the best medical imaging
											that's offered today
to brain cancer patients,
											or actually generally
to all cancer patients,
											take a look at this PET scan right here.
											Let's see. There we go.
									","
											Pour vous donner une idée
de la meilleure imagerie médicale
											qui est offerte aux patients
de cancer du cerveau
											et à tous les patients de cancer,
											regardez ce TEP.
											Voilà.
									","
											Ve bugünlerde beyin kanseri 
hastalarına sağlanan en iyi
											tıbbi görüntüleme hakkında
bir fikir vermek için
											ya da aslında tüm kanser hastaları için
											PET taramasına bir bakın.
											Hadi görelim. İşte!
									","
											Für die beste medizinische Bildgebung,
											die Patienten mit Hirntumoren
heute bekommen,
											eigentlich alle Krebspatienten,
											schauen Sie sich diesen PET-Scan an.
											So, schauen wir mal hier.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											So this is a PET/CT scan,
											and what you'll see in this PET/CT scan
											is the CT scan will show you
where the bones are,
											and the PET scan will show you
where tumors are.
											Now, what you can see here
											is essentially a sugar molecule
											that was added a small little tag
											that is signaling to us
outside of the body,
											""Hey, I'm here.""
											And those sugar molecules are injected
into these patients by the billions,
											and they're going all over the body
											looking for cells
that are hungry for sugar.
											You'll see that the heart,
for example, lights up there.
											That's because the heart
needs a lot of sugar.
											You'll also see that the bladder
lights up there.
											That's because the bladder
is the thing that's clearing
											the sugar away from our body.
											And then you'll see a few other hot spots,
											and these are in fact the tumors.
									","
											Ceci est un TEP/TDM
											et ce que vous y voyez
											est que le TDM vous montrera
où sont les os
											et le TEP vous montrera
où sont les tumeurs.
											Ce que vous pouvez voir ici
											est en gros une molécule de sucre
											qui a été ajoutée, une balise
											qui, nous dit,
à nous à l'extérieur du corps :
											« Je suis là. »
											Ces molécules de sucre sont injectées
par milliards dans le patient
											et elles parcourent le corps
											à la recherche de cellules
voulant du sucre.
											Vous voyez par exemple
que le cœur s'éclaire ici
											car le cœur a besoin de beaucoup de sucre.
											La vessie aussi s'éclaire
											car la vessie est ce qui élimine
											le sucre de notre corps.
											Quand vous voyez d'autres points,
											ce sont des tumeurs.
									","
											Bu bir PET/CT taraması
											ve bu PET/CT taramasında,
											CT taraması size kemiklerin
nerede olduğunu ve
											PET taraması ise tümörlerin
nerede olduğunu gösterecektir.
											Şimdi, burada göreceğiniz
											temelde vücudun dışına ""Hey, buradayım.""
											diye sinyal gönderen
											küçük bir parça eklemiş
											olan şeker molekülüdür.
											Ve o şeker molekülleri bu hastalara
milyarlar tarafından enjekte olur
											ve tüm vücutta şekere aç
											hücreler ararlar.
											Örnek olarak kalbin burada
parladığını görebilirsiniz.
											Çünkü kalbin şekere çok ihtiyacı vardır.
											Yine mesanenin de parladığını
görebilirsiniz.
											Bunun sebebi ise mesanenin
vücuttan şekeri
											temizleyen olmasıdır.
											Ve sonra birkaç farklı etkin nokta daha
											göreceksiniz, çünkü bunlar tümör.
									","
											Also dies ist ein PET/CT-Scan
											und was Sie auf diesem PET/CT-Scan sehen,
											sind die Knochen auf dem CT-Scan
											und die Tumore auf dem PET-Scan.
											Was Sie hier sehen können,
											ist im Wesentlichen ein Zuckermolekül,
											mit einer kleinem Markierung,
											die uns nach außen signalisiert:
											""Hey, ich bin hier.""
											Den Patienten werden Milliarden
dieser Zuckermoleküle injiziert,
											sie verbreiten sich im Körper
											und suchen Zellen, die Zucker benötigen.
											Sie sehen zum Beispiel,
dass das Herz hier aufleuchtet.
											Denn das Herz benötigt viel Zucker.
											Sie sehen auch, 
dass die Blase hier aufleuchtet.
											Das liegt daran, 
dass die Blase das Organ ist,
											das Zucker ausscheidet.
											Dann sehen Sie ein paar andere Herde
											und zwar sind das die Tumore.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
											Now, this is a really
a wonderful technology.
											For the first time it allowed us
to look into someone's body
											without picking up
each and every one of the cells
											and putting them under the microscope,
											but in a noninvasive way
allowing us to look into someone's body
											and ask, ""Hey,
has the cancer metastasized?
											Where is it?""
											And the PET scans here
are showing you very clearly
											where are these hot spots,
where is the tumor.
									","
											C'est une technologie extraordinaire.
											Pour la première fois, elle nous permet
de voir l'intérieur du corps
											sans avoir à prélever chacune des cellules
											pour les observer au microscope,
											de façon non invasive, elle permet
de regarder l'intérieur du corps
											et voir si le cancer a métastasé,
											et où.
											Les TEP ici montrent clairement
											où sont les tumeurs.
									","
											Bu gerçekten harika bir teknoloji.
											İlk kez bize birinin vücuduna
hücrelerin her birini alıp
											mikroskobun altına koymadan
											inceleme fırsatı sundu
											ancak müdahalesiz bir şekilde
birinin vücuduna bakıp
											""Hey, kanser metastaz yapmış mı?
											Nerede?"" diye sorabildik.
											Ve PET taramaları açıkça
etkin noktaların, tümörün
											nerede olduğunu gösteriyor.
									","
											Dies ist eine wundervolle Technologie.
											Erstmals können wir in Körper
anderer Menschen schauen,
											ohne jede einzelne Zelle
											unters Mikroskop zu legen
											und stattdessen nichtinvasiv
in jemandes Körper zu schauen
											und zu fragen: 
""Hat der Krebs metastasiert?
											Wo ist er?""
											Die PET-Scans hier 
zeigen Ihnen sehr deutlich,
											wo diese Herde sind, wo der Tumor ist.
									",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
"
","
","
","
",We can start winning the war against cancer,Adam de la Zerda,12:42,"cancer,medicine,medical imaging,medical research,TEDx,brain,chemistry,health,illness,innovation,neuroscience,technology,science"
