es,tr,fr,title,speaker,duration,tags
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Pensó en su pueblo.
											La ciudad tenía una 
mina de vermiculita.
											La vermiculita se utilizaba 
para acondicionar suelos,
											para hacer que las plantas 
crecieran más rápido y mejor.
											La vermiculita fue utilizada 
para aislar los desvanes,
											enormes cantidades 
se pusieron bajo el techo
											para mantener las casas calientes 
durante los largos inviernos de Montana.
											La vermiculita estaba 
en el patio de recreo.
											Estaba en el campo de fútbol.
											Estaba en la pista de patinaje.
											Lo que no aprendió hasta que 
empezó a trabajar en este problema
											es que la vermiculita es una 
forma muy tóxica del asbesto.
									","
											Yaşadığı kasaba hakkında düşündü.
											Kasabanın içinde bir vermikülit madeni vardı.
											Vermikülit toprak kondisyonlayıcı olarak,
											bitkilerin daha hızlı ve iyi büyümesi için kullanılıyordu.
											Vermikülit çatı katlarının izolasyonu için
											kullanılıyordu, uzun Montana kışları
											boyunca evleri sıcak tutmak için büyük miktarlarda kullanılıyordu.
											Vermikülit çocuk parkındaydı.
											Futbol sahasındaydı.
											Buz pateni alanındaydı.
											Bu sorunla ilgili çalışmaya başlayana kadar öğrenmediği ise
											vermikülitin asbestosun çok toksik bir formu olduğuydu.
									","
											Elle a pensé à sa ville.
											Il y avait une mine de vermiculite
dans la ville.
											La vermiculite était utilisée
comme fertilisant pour le sol,
											pour que les plantes poussent plus vite et mieux.
											La vermiculite était utilisée pour isoler les combles,
											d'énormes quantités étaient appliquées sous le toit
											pour garder la chaleur à l'intérieur
pendant les longs hivers du Montana.
											Il y avait de la vermiculite dans les aires de jeux.
											Il y en avait sur le terrain de football.
											Il y en avait dans la patinoire.
											Ce qu'elle ne savait pas
avant de s'attaquer à ce problème,
											c'est que la vermiculite est
une forme très toxique de l'amiante.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Cuando ella resolvió el rompecabezas,
											empezó a decirle a 
todos los que pudo,
											lo que había pasado, lo que 
le habían hecho a sus padres
											y a la gente que veía con 
los tanques de oxígeno
											en casa por las tardes.
											Pero estaba realmente sorprendida.
											Pensó que, cuando todo el mundo 
supiera, querrían hacer algo,
											pero en realidad 
nadie quería saberlo.
											De hecho, llegó a ser tan molesta
											al insistir en contar la historia
											a sus vecinos, a sus amigos, 
a otras personas en la comunidad,
											que finalmente se juntaron 
un montón de ellos
											e hicieron una pegatina 
para el parachoques,
											que mostraban con orgullo 
en sus coches, que decía,
											""Sí, soy de Libby, Montana,
											y no, no tengo asbestosis"".
									","
											Bulmacayı çözdüğünde,
											neler olduğunu anlatabildiği herkese
											anlatmaya çalıştı, bunun anne ve babasına ne yaptığını
											ve öğleden sonraları evlerinde oksijen tanklarıyla
											gördüğü insanlara ne yaptığını.
											Ama hayret içindeydi.
											Herkes bildiğinde, bir şey yapmak isteyeceklerini düşünmüştü,
											ama aslında kimse bilmek istemiyordu.
											Aslında, komşularına, arkadaşlarına,
											topluluktaki diğer insanlara bu hikayeyi
											anlatma konusunda ısrarlı davranınca sinir bozucu olmaya başladı,
											bunun sonucunda bir kaç tanesi bir araya gelerek
											bir araba çıkartması yaptılar,
											bunun arabalarına gururla yapıştırdılar, şöyle yazıyordu,
											'Evet, Libby, Montana'danım,
											ve hayır, asbestozis değilim.'
									","
											Quand elle a trouvé la solution au problème,
											elle a commencé à raconter 
au plus grand nombre de gens possible
											ce qui était arrivé, 
ce qui avait été fait à ses parents,
											et aux personnes qu'elle avait vues sous oxygène,
											chez elles les après-midis.
											Mais elle a été vraiment stupéfaite.
											Elle pensait, que lorsque tout le monde
serait au courant, ils voudraient agir,
											mais en vérité, personne ne voulait savoir.
											En fait, elle est devenue si agaçante,
											à insister à raconter cette histoire
											à ses voisins, à ses amis, 
aux autres personnes de la communauté,
											que finalement une partie d'entre eux 
s'est rassemblée,
											et a créé un autocollant pour voiture
											qu'ils ont fièrement placé sur leurs voitures, 
et qui disait :
											« Oui, je suis de Libby dans le Montana,
											et non, je n'ai pas l'asbestose. »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Pero Gayla no se detuvo. 
Siguió haciendo su investigación.
											La llegada de Internet 
definitivamente la ayudó.
											Habló con todo el que podía.
											Argumentó y discutió, y finalmente 
tuvo un golpe de suerte
											cuando un investigador 
llegó a la ciudad
											a estudiar la historia de 
las minas en la zona,
											y le contó su historia, y 
al principio, por supuesto,
											como todo el mundo, no le creyó,
											pero regresó a Seattle e 
hizo su propia investigación
											y se dio cuenta de 
que ella tenía razón.
									","
											Ama Gayla durmadı. Araştırma yapmaya devam etti.
											Internetin gelişmesi kesinlikle ona yardımcı oldu.
											Konuşabildiği herkesle konuştu.
											Tartıştı ve tartıştı ve neticede şans kapıyı çaldı,
											bir araştırmacı bölgedeki madenlerin
											tarihi hakkında araştıma yapmak için
											kasabaya geldiğinde ona hikayesini anlattı ve en başında,
											elbette, herkes gibi, ona inanmadı,
											ama Seattle'a döndü ve kendi araştırmasını yaptı
											ve haklı olduğunu anladı.
									","
											Mais Gayla ne s'est pas arrêtée. 
Elle a continué ses recherches.
											L'éclosion d'Internet l'a vraiment aidée.
											Elle parlait au plus grand nombre
de personnes possible.
											Elle débattait, discutait, 
et finalement, son jour de chance est arrivé
											lorsqu'un chercheur est arrivé en ville
											pour étudier l'histoire des mines dans la région.
											Elle lui a raconté son histoire, 
et bien sûr, au début,
											comme tous les autres, 
il ne l'a pas crue,
											mais de retour à Seattle, 
il a fait ses propres recherches,
											et a réalisé qu'elle avait raison.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Así que ahora 
tenía un aliado.
											Sin embargo, la gente 
seguía sin querer saber.
											Dijeron cosas como, 
""Bueno, si fuera de verdad peligroso,
											alguien nos lo hubiera dicho"".
											""Si de verdad es la causa del porqué 
todo el mundo estaba muriendo,
											los médicos nos hubieran dicho"".
											Algunas de las personas con 
trabajos muy pesados dijeron,
											""No quiero ser una víctima.
											No puedo ser una víctima 
y de todos modos,
											toda industria tiene sus accidentes"".
									","
											Böylece artık bir müttefiği vardı.
											Yine de, insanlar hala bilmek istemiyorlardı.
											'Peki, eğer gerçekten tehlikeli olsaydı,
											birileri bize söylerdi' gibi şeyler söylüyorlardı.
											'Eğer gerçekten herkes bu yüzden ölüyorsa,
											doktorlar bunu bize söylerdi.'
											Çok ağır işlerde çalışanlardan bazıları
											'Bir kurban olmak istemiyorum.
											Kesinlikle bir kurban olamam, ve zaten,
											her endüstrinin kazaları olur.' diyorlardı.
									","
											Elle avait donc désormais un allié.
											Cependant, les gens ne voulaient
toujours pas savoir.
											Ils disaient : « Si c'était vraiment dangereux,
											quelqu'un nous l'aurait dit. »
											« Si c'est vraiment la cause
de la mort de tout le monde,
											les médecins nous l'auraient dit. »
											Des hommes habitués
à exercer des métiers difficiles disaient :
											« Je ne veux pas être une victime.
											Je ne peux pas du tout être une victime,
et de toute façon,
											toutes les industries connaissent des accidents. »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Pero Gayla continuó y 
finalmente logró
											que una agencia federal 
viniera a la ciudad
											y analizara a los habitantes de la ciudad,
											15 000 personas, y lo 
que descubrieron
											fue que la ciudad tenía 
una tasa de mortalidad
											80 veces mayor que en 
cualquier lugar de los EE. UU.
											Eso fue en el 2002 e 
incluso en ese momento,
											nadie levantó la mano 
para decir, ""Gayla,
											mira en el patio donde 
juegan tus nietos.
											Está forrado con vermiculita"".
									","
											Ama Gayla yine de devam etti, ve sonunda federal bir
											devlet dairesini kasabaya getirmeyi ve
											kasabada yaşayanları taratmayı başardı —
											15 bin insan — ve buldukları şey şuydu;
											kasabanın ölüm oranı, ABD'deki
											herhangi bir yerden 80 kat daha fazlaydı.
											Bu 2002'deydi, ve bu anda bile,
											kimse elini kaldırıp, 'Gayla, torunlarının
											oynadıkları oyun parkına baksana, vermikülitler
											çevrilmiş.' demiyordu.
									","
											Et pourtant Gayla a continué, 
et elle a finalement réussi
											à faire venir une agence fédérale en ville
											et à faire dépister les habitants —
											15 000 personnes — et ils ont découvert
											que la ville avait un taux de mortalité
											80 fois plus élevé que le reste des États-Unis.
											C'était en 2002, et même à ce moment,
											personne n'a levé sa main pour dire : « Gayla,
											regardez dans la cour de récréation 
où vos petits-enfants jouent.
											C'est rempli de vermiculite. »
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Esto no era ignorancia.
											Era ceguera voluntaria.
											La ceguera voluntaria es 
un concepto legal que significa,
											que si hay información que 
podrían y deberían saber
											pero que de alguna 
manera logran no saber,
											la ley considera que 
hay ceguera voluntaria.
											Han elegido no saber.
											Hay un montón de ceguera 
voluntaria en estos días.
											Puedes ver ceguera 
voluntaria en los bancos,
											cuando miles de personas 
vendieron hipotecas a personas
											que no podían pagarlas.
											Se pudo ver en los bancos
											cuando se manipularon 
las tasas de interés
											y todo el mundo sabía 
lo que estaba pasando,
											pero todos cautelosamente 
lo ignoraron.
											Pueden ver la ceguera voluntaria 
en la Iglesia Católica,
											donde fueron ignoradas 
décadas de abuso infantil.
											Pueden ver la ceguera voluntaria
											en el período previo 
a la guerra de Irak.
											La ceguera voluntaria existe 
en escalas épicas como estas
											y también existe en 
escalas muy pequeñas,
											en las familias, en las casas 
y comunidades de la gente,
											y particularmente en 
las organizaciones e instituciones.
											A las empresas que han sido 
estudiadas por la ceguera voluntaria
											se les puede preguntar cosas como,
											""¿Hay problemas en el trabajo
											que la gente tenga miedo de señalar?""
											Y cuando los académicos 
han realizado estudios como este
											en las corporaciones en los EE. UU.,
											lo que encuentran es que 
el 85% de la gente dice que sí.
											El 85% de la gente sabe 
que hay un problema,
											pero no dicen nada.
											Y cuando repliqué 
la investigación en Europa,
											haciendo las mismas preguntas,
											encontré exactamente el mismo número.
											85%. Es mucho silencio.
											Es mucha ceguera.
											Y lo que es realmente interesante 
es que cuando fui a empresas en Suiza,
											me dijeron, ""Es un problema 
únicamente suizo"".
											Y cuando fui a Alemania, me dijeron, 
""Oh sí, es la enfermedad alemana"".
											Y cuando fui a empresas 
en Inglaterra, me dijeron,
											""Oh, sí, los británicos 
son muy malos en esto"".
											Y la verdad es que es 
un problema humano.
											Todos, bajo ciertas circunstancias, 
estamos voluntariamente cegados.
									","
											Bu cehalet değildi.
											Bu istemli körlüktü.
											İstemli körlük hukuki bir terim, eğer bilebileceğin
											ya da bilmen gereken bir bilgi varsa ama sen bir şekilde
											bilmemeyi başarıyorsan, kanun
											senin istemli bir şekilde kör olduğuna hükmediyor.
											Bilmemeyi seçmiş oluyorsun.
											Şu günlerde bir çok istemli körlük var.
											İstemli körlüğü bankalarda,
											binlerce insan onları ödeyemeyecek insanlara
											ev kredisi verdiğinde görebilirsiniz.
											Onları bankalarda kredi oranları
											manipüle edildiğinde ve orada olan
											herkesin neler olduğunu bildiğinde
											ama herkes titizlikle görmezden geldiğinde görebilirsiniz.
											İstemli körlüğü Katolik Kilisesinde görebilirsiniz,
											on yıllarca çocuk istismarına göz yumulur.
											İstemli körlüğü Irak Savaşı
											tırmandığında görebilirsiniz.
											İstemli körlük bunun gibi epik ölçeklerde olabilir,
											ve aynı zamanda çok küçük ölçeklerde olabilir,
											insanların ailelerinde, evlerinde ve topluluklarda,
											ve özellikle organizasyonlar ve kurumlarda.
											İstemli körlükle ilgili çalışılan şirketlerde
											şuna benzer sorular sorulabilir,
											'İş yerinde insanların
											konusunu açmaktan korktuğu konular var mı?
											Ve akademisyenler ABD'deki şirketlerde
											bu tarz çalışmalar yaptıklarında dahi
											insanların yüzde 85'inin evet dediğini bulmuşlar.
											İnsanların yüzden seksen beşi bir sorun olduğunu biliyor,
											ama hiçbir şey söylemiyor.
											Ve bu çalışmayı Avrupa'da uyguladığımda,
											aynı soruları sorduğumda,
											tam olarak aynı sayıya ulaştım.
											Yüzde seksen beş. Bu çok fazla sessizlik demek.
											Çok fazla körlük.
											Ve gerçekten ilginç olan, İsviçre'de şirketlere gittiğimde
											'Bu sadece İsviçre'ye özgü bir sorun.' diyorlardı.
											Ve Almanya'ya gittiğimde, 'Ah evet, bu Alman hastalığı.' diyorlardı.
											Ve İnglitere'deki şirketlere gittiğimde, 'Ah evet, İngilizler
											bu işte gerçekten kötüler.' diyorlardı.
											Ve gerçek şu ki, bu bir insan sorunu.
											Hepimiz, belli koşullar altında, istemli olarak körüzdür.
									","
											Ce n'était pas de l'ignorance.
											C'était de l'aveuglement volontaire.
											L'aveuglement volontaire est un concept judiciaire
qui signifie
											que s'il y a des informations que vous êtes
en mesure de savoir et que vous devez savoir,
											mais que d'une manière ou d'une autre, 
vous vous débrouillez pour ne pas savoir,
											la loi stipule que vous êtes
volontairement aveugles.
											Vous avez choisi de ne pas savoir.
											Il y a beaucoup d'aveuglement volontaire
depuis quelques temps.
											Il y en a dans les banques,
											lorsque des milliers de personnes
ont vendu des prêts immobiliers à des gens
											qui n'en avaient pas les moyens financiers.
											Il y avait de l'aveuglement volontaire
dans les banques
											lorsque les taux d'intérêt ont été manipulés,
											et que tout le monde savait ce qui se passait,
											mais que tout le monde l'a soigneusement ignoré.
											Il y a de l'aveuglement volontaire
dans l'Église Catholique
											où des décennies d'abus sur des enfants
ont été ignorées.
											Il y avait de l'aveuglement volontaire
											dans la préparation de la guerre en Irak.
											L'aveuglement volontaire existe 
à des échelles gigantesques,
											mais aussi à des échelles bien plus petites,
											dans des familles, dans des foyers,
dans des communautés,
											et en particulier dans des organisations 
et des institutions.
											Les entreprises qui ont fait l'objet d'études 
sur l'aveuglement volontaire
											ont répondu à des questions comme :
											« Y a-t-il des problèmes au travail
											que les personnes ont peur de soulever ? »
											Et quand les universitaires mènent des études 
comme celle-ci
											auprès de sociétés aux États-Unis,
											ils découvrent que 85 % des personnes 
répondent oui.
											85 % des personnes
savent qu'il y a un problème,
											mais elles ne disent rien.
											Quand j'ai mené cette recherche en Europe,
											avec exactement les mêmes questions,
											j'ai trouvé le même nombre.
											85 %. 
Ça fait beaucoup de silence.
											Ça fait beaucoup d'aveuglement.
											Et ce qui est vraiment intéressant, c'est que,
lorsque je vais dans des entreprises suisses,
											on me dit : « C'est un problème propre à la Suisse. »
											Et quand je vais en Allemagne, on me dit : 
« Oh oui, c'est la maladie de l'Allemagne. »
											Et quand je vais dans des entreprises
en Angleterre, on me dit :
											« Oh oui, les Anglais sont vraiment mauvais 
dans ce domaine. »
											La vérité, c'est que c'est un problème humain.
											Nous sommes tous, dans certaines conditions, 
des aveugles volontaires.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Lo que la investigación demuestra 
es que algunas personas son ciegas
											por miedo. Tienen miedo de represalias.
											Y algunas personas son ciegas 
porque creen que, bueno,
											ver es inútil.
											Nada va a cambiar.
											Si hacemos una protesta, si 
protestamos contra la guerra de Irak,
											nada cambia, así que, 
¿por qué molestarse?
											Mejor no ver nada.
									","
											Araştırmanın gösterdiği, bazılarının korkudan dolayı
											kör olduğu. Misillemeden korkuyorlar.
											Ve bazı insanlar kör çünkü, şey, bir şeyleri görmenin
											sadece anlamsız olduğunu düşünüyorlar.
											Hiçbir şey değişmeyecek.
											Eğer protesto edersek, eğer Irak Savaşını protesto edersek,
											hiçbir şey değişmez, o zaman neden uğraşasın?
											Bu tarz şeyleri hiç görmemek daha iyi.
									","
											Ce que cette recherche montre, c'est que 
certaines personnes sont aveugles
											par peur. Elles ont peur des représailles.
											D'autres personnes sont aveugles 
parce qu'elles pensent que
											voir les choses ne servirait à rien.
											Rien ne va changer.
											Si on manifeste, 
si on proteste contre la guerre en Irak,
											rien ne changera, alors à quoi bon ?
											Il vaut mieux ne pas le voir du tout.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Y lo que encuentro 
recurrentemente todo el tiempo
											es la gente que dice, 
""Bueno, ya sabes,
											la gente que ve, son los soplones,
											y todos sabemos lo que les pasa"".
											Así que hay esta mitología profunda 
alrededor de los soplones
											que dice, en primer lugar, 
que están todos locos.
											Pero lo que he encontrado 
dando vueltas por el mundo
											y hablando con los denunciantes 
es, en realidad,
											que son gente muy leal y muy 
a menudo muy conservadoras.
											Están enormemente dedicadas a 
las instituciones para las que trabajan
											y la razón por la que hablan,
											la razón por la que insisten en ver,
											es porque les importa 
mucho la institución
											y quieren mantenerla sana.
									","
											Ve her zaman karşılaştığım tekrar eden tema
											insanların 'Şey, biliyorsun,
											gören insanlar, bunlar muhbirler, ve hepimiz
											onlara ne olduğunu biliyoruz' demesidir.
											Yani muhbirler etrafında bu derin mitoloji vardır,
											her şeyden önce, onların çılgın olduğunu söyler.
											Ama tüm dünyayı gezerken ve muhbirlerle
											konuşurken gördüğüm, aslında,
											çok sadık ve sıklıkla çok muhafazakar insanlar oldukları.
											Kendilerini çalıştıkları kurumlara çok fazla adıyorlar,
											ve ortaya çıkıp konuşmalarının nedeni,
											görmekte ısrar etmelerinin nedeni,
											kurumu çok fazla önemsemeleri ve kurumu
											sağlıklı tutmak istemeleri.
									","
											Le thème récurrent que je rencontre tout le temps,
											c'est quand les gens disent : « Vous savez,
											les personnes qui voient, 
ce sont des dénonciateurs,
											et on sait tous ce qui leur arrive. »
											Il y a donc ce mythe profond 
à propos des dénonciateurs
											qui dit, d'abord, qu'ils sont tous fous.
											Mais ce que j'ai découvert 
en voyageant dans le monde entier,
											et en parlant à des dénonciateurs,
c'est qu'en fait,
											ce sont des personnes très loyales 
et assez souvent conservatrices.
											Elles sont énormément dévouées aux institutions 
pour lesquelles elles travaillent,
											et la raison pour laquelle ces personnes s'expriment,
											la raison pour laquelle elles insistent pour voir,
											c'est parce qu'elles sont très attachées 
à ces institutions
											et elles veulent les garder en bonne santé.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
											Y la otra cosa que 
la gente a menudo dice
											acerca de los denunciantes es, 
""Bueno, no tiene sentido,
											porque sabes lo que les pasa.
											Los aplastan.
											Nadie quiere pasar por algo así"".
											Y sin embargo, cuando 
hablo con los denunciantes,
											el tono recurrente 
que he oído es orgullo.
									","
											Ve insanların muhbirlerle ilgili
											sıklıkla söylediği diğer şey ise 'Hiç anlamı yok,
											çünkü onlara ne olduğunu görüyorsun.
											Eziliyorlar.
											Kimse böyle bir durumda olmak istemez.' oluyor.
											Ve yine de, muhbirlerle konuştuğunuzda,
											tekrar eden bir şekilde duyduğum şey gurur.
									","
											Une autre chose 
que les gens me disent souvent
											sur les dénonciateurs, c'est :
« Ça ne sert à rien,
											car, voyez ce qui leur arrive.
											Ils sont détruits.
											Personne ne voudrait vivre
quelque chose comme ça. »
											Et pourtant, 
lorsque je parle à des dénonciateurs,
											le ton que j'entends tout le temps,
c'est de la fierté.
									",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
"
","
","
",The dangers of willful blindness,Margaret Heffernan,14:38,"TEDx,culture,global issues,women in business,corruption"
