es,pt,tr,en,de,title,speaker,duration,tags
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Tal vez piensen que esto 
no tiene ningún sentido.
											Quiero decir, el cáncer
parece mucho más grave.
											Las enfermedades cardíacas 
parecen mucho más graves.
											Pero como pueden ver, 
se encuentran más abajo en la lista,
											y eso es porque estamos
hablando de discapacidad.
											¿Qué conduce a la incapacidad
de estos trastornos
											como la esquizofrenia, el trastorno 
bipolar y la depresión?
											¿Por qué están en primer lugar?
									","
											Provavelmente estão a pensar que 
não faz sentido nenhum.
											O cancro parece ser muito mais sério.
											A doença cardíaca parece muito mais séria.
											Mas podem ver que eles estão 
mais abaixo nesta lista,
											e é por isso que aqui falamos de deficiência.
											O que leva à incapacidade para 
estes distúrbios
											como a esquizofrenia, a bipolaridade 
e a depressão?
											Porque é que aqui elas são o número um?
									","
											Muhtemelen bunun bir anlamı yok diye düşünüyorsunuz.
											Yani, kanser çok daha ciddi görünüyor.
											Kalp hastalığı çok daha ciddi görünüyor.
											Ama aslında onların bu listede çok daha alt sıralarda olduğunu görebilirsiniz
											ve bu nedenle biz burada engellilik hakkında konuşuyoruz.
											Şizofreni, duygu durum bozukluğu ve depresyonun
											neden olduğu engelliliği ne harekete geçirir?
											Bunlar neden bir numaralı nedendir?
									","
											You're probably thinking that doesn't make any sense.
											I mean, cancer seems far more serious.
											Heart disease seems far more serious.
											But you can see actually they are further down this list,
											and that's because we're talking here about disability.
											What drives the disability for these disorders
											like schizophrenia and bipolar and depression?
											Why are they number one here?
									","
											Sie denken wahrscheinlich
das sei nicht sinnvoll.
											Naja – Krebs sieht viel ernster aus.
											Herzleiden sehen viel ernster aus.
											Aber wie man sieht, stehen sie
auf dieser Liste weiter unten,
											und das liegt daran, dass wir
hier über Behinderungen reden.
											Woher kommen die Behinderungen
durch diese Störungen
											wie Schizophrenie und Manie
und Depressionen?
											Warum sind sie hier auf Platz eins?
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Bueno, probablemente 
hay tres razones.
											La primera es que 
son muy frecuentes.
											Aproximadamente 1 de cada 5 personas 
sufrirá de uno de estos trastornos
											en el curso de su vida.
											La segunda, por supuesto, 
es que para algunas personas,
											estos trastornos se vuelven
muy incapacitantes;
											hablamos de alrededor de 4 a 5 %, 
tal vez uno de cada 20.
											Pero lo que hace aumentar 
estas cifras, es esta alta morbilidad,
											y en cierta medida la alta mortalidad,
											es el hecho que empiezan
a muy temprana edad.
											El 50 % a los 14 años,
											el 75 % a los 24.
											Un cuadro muy diferente se vería
											si se hablara de cáncer o
enfermedades del corazón,
											diabetes, presión arterial alta... 
la mayoría de las enfermedades
											que creemos que son causa 
de morbilidad y mortalidad.
											Estos son, de hecho, los trastornos 
crónicos de los jóvenes.
									","
											Há provavelmente três razões.
											Uma é que têm uma grande prevalência.
											Uma em cada cinco pessoas terá 
um destes distúrbios
											durante a sua vida.
											A segunda, claro, é que para alguns,
											estas incapacitam-nos mesmo,
											e é cerca de 4 a 5%, talvez 1 em 20.
											Mas o que realmente leva a estes números, 
esta elevada morbilidade,
											e, em parte, a elevada mortalidade,
											é o facto de começarem muito cedo 
durante a vida.
											Cinquenta por cento terão início aos 14 anos,
											75 por cento aos 24,
											uma imagem muito diferente 
da que veríamos
											se estivéssemos a falar de cancro 
ou de doença cardíaca,
											diabetes, hipertensão — a maioria das 
grandes doenças
											que vemos como fontes de 
morbilidade e mortalidade.
											Estes são, de facto, os distúrbios crónicos 
dos jovens.
									","
											Muhtemelen, üç nedeni var.
											Birincisi oldukça yaygın olmaları.
											Beş insandan biri yaşamı boyunca bu rahatsızlıkların
											birinden çekmektedir.
											İkincisi, tabii ki, bazı insanlar için bunlar gerçekten
											engelleyicidir ve bu yaklaşık
											yüzde dört-beş, belki de 20 kişide birdir.
											Ancak gerçekten bu sayıları, bu yüksek ölüm oranlarını
											ve bir ölçüde yüksek hastalık oranlarını
											destekleyen gerçek, çok erken yaşta başlamasıdır.
											Yüzde ellisi 14 yaşında başlar,
											yüzde 75'i 24 yaşında,
											kanser ya da kalp hastalığından, diyabet, hipertansiyon
											gibi ölüm ve hastalık oranlarının kaynağı olduğu düşünülen
											düşünülen başlıca hastalıklardan bahsediyorsanız
											göreceğiniz resimden çok farklı bir resim bu.
											Bunlar, aslında, genç insanların kronik rahatsızlıkları.
									","
											Well, there are probably three reasons.
											One is that they're highly prevalent.
											About one in five people will suffer from one of these disorders
											in the course of their lifetime.
											A second, of course, is that, for some people,
											these become truly disabling,
											and it's about four to five percent, perhaps one in 20.
											But what really drives these numbers, this high morbidity,
											and to some extent the high mortality,
											is the fact that these start very early in life.
											Fifty percent will have onset by age 14,
											75 percent by age 24,
											a picture that is very different than what one would see
											if you're talking about cancer or heart disease,
											diabetes, hypertension — most of the major illnesses
											that we think about as being sources of morbidity and mortality.
											These are, indeed, the chronic disorders of young people.
									","
											Vermutlich gibt es drei Gründe dafür.
											Einer ist, dass sie weit verbreitet sind.
											Etwa einer von fünf Menschen
leidet während seines Lebens
											an diesen Störungen.
											Ein anderer ist natürlich,
dass sie für einige Menschen
											zur echten Behinderung werden,
											und das betrifft etwa vier
bis fünf Prozent, etwa jeden 20.
											Aber was diese Zahlen wirklich hochtreibt,
diese große Krankhaftigkeit,
											und zum Teil diese hohe Sterblichkeit,
											ist die Tatsache, dass sie
sehr früh im Leben ausbrechen.
											Bei 50 Prozent brechen sie
bis zum 14. Lebensjahr aus,
											bei 75 Prozent bis zum 24. Lebensjahr,
											ein Bild, das sich sehr von dem
unterscheidet, das sich zeigt,
											wenn man über Krebs
oder Herzleiden spricht,
											über Diabetes, Bluthochdruck – über
die meisten der großen Krankheiten,
											die wir als Ursachen für
Krankheit und Sterblichkeit kennen.
											Tatsächlich sind sie
chronische Krankheiten junger Menschen.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Empecé diciéndoles que
había algunas buenas noticias.
											Obviamente esta 
no es una de ellas.
											Esta es quizás 
la parte más difícil,
											y en cierto sentido es 
mi confesión personal.
											Mi trabajo es asegurarme 
que avancemos
											en el tratamiento 
de estos trastornos.
											Yo trabajo para el gobierno federal.
											De hecho, trabajo para Uds. 
Uds. pagan mi salario.
											Y tal vez ahora que saben 
lo que hago, o mejor dicho,
											lo que no he sido 
capaz de hacer,
											probablemente piensen 
que debería ser despedido,
											y yo sin duda lo entendería.
											Pero lo que quiero sugerir, 
la razón por la que estoy aquí,
											es para decirles que creo 
que estamos a punto de entrar
											en un mundo muy diferente sobre 
cómo hacer frente a estas enfermedades.
									","
											Comecei por vos dizer que há boas notícias.
											Esta não é obviamente uma delas.
											Esta é a parte que é talvez mais difícil
											e, de certo modo, isto é quase 
uma confissão para mim.
											O meu trabalho é garantir que progredimos
											em todos estes distúrbios.
											Eu trabalho para o governo federal.
											Na verdade, trabalho para vocês. 
Vocês pagam o meu salário.
											E talvez agora, que sabem o que eu faço,
											ou talvez o que não consegui fazer,
											pensam que talvez eu devesse ser despedido,
											e eu até poderia perceber isso.
											Mas o que quero sugerir, e a razão 
pela qual estou aqui
											é para vos dizer que estamos prestes a estar
											num mundo muito diferente à medida que 
pensamos nestas doenças.
									","
											Şimdi, size bazı iyi haber hikayeleri var diyerek başlamıştım.
											Açıkça görülüyor ki bu onlardan biri değil.
											Bu belki de en zor olan parçası
											ve bir anlamda, bu bir nevi itiraf benim için.
											Benim işim, tüm bu rahatsızlıklar konusunda
											ilerleme kaydettiğimizden emin olmak.
											Ben Federal hükümet için çalışırım.
											Aslında, sizin için çalışırım. Maaşımı siz ödüyorsunuz.
											Ve belki bu noktada, ne yaptığımı bildiğinizde
											ya da belki hangi konuda başarısız olduğumu,
											muhtemelen kovulmam gerektiğini düşüneceksiniz.
											Bunu kesinlikle anlayabilirim.
											Ancak önermek istediğim ve burada olma sebebim,
											bu rahatsızlıkları düşündüğümüz sırada
											çok farklı bir dünyada olmak üzere olduğumuzu söylemek.
									","
											Now, I started by telling you that there were some good-news stories.
											This is obviously not one of them.
											This is the part of it that is perhaps most difficult,
											and in a sense this is a kind of confession for me.
											My job is to actually make sure that we make progress
											on all of these disorders.
											I work for the federal government.
											Actually, I work for you. You pay my salary.
											And maybe at this point, when you know what I do,
											or maybe what I've failed to do,
											you'll think that I probably ought to be fired,
											and I could certainly understand that.
											But what I want to suggest, and the reason I'm here
											is to tell you that I think we're about to be
											in a very different world as we think about these illnesses.
									","
											Ich sagte Ihnen am Anfang,
dass es gute Nachrichten gibt.
											Das hier ist offensichtlich keine.
											Jetzt kommt der vielleicht
schwierigste Teil,
											und in gewisser Weise ist das
für mich eine Art Geständnis.
											Mein Job ist es eigentlich
sicher zu stellen, dass wir
											mit all diesen Krankheiten vorankommen.
											Ich arbeite für die Bundesregierung.
											Eigentlich arbeite ich für Sie.
Sie zahlen mein Gehalt.
											Und an dieser Stelle, jetzt,
wo Sie wissen, was ich tue,
											oder besser: was ich
bis jetzt nicht getan habe,
											werden Sie wahrscheinlich denken,
man solle mich rauswerfen,
											und ich könnte das sicherlich verstehen.
											Aber was ich Ihnen vorschlagen will,
und der Grund für mich, hier zu sprechen,
											ist, dass ich denke, dass wir
											eine andere Welt betreten, wenn wir
über diese Krankheiten nachdenken.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Hasta ahora les he hablado
de trastornos mentales,
											enfermedades de la mente.
											Este término úlltimamente 
se ha vuelto muy poco popular,
											y la gente cree que,
cualquiera que sea la razón,
											es políticamente mejor utilizar 
el término ""trastornos de conducta"",
											y hablar de ellos como
trastornos del comportamiento.
											Me parece justo.
Son trastornos de conducta
											y trastornos de la mente.
											Pero lo que quiero 
que entiendan
											es que ambos términos,
											que han sido utilizados
durante un siglo o más,
											son ahora un obstáculo 
para el progreso,
											que lo que necesitamos
conceptualmente para avanzar
											es replantear estos trastornos 
como trastornos cerebrales.
									","
											Até agora tenho falado sobre distúrbios mentais,
											doenças mentais.
											Na verdade, está-se a tornar um termo 
bastante impopular
											e as pessoas sentem que, por qualquer razão,
											é politicamente mais correcto usar o termo 
""distúrbios"" de comportamento
											e falar sobre eles como 
distúrbios do comportamento.
											É legítimo. 
São distúrbios de comportamento,
											e são distúrbios da mente.
											Mas o que vos quero sugerir
											é que ambos os termos,
											que têm estado presentes durante 
um século ou mais
											na verdade, agora são obstáculos 
para o progresso,
											que precisamos conceptualmente 
para progredir
											é voltar a pensar nestes distúrbios como 
distúrbios do cérebro.
									","
											Size şimdiye kadar anlattıklarım zihinsel rahatsızlıklarla ve
											zihnin hastalıklarıyla ilgili.
											Bu aslında şu günlerde biraz popüler olmayan bir terim
											ve insanlar, sebebi ne olursa olsun,
											davranışsal rahatsızlıklar terimini kullanmanın ve bu konulardan
											davranış rahatsızlıkları olarak bahsetmenin politik olarak daha iyi olduğunu düşünüyor.
											Gayet makul. Bunlar davranış rahatsızlıklarıdır
											ve zihin rahatsızlıklarıdır.
											Ama benim önerdiğim şu,
											yüz yıl belki daha fazla
											bir zamandır kullanılan bu iki terimin,
											aslında günümüzde gelişmeye ayak bağı olduğudur,
											burada kavramsal olarak ilerleme kaydetmemiz gereken nokta
											bu rahatsızlıkları beynin rahatsızlıkları olarak yeniden düşünmemiz gereğidir.
									","
											What I've been talking to you about so far is mental disorders,
											diseases of the mind.
											That's actually becoming a rather unpopular term these days,
											and people feel that, for whatever reason,
											it's politically better to use the term behavioral disorders
											and to talk about these as disorders of behavior.
											Fair enough. They are disorders of behavior,
											and they are disorders of the mind.
											But what I want to suggest to you
											is that both of those terms,
											which have been in play for a century or more,
											are actually now impediments to progress,
											that what we need conceptually to make progress here
											is to rethink these disorders as brain disorders.
									","
											Bis jetzt habe ich Ihnen etwas
über psychische Störungen erzählt,
											Erkrankungen des Verstandes.
											Dieser Ausdruck wird heutzutage
immer unbeliebter,
											und die Leute finden es
aus irgendeinem Grunde
											politisch besser, den Ausdruck
»Verhaltensstörung« zu benutzen
											und dann über Störungen
des Verhaltens zu reden.
											Na schön. Sie sind Störungen des Verhaltens,
											und sie sind Störungen des Verstandes.
											Was ich Ihnen aber darlegen will,
											ist, dass diese beiden Ausdrücke,
											die wir schon seit hundert
oder mehr Jahren benutzen,
											jetzt die Entwicklung behindern,
											dass wir, um hier Fortschritte
zu machen, rein begrifflich
											diese Krankheiten als Krankheiten
des Gehirns neu überdenken sollten.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											Ahora, algunos de Uds. van a decir,
											""Oh, Dios mío, 
aquí vamos de nuevo.
											Ahora nos va a hablar de
un desequilibrio químico,
											de drogas
											o de algún concepto simplista
											que transformará 
nuestra experiencia subjetiva
											en moléculas, o quizá de 
algún tipo de entendimiento
											plano y unidimensional
											de lo que es tener 
depresión o esquizofrenia”.
									","
											Alguns de vocês vão dizer:
											""Oh meu Deus, lá voltamos nós ao mesmo.
											""Vamos ouvir falar de desequilíbrios químicos
											""ou vamos ouvir falar de medicamentos
											""ou sobre uma noção muito simplista
											""que vai pegar na nossa experiência subjetiva
											""e transformá-la em moléculas, 
ou talvez numa
											""compreensão muito simples e unidimensional
											""sobre o que é ter depressão ou esquizofrenia.""
									","
											Şimdi, bazılarınız, diyeceksiniz ki,
											""Tanrım, işte yeniden başlıyoruz.
											Biyokimyasal bir dengesizlik hakkında şeyler duyacağız
											veya ilaçlar hakkında
											veya öznel deneyimimizi alacak ve moleküllere
											ya da belki depresyon ya da şizofreni
											hastası olmanın nasıl olduğuna dair
											çok düz, tek boyutlu bir anlayışa dönüştürecek
											çok basit bir düşünce hakkında duyacağız.
									","
											Now, for some of you, you're going to say,
											""Oh my goodness, here we go again.
											We're going to hear about a biochemical imbalance
											or we're going to hear about drugs
											or we're going to hear about some very simplistic notion
											that will take our subjective experience
											and turn it into molecules, or maybe into some sort of
											very flat, unidimensional understanding
											of what it is to have depression or schizophrenia.
									","
											Einige von Ihnen werden jetzt sagen:
											»Du meine Güte! - schon wieder.
											Jetzt hören wir etwas über
biochemisches Ungleichgewicht
											oder wir hören etwas über Drogen
											oder etwas über eine sehr
vereinfachte Vorstellung,
											die unsere subjektiven Erfahrungen
											in Moleküle verwandelt oder
vielleicht in eine Art
											sehr pauschales, eindimensionales
Verständnis davon,
											was es heißt, Depressionen
oder Schizophrenie zu haben.«
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
											El cerebro es cualquier 
cosa excepto
											unidimensional, simplista 
o reduccionista.
											Depende, por supuesto, 
de qué escala
											o en qué medida 
se lo quiera pensar.
											Este es un órgano de
una complejidad surrealista,
											y apenas estamos 
empezando a entender
											cómo estudiarlo, 
ya sea que se piense
											en las 100 mil millones 
de neuronas en la corteza
											o en las 100 billones de sinapsis
											que componen todas las conexiones.
											Apenas hemos comenzado a entender
											cómo tomar esta máquina tan compleja
											que hace un trabajo increíble 
de procesamiento de información,
											y a usar nuestra propia 
mente para entender
											este cerebro tan complejo 
que sostiene nuestras mentes.
											En realidad es una broma 
cruel de la evolución
											el hecho de no 
tener un cerebro
											perfectamente programado 
para entenderse a sí mismo.
											En cierto sentido, 
se siente más seguro
											estudiar el comportamiento o la cognición,
											algo que se puede observar,
											que de algún modo resulta
más simplista y reduccionista,
											que abordar el estudio de este órgano 
tan complejo y misterioso
											que apenas empezamos a entender.
									","
											Quando falamos sobre o cérebro, 
ele é tudo menos
											unidimensional ou simplista ou reducionista.
											Depende, claro, de que escala
											ou que âmbito querem falar,
											mas este é um órgão de complexidade surreal
											e estamos apenas a começar a perceber
											como o estudar, quer estejam a pensar
											nos 100 mil milhões de neurónios 
que estão no córtex
											ou nos 100 biliões de sinapses
											que realizam todas as ligações.
											Começámos agora mesmo a tentar perceber
											como pegar nesta máquina muito complexa
											que realiza extraordinários tipos de 
processamento de informação
											e usar as nossas mentes para perceber
											este cérebro muito complexo que apoia 
as nossas mentes.
											Na verdade, é uma espécie de 
manha cruel da evolução
											que simplesmente não temos um cérebro
											que pareça estar suficientemente bem ligado 
para se perceber a si mesmo.
											De certo modo, faz-vos mesmo sentir que
											quando estão na zona segura de estudar 
o comportamento ou a cognição,
											algo que podem observar,
											isso, de certo modo, parece mais 
simplista e reducionista
											do que tentar envolver este órgão 
muito complexo e misterioso
											que começamos a tentar perceber.
									","
											Beyin hakkında konuştuğumuzda, tek boyutlu
											ya da basit ya da indirgemeci olmanın tam tersini yapıyoruz.
											Bu, elbette, ne ölçüde ya da ne açıdan
											düşünmek istediğinizle alakalıdır,
											ama bu bir gerçeküstü karmaşıklık organıdır,
											ve onun üzerinde nasıl çalışacağımızı bile
											daha yeni anlamaya başlıyoruz, ister korteksteki
											100 milyar nöronu, ister tüm bağlantıları
											ister tüm bağlantıları gerçekleştiren 100 trilyon
											100 trilyon sinapsı düşünün.
											Bu inanılmaz türde bilgiyi işleyen
											çok karmaşık makineyi anlamaya çalışmaya yeni başladık
											yeni başladık ve zihinlerimizi destekleyen
											bu çok karmaşık beyni anlamak için
											zihnimizi kullanmaya yeni başladık.
											Aslına bakarsanız kendini anlamaya yetecek kadar
											iyi bir şekilde bağlantılarla kurulmamış
											bir beyne sahip olmamız evrimin zalim bir oyunu olsa gerek.
											Bir anlamda, davranış ve bilişselliği çalıştığın
											güvenli alandayken gözlemlediğin bir şey,
											bir açıdan anlamaya
											yeni başladığımız bu çok karmaşık, gizemli organla
											gizemli bir organla meşgul olmaya çalışmaktan daha basit ve indirgemeci
											indirgemeci gibi hissetmene neden oluyor.
									","
											When we talk about the brain, it is anything but
											unidimensional or simplistic or reductionistic.
											It depends, of course, on what scale
											or what scope you want to think about,
											but this is an organ of surreal complexity,
											and we are just beginning to understand
											how to even study it, whether you're thinking about
											the 100 billion neurons that are in the cortex
											or the 100 trillion synapses
											that make up all the connections.
											We have just begun to try to figure out
											how do we take this very complex machine
											that does extraordinary kinds of information processing
											and use our own minds to understand
											this very complex brain that supports our own minds.
											It's actually a kind of cruel trick of evolution
											that we simply don't have a brain
											that seems to be wired well enough to understand itself.
											In a sense, it actually makes you feel that
											when you're in the safe zone of studying behavior or cognition,
											something you can observe,
											that in a way feels more simplistic and reductionistic
											than trying to engage this very complex, mysterious organ
											that we're beginning to try to understand.
									","
											Wenn wir über das Gehirn reden
ist das alles andere
											als eindimensional oder vereinfachend
oder reduzierend.
											Es hängt natürlich davon ab,
in welchem Maßstab
											oder in welchem Rahmen man es sieht,
											aber das ist ein Organ von
unwirklicher Komplexität,
											und wir stehen erst am Anfang
eines Verständnisses
											wie man es überhaupt 
erforschen kann, egal, ob man
											an die 100 Milliarden Neuronen der Hirnrinde
											oder die 100 Billionen Synapsen denkt,
											die all diese Verbindungen ausmachen.
											Wir haben gerade erst angefangen
heraus zu bekommen,
											wie wir diese extrem komplexe Maschine,
											die ganz außergewöhnliche
Informationsverarbeitung beherrscht,
											und unseren eigenen Verstand benutzen können,
											dieses hochkomplizierte Gehirn, auf das
sich unser Verstand gründet, zu verstehen.
											Eigentlich ist es
ein grausamer Streich der Evolution,
											dass wir ganz einfach kein Gehirn haben,
											das gut genug verdrahtet ist,
um sich selbst zu verstehen.
											In gewissem Sinne bekommt 
man das Gefühl, dass
											das althergebrachte Studieren
von Verhalten oder Kognition,
											etwas, was man direkt beobachten kann,
											dass das in gewisser Weise
vereinfachender und reduktionistischer ist,
											als die Beschäftigung mit diesem
sehr komplizierten, rätselhaften Organ,
											bei dem wir am Anfang stehen,
es zu verstehen.
									",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
"
","
","
","
","
",Toward a new understanding of mental illness,Thomas Insel,13:03,"TEDx,brain,depression,health,mental health,neuroscience,Alzheimer's"
