en,pt,title,speaker,duration,tags
"
											So I'm calling for a time-out.
											Time-out.
											We need to redefine success.
											Real success is developing
champions in life for our world,
											win or lose.
									","
											Assim, estou a pedir uma mudança.
											Uma mudança.
											Temos de redefinir o sucesso.
											O verdadeiro sucesso é preparar
campeões na vida para o nosso mundo,
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Applause)
									","
											quer vençam ou percam.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Real success is developing
champions in life,
											not for your team,
											not for your business
											and, I'm sad to tell you, not even
for your Christmas card bragging rights.
											Sorry.
									","
											(Aplausos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											So how do we do this?
											First of all, you may be able
to dictate your way to a win,
											but you can't dictate your way to success.
									","
											O verdadeiro sucesso é preparar
campeões na vida,
											não para a vossa equipa,
											não para o vosso negócio
											e, entristece-me dizer isto, nem mesmo para
o direito de se gabarem nos vossos cartões de Natal.
											Peço desculpa.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Let me take you back to 1990,
when I was first appointed the head coach
											of the UCLA Women's Gymnastics Team.
											And I would like to share with you
that I've never done gymnastics.
											I grew up in the world of ballet.
											I have never done a cartwheel,
											and I couldn't teach you
how to do a proper cartwheel.
									","
											Então, como fazemos isto?
											Primeiro, talvez seja possível
construir um caminho para a vitória,
											mas não é possível construir
um caminho para o sucesso.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Laughter)
									","
											Regressemos a 1990, quando
fui nomeada, pela primeira vez,
											treinadora principal
da Equipa Feminina de Ginástica da UCLA.
											Gostaria de vos dizer
que nunca pratiquei ginástica.
											Cresci no mundo do ""ballet"".
											Nunca fiz uma roda,
											e não vos consigo ensinar
como fazer uma boa roda.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											It's sadly true.
											And I knew nothing about
how to develop a team culture.
											The best I could do was mimic
other coaches who had won.
											And so I became tough-talking,
											tough-minded, relentless,
											unsympathetic,
											bullish, unempathetic
											and oftentimes downright mean.
											I acted like a head coach
											whose only thought
was to figure out how to win.
									","
											(Risos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											My first few seasons as a head coach
											were abysmal,
											and after putting up with
my brash coaching style for a few years,
											our team asked me for a team meeting.
											Well, I love team meetings,
											so I said, ""Yay!
Let's have a team meeting.""
											And for two solid hours,
											they gave me examples of how my arrogance
was hurtful and demeaning.
											Yeah, not yay.
											They explained to me
											that they wanted to be supported,
											not belittled.
											They wanted to be
coached up, not torn down.
											They wanted to be motivated,
											not pressured or bullied.
											That was my time-out,
											and I chose to change.
									","
											Infelizmente é verdade.
											Também não sabia nada sobre
como desenvolver espírito de equipa.
											O melhor que podia fazer era imitar
outros treinadores que tinham ganho.
											Tornei-me dura,
											inflexível, implacável,
											antipática,
											agressiva, indiferente
											e muitas vezes francamente má.
											Eu agia como uma treinadora principal
											cujo único pensamento
era descobrir como vencer.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Being a dogmatic dictator
											may produce compliant,
good little soldiers,
											but it doesn't develop champions in life.
											It is so much easier, in any walk of life,
											to dictate and give orders
											than to actually figure out
how to motivate someone
											to want to be better.
											And the reason is — we all know this —
											motivation takes a really long time
											to take root.
											But when it does,
											it is character-building
											and life-altering.
									","
											As minhas primeiras temporadas
como treinadora principal foram péssimas,
											e depois de lidar com a minha forma
impetuosa de treinar, durante uns anos,
											a minha equipa convocou
uma reunião de equipa.
											Adoro reuniões de equipa,
assim, disse:
											“Sim! Vamos fazer uma reunião de equipa!""
											E durante duas horas,
											deram-me exemplos de como a minha
arrogância era dolorosa e humilhante.
											Não foi muito divertido.
											Explicaram-me
											que queriam ser apoiadas,
											não menosprezadas.
											Queriam ser ensinadas,
não deitadas abaixo.
											Queriam ser motivadas,
											não pressionadas ou intimidadas.
											Essa foi a minha chamada de atenção,
											e escolhi mudar.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											I realized that I needed
to fortify our student-athletes
											as whole human beings,
											not just athletes who won.
											So success for me shifted
											from only focusing on winning
											to developing my coaching philosophy,
											which is developing champions
in life through sport.
											And I knew if I did this well enough,
											that champion mentality would translate
to the competition floor.
											And it did.
											The key ingredient was to develop trust
											through patience,
											respectful honesty
											and accountability —
											all of the ingredients
that go into tough love.
									","
											Um ditador dogmático
											pode produzir soldadinhos
bons e condescendentes,
											mas não cria campeões na vida.
											É muito mais fácil,
em qualquer momento da vida,
											dar ordens
											do que realmente perceber
como motivar alguém
											a querer fazer melhor.
											A razão é — e todos sabemos isso —
											demora muito tempo
para a motivação criar raízes.
											Mas quando isso acontece,
											desenvolve o carácter,
											e muda a nossa vida.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Speaking of tough love,
											Katelyn Ohashi is
a perfect example of this.
											You may have all seen her floor routine.
											It has had over 150 million views.
											And the consensus is,
her performance is pure joy.
											However, when Katelyn came to UCLA,
she was broken in body, mind and spirit.
											She had grown up in a stereotypical,
very high-level athletic world,
											and she was damaged.
											So when Katelyn came
to UCLA her freshman year,
											she found her inner rebel quite well,
											to the point where she was
no longer able to do gymnastics
											at the level at which she was recruited.
											And I will never forget
											a team meeting we had
halfway through her freshman season.
											We were in there with the team,
the coaching staff, the support staff,
											sports psychologist,
											and Katelyn very clearly
and unapologetically said,
											""I just don't want to be great again.""
									","
											Percebi que precisava de fortalecer
as nossas atletas estudantes
											como seres humanos num todo,
											não só atletas que ganham.
											Para mim o sucesso mudou a minha posição
											que passou de apenas me focar em ganhar
											para desenvolver
a minha filosofia de treino,
											que é criar campeões na vida
através do desporto.
											Eu sabia que se fizesse isto
suficientemente bem,
											aquela mentalidade de campeão
se traduziria na competição no solo.
											E fê-lo.
											O ingrediente chave foi
o desenvolvimento da confiança
											pela paciência,
											pela honestidade respeitosa
											e pela responsabilidade
											— todos os ingredientes
que formam o amor difícil.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											I felt like I got sucker punched.
											My first thought was,
											""Then why the heck am I
going to honor your scholarship?""
											It was a really snarky thought,
and thankfully I didn't say it out loud,
											because then I had clarity.
											Katelyn didn't hate gymnastics.
											Katelyn hated everything
associated with being great.
											Katelyn didn't want to be a winner,
											because winning at all cost
had cost her her joy.
											My job was to figure out
how to motivate her
											to want to be great again,
											by helping her redefine success.
									","
											Falando de amor difícil,
											Katelyn Ohashi é um exemplo perfeito.
											Podem já ter visto a sua sequência
no solo.
											Teve mais de 150 milhões de visualizações.
											E é consensual que a sua exibição
é pura alegria.
											Porém, quando a Katelyn veio para a UCLA,
ela estava mal física e mentalmente.
											Ela tinha crescido num mundo atlético
de alto nível estereotipado,
											e estava afetada.
											Quando a Katelyn veio
para a UCLA, no seu primeiro ano,
											estava bastante rebelde,
											ao ponto de não conseguir
praticar ginástica
											ao nível a que fora recrutada.
											E eu nunca esquecerei
											uma reunião de equipa que tivemos
a meio do seu primeiro ano.
											Reunimos com a equipa, com o grupo 
de treinadores, com o grupo de apoio,
											com psicólogos do desporto,
											e a Katelyn disse,
muito clara e frontalmente:
											""Não quero voltar a ser formidável.""
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											My enthusiasm for that challenge
turned into determination
											when one day Katelyn
looked me in the eye and said,
											""Ms. Val, I just want you to know,
											everything you tell me to do,
I do the exact opposite.""
									","
											Eu senti-me como se
alguém me tivesse batido.
											A primeira coisa em que pensei foi:
											""Então porque raio
vou eu honrar a tua bolsa?""
											Foi um pensamento sarcástico
e felizmente não o disse,
											porque depois percebi.
											A Katelyn não odiava a ginástica.
											A Katelyn odiava tudo o que se relacionava
com ser formidável.
											A Katelyn não queria ser uma vencedora,
											porque ganhar a todo o custo
tinha-lhe custado a sua alegria.
											A minha função era encontrar
uma forma de a motivar
											a querer ser formidável outra vez,
											ajudando-a a redefinir o seu sucesso.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Laughter)
									","
											O meu entusiasmo com esse desafio
transformou-se em determinação
											quando um dia a Katelyn
me olhou nos olhos e disse:
											""Sra. Val, só quero que saiba,
											""tudo o que me disser para fazer,
eu faço exatamente o contrário.""
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Yeah, it was like, yeah, Katelyn,
challenge accepted. OK.
									","
											(Risos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Laughter)
									","
											Sim, tudo bem Katelyn,
desafio aceite.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											And further proof that dictating
was not going to win.
											So I embarked on
the painfully slow process
											of building trust
											and proving to her that first and foremost
											I cared about her as a whole human being.
											Part of my strategy was to only talk
to Katelyn about gymnastics in the gym.
											Outside of the gym,
we talked about everything else:
											school, boys, families,
friends, hobbies.
											I encouraged her to find things
outside of her sport that brought her joy.
											And it was so cool
											to see the process of Katelyn Ohashi
literally blossom before our eyes.
											And through that process,
											she rediscovered her self-love
											and self-worth.
											And slowly, she was able to bring that joy
											back to her gymnastics.
											She went on to earn
the NCAA title on floor,
											and she helped our team win
our seventh NCAA championship in 2018.
									","
											(Risos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											So —
									","
											Isto é uma prova de que dar ordens
não traz a vitória.
											Embarquei assim num processo
doloroso e lento
											de construção de confiança.
											e de lhe provar que, acima de tudo,
											eu me preocupava com ela 
como um ser humano no seu todo.
											Parte de da minha estratégia foi
falar-lhe de ginástica apenas no ginásio.
											Fora do ginásio,
falávamos de tudo o resto:
											escola, rapazes, famílias,
amigos, passatempos.
											Encorajei-a a encontrar coisas fora
do desporto que lhe trouxessem alegria.
											E foi fantástico
											ver o processo da Katelyn Ohashi
florescer perante os nossos olhos.
											Durante esse processo,
											ela redescobriu o seu amor próprio
											e o seu valor.
											E lentamente, ela conseguiu
trazer essa alegria
											de volta à ginástica.
											Ganhou o título da NCAA no solo,
											e ajudou a nossa equipa a ganhar pela
sétima vez o campeonato da NCAA em 2018.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Thank you.
									","
											Obrigada.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Applause)
									","
											(Aplausos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											So let's think about
the Katelyn Ohashis in your life.
											Let's think about those people
under your care and your guidance.
											What are you telling your kids
on the car ride home?
											That car ride home
											has much more impact than you know.
											Are you focusing on the end result,
											or are you excited to use that time
											to help your child
develop into a champion?
											It's very simple:
											you will know you're focusing
on the end result
											if you ask questions about the end result.
											""Did you win?""
											""How many points did you score?""
											""Did you get an A?""
											If you truly are motivated about helping
your child develop into a champion,
											you will ask questions
about the experience
											and the process,
											like, ""What did you learn today?""
											""Did you help a teammate?""
											And, my favorite question,
											""Did you figure out how to have fun
at working really, really hard?""
									","
											Vamos então pensar
nas Katelyn Ohashi da vossa vida.
											Vamos pensar nas pessoas que estão
sob o vosso cuidado e orientação.
											O que dizem aos vossos filhos
no carro, quando voltam para casa?
											Esse passeio de carro até casa
											tem muito mais impacto
do que possam pensar.
											Será que estão focados no resultado final,
											ou estão felizes por usar esse tempo
											para ajudar os vossos filhos
a tornarem-se campeões?
											É muito simples:
											ficarão a saber quando estão
focados no resultado final
											se fizerem perguntas
sobre o resultado final:
											""Ganhaste?""
											""Quantos pontos fizeste?""
											""Tiveste a nota máxima?""
											Se estiverem verdadeiramente motivados
a ajudar um vosso filho a ser um campeão,
											vão fazer perguntas sobre a experiência
											e o processo, tais como:
											""O que aprendeste hoje?""
											""Ajudaste um colega de equipa?""
											E a minha pergunta preferida:
											""Conseguiste divertir-te ao mesmo tempo
que te esforçavas muito?""
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											And then the key is to be very still
											and listen to their response.
											I believe that one of the greatest gifts
we can give another human being
											is to silence our minds
											from the need to be right
											or the need to formulate
the appropriate response
											and truly listen
											when someone else is talking.
											And in silencing our minds,
											we actually hear our own fears
and inadequacies,
											which can help us formulate our response
											with more clarity and empathy.
									","
											E a chave é ficar calado
											e ouvir a resposta.
											Acredito que um dos melhores presentes
que podemos dar a outros seres humanos
											é não achar que temos
de estar sempre certos
											ou que temos de formular sempre
uma resposta apropriada
											e ouvir verdadeiramente
											quando alguém está a falar.
											E fazendo isto,
											podemos descobrir quais são
os nossos medos e imperfeições,
											sendo que isto nos ajuda a formular
a nossa resposta
											com mais clareza e empatia.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											Kyla Ross, another one of our gymnasts,
											is one of the greatest gymnasts
in the history of the sport.
											She's the only athlete
to have earned the trifecta:
											she's a national champion,
											a world champion
											and an Olympic champion.
											She's also not one for small talk,
											so I was a bit surprised one day
when she came to my office,
											sat on the couch
											and just started talking —
											first about her major,
											then about graduate school
											and then about everything else
that seemed to pop into her mind.
											My inner voice whispered to me
											that something was on her mind,
											and if I was still
											and gave her enough time,
											it would come out.
											And it did.
											It was the first time that Kyla
had shared with anyone
											that she had been
sexually abused by Larry Nassar,
											the former USA Gymnastics team doctor,
											who was later convicted
of being a serial child molester.
											Kyla came forward
											and joined the army
											of Nassar survivors
											who shared their stories
											and used their voices
											to invoke positive change for our world.
									","
											Kyla Ross, outra das nossas ginastas,
											é uma das maiores ginastas
da história do desporto.
											É a única atleta a ter ganho três títulos:
											é campeã nacional,
											é campeã mundial
											e é campeã olímpica.
											Ela também não gosta muito
de conversa fiada,
											por isso fiquei surpreendida quando,
um dia, ela veio ao meu gabinete,
											sentou-se no sofá
e começou a falar
											— primeiro da sua licenciatura,
											depois, de acabar a universidade
											e de tudo o que lhe vinha à cabeça.
											A minha voz interior sussurrou-me
											que algo se passava com ela
											e que, se eu a ouvisse
e lhe desse tempo,
											ela acabaria por dizê-lo.
											E assim aconteceu.
											Foi a primeira vez que a Kyla
partilhou com alguém
											que tinha sido abusada sexualmente
pelo Larry Nassar,
											o antigo médico da equipa 
de ginástica dos EUA,
											que foi depois condenado por ser
um molestador de crianças em série.
											A Kyla chegou-se à frente
											e juntou-se ao exército
de sobreviventes do Nassar
											que partilharam as suas histórias
											e usaram as suas vozes
											para invocar uma mudança positiva
no nosso mundo.
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											I felt it was extremely
important at that time
											to provide a safe space
for Kyla and our team.
											And so I chose to talk about this
in a few team meetings.
											Later that year, we won
the national championship,
											and after we did, Kyla came up to me
and shared with me the fact
											that she felt one reason that we'd won
											was because we had addressed
the elephant in the room,
											the tragedy that had
not only rocked the world
											but that had liberated the truths
and the memories in herself
											and in so many of her friends
											and her peers.
											As Kyla said,
											""Ms. Val, I literally felt myself
walk taller as the season went on,
											and when I walked onto that
championship floor, I felt invincible.""
											Simply —
									","
											Senti que, naquela altura,
era extremamente importante
											fornecer um espaço seguro
para a Kyla e para a nossa equipa.
											Falei sobre isto nalgumas 
reuniões de equipa.
											Nesse ano ganhámos o campeonato nacional,
											e depois disso, a Kyla veio ter comigo
e disse-me que achava
											que uma das razões
pelas quais tínhamos ganho
											era por termos lidado
com um problema difícil,
											a tragédia que não só
tinha dado a volta ao mundo
											mas que tinha libertado as verdades
e as memórias nela própria,
											em muitas das suas amigas
e das suas colegas.
											A Kyla disse:
											""Sra. Val, eu senti-me literalmente
maior com o passar da temporada,
											""e quando entrei naquele campeonato
no solo, senti-me invencível.""
											Simplesmente...
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
","
",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
"
											(Applause)
									","
											(Aplausos)
									",Why winning doesn't always equal success,Valorie Kondos Field,15:49,"success,sports,leadership,empathy,compassion,emotions,trust,humanity,society,social change,philosophy"
