en,tr,es,title,speaker,duration,tags
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											Now, it's important for this story
that you understand
											that I was raised by a raging feminist.
											I mean, just to give you some idea:
											when I was five or six years old
and obsessed with ""The Sound of Music,""
											and running around, singing,
""I am 16 going on 17,""
											all day every day,
											my mother sat me down
for a very serious conversation
											and she said, ""OK, look.
											I'm not going to say
that you can't sing that song,
											but if you are going to sing that song,
I do need you to understand
											the extremely problematic
gender construct that it reinforces.""
									","
											Öykünün iyi anlaşılması için
şunu belirtmeliyim ki,
											azılı bir feminist olarak
yetiştirilmiştim.
											Yani size bir fikir versin:
											Beş, altı yaşlarında 
""The Sound of Music"" saplantımdı
											ve etrafta akşama kadar
""I am 16 going on 17"" şarkısını
											söyleyerek koşturuyordum.
											Bir gün annem beni oturttu,
ciddi ciddi konuşmak istedi
											ve şöyle söyledi;
											"" Bak, sana bu şarkıyı söyleme demiyorum
											ama illaki söylemek istiyorsan
bu şarkının da güçlendirdiği
											şu aşırı problemli cinsiyet konusunu
bilmen gerekiyor.
									","
											Es importante para esta historia
que entiendan
											que fui educada 
por una feminista acérrima.
											Solo para que se hagan una idea,
											cuando tenía 5 o 6 años y estaba 
obsesionada con ""El sonido de la música"",
											corría cantando
""Tengo 16 años y cumplo 17"",
											todo el día todos los días,
											mi madre me sentó
para conversar muy seria
											y me dijo: ""Está bien, mira.
											No te diré que no puedes 
cantar esa canción,
											pero si la cantas, quiero que entiendas
											la extremadamente problemática de 
construcción de género que la subyace"".
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											So that's where I come from.
											So it just honestly never
even occurred to me
											that I would be prevented
from doing anything in my life
											because I'm a woman.
									","
											Yani böyle bir ortamda büyüdüm.
											Dürüst bir itirafta bulunayım;
kadın olduğum için
											herhangi bir şeyi yapmama
engel olunacağı
											hiç aklıma gelmemişti.
									","
											De ahí vengo yo.
											Y honestamente nunca se me ocurrió
											pensar que se me impediría
hacer cualquier cosa en mi vida
											por ser una mujer.
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											OK. So I graduate.
											And I start auditioning
and I get work, slowly.
											But I just start noticing
that the parts available for women
											are terrible.
											But, remember — I came here
											to play smart, willful,
complicated, interesting
											complex, confident
female characters, right?
											Like Meryl.
											And all of the sudden,
											I am wrestling with 300 other
gorgeous, talented women
											to play ...
											""[Female] No dialogue.
											The character only needs
to stand on a balcony,
											look forlorn, and walk back
inside the house.
											Only partial nudity.""
									","
											Tamam, mezun oldum
											ve seçmelere katılıp
işler almaya başladım, yavaş yavaş.
											Fakat bir şeyi fark etmeye
başladım; kadın rolleri 

											berbattı.
											Ama hatırlayalım, bütün bunları
											zeki, inatçı, derinlikli, ilginç,
											karmaşık, kendinden emin, kadın
karakterler oynamak için yapmıştım.
											Meryl gibi yani.
											Ama birden bire
											kendimi 300 muhteşem ve 
yetenekli kadınla yarışırken buldum
											şeyi oynamak için...
											""[Kadın] Diyaloğu yok.
											Karakter mahzun, mahzun 
bir balkonda gezinir,
											sonra içeri girer.
											Kısmen çıplak olacaktır.""
									","
											Así que me gradué.
											Y empecé las pruebas de casting, 
me puse a trabajar despacio.
											Pero empecé a darme cuenta que 
las partes disponibles para las mujeres
											son terribles.
											Pero, recuerden, vine aquí
											para interpretar inteligentes, 
testarudos, complicados, interesantes
											complejos personajes femeninos 
llenos de autoestima.
											Como Meryl.
											Y, de repente,
											me veo luchando con otras 
300 mujeres hermosas y talentosas
											por actuar.
											""No hay diálogo.
											El personaje solo debe estar en un balcón,
											buscar desamparada 
y volver caminando a la casa.
											Solo con desnudos parciales"".
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											""[Sarah] Brian's love interest.
											Attractive, cute, and flirty,
she is the ideal girl and Brian's prize
											throughout the entire film.""
											""[Mom] A proper Southern belle
who is making peace with the fact
											that her only purpose in life
is to tend to her husband.""
											""[Abby] Must be OK
with a tastefully shot gang rape,
											along with performing 19th-century dance.""
									","
											""[Sarah] Brian'ın aşkı, ilgilendiği kız.
											Çekici, tatlı, işveli.
İdeal kız ve bütün film boyunca işlevi
											Brian'ın ödülü olmak.""
											[Anne] Tipik güneyli dilber
ve hayattaki tek amacının
											kocasıyla ilgilenmek olduğunu
kabullenmiş bir kadın.
											[Abby] Özenle çekilecek
toplu tecavüz sahnesini kabul etmeli
											ve 19. yüzyıl dansları yapabilmeli.
									","
											""El interés amoroso de Brian.
											Atractivo, lindo y coqueto, ella es 
la chica ideal y el premio de Brian
											durante toda la película"".
											[Madre] ""Una bella belleza sureña 
apropiada que hace las paces con el hecho
											de que su único propósito en la vida
es atender a su marido"".
											[Abby] ""Debe estar bien, 
con una violación colectiva de buen gusto,
											junto con la danza del siglo XIX"".
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											Those are actual casting notices.
											And so I just mentioned this
to my agent one day,
											I say, ""I feel like I'm not really
going in for parts
											that I'm actually excited about playing.
											And he said, ""Yeah. I don't really know
what to do with you.
											You're too smart for the parts
											that are being written
for women in their 20s,
											and you're not quite pretty enough
to be the hot one,
											so I think you'll work when you're 35.""
									","
											Bunlar gerçek rol tanımlamaları.
											Bir gün, benim menajere 
bundan bahsettim.
											"" Sanki gerçekten oynamak istediğim
											rolleri alamayacağım gibi bir his var.""
dedim.
											Cevabı şöyleydi ; "" Ya, seni 
ne yapacağız bilmiyorum.
											20' li yaş kız rolleri
											oynamak için fazla zekisin
											ama, pek seksi kız oynayacak
kadar güzel de değilsin,
											yani, sanırım 35' inde iş alırsın""
									","
											Esos son avisos de casting reales.
											Así que mencioné esto
a mi agente un día.
											Le dije, ""Siento que no estoy realmente
logrando los papeles
											que realmente me 
emocionaría interpretar.
											Y él, ""Sí. Realmente no sé
qué hacer contigo.
											Eres demasiado lista para esos papeles
											escritos para mujeres de 20 años,
											y no eres lo suficientemente guapa
para interpretar el papel de sexy,
											así que creo que trabajarás, 
cuando tengas 35"".
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											And I said, ""Oh. That's funny.
											I always thought that when you were 35,
you were kind of, like,
											over the hill as an actress,
											that you were relegated to playing
20-year-olds' mothers.""
											And he said, ""Yeah —
									","
											Ben de; "" Öyle mi, bu komik işte!
											Yani 35' ine geldiğinde,
hani ne bileyim, bir aktristin
											inişe geçtiğini sanırdım
											yani 20' liklerin annesi rolüne
falan indiğini düşünürdüm.""
											Cevap şuydu; "" Aynen —
									","
											Y yo, ""Qué gracioso.
											Siempre pensé que a los 35,
sería cuando se llega
											a la cima como como actriz,
											que se relegaría a interpretar 
a las madres de 20 años"".
											Y él, ""Sí...
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											It's just the way it is.""
									","
											bu işler böyle.""
									","
											así son las cosas"".
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											So, maybe a year or so after this,
											I'm having lunch
with an actress friend of mine,
											and we're talking about
how insane this is.
											And we decide, you know what? No problem.
											We'll just make our own movie.
											And I'll write and then I'll write it
about two complex female characters.
											So we do.
											We set out to make this movie,
											and sort of accidentally, we end up hiring
an all-female production team:
											the writer, directors, producers,
											and it's a film about two women.
											And so pretty soon,
we're sitting in the office
											of a successful male producer,
											and he goes, ""OK, girls.
											So, you do understand that at some point
you are going to have to hire
											a male producer onboard, right?
											Just so that people
will trust you with their money.""
											Over and over again, people tell us,
											""Yeah, but people don't really
want to see films about women,
											so maybe you should think about
making something else.
											It's just the way it is.""
											So we make the movie, anyway.
											We scrape together 80,000 dollars,
											and we make it, and it does so well.
											It gets into tons of festivals
and we win a lot of awards
											and it's big and exciting.
									","
											Bundan bir iki yıl sonraydı
											oyuncu olan bir arkadaşımla
yemek yiyorduk
											ve bunun ne kadar absürd
olduğunu konuşuyorduk.
											Ne karar verdik biliyor musunuz?
Bu hiç sorun değildi,
											kendi filmimizi biz yapacaktık.
											İki derinlikli kadın karakter 
yazacaktım ve yazdım.
											Böyle yaptık.
											Bu filmi yapmaya giriştik ve
											biraz da tesadüf, bir baktık;
bütün prodüksüyon ekibi kadın,
											senarist, yönetmenler, 
yapımcılar, herkes
											ve film iki kadını anlatıyordu.
											Aradan çok geçmedi, 
başarılı bir erkek yapımcının
											bürosunda oturuyoruz,
											adam lafa girdi;
											""Tamam kızlar, bir noktada
ekibe erkek bir yapımcı almanız
											gerekecek, biliyorsunuz değil mi?
											Yani sonuçta, insanlar size
paralarını emanet edecek.""
											Bize sürekli şu söylendi;
											"" Tamam ama seyirci kadınları
anlatan bir filmi izlemez,
											yani başka bir şey yapmayı 
düşünseniz iyi olur gibi,
											bu işler böyle.""
											Ama biz, filmi yine de yaptık.
											80.000 dolar toparladık,
											yaptık ve film çok başarılı oldu.
											Film tonlarca festivale katıldı
ve bir çok ödül kazandı
											önemli ve heyecan verici bir filmdi
									","
											Así que, tal vez un año o así, 
después de esto,
											estaba almorzando con una actriz amiga
											hablando de lo loco que es esto.
											Y decidimos, ¿saben qué? No hay problema.
											Haremos nuestra propia película.
											Y escribiremos dos personajes 
femeninos complejos.
											Eso hicimos.
											Nos propusimos hacer esta película,
											y accidentalmente, terminamos contratando
un equipo de producción solo femenino:
											la escritora, las directoras, 
las productoras,
											y es una película sobre dos mujeres.
											Y muy pronto, sentadas en la oficina
											de un exitoso productor,
											nos dice, ""Bien chicas.
											¿Entienden que en algún momento
tendrán que contratar
											a un productor masculino?
											Solo para que la gente
le confíe su dinero"".
											Una y otra vez la gente nos dice,
											""Sí, pero la gente realmente no
quieren ver películas sobre mujeres,
											así que quizá deberían pensar 
en hacer otra cosa.
											Así funcionan las coas"".
											Así que hicimos la película, 
de todos modos.
											Reunimos USD 80 000,
											y la hicimos y la hicimos muy bien.
											Se vio en muchísimos festivales
y ganamos muchos premios
											y es grande y emocionante.
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											But these experiences I've had
just keep rubbing at me.
											And so, I just start talking about them,
											first, at Q and A's after
screenings of the film,
											and then I get invited to be on panels
and talk at conferences.
											And the really amazing thing
is that, to begin with,
											when I'm just talking to audiences
											and other people, you know,
coming up in the film industry,
											the universal reaction is,
											""Oh my god! This is terrible.
What do we do about this?""
											But the bigger panels I get on,
											suddenly an Oscar nominee tells me,
											""Look, I totally agree
with everything you're saying.
											You just need to be really careful
about where you say it.""
											An Oscar-winning producer tells me
											that she doesn't think it's a good idea
to play the woman card.
											It's just the way it is.
									","
											ama bir yandan da, bütün o yaşadıklarım
canımı sıkmaya devam ediyordu,
											ben de bunları anlatmaya başladım.
											Film gösterime girdikten sonra,
önce ""Q and A"" da konuştum.
											Sonra, panel ve konferanslardan
konuşma davetleri aldım.
											Gerçekten şaşırtıcı olansa,
yani başlangıç olarak,
											izleyiciler ve diğer kişilerle,
											yani film endüstrisinden,
kişilerle konuşurken
											hepsinin ortak tepkisi;
											""Aman tanrım! Bu korkunç bir durum,
bu konuda ne yapabiliriz"" idi.
											Ama daha büyük panellerde konuşunca
											Oscar adaylarından biri
bana pat diye şunu dedi;
											"" Bak, söylediğin her şeye 
sonuna kadar katılıyorum
											ama nerede söylediğine
dikkat etmen gerek.""
											Oscar kazanmış bir yapımcı ise
											kadın kartını ileri sürmenin 
iyi fikir olmadığını düşünüyordu.
											Bu işler böyleymiş.
									","
											Pero estas experiencias 
siguen chirriándome.
											Y así que, empiezo a hablar de esto,
											primero, en turnos de pregunta 
respuesta tras proyectar la película,
											y luego me invitan a ser jurado
y a hablar en conferencias.
											Y lo realmente asombroso
es eso, para empezar,
											cuando estoy hablando con el público
											y otras personas 
de la industria cinematográfica,
											la reacción universal es,
											¡Dios mío! Esto es terrible.
¿Qué podemos hacer al respecto?""
											Pero a medida que participo 
en jurados más relevantes,
											me dice un nominado al Oscar,
											""Mira, estoy totalmente de acuerdo
con todo lo que dices,
											pero debes tener mucho cuidado,
sobre dónde lo dices"".
											Un productor ganador de un Oscar me dice
											que no cree que sea una buena idea
jugar la carta de la mujer.
											Así son las cosas.
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											And I think this is how
sexism continues on in 2016, right?
											For the most part, it happens casually —
											unconsciously, even.
											It happens because people
are just trying to get along
											within an existing system.
											It happens, maybe, out of a genuine desire
											to teach a young woman
the way that the world ""just is.""
											The problem is that unless we do
something about it,
											that is the way the world will always be.
									","
											2016 yılında cinsiyet ayrımcılığı
nasıl devam ediyor görüyor musunuz?
											Çoğu kez olağan bir biçimde yapılıyor —
											hatta farkında olmadan.
											Böyle oluyor, çünkü insanlar
mevcut cinsiyetçi sistemle
											ters düşmek istemiyor.
											Belki de tamamen bilinçli yapılıyordur
											genç bir kadına dünyanın ""öyle""
olduğunu öğretmek için.
											Sorun şu ki, bu konuda 
bir şeyler yapılmazsa
											dünya da hep ""öyle"" kalmaya devam edecek.
									","
											Y creo que así es como
el sexismo continúa en 2016.
											En su mayor parte, 
sucede de de manera distendida,
											inconscientemente, incluso.
											Sucede porque la gente
intenta manejarse bien
											dentro de un sistema existente.
											Ocurre, tal vez, por un deseo genuino
											para enseñar a una mujer joven
cómo funciona el mundo.
											El problema es que a menos 
que hagamos algo al respecto,
											así es como será siempre el mundo.
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											So why should you care about this?
											Right?
											I mean, we're facing some rather
significant problems in the world
											just at present,
											what does it really matter
if I can't get a job,
											or you're stuck watching
""Transformer 17,"" right?
									","
											İyi de, bunu neden umursayasın ki?
											Öyle ya?
											Yani dünyada başka 
büyük sorunlar yaşanırken,
											yani şu anda,
											ben bir iş bulamasam ne olur

											veya sen ""Transformers 17"" yi
izleyip dur, ne olur ki?
									","
											¿Por qué debería importarnos esto?
											¿Verdad?
											Quiero decir, enfrentamos una serie 
de problemas importantes en el mundo
											en este momento,
											que realmente importan
si no se consigue trabajo,
											o uno está atrapado mirando
""Transformer 17"", ¿verdad?
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											Well, let me put it to you this way:
											the year ""Jaws"" came out,
											Americans suddenly started listing
""sharks"" among their top 10 major fears.
											In 1995, BMW paid the James Bond franchise
three million dollars
											to have James Bond switch
from driving an Aston Martin
											to a BMW Z3.
											That one move caused so many people
to go out and buy that car,
											that BMW made 240 million dollars
in pre-sales alone.
											The year that ""Brave""
and ""Hunger Games"" came out,
											female participation in archery
went up 105 percent.
									","
											Şey, istersen söyle ifade edeyim:
											""Jaws"" çıktığı sene,
											Amerikalıların en büyük 10 korkusundan
biri ""köpek balığı"" oluverdi.
											BMW 1995 yılında James Bond'u 
çekenlere 3 milyon dolar verdi
											ve James Bond, Aston Matin' den inip
											BMW Z3 sürmeye başladı.
											Bu tek hamle, birçok kişinin 
gidip o arabayı almasını sağladı
											ve BMW, sadece satış öncesinden,
240 miyon dolar kazandı.
											""Cesur"" ve ""Açlık Oyunları"" 
filmlerinin çıktığı yıl,
											okçuluk sporuna kadın katılımı
%105 arttı.
									","
											Déjenme decírselo de esta manera:
											el año en que salió ""Tiburón"",
											los estadounidenses empezaron a listar a 
""tiburones"" entre sus 10 mayores temores.
											En 1995 BMW pagó a la franquicia 
de James Bond USD 3 millones
											para que James Bond sustituyera
su Aston Martin
											por un BMW Z3.
											Ese movimiento provocó que 
tanta gente comprara ese auto,
											que BMW obtuvo USD 240 millones 
solo en la preventa.
											El año que ""Valiente""
y ""Los juegos del hambre"",
											la participación femenina en tiro 
con arco aumentó un 105 %.
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
											In fact, studies show
											that the movies you watch
don't just affect your hobbies,
											they affect your career choices,
your emotions, your sense of identity,
											your relationships, your mental health —
even your marital status.
									","
											Aslında araştırmalar
											seyrettiğin filmlerin sadece
alışkanlıklarını değil, kariyer seçimini,
											duygularını, kimlik algını, ilişkilerini
ruh sağlığını —
											hatta medeni durumunu bile 
etkilediğini söylüyor.
									","
											De hecho, los estudios muestran
											que las películas que ven
no solo afectan a sus pasatiempos,
											sino a sus elecciones profesionales,
emociones, sentido de identidad,
											relaciones, salud mental 
e incluso el estado civil.
									",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
"
","
","
",What it's like to be a woman in Hollywood,Naomi McDougall Jones,17:00,"activism,creativity,business,gender equality,culture,social change,movies,storytelling,society,women,TEDx"
