en,fr,de,title,speaker,duration,tags
"
											This is the beginning
of a new paradigm in medicine.
											Now, there was one major challenge
to these T-cell infusions.
											The only source of T cells
that will work in a patient
											are your own T cells,
											unless you happen to have
an identical twin.
											So for most of us, we're out of luck.
											So what we did was to make CAR T cells.
											We had to learn to grow
the patient's own T cells.
											And we developed a robust
platform for this in the 1990s.
											Then in 1997, we first tested
CAR T cells in patients
											with advanced HIV-AIDS.
											And we found that those CAR T cells
survived in the patients
											for more than a decade.
											And it improved their immune system
and decreased their viruses,
											but it didn't cure them.
									","
											Ceci marque le début
d'un nouveau paradigme en médecine.
											Mais il y avait un défi majeur
pour ces injections de cellules T.
											La seule source de cellules T
qui agira sur un patient
											est autogénique.
											À moins d'avoir un vrai jumeau.
											Hélas, la plupart d'entre nous
n'avons pas cette chance.
											Nous devions donc fabriquer
des cellules CAR-T.
											On devait apprendre à cultiver
les cellules T du patient.
											On a développé une plateforme
robuste dans les années 90.
											Ensuite en 1997, on a d'abord testé
les cellules CAR-T sur des patients
											atteints du SIDA à un stade avancé.
											On a découvert que les CAR-T
survivaient dans le corps des patients
											pendant plus de 10 ans.
											Ça a amélioré leur système immunitaire
et a réduit le virus
											mais sans les guérir.
									","
											Das ist der Anfang eines
neuen Paradigmas in der Medizin.
											Doch es gab eine große Herausforderung
für die T-Zellen-Infusionen.
											Die einzigen T-Zellen,
die bei einem Patienten funktionieren,
											sind seine eigenen, außer er hätte
einen eineiigen Zwilling.
											Die meisten von uns hätten also Pech.
											Deshalb entwickelten wir CAR-T-Zellen.
											Wir mussten lernen,
patienteneigene T-Zellen zu züchten.
											In den 90er-Jahren entwickelten wir dafür
eine robuste Plattform.
											1997 testeten wir erstmals CAR-T-Zellen
											an Patienten mit fortgeschrittener
AIDS-Erkrankung.
											Wir fanden heraus,
dass CAR-T-Zellen in den Patienten
											über zehn Jahre überlebten.
											Sie verbesserten auch das Immunsystem
und reduzierten die Viren.
											Aber die Heilung blieb aus.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											So we went back to the laboratory,
and over the next decade
											made improvements
to the CAR T cell design.
											And by 2010, we began treating
leukemia patients.
											And our team treated three patients
											with advanced chronic
lymphocytic leukemia in 2012.
											It's a form of incurable leukemia
											that afflicts approximately 20,000 adults
every year in the United States.
											The first patient that we treated
was a retired Marine sergeant
											and a prison corrections officer.
											He had only weeks to live
											and had, in fact, already paid
for his funeral.
											The cells were infused,
and within days, he had high fevers.
											He developed multiple organ failures,
											was transferred to the ICU
and was comatose.
											We thought he would die,
											and, in fact, he was given last rites.
											But then, another
fork in the road happened.
											So, around 28 days after
the CAR T cell infusion,
											he woke up,
											and the physicians finally examined him,
											and the cancer was gone.
											The big masses that
had been there had melted.
											Bone marrow biopsies found
no evidence of leukemia,
											and that year, in our first
three patients we treated,
											two of three have had durable remissions
now for eight years,
											and one had a partial remission.
									","
											Donc on est retourné au labo
pendant dix autres années
											pour améliorer le modèle
de nos cellules CAR-T.
											En 2010, nous avons commencé
à traiter des patients leucémiques.
											Notre équipe a traité trois patients
											atteints de leucémie lymphocytaire
chronique avancée en 2012.
											C'est une forme de leucémie incurable
											qui afflige environ 20 000 adultes
tous les ans aux États-Unis.
											Le premier patient que nous avons traité
était un sergent retraité de la Marine
											et un gardien de prison.
											Il lui restait quelques semaines à vivre
											et d'ailleurs, il avait déjà payé
pour ses funérailles.
											On lui a injecté des cellules et il a eu
de fortes fièvres en quelques jours.
											Plusieurs organes se sont détériorés,
											on l'a transféré aux soins intensifs
et il était dans le coma.
											Nous pensions qu'il allait mourir,
											on lui a donné les derniers sacrements.
											Mais, un nouveau carrefour est apparu.
											28 jours après l'injection
des cellules CAR-T,
											il a repris conscience.
											Quand les médecins l'ont examiné,
											le cancer avait disparu.
											Les grosses masses avaient fondu.
											Une biopsie de la moelle osseuse
n'a pas trouvé de leucémie.
											Cette année-là,
parmi les trois premiers patients traités,
											deux sur trois sont en rémission
durable depuis huit ans,
											et un est en rémission partielle.
									","
											Das nächste Jahrzehnt forschten wir
an Verbesserungen der CAR-T-Zellen.
											2010 begannen wir mit der Behandlung
von Leukämiepatienten.
											2012 behandelte unser Team 3 Patienten
											mit fortgeschrittener chronischer
lymphatischer Leukämie.
											Dies ist eine Form
von unheilbarer Leukämie,
											an der in den USA pro Jahr
etwa 20.000 Erwachsene erkranken.
											Unser erster Patient war ein pensionierter
Marinesergeant und Strafvollzugsbeamter.
											Er hatte nur noch wenige Wochen zu leben
											und hatte sogar schon
für seine Beerdigung bezahlt.
											Man verabreichte ihm die Zellen,
											doch nach wenigen Tagen
bekam er hohes Fieber.
											Er wurde mit multiplem Organversagen
auf die Intensivstation verlegt
											und fiel ins Koma.
											Wir dachten, er würde sterben.
Man gab ihm sogar die Letzte Ölung.
											Doch dann kam ein Wendepunkt.
											Etwa 28 Tage nach der Infusion
mit den CAR-T-Zellen wachte er auf.
											Die Ärzte untersuchten ihn
und stellten fest:
											Der Krebs war weg.
											Die Tumormassen waren ""weggeschmolzen"".
											Knochenmarkbiopsien fanden
keinen Hinweis auf Leukämie.
											Von diesen 3 Patienten,
die wir in dem Jahr behandelten,
											sind 2 seit 8 Jahren
in vollständiger Remission
											und der andere hat
eine teilweise Remission.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											The CAR T cells had attacked
the leukemia in these patients
											and had dissolved between 2.9
and 7.7 pounds of tumor in each patient.
											Their bodies had become veritable
bioreactors for these CAR T cells,
											producing millions
and millions of CAR T cells
											in the bone marrow,
blood and tumor masses.
											And we discovered that these CAR T cells
can punch far above their weight class,
											to use a boxing analogy.
											Just one CAR T cell can kill
1,000 tumor cells.
											That's right — it's a ratio
of one to a thousand.
											The CAR T cell and
its daughter progeny cells
											can divide and divide
and divide in the body
											until the last tumor cell is gone.
									","
											Les cellules CAR-T ont attaqué
la leucémie de ces patients
											et ont dissous entre 1,3 et 3,5 kilos
de tumeur chez chaque patient.
											Leurs corps sont devenus
de véritables bioréacteurs pour ces CAR-T,
											produisant des millions de cellules CAR-T
											dans la moelle osseuse, le sang,
et les masses cancéreuses.
											On a découvert que ces cellules CAR-T
peuvent boxer hors de leur catégorie,
											si vous me permettez l'analogie.
											Une seule cellule CAR-T peut détruire
1 000 cellules cancéreuses.
											Exactement : un ratio de 1 pour 1 000.
											Les cellules CAR-T et leurs progénitures
											peuvent se diviser dans le corps
et se diviser encore
											jusqu'à la disparition
de la dernière cellule cancéreuse.
									","
											Die CAR-T-Zellen bekämpften
die Leukämiezellen dieser Patienten
											und lösten zwischen 1,3 kg
und 3,5 Tumormasse auf.
											Ihre Körper wurden zu wahren
Bioreaktoren für CAR-T-Zellen
											und produzierten
viele Millionen CAR-T-Zellen
											im Knochenmark, Blut und der Tumormasse.
											Wir entdeckten, dass CAR-T-Zellen
in einer eigenen Liga kämpften,
											um eine Sport-Analogie zu verwenden.
											Eine einzige CAR-T-Zelle kann
1.000 Tumorzellen abtöten.
											Sie haben richtig gehört,
das Verhältnis ist 1:1.000.
											Die CAR-T-Zelle und ihre Tochterzellen
können sich so lange im Körper teilen,
											bis die letzte Tumorzelle zerstört ist.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											There's no precedent for this
in cancer medicine.
											The first two patients
who had full remission
											remain today leukemia-free,
											and we think they are cured.
											These are people
who had run out of options,
											and by all traditional methods they had,
											they were like modern-day Lazarus cases.
											All I can say is: thank goodness
for those forks in the road.
									","
											Un tel précédent n'existe pas
en oncologie.
											Les premiers deux patients
qui sont en rémission complète
											sont toujours exempts de leucémie.
											Nous pensons qu'ils sont guéris.
											Il s'agissait de personnes
sans aucune option,
											qui avaient essayé toutes
les méthodes traditionnelles.
											Ce sont les Lazare des temps modernes.
											Je ne peux que remercier le destin
pour tous ces embranchements.
									","
											Dafür gibt es kein Vorbild
in der Krebsmedizin.
											Die ersten 2 Patienten
mit vollständiger Remission
											sind bis heute leukämiefrei
und wir halten sie für geheilt.
											Diesen Personen gingen
die Therapiemöglichkeiten aus.
											Keine bewährte Therapiemöglichkeit half.
											Die Fälle glichen Lazarus-Phänomenen,
quasi eine moderne Auferstehung.
											Ich kann nur sagen: Gott sei Dank
gab es diese Wendepunkte.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											Our next step was to get permission
to treat children with acute leukemia,
											the most common form of cancer in kids.
											The first patient we enrolled
on the trial was Emily Whitehead,
											and at that time, she was six years old.
											She had gone through
a series of chemotherapy
											and radiation treatments
over several years,
											and her leukemia had always come back.
											In fact, it had come back three times.
											When we first saw her, Emily was very ill.
											Her official diagnosis
was advanced, incurable leukemia.
											Cancer had invaded her bone marrow,
her liver, her spleen.
											And when we infused her
with the CAR T cells
											in the spring of April 2012,
											over the next few days,
she did not get better.
											She got worse, and in fact, much worse.
											As our prison corrections
officer had in 2010,
											she, in 2012, was admitted to the ICU,
											and this was the scariest fork
in the whole road of this story.
									","
											La prochaine étape fut d'obtenir
l'autorisation de traiter des enfants
											atteints de leucémie aigüe,
											la forme la plus commune de cancer
chez les enfants.
											Notre première patiente inscrite
dans cet essai fut Emily Whitehead.
											Elle avait six ans à l'époque.
											Elle avait subi des séries de chimio
											et de radiothérapie
étalées sur plusieurs années
											mais sa leucémie revenait toujours.
											En réalité, elle est revenue trois fois.
											Quand on l'a vue pour la première fois,
Emily était très malade.
											Son diagnostic officiel était
une leucémie avancée et incurable.
											Le cancer avait envahi sa moelle osseuse,
son foie, sa rate.
											Quand on lui a injecté des cellules CAR-T
											au printemps d’avril 2012,
											son état ne s'est pas amélioré
les jours suivants.
											Il s'est en fait sérieusement dégradé.
											Tout comme notre gardien
de prison en 2010,
											elle a été admise aux soins intensifs
											et ça a été le plus effrayant
embranchement de toute cette histoire.
									","
											Unser nächster Schritt
war das Einholen der Erlaubnis
											für die Behandlung von Kindern
mit akuter Leukämie,
											der häufigsten Krebsart im Kindesalter.
											Unsere erste Patientin
war die 6-jährige Emily Whitehead.
											Sie hatte bereits über mehrere Jahre
Chemotherapien und Bestrahlungen erhalten.
											Ihre Leukämie kam immer wieder zurück.
											Insgesamt hatte sie 3 Rückfälle.
											Als wir Emily das erste Mal sahen,
war sie sehr krank.
											Ihre offizielle Diagnose lautete
fortgeschrittene unheilbare Leukämie.
											Der Krebs hatte bereits Knochenmark,
Leber und Milz befallen.
											Im April 2012 verabreichten wir
ihr die CAR-T-Zellen,
											doch es ging ihr auch in den
nächsten Tagen nicht besser.
											Es ging ihr schlechter, viel schlechter.
											Wie 2010 unser Strafvollzugsbeamter
											musste auch sie 2012
auf die Intensivstation verlegt werden.
											Das war der beängstigendste Wendepunkt
in der ganzen Geschichte.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											By day three, she was comatose
and on life support
											for kidney failure, lung failure and coma.
											Her fever was as high
as 106 degrees Fahrenheit for three days.
											And we didn't know
what was causing those fevers.
											We did all the standard
blood tests for infections,
											and we could not find
an infectious cause for her fever.
											But we did find something
very unusual in her blood
											that had never been seen
before in medicine.
											She had elevated levels of a protein
called interleukin-6, or IL-6,
											in her blood.
											It was, in fact, more than a thousandfold
above the normal levels.
											And here's where yet another
fork in the road came in.
									","
											Le troisième jour, elle était dans le coma
et sous respirateur artificiel
											pour insuffisance rénale et pulmonaire
et coma.
											Elle a eu 41 de fièvre
pendant trois jours.
											Mais nous ne savions pas
ce qui causait ces fièvres.
											On a fait tous les tests sanguins
habituels pour les infections,
											sans trouver de cause
infectieuse pour cette fièvre.
											Mais on a trouvé quelque chose
de très inhabituel dans son sang,
											jamais été observé en médecine auparavant.
											Elle avait des niveaux très élevés de
protéines appelées interleukine-6 ou IL-6,
											dans son sang,
											par un facteur 1 000
au-dessus des niveaux normaux.
											Nous étions à un nouveau carrefour.
									","
											Am 3. Tag fiel sie ins Koma
											und benötigte lebenserhaltende Maßnahmen
aufgrund von Nieren- und Lungenversagen.
											Sie hatte 3 Tage lang
über 41 Grad Celsius Fieber.
											Wir wussten nicht,
was dieses hohe Fieber verursachte.
											Wir führten alle Standardbluttests
für Infektionen durch,
											konnten jedoch keine Infektursache finden.
											Aber wir fanden etwas
sehr Unübliches in ihrem Blut,
											das in der Medizin
noch nie zuvor beobachtet wurde.
											Sie hatte erhöhte Werte eines Proteins,
dem sogenannten Interleukin-6 oder IL-6.
											Ihr Wert war über
das 1000-fache des Normwertes.
											Erneut kamen wir an einen Wendepunkt.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											By sheer coincidence,
											one of my daughters has a form
of pediatric arthritis.
											And as a result, I had been
following as a cancer doc,
											experimental therapies
for arthritis for my daughter,
											in case she would need them.
											And it so happened that just months
before Emily was admitted to the hospital,
											a new therapy had been approved by the FDA
											to treat elevated levels of interleukin-6.
											And it was approved for the arthritis
that my daughter had.
											It's called tocilizumab.
											And, in fact, it had just been added
to the pharmacy at Emily's hospital,
											for arthritis.
									","
											Par pure coïncidence,
											il se fait qu'une de mes filles
a une forme d'arthrite pédiatrique.
											En tant que cancérologue,
je suivais avec attention
											les thérapies expérimentales
pour l'arthrite de ma fille,
											au cas où elle en aurait besoin.
											Le hasard veut que quelques mois
avant l'hospitalisation d'Emily,
											une thérapie venait d'être approuvée
par la FDA, l'agence du médicament,
											pour traiter des niveaux élevés
d'interleukine-6.
											Or ce nouveau traitement convenait
pour soigner l'arthrite de ma fille.
											Cela s'appelle le tocilizumab.
											En fait, ce traitement était disponible
à l'hôpital d’Emily,
											pour lutter contre l'arthrite.
									","
											Zufällig leidet eine meiner Töchter
unter einer pädiatrischen Arthritis.
											Deshalb verfolgte ich als Krebsspezialist
experimentelle Arthritistherapien,
											für den Fall, dass sie
meine Tochter benötigte.
											Nur Monate, bevor Emily
ins Krankenhaus kam,
											ließ man ein neues Medikament
zur Behandlung erhöhter IL-6-Werte zu,
											und zwar für die Arthritisart,
unter der meine Tochter litt.
											Das Medikament heißt Tocilizumab.
											Die Apotheke in Emilys Klinik hatte es
soeben ihrem Sortiment hinzugefügt,
											natürlich zur Arthritisbehandlung.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
											So when we found Emily had
these very high levels of IL-6,
											I called her doctors in the ICU and said,
											""Why don't you treat her
with this arthritis drug?""
											They said I was a cowboy
for suggesting that.
											And since her fever and low blood pressure
											had not responded to any other therapy,
											her doctor quickly asked permission
to the institutional review board,
											her parents,
											and everybody, of course, said yes.
											And they tried it,
											and the results were nothing
short of striking.
									","
											Quand on a appris qu'Emily
avait des niveaux très élevés d'IL-6,
											j'ai appelé ses docteurs
en soins intensifs et j'ai proposé
											d'essayer le traitement
avec ces médicaments contre l'arthrite.
											Ils m'ont répliqué que seul un cowboy
pouvait suggérer ça.
											Mais comme sa fièvre et sa basse pression
											ne répondaient pas aux autres thérapies,
											son docteur a rapidement demandé
l'autorisation au comité d'éthique,
											à ses parents,
											et tout le monde, bien sûr, a dit oui.
											Ils ont donc essayé
											et les résultats furent rien de moins
que surprenants.
									","
											Als wir Emilys erhöhte IL-6-Werte maßen,
											fragte ich ihre Ärzte
auf der Intensivstation:
											""Warum behandeln Sie sie nicht
mit diesem Arthritismittel?""
											Sie fanden meinen Vorschlag
rücksichtslos und stümperhaft.
											Doch gegen ihr Fieber
und den niedrigen Blutdruck
											half keine der üblichen Therapien.
											Deshalb bat ihr Arzt doch um Erlaubnis
bei der Ethikkommission und ihren Eltern.
											Alle sagten natürlich ja.
											Sie versuchten es.
											Die Ergebnisse waren beeindruckend.
									","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
"
","
","
","A ""living drug"" that could change the way we treat cancer",Carl June,15:09,"medicine,cancer,disease,health,human body,innovation,humanity,science"
