en,es,pt,tr,fr,title,speaker,duration,tags
"
											But what makes our experiences
perhaps a little bit different
											and a little more unique
than that of the average person
											is that we have this gnawing thing
in the back of our mind
											that even in our darkest moments,
and those times of despair,
											we think, ""Hey, there might be
an image to be made here,
											there might be a story to be told.""
									","
											Pero lo que hace que nuestras experiencias
sean, quizá, algo más diferentes
											y únicas de las de una persona corriente
											es que tenemos este continuo runrún
en nuestra mente que hace que,
											incluso en los momentos más oscuros 
y de desesperación,
											pensemos, ""¡Eh! Puede que 
se pueda sacar una imagen de aquí,
											puede que haya una historia que contar"".
									","
											Mas o que torna as nossas experiências
um pouco diferentes
											e um pouco mais especiais
do que as das pessoas vulgares,
											é que temos esta coisa corrosiva na cabeça
											de que, mesmo nos momentos mais difíceis,
e em alturas de desespero, pensamos:
											""Ei, talvez haja aqui uma boa fotografia,
											""talvez haja aqui
uma boa história para contar"".
									","
											Deneyimlerimizi ortalama bir insandan
											belki de daha farklı 
ve daha eşsiz yapan şey,
											en karanlık zamanlarda 
ve en çaresiz zamanlarda bile
											aklımızın bir köşesinde 
içimizi kemiren bu şey var,
											şöyle düşünürüz, 
""Belki burada çekilecek bir resim,
											anlatılacak bir hikâye var.""
									","
											Ce qui rend nos expériences 
peut-être un peu différentes
											et un peu plus uniques 
de celles d'une personne lambda,
											c'est que nous avons 
cette chose en tête qui nous démange.
											Même dans nos moments les plus durs
et dans les moments de désespoir,
											nous pensons : 
« Il y a peut-être une photo à faire ici,
											il y a peut-être 
une histoire à raconter. »
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											And why is storytelling important?
											Well, it helps us to connect with our
cultural and our natural heritage.
											And in the Southeast,
											there's an alarming disconnect
between the public
											and the natural areas that allow
us to be here in the first place.
											We're visual creatures,
											so we use what we see
to teach us what we know.
									","
											¿Por qué es importante contar historias?
											Nos ayuda a conectar con nuestra cultura
y nuestro patrimonio natural.
											Y en el sureste,
											existe una alarmante desconexión
entre el público
											y las áreas naturales que nos permiten
estar aquí en primer lugar.
											Somos criaturas visuales,
											usamos lo que vemos para 
enseñarnos lo que sabemos.
									","
											Porque é que é importante
contar uma história?
											Porque nos ajuda a ligar-nos 
à nossa herança cultural e natural.
											No Sudeste, há um divórcio alarmante
											entre o público e as áreas naturais 
que nos permitem estar aqui.
											Somos seres visuais,
											por isso, usamos o que vemos
para aprendermos o que sabemos.
									","
											Peki hikâye anlatımı neden önemli?
											Kültürel ve doğal mirasımızla bağlantı 
kurmamıza yardımcı oluyor.
											Ve Güneydoğu'da
											orada olmamıza neden olan 
doğal alanlarla halk arasında
											dikkat çekici bir kopukluk var.
											Bizler görsel varlıklarız,
											yani bildiklerimizi öğrenmek için 
gördüğümüz şeyi kullanırız.
									","
											Pourquoi les histoires 
sont-elles importantes ?
											Elles nous aident à nous rapprocher
de notre patrimoine culturel et naturel.
											Et dans le sud-est,
											il y a un décalage 
alarmant entre le public
											et les régions naturelles qui nous 
permettent d'être là en premier lieu.
											Nous sommes des créatures visuelles,
											alors nous utilisons ce que nous voyons 
pour apprendre ce que nous savons.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											Now the majority of us
aren't going to willingly go
											way down to a swamp.
											So how can we still expect
those same people to then advocate
											on behalf of their protection?
											We can't.
									","
											La mayoría de nosotros
no se caerá a propósito
											en un pantano.
											¿Entonces cómo podemos esperar
que la gente abogue
											por su protección?
											No podemos.
									","
											Claro que a maior parte das pessoas
não vão de boa vontade
											mergulhar num pântano.
											Como é que havemos de esperar
que essas pessoas
											defendam que ele deve ser protegido?
											Não podemos.
									","
											Büyük bir çoğunluğumuz isteyerek
											bir bataklığa gitmez.
											Peki hâlâ aynı insanların 
onları korumak adına
											savunuculuk yapmasını nasıl bekleriz?
											Yapamayız.
									","
											La majorité d'entre nous 
ne va pas aller d'elle-même
											s'enfoncer dans un marais.
											Alors comment pouvons-nous
attendre de ces mêmes personnes
											qu'elles militent pour leur protection ?
											Nous ne pouvons pas faire ça.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											So my job, then, is to use photography
as a communication tool,
											to help bridge the gap
between the science and the aesthetics,
											to get people talking,
											to get them thinking,
											and to hopefully, ultimately,
											get them caring.
									","
											Mi trabajo es usar la fotografía
como herramienta de comunicación,
											para actuar como puente
entre la ciencia y la estética,
											para conseguir que la gente hable,
											piense,
											y que con suerte y, por último,
											cuide.
									","
											Assim, a minha tarefa é usar a fotografia
como instrumento de comunicação,
											para lançar a ponte sobre o fosso
entre a ciência e a estética,
											para pôr as pessoas a falar,
											para as obrigar a pensar
											e, em última análise,
para que elas se preocupem.
									","
											O zaman benim işim fotoğrafı 
bir iletişim aracı olarak
											bilim ve estetik arasındaki boşluğu 
kapatmaya yardımcı olmak,
											insanları konuşturmak,
											onları düşündürmek ve umarım
											sonunda onların önem vermesini
											sağlamak üzere kullanmak.
									","
											Mon travail est donc d'utiliser la photo 
comme outil de communication,
											pour aider à combler le fossé
entre la science et l'esthétique,
											pour faire parler les gens,
											pour les faire penser,
											et enfin pour, je l'espère,
											qu'ils se sentent concernés.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											I started doing this 15 years ago
right here in Gainesville,
											right here in my backyard.
											And I fell in love
with adventure and discovery,
											going to explore
all these different places
											that were just minutes
from my front doorstep.
											There are a lot
of beautiful places to find.
											Despite all these years that have passed,
											I still see the world
through the eyes of a child
											and I try to incorporate
that sense of wonderment
											and that sense of curiosity
into my photography
											as often as I can.
									","
											Empecé a hacer esto hace 15 años
aquí mismo en Gainesville,
											en mi jardín.
											Y me enamoré de la aventura 
y el descubrimiento,
											explorando todos estos sitios diferentes
											que estaban a solo unos minutos
de mi casa.
											Hay muchos sitios bonitos por descubrir.
											A pesar de todos los años que han pasado,
											aún observo el mundo 
con los ojos de un niño
											e intento incorporar 
ese sentimiento de asombro
											y de curiosidad a mi fotografía
											todo lo que puedo.
									","
											Comecei a fazer isto há 15 anos,
aqui mesmo em Gainesville,
											aqui no meu quintal.
											Apaixonei-me pela aventura
e pela descoberta,
											por ir explorar 
todos esses locais diferentes
											que havia a minutos da minha porta da rua.
											Há imensos locais belíssimos
para descobrir.
											Apesar de já terem passado
todos estes anos,
											ainda vejo o mundo
com os olhos duma criança
											e tento incorporar
essa sensação de maravilha
											e esse sentimento de curiosidade
nas minhas fotografias
											sempre que possível.
									","
											Bunu 15 sene önce burada Gainesville'de,
											burada arka bahçemde yapmaya başladım.
											Macera ve keşfe,
											ön kapımdan sadece birkaç dakika alan
											bütün bu farklı yerleri 
keşfetmeye âşık oldum.
											Bulunacak bir sürü güzel yer var.
											Geçen bütün bu yıllara rağmen
											hâlâ dünyayı bir çocuğun 
gözlerinden görürüm
											ve bu hayret duygusunu,
											bu merak duygusunu 
olabildiğince fotoğraflarıma
											dâhil etmeye çalışırım.
									","
											J'ai commencé à faire ça il y a 15 ans 
ici-même à Gainesville,
											ici-même dans mon jardin.
											Je suis tombé amoureux 
de l'aventure et de la découverte,
											l'exploration de tous ces endroits
											à quelques minutes 
de chez moi.
											Il y a beaucoup d'endroits 
magnifiques à trouver.
											Malgré toutes ces années,
											je vois toujours le monde
avec un regard d'enfant,
											et j'essaie d'incorporer 
ce sens de l'émerveillement
											et ce sens de la curiosité 
dans mes photographies
											aussi souvent que possible.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											And we're pretty lucky
because here in the South,
											we're still blessed
with a relatively blank canvas
											that we can fill with the most
fanciful adventures
											and incredible experiences.
											It's just a matter of how far
our imagination will take us.
											See, a lot of people
look at this and they say,
											""Oh yeah, wow, that's a pretty tree.""
											But I don't just see a tree —
											I look at this and I see opportunity.
											I see an entire weekend.
											Because when I was a kid,
these were the types of images
											that got me off the sofa
and dared me to explore,
											dared me to go find the woods
											and put my head underwater
and see what we have.
									","
											Somos bastante afortunados,
porque en el sur
											aún estamos bendecidos por 
un lienzo relativamente blanco
											que podemos rellenar con 
las aventuras más fantásticas
											y las experiencias más increíbles.
											Es solo cuestión de lo lejos que 
nuestra imaginación pueda llevarnos.
											Mucha gente mira este árbol y dice:
											""Ah sí, guau, qué árbol más bonito"".
											Pero yo no veo solo un árbol.
											Lo miro y veo oportunidad.
											Veo un fin de semana entero.
											Porque, cuando era niño, 
estas eran las imágenes
											que me empujaban a levantarme 
del sofá y a explorar,
											a encontrar los bosques
											y meter la cabeza bajo el agua
para ver lo que tenemos.
									","
											Temos muita sorte, porque aqui no Sul,
											ainda temos a bênção duma tela
relativamente em branco
											que podemos preencher 
com as aventuras mais fantásticas
											e experiências incríveis.
											É só uma questão de até onde
a nossa imaginação nos pode levar.
											Muita gente olha para isto e diz:
											""Sim, ok, é uma bonita árvore"".
											Mas eu não vejo só uma árvore,
											olho para isto e vejo uma oportunidade,
											vejo um fim de semana.
											Porque, quando eu era miúdo,
estes eram os tipos de imagens
											que me faziam saltar do sofá
e atrever-me a explorar,
											que me desafiavam
a ir para o bosque,
											a meter a cabeça debaixo de água
para ver o que havia.
									","
											Çok şanslıyız, çünkü burada güneyde
											en ilginç maceralar ve 
inanılmaz deneyimlerle
											doldurabileceğimz nispeten 
boş bir kanvasımız
											olduğu için şanslıyız.
											Mesele sadece hayal gücümüzün 
bizi nereye götüreceği.
											Bakın, bir sürü insan 
bunu görüp şöyle der,
											""Ah, evet, vay, bu çok hoş bir ağaç.""
											Ama sadece bir ağaç görmüyorum —
											buna bakıp imkân görüyorum.
											Tüm hafta sonunu görüyorum.
											Çünkü çocukken, bu tür resimler
											beni kanepeden kaldırıp 
keşfetmeye cesaret etmemi,
											gidip ormanı bulmaya ve
											elimi suyun altına sokup neler olduğunu 
görmeye cesaret etmemi sağlardı.
									","
											Nous sommes chanceux 
parce qu'ici, dans le sud,
											nous avons encore la chance 
d'avoir une toile relativement vierge,
											que nous pouvons remplir 
des aventures les plus fantaisistes
											et des expériences les plus incroyables.
											La seule question est où 
notre imagination nous conduira.
											Beaucoup de gens 
regardent ça et disent :
											« Oh oui, d'accord, c'est un bel arbre. »
											Je ne vois pas qu'un arbre.
											Je le regarde et je vois une opportunité.
											Je vois un weekend entier.
											Parce que quand j'étais enfant,
c'était ce genre d'images
											qui me sortaient du canapé 
et me défiaient d'explorer,
											me défiaient de trouver les bois,
											de mettre ma tête sous l'eau
et de regarder ce qu'il y avait.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											And folks, I've been photographing
all over the world
											and I promise you,
											what we have here in the South,
											what we have in the Sunshine State,
											rivals anything else that I've seen.
											But yet our tourism industry is busy
promoting all the wrong things.
											Before most kids are 12,
they'll have been to Disney World
											more times than they've been in a canoe
											or camping under a starry sky.
											And I have nothing against Disney
or Mickey; I used to go there, too.
											But they're missing out on those
fundamental connections
											that create a real sense
of pride and ownership
											for the place that they call home.
									","
											He estado fotografiando por todo el mundo
											y les prometo
											que lo que tenemos aquí,
											en el Estado del Sol,
											supera a cualquier cosa
que hayan visto jamás.
											Aún así, nuestra industria del turismo
está ocupada promoviendo lo erróneo.
											Antes de los 12, los niños 
habrán ido a Disney World
											más veces de las que 
hayan andado en canoa
											o acampado bajo un cielo estrellado.
											No tengo nada en contra de Disney 
o Mickey; yo también solía ir.
											Pero se están perdiendo 
esas conexiones fundamentales
											que crean una verdadera sensación 
de orgullo y propiedad
											por el sitio al que llaman ""casa"".
									","
											Tenho andado a fotografar por todo o mundo
											e garanto-vos,
											o que temos aqui no Sul,
o que temos no Estado do Sol,
											não fica atrás de tudo o mais
que tenho visto.
											Contudo, a nossa indústria do turismo
anda a promover todas as coisas erradas.
											As crianças, antes dos 12 anos,
já foram todas ao Mundo da Disney
											mais vezes do que se meteram numa canoa,
											ou acamparam sob um céu estrelado.
											Não tenho nada contra a Disney, 
ou o Mickey; também costumava lá ir.
											Mas faltam-lhes as ligações fundamentais
											que criam um sentimento real
de orgulho e propriedade
											pelo local a que chamam a sua terra.
									","
											Arkadaşlar, dünyanın dört bir yanında 
fotoğraf çekiyorum
											ve sizi temin ediyorum
											burada güneyde sahip olduğumuz şey,
											Güneşli Eyalet'te sahip olduğumuz şey
											gördüğüm her şeyle yarışır.
											Ama turizm endüstrimiz tamamen
yanlış şeyleri pazarlamakla meşgul.
											Çoğu çocuk 12 yaşına gelmeden önce 
kanoya binmekten
											veya yıldızlı bir gökyüzünde 
kamp yapmaktan
											daha fazla kez Disney Dünyası'na gidecek.
											Disney ve Mickey'e karşı değilim, 
eskiden ben de oraya giderdim.
											Ama ev dedikleri yer için 

											gerçek bir gurur ve aidiyet hissi yaratan
											temel bağlantılardan yoksunlar.
									","
											Et mes amis, j'ai fait des photos 
tout autour du monde
											et je vous promets,
											ce que nous avons ici dans le sud, 
dans le Sunshine State,
											défie tout ce que j'ai pu voir.
											Pourtant, notre industrie touristique 
ne met en avant que les mauvais aspects.
											À l'age de 12 ans, la plupart des enfants 
ont été plus de fois à Disney World
											qu'ils ne sont montés dans un canoé
ou qu'ils n'ont campé sous un ciel étoilé.
											Je n'ai rien contre Disney ou Mickey ; 
j'y allais moi aussi.
											Mais ils ratent 
ces relations fondamentales
											qui créent un vrai sentiment
de fierté et de possession
											envers l'endroit qu'ils considèrent 
comme leur maison.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											And this is compounded by the issue
that the landscapes
											that define our natural heritage
											and fuel our aquifer
for our drinking water
											have been deemed as scary
and dangerous and spooky.
											When our ancestors first came here,
											they warned, ""Stay out
of these areas, they're haunted.
											They're full of evil spirits and ghosts.""
											I don't know where
they came up with that idea.
											But it's actually led
to a very real disconnect,
											a very real negative mentality
											that has kept the public
disinterested, silent,
											and ultimately, our environment at risk.
											We're a state that's surrounded
and defined by water,
											and yet for centuries,
											swamps and wetlands have been regarded
											as these obstacles to overcome.
											And so we've treated them
as these second-class ecosystems,
											because they have
very little monetary value
											and of course, they're known
to harbor alligators and snakes —
											which, I'll admit, these aren't
the most cuddly of ambassadors.
									","
											Y esto se agrava por el hecho 
de que los paisajes
											que definen nuestro patrimonio natural
											y alimentan nuestro acuífero
para conseguir agua potable
											se han considerado como tenebrosos,
peligrosos y espeluznantes.
											Cuando llegaron nuestros ancestros,
											advirtieron: ""Aléjense de aquí, 
está hechizado"".
											Está lleno de espíritus malignos 
y fantasmas"".
											No sé de dónde sacaron esa idea.
											Pero conduce a una desconexión real,
											a una mentalidad negativa
											que ha mantenido al público 
desinteresado, callado,
											y ha terminado por arriesgar
nuestro medio ambiente.
											Somos un estado rodeado
y delimitado por agua,
											y, aun así, durante años,
											los pantanos
											han sido tachados como obstáculos.
											Así que los hemos tratado como
ecosistemas de clase media
											por su escaso valor monetario,
											y porque se sabe que albergan
cocodrilos y serpientes,
											los cuales, admito, no son 
los embajadores más adorables.
									","
											E isto resulta da perceção
que as paisagens
											que definem a nossa herança natural
											e alimentam os aquíferos
para a água que bebemos
											têm sido consideradas assustadoras,
perigosas e fantasmagóricas.
											Quando os nossos antepassados
chegaram aqui, avisaram:
											""Afastem-se destas áreas,
estão assombradas.
											""Estão cheias de fantasmas
e de espíritos maus"".
											Não sei onde é que eles foram
buscar essa ideia.
											Mas conduziu a um afastamento muito real
											a uma mentalidade muito negativa
											que tem mantido o público
desinteressado, silencioso,
											e que acaba por pôr em risco o ambiente.
											Somos um estado que está rodeado
por água e é definido por ela.
											No entanto, durante séculos,
											os pântanos e as zonas húmidas
têm sido consideradas
											como obstáculos a ultrapassar.
											Por isso, temo-las tratado
como ecossistemas de segunda classe,
											porque têm muito pouco valor monetário
									","
											Doğal mirasımızı tanımlayan
											ve içme suyumuz için su havzalarını
											besleyen alanların korkutucu, 
tehlikeli ve ürkütücü
											olarak görülmesi meselesiyle 
bu katlanıyor.
											Atalarımız buraya 
ilk geldiklerinde bizi uyardılar,
											""Bu alanlardan uzak durun, 
buralar tekin değil.
											Kötü ruhlar ve hayaletlerle dolu.""
											Bu fikri nasıl edindiklerini bilmiyorum.
											Ama aslında halkın 
ilgisiz, sessiz kalmasını
											ve sonunda çevreyi riske sokmasını
											sağlayan gerçek bir kopukluğa, 

											gerçekten negatif bir bilince sebep oldu.
											Suyla çevrili ve bununla 
tanımlanan bir eyaletiz,
											ama yüzyıllardır
											bataklıklar ve sulak alanlar
											mücadele edilmesi gerekli 
engeller olarak görüldü.
											Öyle ki onlara ikinci sınıf 
ekosistemler olarak davrandık,
											çünkü çok az parasal değere sahipler
											ve elbette timsah ve yılanlara 
barınak olmakla bilinirler —
											itiraf ediyorum ki bunlar 
en kucaklanası temsilciler değiller.
									","
											Cette situation est amplifiée 
par ce problème :
											les paysages qui définissent 
notre patrimoine naturel
											et alimentent notre aquifère
pour notre eau potable
											sont jugés effrayants, 
dangereux et lugubres.
											Lorsque nos ancêtres sont arrivés ici,
											ils ont dit : « Éloignez-vous 
de ces endroits, ils sont hantés.
											Ils sont pleins de mauvais esprits 
et de fantômes. »
											Je ne sais pas comment
ils en sont arrivés à cette idée.
											Mais ça a mené 
à un décalage très réel,
											à une mentalité très négative
											qui a gardé le public 
désintéressé, silencieux,
											et en fin de compte, 
notre environnement est en danger.
											Notre État est entouré 
et défini par l'eau.
											Pourtant, depuis des siècles,
											les marais et milieux humides 
sont considérés
											comme des obstacles à surmonter.
											Nous les avons traités comme 
des écosystèmes de seconde classe,
											parce qu'ils ont très peu 
de valeur monétaire,
											et bien sûr, ils sont connus pour abriter
des alligators et des serpents —
											qui, je l'admets, ne sont pas
les ambassadeurs les plus câlins.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											(Laughter)
									","
											(Risas)
									","
											e, claro, sabe-se que são morada
de jacarés e cobras
									","
											(Gülüşmeler)
									","
											(Rires)
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
											So it became assumed, then,
that the only good swamp
											was a drained swamp.
											And in fact,
											draining a swamp to make way
for agriculture and development
											was considered the very essence
of conservation not too long ago.
									","
											Se asumió que el único buen pantano
											era el drenado.
											De hecho,
											drenar un pantano para dejar paso
a la agricultura y al desarrollo
											se consideraba como la esencia
de la conservación no hace mucho.
									","
											que, reconheço, não são 
os embaixadores mais simpáticos.
											(Risos)
											Portanto, chegou-se à conclusão
que o único pântano bom
											era um pântano drenado.
											Na verdade, drenar um pântano
									","
											Bu yüzden tek iyi bataklığın 
kurumuş bataklık
											olduğu varsayıldı.
											Ve aslında
											kısa zaman öncesine kadar tarıma
ve kalkınmaya yol açmak için
											bataklık kurutmak konservasyonun 
gerekliliği olarak görüldü.
									","
											On a donc assumé qu'un bon marais
											était un marais asséché.
											Assécher un marais pour faire de la place 
à l'agriculture et au développement
											était considéré comme l'essence même 
de la conservation il n'y a pas longtemps.
									",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
"
","
","
","
","
",Stunning photos of the endangered Everglades,Mac Stone,19:15,"TEDx,activism,animals,nature,photography,birds"
