en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											""Go.""
											And everything from ...
											love ...
											to sadness,
											to —
									","
											""Vete"".
											Y todo, desde...
											el amor...
											hasta la tristeza,
											hasta...
									","
											« Va. »
											Et tout depuis
											l'amour
											à la tristesse
											à —
									","
											'' Git. ''
											Ve
											sevgiden,
											üzüntüye
											ve
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											(Stomping)
									","
											(Zapatea)
									","
											(Tape des pieds)
									","
											(Tepinme)
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											anger
											can be expressed
through the dance as well.
									","
											la rabia
											pueden expresarse también
a través de la danza.
									","
											la colère
											peut être aussi exprimé
à travers la danse.
									","
											öfkeye,
											her şey dansla ifade edilebilir.
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											There's a certain magic
											in the way that things are filtered,
transformed and put together
											to create limitless possibilities in art.
											The Khmer word for art,
											silapak,
											in fact, at its root, means ""magic.""
											The artist —
											the silapakar,
											or the silapakarani, then,
											is nothing short of a magician.
											I am very proud to say
											that I belong to a long line of magicians,
											from my teacher, Sophiline Cheam Shapiro,
											to her teachers who were stars
in the royal palace,
											to the ancient dancers of Angkor
											and to the primal villagers
											from which the art form
originally took life.
									","
											Hay algo de magia
											en la forma en la que se filtran,
se transforman y se juntan las cosas
											para crear
posibilidades ilimitadas en el arte.
											La palabra jemer para arte,
											silapak,
											de hecho, originalmente significa ""magia"".
											El artista,
											el silapakar,
											o el silapakarani,
											es prácticamente un mago.
											Me enorgullece decir
											que provengo 
de un extenso linaje de magos,
											desde mi profesora, 
Sophiline Cheam Shapiro,
											a sus profesores,
que eran estrellas en el palacio real,
											a los antiguos bailarines de Angkor
											y los primeros aldeanos
											que fueron los que crearon
esta forma artística.
									","
											Il y a une certaine magie
											dans la façon de filtrer, de transformer
et d'associer les choses
											afin de créer des possibilités
artistiques illimitées.
											Le mot khmer pour art,
											silapak,
											à sa racine, veut en fait dire « magie ».
											L'artiste —
											le silapakar,
											ou le silapakarani,
											n'est rien de moins qu'un magicien.
											Je suis très fier de dire
											que j'appartiens
à une longue lignée de magiciens,
											depuis mon professeur,
Sophiline Cheam Shapiro,
											à ses professeurs,
des célébrités du palais royal,
											aux anciens danseurs d'Angkor
											et aux premiers villageois
											grâce auxquels la forme artistique
a vu le jour.
									","
											Her şeyin sanatla 
sınırsız imkân sağlanması için
											süzülüp, dönüştürülüp 
bir araya getirilmesinde
											belli bir büyü vardır.
											Kimmer dilinde sanat kelimesi,
											'' silapak ''
											aslında, kökeni 
'' büyü '' kelimesine dayanır.
											Sanatçı,
											'' silapakar ''
											ya da '' silapakarani ''
											büyücüden başka bir şey değildir.
											Köklü bir büyücü soyuna ait olduğumu
											söylemekten gurur duyuyorum.
											Kökenim; öğretmenim 
Sophiline Cheam Shapiro'nun
											asiller sarayında
yıldız olan öğretmenlerinden,
											antik Angkor dansçılarına
											ve sanatın ortaya çıktığı
											ilk köylülere dayanıyor.
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											That said,
											our cherished heritage was once
almost completely destroyed.
											If you are wearing glasses,
											please stand up.
											If you speak more than one language,
											please stand up.
											If you have light skin,
											please stand up.
											Your glasses meant
that you could afford health care.
											That second or third language you spoke
indicated your elite education.
											Your light skin meant
you didn't have to work beneath the sun.
											Under the Khmer Rouge,
											who took over Cambodia from 1975 to 1979,
											we would all be dead now,
											targeted because of our assumed privilege.
											You see,
											the Khmer Rouge looked to Cambodia,
											and they saw centuries
of rigid inequality.
											The king and the few elites around him
											had all the pleasures
and comforts of the world
											while the mass majority
suffered from backbreaking labor
											and harsh poverty.
											You don't need a history book
to see that this is true.
									","
											Dicho esto,
											en una ocasión,
nuestra querida herencia casi se destruyó.
											Si llevan gafas,
											por favor, levántense.
											Si hablan más de un idioma,
											por favor, levántense.
											Si son blancos de piel,
											por favor, levántense.
											Sus gafas significaron
que pueden permitirse un seguro médico.
											Ese segundo o tercer idioma que hablan
indica que recibieron una buena educación.
											Su piel blanca significa
que no tuvieron que trabajar bajo el sol.
											Bajo los Jemeres Rojos,
											que gobernaron Camboya de 1975 a 1979,
											todos estaríamos muertos ya
											debido a nuestros supuestos privilegios.
											Verán,
											los Jemeres Rojos miraron Camboya,
											y vieron siglos de una desigualdad rígida.
											El Rey y la escasa élite que lo rodeaba
											tenían todos los placeres
y comodidades del mundo,
											mientras que la mayoritaria
sufría trabajando sin descanso
											en la pobreza extrema.
											No necesitan un libro de historia 
para ver que es verdad.
									","
											Ceci dit,
											notre patrimoine bien-aimé
a déjà été presque complètement détruit.
											Si vous portez des lunettes,
											levez-vous s'il vous plaît.
											Si vous parlez plus d'une langue,
											levez-vous s'il vous plaît.
											Si vous avez la peau claire,
											levez-vous s'il vous plaît.
											Vos lunettes disaient
que vous aviez accès aux soins de santé.
											Cette deuxième ou troisième langue
révélait une scolarité de haut niveau.
											Votre peau claire disait que vous n'aviez
pas à travailler sous le soleil.
											Sous les Khmers rouges,
											qui ont dirigé le Cambodge
de 1975 à 1979,
											nous aurions tous été morts,
											pris pour cible à cause
de notre supposé privilège.
											Vous voyez,
											les Khmers rouges
ont observé le Cambodge
											et ils ont vu des siècles
de strictes inégalités.
											Le roi et les quelques élites
qui l'entouraient
											avaient tous les plaisirs
et le confort du monde
											tandis que la grande majorité
souffrait d'un travail harassant
											et d'une grande pauvreté.
											Un livre d'histoire n'est pas nécessaire
pour voir que c'est la vérité.
									","
											Derler ki;
											sevgiyle anılan miraslarımız
bir zamanlar neredeyse tamamen yok edildi.
											Gözlük takıyorsanız,
											lütfen ayağa kalkın.
											Birden fazla dil konuşuyorsanız,
											lütfen ayağa kalkın.
											Açık tenliyseniz,
											lütfen ayağa kalkın.
											Gözlükleriniz, sağlık için
para harcayabildiğinizi gösterirdi.
											Konuştuğunuz ikinci ya da üçüncü dil, 
yüksek düzey eğitim aldığınızı gösterirdi.
											Açık tenli olmanız, güneş altında
çalışmanız gerekmediğini gösterirdi.
											Kamboçya'yı 1975-1979 yıllarında
											ele geçiren, '' Khmer Rouge '' yönetiminde
											hepimiz ayrıcalıklı görülüp
hedeflendiğimizden
											ölmüş olurduk.
											Görüyorsunuz ki;
											Kmer yönetimi Kamboçya'ya baktı
											ve yüzyıllardır kalıplaşmış
bir eşitsizlik gördü.
											Kral ve etrafındaki birkaç soylu,
											çoğunluk yıpratıcı çalışma şartları

											ve acımasız güçlerle uğraşırken, 
dünyanın tüm zevklerine
											ve rahatlığa sahiplerdi.
											Bunun doğruluğunu görmek için
tarih kitabına gerek yok.
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											The Khmer word for ""I,""
											for ""me,""
											is khnhom.
											This very same word can also mean ""slave""
											and dancers were in fact known
as knhom preah robam,
											or ""slaves of the sacred dance.""
											The Khmer Rouge sought
to end slavery in Cambodia,
											yet somehow they turned
everyone into slaves to do it.
											They became the oppression
that they sought to end.
											They evacuated the capital
											and forced people into labor camps.
											They tore families apart
											and brainwashed children
against their own parents.
											Everywhere, people were dying
and being killed,
											losing their lives from disease,
											overwork,
											execution and starvation.
											The result of this is that an entire third
of Cambodia's population was lost
											in less than four years,
											and in that number were 90 percent
of Khmer dance artists.
											In other words,
											nine out of 10 visions
for the tradition and future were lost.
									","
											La palabra jemer para ""Yo"",
											para ""mí"",
											es khnhom.
											Esta misma palabra
también significa ""esclavo""
											y, de hecho, a los bailarines
se los conocía como knhom preah robam
											o ""esclavos de la danza sagrada"".
											Los jemeres rojos buscaban
acabar con la esclavitud en Camboya,
											pero, de alguna forma, para lograrlo,
convirtieron a todos en esclavos.
											Se convirtieron en la tiranía
con la que querían acabar.
											Evacuaron la capital
											y arrastraron a la gente
a campos de trabajo.
											Destrozaron familias
											y lavaron el cerebro a los niños
para volverlos contra sus padres.
											Había asesinatos y muertes
por todas partes.
											Morían por enfermedades,
											exceso de trabajo,
											ejecución y hambruna.
											El resultado fue la pérdida de una
tercera parte de la población camboyana
											en menos de cuatro años
											y el 90 % eran
artistas de la danza jemer.
											Es decir,
											9 de cada 10 visiones
de la tradición y el futuro se perdieron.
									","
											Le mot khmer pour « je »,
											pour « moi »
											est khnhom.
											Ce même mot peut aussi dire « esclave »
											et les danseurs étaient appelés
knhnom preah robam
											ou les « esclaves de la danse sacrée ».
											Les Khmers rouges cherchaient
à abolir l'esclavage au Cambodge
											mais pour ce faire, ils ont réduit
tout le monde à l'esclavage.
											Ils sont devenus l'oppression
qu'ils voulaient éliminer.
											Ils ont évacué la capitale
											et ont envoyé les gens
dans des camps de travail.
											Ils ont brisé des familles
											et ont endoctriné les enfants
contre leurs propres parents.
											Partout, des gens mouraient
et étaient exécutés,
											leurs vies abrégées
par la maladie,
											un travail excessif,
											des exécutions et la famine.
											Un tiers entier de la population
du Cambodge a ainsi disparu
											en moins de quatre ans
											et parmi eux se trouvaient
90% des danseurs khmers.
											En d'autres mots,
											9 visions sur 10 d'une tradition
et d'un futur ont été perdues.
									","
											Kimmer dilinde '' Ben'' kelimesi
											veya '' benim''
											'' khnhom.''
											Bu kelime köle anlamına da geliyor.
											Dansçılar aslında
'' Khnhom preah robam''
											veya '' kutsal dansın köleleri'' 
olarak bilinirler.
											''Khmer Rouge'' Kamboçya'da
köleliğe son vermeye çalıştı
											fakat bunu yapmak için herkesi
bir şekilde köle yaptılar.
											Sonlandırmaya çalıştıkları
baskıyı uyguladılar.
											Başkenti tahliye ettirdiler
											ve insanları çalışma kamplarında
yaşamaya zorladılar.
											Aileleri birbirinden ayırdılar
											ve kendi ailelerine karşı çocukların
beyinlerini yıkadılar.
											Her yerde, insanlar ölüyor
ve öldürülüyorlardı.
											Hastalıktan hayatlarını kaybediyorlardı
											ya da aşırı çalışmaktan
											veya idamdan ve açlıktan.
											Bunun sonucunda,
Kamboçya nufüsunun tam üçte biri,
											dört yıldan kısa bir sürede yok oldu
											bu sayının yüzde 90'ı Kmer dansçılarıydı.
											Başka bir deyişle,
											gelenek ve gelecek görüşlerinin
onda dokuzu gitmişti.
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											Thankfully, however,
											it was my teacher's teachers,
											Chea Samy, Soth Sam On and Chheng Phon,
											who would lead the revival of the art form
											from the ashes of war and genocide:
											one student,
											one gesture,
											one dance at a time.
											They wrote the love,
											magic,
											beauty,
											history and philosophy of our lineage
											into the bodies of the next generation.
									","
											Afortunadamente, sin embargo,
											Los profesores de mi profesora,
											Chea Samy, Soth Sam On y Chheng Phon,
											lideraron el resurgimiento de este arte
											a partir de las cenizas
de la guerra y el genocidio:
											un estudiante,
											un gesto,
											un bailarín cada vez.
											Escribieron el amor,
											la magia,
											la belleza,
											la historia y la filosofía 
de nuestro linaje
											en los cuerpos de la siguiente generación.
									","
											Mais heureusement,
											les professeurs de mon professeur,
											Chea Samy, Soth Sam On et Chheng Phon,
											ont renouvelé la forme artistique
											à partir des cendres de la guerre
et du génocide :
											un étudiant,
											un geste,
											une danse à la fois.
											Ils ont écrit l'amour,
											la magie,
											la beauté,
											l'histoire et la philosophie
de notre ascendance
											dans les corps de la génération suivante.
									","
											Buna rağmen, çok şükür,
											öğretmenimin öğretmenleri;
											Chea Samy, Soth Sam On ve Cheng Phon,
											sanatın soykırımdan ve savaşın küllerinden
											dirilmesine önderlik ettiler.
											Bir öğrenci,
											bir el işareti
											ve bir dansın bir anda olması.
											Onlar sevgiyi,
											büyüyü,
											güzelliği,
											kökenimizin tarihini ve felsefesini
											gelecek neslin vücutlarına yazdılar.
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											Nearly 40 years later,
											Khmer classical dance
has been revived to new heights.
											Yet somehow it still exists
in a vulnerable environment.
											The disastrous effects of war
still haunt Khmer people today.
											It is written in our bodies,
											manifested in a genetic passage of PTSD
											and in families facing cyclical poverty
											and immense cultural rifts
and language barriers.
									","
											Casi 40 años después,
											el baile clásico jemer
ha revivido y alcanzado un nuevo nivel.
											Aun así, todavía 
se encuentra en un entorno débil.
											Las terribles consecuencias
de la guerra aún acechan al pueblo jemer.
											Está escrito en nuestros cuerpos,
											se manifiesta en la transmisión genética
del estrés postraumático
											y en las familias 
que se enfrentan a la pobreza cíclica
											y en las grandes brechas culturales
y barreras de la lengua.
									","
											Près de 40 ans plus tard,
											la danse classique khmère
a atteint de nouveaux sommets.
											Elle existe pourtant toujours
dans un environnement vulnérable.
											Les effets désastreux de la guerre
hantent toujours le peuple khmer.
											La guerre est écrite dans nos corps,
											elle se manifeste
dans une transmission génétique de SSPT,
											dans les familles aux prises
avec une pauvreté cyclique
											et dans les immenses fossés culturels
et les barrières de la langue.
									","
											Yaklaşık 40 yıl sonra
											klasik Kimmer dansı
yeni doruklara ulaşmıştı.
											Yine de hâlâ savunmasız bir çevresi var.
											Savaşın feci etkileri hâlâ
Kimmerler'in peşini bırakmıyor.
											Bu vücutlarımızda yazılıdır,
											genetik travma sonrası 
stres bozukluğu metinlerinde,
											döngüsel güçle çevrili ailelerde, 

											sonu gelmeyen kültürel çatlaklarda 
ve dil sınırlarında açıkça bellidir.
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
											Yet beauty is a most resilient thing.
											Beauty has this ability
to grow anywhere and everywhere
											at any time.
											Beauty is what connects people
through time and place.
											Beauty is a liberation from suffering.
											As Khmer artists work to revive
our culture and country,
											we find that there are many paths
in which to move forward into the future.
											And in a tradition where we often
don't know the dancer's names,
											who they were,
											what their lives were like,
											what they felt,
											let me propose that we move forward
honestly and openly from ""khnhom.""
											Khnhom not as in slave,
											but as in conscious service.
											Khnhom:
											""I,""
											""me,""
											""flowering.""
									","
											Pero la belleza es lo que más resiste.
											La belleza tiene esta habilidad de crecer
en cualquier parte y en todas partes
											en cualquier momento.
											La belleza es lo que conecta a la gente
a través del tiempo y el espacio.
											La belleza es 
la liberación del sufrimiento.
											Conforme los artistas jemeres trabajan
por revivir nuestra cultura y país,
											descubrimos que hay muchos caminos
con los que avanzar hacia el futuro.
											Y, en una tradición en la que no solemos
saber los nombres de los bailarines,
											quiénes eran,
											cómo eran sus vidas,
											qué sentían,
											voy a proponer seguir adelante honesta 
y abiertamente desde ""khnhom"".
											Khnohm no como esclavo,
											sino como un servicio voluntario.
											Khnhom:
											""Yo"",
											""mí"",
											""floreciendo"".
									","
											Et pourtant, la beauté
est des plus résistantes.
											La beauté a cette capacité
de grandir n'importe où et partout,
											n'importe quand.
											C'est la beauté qui lie les gens
à travers le temps et l'espace.
											La beauté est une libération
de la souffrance.
											Comme les artistes khmers s'efforcent
											de ressusciter
notre culture et notre pays,
											nous découvrons beaucoup
de chemins à suivre pour avancer.
											Dans une tradition où l'on connaissait
rarement le nom des danseurs,
											leurs origines,
											leurs vies,
											ou leurs sensations,
											je vous propose d'avancer honnêtement
et ouvertement à partir du « khnhom ».
											Khnhom pas en tant qu'esclave,
											mais en tant que service conscient.
											Khnhom :
											« Je »,
											« moi »,
											« florissant ».
									","
											Fakat güzellik en dirençli şeydir.
											Güzelliğin herhangi bir yerde 
ve herhangi bir zamanda
											gelişebilme yeteneği var.
											Güzellik, zaman ve yer aracılığıyla 
insanları birbirine bağlar.
											Güzellik, acı çekmekten kurtulmaktır.
											Kimmer sanatçılarının ülkemizi ve kültürü
canlandırmaya çalıştıkları gibi,
											biz de geleceğe ilerleyebilmek için
birçok yol olduğunu gördük.
											Geleneğimize göre, çoğu zaman
dansçıların isimlerini,
											kim olduklarını,
											hayatlarının nasıl olduğunu,
											ne hissettiklerini bilmeyiz.
											Size teklifim, dürüstçe
''khnhom'' kelimesiyle yola çıkalım.
											Köle olarak ''khnhom'' değil,
											bilinçli hizmet ederek.
											Khnhom der ki:
											'' Ben,''
											''benim, ''
											''çiçek açan.''
									",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
"
","
","
","
",The magic of Khmer classical dance,Prumsodun Ok,10:38,"TED Fellows,beauty,creativity,art,dance,gender,identity,performance art,performance"
