en,fr,de,title,speaker,duration,tags
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											So I decided to move on
to working with big machines,
											ones that didn't fit in my living room.
											I love the exact
and the custom work I can do
											with all kinds of fashion technologies,
											like knitting machines
and laser cutting and silk printing.
									","
											J'ai donc décidé de passer à la vitesse
supérieure, avec de plus grosses machines
											qui ne rentraient pas dans mon salon.
											J'aime la précision 
du travail personnalisé
											que permettent ces technologies variées,
											comme les machines à tricoter,
le découpage au laser, ou la sérigraphie.
									","
											Also beschloss ich, zur Arbeit
mit großen Maschinen überzugehen,
											solchen, die nicht
in mein Wohnzimmer passten.
											Ich liebe es, wie exakt
und maßgeschneidert
											man mit den verschiedenen
Technologien arbeiten kann,
											wie Strickmaschinen,
Laserschnitt und Seidendruck.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											One summer break, I came here
to New York for an internship
											at a fashion house in Chinatown.
											We worked on two incredible dresses
that were 3D printed.
											They were amazing —
like you can see here.
											But I had a few issues with them.
											They were made from hard plastics
and that's why they were very breakable.
											The models couldn't sit in them,
											and they even got scratched
from the plastics under their arms.
									","
											Un été, j'ai fait un stage ici,
à New-York,
											dans un atelier de Chinatown.
											Nous avons travaillé sur deux robes
incroyables, qui ont été imprimées en 3D.
											Elles étaient splendides,
comme vous pouvez le voir
											Mais elles me posaient des problèmes.
											Elles étaient faites de plastiques durs,
et étaient donc très fragiles.
											On ne pouvait pas s'asseoir avec,
											et elles ont même griffé
les bras des mannequins.
									","
											Eines Sommers hatte ich
hier ein Praktikum in New York
											in einem Modehaus in Chinatown.
											Wir arbeiteten an zwei Kleidern,
die in 3D gedruckt wurden.
											Sie waren großartig,
wie Sie hier sehen können.
											Aber ich hatte ein paar Probleme damit.
											Sie waren aus hartem Plastik
und deshalb sehr zerbrechlich.
											Die Models konnten sich nicht setzen
											und hatten vom Plastik
Kratzer unter den Armen.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											With 3D printing, the designers
had so much freedom
											to make the dresses look
exactly like they wanted,
											but still, they were very dependent
on big and expensive industrial printers
											that were located in a lab
far from their studio.
									","
											Les imprimantes 3D donnaient aux designers
une immense liberté
											en leur permettant de créer
exactement ce qu'ils voulaient,
											mais ils avaient besoin d'imprimantes
industrielles chères et encombrantes
											qui se trouvaient dans un atelier
loin de leur studio.
									","
											Mit 3D-Druck hatten die Designer
so viele Freiheiten,
											um die Kleider nach ihren Vorstellungen
aussehen zu lassen.
											Sie waren jedoch abhängig
von großen, teuren Industriedruckern,
											die in einem Labor
weit von ihrem Studio standen.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Later that year, a friend gave me
a 3D printed necklace,
											printed using a home printer.
											I knew that these printers
were much cheaper
											and much more accessible
than the ones we used at my internship.
											So I looked at the necklace,
											and then I thought, ""If I can
print a necklace from home,
											why not print my clothes from home, too?""
											I really liked the idea that I wouldn't
have to go to the market
											and pick fabrics that
someone else chose to sell —
											I could just design them
and print them directly from home.
									","
											La même année, une amie m'a offert
un collier imprimé en 3D
											sur une imprimante domestique.
											Ces imprimantes étaient
beaucoup moins chères
											et beaucoup plus faciles d'accès
que celles de mon stage.
											J'ai regardé ce collier
											et je me suis dit : « Si je peux
imprimer un collier chez moi,
											pourquoi pas mes vêtements ? »
											J'aimais l'idée de ne pas avoir
à aller dans des magasins,
											pour choisir des tissus que
quelqu'un avait décidé de vendre.
											Je pouvais les concevoir et les imprimer
directement chez moi.
									","
											Im selben Jahr schenkte mir ein Freund
eine 3D-gedruckte Halskette,
											die auf einem Heimdrucker
gedruckt worden war.
											Ich wusste, diese Drucker
waren viel günstiger
											und viel zugänglicher als 
die aus meinem Praktikum.
											Ich sah mir die Halskette an
											und dachte: ""Wenn man
eine Halskette zu Hause drucken kann,
											warum dann nicht auch meine Kleider?""
											Ich mochte den Gedanken,
dass ich nicht zum Markt gehen musste,
											um Stoffe zu wählen, die jemand
zum Verkauf ausgesucht hatte.
											Ich konnte sie entwerfen
und direkt zu Hause drucken.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											I found a small makerspace,
											where I learned everything
I know about 3D printing.
											Right away, they literally
gave me the key to the lab,
											so I could experiment
into the night, every night.
									","
											J'ai trouvé un petit fablab,
											où j'ai appris tout ce que je sais
sur l'impression 3D.
											Ils m'ont directement donné
la clef de l'atelier,
											pour que je puisse travailler
tard le soir, tous les soirs.
									","
											Ich fand eine kleine 3D-Werkstatt,
											wo ich alles lernte,
was ich über 3D-Druck weiß.
											Sie gaben mir direkt
den Schlüssel zum Labor,
											damit ich jede Nacht bis spätnachts
experimentieren konnte.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											The main challenge was to find the right
filament for printing clothes with.
											So what is a filament?
											Filament is the material
you feed the printer with.
											And I spent a month or so
experimenting with PLA,
											which is a hard and scratchy,
breakable material.
									","
											Le plus difficile a été de trouver
le bon filament pour imprimer des habits.
											Le filament, c'est quoi ?
											C'est le matériau
que l'imprimante utilise.
											J'ai passé un mois à essayer avec du PLA,
											qui est un matériau
dur, fragile, et abrasif.
									","
											Die größte Herausforderung war es,
Filament für den Kleidungsdruck zu finden.
											Was ist nun Filament?
											Filament ist Material,
womit man den Drucker füttert.
											Ich experimentierte
etwa einen Monat lang mit PLA,
											einem harten, kratzigen,
zerbrechlichen Material.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											The breakthrough came
when I was introduced to Filaflex,
											which is a new kind of filament.
											It's strong, yet very flexible.
											And with it, I was able to print
the first garment,
											the red jacket that had
the word ""Liberté"" —
											""freedom"" in French —
											embedded into it.
											I chose this word because I felt
so empowered and free
											when I could just design
a garment from my home
											and then print it by myself.
											And actually, you can easily
download this jacket,
											and easily change the word
to something else.
											For example, your name
or your sweetheart's name.
									","
											La révélation est venue
de ma découverte du Filaflex,
											un tout nouveau filament.
											Il est solide, mais très souple.
											C'est avec ça que j'ai réussi
à imprimer le premier vêtement,
											cette veste rouge avec le mot « Liberté »
											écrit en français,
											dans le dos.
											Ce mot symbolise
la liberté que j'ai ressentie
											à concevoir un vêtement chez moi,
											pour ensuite l'imprimer moi-même.
											D'ailleurs, vous pouvez facilement
télécharger cette veste,
											et remplacer ce mot par autre chose.
											Votre nom par exemple,
ou celui de votre partenaire.
									","
											Der Durchbruch kam,
als mir Filafex vorgestellt wurde,
											eine neue Art von Filament.
											Es ist stabil und dabei sehr biegsam.
											Damit konnte ich
das erste Kleidungsstück drucken,
											die rote Jacke, die das Wort ""Liberté"",
											""Freiheit"" auf französisch,
											aufgedruckt hatte.
											Ich wählte dieses Wort, da ich mich
so machtvoll und frei fühlte,
											ein Kleidungsstück zu Hause
entwerfen und ausdrucken zu können.
											Sie können die Jacke
ganz einfach herunterladen
											und das Wort ganz einfach
gegen ein anderes austauschen.
											Zum Beispiel gegen Ihren Namen
oder den Ihres Schatzes.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											So the printer plates are small,
											so I had to piece the garment
together, just like a puzzle.
									","
											Les plaques de l'imprimante sont petites
											donc j'ai dû assembler
la veste comme un puzzle.
									","
											Die Druckerplatten sind klein,
											weshalb ich das Kleidungsstück
wie ein Puzzle zusammenfügen musste.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											And I wanted to solve another challenge.
											I wanted to print textiles
											that I would use
just like regular fabrics.
											That's when I found an open-source file
											from an architect who designed
a pattern that I love.
											And with it, I was able to print
a beautiful textile
											that I would use
just like a regular fabric.
											And it actually even looks
a little bit like lace.
									","
											Je voulais relever un autre défi.
											Je voulais imprimer des tissus,
											que je pourrais utiliser
comme des tissus normaux.
											C'est là que j'ai trouvé, en accès libre,
											un motif que j'adore,
créé par un architecte,
											grâce auquel j'ai pu imprimer
un tissu magnifique,
											que je pouvais utiliser
comme un tissu normal.
											En fait, il ressemble un peu
à de la dentelle.
									","
											Ich wollte eine weitere Herausforderung.
											Ich wollte Textilien drucken,
											die ich dann wie herkömmliche Stoffe 
verwenden würde.
											Dann fand ich eine Open-Source-Datei
											von einem Architekten,
der das perfekte Muster entwarf.
											Damit konnte ich dann
ein wunderschönes Gewebe drucken,
											das ich wie einen herkömmlichen
Stoff verwenden würde.
											Es sieht sogar ein wenig wie Spitze aus.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											So I took his file and I modified it,
and changed it, played with it —
											many kinds of versions out of it.
											And I needed to print
another 1,500 more hours
											to complete printing my collection.
											So I brought six printers to my home
and just printed 24-7.
											And this is actually
a really slow process,
											but let's remember the Internet
was significantly slower 20 years ago,
											so 3D printing will also accelerate
											and in no time you'll be able to print
a T-Shirt in your home
											in just a couple of hours,
or even minutes.
									","
											J'ai pris ce fichier, et je l'ai modifié,
je me suis amusée avec,
											j'en ai créé de multiples versions.
											Il a fallu que je passe
1 500 heures de plus à imprimer
											pour obtenir toute ma collection.
											J'ai donc rapporté 6 imprimantes chez moi,
qui ont fonctionné 24h/24.
											L'impression est très lente,
											mais il ne faut pas oublier qu'Internet
était beaucoup plus lent il y a 20 ans,
											donc l'impression 3D
deviendra aussi plus rapide,
											et bientôt vous pourrez
imprimer un t-shirt chez vous,
											en quelques heures,
ou même quelques minutes.
									","
											Ich nahm seine Datei,
veränderte sie und spielte mit ihr,
											woraus unzählige Versionen entstanden.
											Der Druck dauerte weitere 1.500 Stunden,
											um meine Kollektion fertigzudrucken.
											Daher brachte ich sechs Drucker
nach Hause und druckte rund um die Uhr.
											Das ist ein sehr langsamer Prozess,
											aber denken wir daran, dass das Internet
vor 20 Jahren weitaus langsamer war.
											So wird auch der 3D-Druck schneller werden
											und in kürzester Zeit können Sie
ein T-Shirt zu Hause drucken.
											In nur wenigen Stunden oder sogar Minuten.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											So you guys, you want to see
what it looks like?
									","
											Vous voulez voir ce que ça a donné ?
									","
											Wollen Sie also sehen, wie das aussieht?
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Audience: Yeah!
									","
											Public : Oui !
									","
											Publikum: Ja!
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Danit Peleg: Rebecca is wearing
one of my five outfits.
											Almost everything here she's wearing,
I printed from my home.
											Even her shoes are printed.
									","
											Danit Peleg : Rebecca porte
une de mes cinq tenues.
											J'ai imprimé chez moi
presque tout ce qu'elle porte,
											même ses chaussures.
									","
											Danit Peleg: Rebecca trägt
eines meiner fünf Outfits.
											Fast alles, was sie trägt,
habe ich zu Hause gedruckt.
											Sogar ihre Schuhe sind gedruckt.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Audience: Wow!
									","
											Public : Waouh !
									","
											Publikum: Wahnsinn!
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Audience: Cool!
									","
											Public : Cool !
									","
											Publikum: Tolll!
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Danit Peleg: Thank you, Rebecca.
											(To audience) Thank you, guys.
									","
											DP : Merci, Rebecca.
											(Au public) Merci.
									","
											Danit Peleg: Danke, Rebecca.
											(Zum Publikum) Ich danke Ihnen.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											So I think in the future,
materials will evolve,
											and they will look and feel
like fabrics we know today,
											like cotton or silk.
											Imagine personalized clothes
that fit exactly to your measurements.
									","
											Je pense que les matériaux
vont continuer à évoluer,
											et qu'ils ressembleront aux tissus
que l'on utilise aujourd'hui,
											comme le coton ou la soie.
											Imaginez des habits personnalisés,
imprimés sur mesure.
									","
											In Zukunft werden sich
Materialien verändern,
											sie werden aussehen und sich anfühlen
wie Stoffe, die wir heutzutage kennen,
											wie Baumwolle oder Seide.
											Denken Sie an personalisierte Kleidung,
die genau Ihren Maßen entspricht.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Music was once a very physical thing.
											You would have to go
to the record shop and buy CDs,
											but now you can just download the music —
											digital music —
											directly to your phone.
											Fashion is also a very physical thing.
											And I wonder what our world will look like
											when our clothes will be digital,
just like this skirt is.
									","
											La musique était une chose très concrète.
											Il fallait aller dans un magasin
pour acheter des CDs.
											Mais maintenant, il suffit
de télécharger la musique,
											qui est numérique,
											directement sur son téléphone.
											La mode est aussi une chose très concrète.
											Je me demande à quoi
notre monde ressemblera
											quand nos vêtements, comme cette jupe,
seront devenus numériques.
									","
											Musik war einst sehr physisch.
											Man musste in den Plattenladen
gehen und CDs kaufen
											und heutzutage können Sie Musik,
											digitale Musik,
											direkt auf Ihr Handy laden.
											Mode ist auch sehr physisch.
											Ich frage mich, 
wie unsere Welt aussehen wird,
											wenn unsere Kleidung digital wird,
wie dieser Rock es ist.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											Thank you so much.
									","
											Merci beaucoup.
									","
											Vielen Dank.
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											[Thank You]
									","
											[Merci]
									","
											[Danke]
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
"
","
","
",Forget shopping. Soon you'll download your new clothes,Danit Peleg,6:20,"TEDYouth,art,business,design,future,fashion,invention,materials,shopping,manufacturing,3D printing"
