es,fr,de,title,speaker,duration,tags
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
											Una vez hecho, la instalación es bastante fácil.
											John Pepper, bendito sea,
											profesor de cirugía cardiotorácica,
											nunca antes había hecho esto en su vida,
											puso la primera de ellas, no le gustó, 
la quitó y puso la segunda.
											Feliz me puse en camino.
											Cuatro y media horas sobre la mesa 
y todo estuvo hecho.
											Por lo que la implantación quirúrgica fue 
realmente la parte más fácil.
									","
											Une fois que vous l'avez fabriqué, l'installation est très facile.
											John Pepper, qu'il soit béni,
											professeur de chirurgie cardiothoracique -
											n'avait jamais fait ça auparavant dans sa vie -
											il a posé le premier, ne l'a pas aimé, il l'a enlevé et a posé le second.
											Je suis reparti satisfait.
											Quatre heures et demie sur la table et tout était fini.
											Donc, l'implantation chirurgicale était en réalité la partie la plus facile.
									","
											Einmal fertiggestellt, ist die Installation ganz einfach.
											John Pepper, sein Herz sei gesegnet,
											Professor für Thorax- und Kardiovaskularchirurgie –
											hatte das nie vorher getan –
											er setzte die erste ein, sie gefiel ihm nicht, nahm sie raus und setzte die zweite ein.
											Glücklich ging ich nach Hause.
											Viereinhalb Stunden auf dem Operationstisch und die Sache war erledigt.
											Somit war die chirurgische Implantierung eigentlich der einfache Teil.
									",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
											Al comparar nuestro nuevo tratamiento 
con la alternativa existente,
											el llamado injerto de raíz aórtica compuesto,
											hay una de dos comparaciones sorprendentes,
											que estoy seguro será clara para todos ustedes.
											Dos horas para instalar uno de nuestros dispositivos
											en comparación con seis horas
											para el tratamiento existente.
											El tratamiento existente requiere, como ya he dicho,
											el máquina de baipás de corazón y pulmones
											y requiere un enfriamiento total del cuerpo.
											No necesitamos nada de eso; 
trabajamos sobre un corazón latiendo
											Lo abren a uno, se accede a la aorta, 
mientras el corazón está latiendo,
											todo a la temperatura adecuada.
											No hay ruptura en el sistema circulatorio.
											Por lo que es realmente grandioso
									","
											Si vous comparez notre nouveau traitement à l'alternative existante,
											que l'on appelle greffe composite de la racine de l'aorte,
											il y a une ou deux comparaisons surprenantes,
											qui, je suis sûr, seront claires pour vous tous.
											Deux heures pour installer l'un de nos dispositifs
											par rapport à six heures
											pour le traitement existant.
											Le traitement actuel exige, comme je l'ai dit,
											la machine cœur-poumon
											et il nécessite un refroidissement corporel total.
											Nous n'avons pas besoin de tout cela, nous travaillons sur un cœur qui bat.
											Il vous ouvre, il accède à l'aorte alors que votre cœur bat,
											le tout à la bonne température.
											Pas de rupture dans votre système circulatoire.
											Donc, c'est vraiment génial.
									","
											Beim Vergleich unserer neuen Behandlung mit der bestehenden Alternative,
											dem sogenannten Composite-Aortenwurzeltransplantat,
											gibt es einen von zwei erstaunlichen Vergleichen,
											der sicherlich deutlich genug ist.
											Zwei Stunden zur Installation eines unserer Geräte
											im Vergleich zu sechs Stunden
											für die bestehende Behandlung.
											Wie gesagt, benötigt die bestehende Behandlung
											eine Herz-Lungen-Bypass-Maschine
											und eine komplette Kühlung des Körpers.
											Wir brauchen das nicht; wir arbeiten am schlagenden Herzen.
											Er öffnet Sie, geht zur Aorta, während Ihr Herz schlägt,
											alles bei der richtigen Temperatur.
											Kein Einbruch in Ihre Blutzirkulation.
											Das ist wirklich großartig.
									",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
											para mí, absolutamente el mejor punto
											es que no requiero ninguna terapia anticoagulación.
											No tomo ninguna droga en absoluto
											excepto aquellas recreativas que elijiría tomar.
											(Risas)
											Y de hecho, si hablan con personas que llevan largo tiempo tomando warfarina,
											sabrán del compromiso serio a su calidad de vida.
											Y peor aún,
											inevitablemente, de entrada reduce su vida.
											Asimismo, si tienen la opción de válvula artificial,
											están comprometidos a una terapia antibiótica
											absolutamente siempre que tengan cualquier tratamiento médico intrusivo.
											Incluso visitas al dentista requieren 
que tomen antibióticos,
											en caso de contraer una infección 
interna en la válvula.
											Una vez más, no tengo nada de eso, 
así que estoy totalmente libre.
											Mi aorta está arreglada, no tengo que preocuparme,
											lo cual es un renacimiento para mí.
									","
											Mais pour moi, la meilleure des choses
											est qu'il n'y a pas besoin de traitement anticoagulant.
											Je ne prends aucune substance
											à part celles que je choisis de prendre parfois pour le plaisir.
											(Rires)
											Et en fait, si vous parlez à des gens qui sont sous warfarine à long terme,
											ça nuit gravement à votre qualité de vie.
											Et pire encore,
											ça raccourcit inévitablement votre vie.
											De même, dans l'option de la valve artificielle,
											vous devez prendre un traitement antibiotique
											chaque fois que vous avez un traitement médical envahissant quelconque.
											Même les visites chez le dentiste exigent que vous preniez des antibiotiques,
											au cas où vous développeriez une infection interne sur la valve.
											Encore une fois, je n'ai pas tout ça, donc je suis entièrement libre.
											Mon aorte est réparée, je n'ai pas à m'en inquiéter,
											ce qui est une renaissance pour moi.
									","
											Meiner Meinung nach ist das Allerbeste, dass
											keine Antikoagulationstherapie benötigt wird.
											Ich nehme überhaupt keine Drogen
											außer solche zur Erholung, die ich mir aussuche.
											(Lachen)
											Wenn Sie einmal mit Leuten sprechen, die für lange Zeit auf Warfarin sind,
											schränkt das ihre Lebensqualität beträchtlich ein.
											Und noch schlimmer,
											es wird zwangsläufig Ihr Leben verkürzen.
											Genauso ist es mit einer künstlichen Klappe,
											dann sind Sie auf Antibiotika angewiesen,
											egal welchen medizinischen Eingriff Sie haben.
											Selbst bei Zahnarztbesuchen brauchen Sie sie,
											falls Sie eine interne Infektion an der Klappe bekommen.
											Auch so was habe ich nicht, ich bin völlig frei.
											Meine Aorta ist geflickt, ich muss mir keine Sorgen machen,
											was für mich wie eine Wiedergeburt ist.
									",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
											De vuelta al tema de la presentación:
											En la investigación multidisciplinaria,
											¿cómo es que un ingeniero de procesos acostumbrado a trabajar con calderas
											termina produciendo un dispositivo médico
											que transforma su propia vida?
											Bueno, la respuesta es un equipo multidisciplinario.
											Esta es una lista del equipo central.
											Y como puede ver,
											no hay solo dos disciplinas técnicas principales,
											medicina e ingeniería,
											sino también hay diversos especialistas
											dentro de esas dos disciplinas.
											John Pepper allí
											fue el cirujano cardíaco que hizo el trabajo real en mí,
											pero todos los demás ahí contribuyeron de una manera u otra.
											Raad Mohiaddin, médico radiólogo:
											tuvimos que obtener imágenes de buena calidad
											como base para hacer el modelo CAD.
											Warren Thornton, que sigue haciendo 
todos nuestros modelos CAD
											tuvo que escribir una pieza de 
código CAD a la medida
											para producir este modelo
											usando este conjunto algo complejo 
de datos de entrada.
									","
											Revenons au thème de la présentation:
											Dans la recherche multidisciplinaire,
											comment diable un ingénieur procédé habitué à travailler avec les chaudières
											se retrouve à produire un dispositif médical
											qui transforme sa propre vie ?
											Eh bien la réponse à cette question est une équipe multidisciplinaire.
											Il s'agit d'une liste de l'équipe de base.
											Et comme vous pouvez le voir,
											il n'y a pas seulement deux disciplines techniques principales,
											la médecine et le génie,
											mais aussi il y a divers spécialistes
											à l'intérieur de ces deux disciplines.
											John Pepper, ici,
											était le chirurgien cardiaque qui a fait le travail proprement dit sur moi,
											mais tout le monde devait y contribuer d'une manière ou d'une autre.
											Raad Mohiaddin, radiologue :
											Nous avons dû obtenir des images de bonne qualité
											à partir desquelles faire le modèle CAO.
											Warren Thornton, qui fait toujours tous nos modèles CAO,
											a dû écrire un code CAO sur mesure
											pour produire ce modèle
											à partir de cette série de données vraiment plutôt compliquée.
									","
											Doch zurück zum Thema der Präsentation:
											Wie zum Himmel kommt in der multidisziplinären
											Forschung ein Prozessingenieur, der normalerweise mit Boilern arbeitet,
											dazu, ein medizinisches Gerät herzustellen,
											das sein eigenes Leben ändert?
											Nun die Antwort ist ein multidisziplinäres Team.
											Hier ist eine Liste des Kernteams.
											Wie Sie sehen können,
											machen da nicht nur zwei technische Hauptdisziplinen mit,
											Medizin und Ingenieurwesen,
											sondern auch verschiedene Spezialisten
											innerhalb dieser zwei Disziplinen.
											John Pepper hier
											war der Herzchirurg, der eigentlich an mir arbeitete,
											aber alle anderen trugen auch auf die eine oder andere Weise dazu bei.
											Raad Mohiaddin, medizinischer Radiologe:
											Wir brauchten Bilder von guter Qualität,
											um davon das CAD-Modell herzustellen.
											Warren Thornton, der noch immer alle CAD-Modelle für uns anfertigt,
											musste ein maßgeschneidertes Stück CAD-Code schreiben,
											um dieses Modell
											aus diesen ziemlich schwierigen Eingabedaten zu produzieren.
									",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
											Sin embargo, hay algunos obstáculos para ello, existen algunos problemas
											La jerga es uno grande.
											Me gustaría pensar que nadie en esta sala entiende
											los cuatro primeros puntos de jerga allí.
											Los ingenieros entre ustedes
											reconocerán prototipo rápido y CAD.
											Los médicos entre ustedes, si hay alguno, reconocerá los dos primeros,
											pero no habrá nadie en esta sala
											que comprenda todas las cuatro palabras.
											Eliminar la jerga era muy importante
											para asegurarse de que todos en el equipo
											entendieran exactamente lo que se quería decir,
											cuando se utilizaba una frase particular.
									","
											Il y a cependant certains obstacles. Il y a quelques problèmes.
											Le jargon en est un grand.
											Je pense que personne dans cette salle ne comprend
											ces quatre premiers points de jargon.
											Les ingénieurs parmi vous
											reconnaîtront le prototypage rapide et la CAO.
											Les médecins parmi vous, s'il y en a, reconnaîtront les deux premiers.
											Mais il n'y aura personne d'autre dans cette salle
											qui comprenne l'ensemble de ces quatre mots.
											Eliminer le jargon était très important
											pour veiller à ce que tout le monde dans l'équipe
											comprenne exactement ce qu'on voulait dire
											quand on employait une expression particulière.
									","
											Es gibt hier aber Schranken. Es gibt hier Probleme.
											Eines davon ist der Jargon.
											Ich glaube nicht, dass in diesem Raum jemand
											diese vier Jargonpunkte versteht.
											Die Ingenieure unter Ihnen werden
											Rapid-Prototyping und CAD verstehen.
											Die Mediziner unter Ihnen, falls welche da sind, werden die ersten beiden erkennen.
											Aber in diesem Raum wird es keinen geben,
											der alle vier Worte versteht.
											Es war wichtig, dass wir den Jargon herausnahmen,
											damit alle im Team genau verstehen konnten,
											was gemeint war,
											wenn ein bestimmter Ausdruck aufkam.
									",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
											Nuestras convenciones disciplinarias también fueron divertidas
											Tomamos un montón de imágenes 
de corte horizontal de mí,
											producido estos cortes y luego utilizados para construir un modelo CAD.
											Cuando hicimos el primer modelo CAD,
											los cirujanos estaban jugando con 
el modelo de plástico,
											y no podían descifrarlo bien.
											Y entonces nos dimos cuenta que era 
en realidad una imagen de espejo
											de la aorta real.
											Y fue una imagen de espejo
											porque en el mundo real miramos siempre hacia abajo sobre los planos,
											planos de casas, calles o mapas.
											En el mundo médico miran planos hacia arriba.
											Por lo que las imágenes horizontales 
estaban todas invertidas.
											Así que uno debe ser cuidadoso con las convenciones disciplinarias.
											Todo el mundo necesita entender
											lo que se supone y lo que no se supone.
									","
											Nos conventions disciplinaires étaient drôles aussi.
											Nous avons pris beaucoup d'images en coupe horizontale de moi,
											produit ces tranches et ensuite les avons utilisées pour construire un modèle CAO.
											Et le tout premier modèle CAO que nous avons fait,
											les chirurgiens jouaient avec le modèle en plastique,
											ils ne le comprenaient pas tout à fait.
											Et puis nous avons réalisé que c'était en fait une image miroir
											de l'aorte réelle.
											Et c'était une image miroir
											parce que dans le monde réel nous regardons toujours les plans d'en haut,
											les plans de maisons ou de rues ou les cartes.
											Dans le monde médical ils lèvent les yeux vers les plans.
											Donc, les images horizontales n'étaient qu'une inversion.
											Donc, il faut être prudent avec les conventions disciplinaires.
											Tout le monde a besoin de comprendre
											ce qui est supposé et ce qui ne l’est pas.
									","
											Disziplinäre Konventionen waren auch komisch
											Wir nahmen eine Menge Scheibenbilder von mir auf,
											produzierten die Scheiben und benutzten sie dann für das CAD-Modell.
											Als die Chirurgen mit unserem ersten CAD-Modell
											aus Plastik spielten,
											kamen sie nicht damit zurecht.
											Dann wurde uns klar, dass wir tatsächlich ein
											spiegelverkehrtes Bild angefertigt hatten.
											Und es war spiegelverkehrt,
											weil wir im echten Leben immer auf Pläne,
											von Häusern, Straßen oder Karten, runterschauen.
											In der Welt der Medizin schaut man auf die Pläne herauf.
											Also waren die horizontalen Bilder alle umgekehrt.
											Mit disziplinären Konventionen muss man aufpassen.
											Jeder muss verstehen, was
											vorausgesetzt wird und was nicht.
									",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
"
","
","
",How I repaired my own heart,Tal Golesworthy,13:14,"TEDx,engineering,health,heart health,innovation,medicine,science,technology,biology,biomechanics,physiology,biotech,design,future,health care,medical research,product design,materials,Surgery,collaboration,disease"
