en,tr,title,speaker,duration,tags
"
											While blood thinners and aspirin are 
generally harmless
											when taken individually,
											interactions where one substance 
exacerbates the effects of another
											can also take place between drugs that
are independently harmful.
											Cocaine and heroin are each dangerous,
											and those dangers compound when the 
two drugs are combined—
											even though their behavioral effects may 
feel like they cancel each other out.
											Cocaine is a stimulant, and many of its 
effects, like increased heart rate,
											cause the body to need more oxygen.
											But heroin, a depressant, 
slows breathing—
											reducing the body’s oxygen supply just 
when it needs more.
											This combination strains the organs and 
can cause respiratory failure and death.
									","
											Kan sulandırıcılar ve aspirin
birlikte kullanılmadığında
											genellikle zararsız olsalar da,
											bir maddenin diğerinin etkisini
şiddetlendirdiği etkileşimler,
											halihazırda zararlı olan ilaçlar 
arasında da olabilir.
											Kokain ve eroinin ikisi de tehlikelidir
											ve bu tehlikeler ikisi birlikte
alındığında şiddetlenir—
											her ne kadar davranışsal etkileri
birbirlerini dengeliyormuş gibi gelse de.
											Kokain bir uyarıcıdır ve artan 
kalp atış hızı gibi birçok etkisi
											vücudun daha fazla oksijene
ihtiyaç duymasına neden olur.
											Ama yatıştırıcı olan eroin
nefes almayı yavaşlatır
											ve vücudun oksijen ihtiyacını tam da daha
fazlasına ihtiyacı olduğun anda azaltır.
											Bu kombinasyon organları zorlar ve solunum
yetmezliği ile ölüme neden olabilir.
									",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
","
",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
											The interaction between grapefruit juice 
and certain medications
											in class of cholesterol-lowering drugs 
called statins,
											has to do with drug metabolism.
											The liver produces enzymes, molecules that
facilitate the breakdown of substances
											that enter the body.
											Enzymes can both activate drugs,
											by breaking them down into their 
therapeutic ingredients
											from more complex molecules, 
and deactivate them,
											by breaking harmful compounds down 
into harmless metabolites.
											There are many, many different enzymes,
											each of which has a binding site that 
fits a specific molecule.
									","
											Greyfurt suyu ve statin adı verilen
kolesterol düşürücü ilaçlar sınıfındaki
											bazı ilaçlar arasındaki etkileşim,
											ilaç metabolizması ile ilgilidir.
											Karaciğer, vücuda giren maddelerin
parçalanmasını kolaylaştıran
											enzimler üretir.
											Enzimler, ilaçları hem
daha karmaşık moleküllerden
											tedavi edici bileşenlerine
ayırarak aktif hale getirebilir
											hem de zararlı bileşikleri
zararsız metabolitlere
											parçalayarak etkisiz hale getirebilir.
											Her biri belirli bir moleküle uyan
											bir bağlanma bölgesine sahip olan
birçok farklı enzim vardır.
									",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
","
",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
											Grapefruit binds to the same enzyme 
as statins,
											making less of that enzyme available 
to break down statins.
											So combining the two means that a 
greater concentration of the drug
											stays in the bloodstream for a longer 
period of time,
											potentially causing kidney failure.
									","
											Greyfurt, statinlerle aynı enzime bağlanır
											ve bu statinleri parçalamak için 
daha az enzimin kalması anlamına gelir.
											Bu yüzden, ikisinin birlikte kullanımı
ilacın daha yüksek bir konsantrasyonda
											ve daha uzun bir süre
kan dolaşımında kalması demektir,
											bu da böbrek yetmezliğine yol açabilir.
									",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
","
",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
											Alcohol can also alter the function of the
enzyme that breaks down Acetaminophen,
											the active ingredient in pain relievers 
like Tylenol and paracetamol.
											When someone takes Acetaminophen, some
of it is converted into a toxic substance.
											At the recommended dose,
											there isn’t usually enough of this toxic 
byproduct to cause harm.
											But heavy drinking can alter enzyme 
activity
											so more of that byproduct is produced,
											potentially causing liver damage
											even with what’s usually a safe dose of 
acetominophen.
									","
											Alkol de Tylenol ve parasetamol gibi
ağrı kesicilerin aktif maddesi olan
											Asetaminofen'i parçalayan enzimin
işlevini değiştirebilir.
											Birisi asetaminofen aldığında,
onun bir kısmı toksik bir maddeye dönüşür.
											Önerilen dozda alındığında,
											bu toksik yan üründen genellikle
zarar verebilecek kadar yoktur.
											Ancak fazla alkol kullanımı,
enzim aktivitesini değiştirebilir,
											böylece o yan üründen daha fazla üretilir,
											bu da makul bir asetaminofen dozu
											alınsa bile bu durum karaciğer
hasarına neden olabilir.
									",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
","
",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
											Meanwhile, the herbal remedy Saint John’s
Wort increases the liver’s production
											of a particular enzyme.
											That means the drugs this enzyme is 
responsible for breaking down
											get metabolized faster—
											sometimes too fast, before they can 
have their therapeutic effects.
									","
											Bu sırada, bitkisel ilaç sarı kantaron,
karaciğerdeki özel bir enzimin
											üretimini arttırır.
											Bu, enzimin parçalamaktan
sorumlu olduğu ilaçların
											daha hızlı metabolize edilmelerini sağlar—
											bazen bu etki, ilaçların tedavi edici
etkisini gösteremeden önce çok hızlı olur.
									",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
","
",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
											In spite of the dizzying number of 
possible interactions,
											most of the dangerous interactions 
with commonly used drugs are well known.
											And new developments in science are 
helping us keep better track
											of drug interactions than ever.
											Some researchers are developing AI 
programs that can predict the side effects
											of drug interactions before they occur,
											using information about the landscape 
of protein interactions within your body.
											For the new drugs that are being developed
all the time,
											supercomputers are being used to find 
potential interactions
											while those drugs 
are still in development.
									","
											Muhtemel etkileşimlerin
baş döndürücü sayısına rağmen,
											yaygın kullanılan ilaçların tehlikeli
etkileşimlerinin çoğu iyi bilinmektedir.
											Bilimdeki yeni gelişmeler,
ilaç etkileşimlerini her zamankinden
											daha iyi takip etmemize yardımcı oluyor.
											Bazı araştırmacılar, vücudunuzdaki protein
etkileşimlerinin bilgilerini kullanarak,
											ilaç etkileşimlerinin yan etkilerini
tahmin edebilen
											AI programları geliştiriyorlar.
											Durmadan geliştirilen yeni ilaçların
potansiyel etkileşimlerini bulmak için
											süper bilgisayarlar kullanılıyor.
											Bu esnada, bu ilaçlar ise
hâlâ gelişme sürecinde.
									",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
"
","
",The dangers of mixing drugs,Céline Valéry,4:45,"education,health,animation,TED-Ed,health care,technology,healthcare,medicine,science,biology,public health,physiology,human body,pharmaceuticals"
