es,pt,en,fr,de,title,speaker,duration,tags
"
											Hombre 6: ¡[bip] madre! Es impresionante.
									","
											Homem 6: F......! Isto é fantástico.
									","
											Man 6: Holy [beep]! That is awesome.
									","
											Voix d'homme n°6 :
P****n ! C'est génial.
									","
											Mann 6: Heilige [piep]! Das ist Wahnsinn.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Niño: ¡Guau! ¡Mira esa serpiente!
									","
											Criança: Uau! Olha para essa cobra!
									","
											Child: Whoa! Look at that snake!
									","
											Voix d'enfant :
Ouah ! Regarde ce serpent !
									","
											Kind: Boah! Schau mal die Schlange!
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Mujer 3: ¡Bien, Glass, graba un video!
									","
											Mulher 3: Ok, Glass, grava um vídeo!
									","
											Woman 3: Okay, Glass, record a video!
									","
											Voix de femme n°3 :
Ok Glass, enregistre une vidéo !
									","
											Frau 3: Okay, Glass, zeichne ein Video auf!
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Hombre 7: Después del puente,
primera salida.
									","
											Homem 7: Depois desta ponte, é a primeira saída.
									","
											Man 7: After this bridge, first exit.
									","
											Voix d'homme n°7 :
Après ce pont, première sortie.
									","
											Mann 7: Hinter dieser Brücke, erste Ausfahrt.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Hombre 8: Bien, A12,
¡allí mismo!
									","
											Homem 8: Ok, A12, é ali!
									","
											Man 8: Okay, A12, right there!
									","
											Voix d'homme n°8 :
Ok, A12, c'est juste ici !
									","
											Mann 8: Okay, A12, da drüben!
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											(Niños cantando)
									","
											(Crianças a cantar)
									","
											(Children singing)
									","
											(Des enfants chantent)
									","
											(Kinder singen)
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Hombre 9: Google,
""delicioso"" en tailandés.
									","
											Homem 9: Google, diz ""delicioso"" em tailandês.
									","
											Man 9: Google, say ""delicious"" in Thai.
									","
											Voix d'homme n°9 : Cherche dans Google
comment dire « délicieux » en thaï.
									","
											Mann 9: Google, übersetze ""schmeckt gut"" in Thai.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Google Glass: อร่อย.
Hombre 9: Mmm, อร่อย.
									","
											Google Glass: อร่อย.
Homem 9: Mmm, อร่อย.
									","
											Google Glass: อร่อยMan 9: Mmm, อร่อย.
									","
											Google Glass : อร่อย 
Voix d'homme n°9 : Humm, อร่อย
									","
											Google Glass: Aroi (อร่อย) Mann 9: Mmm, Aroi.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Mujer 4: Google ""Medusa"".
									","
											Mulher 4: Procura ""medusa"".
									","
											Woman 4: Google ""jellyfish.""
									","
											Voix de femme n°4 :
Cherche dans Google « méduse ».
									","
											Frau 4: Google ""Qualle"".
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											(Música)
									","
											(Música)
[Como é a vista aí em cima?]
									","
											(Music)
									","
											(Musique)
									","
											(Musik)
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Hombre 10: Es hermoso.
									","
											Homem 10: É linda!
									","
											Man 10: It's beautiful.
									","
											Voix d'homme n°10 :
C'est magnifique.
									","
											Mann 10: Es ist wunderschön.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Sergey Brin: Oh, lo siento, acabo de recibir
este mensaje de un príncipe nigeriano.
											Necesita ayuda para cobrar
10 millones de dólares.
											Me gusta ponerles atención
a estos mensajes
											porque así fue como financiamos
originalmente la empresa,
											y nos ha ido bastante bien.
									","
											Oh, desculpem, acabei de receber uma mensagem
de um príncipe nigeriano.
											Precisa de ajuda para juntar 10 milhões de dólares.
											Eu gosto de dar atenção a estas [mensagens]
											porque foi assim que inicialmente
financiámos a empresa,
											e tem ido muito bem.
									","
											Sergey Brin: Oh, sorry, I just got this message from a Nigerian prince.
											He needs help getting 10 million dollars.
											I like to pay attention to these
											because that's how we originally funded the company,
											and it's gone pretty well.
									","
											Sergey Brin : Oh, désolé. Je viens juste de recevoir un message d'un prince nigérian.
											Il a besoin d'aide pour obtenir 10 millions de dollars.
											J'aime faire attention à ces messages-là
											parce que c'est comme ça qu'on a financé l'entreprise à sa création,
											et ça s'est plutôt bien passé.
									","
											Sergey Brin: Oh, entschuldigung, ich habe gerade 
diese Nachricht von einem nigerianischen Prinzen bekommen.
											Er benötigt Hilfe, um 10 Millionen Dollar unterzubringen.
											Ich lese mir solche Nachrichten durch,
											denn auf diese Weise haben wir 
unser Unternehmen finanziert
											und das hat ziemlich gut funktioniert.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Hablando en serio,
											esta posición en la que me vieron,
											mirando hacia abajo a mi teléfono,
											es una de las razones que subyace a este
proyecto, el proyecto Google Glass.
											Porque en última instancia nos preguntamos
											si éste es el futuro definitivo
											de cómo desean conectarse
a otras personas en la vida,
											de cómo desean conectarse a la información.
											¿Debe ser mirando hacia abajo?
											Esa fue la visión subyacente a Glass,
											y es por eso que hemos creado
este factor de forma.
											Bien. No voy a mostrar todo
lo que hace y lo que no,
											pero quiero contarles un poco más
											sobre la motivación subyacente
que nos llevó a él.
											Además de potencialmente aislarnos socialmente
											cuando estamos afuera, mirando el teléfono,
											es una especie de, ¿esto es lo que se supone 
que uno hace con el cuerpo?
											Uno está ahí parado
											y se la pasa frotando
											este pedazo inocuo de vidrio.
											Dándole vueltas.
									","
											Embora, com toda a seriedade,
											a posição em que me acabam de ver,
											olhando para baixo para o meu telemóvel,
											é uma das razões por trás deste projeto,
o Projeto Glass.
											Porque temos ultimamente questionado
											se isto é o derradeiro futuro
											de como se querem ligar a outras pessoas
nas vossas vidas,
											de como se querem ligar à informação.
											Deveria ser apenas a andar por aí
olhando para baixo?
											Mas essa foi a visão por trás do Glass,
											e foi por essa razão que criámos este formato.
											Ok. Não quero falar de tudo o que ele faz e tal,
											mas quero falar-vos um pouco mais
											da motivação por trás do que levou a isto.
											Além de potencialmente se isolarem socialmente
											quando estão distraídos a olhar para o telemóvel,
											será que é isso que deviam fazer com o vosso corpo?
											Vocês andam por aí
											e vão esfregando
											este pedaço de vidro inexpressivo.
											Simplesmente vagueiam por aí.
									","
											Though in all seriousness,
											this position that you just saw me in,
											looking down at my phone,
											that's one of the reasons behind this project, Project Glass.
											Because we ultimately questioned
											whether this is the ultimate future
											of how you want to connect to other people in your life,
											how you want to connect to information.
											Should it be by just walking around looking down?
											But that was the vision behind Glass,
											and that's why we've created this form factor.
											Okay. And I don't want to go through all the things it does and whatnot,
											but I want to tell you a little bit more
											about the motivation behind what led to it.
											In addition to potentially socially isolating yourself
											when you're out and about looking at your phone,
											it's kind of, is this what you're meant to do with your body?
											You're standing around there
											and you're just rubbing
											this featureless piece of glass.
											You're just kind of moving around.
									","
											Sérieusement,
											la position dans laquelle j'étais à l'instant,
											le regard baissé vers mon téléphone,
											c'est une des raisons de ce projet, le Projet Glass.
											Parce qu'au final, on s'est demandé
											si ceci représentait le futur,
											en termes de communication
avec les gens au quotidien,
											ou d'obtention d'information.
											Devrait-on faire ça juste en baissant
le regard pendant qu'on marche ?
											Mais c'était la vision à l'origine du projet Glass,
											et c'est pour ça qu'on a créé ce format.
											OK, je ne veux pas vous montrer
tout ce qu'on peut faire ou pas avec,
											mais je veux vous en dire un peu plus
											sur les motivations qui nous ont menés à ça.
											En plus du risque potentiel
de vous isoler socialement
											quand vous êtes en train
de regarder votre portable,
											c'est un peu comme... Est-ce que c'est ce que
vous êtes censés faire de votre corps ?
											Vous êtes là debout
											et vous ne faites que frotter
											ce bout de verre sans particularité.
											Vous vous déplacez en quelque sorte.
									","
											Aber ernsthaft,
											die Körperhaltung, in der Sie 
mich gerade gesehen haben,
											also auf mein Handy herunterschauend,
											ist einer der Gründe für das Projekt Glass.
											Denn wir haben uns die Frage gestellt,
											ob das tatsächlich die Zukunft ist,
											wie wir uns mit anderen Menschen 
in unserem Leben verbinden wollen
											oder wie wir Information erhalten wollen.
											Sollen wir nur umherlaufen 
und nach unten schauen?
											Das war die Vision, die zu Glass führte,
											und deshalb haben wir 
diesen Formfaktor entwickelt.
											Ich möchte jetzt nicht über all das sprechen,
was man damit machen und was nicht,
											aber ich kann etwas mehr dazu sagen,
											warum es entwickelt wurde.
											Abgesehen davon, dass man sich 
potenziell sozial isoliert,
											wenn man ständig auf das Handy starrt,
											sollte man seinen Körper so einsetzen?
											Man steht herum
											und reibt seinen Finger
											über ein flaches Stück Glas.
											Man läuft so rum.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Así que cuando desarrollamos Glass,
pensamos en realidad
											¿podemos hacer algo que liberara las manos?
											Vieron todas las cosas que
las personas estaban haciendo
											en el video de fondo.
											Todos estaban usando Glass,
											y así conseguimos ese metraje.
									","
											Então, quando desenvolvemos o Glass,
realmente pensámos
											se não poderíamos fazer algo
que libertasse as mãos?
											Viram tudo o que as pessoas andam a fazer
											no vídeo ali atrás.
											Elas estão todas a usar o Glass,
											e foi assim que conseguimos aquelas filmagens.
									","
											So when we developed Glass, we thought really about,
											can we make something that frees your hands?
											You saw all of the things people are doing
											in the video back there.
											They were all wearing Glass,
											and that's how we got that footage.
									","
											Quand on a développé Glass,
on s'est vraiment demandé :
											peut-on créer quelque chose qui libère nos mains ?
											Vous avez vu tout ce que les gens font
											dans la vidéo de tout à l'heure.
											Ils portaient tous des lunettes Google,
											et c'est comme ça
qu'on a obtenu cet enregistrement.
									","
											Als wir Glass entwickelt haben,
haben wir uns überlegt:
											Können wir etwas machen,
bei dem die Hände frei sind?
											Sie haben gesehen, was die Leute
											in dem Video gemacht haben.
											Alle hatten Glass auf,
											und so wurden die Videosequenzen gedreht.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Y también buscamos algo
que liberara los ojos.
											Por eso pusimos la pantalla arriba,
											fuera de la línea de visión,
											así no estaría hacia donde miramos
											y no estaría donde están haciendo
											contacto visual con las personas.
									","
											E também se quer algo
que liberte os olhos.
											É essa a razão de pormos o equipamento bem alto,
											fora da linha de visão,
											para não estar no sítio do que querem ver
											e não ficar à frente de onde estabelecem
											contato visual com outras pessoas.
									","
											And also you want something that frees your eyes.
											That's why we put the display up high,
											out of your line of sight,
											so it wouldn't be where you're looking
											and it wouldn't be where you're making
											eye contact with people.
									","
											On veut aussi quelque chose
qui n'obstrue pas la vision.
											C'est pour ça qu'on a mis l'affichage en haut,
											en dehors du champ de vision,
											pour que ça ne soit pas là où vous regardez
											ou là quand vous regardez
											quelqu'un dans les yeux.
									","
											Außerdem möchte man seine Augen freihalten.
											Deshalb haben wir das Display hochgesetzt,
											außerhalb des Blickfeldes,
											so dass es einem nicht die Sicht nimmt
											und man weiterhin
											Blickkontakt mit anderen Manschen aufnehmen kann.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Y también hemos querido liberar los oídos,
											por lo que el sonido pasa en realidad,
											directamente a los huesos del cráneo,
											que es un poco extraño al principio,
pero uno se acostumbra.
											E, irónicamente, si uno quiere escuchar mejor,
											basta con cubrirse la oreja,
											que es algo extraño,
pero así es como funciona.
									","
											e também quisemos libertar os ouvidos,
											para que o som realmente lá chegue,
											conduzido diretamente pelos ossos do crânio,
											o que é esquisito ao início,
mas uma pessoa habitua-se.
											E, ironicamente, querendo ouvir melhor,
											deve simplesmente tapar-se o ouvido,
											o que é algo surpreendente,
mas é assim que funciona.
									","
											And also we wanted to free up the ears,
											so the sound actually goes through,
											conducts straight to the bones in your cranium,
											which is a little bit freaky at first, but you get used to it.
											And ironically, if you want to hear it better,
											you actually just cover your ear,
											which is kind of surprising, but that's how it works.
									","
											On a également voulu que
les oreilles ne soient pas encombrées,
											donc le son traverse vraiment,
											passe directement à travers les os de votre crâne,
											ce qui est un peu bizarre au début,
mais on s'y habitue.
											Et paradoxalement,
si on veut entendre mieux,
											on doit en fait se couvrir l'oreille,
											ce qui est un peu surprenant,
mais ça marche comme ça.
									","
											Wir wollten auch die Ohren freimachen,
											also geht der Schall jetzt direkt
											durch den Schädelknochen;
											das ist anfangs etwas seltsam, 
aber man gewöhnt sich daran.
											Und ironischerweise, wenn man 
es besser hören will,
											muss man das Ohr zuhalten.
											Das ist überraschend, 
aber so funktioniert es.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Mi visión cuando empezamos
Google hace 15 años
											fue que finalmente
											no se tuviera que hacer una
búsqueda en absoluto.
											Que solo se tuviera la información 
a medida que se necesite.
											Y así es ahora, 15 años después,
											una especie de primer factor de forma
											que creo puede ofrecer esa visión
											cuando están afuera en la calle
											hablando con la gente y así.
									","
											A minha visão, quando fundámos o Google há 15 anos,
											era de que, eventualmente, não se teria
											a necessidade de procurar informação.
											Teríamos a informação quando precisássemos dela.
											E isto é agora, 15 anos mais tarde,
											como que um primeiro formato
											que penso poder tornar possível essa visão
											quando se está fora de casa, na rua
											a falar com pessoas e tal.
									","
											My vision when we started Google 15 years ago
											was that eventually you wouldn't
											have to have a search query at all.
											You'd just have information come to you as you needed it.
											And this is now, 15 years later,
											sort of the first form factor
											that I think can deliver that vision
											when you're out and about on the street
											talking to people and so forth.
									","
											Quand on a fondé Google il y a 15 ans, ma vision,
											c'était qu'au bout du compte, on n'aurait plus
											besoin du tout d'un moteur de recherche.
											Les informations viendraient simplement à nous quand on en aurait besoin,
											Et c'est aujourd'hui, 15 ans plus tard,
											le premier format
											qui, je pense, permet de faire
de cette vision une réalité
											quand on est dans la rue
											en train de parler à des gens, etc.
									","
											Als wir Google vor 15 Jahren
gestartet haben, war meine Vision,
											dass man irgendwann keine
											Suchabfragen mehr benötigt.
											Man erhält die Informationen genau so,
wie man sie braucht.
											Und das ist jetzt, 15 Jahre später,
											das erste Instrument,
											das diese Vision wahr machen könnte.
											Wenn man draußen auf der Straße ist
											und mit Leuten redet ... und so weiter.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Este proyecto ha durado
poco más de dos años.
											Hemos aprendido una cantidad
asombrosa de cosas.
											Ha sido realmente importante
hacerla más cómoda.
											Los primeros prototipos
que construimos eran enormes.
											Era como tener teléfonos celulares
atados a la cabeza.
											Era muy pesado, muy incómodo.
											Tuvimos que mantenerlo en secreto 
de nuestro diseñador industrial
											hasta que finalmente aceptó el trabajo,
											y entonces casi huyó gritando.
											Pero hemos recorrido un largo camino.
									","
											Este projeto já tem pouco mais de dois anos.
											E temos aprendido coisas fantásticas.
											É muito importante torná-lo confortável.
											Os nossos primeiros protótipos eram enormes.
											Eram como telemóveis amarrados à cabeça.
											Eram muito pesados, bastante desconfortáveis.
											Tivemos que os esconder da 
nossa ""designer"" industrial
											até que ela aceitasse o trabalho,
											e depois, ela quase saiu a correr aos gritos.
											Mas percorremos um longo caminho.
									","
											This project has lasted now, been just over two years.
											We've learned an amazing amount.
											It's been really important to make it comfortable.
											So our first prototypes we built were huge.
											It was like cell phones strapped to your head.
											It was very heavy, pretty uncomfortable.
											We had to keep it secret from our industrial designer
											until she actually accepted the job,
											and then she almost ran away screaming.
											But we've come a long way.
									","
											Cela fait maintenant deux ans
que ce programme existe.
											On a appris énormément de choses.
											Il a été très important de faire en sorte
que ça soit confortable.
											Les premiers prototypes
qu'on a construits étaient énormes.
											C'était comme un téléphone cellulaire
attaché à votre tête.
											C'était très lourd et plutôt inconfortable.
											On a dû cacher ça à notre designer industriel
											jusqu'à ce qu'elle accepte le boulot,
											et après, elle s'est presque sauvée en hurlant.
											Mais on a fait beaucoup de chemin.
									","
											Dieses Projekt geht jetzt 
etwas mehr als zwei Jahre.
											Wir haben unglaublich viel dabei gelernt.
											Es war wichtig, dass es bequem zu tragen ist.
											Die ersten Prototypen waren riesig.
											Sie sahen wie Handys aus, 
die vor den Kopf geschnallt wurden.
											Das war sehr schwer und sehr unbequem.
											Wir mussten es vor unserer Designerin verstecken
											bis sie den Job angenommen hatte
											und dann ist sie fast schreiend davongerannt.
											Aber wir haben seitdem viel verbessert.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
											Y la otra sorpresa realmente
inesperada fue la cámara.
											Nuestros prototipos originales
no tenían cámaras
											pero ha sido realmente mágico
para poder capturar momentos
											con mi familia, mis hijos.
											Yo nunca habría sacado una cámara
											o un teléfono o alguna otra
cosa para tomar ese momento.
									","
											E a outra surpresa inesperada foi a câmara.
											O nosso protótipo original não tinha qualquer câmara,
											mas tem sido mágico eu poder gravar momentos
											passados com a família e os meus filhos.
											Nunca teria desencantado uma câmara
											ou um telemóvel ou qualquer coisa 
para gravar aquele momento.
									","
											And the other really unexpected surprise was the camera.
											Our original prototypes didn't have cameras at all,
											but it's been really magical to be able to capture moments
											spent with my family, my kids.
											I just never would have dug out a camera
											or a phone or something else to take that moment.
									","
											L'autre surprise vraiment inattendue
a été la caméra.
											Nos premiers prototypes n'avaient
pas du tout de caméra,
											mais c'est vraiment génial
de pouvoir capturer des moments
											passés en famille, avec mes enfants.
											Je n'aurais tout simplement jamais
sorti un appareil photo
											ou un téléphone ou autre chose
pour capturer ces moments.
									","
											Eine weitere Überraschung war die Kamera.
											Die ersten Prototypen hatten gar keine Kamera,
											aber es war wirklich magisch, 
die Momente festzuhalten,
											die ich mit der Familie und 
den Kindern verbracht habe.
											Dafür hätte ich niemals eine Kamera ausgepackt,
											oder das Handy oder sonst etwas.
									",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
"
","
","
","
","
",Why Google Glass?,Sergey Brin,7:15,"culture,design,interface design,technology"
