en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											She next supervises her ladies who are
unpinning her yurt
											and lifting it onto its custom wagon.
											It requires a team of twenty oxen to pull,
											and Boraqchin wouldn’t trust anyone 
to steer it but herself.
									","
											Sonra çadırını toplayan
ve özel vagonuna kaldıran
											kadınları denetler.
											Yirmi tane öküz gereklidir
											ve yönlendirmek için Boraqchin
kendinden başkasına güvenmez.
									","
											Après, elle supervise ses dames
qui sont en train de démonter sa yourte
											et de la mettre dans le wagon dédié.
											Pour le tirer, il faut un troupeau
de vingt bœufs,
											et Boraqchin ne fait confiance
qu'à elle-même pour le conduire.
									","
											A seguir, inspeciona as aias
que estão a desmontar o ""yurt""
											e a transportar para o seu carro pessoal.
											É necessária uma equipa de 20 bois
para o puxar
											e Boraqchin não confia em ninguém
para conduzir, a não ser ela própria.
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											Next, Boraqchin and her woolly companion 
meet with the guards.
											She orders them to keep close watch
on her husband's special reception yurt
											and port-able throne during the journey.
											They’ll also act as outriders,
											and she tells them how to secure the 
route, surround her for safety –
											and keep the animals in check.
											But when the sheep finally breaks free 
and makes for the fields,
											the guards can barely keep up
											as it scampers through crowds 
packing up their yurts.
									","
											Sonra, Boraqchin ve tüylü arkadaşı
korumalarla bir araya geldi.
											Eşinin özel karşılama çadırı
ve yolculuk boyunca kullanılan
											kurulabilir tahtı için özellikle
dikkatli olmalarını emretti.
											Ayrıca atlı uşak olarak hizmet ederler
											ve güzergahı nasıl güvenli tutacaklarını,
güvenlik için onu nasıl çevreyeleceklerini
											ve hayvanları kontrol altında
tutmalarını söyledi.
											Ama koyun sonunda ellerinden kurtulup
tarlalara doğru koştuğunda,
											korumalar, çadırları toplayan
insanlara doğru
											koşan koyuna anca yetişebildi.
									","
											Puis, Boraqchin et son compagnon laineux
rencontrent les gardes.
											Elle leur ordonne de surveiller de près
la spéciale yourte d'accueil de son mari
											et le trône portable pendant le voyage.
											Ils font aussi office de cavaliers,
											et elle leur explique comment sécuriser
la route, comment la protéger
											et comment bien surveiller les animaux.
											Mais quand, enfin, le mouton
se libère et gagne les champs,
											les gardes arrivent à peine à le suivre
											lorsqu'il galope à travers les foules
emballant leurs yourtes.
									","
											A seguir, Boraqchin e o seu companheiro
lãzudo vão ter com os guardas.
											Ordena-lhes que vigiem atentamente
o ""yurt"" especial de receção do marido
											e o trono portátil, durante a viagem.
											Eles também atuam como batedores
											e ela diz-lhes como devem manter
a estrada segura, como a protegerem
											e como manter controlados os animais.
											Mas, quando o carneiro consegue
soltar-se e corre para o campo,
											os guardas mal o conseguem acompanhar
											porque ele trota pelo meio das pessoas
que estão a desmontar os ""yurts"".
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											Exasperated, Boraqchin rides down 
to the pastures herself.
											When she gets there,
											she catches sight of the troublesome sheep
wriggling into the middle of a flock.
											When she follows him in,
											he’s nestled next to a ewe, his mother.
											She’s pregnant,
and seems to be in pain.
											With a start, Boraqchin realizes 
that this ewe’s impending delivery
											has been forgotten in 
the flurry of moving day.
									","
											Kızgın olan Boraqchin
çayırlara doğru atını sürdü.
											Oraya vardığında
											belalı koyunun sürünün arasına doğru
hareket ettiğini gördü.
											Takip ettiğinde
											annesi olan dişi koyunun yanına
kıvrıldığını gördü.
											Hamileydi ve belli ki acı çekiyordu.
											Taşınma heyecanı sırasında
dişi koyunun eli kulağında olan
											doğumunu unuttuklarını fark etti.
									","
											Exaspérée, Boraqchin se rend
elle-même aux pâturages.
											Quand elle arrive,
											elle aperçoit le mouton problématique
se faufilant au milieu d'un troupeau.
											Quand elle le suit,
											elle le voit blotti contre
une brebis, sa mère.
											Elle est enceinte et semble souffrir.
											En sursaut, Boraqchin réalise
que l'accouchement imminent de la brebis
											a été oublié dans l'agitation
du jour du déménagement.
									","
											Exasperada, Boraqchin 
cavalga até às pastagens.
											Quando lá chega,
											avista o carneiro turbulento
esgueirando-se no meio de um rebanho.
											Quando ela vai atrás dele,
											ele está aninhado junto
a uma ovelha, a mãe dele
											que está prenha e parece estar a sofrer.
											Num sobressalto, Boraqchin lembra-se
que as ovelhas prestes a parir
											tinham sido esquecidas
na azáfama do dia da mudança.
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											There’s no time to find a shepherd –
											instead, Boraqchin rolls up her sleeves, 
greases her arm
											and helps the ewe give birth to two new 
additions to the empire.
									","
											Çobanı bulmak için zaman yoktu,
											bunun yerine Boraqchin kollarını sıvadı
ve kollarına yağ sürdü
											ve krallığa iki tane ekleme yapması için
dişi koyuna doğumda yardım etti.
									","
											Il n'y a pas de temps
pour chercher un berger,
											alors Boraqchin se retrousse
les manches, lubrifie ses bras
											et aide la brebis à accoucher
de deux nouveaux arrivés dans l'empire.
									","
											Não há tempo para ir buscar um pastor.
											Boraqchin enrola as mangas,
engordura o braço
											e ajuda a ovelha a dar à luz
duas novas aquisições para o império.
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											Leaving the lambs and their mother,
											Boraqchin dashes back to the camp.
											Here the final touches have 
been put to packing,
											and vehicles are starting to line up.
											This vast procession starts with the queen
											and two hundred wagons 
filled with her treasures.
											Next up are the junior wives and crew,
											then the concubines –
											and this is only Boraqchin's camp.
									","
											Kuzuları anneleri ile bıraktı
											ve kampa geri döndü.
											Toplanmaya son dokunuşlar yapılıyordu
											ve araçlar sıralanmaya başlamıştı.
											Bu sıra kraliçe ile başlar
											ve hazineleriyle dolu
200 vagonla devam eder.
											Sonra diğer eşler ve tayfa,
											ardından cariyeler gelir
											ve bu sadece Boraqchin'in kampı.
									","
											En quittant les agneaux et leur mère,
											Boraqchin se précipite au camp.
											Ici, les dernières touches
ont été portées à l'emballage
											et les véhicules commencent à s'aligner.
											Cette vaste procession
commence avec la reine
											et deux cent wagons
remplis avec ses trésors.
											Suivent les épouses plus jeunes
et le personnel,
											puis les concubines,
											et ceci est seulement
le camp de Boraqchin.
									","
											Deixando os cordeiros e a mãe,
											Boraqchin volta ao acampamento.
											Já estavam dados os últimos
retoques para a mudança
											e os veículos começam a alinhar-se.
											A enorme procissão começa com a rainha
											e 200 carros cheios com os seus tesouros.
											A seguir vão as esposas mais novas
e a suas comitivas,
											depois as concubinas
											— e isto é apenas o acampamento
de Boraqchin.
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											After this comes the second imperial camp
											led by another senior wife,
											then two more camps, also led by wives.
											Boraqchin has been checking in 
with them for weeks to ensure
											a smooth departure and orderly queue.
											But they only make up the 
royal portion of the line –
											behind them winds 
the entire civilian city,
											which includes holy men 
with portable chapels and mosques,
											families, tradesmen, and shepherds.
									","
											Bundan sonra sırada
ikinci eş tarafından yönetilen
											diğer imparatorluk kampı vardır
											ve sonra diğer eşler tarafından yönetilen
iki tane daha kamp vardır.
											Boraqchin haftalardır, düzgün bir yolculuk
ve muntazam bir sıra için
											onları kontrol ediyor.
											Ama onlar sadece sıranın
kraliyet kısmını oluşturuyor -
											arkalarında portatif şapel
ve camileri ile din adamları
											ailelerin, esnafların
ve çobanların oluşturduğu
											sivillerden oluşan gruplar vardır.
									","
											Après celui-ci, on trouve
le deuxième camp impérial
											guidé par une autre femme plus âgée,
											puis deux autres camps,
aussi guidés par des épouses.
											Pendant des semaines, Boraqchin
a communiqué avec elles pour assurer
											un départ sans souci
et une queue ordonnée.
											Mais elles représentent seulement
la partie royale de la chaîne -
											derrière elles s'enroule
toute la ville civile,
											qui comprend les saints hommes
											avec des chapelles
et des mosquées portables,
											des familles, des artisans et des bergers.
									","
											Depois delas, segue o segundo
acampamento imperial
											chefiado por outra esposa mais velha
											depois mais dois acampamentos,
também chefiados por esposas.
											Boraqchin confirmou com elas
durante semanas,
											assegurando uma partida
sem problemas e uma fila ordenada.
											Mas elas constituem apenas
a porção real da fila.
											Atrás delas serpenteia
toda a cidade civil,
											que inclui homens santos
com capelas e mesquitas portáteis,
											famílias, mercadores e pastores.
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
											Finally, Boraqchin settles into her wagon.
											It’ll take weeks to reach 
their destination –
											but over the course of the journey,
											she’ll keep everyone expertly in check –
											from her proud children 
and attentive subjects,
											to the most meandering sheep 
at the back of line.
									","
											Sonunda, Boraqchin vagonuna yerleşiyor.
											Varış yerlerine ulaşmaları
haftalar sürecek.
											Tabii ki de yolculuk boyunca
											herkesi ustalıkla kontrol edecek-
											kendi gururlu çocuklarından
ve en dikkat edilecek halktan
											sıranın en sonundaki
en avare koyuna kadar.
									","
											Boraqchin s'installe
enfin dans son wagon.
											Il faudra des semaines
pour atteindre leur destination -
											mais pendant le voyage,
											elle va surveiller habilement
tout le monde,
											de ses fiers enfants et sujets attentifs
											au mouton le plus errant
à l'arrière de la horde.
									","
											Por fim, Boraqchin instala-se
no seu carro.
											Vai demorar semanas
a chegar ao seu destino
											mas, durante o decurso da jornada,
											ela controlará sabiamente
toda a gente,
											desde os seus orgulhosos filhos
e súbditos atenciosos
											às ovelhas mais titubeantes 
no fim da fila.
									",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
"
","
","
","
",A day in the life of a Mongolian queen,Anne F. Broadbridge,4:08,"history,TED-Ed,animation,ancient world"
