es,en,fr,de,title,speaker,duration,tags
"
											¿Por qué querríamos hacer algo así?
											Bueno, hay dos buenas razones para hacerlo.
											Primero, creemos que antes de que las personas le cedan
											el control a un coche autónomo, ese coche debería ser
											por lo menos tan bueno como el mejor conductor humano.
											Y si Uds. son como yo y el 70% de la población
											que sabe que está por encima del conductor medio,
											entenderán que es un umbral alto.
											También hay otra razón.
											Así como los pilotos de carrera usan toda la fricción
											entre el neumático y la pista,
											todos los recursos del coche para ir lo más rápido posible,
											queremos usar todos esos recursos para evitar
											todos los accidentes que podamos.
									","
											Now, why would we want to do such a thing?
											Well, there's two really good reasons for this.
											First, we believe that before people turn over control
											to an autonomous car, that autonomous car should be
											at least as good as the very best human drivers.
											Now, if you're like me, and the other 70 percent of the population
											who know that we are above-average drivers,
											you understand that's a very high bar.
											There's another reason as well.
											Just like race car drivers can use all of the friction
											between the tire and the road,
											all of the car's capabilities to go as fast as possible,
											we want to use all of those capabilities to avoid
											any accident we can.
									","
											Pourquoi vouloir faire une telle chose ?
											Eh bien, il y a deux très bonnes raisons à cela.
											Tout d'abord, nous croyons qu'avant que les gens cèdent le contrôle
											à une voiture autonome, cette voiture autonome doit être
											au moins aussi bonne que les meilleurs conducteurs humains.
											Si vous êtes comme moi et les autres 70 % de la population
											qui savons que nous sommes des conducteurs au-dessus de la moyenne,
											vous comprenez qu'on place la barre très haut.
											Il y a aussi une autre raison.
											Tout comme les pilotes de voiture de course peuvent utiliser toute la friction
											entre le pneu et la route,
											toutes les capacités de la voiture pour aller aussi vite que possible,
											nous voulons utiliser toutes ces capacités pour éviter
											tous les accidents que nous le pouvons.
									","
											Warum wollen wir eine solche Sache machen?
											Nun ja, es gibt zwei sehr gute Gründe dafür.
											Erstens glauben wir, dass bevor Menschen die Kontrolle
											an ein autonomes Auto abgeben, 
dieses autonome Auto zumindest
											so gut sein sollte, wie die allerbesten menschlichen Fahrer.
											Wenn Sie nun wie ich und die restlichen 
70% der Bevölkerung sind,
											die wissen, dass wir überdurchschnittliche Fahrer sind,
											verstehen Sie diese sehr hohe Hürde.
											Es gibt noch einen anderen Grund.
											Genau wie Rennfahrer alle Reibungskräfte
											zwischen Reifen und Straße,
											alle Fähigkeiten des Autos nutzen können, 
um so schnell wie möglich zu fahren,
											wollen wir alle diese Fähigkeiten nutzen, um möglichst
											jeden vermeidbaren Unfall zu verhindern.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											Y uno puede poner el coche al límite,
											no porque uno conduzca demasiado rápido,
											sino por encontrarse el piso helado
											y las condiciones cambian.
											En esas situaciones, queremos un coche
											capaz de eludir un accidente
											físicamente evitable.
									","
											Now, you may push the car to the limits
											not because you're driving too fast,
											but because you've hit an icy patch of road,
											conditions have changed.
											In those situations, we want a car
											that is capable enough to avoid any accident
											that can physically be avoided.
									","
											Vous pouvez pousser la voiture à la limite
											non pas parce que vous conduisez trop vite,
											mais parce que vous êtes passé sur une plaque de verglas sur la route,
											les conditions ont changé.
											Dans ces situations, nous voulons une voiture
											capable d'éviter tout accident
											qui peut être évité physiquement .
									","
											Sie können das Auto an seine Grenzen bringen,
											nicht nur durch zu schnelles fahren,
											sondern auch, weil Sie einen vereisten Teil der Straße erwischt haben
											und sich die Bedingungen geändert haben.
											In diesen Situationen wollen wir ein Auto,
											das fähig genug ist jeden Unfall zu vermeiden,
											der technisch verhindert werden kann.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											También tengo que confesar una tercera motivación.
											Como ven, siento pasión por las carreras.
											En el pasado, tuve un coche de carreras,
											fui jefe de equipo y entrenador de pilotos,
											aunque quizá no al nivel que esperan.
											Uno de los desarrollos del laboratorio
											-desarrollamos varios vehículos-
											es el primer coche, creemos,
											de deriva autónoma.
											Es una de esas categorías
											en las que no hay mucha competencia.
									","
											I must confess, there's kind of a third motivation as well.
											You see, I have a passion for racing.
											In the past, I've been a race car owner,
											a crew chief and a driving coach,
											although maybe not at the level that you're currently expecting.
											One of the things that we've developed in the lab —
											we've developed several vehicles —
											is what we believe is the world's first
											autonomously drifting car.
											It's another one of those categories
											where maybe there's not a lot of competition.
									","
											Je dois avouer, il y a aussi une troisième motivation.
											Vous voyez, j'ai une passion pour la course.
											Dans le passé, j'ai été propriétaire de voitures de course,
											chef d'équipe et coach de conduite,
											bien que peut-être pas au niveau que vous espérez actuellement.
											Une des choses que nous avons mis au point dans le laboratoire,
											nous avons développé plusieurs véhicules,
											c'est ce que nous croyons être la première voiture
											à dérive autonome du monde.
											C'est encore une de ces catégories
											où peut-être il n'y a pas beaucoup de concurrence.
									","
											Ich muss gestehen, dass es noch eine dritte Motivation gibt.
											Sie müssen wissen, dass ich eine 
Leidenschaft für Rennen habe.
											In der Vergangenheit hatte ich einen Rennwagen,
											war Teamchef und Fahrleher,
											jedoch nicht auf dem Niveau, das Sie jetzt erwarten.
											Eines der Dinge, die wir im Labor entwickelt haben –
											wir haben mehrere Fahrzeuge entwickelt –
											ist, wie wir glauben, das erste
											autonome Driftauto der Welt.
											Es ist eine weitere dieser Kategorien,
											in der es vielleicht nicht so viel Wettbewerb gibt.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											(Risas)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											Este es P1, un vehículo eléctrico construido íntegramente por estudiantes
											que mediante su tracción trasera
											y su control electrónico de dirección delantera,
											puede desplazarse en curvas cerradas.
											Puede cambiar de lados como un piloto de rally
											y tomar siempre la curva más cerrada,
											incluso en superficies resbaladizas,
											sin derrapar.
									","
											But this is P1. It's an entirely student-built electric vehicle,
											which through using its rear-wheel drive
											and front-wheel steer-by-wire
											can drift around corners.
											It can get sideways like a rally car driver,
											always able to take the tightest curve,
											even on slippery, changing surfaces,
											never spinning out.
									","
											Mais c'est la P1. C'est un véhicule électrique entièrement construit par les étudiants,
											qui, grâce à ses roues arrières motrices
											et sa direction avant électronique
											peut se laisser déraper dans les coins.
											Il peut partir latéralement comme un pilote de rallye,
											toujours capable de prendre la courbe la plus serrée,
											même sur des surfaces glissantes et changeantes,
											sans jamais perdre le contrôle.
									","
											Aber das ist das P1. Es ist ein vollkommen 
von Studenten gebautes Elektroauto,
											das durch das Benutzen seines Heckantriebs
											und die Steer-by-wire-Frontlenkung
											um Kurven driften kann.
											Es kann sich quer legen wie ein Rallypilot,
											immer in der Lage, die engste Kurve zu nehmen,
											auch auf rutschigem und wechselndem Untergrund,
											und sich niemals zu drehen.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											También hemos trabajado con Volkswagen Oracle,
											en Shelley, un coche de carreras autónomo
											que ha corrido a 240 km/h en las salinas de Bonneville,
											que anduvo en el parque Thunderhill Raceway bajo el sol,
											el viento y la lluvia,
											y recorrió las 153 vueltas y los 20 km
											de la ruta Pikes Peak Hill Climb
											en Colorado, sin piloto al volante.
									","
											We've also worked with Volkswagen Oracle,
											on Shelley, an autonomous race car that has raced
											at 150 miles an hour through the Bonneville Salt Flats,
											gone around Thunderhill Raceway Park in the sun,
											the wind and the rain,
											and navigated the 153 turns and 12.4 miles
											of the Pikes Peak Hill Climb route
											in Colorado with nobody at the wheel.
									","
											Nous avons également travaillé avec Volkswagen Oracle,
											sur Shelley, une voiture de course autonome qui a couru
											à 240 km/h à travers le Bonneville Salt Flats,
											a fait le tour du Thunderhill Raceway Park sous le soleil,
											le vent et la pluie,
											et navigué à travers les 153 virages et 20 km
											de la piste de Pikes Peak Hill Climb
											dans le Colorado sans personne au volant.
									","
											Wir haben auch mit Volkswagen Oracle
											an Shelley gearbeitet, 
einem autonomen Rennwagen,
											der mit 240 km/h durch die Bonneville Salt Flats raste,
											den Thunderhill Raceway Park bei Sonne,
											Wind und Regen umrundete
											und durch die 153 Kurven und 20 km der
											Pikes Peak Hill Climb Route in Colorado
											ohne jemanden hinter dem Steuer navigierte.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											(Risas)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											(Aplausos)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											Supongo que no hace falta decir que nos divertimos mucho
											haciendo esto.
											Pero hay algo más que hemos descubierto
											al construir estos coches autónomos.
											Le hemos tomado un gran aprecio
											a las capacidades de los pilotos humanos.
											A medida que analizábamos el rendimiento de estos coches
											queríamos compararlos con sus contrapartes humanas.
											Y descubrimos que sus homólogos humanos son increíbles.
											Podemos trazar un mapa de la pista,
											hacer un modelo matemático del coche
											y, luego de varios intentos, encontrar
											el camino más rápido para esa pista.
											Cotejamos esos datos con los registrados
											por un piloto profesional
											y la semejanza es realmente notable.
									","
											I guess it goes without saying that we've had a lot of fun
											doing this.
											But in fact, there's something else that we've developed
											in the process of developing these autonomous cars.
											We have developed a tremendous appreciation
											for the capabilities of human race car drivers.
											As we've looked at the question of how well do these cars perform,
											we wanted to compare them to our human counterparts.
											And we discovered their human counterparts are amazing.
											Now, we can take a map of a race track,
											we can take a mathematical model of a car,
											and with some iteration, we can actually find
											the fastest way around that track.
											We line that up with data that we record
											from a professional driver,
											and the resemblance is absolutely remarkable.
									","
											Je suppose qu'il va sans dire que nous avons eu beaucoup de plaisir
											à faire ça.
											Mais en fait, nous avons mis au point autre chose
											dans le cadre du développement de ces voitures autonomes.
											Nous avons développé une appréciation considérable
											des capacités des pilotes humains de voiture de course.
											Comme nous avons examiné la question des performances de ces voitures,
											nous avons voulu comparer à nos homologues humains.
											Et nous avons découvert que leurs homologues humains sont incroyables.
											Nous pouvons prendre une carte d'une piste de course,
											nous pouvons prendre un modèle mathématique d'une voiture,
											et par itération, nous pouvons trouver réellement
											le moyen le plus rapide pour faire le tour de cette piste.
											Nous l'alignons avec les données que nous enregistrons
											d'un pilote professionnel,
											et la ressemblance est tout à fait remarquable.
									","
											Ich denke, es muss nicht gesagt werden, 
dass wir eine Menge Spaß
											dabei hatten.
											Aber es gibt in der Tat etwas anderes, das wir
											während des Prozesses der Entwicklung 
dieser autonomen Autos entwickelt haben.
											Wir haben eine enorme Wertschätzung
											für die Fähigkeiten menschlicher Rennfahrer entwickelt.
											Als wir uns der Frage widmeten,
wie gut diese Autos abschneiden,
											wollten wir diese mit ihren menschlichen 
Gegenstücken vergleichen.
											Und wir entdeckten, dass die menschlichen 
Gegenstücke erstaunlich sind.
											Wir können nun die Karte einer Rennstrecke,
											das mathematische Modell eines Autos nehmen
											und nach einigen Durchläufen können wir tatsächlich
											den schnellsten Weg durch diese Strecke finden.
											Wir vergleichen dies mit Daten, die wir
											bei einem professionellen Fahrer aufzeichnen
											und die Übereinstimmung ist absolut bemerkenswert.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											Sí, aquí hay diferencias sutiles,
											pero el piloto humano puede seguir
											una trayectoria increíblemente rápida
											sin los beneficios de un algoritmo que compare
											el compromiso entre ir tan rápido como sea posible
											en esta curva y recortar un poco de tiempo
											en esta recta.
											No solo eso, sino que lo hace vuelta,
											tras vuelta, tras vuelta.
											Son capaces de hacerlo de manera consistente
											llevando el coche al límite en cada una de las vueltas.
											Es algo extraordinario de ver.
											Uno los sube a un coche nuevo
											y al cabo de unas vueltas, encuentran la trayectoria más rápida
											y toman la delantera.
									","
											Yes, there are subtle differences here,
											but the human race car driver is able to go out
											and drive an amazingly fast line,
											without the benefit of an algorithm that compares
											the trade-off between going as fast as possible
											in this corner, and shaving a little bit of time
											off of the straight over here.
											Not only that, they're able to do it lap
											after lap after lap.
											They're able to go out and consistently do this,
											pushing the car to the limits every single time.
											It's extraordinary to watch.
											You put them in a new car,
											and after a few laps, they've found the fastest line in that car,
											and they're off to the races.
									","
											Oui, il y a des différences subtiles
											mais le pilote humain de voiture de course est capable de
											conduire en suivant une ligne étonnamment rapide,
											sans l'aide d'un algorithme qui compare
											le compromis entre aller aussi vite que possible
											dans ce coin et gagner quelques secondes
											sur la ligne droite ici.
											Non seulement cela, ils peuvent le faire tour
											après tour après tour.
											Ils sont capables de le faire à chaque fois,
											en poussant la voiture à la limite chaque fois.
											C'est extraordinaire à voir.
											Vous les mettez dans une nouvelle voiture,
											et après quelques tours, ils ont trouvé la ligne plus rapide dans cette voiture-là,
											et ils sont bons pour les courses.
									","
											Ja. Es gibt hier kleine Unterschiede,
											aber der menschliche Fahrer kann da hinaus
											und eine erstaunlich schnelle Linie fahren,
											ohne den Vorteil eines Algorithmus, der die
											Abstimmung zwischen möglichst schnell durch
											Kurve kommen und ein wenig Zeit
											auf der Geraden da drüben sparen, vergleicht.
											Nicht nur können sie dies Runde
											für Runde.
											Sie sind in der Lage, das konsistent zu machen,
											jedes mal das Auto an seine Grenzen zu bringen.
											Es ist erstaunlich dabei zuzusehen.
											Man setzt sie in ein neues Auto
											und nach ein paar Runden finden sie 
die Ideallinie mit diesem Auto
											und sind bereit fürs Rennen.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											Realmente te hace querer saber
											qué ocurre dentro del cerebro del piloto.
											Y, como investigadores, decidimos averiguarlo.
											Decidimos colocar instrumental no sólo en el coche
											sino también en el piloto
											para tratar de ver lo que estaba pasando
											en su cabeza mientras conducía.
											Allí está la Dra. Lene Harbott colocando electrodos
											en la cabeza de John Morton.
											John Morton es un ex-piloto de carreras
											que además es campeón de la clase en Le Mans.
											Un piloto estupendo, con ganas de soportar a los estudiantes
											y este tipo de investigaciones.
											Le está colocando electrodos en la cabeza
											para que podamos monitorear la actividad eléctrica
											en el cerebro mientras está en la pista.
									","
											It really makes you think,
											we'd love to know what's going on inside their brain.
											So as researchers, that's what we decided to find out.
											We decided to instrument not only the car,
											but also the race car driver,
											to try to get a glimpse into what was going on
											in their head as they were doing this.
											Now, this is Dr. Lene Harbott applying electrodes
											to the head of John Morton.
											John Morton is a former Can-Am and IMSA driver,
											who's also a class champion at Le Mans.
											Fantastic driver, and very willing to put up with graduate students
											and this sort of research.
											She's putting electrodes on his head
											so that we can monitor the electrical activity
											in John's brain as he races around the track.
									","
											Ça vous fait vraiment réfléchir,
											nous aimerions savoir ce qui se passe à l'intérieur de leur cerveau.
											En tant que chercheurs, c'est ce que nous avons décidé de découvrir.
											Nous avons décidé d'instrumentaliser non seulement la voiture,
											mais aussi le pilote de voiture de course,
											pour tenter d'obtenir un aperçu de ce qui se passait
											dans leur tête quand ils faisaient ça.
											Voici le Dr Lene Harbott qui pose des électrodes
											sur la tête de John Morton.
											John Morton est un ancien pilote de Can-Am et de l'IMSA,
											qui est aussi un champion au Mans.
											Un pilote fantastique et très disposé à se mettre au service des étudiants des cycles supérieurs
											et ce type de recherche.
											Elle met des électrodes sur sa tête
											afin que nous puissions suivre l'activité électrique
											du cerveau de John alors qu'il court autour de la piste.
									","
											Das gibt einem wirklich zu denken,
											wir wüssten gerne, was in ihrem Gehirn passiert.
											Weil wir Forscher sind, haben wir 
beschlossen, das rauszufinden.
											Wir entschieden, nicht nur das Auto zu überwachen,
											sondern auch den Rennfahrer,
											um einen Blick darauf zu erhaschen,
											was beim Fahren in deren Kopf vorgeht.
											Das ist Dr. Lene Harbott während sie Elektroden
											am Kopf von John Morton anbringt.
											John Morton ist ein ehemaliger Can-Am und IMSA-Fahrer,
											auch ein Champion einer Klasse in Le Mans.
											Ein fantastischer Fahrer und willens,
sich Studenten des Aufbaustudiums
											und dieser Art von Forschung zur Verfügung zu stellen.
											Sie befestigt Elektroden auf seinem Kopf,
											damit wir die elektrische Aktivität
											in Johns Gehirn überwachen können, 
während er seine Runden fährt.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
											Está claro que con un par de electrodos que pongamos en su cabeza
											no comprenderemos exactamente qué piensa mientras está en la pista.
											No obstante, los neurocientíficos han identificado patrones
											que nos permiten desentrańar algunas cuestiones importantes.
											Por ejemplo, el cerebro en reposo
											tiende a generar gran cantidad de ondas alfa.
											En cambio, las ondas theta se asocian
											a mucha actividad cognitiva, como el procesamiento visual,
											algo en lo que el piloto piensa bastante.
											Podemos medir esto
											y ver la intensidad relativa
											entre las ondas theta y las alfa.
											Esto nos da una medida del trabajo mental;
											cuál es el desafío cognitivo del piloto
											en cada punto de la pista.
									","
											Now, clearly we're not going to put a couple of electrodes on his head
											and understand exactly what all of his thoughts are on the track.
											However, neuroscientists have identified certain patterns
											that let us tease out some very important aspects of this.
											For instance, the resting brain
											tends to generate a lot of alpha waves.
											In contrast, theta waves are associated with
											a lot of cognitive activity, like visual processing,
											things where the driver is thinking quite a bit.
											Now, we can measure this,
											and we can look at the relative power
											between the theta waves and the alpha waves.
											This gives us a measure of mental workload,
											how much the driver is actually challenged cognitively
											at any point along the track.
									","
											Clairement nous n'allons pas mettre deux ou trois électrodes sur sa tête
											et comprendre excatement tout ce qu'il pense quand il court.
											Cependant, les neuroscientifiques ont identifié certains schémas
											qui nous permettent de deviner certains aspects très importants de ce processus.
											Par exemple, le cerveau au repos
											a tendance à générer beaucoup d'ondes alpha.
											En revanche, les ondes thêta sont associées
											à de nombreuses activités cognitives, comme le traitement visuel,
											des choses où le conducteur réfélchit pas mal..
											Nous pouvons mesurer ça,
											et nous pouvons observer la puissance relative
											entre les ondes thêta et les ondes alpha.
											Cela nous donne une mesure de la charge de travail mental,
											l'importance réelle du défi cognitif auquel le pilote est confronté
											en tout point le long de la piste.
									","
											Es ist klar, dass wir nicht einfach ein paar Elektroden 
auf seinem Kopf anbringen
											und genau verstehen, was alle seine Gedanken 
auf der Strecke sind.
											Jedoch haben Neurowissenschaftler 
bestimmte Muster identifiziert,
											die es uns erlauben, sehr wichtige 
Aspekte daraus rauszukitzeln.
											Zum Beispiel neigt das ruhende Gehirn dazu,
											eine Menge von Alpha-Wellen zu generieren.
											Im Gegensatz dazu werden Theta-Wellen mit
											großer kognitiver Arbeit, wie zum Beispiel 
Verarbeitung visueller Reize assoziiert,
											Dinge, über die der Fahrer recht viel nachdenkt.
											Wir können dies nun messen
											und können uns das Stärkeverhältnis
											zwischen Theta- und Alpha-Wellen anschauen.
											Dies gibt uns eine Messung der mentalen Arbeitsbelastung,
											wie stark der Fahrer tatsächlich kognitiv herausgefordert wird
											an jedem Punkt der Strecke.
									","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
"
","
","
","
","The future race car — 150mph, and no driver",Chris Gerdes,10:47,"TEDx,cars,future,technology,driverless cars"
