fr,tr,de,es,title,speaker,duration,tags
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Un autre plat, un de mes préférés. Le boeuf au brocoli.
											Le brocoli n'est pas un légume chinois
											C'est un légume italien à l'origine.
											Il a été introduit aux Etats-Unis dans les années 1800,
											mais il a commencé à être populaire dans les années 1920 et 1930.
											Les Chinois avaient leur propre version du brocoli,
											qui s'appelle le brocoli chinois,
											mais maintenant ils ont découvert le brocoli ""américain""
											et ils l'importent comme une sorte de mets exotique.
									","
											bu nedenle diğer yemek. Benim favori yemeğimdir. Brokolili biftek.
											Brokoli Çin sebzesi degildir.
											özünde bir İtalyan sebzesidir.
											1800'lerin Amerika Birleşik Devletlerine girmiştir.
											ama 1920'lerde ve 1930'larda popüler oldu.
											aslında,Çinde brokolinin kendi sürümü vardı.
											Çin brokolisi diye tanılır.
											ama şuan Amerikan brokolisini keşfettim,
											ve egzotik incelik gibi olanını ithal ediyoruz.
									","
											Noch ein Gericht. Eines meiner Favoriten. Rindfleisch mit Brokkoli.
											Brokkoli ist kein chinesisches Gemüse;
											in Wirklichkeit ist es ursprünglich ein italienisches Gemüse.
											Es wurde in den 1800ern in die Vereinigten Staaten eingeführt,
											aber wurde in den 1920ern und den 1930ern bekannt.
											Tatsächlich hatten die Chinesen ihre eigene Version von Brokkoli,
											welche ""chinesisches Brokkoli"" genannt wird,
											aber im Moment, was — sie haben heutzutage den amerikanischen Brokkoli entdeckt
											und importieren ihn als eine Art exotische Delikatesse.
									","
											Otro plato. Uno de mis favoritos. Carne con brócoli.
											El brócoli no es un vegetal chino;
											de hecho, es originalmente un vegetal italiano.
											Fue introducido en los Estados Unidos en el siglo 19,
											pero se hizo popular en las décadas de 1920 y 1930.
											De hecho, los chinos tenían su propia versión de brócoli,
											que se llama brócoli chino,
											pero ahora mismo... ellos ahora han descubierto el brócoli americano,
											y lo están importando como una especie de manjar exótico.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Je peux vous assurer que le Général Tso n'a jamais vu une tête de brocoli de sa vie
											effectivement, c'était bien une photo du Général Tso.
											Je suis allée dans sa ville natale.
											Voilà la pancarte qui dit :
											""Bienvenue dans la ville natale du Général Tso.""
											Je suis partie en quête de poulet.
											J'ai finalement trouvé une vache
											et aussi des poulets.
											Croyez-moi si vous voulez,
											ces petits gars traversaient bien la route.
											Et —
											(Rires)
											J'ai trouvé tout un tas de membres de la famille du Général Tso
											qui vivent toujours dans cette petite ville.
											Ce type est un descendant du Général de la 5ème génération
											celui-ci doit être de la 7ème génération.
											Je leur ai montré toutes les photos du poulet du Général Tso que je viens de vous montrer,
											ils m'ont dit, on ne connaît pas ce plat.
											ils m'ont demandé, c'est de la cuisine chinoise, ça ?
											Parce qu'on ne dirait pas de la cuisine chinoise, selon eux.
											Mais ils n'étaient pas surpris
											que je sois venue de l'autre bout du monde
											pour leur rendre visite
											parce qu'à leurs yeux, après tout,
											c'est un héros militaire célèbre de la dynastie Qing.
											Il a joué un rôle important dans la révolte de Taiping,
											une guerre provoquée par un type
											qui croyait être le fils de Dieu
											et le petit frère de Jésus Christ:
											Il a provoqué une guerre qui a tué 20 millions de personnes
											ça reste à ce jour la guerre civile la plus sanglante du monde.
											Je me suis rendu compte pendant que j'étais là-bas,
											que le Général Tso est un peu comme le Colonel Sanders aux Etats-Unis,
											puisqu'il est plus connu pour son poulet que pour la guerre.
											Mais en Chine, il est en fait connu
											pour la guerre et pas pour le poulet.
									","
											Ben garanti verebilirim size, General Tso hayatında bir sap brokoliyi bile görmemiştir.
											ve gerçekten, General Tso bir resimdir.
											Ben onun kasabasına gittim..
											Bunun bir pano olduğunu söylüyorlar :
											'General Tso'nun doğduğu yere hoşgeldiniz'.
											Ve ben tavuk bakmaya gittim.
											Sonunda bir inek bulundu.
											ve bir tavuk bulundu.
											İnanın ya da inanmayın,
											aslında bu adamlar yol geçiyorlar.
											ve..
											—-
											Aslında ben General Tso's akrablarından bir sürü buldum.
											hala küçük bir kasaba.
											Bu adam 5 nesildir Generalin yanından uzaklaştırıldı.
											bu adam yaklaşık yedi.
											General Tso'nun tavuklarının bütün resimlerini gösterdi onlara ben de size gösterdim
											ve onlar gibisin, biz bilmiyoruz bu yemeği.
											ve onlarda şöyle diyorlar, bu bir Çin yiyeceği midir?
											Çünkü onlar Çin yiyeceği gibi gözükmüyor.
											Fakat süpriz bir tür değildi.
											Ben dünyanın her bir tarafına seyahat etim.
											onları ziyaret ettim,
											çünkü onların gözünde herşeyden sonra,
											ünlü bir Qing hanedanının askeri kahramanı.
											O Taiping ayaklanmasında önemli bir rol oynar,
											savaş bir adam tarafından başlatıldı.
											o Tanrının oğlu olarak düşünüldü.
											ve İsa Mesih'in kardeşi.
											ve 20 milyon kişinin ölümüne sebep olan
											hala bugün dünyanın en ölümcül iç savaşı.
											Bildiğiniz gibi, ben oradayken farkettim,
											General Tso Albay Sanders gibi Amerik'da bir çok tür,
											tavuklarıyla tanınır,savşla değil.
											Fakat Çin'de bu adam tanınır.
											tavuklarıyla değil, savaşla..
									","
											Ich garantiere Ihnen, General Tso hat in seinem Leben nie einen Stängel Brokkoli gesehen —
											und tatsächlich war das ein Foto von General Tso.
											Ich bin in seine Heimatstadt gegangen.
											Das ist eine Plakatwand, auf der steht:
											""Willkommen zu dem Geburtsort von General Tso.""
											Und ich machte mich auf die Suche nach Hühnern.
											Endlich fand ich eine Kuh —
											und fand doch noch Hühner.
											Glauben Sie es oder nicht,
											diese Jungs überquerten gerade die Straße.
											Und —
											(Gelächter)
											— ich fand sogar eine ganze Menge von General Tsos Verwandten,
											die immer noch in der kleinen Stadt leben.
											Dieser Typ ist jetzt fünf Generationen von dem General entfernt;
											dieser Typ etwa sieben.
											Ich zeigte ihnen all die Fotos von General Tsos Hühnchen, die ich Ihnen gezeigt habe
											und sie sagten: ""Wir kennen dieses Gericht nicht.""
											Und dann sagten sie: ""Ist das chinesisches Essen?""
											Weil es für sie nicht wie chinesisches Essen aussieht.
											Aber sie waren nicht wirklich überrascht,
											dass ich um die Welt gereist bin,
											um sie zu besuchen,
											denn in ihren Augen ist er immerhin
											ein berühmter militärischer Held aus der Qing Dynastie.
											Er spielte eine wichtige Rolle in der Rebellion von Taipeng,
											welche ein Krieg war, der von einem Typen angefangen wurde,
											der dachte, er wäre der Sohn Gottes
											und der kleine Bruder von Jesus Christus.
											Und den Krieg auslöste, der 20 Millionen Menschen das Leben nahm —
											bis heute der tödlichste Bürgerkrieg weltweit.
											Also wissen Sie, als ich dort war, wurde mir bewusst,
											dass General Tso, Colonel Sanders in Amerika ziemlich ähnlich darin ist,
											dass er für Hühnchen und nicht Krieg bekannt ist.
											Andererseits in China aber eigentlich für
											Krieg und nicht Hühnchen bekannt ist.
									","
											Les garantizo, el General Tso nunca vio un tallo de brócoli en su vida...
											y en efecto, esa era de hecho una foto del General Tso.
											Fui a su pueblo natal.
											Este es un anuncio que dice:
											""Bienvenido al lugar de nacimiento del General Tso.""
											Y fui en busca de pollo.
											Finalmente encontré una vaca,
											y sí encontré pollo.
											Créanlo o no,
											estos chicos estaban en realidad cruzando la calle.
											Y...
											(Risas)
											... De hecho encontré una buena cantidad de familiares del General Tso
											quienes viven todavía en el pueblo.
											Este tipo representa cinco generaciones desde el General;
											este niño cerca de siete.
											Les mostré todas las fotos del Pollo del General Tso que les mostré a ustedes,
											y ellos, como diciendo: nosotros no conocemos este plato.
											Como diciendo: ¿esto es comida china?
											Porque no se ve como comida china para ellos.
											Pero ellos no estaban tan sorprendidos
											de que yo viajara alrededor del mundo
											para visitarlos,
											porque a sus ojos él es, después de todo,
											un famoso héroe militar de la dinastía Qing.
											El jugó un papel importante en la Rebelión Taiping,
											una guerra iniciada por un tipo
											que se creía hijo de Dios
											y el hermano menor de Jesucristo.
											Y causó una guerra que mató a 20 millones de personas,
											todavía la guerra civil mas mortífera en el mundo hasta el día de hoy.
											Así que, saben, cuando estaba allá me di cuenta,
											que el General Tso es muy parecido al Coronel Sanders en América,
											en que él es conocido por su pollo y no por la guerra.
											Pero en China, este tipo en realidad es conocido
											por la guerra y no por el pollo.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Mais l'ancêtre
											de tous les plats sino-américains
											dont il faudrait parler
											c'est le chop suey,
											qui a été introduit
											au début du XXè siècle.
											Et d'après le New York Times,
											en 1904, il y a eu une explosion de restaurants chinois dans la ville,
											et ""la ville est devenue folle de chop suey.""
											Il a fallu à peu près 30 ans
											pour que les Américains se rendent compte que
											le chop suey est en fait inconnu en Chine.
											Comme le souligne cet article,
											""Le Chinois moyen
											ignore tout du chop suey.""
											A l'époque, c'était un moyen de montrer
											que vous étiez sophistiqué et ouvert d'esprit
											si vous étiez un homme et que vous vouliez impressionner une fille,
											vous pouviez l'inviter à manger un chop suey.
											Comme je dis souvent,
											le chop suey est la meilleure blague culinaire
											qu'une culture ait faite aux dépens d'une autre,
											parce ""chop suey"",
											si on traduit ça en chinois,
											ça donne tsap sui, ce qui veut dire
											""petits restes.""
											Vous avez des gens qui se baladent en Chine en demandant du chop suey,
											c'est comme si un Japonais
											venait ici et demandait,
											On me dit que vous avez un plat très apprécié dans votre pays
											qu'on appelle ""les restes"" et que c'est particulièrement —
											(Rires)
											— vous voyez ?
											Ce n'est pas tout :
											ce plat est particulièrement apprécié
											après cette fête que vous appellez Thanksgiving.
											(Rires)
									","
											Ama büyükbabaları
											tüm Çin-Amerikan yemekleri
											hakkında konuşmamız gerekir.
											chop suey,
											tanıtıldı.
											20.yy sırasında
											ve New York Times gazaetesine göre ,
											1904 yılında kasabanın her yerine Çin restoranları yayıldı.
											ve Şehirde çok fazla 'Chop suey'çılgınca ilgi gördü.
											Bu yüzden yaklaşık 30 yıl sürdü
											bunu önce Amerikalılar buldu,
											aslında chop suey Çin'de bilinmiyordu.
											ve bu yazının işaret ettiğine göre,
											Çin de herhangi bir şehrin otalamasında
											chop suey hiçbir şekilde bilinmez.
											siz bilirsiniz, bir yol gösterildi.
											sofistike ve kosmopolitan olduğunu:
											eğer sen bir adam olsaydın ve sen isteseydin bir kızı etkilemeyi,
											sen onu chop suey tarihinde alabilirdin.
											Ben söylemek istiyorum.
											chop suey çokbüyük bir mutfak muzipidir.
											bir kültür başka herhangi birşey üzerinde oynamış olduğu,
											Çünkü chop suey,
											Eğer çince çevirirsek ,
											tsap sui geri çevirmek demektir,
											''ıvır zıvır'' anlamına gelir.
											yani Çin etrafında chop suey soran bu insanlar,
											bir Japon adam gibi sıralamasını
											buraya söyleyerek geliyor,
											Ben sizin ülkenizde çok popüler bir yemek olduğunu anlıyorum.
											ve özellikle""yemek artıkları"" adı verilen
											—-
											— Değil mi?
											Ve sadece bunu :
											bu yemeğin özellikle popüler olması
											Şükran denilen tatil sonrası
											(Gülüşmeler)
									","
											Aber der Großvater
											aller chinesisch-amerikanischen Gerichte
											über das wir wahrscheinlich reden sollten,
											ist Chop Suey,
											welches um die Wende
											des 20. Jahrhunderts herum eingeführt wurde.
											Und laut der New York Times
											in 1904, gab es einen Ausbruch von chinesischen Restaurants überall in der Stadt
											und ""die Stadt ist verrückt nach 'Chop Suey' geworden"".
											Es dauerte also etwa 30 Jahre
											bevor die Amerikaner begriffen, dass,
											oha, Chop Suey in China gar nicht bekannt ist.
											Und wie dieser Artikel darlegt:
											""Weiß der durchschnittliche Bürger einer Stadt in China
											nichts von Chop Suey.""
											Wissen Sie, damals war es ein Weg, um zu zeigen,
											dass man kultiviert und weltoffen ist:
											wenn Sie ein Typ gewesen wären und ein Mädchen beeindrucken wollten,
											konnten Sie mit ihr auf ein Chop Suey-Date ausgehen.
											Ich erzähle gerne,
											dass Chop Suey der größte kulinarische Scherz ist,
											den jemals eine Kultur einer anderen gespielt hat,
											denn Chop Suey,
											wenn man es ins Chinesische übersetzt,
											bedeutet tsap sui, was, wenn man es zurückübersetzt,
											""Krimskrams und Reste"" bedeutet.
											Das heißt also, dass diese Leute in China herumlaufen und nach Chop Suey fragen,
											was so ähnlich ist wie ein Japaner,
											der hierher kommt und sagt:
											""Ich habe gehört Sie haben ein sehr beliebtes Gericht in Ihrem Land
											namens 'Essensreste'"", und es ist besonders —
											(Gelächter)
											— stimmt's?
											Und nicht nur das:
											dieses Gericht ist besonders nach
											diesem Feiertag, den Sie ""Erntedankfest"" nennen, beliebt.
											(Gelächter)
									","
											Pero el abuelo
											de todos los platos chino-estadounidenses
											del que probablemente deberíamos hablar
											es el chop suey,
											el cual fue introducido
											alrededor de principios del siglo 20.
											Y de acuerdo al [periódico] New York Times,
											en 1904 hubo un brote de restaurantes chinos por toda la ciudad,
											y ""la ciudad enloqueció con el chop suey"".
											Así pasaron como 30 años
											antes de que los estadounidenses se dieran cuenta que,
											ah, el chop suey realmente no es conocido en China.
											Y como señala este artículo:
											""El nativo promedio de cualquier ciudad en China
											no sabe nada del chop suey.""
											Saben, en aquel entonces era una forma de mostrar
											que eras sofisticado y cosmopolita:
											si eras un chico y querías impresionar una chica,
											podías llevarla a una cita de chop suey.
											Me gusta decir
											que el chop suey es la broma culinaria más grande
											que una cultura le ha jugado alguna vez a otra,
											porque el chop suey,
											si traducen al chino,
											significa ""tsap sui"", lo cual, si lo traducimos de nuevo,
											significa ""chucherías y sobras"".
											Así que, esta gente va por toda China preguntando por chop suey,
											lo cual es parecido a un chico japonés
											que venga acá y diga:
											""Entiendo que ustedes tienen un plato muy popular en su país
											llamado 'sobras', y es particularmente...""
											(Risas)
											... ¿Cierto?
											Y no solo eso:
											""este plato es particularmente popular
											después de esas fiestas que ustedes llaman Acción de Gracias.""
											(Risas)
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Alors, pourquoi et où
											le chop suey a-t-il vu le jour ?
											Ca remonte au milieu du XIXè siècle
											quand les Chinois sont arrivés en Amérique.
											A l'époque, les Américains
											n'étaient pas encore fous de cuisine chinoise.
											En fait, ces gens qui débarquaient leur semblaient très bizarres.
											Quand ces gens ne mangaient pas du chien —
											ils mangaient du chat —
											et quand ils ne mangaient pas du chat — ils mangeaient du rat.
											D'ailleurs, le New York Times, mon employeur bien-aimé,
											a publié en 1883 un article qui posait la question,
											""Est-ce que les Chinois mangent du rat ?""
											Ce n'est pas la question la plus politiquement correcte aujourd'hui,
											mais si on la replace dans l'imaginaire de l'époque,
											ce n'est pas si étrange.
											Ceci est une authentique publicité pour de la mort-aux-rats
											datant de la fin du XIXè siècle
											et vous voyez, sous le mot ""élimine"" — en tout petit —
											ça dit, ""Ils faut qu'ils partent,""
											ce qui fait allusion non seulement aux rats,
											mais aussi aux Chinois parmi eux,
											parce que la façon dont on percevait la nourriture
											c'est que ceux qui mangaient différemment de nous
											devaient être différents de nous.
									","
											Öyleyse,neden ?,neden ve nerede ?
											chop suey nereden geliyor ?
											1800'lerin ortalarına geri dönelim.
											Çinli'ler Amerika'ya ilk geldiği zaman.
											Şimdi geriye, Amerikalılar
											Çin yemeği yemek için yaygara koparıyordu.
											Hatta,onlar yabancı olarak kıyılarına inen bu insanları gördü.
											Bu insanlar köpek yemiyordu.
											onlar kedi yiyordu.
											ve kedi değil onlar sıçan yiyorlardı.
											Hatta,benim değerli işverenim New York Times,
											1883 yılında bir makale istedi.
											''Çinliler sıçan yiyorlar mı?''
											Ve bugün en fazla sorulan bilgisayar sorusu değil,
											Fakat zamanın popüler görüntü türleri
											o kadar tuhaf değil.
											Bu aslında fare zehiri için gerçek bir reklamdır.
											1800'lerin sonlarından itibaren,
											Ve eğer ''clears'' kelimesi altında ufacık görürseniz
											O, ""Onlar gitmeli"" diyor,
											Bu, sadece sıçanlar anlamına gelir.
											ama onların ortasında Çince,
											biçimi nedeniyle besin algılanan
											bu insanların yedikleri besinler bizden farklı
											bizden farklı olmalıdır.
									","
											Wieso also — wieso und wo —
											kommt Chop Suey her?
											Lassen Sie uns in die Mitte der 1800er zurückspringen,
											als die Chinesen erstmals nach Amerika kamen.
											Damals haben die Amerikaner
											nicht danach geschrien, chinesisch zu essen.
											Sie sahen diese Leute, die an ihren Kuesten gelandet waren sogar als Fremdlinge an.
											Diese Leute aßen keine Hunde —
											sie aßen Katzen —
											und sie aßen keine Katzen — sie aßen Ratten.
											Tatsächlich veröffentlichte die New York Times, mein werter Arbeitgeber,
											in 1883 einen Artikel, der fragte:
											""Essen Chinesen Ratten?""
											Und nicht gerade die politisch korrekteste Frage, die man heutzutage stellen kann,
											aber wenn man sich die populären Bilder der Zeit einmal ansieht,
											nicht so ausgefallen.
											Das ist tatsächlich eine echte Reklame für Ratten-Gift
											aus den späten 1800ern,
											und wenn Sie unter den Worten ""Clears"" — sehr klein geschrieben — hinsehen,
											steht dort: ""Sie müssen gehen"",
											was sich nicht nur auf die Ratten bezieht,
											sondern auch auf den Chinesen unter ihnen,
											da die Art, auf die Essen wahrgenommen wurde,
											jene war, dass diese Leite, die Mahlzeiten zu sich nahmen, die anders als unsere sind,
											auch anders als wir sein müssen.
									","
											Así que, ¿por qué... por qué y de dónde...
											proviene el chop suey?
											Regresemos a mediados del siglo 19,
											cuando los primeros chinos llegaron a los EEUU.
											En ese tiempo, los estadounidenses
											no estaban clamando por comer comida china.
											De hecho, ellos veían a esta gente que llegó a sus costas como extraños.
											Estas personas no estaban comiendo perros...
											estaban comiendo gatos...
											y no estaban comiendo gatos... estaban comiendo ratas.
											De hecho, el [periódico] New York Times, mi estimado empleador,
											en 1883 publicó un artículo que preguntaba:
											""¿Los Chinos comen ratas?""
											Y no es la pregunta más apropiada de hacer hoy,
											pero si miras las imágenes populares de ese tiempo,
											no eran tan extravagantes.
											Este es un anuncio real de veneno para ratas
											de finales del siglo 19,
											y si miran, bajo la palabra ""Clears"", muy pequeño,
											dice: ""Se deben ir"",
											lo cual no se refiere únicamente a las ratas,
											sino también a los chinos entre ellas,
											porque la forma en que la comida era percibida
											era que esta gente que comía comidas de manera diferente a nosotros
											debe ser diferente de nosotros.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Une autre façon de voir
											cette antipathie envers les Chinois
											c'est au travers de documents comme celui-ci.
											Il se trouve en fait à la Bibliothèque du Congrès ;
											c'est un pamphlet publié par Samuel Gompers,
											héros du mouvement des travailleurs américains
											ça s'appelle, ""Des raisons d'exclure les Chinois :
											La viande ou le riz : l'homme américain contre le coolie asiatique :
											Lequel survivra ?
											Il défendait la thèse
											que les chinois qui mangeaient du riz
											allaient forcément faire baisser le niveau de vie
											des américains qui mangeaient de la viande.
											Et donc
											c'est une des raisons
											pour lesquelles il faut les exclure de ce pays.
											C'est avec ce genre d'opinions
											que le Décret d'Exclusion des Chinois a été adopté entre 1882 et 1902,
											le seul moment de l'histoire américaine
											où un groupe a été exclu de façon spécifique
											en raison de son origine nationale ou ethnique.
											D'une certaine façon, comme les Chinois étaient attaqués,
											le chop suey a été créé comme mécanisme de défense.
									","
											Ve başka bir yol olduğunu gördüm,bu tür
											Çinlilere yönelik bir antipati
											Bu gibi belgeler geçer.
											Bu Kongre Kütüphanesi'nde aslında;
											Samuel Gompers tarafından yayınlanan kitapçığı,
											bizim Amerikan işçi hareketinin kahramanı
											Ve Çinlilerin bazı dışalanma nedenleri kitapçığın adıdır.
											Ete karşılık pirinç :Amerikan erkeklerine karşı Asya köleleri :
											Hangisi devam eder?
											Ve temel olarak bağımsız değişkeni yaptı.
											pilav yiyen çinli erkeklerin
											mutlaka yaşam standardını getirecektir.
											Amerikalı erkekler için kim et yerse
											Ve aslında, o zaman bir konu olarak,
											bu nedenlerden biridir.
											Neden biz onları bu ülkeden dışlıyoruz?
											Bu yüzden, bu gibi duygular ile,
											Çin Dışlama Kanunu, 1882 ve 1902 arasında geçen bir tür oldu,
											sadece Amerikan tarihin zinamanı
											bir grupözellikle dışlandı.
											onların ulusal köken ya da etnik kökeni için
											Çin saldırıya uğradı
											ve Chop Suey bir savunma mekanizması olarak oluşturuldu.
									","
											Und eine andere Weise, auf die man diese Art von,
											diese Abneigung gegenüber den Chinesen sah,
											war anhand von Dokumenten, wie diesem.
											Dies ist sogar in der Forschungsbibliothek des US-Kongresses;
											es ist eine von Samuel Gompers, dem
											Held unserer amerikanischen Arbeiter Bewegung, veröffentlichte Broschüre
											und sie nennt sich ""Einige Gründe für chinesischen Ausschluss:
											Fleisch gegen Reis: amerikanische Männlichkeit gegen asiatischen Kuliismus:
											Was soll überleben?""
											Und es brachte im Grunde genommen das Argument,
											dass chinesische Männer, die Reis aßen,
											konsequent den Lebensstandard für
											amerikanische Männer, die Fleisch aßen, senken würden.
											Und tatsächlich ist dies damals
											einer der Gründe dafür gewesen,
											wieso wir sie aus diesem Land ausschließen müssen.
											Mit Gefühlen, wie diesen,
											wurde also zwischen 1882 und 1902 der chinesische Ausschluss Akt mehr oder weniger erlassen,
											das einzige Mal in der amerikanischen Geschichte,
											dass eine Gruppe spezifisch auf Grund
											ihrer nationalen Herkunft oder Ethnizität ausgeschlossen wurde.
											Auf die eine oder die andere Art, wurde also aus dem Grund, dass die Chinesen angegriffen wurden,
											Chop Suey, als eine Art Verteidigungsmechanismus kreiert.
									","
											Y otra forma en que medio se nota esta clase de...
											esta antipatía hacia los chinos,
											es a través de documentos como éste.
											De hecho, esto está en la Librería del Congreso;
											es un panfleto publicado por Samuel Gompers,
											héroe de nuestro movimiento obrero estadounidense,
											y está titulado: ""Algunas Razones para la Exclusión de los chinos:
											La Carne contra el Arroz: La Hombría Estadounidense contra el Culi Asiático:
											¿Cuál sobrevivirá?""
											Y básicamente argumentaba
											que los hombres chinos que comían arroz
											necesariamente rebajarían el nivel de vida
											para los hombres estadounidenses que comían carne.
											Y de hecho, entonces,
											esta es una de las razones
											por las que debemos excluirlos de este país.
											Así que, con sentimientos como estos,
											el Acta de Exclusión de Chinos fue más o menos aprobada entre 1882 y 1902,
											el único periodo en la historia estadounidense
											en el cual un grupo fue específicamente excluido
											por su origen nacional o su etnia.
											Así que, en cierto modo, debido a que los chinos fueron atacados,
											el chop suey fue creado como un mecanismo de defensa.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
											Qui a eu l'idée du chop suey ?
											Il y a beaucoup de mystères et de légendes différentes,
											mais celle qui m'a semblé la plus intéressante
											est dans cet article de 1904.
											Un Chinois du nom de Lem Sen
											arrive à Chinatown, à New York City, et dit,
											Je veux que vous arrêtiez tous de faire du chop suey,
											parce que je suis le créateur et l'unique propriétaire
											du plat que l'on appelle chop suey.
											Et la façon dont il raconte ça,
											c'est qu'il y avait un type,
											un diplomate chinois connu qui était venu
											et qui lui avait dit de faire un plat qui serait très populaire
											et qui pourrait ""passer"" pour un plat chinois.
											Et selon ses propres mots —
											on ne publierait jamais ça aujourd'hui —
											mais en gros, l'américain est devenu très riche.
											Lem Sen, ce type-là, a dit
											J'aurais pu gagner cet argent moi aussi,
											mais j'ai passé tout mon temps à chercher l'américain
											qui m'a volé ma recette.
											Maintenant je l'ai trouvé,
											je veux récupérer ma recette
											et que tout le monde arrête de faire du chop suey.
											ou alors qu'on me paye pour le droit d'en faire.
											C'était un des premiers cas
											d'exercice de la propriété intellectuelle.
									","
											Şimdi,Chop suey fikrini kim öne sürdü ?
											Bir sürü farklı gizemleri,farklı efsaneleri var.
											Ama ben en ilginç olanını buldum.
											bu yazı 1904 ten.
											Lem Sen adında çinli bir adam
											Çin kasabasında, New York şehrinde gösterir ve der ki,
											Ben siz erkeklerin chop suey yapmasını durdurmak istiyorum,
											çünkü ben orjinal yaratıcısı ve tek sahibiyim.
											chop suey olarak bilinen yemeğin .
											ve şu şekilde söyler ,
											bir adam vardı,
											Ünlü bir diplomat ortaya çıktı.
											ve o çok popüler görünen bir yemek yapmak için anlatıldı.
											Çince olarak alıntı ''pass''olabilir.
											ve dediği gibi
											bunu bugün asla yazdıramayız
											ama esas olarak, Amerikalı adam çok zengin oldu.
											Lem Sen ,bu adam kimdir?
											Bende bu şekilde para kazanmak isterim,
											ama tüm bu zamanımı Amerika'lı adam aramakla geçirdim.
											Kim benim yemek tarfimi çaldı?
											Şimdi ben geldim ve onu buldum,
											ve tarifimi geri istiyorum.
											ve ben herkesin chop suey yapmasını durdurmak istiyorum
											ya da aynısını yapmak için bana ödeme yapma hakkı,
											Bu nedenle erken bir egzersiz oldu.
											Fikri mülkiyet haklarını
									","
											Wer kam nun aber auf die Idee von Chop Suey?
											Es gibt viele verschiedene Mythen, viele verschiedene Legenden,
											aber eine derjenigen, die ich gefunden habe und die ich am interessantesten fand,
											ist dieser Artikel von 1904.
											Ein chinesischer Typ namens Lem Sen
											kreuzt im chinesischen Viertel in New York City aus und sagt:
											""Ich will, dass ihr Leute alle aufhört Chop Suey zu machen,
											weil ich der ursprüngliche Erfinder und alleinige Eigentümer
											des als Chop Suey bekanneten Gerichtes bin.""
											Und so wie er es erzählt,
											gab es einen Typen,
											es gab einen berühmten chinesischen Diplomaten, der auftauchte
											und ihm wurde gesagt, dass es ein Gericht kochen sollte, das sehr populär aussehen sollte
											und welches, um zu zitieren, als chinesisch ""durchgehen"" konnte.
											Und wie er sagte —
											wir würden das heutzutage niemals drucken lassen —
											aber im Grunde genommen ist der amerikanische Mann sehr reich geworden.
											Lem Sen, wer ist dieser Typ:
											""Ich hätte auch all dieses Geld verdient,
											aber ich habe all diese Zeit damit verbracht, den amerikanischen Mann zu suchen,
											der mein Rezept gestohlen hatte.
											Jetzt bin ich gekommen und habe ihn gefunden
											und ich will mein Rezept zurück
											und ich will, dass alle aufhören, Chop Suey zu kochen
											oder mich für die Rechte zu bezahlen, um dasselbe zu tun.""
											Es war also eine frühe Anwendung
											von geistigen Eigentumsrechten.
									","
											Ahora, ¿quién tuvo la idea del chop suey?
											Hay muchos misterios, muchas leyendas distintas,
											pero de las que encontré, la que pensé era la más interesante
											es este artículo de 1904.
											Un chino llamado Lem Sen
											se apareció en Chinatown, Nueva York, y dice:
											""Quiero que todos ustedes dejen de hacer chop suey,
											porque yo soy el creador original y único propietario
											del plato conocido como chop suey"".
											Y la manera en que lo cuenta,
											había un tipo,
											un famoso diplomático chino que se apareció,
											y se le dijo que hiciera un plato que luciera muy popular
											y que pudiera, comillas, ""pasar"" por chino.
											Y como él dijo...
											(nunca publicarían esto hoy día)
											... pero básicamente: ""el hombre estadounidense se ha hecho muy rico"".
											Lem Sen, quien es este tipo:
											""Yo también habría hecho esta fortuna,
											pero he pasado todo este tiempo buscando al estadounidense
											que robó mi receta.
											Ahora he venido y lo he encontrado,
											y quiero que me regresen mi receta,
											y que todos dejen de preparar chop suey,
											o que me paguen por el derecho de prepararlo.""
											Así que fue un ejercicio temprano
											de derechos de propiedad intelectual.
									",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
"
","
","
","
",The hunt for General Tso,Jennifer 8. Lee,16:38,"business,culture,exploration,food,global issues,history,Best of the Web"
