pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											A partir daí, debatemo-nos com
											o que podemos realmente fazer com 
uma projeção geográfica,
											mas, felizmente, a tecnologia informática permite-nos
											chegar ao espaço multidimensional.
											Assim, pegámos na nossa projeção em rede
											e aplicámos-lhe um sistema de física,
											e as palestras semelhantes agruparam-se 
como que em colisão,
											enquanto as diferentes se afastaram,
											e chegámos a isto, que é algo bastante bonito.
									","
											Yani bundan yola çıkarak, coğrafi izdüşümle
											yapabileceğimiz şeylerin sınırlarını zorluyoruz.
											Şansımıza, bilgisayar teknolojisi çok boyutlu boşluğa
											açılmamıza olanak sağlıyor.
											Biz de ağ izdüşümünü alıyoruz ve
											buna bir fizik motoru uyguluyoruz.
											Bu şekilde benzer konuşmalar eşleşirken
											farklı olanları da ayrılıyor.
											Aldığımız netice ise oldukça güzel.
									","
											So from this, we kind of run up against the limits
											of what we can actually do with a geographic projection,
											but luckily, computer technology allows us to go out
											into multidimensional space.
											So we can take in our network projection
											and apply a physics engine to this,
											and the similar talks kind of smash together,
											and the different ones fly apart,
											and what we're left with is something quite beautiful.
									","
											Donc sur cette base, 
on se heurte un peu aux limites
											de ce qu'on peut faire
avec une projection géographique,
											mais heureusement, 
la technologie informatique permet
											d'utiliser un espace multidimensionnel.
											Ainsi nous pouvons prendre
notre projection de réseau
											et trier les conférences par l’intermédiaire 
d'un moteur physique,
											qui fait en sorte de regrouper
les conférences qui sont similaires
											et d’écarter celles qui diffèrent,
											et on obtient quelque chose d'assez beau.
									","
											Damit stoßen wir irgendwie an die Grenzen dessen,
											was wir mit einer geografischen Projektion schaffen.
											Glücklicherweise aber, erlauben es uns
die Computerwissenschaften,
											uns in den multidimensionalen Raum zu begeben.
											Wir können also unsere Projektion
des Netzwerks heranziehen
											und darauf eine Physik-Engine anwenden,
											und die ähnlichen Vorträge kollidieren miteinander,
											die unterschiedlichen fliegen auseinander
											und das Ergebnis ist etwas ziemlich Schönes.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											EB: Só quero salientar que cada um dos nós 
é uma palestra,
											que estão interligados se partilharem 
ideias semelhantes
											e que isto decorre da leitura mecânica
											das transcrições integrais de palestras;
											e que os tópicos que saltam à vista
											não são nem ""tags"" nem palavras-chaves.
											Eles decorrem da estrutura em rede
											de ideias interligadas. Continua.
									","
											EB: Burada göstermek istediğim şey, her düğüm bir konuşma.
											Benzer fikirleri paylaşıyorlarsa, bağlanıyorlar.
											Bunu yapan, tüm konuşmaların
											yazıya dökülmüş halini okuyabilen bir makine.
											Sonra, tüm bu ortaya çıkan konular,
											etiketlerden veya kilit kelimelerden değiller.
											Birbiriyle bağlı fikirlerin
											ağ yapısından geliyorlar. Sen devam et.
									","
											EB: So I want to just point out here that every node is a talk,
											they're linked if they share similar ideas,
											and that comes from a machine reading
											of entire talk transcripts,
											and then all these topics that pop out,
											they're not from tags and keywords.
											They come from the network structure
											of interconnected ideas. Keep going.
									","
											EB : Alors, je veux juste souligner ici 
que chaque nœud est une conférence,
											et qu'elles sont reliées si elles partagent
des idées similaires.
											Ceci est déterminé
par une lecture informatique
											des transcriptions des conférences,
											et toutes ces thématiques
qui apparaissent
											ne surgissent pas des mots-clés.
											Elle proviennent
de la structure du réseau
											des idées interconnectées. 
Continue.
									","
											EB: Ich möchte nur darauf hinweisen,
dass jeder Knotenpunkt ein Vortrag ist.
											Sie sind verbunden, wenn sie
ähnliche Ideen miteinander teilen,
											das entsteht indem eine Maschine
											die gesamten Abschriften durchliest.
											Und all diese Themen, die herausspringen,
											kommen nicht von Tags oder Stichworten.
											Sie kommen aus der Netzstruktur
											miteinander verbundener Ideen.
Macht bitte weiter so.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											SG: Claro. Apressei-me um bocado,
											mas ele faz-me abrandar.
											Temos a educação ligada à narração de histórias
											em triangulação junto dos ""media"" sociais.
											Temos, como é óbvio, o cérebro humano 
mesmo ao lado dos cuidados de saúde,
											o que seria de esperar,
											mas também temos os jogos vídeo, 
que são adjacentes,
											dado que os dois espaços comunicam entre si.
									","
											SG: Kesinlikle. Onu hızlı geçecektim,
											ama bu beni yavaşlatacak.
											Sosyal medyanın hemen yanında,
											üçgensel yapıda hikayeciliğe bağlı eğitim var.
											Tabii ki, sağlık hizmetinin hemen yanında insan beyni var.
											Aynen beklediğiniz gibi.
											Ama iki boşluk birbiriyle bağlandığından
											hemen bitişikte video oyunları da var.
									","
											SG: Absolutely. So I got a little quick on that,
											but he's going to slow me down.
											We've got education connected to storytelling
											triangulated next to social media.
											You've got, of course, the human brain right next to healthcare,
											which you might expect,
											but also you've got video games, which is sort of adjacent,
											as those two spaces interface with each other.
									","
											SG: Absolument. J'ai survolé ce point
un peu trop rapidement
											mais il est là pour me ralentir.
											On voit que l'éducation est connectée
à la narration d'histoires
											triangulées avec les médias sociaux.
											On a, bien sûr, le cerveau humain, 
juste à côté de la santé,
											ce dont on aurait pu se douter,
											mais on a aussi les jeux vidéo,
qui sont à côté,
											car ces deux espaces
communiquent entre eux.
									","
											SG: Ganz genau.
Ich war ein bisschen schnell damit,
											aber er bremst mich schon.
											Bildung ist verbunden mit Geschichtenerzählen,
											im Dreieck mit sozialen Medien
											Natürlich haben wir das menschliche Gehirn
direkt neben der Gesundheitsversorgung,
											was Sie vielleicht erwartet haben,
											wir haben aber auch Videospiele in der Nähe,
											da die beiden Bereiche 
sich miteinander kurzschließen.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											Mas quero mostrar-vos um conjunto
											que me é particularmente caro, que é o do ambiente.
											E quero fazer uma ampliação
											e ver se conseguimos maior resolução.
											À medida que nos aproximamos, 
o que começamos a ver,
											aplicamos de novo o sistema de física,
											vemos que há uma conversa
											que é composta de muitas outras 
de menor dimensão.
											A estrutura começa a emergir
											e vemos como que um comportamento fractal
											das palavras e da linguagem que usamos
											para descrever aquilo que achamos importantes
											em todo o mundo.
											Assim, no topo, temos economia alimentar 
e alimentação local,
											temos gases de efeito de estufa, energia solar 
e resíduos nucleares.
											O que encontramos é uma variedade de 
conversas de menor dimensão,
											ligadas umas às outras através das ideias
											e da linguagem que partilham entre si
											e assim criando um conceito mais abrangente 
de ambiente.
											E a partir daqui, claro que podemos
											ampliar para ver o que é que preocupa os jovens.
											E ver que eles falam de tecnologia energética 
e de fusão nuclear.
											É esta a sua relevância
											no que diz respeito à conversa sobre o ambiente.
											Se fizermos a divisão por sexos,
											vemos que as mulheres dão grande importância
											à economia alimentar, mas de uma forma 
otimista e esperançosa.
									","
											Ama benim için özellikle önemli olan bir kümeyi
											size göstermek istiyorum. Bu küme çevre.
											Buraya biraz daha yakından bakmak ve
											çözünürlüğü biraz daha netleştirmek istiyorum.
											Yani buraya girdiğimizde, görmeye başladığımız şey,
											fizik motorunu bir daha uygularsak,
											herhangi bir konuşmanın aslında
											birçok küçük konuşmadan oluştuğunu görürüz.
											Yapı ortaya çıkmaya başladı.
											Dünyanın her yerinde
											bizim için önemli olan şeyleri anlatırken
											kullandığımız dilin ve kelimelerin bir çeşit kesirsel
											davranışını görebiliyoruz.
											Zirvede gıda ekonomisi ve yerel gıda var,
											sera gazları, güneşsel ve nükleer atıklar var.
											Elde ettiğiniz, her biri paylaştıkları dil ve
											fikirler yoluyla birbirine bağlı,
											daha geniş bir çevre kavramı oluşturan
											çeşitli daha küçük konuşmalar.
											Tabiki, buradan şöyle
											yakınlaşabilir ve gençlerin neye baktığını görebilirsiniz.
											Gençler enerji teknolojisi ve nükleer füzyona bakıyorlar.
											Bu çevre hakkındaki konuşmalar için
											onların sesinin yankısı.
											Eğer cinsiyet hatlarını bölersek,
											kadınların daha çok yiyecek ekonomisi,
											umut ve iyimserlikte yankı bulduklarını görebiliriz.
									","
											But I want to take you into one cluster
											that's particularly important to me, and that's the environment.
											And I want to kind of zoom in on that
											and see if we can get a little more resolution.
											So as we go in here, what we start to see,
											apply the physics engine again,
											we see what's one conversation
											is actually composed of many smaller ones.
											The structure starts to emerge
											where we see a kind of fractal behavior
											of the words and the language that we use
											to describe the things that are important to us
											all around this world.
											So you've got food economy and local food at the top,
											you've got greenhouse gases, solar and nuclear waste.
											What you're getting is a range of smaller conversations,
											each connected to each other through the ideas
											and the language they share,
											creating a broader concept of the environment.
											And of course, from here, we can go
											and zoom in and see, well, what are young people looking at?
											And they're looking at energy technology and nuclear fusion.
											This is their kind of resonance
											for the conversation around the environment.
											If we split along gender lines,
											we can see females resonating heavily
											with food economy, but also out there in hope and optimism.
									","
											Mais je veux vous emmener
dans une grappe
											qui m'importe particulièrement
qui est l'environnement.
											Et je veux zoomer là-dessus
											et voir si on peut obtenir
une plus grande résolution.
											En fait, ce dont on s'aperçoit,
											en appliquant ce moteur physique,
											c'est qu'une conversation
											se compose en réalité
de plusieurs petites conversations.
											La structure commence à émerger,
											et on voit un comportement fractal
											des mots et du langage que l'on utilise
											pour décrire les choses
qui sont importantes pour nous
											tout autour du monde.
											On a l'économie alimentaire
et la nourriture locale en haut,
											les gaz à effet de serre, le solaire
et les déchets nucléaires.
											Ce qu'on obtient est une gamme
de petites conversations,
											chacune reliées aux autres
à travers les idées
											et la langue qu'elles partagent,
											créant un concept
plus large de l'environnement.
											Et bien sûr, à partir d'ici
on peut zoomer
											et voir, et bien, 
que regardent les jeunes ?
											Ils s'intéressent aux technologies de l'énergie
et à la fusion nucléaire.
											C'est ce à quoi ils s'intéressent
											dans les conversations qui tournent 
autour de la thématique de l'environnement.
											Si nous séparons selon le sexe,
											nous pouvons voir que les femmes
s'intéressent fortement
											à l'économie alimentaire, 
mais aussi à l'espoir et à l'optimisme.
									","
											Ich möchte Sie aber in einen Cluster mitnehmen,
											der mir besonders wichtig ist
und das ist die Umwelt.
											Und ich möchte näher heranzoomen
											und schauen, ob wir noch
eine höhere Auflösung bekommen.
											Wenn wir uns hier annähern, sehen wir,
											– wir wenden wieder die Physik-Engine an –
											erkennen wir, dass eine Unterhaltung
											eigentlich aus vielen kleineren besteht.
											Ihre Struktur tritt in Erscheinung,
											wodurch wir ein fraktales Verhalten
											der Wörter und der Sprache beobachten,
die wir tagtäglich verwenden,
											um die Dinge zu beschreiben,
die uns wichtig sind,
											auf der ganzen Welt.
											Oben haben wir also Lebensmittelwirtschaft
und regionale Lebensmittel,
											Treibhausgase, Solarenergie und Atommüll.
											Wir erhalten eine Reihe kleinerer Unterhaltungen,
											die untereinander durch ihre gemeinsamen Ideen
											und ihre Sprache verbunden sind
											und so eine vielseitigere Auffassung
der Umwelt schaffen.
											Von hier aus, können wir natürlich
											hineinzoomen und herausfinden, 
wofür interessieren sich junge Leute.
											Und Sie interessieren sich für
Energietechnologie und Kernfusion.
											Das ist ihre eigene Resonanz
											zu der Unterhaltung rund um die Umwelt.
											Wenn wir nach Geschlechtern trennen,
											sehen wir, dass Lebensmittelwirtschaft
											bei Frauen starken Widerhall findet,
aber auch Hoffnung und Optimismus.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											Portanto, podemos fazer muitas coisas espantosas,
											e agora passo a palavra ao Eric.
									","
											Yani burada yapabileceğimiz bir sürü heyecan verici şey var.
											Bir sonraki kısmı Eric'e havale ediyorum.
									","
											And so there's a lot of exciting stuff we can do here,
											and I'll throw to Eric for the next part.
									","
											Et donc on peut faire
des tas de choses passionnantes,
											et je vais laisser la parole à Eric
pour la prochaine partie.
									","
											Es gibt also eine Menge aufregender Dinge,
die wir hier machen können
											und ich übergebe für den nächsten Teil an Eric.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											EB: Bom, quero salientar que
											não podemos chegar a este tipo de perspetiva
											a partir de uma simples busca das ""tags"" 
do YouTube.
											Regressemos à visão anterior da conversa global
											e olhemos para todas as palestras.
											Bom, quando confrontados com conteúdos 
tão vastos, muitas vezes
											tentamos simplificá-los.
											Podemos, por exemplo, perguntarmo-nos
											quais são as palestras com maior popularidade.
											E assim emergem algumas delas.
											Há uma sobre gratidão.
											Há uma outra sobre nutrição e saúde pessoal.
											E claro que tinha de haver uma sobre 
a pornografia, não é?
											E podíamos dizer, bom, gratidão foi no ano passado.
											E agora? O que é que está mais na berra?
											E assim chegamos à conclusão de que 
o tema mais popular agora
											tem a ver com a privacidade digital.
									","
											EB: Evet, yani, söylemem gereken,
											bu tür bir bakış açısını
											YouTube'da basit bir etiket aramasından elde edemezsiniz.
											Şimdi çevrenin de dışına çıkıp tüm küresel konuşmalara geri
											dönelim ve konuşmalara birlikte bakalım.
											Sıklıkla bu miktarda içerikle karşı karşıya kaldığımızda,
											onu basitleştirmek için birkaç şey yaparız.
											Mesela, en çok tutulan konuşmalar
											hangileridir diyebiliriz.
											Sonra birkaçı yüzeye çıkar.
											Minnettarlıkla alakalı bir konuşma var.
											Kişisel sağlık ve beslenme ile alakalı başka bir tane var.
											Tabii ki, porno ile ilgili de bir tane olmalı, değil mi?
											Sonra, minnettarlık geçen seneydi diyebiliriz.
											Şimdi ne tutuluyor? Şimdi en revaçta olan konuşma ne?
											Yeni yeni tutulmaya başlayan konuşmanın
											dijital mahremiyet hakkında olduğunu görebiliriz.
									","
											EB: Yeah, I mean, just to point out here,
											you cannot get this kind of perspective
											from a simple tag search on YouTube.
											Let's now zoom back out to the entire global conversation
											out of environment, and look at all the talks together.
											Now often, when we're faced with this amount of content,
											we do a couple of things to simplify it.
											We might just say, well,
											what are the most popular talks out there?
											And a few rise to the surface.
											There's a talk about gratitude.
											There's another one about personal health and nutrition.
											And of course, there's got to be one about porn, right?
											And so then we might say, well, gratitude, that was last year.
											What's trending now? What's the popular talk now?
											And we can see that the new, emerging, top trending topic
											is about digital privacy.
									","
											EB : Oui, je voudrais d'abord souligner
											qu'on ne peut pas obtenir
ce genre de perspective
											par une simple recherche
de mots-clés sur YouTube.
											Faisons maintenant un zoom arrière
sur la totalité des conversations
											et regardons l'ensemble 
des conférences.
											Souvent, lorsqu'on est confronté
à cette quantité de contenu,
											on fait quelques opérations 
pour simplifier.
											Nous pourrions dire,
et bien,
											quelles sont les conférences
les plus populaires ?
											Et quelques-unes remontent à la surface.
											Il y a une conférence
à propos de la gratitude.
											Il y en a une autre
sur la santé et la nutrition.
											Et bien sûr, 
il y en a une sur le porno !
											Et alors, nous pourrions dire :
la gratitude, c'était l'an dernier.
											Qu'est-ce qui est en vogue ? 
Qu'est-ce qui est populaire en ce moment ?
											Et nous pouvons voir que
le nouveau thème le plus en vogue
											est celui de l'intimité numérique.
									","
											EB: Ja, ich möchte nur darauf hinweisen,
											dass man diese Blickweise
											nicht durch eine einfache Stichwortsuche
auf YouTube erhalten kann.
											Wir zoomen jetzt heraus
auf die gesamte globale Unterhaltung,
											aus der Umwelt heraus, und sehen uns
die Gesamtheit der Vorträge an.
											Bei einer solchen Menge an Inhalten
											tun wir meistens ein paar Dinge,
um es einfacher zu gestalten.
											Man könnte auch einfach sagen,
											welche sind die beliebtesten Vorträge?
											Und einige treten zutage.
											Da gibt es einen Vortrag über Dankbarkeit.
											Ein anderer handelt von
individueller Gesundheit und Ernährung
											Und selbstverständlich gehört einer
über Pornografie dazu, oder?
											Dan könnten wir sagen,
Dankbarkeit, das war letztes Jahr.
											Was ist gerade im Trend?
Welcher Vortrag ist zurzeit beliebt?
											Und wir können erkennen,
dass das neue, aufstrebende Thema
											die digitale Privatsphäre ist.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											É ótimo. Simplifica as coisas.
											Mas há tanto material criativo
											enterrado no fundo.
											O que eu detesto. 
Como é que podemos trazer à superfície
											aquilo que talvez seja realmente 
criativo e interessante?
											Bom, podemos voltar à estrutura em rede das ideias
											para o fazermos.
											Lembrem-se, é essa estrutura em rede
											que cria estes tópicos emergentes.
											Digamos que pegamos em dois deles,
											por exemplo cidades e genética, 
e vemos se existem palestras
											que façam, de uma forma criativa, a ponte entre 
estas duas disciplinas tão diferentes.
											Bom — essencialmente este tipo de ""remix"" criativo
											é uma das marcas da inovação.
											Aqui está uma palestra de Jessica Green
											acerca da ecologia microbiana dos edifícios,
											que define literalmente um novo campo.
											E podíamos voltar àqueles tópicos e, 
por exemplo, ver
											quais são as palestras que são essenciais 
para aquelas conversas.
											No grupo das cidades, uma das mais importantes
											foi a de Mitch Joachim acerca das cidades ecológicas
											e, no grupo sobre genética,
											temos uma palestra sobre biologia sintética 
de Craig Venter.
											Ambas são palestras que ligam muitas outras 
dentro da sua área disciplinar.
											Podíamos ir noutra direção e, por exemplo, ver
											quais são as palestras que sintetizam, 
de uma forma geral,
											muitos tipos diferentes de áreas.
											Para isto usámos uma medida de 
diversidade ecológica.
											Por exemplo, uma palestra de Steven Pinker 
sobre a história da violência,
											muito sucinta.
									","
											Bu muhteşem. İşleri kolaylaştırıyor.
											Ama dipte gömülen
											çok fazla orijinal içerik var.
											Bundan nefret ediyorum. Çok orijinal ve ilgi çekici şeyleri
											nasıl su yüzüne çıkartabiliriz?
											Bunu yapmak için fikirlerin ağ yapısına geri
											dönmemiz lazım.
											Unutmayın, ortaya çıkan bu konuları
											oluşturan bu ağ yapısı ve
											diyelim ki şehirler ve genetik gibi
											iki tanesini alabiliyoruz ve acaba, bu iki gerçekten farklı disiplini
											orijinal bir biçimde birbirine bağlayan hiç konuşma var mı?
											Aslında, bu çeşit orijinal karışımlar
											yeniliğin köşe taşlarından biridir.
											Burada binaların mikrobik ekolojisi
											hakkında Jessica Green tarafından yapılmış bir konuşma var.
											Gerçekten yeni bir alanı tanımlıyor.
											Tabi bu konu başlıklarına geri dönüp bu küçük konuşmalara
											hangi kapsamlı konuşmaların merkez teşkil ettiğini söyleyebiliriz.
											Şehirler kümesinde en merkezde olanlardan birisi
											ekolojik şehirler hakkında Mitch Joachim tarafından yapılan konuşma.
											Genetik kümesinde ise,
											Craig Venter tarafından yapılmış sentetik biyoloji hakkında bir konuşma var.
											Bunlar kendi disiplinlerinde birçok konuşmayı bağlayan konuşmalar.
											Bu kez diğer yöne gidip
											birçok farklı alanı sentezleyen konuşmaların
											hangileri olduğunu söyleyebiliriz.
											Bunu elde etmek için ekolojik çeşitlilik ölçüsünü kullandık.
											Steven Pinker'ın şiddetin tarihi hakkındaki
											çok sentetik konuşması gibi.
									","
											So this is great. It simplifies things.
											But there's so much creative content
											that's just buried at the bottom.
											And I hate that. How do we bubble stuff up to the surface
											that's maybe really creative and interesting?
											Well, we can go back to the network structure of ideas
											to do that.
											Remember, it's that network structure
											that is creating these emergent topics,
											and let's say we could take two of them,
											like cities and genetics, and say, well, are there any talks
											that creatively bridge these two really different disciplines.
											And that's — Essentially, this kind of creative remix
											is one of the hallmarks of innovation.
											Well here's one by Jessica Green
											about the microbial ecology of buildings.
											It's literally defining a new field.
											And we could go back to those topics and say, well,
											what talks are central to those conversations?
											In the cities cluster, one of the most central
											was one by Mitch Joachim about ecological cities,
											and in the genetics cluster,
											we have a talk about synthetic biology by Craig Venter.
											These are talks that are linking many talks within their discipline.
											We could go the other direction and say, well,
											what are talks that are broadly synthesizing
											a lot of different kinds of fields.
											We used a measure of ecological diversity to get this.
											Like, a talk by Steven Pinker on the history of violence,
											very synthetic.
									","
											Donc c'est très bien.
Ça simplifie les choses.
											Mais en même temps, 
il y a tellement de contenu créatif
											que l'on néglige
quand on procède de cette manière.
											Et je déteste ça. 
Comment faire émerger les choses
											qui sont peut-être
vraiment créatives et intéressantes ?
											Eh bien, nous pouvons revenir
à la structure du réseau d'idées
											pour faire ça.
											N'oubliez pas : 
c'est cette structure en réseau
											qui crée ces thématiques émergentes.
											Supposant qu'on souhaite
choisir deux d'entre elles,
											comme les villes et la génétique 
et voir s'il existe des conférences
											qui combinent ces deux disciplines
très différentes, de façon créative ?
											Et c'est ce genre de mélange créatif
											qui est l'une des marques de fabrique
de l'innovation.
											Et bien en voici une presentée
par Jessica Green
											sur l'écologie microbienne des bâtiments.
											Elle traite littéralement 
d'un nouveau domaine.
											Et nous pourrions revenir
à ces thématiques et se demander :
											quelles sont les conférences centrales
de ces conversations ?
											Dans la grappe sur les villes,
une des plus centrales
											est celle de Mitch Joachim 
sur les villes écologiques,
											et dans la grappe sur la génétique,
											on a une conférence sur la biologie synthétique
présentée par Craig Venter.
											Ce sont des conférences qui lient
de nombreuses autres au sein de leur discipline.
											On pourrait à l'opposé se demander
											quelles sont les conférences
qui font la synthèse
											de nombreux types de domaines différents.
											Nous avons utilisé une mesure
de la diversité écologique pour obtenir cela.
											Par exemple, une conférence présentée par 
Steven Pinker sur l'histoire de la violence,
											est très synthétique.
									","
											Das ist großartig. Es vereinfacht die Dinge.
											Aber so viel kreativer Inhalt
											ist einfach ganz unten vergraben.
											Und ich hasse das. Wie bekommen wir
das Zeug an die Oberfläche,
											das möglicherweise echt kreativ und interessant ist?
											Wir können zur Netzstruktur
der Ideen zurückgehen,
											um das zu erreichen.
											Erinnern Sie sich, jene Netzstruktur
											erzeugt diese aufstrebenden Themen
											und angenommen wir könnten zwei davon nehmen,
											z.B. Städte und Genetik, und schauen,
ob es irgendwelche Vorträge gibt,
											die zwischen diesen zwei sehr unterschiedlichen Disziplinen eine Brücke schlagen.
											Im Wesentlichen 
ist diese Art kreativer Remix
											ein Gütesiegel für Innovation.
											Hier ist einer von Jessica Green
											über die mikrobielle Ökologie von Gebäuden.
											Er definiert buchstäblich ein neues Themenfeld.
											Und wir könnten zu jenen Themen
zurückgehen und fragen,
											welche Vorträge sind wesentlich
für jene Unterhaltungen?
											Im Städte-Cluster ist einer von Mitch Joachim
											über ökologische Städte einer der zentralsten.
											Und im Genetik-Cluster haben wir einen Vortrag
											über synthetische Biologie von Craig Venter.
											Diese Vorträge koppeln viele andere
innerhalb ihrer Disziplin.
											Wir könnten es auch umdrehen und fragen,
											welche Vorträge verschmelzen weitgehend
											viele verschiedene Themenfelder.
											Wir haben ein Maß für ökologische Vielfalt verwendet,
um das zu herauszufinden.
											Zum Beispiel ein Vortrag von Steven Pinker
über die Geschichte der Gewalt,
											sehr künstlich.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
											E, claro, depois há umas que são tão 
únicas e especiais
											que estão numa espécie de estratosfera, 
num local especial que lhes é próprio,
											a que chamamos o índice Colleen Flanagan.
											E para quem não sabe quem ela é, 
a Colleen é uma artista.
											Perguntei-lhe: ""Como é que é estares
											""na estratosfera do nosso espaço de ideias?""
											E, aparentemente, cheira a bacon.
											Não faço ideia.
											Portanto, usamos estes temas centrais em rede
											para descobrirmos palestras únicas,
											as que sintetizam criativamente 
muitos campos diferentes,
											as que são essencias para o seu tema,
											e as que são realmente criativas a fazer a ponte 
entre campos díspares.
											Ok? Nunca as teríamos encontrado 
com a nossa obsessão
											com o que está mais na berra.
											E tudo isto advém da arquitetura da complexidade
											ou dos modelos de como as coisas se ligam entre si.
									","
											Sonra, benzersiz, kendine özgü konuşmalar da var.
											Bunlar sanki stratosferdeki kendi özel yerlerindeler.
											Buna Colleen Flanagan endeksi diyoruz.
											Colleen'ı tanımıyorsanız, o bir sanatçı.
											Ona bir gün sordum: ""Fikir evrenimizin
											stratosferinde olmak nasıl bir şey?"" diye
											Açıkçası pastırma gibi kokuyor.
											Bilemezdim.
											Yani bu ağ motiflerini;
											orjinal bir biçimde bir sürü farklı alanı sentezleyen,
											kendi alanlarında merkezi yere sahip olan ve
											gerçekten ayrı alanlar arasında köprü kuran
											benzersiz konuşmaları bulmak için kullanıyoruz.
											Tamam mı? Bu aralar neyin revaçta olduğu takıntısıyla
											bunları asla bulamazdık.
											Bunların tamamı karmaşıklık mimarisinden
											ya da nesnelerin bağlanış modelinden gelir.
									","
											And then, of course, there are talks that are so unique
											they're kind of out in the stratosphere, in their own special place,
											and we call that the Colleen Flanagan index.
											And if you don't know Colleen, she's an artist,
											and I asked her, ""Well, what's it like out there
											in the stratosphere of our idea space?""
											And apparently it smells like bacon.
											I wouldn't know.
											So we're using these network motifs
											to find talks that are unique,
											ones that are creatively synthesizing a lot of different fields,
											ones that are central to their topic,
											and ones that are really creatively bridging disparate fields.
											Okay? We never would have found those with our obsession
											with what's trending now.
											And all of this comes from the architecture of complexity,
											or the patterns of how things are connected.
									","
											Et puis, bien sûr, il y a des conférences
qui sont si uniques, qu'on a l'impression
											qu'elles se trouvent dans la stratosphère,
dans leur propre endroit spécial,
											et on appelle ça
l'index Colleen Flanagan.
											Et si vous ne connaissez pas Colleen,
et bien c'est une artiste,
											à qui j'ai d'ailleurs demandé,
« C'est comment là-bas
											dans la stratosphère
de notre espace d'idée ? »
											Et apparemment, ça sent le bacon.
											Apparemment.
											Ainsi, nous utilisons
ces motifs de réseau
											pour trouver des conférences
qui sont uniques,
											celles qui sont une synthèse créative
de nombreux domaines différents,
											celles qui sont centrales 
pour leur thématique,
											et celles qui combinent 
des domaines disparates de façon créative.
											Nous ne les aurions jamais trouvé
avec notre obsession
											de la nouveauté.
											Et tout cela vient
de l'architecture de la complexité,
											ou de la façon dont les choses sont liées.
									","
											Dann gibt es natürlich Vorträge,
die so einzigartig sind,
											dass sie irgendwie oben in der Stratosphäre liegen,
an ihrem eigenen, besonderen Platz,
											und das nennen wir den Coolen-Flanagan-Index.
											Falls Sie Colleen nicht kennen, 
sie ist eine Künstlerin,
											und ich habe sie gefragt: ""Wie ist es da draußen
											in der Stratosphäre unseres Ideenraums?""
											Und offenbar riecht es nach Speck.
											Keine Ahnung.
											Wir verwenden also diese Netzwerkmotive,
											um einzigartige Vorträge zu finden,
											solche, die auf kreative Weise viele 
verschiedene Felder miteinander verschmelzen,
											solche, die wesentlich für ihr Thema sind,
											und solche, die wirklich kreativ zwischen grundverschiedenen Feldern Brücken schlagen.
											Okay? Ohne unsere Besessenheit davon,
was jetzt gerade im Trend liegt,
											hätten wir sie nie gefunden.
											Und das alles entsteht
aus der Architektur der Komplexität,
											oder den Mustern, wie die Dinge verbunden sind.
									",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
"
","
","
","
","
",Mapping ideas worth spreading,Eric Berlow and Sean Gourley,7:55,"TED Fellows,algorithm,complexity,data,technology"
