en,fr,es,title,speaker,duration,tags
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											And the results have been remarkable.
											We've seen charges get dismissed,
											sentences significantly reduced,
											acquittals won at trial
											and, sometimes, it has been
literally lifesaving.
											Like in the case of Ramon Vasquez.
											Father of two, family man, truck driver
											and someone who was wrongfully charged
with a gang-related murder
											he was totally innocent of,
											but was facing a life sentence.
											Ramon's family came to those meetings
											shortly after his arrest
and his detention,
											and they worked the model.
											And through their hard work,
											they found major
contradictions in the case,
											gaping holes in the investigation.
											And were able to disprove
dangerous assumptions by the detectives.
											Like that the red hat that they found
when they raided his home
											somehow affiliated him
to a gang lifestyle.
											Through their photos and their records,
											they were able to prove that the red hat
was from his son's Little League team
											that Ramon coached on the weekends.
											And they produced independent information
											that proved that Ramon
was on the other side of town
											at the time of the alleged incident,
											through their phone records
											and receipts from the stores
that they attended.
									","
											Les résultats ont été remarquables.
											Nous avons vu des affaires
être classées sans suite,
											des peines considérablement réduites,
											des acquittements obtenus lors du procès
											et, parfois, cela a
littéralement sauvé des vies.
											Comme pour Ramon Vasquez.
											Père dévoué de deux enfants,
chauffeur de camion
											et accusé à tort d'un meurtre
lié à des affaires de gangs
											pour lequel il était innocent,
											mais il risquait
la réclusion à perpétuité.
											La famille de Ramon
est venue à ces réunions
											peu après son arrestation et sa détention
											et ils se sont mis au travail.
											Grâce à leur dur labeur,
											ils ont trouvé des contradictions
majeures dans le dossier,
											des trous béants dans l'enquête.
											Ils ont pu réfuter de dangereuses
conjectures de la part des détectives.
											Comme le fait que le chapeau rouge
trouvé lors de la perquisition chez lui
											l'affiliait d'une manière
ou d'une autre à un gang.
											A travers leurs photos
et leurs enregistrements,
											ils ont pu prouver que le chapeau rouge
venait de l'équipe sportive de son fils
											que Ramon coachait les week-ends.
											Ils ont produit
des informations indépendantes
											prouvant que Ramon
était à l'autre bout de la ville
											à l'heure du prétendu incident,
											grâce à ses relevés téléphoniques
											et aux tickets de caisse
des magasins où il était.
									","
											Y los resultados han sido notables.
											Hemos visto cargos desestimados,
											sentencias significativamente reducidas,
											y absoluciones ganadas en los juicios.
											Y en ocasiones, literalmente
se han salvado vidas.
											Como en el caso de Ramón Vásquez.
											Un hombre de familia, padre de dos hijos,
camionero e injustamente acusado
											por un asesinato de bandas
del que era inocente,
											por el que se enfrentaba
a una cadena perpetua.
											La familia de Ramón vino a esas reuniones
poco después de su arresto y detención,
											y siguieron este modelo.
											Gracias a sus esfuerzos, encontraron
importantes contradicciones en el caso
											enormes vacíos en la investigación.
											Fueron capaces de refutar
peligrosas conjeturas de los detectives.
											Como que el sombrero rojo que 
encontraron en la redada en su casa
											de algún modo le relacionaba
con pertenencia a banda criminal.
											Mediante sus fotografías y documentos,
pudieron probar que el sombrero rojo
											era del equipo de la liga
de menores de su hijo,
											al que Ramón entrenaba
los fines de semana.
											Produjeron información independiente
											que probaba que Ramón se encontraba
en el otro lado de la ciudad
											en el momento del presunto incidente,
mediante sus registros telefónicos
											y recibos de tiendas en 
que habían estado.
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											After seven long months
of hard work from the family,
											Ramon staying strong inside jail,
											they were able
to get the charge dismissed.
											And they brought Ramon home
											to live the life that he should
have been living all along.
									","
											Après sept longs mois
de dur labeur de la part de la famille
											et avec Ramon demeurant fort
depuis l'intérieur de la prison,
											ils ont réussi à obtenir
que l'accusation soit retirée.
											Ils ont ramené Ramon chez lui
											pour vivre la vie qu'il aurait dû
vivre tout ce temps.
									","
											Tras siete largos meses de
duro trabajo de la familia,
											con Ramón aguantando 
estoicamente en la cárcel,
											lograron que fuese 
absuelto de los cargos.
											Y llevaron a Ramón a su hogar,
											a vivir la vida que nunca se le
debería haber arrebatado.
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											And with each new case,
											the families identified new ways
to flex the knowledge of the community
											to have impact on the court system.
											We would go to a lot
of sentencing hearings.
											And when we would leave
the sentencing hearing,
											on the walk back to the parking lot
											after someone's loved one
just got sent to prison,
											the most common refrain we would hear
											wasn't so much, ""I hate that judge,""
											or ""I wish we had a new lawyer.""
											What they would say was,
											""I wish they knew him like we know him.""
									","
											Avec chaque nouvelle affaire,
											les familles ont identifié
de nouvelles façons
											de tirer profit du savoir de la communauté
											pour influencer le système judiciaire.
											Nous allions à beaucoup d'audiences
de détermination des peines.
											En partant de l'audience,
											en retournant jusqu'au parking
											après qu'un proche de quelqu'un
avait été envoyé en prison,
											le refrain le plus courant
que nous entendions
											n'était pas tant : « Je hais ce juge »
											ou « J'aurais aimé que nous ayons
un nouvel avocat ».
											Ils disaient :
											« J'aurais aimé qu'ils le connaissent
comme nous le connaissons ».
									","
											Con cada nuevo caso,
las familias encontraron nuevas formas
											de hacer valer el conocimiento comunitario
para influenciar el sistema judicial.
											Solíamos acudir a muchas
audiencias de sentencia,
											y al marcharnos, en el camino
de vuelta al estacionamiento,
											después de que un ser querido
hubiese sido enviado a prisión,
											el estribillo más repetido
no era ""odio a ese juez"",
											u ""ojalá tuviésemos otro abogado"".
											Decían: ""Desearía que le conociesen
como le conocemos nosotros"".
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											And so we developed tools and vehicles
											for families to tell the fuller story
of their loved one
											so they would be understood
as more than just a case file.
											They started making what we call
social biography packets,
											which is families making a compilation
of photos and certificates and letters
											that show past challenges
and hardships and accomplishments,
											and future prospects and opportunities.
											And the social biography [packets]
were working so well in the courts,
											that we evolved it
into social biography videos.
											Ten-minute mini documentaries,
											which were interviews
of people in their homes,
											and at their churches
and at their workplace,
											explaining who the person was
in the backdrop of their lives.
											And it was a way for us to dissolve
the walls of the court temporarily.
											And through the power of video,
											bring the judge out of the court
and into the community,
											so that they would be able to understand
the fuller context of someone's life
											that they're deciding the fate of.
									","
											Nous avons développé
des outils et des moyens
											pour raconter l'histoire
complète des personnes
											afin qu'elles soient vues
comme plus qu'un dossier.
											Les familles ont commencé à créer
des plaquettes de biographie sociale :
											une compilation de photos,
de certificats et de lettres
											qui témoignent des défis,
difficultés et réussites du passé
											et des perspectives
et opportunités de l'avenir.
											Les plaquettes de biographie sociale
fonctionnaient si bien au tribunal
											qu'elles ont évolué et sont devenues
des vidéos de biographie sociale.
											De mini-documentaires de 10 minutes :
											des interviews des personnes chez elles,
											à leur église, sur leur lieu de travail,
											montrant la toile de fond de leur vie.
											C'était une façon de faire disparaître
temporairement les murs du tribunal.
											Et, grâce au pouvoir de la vidéo,
											faire sortir le juge du tribunal
et l'amener dans la communauté,
											afin qu'il puisse comprendre le contexte
plus large de la vie d'une personne
											dont il allait sceller le destin.
									","
											Por eso desarrollamos técnicas y métodos
											para que las familias contasen
la historia real de esas personas,
											y fuesen reconocidas como algo
más que un nombre en un expediente.
											Comenzaron a crear
""paquetes de biografía social"",
											una compilación de fotografías,
certificados y cartas,
											que muestran sus retos,
adversidades y logros pasados,
											así como futuras
expectativas y oportunidades.
											Los paquetes de biografía social
estaban funcionando tan bien en juzgados,
											que los mejoramos a
vídeos de biografía social.
											Documentales de diez minutos,
											que consistían en entrevistas
de la gente en sus casas,
											en sus iglesias y 
en su lugares de trabajo,
											explicando quién era la persona
en el contexto de sus vidas.
											Era un modo de disolver las barreras
de los tribunales temporalmente.
											Mediante el poder del vídeo,
											sacar al juez del tribunal
y situarlo en la comunidad,
											para que fuesen capaces de comprender
el contexto completo de una persona
											sobre cuyo destino iban a decidir.
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											One of the first social biography projects
that came out of our camp
											was by Carnell.
											He had come to the meetings
											because he had pled
to a low-level drug charge.
											And after years of sobriety,
											got arrested for this one
drug possession charge.
											But he was facing a five-year
prison sentence
											because of the sentencing
schemes in California.
											We knew him primarily as a dad.
											He'd bring his daughters to the meetings
											and then play with them
at the park across the street.
											And he said, ""Look, I could do the time,
											but if I go in,
they're going to take my girls.""
									","
											L'un des premiers projets
de biographie sociale sorti de notre camp
											était celui de Carnell.
											Il était venu aux réunions
											car il avait plaidé coupable
pour des faits liés à la drogue.
											Après des années de sobriété,
											il avait été arrêté
pour possession de drogue.
											Mais il risquait une peine
de prison de cinq ans
											du fait du régime
de sanctions en Californie.
											Nous le connaissions
surtout en tant que père.
											Il amenait ses filles aux réunions
											puis jouait avec elles dans le parc
de l'autre côté de la rue.
											Il disait : « Je pourrais purger la peine,
											mais si j'y vais,
ils vont prendre mes filles. »
									","
											Uno de los primeros proyectos de
biografía social que manejamos
											fue el de Carnell.
											Venía a las reuniones
											porque se había declarado
culpable en un caso de drogas.
											Tras años de sobriedad, fue arrestado
por un caso de posesión.
											Se enfrentaba a una condena
de prisión de cinco años,
											debido al sistema de penas en California.
											Le conocíamos principalmente como padre.
											Traía consigo a sus hijas a las reuniones,
											y después jugaba con ellas 
en el parque al otro lado de la calle.
											Nos dijo: ""Podría cumplir condena,
pero en ese caso me quitarán a mis hijas"".
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											And so we gave him a camera
											and said, ""Just take pictures
of what's like being a father.""
											And so he took pictures
of making breakfast for his daughters
											and taking them to school,
											taking them to after-school programs
and doing homework.
											And it became this photo essay
											that he turned in to his lawyer
who used it at the sentencing hearing.
											And that judge, who originally indicated
a five-year prison sentence,
											understood Carnell in a whole new way.
											And he converted
that five-year prison sentence
											into a six-month outpatient program,
											so that Carnell could be
with his daughters.
											His girls would have
a father in their life.
											And Carnell could get the treatment
that he was actually seeking.
									","
											Nous lui avons donné un appareil photo
											et lui avons dit :
« Prends des photos de ta vie de père. »
											Il a pris des photos de la préparation
du petit-déjeuner pour ses filles
											et du trajet pour l'école,
											du trajet pour les activités
parascolaires et des devoirs.
											C'est devenu ce reportage photo
											qu'il a donné à son avocat
											qui l'a utilisé durant l'audience
de détermination de la peine.
											Ce juge, qui avait initialement indiqué
une peine de prison de cinq ans,
											a vu Carnell d'un nouvel œil.
											Il a transformé cette peine
de prison de cinq ans
											en un programme de jour de six mois
											afin que Carnell
puisse être avec ses filles.
											Ses filles auraient un père dans leur vie.
											Et Carnell pourrait recevoir
le traitement qu'il sollicitait.
									","
											Así que le dimos la cámara,
											y le dijimos que fotografiase
lo que significa ser padre.
											Tomó fotografías haciendo el desayuno
a sus hijas y llevándolas a la escuela,
											a actividades extraescolares
y mientras hacían los deberes.
											Acabó siendo un ensayo fotográfico
											que entregó a su abogado y que este 
usó en la audiencia de la sentencia,
											Y ese juez, que originalmente dictaminó
una pena de prisión de cinco años,
											entendió quién era Carnell
de una forma muy distinta.
											Conmutó la pena de cinco años de prisión
a libertad condicional de seis meses,
											para que Carnell pudiese
permanecer junto a sus hijas.
											Sus niñas tendrían un padre en sus vidas,
											y Carnell obtendría el tratamiento
que de hecho estaba buscando.
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											We have one ceremony of sorts
											that we use in participatory defense.
											And I told you earlier
that when families come to the meetings,
											they write the names
of their loved ones on the board.
											Those are names that we all
get to know, week in, week out,
											through the stories of the family,
											and we're rooting for
and praying for and hoping for.
											And when we win a case,
											when we get a sentence reduced,
or a charge dropped,
											or we win an acquittal,
											that person, who's been
a name on the board,
											comes to the meeting.
											And when their name comes up,
											they're given an eraser,
											and they walk over to the board
											and they erase their name.
											And it sounds simple,
but it is a spiritual experience.
											And people are applauding,
and they're crying.
											And for the families
that are just starting that journey
											and are sitting in the back of the room,
											for them to know
that there's a finish line,
											that one day, they too might be able
to bring their loved one home,
											that they could erase the name,
											is profoundly inspiring.
									","
											Nous avons une sorte de cérémonie
											que nous utilisons
dans la défense participative.
											Je vous ai dit que
quand elles viennent aux réunions,
											les familles écrivent
un nom sur un tableau.
											Ce sont des noms
que nous apprenons tous à connaître
											à travers les histoires de la famille,
											nous les soutenons, prions et espérons.
											Quand nous gagnons une affaire,
											qu'une peine est réduite,
qu'une accusation est retirée
											ou que nous obtenons un acquittement,
											cette personne, qui était
un nom sur le tableau,
											vient à la réunion.
											Quand son nom est cité,
											on lui donne une brosse,
											elle va jusqu'au tableau
											et elle efface son nom.
											Cela semble simple
mais c'est une expérience spirituelle.
											Les gens applaudissent et pleurent.
											Pour les familles qui ne font
que commencer ce périple
											et sont assises au fond de la pièce,
											elles voient qu'il y a
une ligne d'arrivée,
											qu'un jour, elles pourraient aussi
ramener leur proche chez lui,
											qu'elles pourraient effacer le nom.
											C'est très motivant.
									","
											Tenemos una especie de ceremonia
que usamos en la defensa participativa.
											Les dije antes que cuando
las familias acuden a las reuniones,
											escriben el nombre de
sus seres queridos en la pizarra.
											Nombres que llegamos a conocer,
semana tras semana,
											a través de las historias de la familia,
											personas a las que apoyamos
y por las que rezamos.
											Y cuando ganamos un caso,
cuando una sentencia se reduce,
											o una acusación se desestima,
o logramos una absolución,
											esa persona cuyo nombre
figuraba en la pizarra,
											viene a la reunión.
											Cuando su nombre aparece,
se les da una esponja,
											y se acercan a la pizarra
y borran su nombre.
											Suena simple, pero es
una experiencia espiritual.
											La gente les aplaude, y acaban llorando.
											Para las familias que están
iniciando esa travesía,
											sentadas en la parte
de atrás de la sala,
											saben que hay una línea de meta,
											que algún día quizá ellos también
logren llevar a casa a su ser querido,
											que podrían borrar su nombre,
es profundamente inspirador.
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
											We're training organizations
all over the country now
											in participatory defense.
											And we have a national
network of over 20 cities.
											And it's a church in Pennsylvania,
											it's a parents' association in Tennessee,
											it's a youth center in Los Angeles.
											And the latest city that we just added
to the national network
											to grow and deepen this practice
											is Philadelphia.
											They literally just started their first
weekly participatory defense meeting
											last week.
											And the person that we brought
from California to Philadelphia
											to share their testimony,
to inspire them to know what's possible,
											was Ramon Vasquez,
											who went from sitting in a jail
in Santa Clara County, California,
											to inspiring a community
about what's possible
											through the perseverance of community
across the country.
									","
											Nous formons des organisations
dans tout le pays
											à la défense participative.
											Nous avons un réseau national
de plus de 20 villes.
											C'est une église en Pennsylvanie,
											une association de parents
dans le Tennessee,
											un centre pour jeunes à Los Angeles.
											La dernière ville que nous avons
ajoutée au réseau national
											pour développer
et approfondir cette pratique
											est Philadelphie.
											Ils ont démarré avec leur première
réunion de défense participative
											la semaine dernière.
											La personne que nous avons envoyée
de la Californie à Philadelphie
											pour partager son témoignage,
											pour les inspirer et leur faire savoir
ce qui est possible,
											était Ramon Vasquez,
											qui est passé d'une prison
du comté de Santa Clara, en Californie,
											à inspirer une communauté
et montrer ce qui possible
											grâce à la persévérance
des communautés dans tout le pays.
									","
											Ahora estamos entrenando
a organizaciones por todo el país
											en defensa participativa.
											Tenemos una red nacional
que se extiende a más de 20 ciudades.
											Es una iglesia en Pensilvania,

											una asociación de padres en Tennessee,
											un centro juvenil en Los Ángeles.
											Y la última ciudad que añadimos
a esta red nacional
											para expandir y acentuar esta práctica,
											es Filadelfia.
											Empezaron su primera reunión semanal
de defensa participativa la semana pasada.
											La persona que trajimos
desde California a Filadelfia
											para compartir su testimonio,
para inspirarles a creer que es posible,
											fue Ramón Vásquez,
											que pasó de una celda en el
condado de Santa Clara, California,
											a inspirar a una comunidad
sobre lo que puede lograrse
											a través de la perseverancia
comunitaria en todo el país.
									",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
"
","
","
",Community-powered criminal justice reform,Raj Jayadev,12:54,"criminal justice,community,activism,social change,law,crime,TEDx,justice system"
