en,fr,es,title,speaker,duration,tags
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											As teachers, we work every day
											to provide support socially,
emotionally and academically
											to our students who come to us
with diverse and tough circumstances.
											Like most teachers,
											I have students who go home every day,
											and they sit around the kitchen table
											while one or both parents makes a healthy,
well-rounded meal for them.
											They spend suppertime summarizing
the story they read
											in ninth-grade English that day,
											or explaining how Newton's
laws of motion work.
											But I also have students
who go to the homeless shelter
											or to the group home.
											They go to the car that their family
is sleeping in right now.
											They come to school with trauma,
											and when I go home every day,
that goes home with me.
									","
											En tant qu'enseignants, tous les jours
											nous offrons un soutien social,
émotionnel et académique
											à nos étudiants, qui ont des situations
diverses et difficiles.
											Comme la plupart,
											j'ai des élèves qui rentrent à la maison
											et s'assoient à la table,
											pendant qu'un parent, ou les deux,
leur prépare un repas équilibré.
											Pendant le dîner, ils discutent
de l'histoire qu'ils ont lue
											en classe pendant la journée,
											ou expliquent les lois de Newton.
											Mais j'ai aussi des élèves
qui vont dans un foyer pour sans-abri
											ou dans un foyer de groupe.
											Ils vont dans la voiture
où la famille dort.
											Ils arrivent à l'école
avec des traumatismes.
											Tous les jours, je rentre chez moi
avec ces traumatismes.
									","
											Como profesores, trabajamos todos los días
											para ofrecer apoyo social, 
emocional y académico
											a estudiantes que acuden a nosotros 
con variadas y duras circunstancias.
											Como muchos profesores,
											tengo alumnos que regresan
a casa todos los días
											y se sientan a la mesa de la cocina
											mientras uno o ambos progenitores
les preparan una comida nutritiva.
											Pasan la hora de la comida resumiendo
la historia que han leído ese día
											en la clase de inglés de noveno curso
											o explicando cómo funcionan 
las leyes del movimiento de Newton.
											Pero también tengo alumnos que acuden
al refugio para personas sin hogar
											o a una vivienda tutelada.
											Regresan al automóvil
en el que duerme su familia.
											Acuden a la escuela traumatizados,
											y cuando regreso a casa todos los días,
eso se viene conmigo.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											And see, that's the hard part
about teaching.
											It's not the grading,
the lesson-planning, the meetings,
											though sure, those things do occupy
a great deal of teachers' time and energy.
											The tough part about teaching
											is all the things
you can't control for your kids,
											all the things you can't change for them
once they walk out your door.
											And so I wonder
if it's always been this way.
									","
											C'est ce qui est dur dans l'enseignement.
											Ce n'est pas la notation,
la préparation des leçons ou les réunions,
											même si ces activités prennent
du temps et de l'énergie.
											Ce qui est difficile,
											ce sont toutes les choses
que nous ne contrôlons pas,
											toutes les choses que nous ne pouvons pas
changer quand ils sortent de la classe.
											Je me demande
si c'était toujours comme ça.
									","
											¿Saben? Eso es lo duro de ser profesor.
											No es la evaluación, la planificación 
de lecciones, las reuniones,
											aunque todo eso ocupa gran parte
del tiempo y energías del profesorado.
											Lo duro de ser profesor
											es todo aquello que no podemos
controlar para nuestros alumnos,
											todo lo que no podemos cambiar
para ellos cuando salen del aula.
											Y me pregunto si siempre ha sido así.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											I think back to my undergraduate training
at the University of Georgia,
											where we were taught
in our methods classes
											that the concept
of good teaching has changed.
											We're not developing learners
											who are going to go out into a workforce
											where they'll stand
on a line in a factory.
											Rather, we're sending our kids
out into a workforce
											where they need to be able to communicate,
											collaborate and problem-solve.
											And that has caused
teacher-student relationships
											to morph into something stronger
											than the giver of content
and the receiver of knowledge.
											Lectures and sitting in silent rows
just doesn't cut it anymore.
											We have to be able to build relationships
with and among our students
											to help them feel connected
											in a world that depends on it.
									","
											Pendant ma formation universitaire
à l'université de Géorgie,
											on a appris dans nos cours de méthode
											que le concept de bon enseignement
a évolué.
											Nous ne formons pas des élèves
											qui vont entrer dans le marché du travail
											en tant que travailleurs à la chaîne
dans une usine.
											Nous préparons nos élèves à des métiers
											où ils devront communiquer,
											collaborer et résoudre des problèmes.
											Par conséquence,
les relations enseignant-élève
											sont plus fortes
											qu'une relation entre celui qui donne
le savoir et celui qui le reçoit.
											Des cours donnés à une classe silencieuse
ne suffisent plus.
											Nous devons être capables de créer
des liens avec et entre les élèves
											pour qu'ils se sentent connectés
											dans ce monde où les relations
sont essentielles.
									","
											Recuerdo que cuando estudiaba 
en la Universidad de Georgia,
											en la clase de métodos nos enseñaron
											que el concepto de buena enseñanza
había cambiado.
											No formamos a estudiantes
											que van a salir al mercado laboral
											para trabajar en la cadena de una fábrica.
											Más bien los mandamos a un mercado laboral
											en el que necesitarán saber comunicarse,
											colaborar y resolver problemas.
											Eso ha conducido 
a que las relaciones profesor-alumno
											muten en algo más fuerte
											que el proveedor de contenidos
y el receptor de conocimientos.
											Recibir clases y estar sentado en filas
silenciosas ya no es suficiente.
											Debemos poder construir relaciones
con los alumnos y entre ellos,
											para que se sientan conectados
											en un mundo que depende de ello.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											I think back to my second year teaching.
											I had a student who I'll call ""David.""
											And I remember feeling like
I'd done a pretty good job
											at teaching that year:
											""Hey, I ain't no first-year teacher.
											I know what I'm doing.""
											And it was on the last day of school,
											I told David to have a great summer.
											And I watched him walk down the hall,
											and I thought to myself,
											I don't even know
what his voice sounds like.
											And that's when I realized
I wasn't doing it right.
											So I changed almost everything
about my teaching.
											I built in plenty of opportunities
for my students to talk to me
											and to talk to each other,
											to share their writing
and to verbalize their learning.
											And it was through those conversations
I began not only to know their voice
											but to know their pain.
									","
											Je pense à ma deuxième année
d'enseignement.
											J'avais un élève. On l'appellera David.
											Cette année-là, je pensais avoir fait
un bon travail
											en tant qu'enseignante :
											« Ce n'est pas ma première année.
											Je sais ce que je fais. »
											Le dernier jour de l'année scolaire,
											j'ai souhaité de bonnes vacances à David.
											Je l'ai regardé marcher dans le couloir
											et je me suis rendu compte
											que je ne connaissais même pas
le son de sa voix.
											Et là, j'ai réalisé que ce que je faisais
ne fonctionnait pas.
											Alors j'ai presque tout changé
dans ma méthode d'enseignement.
											J'ai créé de nombreuses opportunités
pour que les élèves me parlent,
											se parlent entre eux,
											partagent leurs rédactions
et verbalisent ce qu'ils apprennent.
											À travers ces conversations,
j'ai commencé à connaître leurs voix
											mais aussi leurs douleurs.
									","
											Recuerdo mi segundo año como profesora.
											Tenía un alumno al que llamaré ""David"".
											Recuerdo que sentía 
que había hecho un buen trabajo
											como profesora ese año:
											""Oye, ya no es mi primer año de profesora.
											Ahora sé lo que hago"".
											En el último día de clases,
											le deseé a David un buen verano.
											Lo vi alejarse por el pasillo
											y me dije:
											""Ni siquiera sé cómo suena su voz"".
											Entonces me di cuenta 
de que no lo estaba haciendo bien.
											Así que cambié casi todo 
de mi manera de enseñar.
											Creé muchas oportunidades para
que mis alumnos hablaran conmigo
											y hablaran entre ellos,
											para que compartieran sus escritos 
y verbalizaran lo aprendido.
											Y a través de esas conversaciones
empecé no solo a reconocer su voz,
											sino también su sufrimiento.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											I had David in class again that next year,
											and I learned that his father
was undocumented
											and had been deported.
											He started acting out in school
											because all he wanted
was for his family to be together again.
											In so many ways, I felt his pain.
											And I needed someone to listen,
											somebody to provide support for me
											so that I could support him in this thing
that I could not even comprehend.
									","
											L'année suivante, David était encore
dans ma classe.
											J'ai appris que son père était
en situation illégale
											et avait été expulsé.
											Il a commencé à mal se conduire
											car il voulait que sa famille soit réunie
à nouveau.
											À bien des égards, je comprenais sa peine.
											J'avais besoin de quelqu'un qui m'écoute,
											de quelqu'un pour me donner du soutien
											pour que je puisse l'aider à surmonter
ce que j'avais du mal à comprendre.
									","
											Al año siguiente tuve a David 
de nuevo en mi clase
											y supe que su padre no tenía papeles
											y que lo habían deportado.
											Empezó a portarse mal en clase
											porque todo lo que deseaba 
era tener a su familia unida de nuevo.
											Yo sentía su sufrimiento 
de muchas maneras.
											Y necesitaba a alguien que me escuchase,
											alguien que me apoyara
											para poder apoyarlo yo a él
en algo que ni siquiera comprendía.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											And we recognize that need
											for police officers who've witnessed
a gruesome crime scene
											and nurses who have lost a patient.
											But when it comes
to teaching professionals,
											that urgency is lagging.
											I believe it's paramount
											that students and teachers,
											administrators, paraprofessionals
and all other support staff
											have convenient and affordable access
to mental wellness supports.
											When we are constantly serving others,
											often between 25
and 125 students each day,
											our emotional piggy banks
are constantly being drawn upon.
											After a while, it can become so depleted,
											that we just can't bear it anymore.
											They call it ""secondary trauma""
and ""compassion fatigue,""
											the concept that we absorb the traumas
our students share with us each day.
											And after a while,
											our souls become weighed down
by the heaviness of it all.
									","
											Ce besoin est reconnu
											pour les policiers qui ont été témoins
de scènes de crime macabre
											ou pour les infirmières qui ont perdu
un patient.
											Mais en ce qui concerne les enseignants,
											cette urgence a pris du retard.
											Il est primordial
											que les étudiants, les enseignants,
											les administrateurs et le personnel
paraprofessionnel et de soutien
											aient un accès pratique et abordable
à l'assistance en santé mentale.
											Quand nous sommes au service des autres,
											souvent entre 25 et 125 élèves par jour,
											nous devons constamment
gérer nos émotions.
											À la longue, c'est tellement épuisant
											qu'on ne peut plus le supporter.
											Ça s'appelle « le traumatisme secondaire »
ou « la fatigue de compassion ».
											Nous intériorisons les traumatismes
que les élèves partagent tous les jours.
											Et à la longue,
											cette pesanteur alourdit nos âmes.
									","
											Y reconocemos esa necesidad
											para los policías que han sido testigos
de una escena del crimen grotesca
											y las enfermeras 
que han perdido un paciente.
											Pero cuando se trata 
de profesionales de la enseñanza,
											la urgencia queda atrás.
											Opino que es primordial
											que alumnos y profesores,
											administrativos, auxiliares 
y otros empleados de apoyo
											dispongan de un acceso fácil y asequible
a servicios de apoyo al bienestar mental.
											Si estamos constantemente 
al servicio de los demás,
											normalmente entre 25 
y 125 estudiantes al día,
											nuestras huchas emocionales
se vacían constantemente.
											Con el tiempo, pueden quedar tan agotadas
											que ya no podemos soportarlo.
											Se conoce como ""trauma secundario""
y ""fatiga por compasión"",
											la idea de que absorbemos los traumas
que los alumnos comparten con nosotros.
											Con el tiempo,
											nuestras almas se hunden
por toda esa carga.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											The Buffett Institute
at the University of Nebraska
											recently found that most teachers —
											86 percent across
early childhood settings —
											experienced some depressive symptoms
during the prior week.
											They found that approximately one in 10
											reported clinically significant
depressive symptoms.
											My interactions with colleagues
and my own experiences
											make me feel like
this is a universal struggle
											across all grade levels.
											So what are we missing?
											What are we allowing to break the chain
and how do we repair it?
									","
											L'institut Buffett de l'université
du Nebraska
											a constaté que 86%
des enseignants de la petite enfance
											avaient ressenti des symptômes
de dépression la semaine précédente.
											Ils ont constaté qu'un sur dix
											avait signalé des symptômes cliniquement
importants de dépression.
											Mes interactions avec mes collègues
et mes propres expériences
											m'ont fait ressentir qu'il s'agit
d'un combat universel
											à tous les niveaux scolaires.
											Alors qu'est-ce qu'il manque ?
											Pourquoi la chaîne est-elle brisée ?
Comment la réparer ?
									","
											El Buffett Institute 
de la Universidad de Nebraska
											ha descubierto 
que la mayoría del profesorado,
											el 86 % de los de educación preescolar,
											había experimentado síntomas 
de depresión la semana anterior.
											Descubrieron que 
aproximadamente uno de cada 10
											informó acerca de síntomas 
clínicamente significativos de depresión.
											Las interacciones con mis colegas 
y mis propias experiencias
											me llevan a pensar que se trata
de una lucha universal
											en todos los niveles.
											¿Qué nos falta?
											¿Qué permitimos que rompa la cadena
y cómo la reparamos?
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											In my career,
											I've experienced the death
by suicide of two students
											and one amazing teacher
											who loved his kids;
											countless students
experiencing homelessness;
											and kids entering and exiting
the justice system.
											When these events happen,
											protocol is to say, ""If you need
someone to talk to, then ...""
											And I say that's not enough.
											I am so lucky.
											I work in an amazing school
with great leadership.
											I serve a large district
											with so many healthy partnerships
with community agencies.
											They have provided steadily
increasing numbers
											of school counselors and therapists
											and support staff to help our students.
											They even provide staff members
with access to free counseling
											as part of our employment plan.
											But many small districts
and even some large ones
											simply cannot foot the bill without aid.
									","
											Pendant ma carrière,
											j'ai connu le suicide de deux élèves
											et d'un enseignant formidable
											qui adorait ses enfants.
											De nombreux élèves sont sans domicile.
											Les enfants entrent et sortent
du système judiciaire.
											Quand ça arrive,
											c'est le protocole de dire :
« Si tu as besoin de parler, alors... »
											Ce n'est pas assez.
											J'ai de la chance.
											Je travaille dans un école formidable
avec une direction compétente.
											Je sers un grand secteur
											qui a de nombreux partenariats
avec des organismes pour la communauté.
											Ils ont régulièrement augmenté le nombre
											de conseillers scolaires, de thérapeutes
											et de personnel de soutien
pour aider nos élèves.
											Ils donnent même accès à une aide gratuite
pour les membres du personnel,
											faisant parti de nos avantages sociaux.
											Mais de nombreux petits, même grands,
secteurs scolaires
											ne peuvent pas payer la facture sans aide.
									","
											En mi trayectoria
											he vivido la muerte por suicidio
de dos estudiantes
											y de un magnífico profesor
											que amaba a sus alumnos;
											incontables estudiantes sin hogar
											y jóvenes entrando y saliendo 
del sistema de justicia.
											Cuando esto ocurre,
											el protocolo es decir: ""Si necesita
alguien con quien hablar, entonces...""
											Y afirmo que no es suficiente.
											Soy muy afortunada.
											Trabajo en una escuela maravillosa
con grandes líderes.
											Sirvo a un gran distrito
											con muchas colaboraciones sanas
con agencias de acción comunitaria.
											Nos han proporcionado cada vez
											más asesores, terapeutas escolares
											y personal de apoyo para ayudar
a nuestros estudiantes.
											Incluso ofrecen a los empleados 
acceso a asesoramiento gratuito
											como parte del plan de empleo.
											Pero muchos distritos pequeños
e incluso algunos grandes
											no pueden afrontar el gasto sin ayuda.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											(Exhales)
									","
											(Elle soupire)
									","
											(Suspira)
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											Not only does every school need
social and emotional support staff,
											trained professionals who can navigate
the needs of the building —
											not just the students,
not just the teachers, but both —
											we also need these trained professionals
											to intentionally seek out
those closest to the trauma
											and check in with them.
											Many schools are doing what they can
											to fill in the gaps,
											starting with acknowledging
that the work that we do
											is downright hard.
									","
											Chaque école a besoin de personnel
de soutien social et émotionnel,
											des professionnels formés pour répondre

											aux besoins des élèves et des enseignants.
											Nous avons besoin
de professionnels qualifiés,
											qui vont rechercher ceux qui sont touchés
au plus proche par ces traumatismes
											et s'assurer qu'ils vont bien.
											Beaucoup d'écoles font ce qu'elles peuvent
											pour combler les lacunes,
											en commençant par reconnaître
que notre travail
											est indéniablement difficile.
									","
											Las escuelas no solo necesitan
personal de apoyo social y emocional,
											profesionales formados que puedan
solventar las necesidades del centro,
											no solo de los estudiantes 
o profesores, sino de ambos.
											También necesitamos
esos profesionales formados
											para buscar con afán a aquellos
más afectados por el trauma
											y ver cómo están.
											Muchas escuelas hacen lo que pueden
											para llenar las lagunas,
											empezando por reconocer 
que el trabajo que hacemos
											es extremadamente duro.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											Another school in Lincoln,
Schoo Middle School,
											has what they call ""Wellness Wednesdays.""
											They invite in community yoga teachers,
											they sponsor walks around
the neighborhood during lunch
											and organize social events
											that are all meant
to bring people together.
											Zachary Elementary School
in Zachary, Louisiana,
											has something they call
a ""Midweek Meetup,""
											where they invite teachers to share lunch
											and to talk about the things
that are going well
											and the things that are weighing
heavy on their hearts.
											These schools are making space
for conversations that matter.
											Finally, my friend
and colleague Jen Highstreet
											takes five minutes out of each day
											to write an encouraging
note to a colleague,
											letting them know
that she sees their hard work
											and the heart that they share with others.
											She knows that those five minutes
											can have an invaluable
and powerful ripple effect
											across our school.
									","
											Une autre école à Lincoln,
le collège Schoo,
											organise « les mercredis du bien-être ».
											Ils invitent des professeurs de yoga
communautaires,
											ils sponsorisent des promenades
de quartier pendant le déjeuner
											et organisent
											des événements sociaux
qui rassemblent la communauté.
											L'école primaire de Zachary, en Louisiane,
											organise une réunion en milieu de semaine
											où les enseignants sont invités à déjeuner
											pour discuter des choses qui vont bien
											mais aussi des choses qui leurs pèsent
sur le cœur.
											Ces écoles ouvrent la porte
aux conversations importantes.
											Enfin, mon amie et collègue,
Jen Highstreet,
											prend cinq minutes, tous les jours,
											pour écrire un mot encourageant
à un collègue,
											pour lui dire qu'elle apprécie

											son travail acharné et sa générosité.
											Elle sait que ces cinq minutes
											ont des répercussions inestimables
et puissantes
											dans nos écoles.
									","
											Otra escuela de Lincoln, 
el Instituto Schoo,
											tiene lo que llama
los ""miércoles del bienestar"".
											Invitan a instructores
de yoga de la comunidad,
											patrocinan caminatas por el barrio
a la hora de comer
											y organizan eventos sociales
											con el propósito de reunir a la gente.
											La escuela primaria Zachary, 
en Zachary, Luisiana,
											tiene algo llamado 
""Encuentro entre semana""
											en el que invitan al profesorado
a comer juntos
											y hablar sobre las cosas que van bien
											y aquellas que pesan en sus corazones.
											Estas escuelas crean espacios
para las conversaciones que importan.
											Finalmente, mi amiga 
y colega Jen Highstreet
											dedica 5 minutos al día
											a escribir una nota de ánimo 
a un compañero
											para hacerle saber 
que ve lo duro que trabaja
											y el corazón que comparte con los demás.
											Sabe que esos cinco minutos
											pueden tener un efecto en cadena
poderoso e inestimable
											por toda la escuela.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											The chain that hangs in my classroom
is more than just a decoration.
											Those links hang over our heads
											for the entire four years
that our students walk our halls.
											And every year,
											I have seniors come back
to my classroom, room 340,
											and they can still point out
where their link hangs.
											They remember what they wrote on it.
											They feel connected and supported.
											And they have hope.
											Isn't that what we all need?
											Somebody to reach out
and make sure that we're OK.
											To check in with us
											and remind us that we are a link.
											Every now and then,
we all just need a little help
											holding the stapler.
									","
											La chaîne accrochée dans ma classe
est plus qu'une décoration.
											Ces maillons sont au-dessus
											de nos têtes pendant les quatre ans
où les élèves parcourent l'école.
											Et chaque année,
											les élèves de dernière année
reviennent dans ma classe, la 340.
											Ils peuvent montrer du doigt
où leur maillon est accroché.
											Ils se sont souviennent
de ce qui est écrit dessus.
											Ils se sentent connectés et soutenus.
											Et ils ont de l'espoir.
											N'est-ce pas ce dont
nous avons tous besoin ?
											Quelqu'un qui nous tende la main
et qui s'assure que nous allons bien.
											Quelqu'un qui vérifie si ça va bien
											et qui nous rappelle que
nous sommes tous des maillons.
											De temps à autre, nous avons tous besoin
d'un petit coup de pouce
											pour tenir l'agrafeuse.
									","
											La cadena colgada en mi aula
es algo más que un adorno.
											Los eslabones cuelgan
sobre nuestras cabezas
											durante los cuatro años en los que
los estudiantes recorren los pasillos.
											Todos los años
											mis antiguos alumnos vuelven 
a mi aula, el salón 340,
											y todavía pueden señalar 
dónde cuelga su eslabón.
											Recuerdan lo que escribieron.
											Se sienten conectados y apoyados.
											Y tienen esperanza.
											¿Acaso no es eso lo que necesitamos?
											Alguien que se involucre 
y se asegure de que estamos bien.
											Que vea cómo estamos
											y nos recuerde que somos un eslabón.
											A veces necesitamos un poco de ayuda
											para sostener la grapadora.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											Thank you.
									","
											Merci
									","
											Gracias.
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
"
","
","
",How can we support the emotional well-being of teachers?,Sydney Jensen,11:31,"education,teaching,student,emotions,psychology,community,communication"
