en,es,tr,de,title,speaker,duration,tags
"
											But I did build a half-scale prototype.
											It's covered in Velcro,
											and I could lay inside on this bridge
											and stick animated sequences to the walls
											and test stuff out.
											People would comment
that it reminded them of an MRI.
											And that medical connection spoke to me,
											because at the age of 14,
											I was diagnosed with
a degenerative retinal condition
											that's slowly taking my vision away,
											and I'd never responded
to that in my work.
											So I responded to it
in this piece called, ""Implant.""
											It is an imaginary,
super-magnified medical device
											that fits around the optic nerve.
											And the public is, in a sense,
miniaturized to experience it.
											With a handheld strobe,
											they can explore the sculpture,
											and discover thousands
of cell-sized robots
											hard at work, leaping
in and out of the optic nerve,
											being deployed to the retina
											to repair it.
											It's my science fiction fantasy cure
of my own incurable disorder.
									","
											Pero sí construí un prototipo
de media escala.
											Está cubierto de velcro,
											y puedo recostarme dentro,
sobre este puente,
											pegar secuencias animadas
en las paredes,
											y probar cómo funciona.
											La gente decía que les recordaba
a una resonancia magnética.
											Y esa conexión médica me resonaba
											porque a los 14 años
											me diagnosticaron
una enfermedad retinal degenerativa
											que, de a poco, me quitaba la visión,
											y nunca antes había respondido
a ello en mi trabajo.
											Así que lo hice en esta pieza
denominada ""Implant"".
											Es un aparato médico imaginario,
súper amplificado
											que se coloca alrededor
del nervio óptico.
											Y el público, de algún modo,
se hace miniatura para experimentarlo.
											Luz estroboscópica en mano,
											pueden explorar la escultura
											y descubrir miles de robots
de tamaño de células
											trabajando arduamente, que saltan
dentro y fuera del nervio óptico,
											que envían a la retina
											para repararla.
											Es mi cura de fantasía de ciencia ficción
a mi propia enfermedad incurable.
									","
											Ama yarım ölçekli bir
prototipini inşa ettim.
											Velcro ile kaplı
											ve içerde bu köprünün
üzerine uzanıp,
											canlandırılmış dizileri
duvarlara yapıştırıp,
											test edebiliyorum.
											Bazıları, bunun onlara
MRI'ı hatırlattığını söylüyor.
											Bu tıbbi bağlantı beni biraz düşündürdü,
											çünkü 14 yaşımdayken bana,
											görme yeteneğimi yavaşça alan
											retinal bozukluk teşhisi konmuştu
											ve buna hiçbir zaman
kendi işimde yer vermemiştim.
											""Nakil"" isimli bu parçada
onu yansıttım.
											Bu, göz sinirinin etrafını saran
											hayali, büyütülmüş tıbbi bir alet.
											İnsanlar, bunu deneyimlemek için,
bir anlamda minyatürleştiriliyor.
											Bir el lambasıyla,
											yapıyı inceleyebilir
											ve göz sinirinden
bir içeri bir dışarı sıçrayarak,
											retinayı onarmak için görevlendirilen
hücre büyüklüğündeki binlerce
											çalışkan robotu
											keşfedebilirler.
											Kendi tedavi edilemez bozukluğumun
bilim kurgu tedavisi.
									","
											Aber ich habe bereits einen 
halb so großen Prototypen gebaut.
											Er ist mit Klettband bedeckt;
ich kann mich hineinlegen,
											animierte Sequenzen an die Wände hängen
											und Sachen ausprobieren.
											Manche sagten, dass es sie
an ein MRT erinnere.
											Dieser medizinische Bezug sprach mich an,
											denn mit 14 stellte man bei mir
eine Netzhauterkrankung fest,
											die mir langsam die Sicht nimmt,
											und ich hatte darauf nie
in meiner Arbeit reagiert.
											Also reagierte ich darauf in diesem Werk
mit dem Titel ""Implantat"".
											Es ist ein ausgedachtes, 
stark vergrößertes medizinisches Gerät,
											das um den Sehnerv herumpasst,
											und der Betrachter ist quasi
stark verkleinert, um es zu erleben.
											Mit einem tragbaren Stoboskop
kann man die Skulptur erkunden
											und dabei tausende
zellgroße Roboter entdecken,
											die hart arbeiten, in den Sehnerv
herein- und herausspringen
											und an der Netzhaut arbeiten,
um sie zu reparieren.
											Es ist meine Science-Fiction-Heilung
für meine eigene unheilbare Krankheit.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											(Machine buzzes)
									","
											(Zumbidos de máquinas)
									","
											(Alet vızıldıyor)
									","
											(Maschine brummt)
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											Now, in the real-world gene therapy
and gene therapy research,
											healthy genes are being administered
to unhealthy cells using viruses.
											There's a lot of colorful,
fluffy hope in this,
											and there's also some creepy,
threatening idea
											of viruses maybe becoming
an invasive species in your body.
									","
											En el mundo real de la terapia de genes
y su investigación,
											se administran genes sanos
a células enfermas usando virus.
											Hay mucha esperanza
de colores y peluche en esto,
											y también hay una idea
amenazante y terrorífica
											de que los virus pueden convertirse
en especies invasivas en el cuerpo.
									","
											Şimdi, gerçek hayattaki gen terapisinde
ve gen terapi araştırmalarında,
											sağlıklı genler, virüs kullanarak
sağlıksız hücrelere veriliyor.
											Burada renkli, yumuşak
çokça umut var,
											bunun yanında virüslerin,
bedeninizde istilacı bir tür olabileceği,
											korkunç ve tehdit edici fikri de var.
									","
											In der echten Gentherapie
und Gentherapie-Forschung
											verabreicht man kranken Zellen
via Viren gesunde Gene.

											Man setzt einerseits
große Hoffnungen darauf,
											andererseits hat man auch die gruselige,
bedrohliche Vorstellung,
											dass Viren möglicherweise eine
invasive Spezies im Körper werden.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											Vision loss has helped
to take me away from the things
											that disconnect me from the world.
											Instead of being sealed off
in an automobile,
											I ride my bike,
											take buses and trains
											and walk a lot.
											And instead of a visually intensive
process in the studio, primarily,
											I'm also getting outdoors a lot more
											and using more of my senses.
									","
											La pérdida de la visión me ayudó
a alejarme de las cosas
											que me desconectan del mundo.
											En vez de estar encerrado
en un automóvil,
											ando en bicicleta,
											tomo autobuses y trenes
											y camino mucho.
											En vez de priorizar
el proceso visual intensivo en el estudio
											también estoy afuera mucho más
											y uso más mis sentidos.
									","
											Görme kaybı, dünyayla
bağlarımı kopartan şeylerden
											kendimi uzaklaştırmamda yardımcı oldu.
											Otomobilin içinde
sıkışıp kalmak yerine,
											bisikletimi sürüyorum,
											otobüse, trene biniyorum
											ve çokça yürüyorum.
											Stüdyoda, ağırlıklı olarak
görsel yoğunluktaki işlemler yerine,
											daha çok dışarı çıkıyorum
											ve daha çok duyularımı kullanıyorum.
									","
											Mein Sehverlust half mir,
mich von den Dingen zu entfernen,
											die mich von der Welt trennen.
											Anstatt abgeriegelt
in einem Auto zu sitzen,
											fahre ich Fahrrad, nehme Busse und Züge
											und gehe viel zu Fuß.
											Anstelle eines visuell intensiven
Prozesses im Studio
											verbringe ich vor allem mehr Zeit draußen
											und nutze verstärkt meine Sinne.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											This landscape is a couple hours east
of San Diego, California.
											My brother lives out that way.
											He and I went camping there for four days.
											And I grabbed my camera,
											and I walked through the canyons.
											And I tried to imagine and figure out
											what kind of motion would be present
											in this place that was so still
and so devoid of motion.
											I think it's the stillest
place I've ever been.
											And I realized that it was the movement
of my own body through the landscape
											that was creating the animation.
											It was the motion of changing perspective.
									","
											Este paisaje está a unas horas
al este de San Diego, California.
											Mi hermano vive por allí.
											Juntos fuimos a acampar allí
durante cuatro días.
											Tomé mi cámara
											y caminé entre los cañones.
											E intenté imaginar y descubrir
											qué tipo de movimiento podría haber
											en este lugar tan quieto
y privado de movimiento.
											Creo que es el lugar
más quieto al que he ido.
											Me di cuenta de que era
mi propio movimiento en el paisaje
											el que creaba la animación.
											Era el movimiento
del cambio de perspectiva.
									","
											Bu manzara, Kaliforniya'da San Diego'nın
birkaç saat doğusunda yer alıyor.
											Erkek kardeşim o tarafta yaşıyor.
											Birlikte oraya dört günlüğüne 
kampa gittik.
											Kameramı kaptım
											ve kanyonda yürüdüm.
											Hayal edip, anlamaya çalıştım:
											bu çok durgun ve hareketten yoksun yerde
											ne tür bir hareket olabilir?
											Sanırım bugüne kadar
gittiğim en durgun yer.
											Sonra fark ettim ki,
animasyonu yaratan,
											arazide kımıldayan vücudumdu.
											Bu, değişen perspektifin hareketeydi.
									","
											Diese Landschaft liegt einige Stunden 
östlich von San Diego, Kalifornien.
											Mein Bruder lebt dort.
											Wir beide zelteten dort vier Tage.
											Ich nahm meine Kamera
											und lief durch die Schluchten.
											Ich versuchte, mir vorzustellen
und herauszufinden,
											welche Art von Bewegung es
an diesem Ort geben würde,
											der so ruhig und frei von Bewegung war.
											Das war wohl der ruhigste Ort,
an dem ich jemals war.
											Ich erkannte, dass es meine eigene
Bewegung durch die Landschaft war,
											die die Animation kreierte.
											Es war die Bewegung
einer wechselnden Perspektive.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
","
","
","
",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
"
											So I created this piece called ""Mud Caves""
from those photographs.
											It's a multilayered print piece,
											and you can think of it as
a zoetrope laid flat.
											It's kind of my western
landscape panorama.
											And next to the print piece
there's a video monitor
											that shows the animation
hidden within the artwork.
											I think one of the best parts
about this project for me
											was that I got to hang out
with my brother a lot,
											who lives 2,500 miles away from me.
											And we would just sit
in this seemingly eternal landscape
											sculpted by water over millions of years
											and talk.
											We'd talk about our kids growing up
											and the slowing pace of our parents,
											and our dad who's suffering from leukemia,
memory loss and infection.
											And it struck me that, as individuals,
											we're finite,
											but as a family,
											we are an ongoing cycle —
											a kind of wheel of life.
									","
											Así que creé esta pieza, ""Mud Caves""
con esas fotografías.
											Es una pieza de impresiones
en muchas capas
											y pueden pensarla
como un zoótropo en el llano.
											Es mi panorama
del paisaje del oeste.
											Junto a la pieza impresa
hay un monitor de video
											que muestra la animación
escondida en la obra de arte.
											Creo que una de las mejores partes
de este proyecto para mí
											fue que pude pasar mucho tiempo
con mi hermano,
											que vive a 4000 km de mí.
											Nos sentamos en este paisaje
que parece eterno,
											esculpido por el agua
durante millones de años,
											y hablamos.
											Hablamos de cómo crecen nuestros hijos
											y del ritmo lento de nuestros padres,
											y de papá que sufre de leucemia, 
pérdida de memoria e infección.
											Y se me ocurrió que, como individuos,
											somos finitos,
											pero como familia,
											somos un ciclo en movimiento...
											una especie de rueda de la vida.
									","
											Böylece ""Çamur Mağaralar"" isimli
parçamı bu fotoğraflardan yarattım.
											Çok tabakalı baskıdan oluşan bir parça,
											zoetropun düz yatırılmış
hâli olarak düşünebilirsiniz.
											Bir nevi benim batı
manzara panoramam.
											Bu parçanın hemen yanında,
bu sanat eserinin içindeki
											gizli animasyonu gösteren
bir monitör var.
											Sanırım benim için,
bu projenin en güzel kısmı,
											benden 4000 km uzakta yaşayan
erkek kardeşimle
											bolca vakit geçirmem oldu.
											Su ile milyonlarca yıl boyunca 
aşınmış, sonsuz gibi görünen
											bu yerde oturup
											konuştuk.
											Çocuklarımızın büyümesinden,
											anne-babamızın yavaşlayan temposundan,
											lösemi, hafızasını kaybetmiş ve
enfeksiyon kapmış babamızdan konuştuk.
											Farkına vardım ki, birey olarak,
											sonsuz değiliz,
											fakat aile olarak,
											devam edip giden bir döngüyüz —
											bir çeşit hayat tekerleği.
									","
											Also kreierte ich aus den Fotos
ein Werk namens ""Schlammhöhlen"".
											Es ist ein mehrschichtiger Druck,
											und man kann es sich
als einen flachen Zoetropen vorstellen.
											Es ist sozusagen mein
Landschaftspanorama des Westens.
											Neben dem Druck befindet sich
ein Videobildschirm,
											der die Animation
hinter dem Kunstwerk zeigt.
											Für mich war wohl
mit das Beste an diesem Projekt,
											dass ich viel Zeit mit meinem
Bruder verbringen konnte,
											der über 4000 km entfernt von mir lebt.
											Wir saßen einfach nur in dieser
scheinbar unendlichen Landschaft,
											vom Wasser über Millionen 
von Jahren geformt,
											und redeten.
											Wir redeten über unsere
heranwachsenden Kinder,
											das langsamere Tempo unserer Eltern
und über unseren Vater,
											der an Leukämie, Gedächtnisverlust
und Infektionen leidet.
											Mir wurde bewusst, 
dass wir als Einzelne endlich sind,
											aber als Familie sind wir
ein fortlaufender Zyklus —
											so etwas wie ein Rad des Lebens.
									",The forgotten art of the zoetrope,Eric Dyer,8:42,"animation,TEDx,art,creativity,illusion,visualizations,film,movies"
