en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											Or to have a young woman say to me
											that she had a lifelong goal
of working in a fast-food restaurant.
											To me, this was unacceptable.
											It was also evident that they had no idea
											that there was a landscape of opportunity
											that existed beyond their neighborhood.
									","
											Ou uma rapariga que me disse
											que o objetivo de toda a vida dela
											era trabalhar num restaurante
de comida rápida.
											Para mim, isto era inaceitável.
											Também era evidente
que eles não faziam ideia
											de que havia um mar de oportunidades
											que existiam para além do seu bairro.
									","
											Genç bir kadın ise,
											hayatındaki hedefinin bir fast food
restoranında çalışmak olduğunu söylemişti.
											Bunlar bana göre kabul edilemez
durumlardı.
											Bir başka delil de,
											mahallelerinin dışında bir manzara 
olup olmadığı hakkında
											bir fikirleri olmamasıydı.
									","
											Oder als eine junge Frau zu mir sagte,
											ihr Lebensziel sei es,
in einem Fast-Food-Restaurant zu arbeiten.
											Das war für mich inakzeptabel.
											Es war auch offensichtlich,
											dass sie keine Ahnung hatten,
dass außerhalb ihrer Gegend
											viele Möglichkeiten lagen.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											We call our students ""scholars,""
because they're lifelong learners.
											And the skills that they learn today
											will prepare them for college
and career readiness.
											I chose the royal colors
of purple and black,
											because I want them to be reminded
that they are descendants of greatness,
											and that through education,
											they are future engineers,
											scientists,
											entrepreneurs
											and even leaders who can and will
take over this world.
											To date,
											we have had three graduating classes,
											at a 98 —
									","
											Nós chamamos ""estudantes""
aos nossos alunos
											porque são aprendizes toda a vida.
											As competências que eles aprendem hoje
											preparam-nos para o ensino superior
e para as suas carreiras.
											Escolhi as cores reais
de roxo e preto
											porque quero que eles se lembrem
que são descendentes da grandiosidade
											e que, através do ensino,
											são futuros engenheiros,
											cientistas,
											empresários
											e até dirigentes que podem e irão
conquistar este mundo.
											Até agora,
											já tivemos três cursos de formatura...
									","
											Biz öğrencilerimize ""bilgeler"" diyoruz,
çünkü onlar hayat boyu öğreniciler.
											Ve bugün öğrendikleri beceriler
											onları üniversite ve kariyere
hazırlayacak.
											Ben siyah ve morun asil renklerini
tercih ettim,
											çünkü onların, yüceliğin nesilleri 
olduklarının hatırlatılmasını istiyorum
											ve eğitim sayesinde,
											geleceğin mühendisleri,
											bilim insanları,
											girişimcileri
											ve hatta, dünyada yönetimi ele alabilen ve
alacak olan liderleri olduklarının da.
											Şimdiye kadar,
											üç mezun sınıfımız oldu,
											yüzde 98—
									","
											Wir nennen unsere Schüler ""Gelehrte"",
da sie ihr Leben lang lernen.
											Die Fähigkeiten, die sie heute lernen,
											bereiten sie auf die Uni
und ihr Arbeitsleben vor.
											Ich habe die königlichen Farben
Lila und Schwarz gewählt,
											da ich die Schüler daran erinnern will,
dass sie Nachkommen von Bedeutung sind,
											und dass Bildung sie
											zu zukünftigen Ingenieuren,
											Wissenschaftlern,
											Unternehmern
											und sogar Führungskräften macht,
die diese Welt leiten können und werden.
											Bisher hatten wir drei Abschlussjahrgänge
											mit einer 98 —
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											At a 98-percent graduation rate.
											This is nearly 200 children,
											who are now going to some of the most
competitive high schools
											in New York City.
									","
											... com uma taxa de sucesso de 98%.
											São quase 200 crianças
											que vão para algumas das escolas
mais competitivas
											da cidade de Nova Iorque.
									","
											Yüzde 98 mezuniyet oranıyla.
											Bu yaklaşık 200 çocuk demek
											ve onlar şimdi New York'taki
											en rekabetçi liselerin bazılarına
devam edecekler.
									","
											mit einer 98-prozentigen Abschlussquote.
											Das sind fast 200 Kinder,
											die jetzt auf einige der
anspruchsvollsten High Schools
											in New York City gehen.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											It was a cold day in January
											when my scholar, Vidal Chastanet,
met Brandon Stanton,
											the founder of the popular blog
""Humans of New York.""
											Brandon shared the story
of a young man from Brownsville
											who had witnessed violence firsthand,
											by witnessing a man
being thrown off of a roof.
											Yet he can still
be influenced by a principal
											who had opened up a school
that believes in all children.
											Vidal embodies the story of so many
of our underprivileged children
											who are struggling to survive,
											which is why we must
make education a priority.
									","
											Era um dia frio de janeiro
											quando o meu estudante, Vidal Chastanet,
conheceu Brandon Stanton,
											o fundador do popular blogue
""Humans of New York.""
											Brandon partilhara a história
de um jovem de Brownsville
											que tinha sido testemunha
direta da violência,
											quando vira um homem 
a ser atirado de um telhado abaixo.
											Mas ainda pode ser influenciado
por uma diretora
											que abrira uma escola
que acredita em todos os miúdos.
											Vidal encarna a história de muitos
dos nossos miúdos desfavorecidos
											que se debatem para sobreviver.
											É por isso que temos
que dar prioridade ao ensino.
									","
											Soğuk bir Ocak gününde,
											benim burslu öğrencim, Vidal Chastanet,
											""Humans of New York"" isimli bloğun
kurucusu Brandon Stanton ile tanıştığında,
											Brandon, bir adamın bir çatıdan
atılmasına şahit olarak
											şiddetle ilk defa tanışan,
											Bronswille'li genç bir adamın
hikâyesini paylaşmış.
											Ancak, bütün çocuklara inanan bir
okul açmış olan
											bir müdürden hâlâ etkilenebiliyor.
											Vidal, yaşamak için mücadele eden
imkânları kısıtlı
											pek çok çocuğumuzun hikâyesini
somutlaştırıyor,
											işte bu yüzden, eğitimi bir öncelik
hâline getirmeliyiz.
									","
											Es war ein kalter Januartag,
											als einer meiner Schüler, Vidal Chastanet,
Brandon Stanton traf,
											den Gründer des beliebten Blogs
""Humans of New York"" [Menschen New Yorks].
											Brandon teilte die Geschichte
eines jungen Manns aus Brownsville,
											der Zeuge von Gewalt geworden war,
als er mit ansehen musste,
											wie ein Mann von einem Dach
geworfen wurde.
											Dennoch kann er von
einem Schulleiter beeinflusst werden,
											der eine Schule eröffnet hat,
die an alle Kinder glaubt.
											Vidal verkörpert die Geschichte von so
vielen unserer benachteiligten Kinder,
											die ums Überleben kämpfen.
											Deswegen müssen wir Bildung
zu unserer Priorität machen.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											Brandon's post created a global sensation
											that touched the lives of millions.
											This resulted in 1.4 million
dollars being raised
											for our scholars to attend field trips
to colleges and universities,
											Summer STEAM programs,
											as well as college scholarships.
											You need to understand
											that when 200 young people
from Brownsville visited Harvard,
											they now understood
											that a college of their choice
was a real possibility.
											And the impossibilities
that had been imposed upon them
											by a disadvantaged community
											were replaced by hope and purpose.
									","
											A publicação de Brandon
causou sensação mundial
											que tocou a vida de milhões.
											Isso levou à angariação
de 1,4 milhões de dólares
											para que os nossos alunos
tivessem acesso a visitas de estudo
											a faculdades e universidades,
											a programas STEAM de verão,
											assim como bolsas de estudo
em faculdades.
											É preciso ter em conta
											que, depois de 200 estudantes
de Brownsville terem visitado Harvard,
											ficaram a perceber
											que tinham a possibilidade real
de fazer uma escolha.
											E que as impossibilidades
que lhes tinham sido impostas
											por uma comunidade carenciada
											podiam ser substituídas
pela esperança e por um objetivo.
									","
											Brandon'ın mektubu,
milyonlarca hayata dokunan
											küresel bir hassasiyet yarattı.
											Bu, üniversite bursları için olduğu kadar,
											hocalarımızın üniversite ziyaretlerine ve
											Yaz STEAM programlarına katılmaları için,
											1,4 milyon dolar toplanmasına
neden oldu.
											Anlamalısınız ki,
											Bronswille'den 200 genç Harvard'ı
ziyaret ettiğinde,
											şimdi anladılar ki,
											tercihlerindeki bir üniversite
gerçek bir ihtimaldi.
											Dezavantajlı bir toplum tarafından

											onlara dayatılan ihtimaller,
											umut ve amaçla yer değiştirdi.
									","
											Brandons Beitrag erregte
weltweit großes Aufsehen
											und berührte das Leben von
Millionen von Menschen.
											Daraufhin wurden
1,4 Millionen Dollar gesammelt,
											sodass unsere Schüler Ausflüge
zu Colleges und Unis machen,
											an Sommer-STEAM-Programmen teilnehmen
											und College-Stipendien bekommen können.
											Sie müssen verstehen,
											dass die 200 jungen Menschen
aus Brownsville, die Harvard besuchten,
											endlich verstanden,
dass eine Uni ihrer Wahl
											wirklich eine Möglichkeit sein kann.
											Das Unmögliche, das eine
benachteiligte Gemeinde
											ihnen auferlegt hatte,
											wurde durch Hoffnung und Sinn ersetzt.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											The revolution in education
is happening in our schools,
											with adults who provide love,
											structure,
											support
											and knowledge.
											These are the things
that inspire children.
											But it is not an easy task.
											And there are high demands
											within an education system
that is not perfect.
									","
											Está a ocorrer nas nossas escolas
uma revolução no ensino
											com adultos que proporcionam amor,
											uma estrutura,
											apoio
											e conhecimentos.
											São estas as coisas
que inspiram os miúdos.
											Mas não é uma tarefa fácil.
											Há grandes exigências
											dentro de um sistema de ensino
que não é perfeito.
									","
											Eğitimde devrim okullarımızda
gerçekleşiyor.
											Ve bu bazı yetişkinlerin sağladığı sevgi,
											temel,
											destek
											ve bilgi sayesinde oluyor.
											Bunlar çocuklara ilham veren şeyler.
											Ama kolay bir iş değil.
											Ve yüksek talepler,
											mükemmel olmayan bir eğitim
sisteminden geliyor.
									","
											Die Bildungsrevolution geschieht
an unseren Schulen,
											mit Hilfe von Erwachsenen, die Liebe,
											Struktur, Unterstützung
											und Wissen weitergeben.
											Diese Dinge inspirieren Kinder.
											Doch es ist keine einfache Aufgabe.
											Es bestehen hohe Ansprüche
											und das in einem Bildungssystem,
das nicht perfekt ist.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											But I have a dynamic group of educators
											who collaborate as a team to determine
what is the best curriculum.
											They take time beyond their school day,
											and come in on weekends
											and even use their own money
to often provide resources
											when we do not have it.
											And as the principal,
											I have to inspect what I expect.
									","
											Mas eu tenho
um grupo dinâmico de educadores
											que colaboram, em equipa, 
para determinar qual é o melhor currículo.
											Gastam tempo,
para além das aulas,
											vêm aos fins de semana,
											e até usam o seu dinheiro
para fornecer recursos
											quando não os temos.
											Enquanto diretora,
											tenho que inspecionar 
aquilo que pretendo alcançar.
									","
											Ancak, dinamik bir grup eğitimcim ile
											en iyi müfredatı belirlemek için
işbirliği içinde çalışıyoruz.
											Okul dışında zamanlarını ayırıyorlar,
											hafta sonu geliyorlar
											ve hatta paramız olmadığında 
kendi paralarını
											kaynak temin etmek için 
kullanıyorlar.
											Ve müdür olarak,
											umduğum şeyleri araştırmak zorundayım.
									","
											Aber ich habe entschlossene Lehrer,
											die zusammen als Team 
den besten Lehrplan ausarbeiten.
											Sie opfern ihre Freizeit,
											kommen am Wochenende in die Schule
											und geben sogar ihr eigenes Geld
für zusätzliches Material aus,
											wenn wir keins haben.
											Als Schulleiterin muss ich prüfen,
was ich mir erwarte.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											So I show up in classes
											and I conduct observations
to give feedback,
											because I want my teachers
to be just as successful
											as the name Mott Hall Bridges Academy.
											And I give them access to me
every single day,
											which is why they all have
my personal cell number,
											including my scholars
and those who graduated —
											which is probably why I get
phone calls and text messages
											at three o'clock in the morning.
									","
											Apareço nas salas de aula
											e faço observações
para proporcionar informações,
											porque quero que os meus professores
tenham tanto êxito
											como o nome da Academia
de Mott Hall Bridges.
											Facilito-lhes falarem comigo
todos os dias.
											É por isso que eles têm
o número do meu telemóvel,
											incluindo os meus estudantes
e aqueles que já se formaram.
											É por isso, provavelmente,
que recebo chamadas e mensagens
											às três horas da manhã.
									","
											Bu yüzden sınıflara gidiyorum
											ve geri bildirim vermek için
gözlemler yapıyorum,
											çünkü öğretmenlerimin
											Mott Hall Bridges Akademisi ismi kadar 
başarılı olmalarını istiyorum.
											Her gün onların bana ulaşmaları için
											onlara şahsi telefon numaramı verdim.
											Burslu öğrencilerim ve mezun olanlar da—
											belki de bu yüzden sabahın üçünde
											telefon mesajlarımı alıp aranıyorum.
									","
											Deshalb gehe ich in den Unterricht
											und stelle Beobachtungen für Feedback an,
											damit unsere Lehrer so erfolgreich sind
											wie der Name Mott Hall Bridges Academy.
											Zusätzlich können sie mich
jeden Tag erreichen.
											Sie haben alle meine
persönliche Telefonnummer,
											selbst die Schüler und die,
die schon ihren Abschluss gemacht haben.
											Deshalb erhalte ich wahrscheinlich
											auch um drei Uhr morgens
Anrufe und Nachrichten.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											But we are all connected to succeed,
											and good leaders do this.
											Tomorrow's future is sitting
in our classrooms.
											And they are our responsibility.
											That means everyone in here,
											and those who are watching the screen.
											We must believe in their brilliance,
											and remind them by teaching them
											that there indeed is power in education.
									","
											Mas estamos todos ligados
para ter êxito.
											Os bons líderes fazem isso.
											O futuro do amanhã está sentado
nas nossas salas de aulas.
											Eles são da nossa responsabilidade.
											Isto inclui todos os que aqui estão,
											e todos os que virem este vídeo.
											Temos que acreditar no seu brilhantismo,
											e, ao ensiná-los, lembrar-lhes
											que a instrução tem muito poder.
									","
											Ama bizler başarı için bağlandık
											ve iyi liderler bunu yapar.
											Yarının geleceği sınıflarımızda oturuyor
											ve onlar bizim sorumluluğumuz.
											Buradaki herkesi kastediyorum
											ve ekran başında seyredenleri de.
											Onların dehalarına inanmak zorundayız
											ve onlara, eğitimde gerçekten güç olduğunu
											öğreterek hatırlatmalıyız.
									","
											Doch wir sind alle miteinander verbunden,
um erfolglich zu sein,
											und genau das macht
eine gute Führungskraft aus.
											Die Zukunft von morgen sitzt
in unseren Klassenräumen.
											Sie sind unsere Verantwortung.
											Das betrifft jeden hier
											und alle vor dem Bildschirm.
											Wir alle müssen an ihr Talent glauben
											und sie daran erinnern,
											indem wir ihnen beibringen,
dass Bildung wirklich machtvoll ist.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											Thank you.
									","
											Obrigada.
									","
											Teşekkür ederim.
									","
											Vielen Dank.
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
"
","
","
","
",Why open a school? To close a prison,Nadia Lopez,7:10,"children,community,compassion,future,education,motivation,identity,New York,teaching,social change,violence,society,personal growth,urban"
